G	c	dx1dt	d2x1dt2	Fc	m1	Fg	m2	W	p	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.005245920637745982e+00	7.960958157989404427e+00	8.994815669292908211e+00	4.902021375772418033e+00	1.513976126949316097e+02	5.399885671644498508e+00	9.050717379745986335e+00	5.797445137872883691e+01	5.121966540695479075e+00	7.441879222996945487e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.613429606837737396e+00	8.400545290183668357e+00	6.223685596920997654e+00	9.427277908437512011e+00	3.256853298063880402e+02	3.501888747876339192e+00	2.975305209691221808e+00	5.828612890336108521e+00	4.847159817639749235e+00	9.471733863683463595e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.112322454204583089e+00	5.537758317335572222e+00	2.609836144899423171e+00	2.122567252159603512e+00	6.306126563250028028e+01	2.168833381949351491e+00	2.384738405597289557e+00	4.522120857427410812e+01	9.975803216709225651e+00	8.511729717599750700e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.604958274555957631e+00	1.653189206585452986e+00	7.620473179800809405e+00	8.509392118502697500e+00	3.810984250091053838e+01	4.418529349417522845e+00	2.944162850489499217e+00	5.317089102565276448e+00	1.270847489454471679e+00	1.342208964762694245e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.412018138525032107e+00	3.177408654500482044e+00	3.161141740747422713e+00	3.776962638361210267e+00	7.558126788161595755e+01	2.206158258371688330e+00	7.698109013860300109e+00	1.309459853491708259e+01	1.520465335373474502e+00	1.335077304982545066e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.257475906901980522e+00	6.503037183208666860e+00	7.562690023512081083e+00	6.720380144757499785e+00	1.707347701461522149e+02	3.609059944542869935e+00	5.298664039044968632e+00	7.941206424678326492e+00	9.155577138849197993e-01	4.405430342907390440e-01
1.000000000000000000e+00	1.000000000000000000e+00	-2.945828330095279224e-01	1.042861762493725664e+01	1.773110172591029432e+00	3.639782656384826787e+00	1.243231243897136977e+02	8.745083576813541981e+00	6.716862611313170639e+00	-4.239542509644870449e+00	6.158291862253577165e+00	-5.146077270569541007e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.124315030192767573e+00	6.806231992459907509e+00	1.501810435697095381e+00	3.383411740256831113e+00	6.500086043911004197e+01	4.453548511501551843e+00	1.104490957058958278e+00	-3.438623609558162819e+00	9.444133344559771936e-01	-6.099024684729998924e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.289093477504189345e+00	3.332214580949066640e+00	8.479003599933315982e+00	2.423144623539058351e+00	3.449407996998671422e+01	5.405193594582494043e+00	2.143591836891433289e+00	-6.110475595559959894e-01	8.775613299990839167e+00	-4.608435385804408035e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.800794735289199089e+00	6.838731271338318152e+00	2.969431371526527919e+00	1.312685864740089414e+00	5.106764702187707883e+01	8.113221161776602131e+00	4.926702495762627976e+00	-1.059878265418523480e-01	6.765672131658888588e+00	-1.673735309964604068e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.612460027937466567e+00	5.232593402177322162e+00	8.560145615154056031e+00	3.768105452947663636e+00	4.904424111004816922e+01	1.002162854524618751e+01	8.081176198317235659e+00	-4.292476470102712938e+00	5.465101283699382861e+00	-2.456444220384038424e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.612714711862593298e+00	7.382320888996188657e+00	2.784305002532622808e+00	7.412430682201471832e+00	2.141124541710659344e+02	6.331544546001097729e+00	9.711575230057949426e+00	8.662352693274897319e+01	5.845313615567057752e+00	1.035644277288159287e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.068593732931396367e+00	1.079277704097681534e+00	6.364626617010498144e+00	9.678814770348612484e+00	4.626268024437401039e+01	9.388219748288229027e+00	2.504767001183913155e+00	2.350812254384719324e+01	2.219323341086818058e+00	1.579589428274062346e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.703933182778857969e+00	7.964231417309589389e+00	6.903387334928580366e+00	7.672361364321957033e+00	2.616251777157775678e+02	4.434758457106818597e+00	5.505065045011116709e+00	1.041268685955955320e+01	3.245769980595937909e+00	1.514528167754566057e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.551095476545933938e+00	6.382572418176042817e+00	5.318111315685417395e+00	7.448315538804168412e+00	1.582147615180694800e+02	3.475248616823312542e+00	8.799236733324878657e+00	2.145010418934168683e+01	4.101284643164957444e+00	4.895632421451298733e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.767897230084654048e+00	1.009283571512437838e+01	3.461223784872578868e+00	1.407442134999417505e+00	6.989575331691376903e+01	4.893608523567793966e+00	5.459728176185878468e+00	-2.966296752559718364e+00	6.332422788893160792e+00	-2.998532324851087338e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.113241468158402192e+00	4.713067553866089554e+00	2.840564118386017523e+00	2.896217705846084289e+00	7.566976597817728134e+01	6.057418806400754363e+00	8.409770275913563964e+00	-9.213701854470963681e+00	2.231154084273999860e+00	-3.446081437231428346e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.329627320873166596e+00	7.502603509457392406e+00	1.469674739111044959e+00	4.103255403802556600e+00	1.069981928697590661e+02	7.217210880766919523e+00	2.205063503176177164e+00	-2.179630189565545884e+00	1.520544160890238583e+00	-1.030209792642585442e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.913689144505829276e+00	9.468722542822717969e+00	4.715183229516693331e+00	3.602481989334229251e+00	1.220035563432191736e+02	3.885516897714845541e+00	9.280162915260811829e+00	-5.061890957926710399e+01	9.826407820817575356e+00	-1.737154721756768083e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.875225530126207740e+00	1.886645270360177040e+00	7.359339532281721219e+00	5.374119792550273722e+00	4.598632503743489508e+01	1.707521567302190180e+00	8.487869407519156084e+00	1.095018564239155978e+01	1.319299693699783838e+00	1.214292615401372899e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.830034900925642916e+00	1.025615853736996641e+01	1.017186944560454798e+01	6.595199844776097109e+00	2.265090485145608739e+02	6.581975151429056758e+00	1.064834070495855123e+01	-6.162586564407157397e+01	8.215513550294394562e+00	-1.270775048234804672e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.847881661324127123e+00	6.800985828024306734e+00	8.575383803383861192e+00	4.012209517714050655e+00	9.374592174449199433e+01	1.777711197496021134e+00	7.127951027409032747e+00	1.391283123442877923e+01	8.454022049141816098e+00	3.632546717332872710e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.655992510805887719e+00	9.548974780512587968e-01	7.340251609645917164e+00	4.037951571279453589e+00	1.256749857871026066e+01	5.698479993435419999e+00	5.597041326675445738e+00	-7.963098511983379701e+00	3.009871882208627447e+00	-2.117620393020330560e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.368393278674321145e+00	3.520148182607959253e+00	8.538545200289769710e+00	8.437491238092219348e+00	1.146964201359004107e+02	7.608195317914780986e+00	9.139417705036700923e+00	6.491076871990216546e+01	2.385785740641523045e+00	3.185457647532001779e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.478440495727618931e+00	7.120011698976210113e+00	6.975913013890184367e+00	7.972121584200115407e+00	2.207956194875985432e+02	7.868669510915259124e+00	3.324950690991963942e+00	3.740846363728647361e+01	2.445556912448194176e+00	3.203477102200631421e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.257216780187032201e+00	1.633040331372240805e+00	3.745837760210847467e+00	4.461592431772885448e+00	1.783498615711310720e+01	8.059040914254451238e+00	4.358820696482378132e+00	-3.788310843702909825e+00	6.755786742481148188e+00	-3.780238591587167019e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.693581063421778055e+00	5.766654947060450453e+00	8.677579841060680366e+00	8.660182865845616362e+00	2.032470601319020318e+02	8.617101458956229365e+00	6.859059906913226534e+00	1.813438331518595703e+02	6.456207206252727815e+00	1.460755632000745052e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.690378444463915386e+00	4.318635816895055157e+00	7.394712483296322247e+00	9.166980860541622533e+00	1.610798870613387237e+02	5.138741437630880426e+00	8.250051088853762593e+00	1.911053921923270238e+01	8.421758224976297669e+00	2.198768217563496385e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.216596564063286756e+00	6.271633768211641424e+00	5.947199020436037209e+00	3.295729245874982283e+00	9.186460086772834188e+01	7.350551939774033983e+00	9.080175814788198352e+00	-8.558815248966650913e+00	8.817961793264151638e+00	-3.527040035170200483e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.696280847031030881e+00	2.094947217442811649e+00	1.744411757163698562e+00	5.209443044473117013e+00	2.396647542083220372e+01	6.452717466208125252e+00	1.996086530379395985e+00	-3.535773964391047741e+00	8.567583419058516725e+00	-2.444923718488203335e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.622391062785029980e+00	8.179275865500455822e+00	4.820990136363584533e+00	5.375032888475015369e+00	1.919235150564247192e+02	2.204736439681957094e+00	7.226013727032940537e+00	1.593427235598847602e+01	2.704985889313471059e+00	1.411558315265711849e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.671828667411642044e+00	9.683809820190338868e+00	5.414024683115222558e+00	9.054060439884832334e+00	3.710202855330090870e+02	1.805219235719544901e+00	7.469277266781789493e+00	9.790029547755118244e+00	3.159793588977552581e+00	7.763659675863232579e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.476456146845588790e+00	9.533582663423564085e+00	9.208526348768442560e+00	8.731344462168589615e+00	3.084902015232339636e+02	3.450695022294873127e+00	1.803260320157818120e+00	2.107284093489649734e+00	8.442578268712576772e+00	2.432550977629585331e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.906210908134907456e+00	7.875314150010622960e+00	5.717512850358222209e+00	2.382737603706384100e+00	5.884079691826493530e+01	5.403929974191886920e+00	3.738235019475354193e+00	-2.086746449116787971e+00	3.312518919632689407e+00	-4.718385072744775144e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.317735290426512051e+00	2.686316296891690492e+00	4.613720829262237366e+00	4.893897859724166466e+00	3.179300659132358575e+01	5.791423910293890032e+00	3.642867586217358955e+00	-7.513226297730434489e+00	1.428935772869275089e+00	-4.457278367728757518e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.130182732905039344e+00	7.972466033365063431e+00	9.979389896691614581e+00	5.668974747722593577e+00	1.820484777417906344e+02	8.274698490413531005e+00	3.839945048521164583e+00	-1.194669164761035063e+01	7.128076609135390207e+00	-1.086001232311031517e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.955163023913842668e+00	1.149744963594698133e+00	2.404169225652593944e+00	5.311881252684124810e+00	1.147129863179302234e+01	3.234318556256676302e+00	9.754550458419231518e+00	1.847551077487220539e+01	5.412913199677872989e+00	9.583080643879366534e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.795796553629731562e+00	1.583667903562033352e+00	5.347876029188700642e+00	1.956866812112666887e+00	1.311048465380991956e+01	2.605764052451672086e+00	6.276840916040425711e+00	3.054661732866255974e+01	9.023842772147613545e+00	4.121907971522722391e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.012036156043277302e+01	4.381479779039400668e+00	2.378315415322298065e+00	8.804447081831451527e+00	1.501405822734819537e+02	9.016307733869648899e+00	7.590883730526156725e+00	-6.892110651924852505e+01	6.926320893720827598e+00	-6.385471186931886756e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.574444358295080448e+00	5.547548749598432138e+00	7.402286212122796805e+00	7.786633620111882870e+00	1.476536159693262675e+02	2.137481067861219053e+00	9.711470731304640225e+00	1.352496692513279619e+01	1.400232189296239937e+00	5.389475425496866867e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.263226360364144041e-01	8.149290130136494170e+00	1.006885556035446427e+01	8.226237550551202204e+00	2.535559440638174920e+02	5.485795401902197277e+00	4.933418147907674189e+00	1.171434176842637243e+01	9.671621419295874489e+00	1.168580353171340747e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.122988057365283066e+00	7.509391815524621094e+00	3.584980360276427191e+00	9.073067973680640108e+00	2.383826491874543763e+02	5.884313422191861598e+00	7.507304540522708791e+00	3.065688647063684868e+01	3.642856822891655355e+00	4.893837137844870178e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.627103244374206170e+00	4.098582318831613058e+00	8.120564014364054728e+00	7.420083061825524240e+00	1.529993424320973645e+02	6.066824736954678166e+00	4.973301888373081070e+00	2.082768476695018123e+01	4.950370468152813785e+00	1.209482000335832419e+00
1.000000000000000000e+00	1.000000000000000000e+00	-2.196658299517730839e-01	3.267481597199438870e+00	3.270789203913640364e+00	4.359779445877043358e+00	7.150897394600561086e+01	9.134256028400381533e-01	8.128046990111601033e+00	1.087885170809509106e+01	4.110446587385920836e+00	1.215178487919311223e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.756749868371342060e+00	1.018342529564204746e+01	9.454218391303131241e+00	6.863181796989801242e+00	2.540200640644875705e+02	1.008369066505186318e+00	2.495854802044966014e+00	5.822894799307833935e+00	6.734070207478256576e-01	1.448840717585180848e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.665192428412965775e+00	4.673405935092692864e+00	8.185292574596150672e+00	3.714159411276600764e+00	3.904299487740083663e+01	2.275600122614288345e+00	8.928394952849954436e+00	4.478793886902831645e+01	5.323510592848860412e+00	1.807148769969734303e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.528480517961879670e+00	4.902182617508184848e+00	7.683013292894793622e+00	7.356984361453976717e+00	1.371068827358826354e+02	6.286357787226874549e+00	2.465709444738522382e+00	2.763907609491494100e+01	1.774170013130555779e+00	1.450936000715958851e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.863819896112202557e+00	2.681177957218792152e+00	7.402687321896894712e-01	2.389243408654441403e+00	2.393942139098947663e+01	5.943453218261137927e+00	3.933874493032432085e+00	-5.057400594236609592e+00	4.600330091551178668e+00	-1.131737055928987434e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.025606872464703390e+00	8.374502032224885539e+00	9.370924769333157656e+00	7.056421399672878181e+00	2.222628733131534489e+02	3.008300503723607022e+00	7.495417317966571069e+00	1.540835201881451511e+01	4.440338232218930870e+00	2.932850723796923464e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.502856112562321655e+00	7.502972423232360022e+00	7.063317193663390725e+00	4.099897177825426731e+00	8.999550671462301921e+01	7.032415319065234094e+00	5.348451515237350407e+00	-4.135218521021254645e+00	9.187683371600263271e+00	-1.611444817525656603e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.211909431284131422e+00	2.546200269644232517e+00	2.704642442770710531e+00	2.224141509684817386e+00	2.440478376075272138e+01	8.699306749669219130e+00	7.120813469765838732e+00	-1.633814482005462976e+00	7.982936518491617228e+00	-3.201558477063689345e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.895743851430701898e+00	9.526833187368526357e-01	7.239124283021400430e+00	2.072941313261678076e+00	2.367634920585362579e+01	1.805335538559170061e+00	5.442663127463622352e+00	8.727418825396803470e+00	1.178305061553483801e+00	2.433171805551201938e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.732138999412629055e+00	7.571986615062888504e+00	3.322870205464213189e+00	9.842444570812810545e-01	3.829497528797055850e+01	5.551620848685175247e+00	8.111970156649929820e+00	-8.523660749092099032e-01	4.169506638780471341e+00	-7.687169504853823554e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.688317031897593523e+00	6.477583620324691260e+00	8.993973959650210404e+00	7.585120169562987513e+00	2.001843549731482028e+02	6.992227804022383530e+00	3.126446397984222969e+00	8.665781320551043621e+01	4.550857772348737562e+00	7.237748626396466101e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.898619545898343475e+00	3.007871545084777498e+00	2.375215037186969802e+00	7.845612432360561606e+00	1.098684529252055171e+02	2.967403403616904800e+00	2.241956529240824558e+00	3.441843795374379233e+00	1.835236252580337402e+00	-2.111959378340388382e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.975424826584765370e+00	9.056113641951601068e+00	6.580940396928345315e+00	6.452923526525665032e+00	1.970891676556362029e+02	3.194279281199147835e+00	3.538047403993357598e+00	1.234927557280911792e+01	8.313199652936965833e+00	2.552186553740735775e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.471571395062718501e+00	2.999857024513097770e+00	5.123436909737996814e+00	3.142956965897138133e+00	1.638780168778751900e+01	6.303343612710268218e+00	6.431503658378924904e+00	-2.954284714896000974e+00	7.439841884494888369e+00	-1.399916577707335907e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.199905892661910833e+00	5.008967027806451533e+00	1.577306451830898570e+00	1.859303132184837892e+00	3.634039152764194824e+01	8.751123258312308195e+00	1.995277223136941558e+00	-8.600635887542149582e-01	2.854789700393884466e+00	-1.040974481217879832e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.821445556888533268e+00	9.683094381202336010e+00	3.178890036012278042e+00	1.149697783659565431e+00	2.316293998952842159e+01	9.161691383717021964e+00	3.573881525447689000e+00	-1.689526590608729339e+00	4.730958878628752196e+00	-5.477041411870536836e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.977157466873308955e+00	5.161153912745708006e+00	1.668650377229056403e+00	2.706095539049115928e+00	5.143489594460845638e+01	5.677910518302959453e+00	3.834539165765000757e+00	-3.597045289067784424e+00	1.907262984221521185e+00	-1.257483683385289375e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.935830239845416134e+00	6.723162144023777209e+00	5.615212806503319776e+00	8.688440185710179620e+00	2.271308392013290813e+02	8.137041201059194151e+00	8.467371269577486093e-01	1.094570329593374503e+01	6.951707784861708816e+00	2.680697500070640782e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.316772558498360723e+00	5.141723944046260542e+00	3.508285451417693324e+00	3.704347430194784074e+00	4.466045374962503445e+01	4.137566767102388354e+00	5.355871226449387734e+00	-1.890896420053391225e+01	1.113752113380958697e+00	-6.852247271545097718e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.952853656393541470e+00	2.802136584541888631e+00	6.584082569057387424e+00	4.078295016479791535e+00	4.563818303078348748e+01	6.656225007566777485e+00	9.076548066180668783e+00	-1.681348760152596356e+01	9.349894400582332565e+00	-7.676808628625440889e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.416952952120706044e+00	9.251858744753150177e+00	3.209367296544103354e+00	2.213852668527519718e+00	7.277539014364698744e+01	5.414159382890842309e+00	2.834108309759048261e+00	-2.635627970882974846e+00	7.840351522982036414e+00	-1.955068935082967529e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.991129246742803893e+00	4.049378239168246019e+00	3.740323135580309710e+00	3.928700218293650348e+00	3.728870885618503905e+01	1.936755215498024540e+00	6.399000519583432300e+00	6.636364230397641961e+01	3.965378855554257065e+00	1.444641971732745134e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.364835230401974187e+00	9.281473582536378331e+00	7.654270822820283371e+00	5.972276036503446406e+00	2.074369509570212529e+02	6.879902207929118774e+00	6.222657256431991968e+00	-2.448860754748272583e+01	6.210663469742129017e+00	-3.295585952749281677e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.266429208561164366e+00	3.351319501672183954e+00	2.208692309420464017e+00	6.594662435056126704e+00	8.004143256688678321e+01	5.332139912507584789e+00	4.516337482639093182e+00	6.765819280928832313e+01	9.015087573819608124e+00	1.698146269567103417e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.064765664616318830e+00	2.655037592677877978e+00	9.398578878620201138e+00	2.928089575170466752e+00	5.041451160792533415e+01	4.020469523468619855e+00	7.771532662953717363e+00	-2.546881922778036866e+01	5.739310662939903551e+00	-6.943407468649582803e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.602591276992622049e+00	1.150897676423572769e+00	8.244774226759954416e+00	1.477325011533387578e+00	2.555600959024064256e+00	8.706818852896445193e+00	4.508995593704608673e+00	-4.603085660316819983e+00	3.051256706339711133e+00	-2.611359396545064882e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.152548322909980438e+00	7.570448854974366704e+00	6.590290277861496016e+00	3.904308980621804537e+00	1.236415348409166626e+02	1.905848086772143013e+00	5.103729171037467260e+00	7.844284226576442975e+00	4.453927406652851140e+00	2.658942694178183963e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.787342118239496180e+00	3.930411418592678618e+00	6.155072592610258297e+00	3.396471597366567785e+00	3.752281958499493442e+01	3.524214208749864685e+00	2.356880073478071491e-01	-3.275865317452031356e+00	7.998789492963044090e+00	-1.700869092264332139e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.609211947774905394e+00	8.943578113035639987e+00	8.166878868514285017e+00	1.820575338455239889e+00	8.191144346070996107e+01	2.163782870511758993e-01	6.993556187600656671e+00	1.257953873911074716e+01	6.469723062767294586e+00	9.566354337772576599e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.907352287723937945e+00	4.877414741169013190e+00	2.540962382592909741e+00	1.016300005079338753e+01	2.071956957382287499e+02	7.716582051252077079e+00	6.566645581730001346e+00	3.915879840727924943e+01	7.266254762332231110e+00	2.300879654654154649e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.488187719405968501e+00	1.032344843637744880e+01	1.631398850453110283e+00	6.942792150245712612e+00	2.401120975042429961e+02	7.758783851731888781e+00	1.298222029057924720e+00	-9.940875284815941626e+00	8.910030857259664927e+00	-3.105821119210104619e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.044552507722681600e+00	3.019332913826870524e+00	3.413191415735409517e+00	6.065055552323245003e+00	6.841242045540657557e+01	4.870168702316565401e+00	4.575601304319872220e+00	1.277304564833725564e+01	9.696322605502411207e+00	8.227545507733246666e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.478827961022810555e+00	8.039366733006257704e+00	8.489198799029287201e+00	4.453433874114658408e+00	1.786883889991547960e+02	6.955962358498499754e+00	9.656317712190215730e+00	-1.878098686168910092e+01	9.738646524534278370e+00	-4.261138918863582425e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.220294436838218033e+00	7.844284005322873732e+00	1.366650594373217675e+00	4.851696893585708992e+00	1.648731411794454687e+02	4.281882265829089818e+00	4.888017621907604138e+00	7.855238956058663291e+01	1.641998907524736540e+00	3.082929611498705036e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.181546100378806585e+00	6.781712742334816468e+00	5.345236357981049125e+00	4.907795974135647832e+00	1.866348141532508009e+02	7.798412211806418526e+00	5.776459190117088305e+00	-1.702937934224580019e+01	6.678018970920403419e+00	-1.253811495055481950e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.046671611188141782e+00	9.103986513994136942e+00	9.284718304700609437e+00	7.713822454484033919e+00	2.432377466477286134e+02	5.313731876891366390e+00	8.514676043148686091e+00	3.164466181912262144e+01	8.490243766652255886e+00	7.715913863169649112e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.583265434777809677e-01	8.988165775511804512e+00	8.367146986978331924e+00	7.230630496435456855e+00	2.166950484666901957e+02	4.095620312409415043e+00	8.490073160278285513e+00	2.327327524059733577e+01	6.841112729773696444e+00	1.982656617313331537e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.217207810405632529e+00	5.422969535342946124e+00	6.053183807860916588e+00	3.365496691315901678e+00	6.055283231423568679e+01	9.279418401609760281e+00	5.831870618967005981e+00	-2.999419409221994570e+00	6.477733885532863667e+00	-9.859674525301986847e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.890691764499021765e+00	1.387286671673374716e+00	1.914295563430631120e+00	5.713213827824878521e+00	3.993239672605056256e+01	3.230930681220337330e+00	8.463634207399227449e+00	1.995325863360202945e+01	2.201985458201813017e+00	1.809274581730128117e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.610019607417568110e+00	1.385818388441146798e+00	8.344630507648350459e+00	4.832906648594889276e+00	7.618470376994395110e-01	2.108974854864050563e+00	8.156074937734569374e+00	1.453264138589249121e+01	8.035091897106672931e+00	3.210965950390329393e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.528951408382285493e+00	9.277361706346523462e+00	7.693767473922823896e+00	9.051790979949435823e+00	3.222311475829008600e+02	6.182156209258597990e+00	5.172418874863818239e+00	1.773809083425000566e+01	7.037033953802372288e+00	1.001031188710945097e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.799401054679965029e+00	6.321293262156288506e+00	2.896640175305297937e+00	6.154689786052317757e+00	1.857669626776265943e+02	9.214180726739629179e+00	5.356475077361676718e+00	-1.178643861592696851e+01	1.263109733338274143e+00	-1.776921967759286514e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.937653363037306953e+00	7.202170541584805186e+00	2.529355844640044815e+00	5.548396688109821895e+00	1.726351526732238995e+02	4.585064281306734379e+00	5.384670235000585947e+00	2.004686633759875036e+01	5.664506796254185517e+00	4.795287843400510397e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.846659869741781534e+00	5.513639669085364403e+00	9.573520387480266791e+00	2.110522029063806038e+00	5.035786038537293052e+01	1.534052316543791372e+00	9.572736277371724611e+00	4.292723599281897862e+01	1.930396861107441797e+00	1.209194964773041647e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.523625596965661799e+00	2.549511478553056154e+00	7.275993147895252200e+00	6.286951603257575627e+00	5.999348977002442496e+01	4.028144276442052529e+00	7.987408727460453939e+00	2.054767346086720536e+01	4.088076236337542468e+00	1.715284931416166447e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.784156731060080325e+00	3.710494475935357528e+00	8.676482841164419924e+00	1.742747304928612184e+00	1.357314327247627617e+01	4.963737448569058408e+00	1.908358246534917146e+00	2.622164888182934028e-01	4.288289944593848269e-01	-6.408581656807239846e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.437656074950559137e+00	7.897352221632627511e+00	7.914135914269378347e+00	3.881987449820788694e+00	1.114596075000914794e+02	2.806014031731016267e+00	9.782735932689226033e+00	2.155390524919095441e+01	5.293497598082057998e+00	9.993813741068068524e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.092682330779222610e+00	4.150257116639962440e+00	5.565468581760403488e+00	2.309466859971087693e+00	3.626447453409130617e+01	6.406584546247730216e+00	4.348444880406677093e+00	-3.800870192079423671e+00	5.965230044880025062e+00	-1.275943872676797541e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.733775517642193620e+00	2.798107162766177325e+00	5.534360977047406926e+00	8.483885061681448292e+00	7.592283736508173320e+01	1.086020980337112007e+01	1.883311871892762390e+00	-3.715371149726262701e+00	6.981665858758194787e+00	-5.465094154450562680e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.347674452804878520e+00	5.753732977843428742e+00	4.944453426056735879e+00	2.680122463369093655e+00	5.177859026452378544e+01	4.423321459358098728e+00	4.481056985947985183e+00	-7.664139135328781549e+00	7.077546353933571233e+00	-3.134338256575077253e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.427240126088823224e+00	1.194989867313701382e+00	3.783798734960792221e+00	4.160016350423326514e+00	2.508121516439081944e+01	4.607732063527424593e+00	4.722620551211153206e+00	6.686645044447078590e+01	8.388862581140189789e+00	2.052816448044071862e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.909890215400374736e+00	6.671675444869888949e+00	5.061705400691312917e+00	8.978395062768882440e+00	2.227761712428497844e+02	3.566960011396894892e+00	9.459879528223961387e+00	1.573514703622915434e+01	2.976358432884994798e+00	3.556318845433374065e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.169453621566200141e+00	3.812240659402702736e+00	6.803547629098927629e+00	3.651717142918326608e+00	5.247472927920014740e+01	8.062277035685039284e-01	3.629042928963812642e+00	1.079503590936426960e+01	2.904292551576566517e+00	1.235115998290774231e+00
