G c dx1dt d2x1dt2 dx2dt d2x2dt2 m1 W d1 m2 Fc Fg d2
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 7.45535688e+00 7.20788961e-02 -6.16668452e-01 7.81234161e+00 -7.02660295e-01 2.00289814e-01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 6.23863118e+00 8.68021038e-02 -1.54669174e+01 6.46044582e+00 1.48353010e+01 -4.00173555e-02
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 8.18024213e+00 1.52146777e-01 -1.00541123e+01 2.50108602e+00 1.28807000e+00 6.81746026e-02
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 2.98286535e-01 -2.38316066e+00 8.17678499e+00 3.81797782e+00 -5.46056144e-01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 3.08062705e-02 -9.47594615e+00 7.48100200e+00 5.59383249e+00 -1.89793870e-02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 2.70635426e-02 -4.14742437e+01 1.77522194e+00 9.95596571e-01 1.68844545e-02
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 5.85117634e-02 -8.70713873e+00 5.17428842e+00 3.86018150e+00 -1.18839798e-03
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 1.01785277e+00 -7.57547585e-01 2.56579660e+00 2.23859395e-01 6.84077528e-01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 9.27289587e-02 -4.99891400e+00 4.03729341e+00 2.17441613e+00 -1.13169040e-01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 5.10899738e-02 -2.52768813e+00 1.16272983e+00 -2.61114577e+00 2.69071981e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 2.94729725e-01 -6.96431469e-01 4.60296882e+00 -3.10724787e-01 4.28461092e-01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 1.12180218e-01 -6.77114640e+00 5.94889229e+00 -2.88193065e+01 -1.69916358e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 7.47981004e-03 -1.66276698e+01 6.57624334e+00 3.65951031e+00 -2.24103729e-03
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 1.37017232e-01 -7.55015099e+00 6.97141311e+00 8.71403089e+00 -1.42308648e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 8.35059935e-02 -6.67165578e+00 8.52662182e+00 4.47061410e+00 -3.48083970e-02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 7.10756609e-02 -1.75816487e+00 2.93916617e+00 1.30874734e+01 3.62184411e-01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 1.63527346e-01 -1.67075879e+00 2.08433640e+00 2.26885844e+00 4.11655928e-01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 5.64230185e-02 -1.38209776e+01 8.66383455e+00 8.04209344e+00 -3.11408301e-02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 8.87992772e-02 -1.18470907e+00 2.40951533e+00 -1.32540886e+00 3.28098379e-01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 9.52947095e-02 -5.09176314e+00 9.77284073e+00 -3.47913258e+00 1.23473798e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 5.75703842e-02 -9.54792286e+00 8.58284406e+00 4.39785833e+00 -4.22290556e-02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 2.31814461e-01 -5.71229379e+00 5.50788945e+00 3.88343093e+00 -5.27657966e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 3.34952172e-02 -7.85821811e+00 9.83279282e+00 7.47547120e+00 -5.90779108e-02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 1.85474901e-01 -1.55273093e+00 1.87639056e+00 1.31840690e+00 7.25939387e-01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 5.24713007e-02 -1.12383405e+01 3.72759185e+00 2.81712068e+00 -4.89778448e-02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 1.83205000e-02 -6.14351209e+00 6.74401974e+00 5.26008965e+00 -3.16649347e-01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 4.06353905e-02 -2.92334291e+01 4.15006182e+00 2.74101585e+00 2.76460701e-02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 6.89356467e-02 -1.78271796e+01 9.35535297e+00 -3.62485861e+00 -3.99645293e-02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 6.91309039e-02 -3.86009500e+00 1.59063479e+00 1.09982717e+00 -4.76783483e-02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 8.67114775e-02 -7.10792462e+00 5.94470649e+00 3.09765329e+00 -7.28493568e-02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 3.19605908e-02 -3.76193040e+00 6.31779641e+00 6.33741748e+00 1.03918406e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 1.94100848e-02 -5.36712661e+00 6.87455311e+00 3.79546983e+00 -7.10634139e-02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 2.09931200e-02 -4.90839876e+00 3.30099601e+00 1.90311926e+00 -4.29916400e-02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 6.13806747e-02 -4.98373384e+00 4.28109785e+00 7.82200986e+00 -3.75276313e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 3.67865728e-01 -2.33642378e+00 8.59312477e+00 4.57262024e+00 -1.41673199e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 3.70555873e-02 -2.25460511e+01 2.75448492e+00 1.46131668e+00 2.57996550e-02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 2.64416529e-01 -6.74878263e+00 8.44181062e+00 5.20610707e+00 1.27108626e-01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 8.86881765e-02 -7.22545235e+00 6.06389881e+00 -5.97574893e+00 2.70622994e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 3.47823721e-02 -2.40132681e+00 7.85968760e+00 6.08750013e+00 -3.25811424e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 2.20165228e-01 -1.99792914e+00 7.42246630e+00 3.45651564e+00 -2.16892803e-01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 5.52469734e-02 -1.63918023e+01 2.86760346e+00 1.62434448e+00 1.98298229e-02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 2.30381664e-01 -2.40981452e+00 6.11931463e+00 -4.50401249e-01 4.51587787e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 8.26741890e-02 -4.71278838e+00 8.80950838e+00 6.37474693e+00 4.42471003e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 9.49145579e-03 -9.15024717e+00 4.88904613e+00 2.86988185e+00 -5.70719362e-03
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 1.66419866e-02 -2.75491510e+00 9.69931693e+00 4.99413338e+00 -1.78191335e-01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 1.07100837e-01 -1.87981951e+01 5.06993590e+00 2.81056109e+00 1.80857642e-02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 1.25455708e-01 -1.15003209e+00 2.28507073e+00 1.54954020e-02 2.37549356e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 5.81377221e-02 -6.49290565e-01 4.50491212e+00 2.18314511e+00 3.01084839e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 1.64479850e-02 -1.78834239e+01 9.56532166e+00 6.06468072e+00 7.19325206e-03
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 7.40103740e-03 -6.88700068e+00 3.87748764e+00 1.00462934e+01 -1.27334133e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 5.98975148e-02 -9.32699567e+00 8.81288344e+00 5.43278517e+00 1.95740069e-03
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 1.25625489e-01 -1.95534813e+01 8.93125614e+00 5.00157363e+00 9.97837903e-02
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 1.10885834e-01 -6.11426986e+00 4.15167872e+00 2.12237477e+00 3.79185170e-02
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 5.46081477e-01 -5.22580591e+00 1.74931892e+00 9.14650720e-01 1.09534393e-01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 7.54985094e-02 -1.63956721e+01 7.52102118e+00 4.74364216e+00 4.19106122e-02
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 7.91631961e-03 -2.77727710e+00 3.80361069e+00 -7.42636172e+01 4.93662789e-02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 3.17339927e-01 -3.07438229e-01 8.04631253e+00 -4.97517982e+00 1.10268275e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 3.86840203e-03 -8.89284151e+00 4.98389363e+00 4.89522968e+00 -1.33431028e-02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 5.56961449e-02 -8.14574869e+00 5.36740068e+00 2.91376594e+00 -1.05717613e-01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 1.23339103e-01 -1.16177715e+01 8.00118466e+00 6.45750781e+00 -1.79593720e-02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 6.47375854e-02 -6.78835853e+00 4.44126998e+00 -3.69053372e+00 8.84193945e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 2.71207829e-01 -3.68295090e+00 4.98814611e+00 4.31247895e+00 -4.50067619e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 7.65978924e-02 -1.67503234e+01 4.38571422e+00 2.91952186e+00 3.99334013e-02
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 1.39026123e-01 -3.97649487e+00 4.30606464e+00 -4.55489820e-01 2.12492974e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 8.18691245e-02 -3.40758713e+01 5.73351919e+00 3.20012488e+00 4.91266965e-02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 7.23219672e-02 -6.73872785e+00 8.27919500e+00 1.01092175e+02 -1.19368549e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 5.11390187e-02 -3.10704851e+00 4.25591481e+00 2.23338864e+00 -1.88180364e-01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 3.32964419e-02 -1.82152530e+00 5.71829248e+00 -1.00005114e+00 1.22305511e-01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 1.99150455e-01 -4.78250812e-01 7.03654593e+00 -1.95437508e+00 4.53124018e-01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 3.37321187e-01 -1.17178019e+01 3.42495502e+00 -7.41396098e-01 6.60629908e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 6.45543872e-02 -8.35490414e+00 3.49770524e+00 1.28166106e+03 -5.97947454e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 9.37583808e-02 -8.63101975e+00 9.40071814e+00 5.32537904e+00 5.35070506e-02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 2.91176588e-02 -1.01070984e+01 7.51181116e+00 6.00250620e+00 -2.88852266e-02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 2.24828930e+00 -7.66327928e-01 6.19468009e+00 8.49567214e-01 4.60385257e-01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 1.98854322e-02 -2.33381050e+00 6.82948049e+00 3.87126568e+00 5.10485252e-01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 4.61448312e-02 -3.90782913e+00 1.26369499e+00 6.87555304e-01 -4.12624186e-01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 3.19573797e-02 -4.03558096e+00 6.56292669e+00 5.17599933e+00 -1.35495636e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 7.77117338e-02 -9.42986807e+00 5.58557986e+00 1.01588430e+01 -2.72463429e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 2.78023215e-02 -7.56300274e+00 5.91174712e+00 5.97691562e+00 -7.14285457e-02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 9.98709984e-02 -4.95823365e+00 4.23481444e+00 2.66096634e+00 -3.43505993e-01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 7.48000715e-03 -9.44893842e+00 1.73326508e+00 1.80970720e+00 -1.44726687e-02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 2.78835816e-02 -7.60862306e+00 2.74005310e+00 1.96390529e+00 -1.49928428e-01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 5.89248242e-02 -8.55535135e-01 9.55670242e+00 4.41196466e+00 5.29785734e-01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 1.42992166e-02 -6.31420825e+01 4.67829606e+00 2.61826095e+00 1.10349706e-02
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 4.11246183e-01 -1.26033049e+00 5.20014840e+00 -6.71811409e-01 2.53879987e-01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 3.17977087e-02 -1.84223919e+01 1.47438811e+00 8.80948146e-01 4.24181193e-03
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 4.78396794e-02 -4.46287048e+00 1.33809607e+00 9.73588440e-01 -8.31221149e-02
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 7.62748875e-02 -1.11505517e+01 7.45463302e+00 4.02476361e+00 5.89696690e-02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 4.73863479e-02 -8.70519009e-01 5.84285198e+00 -1.09495964e-01 1.33132013e-01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 6.63978107e-02 -1.93537672e+00 5.57835386e+00 -3.25649999e-01 1.23107926e-01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 8.09918423e-02 -3.08418696e+00 3.18812077e+00 6.67705012e+00 8.12062539e-01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 2.74104738e-01 -4.57433636e-01 7.70275658e+00 -3.80428580e+00 4.71696095e-01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 2.28051868e-02 -1.08952096e+01 2.51412921e+00 1.35291971e+00 -5.92733426e-03
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 2.86507393e-02 -1.54780838e+01 2.70941269e+00 1.82032961e+00 -8.16388116e-03
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 1.07975841e-01 -1.12171112e+01 5.14640954e+00 2.63655187e+00 2.89586216e-02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 1.73371918e-02 -1.16168348e+00 3.57651876e+00 1.75319827e+00 1.46818696e-01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 6.16454696e-02 -3.48317817e+00 3.22716683e+00 2.05181783e+00 -7.99365846e-01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 3.56650204e-01 -4.60705381e+00 6.80713880e+00 3.63669527e+00 2.22731239e-01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 1.08246666e-02 -1.24615840e+01 6.85874571e+00 6.01067820e+00 -7.15854191e-03
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 4.02421414e-02 -9.86920187e+00 8.42065363e+00 -1.13724994e+01 -1.91283334e-01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 9.70614762e-02 -3.04558594e+00 4.75937710e+00 -4.10377205e+00 4.52425852e-01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 6.25398660e-02 -3.89541286e+00 1.65776582e+00 1.18318661e+00 -2.96181476e-01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 1.33358760e-02 -7.74572145e+00 3.46299746e+00 4.36456654e+00 -5.62281933e-02
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 6.54585955e-02 -1.98140896e+00 9.82004917e+00 -2.37663635e+00 2.13549307e-01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 5.21862757e-02 -5.81223226e+00 6.36632718e+00 -3.30722711e+00 3.11488860e-01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 1.13728416e-01 -4.06233859e+01 7.38763376e+00 3.76948701e+00 8.44431769e-02
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 1.07101484e-01 -6.62549643e+00 1.06622047e+00 -5.79840111e-01 7.23897042e-01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 1.07747583e-01 -6.03294003e+00 5.66385159e+00 8.27455357e+00 -6.46562856e-01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 2.75852714e-02 -5.02853684e+00 1.33775792e+00 8.57263073e-01 -6.27542684e-02
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 3.63909345e-02 -2.67740318e+00 6.12307191e+00 -1.85215601e+00 1.53108908e-01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 5.79991193e+00 1.22377281e-01 -1.27707511e+00 9.28693765e+00 -5.40134773e-01 2.96166764e-01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 4.65080734e+00 1.42081764e-01 -2.09656855e+01 9.71577217e+00 2.34690845e+01 1.06582010e-01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.52245704e+00 3.87781676e-02 -4.05222204e-01 5.86497408e+00 -2.60099183e-01 7.82208318e-02
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 9.79710907e+00 1.10794142e-01 -2.60254976e+01 5.12384325e+00 2.91875802e+00 6.64805758e-02
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 8.67985468e+00 5.60802152e-02 -1.00141818e+01 9.50515385e+00 5.31794140e+00 -1.99715809e-02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 5.48499725e+00 9.89717345e-02 -7.22118049e+00 7.06248849e+00 4.07652427e+00 4.01220561e-02
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 6.42920880e+00 1.70822953e-01 -6.24533167e+00 1.58409352e+00 8.83568502e-01 1.36408549e-01
