G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	W	d1	m2	Fc	Fg	d2
1.000000000000000000e+00	1.000000000000000000e+00	7.790653434238516972e+00	3.841719099214655042e+00	6.016892191136312462e+00	2.288362050037743511e+00	4.389209341267073405e+00	4.716345969904032209e-01	2.867900768935627634e-02	-4.769606127150900932e+00	8.801094146139391228e+00	8.940545555348538898e+00	-1.125463152022210395e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.371768907423377648e+00	8.121764778775576232e+00	7.717399959285899946e+00	2.747138252250341139e+00	5.799623960043989168e-01	6.894487485670660831e+00	5.368136425353555730e-01	-1.062668283016674042e+00	7.520848660909491556e+00	1.757468842998272385e-01	2.914378363649949844e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.742975255078113239e+00	5.603335354038714300e+00	2.483309486844667902e+00	9.258441696976673185e+00	8.185278851052830262e+00	7.365314419027294335e+00	4.554800680682656588e-02	-2.115833080378400233e+00	6.333916601677268332e+00	8.014526771717983777e+00	3.415579699552448445e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.205260409854724379e+00	9.105526614583311584e+00	2.156571206990994138e+00	6.499947338576316014e+00	7.967297457625277524e+00	1.455172055631040351e+00	-1.484226324623862635e-02	-2.902730803574261742e+01	8.685347710541686084e+00	5.390079221698828249e+00	3.079444073049904251e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.647135201712093266e+00	3.026800505391917362e+00	4.055768959741250512e+00	6.269788045377271857e+00	3.979782277558038928e+00	4.970365319421002681e+00	8.318985310740745209e-02	-3.469249542041846546e+00	8.919125875136254322e+00	5.567147527254680206e+00	-4.194459864542834926e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.175642047699742676e+00	9.766974652407508728e+00	8.024486350794008516e+00	4.589063603809734104e+00	7.571785605783396988e+00	1.027572808379394687e+01	9.317659767674507654e-02	-9.344599880005327819e+00	9.083544055500588854e+00	2.209951684067945266e+01	-2.624771263517832742e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.576556817625078821e+00	8.515517530170818361e+00	1.026618194589471900e+00	4.960542073618102954e+00	4.667149086357698984e+00	4.573179923936640634e+00	7.099658429807777227e-02	-3.404824282199264474e+01	2.289856654978935424e+00	1.049405913274127133e+00	6.318675719010198588e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.273619645562526159e+00	8.255644937116418447e+00	6.237281650404497668e+00	6.123659137912781603e+00	7.663065135594816724e+00	6.305054482020972628e+00	5.614891794840402850e-02	-1.203017643936694903e+01	6.376423519613630297e+00	5.260880180044917864e+00	-2.847788644959914697e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.777294640271169790e+00	8.752974489509332656e+00	1.018811718699668667e+01	6.602126503867377316e+00	5.534855847951902774e+00	1.002207228864334709e+01	9.014222191172692467e-02	-1.878659643110297317e+00	7.885806941015684579e+00	-9.313870127140200239e+00	3.576972236963027463e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.050442647502954019e+00	7.635613014649694996e+00	8.077934428879590456e+00	8.340299831755990212e+00	5.752408429786237676e+00	6.475843501417054782e+00	7.851849383770170832e-02	-8.875248984948120867e-01	8.007594395863437242e+00	-7.015754712281330185e-01	2.168958721029532466e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.017495698949179328e+01	6.572250744117685173e+00	5.558034228628278228e+00	2.143882570642403174e+00	9.108716076012777663e+00	6.256066711236789146e+00	1.017947743393118054e-01	-1.545536217621569008e+01	6.154616832095287648e+00	1.480005731052136575e+01	-1.756307160304974857e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.065814584022096945e+00	1.866647122453066743e+00	1.545416920039299091e+00	5.780646061031376348e+00	3.210124918030958341e+00	7.878590266275834253e+00	1.501637223364077345e-01	-1.114388003958905138e+01	2.680885943328534804e+00	1.334798463627239862e+00	6.260804571695696708e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.825152477341147161e+00	5.609557667739609732e-01	8.507652591820717092e+00	4.092671928092896927e+00	1.544404853937232369e+00	8.636394677277884568e+00	3.093479958410492170e-01	-1.315306934389547822e+00	7.477681034689545925e+00	3.822185996468602021e+00	-5.367542220515210127e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.889585310836451981e+00	9.307339412446498983e+00	6.310994970666764736e+00	8.894367031865204609e+00	6.345432029045514177e+00	4.664237594762578709e+00	1.563480043642274941e-02	-1.003669470762710603e+01	8.829274215947833682e+00	5.588573085274657792e+00	-4.067143316418353818e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.149108629375866997e+00	7.166188769924263013e+00	1.517690755294715643e+00	6.762201805766400398e+00	9.638706388252433754e+00	4.759494800502815259e+00	3.208895042726565144e-02	-4.129546890989921337e+01	2.509737093087473170e+00	1.050182755664149870e+00	1.478329299260521326e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.405948214349419523e+00	7.451856934040343994e+00	2.031757451992188823e+00	6.690669346957731634e+00	5.031555658379394558e+00	4.968858316609641612e+00	6.527390558767096063e-02	-9.110548640897254913e+00	5.694623303438039130e+00	3.831351243988739608e+00	-1.395803415237609549e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.537835630725179925e+00	6.111706506656762627e+00	9.162029841793161822e+00	1.912626379403205679e+00	2.331660301025342719e+00	9.059535616283936221e+00	1.031646863673822745e+00	-9.994384896241483851e-01	2.787923132469392939e+00	2.640663106567117113e-01	6.866269424410547106e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.496472910222891528e+00	2.732912245955656516e+00	6.996848095381397847e+00	7.154192652949898701e+00	4.482958981246321528e+00	7.325712289454512138e+00	1.012485725683695409e-01	-5.602664518214949041e+00	4.259879406879282016e+00	2.195703126586070919e+00	-1.239245784670005290e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.540271687099454390e+00	2.347528758914361191e+00	7.865846870159113990e+00	2.212071115896359519e+00	6.123551975067851316e+00	1.008846653799827742e+00	5.355119374816823263e-02	-2.302394745242830165e+00	2.433411511931903304e-01	-2.581908853510875623e+00	2.565675100278911325e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.372593105975519645e+00	7.395420625683365223e+00	9.264299507272914624e+00	5.037474242591970075e+00	2.073386444752569169e+00	9.463055538842301218e+00	2.909069083291274671e-01	-1.441832060852383135e+00	3.918311891649610246e+00	-3.153195958898631912e-01	4.323698512337162403e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.035095833736392912e+00	4.769141277230541043e+00	5.622534335357259216e+00	1.321943098509816839e+00	6.402773519109130618e+00	5.341516584516265986e+00	1.082234109860188837e-01	-6.532203665549085159e+00	5.332037748451602610e+00	-2.881784429174612328e+01	-1.702507377209105055e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.068036792941933300e+01	2.828097030829184622e+00	6.549557851558560628e+00	7.489679100475100881e+00	1.021767664887446792e+01	2.027665897782339410e+00	3.624838544403277251e-03	-1.671801844860907948e+01	6.607984841387223973e+00	3.650525016257597954e+00	8.755785575982853730e-04
1.000000000000000000e+00	1.000000000000000000e+00	7.088156314729173069e+00	5.166451100838822086e+00	4.222703409431469268e+00	1.409330709346590327e+00	5.076560209830907944e+00	6.054493851325941201e+00	1.213956911293949670e-01	-7.071117098958346503e+00	6.818271969202796434e+00	8.740108960666153948e+00	-1.698526607491781804e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.763904764888056143e+00	1.595481185309183925e+00	4.273388373452442046e+00	4.495299175828638027e+00	5.281504778501398434e+00	4.615544196746107275e+00	1.044902764477915608e-01	-6.117604774470676965e+00	8.967966558322803650e+00	4.480867315123897576e+00	-3.792546091855311663e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.791926790551766846e+00	6.315530091183895856e+00	3.857731339308686280e+00	9.613774555326575211e+00	3.559627761318833628e+00	8.937254149671023384e+00	8.309592055612292916e-02	-1.999636213140980834e+00	2.413929513718656050e+00	1.307285571606936969e+01	3.220505153194440084e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.347774595334881198e+00	4.467505977106712933e+00	6.717958622167057747e+00	3.621414139219184758e+00	2.373798047315982096e+00	3.662901736639862627e+00	1.665905649108959108e-01	-1.392447788624769256e+00	2.642791452650134598e+00	2.255442835893624043e+00	3.930922672129584239e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.076189049431524047e+01	8.492692924758099338e+00	6.110987822197327723e+00	5.970090781038932093e+00	9.277941030963587465e+00	7.945837034017928069e+00	6.623177215160563902e-02	-1.416182776756979145e+01	8.217565760450117551e+00	8.041705728064414416e+00	-3.271995911011457009e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.315668241779112790e+00	3.676763441617871830e+00	7.784981696356293668e+00	4.616152717395794802e+00	4.318396457945913092e+00	4.620579399245601238e+00	9.786317416266944458e-02	-1.840328541722175970e-01	2.182152325349162147e+00	-1.334105983374305637e+00	3.496389225100844933e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.697968696366831232e+00	5.041958009712920408e+00	5.393347825451471067e+00	1.458215075554197382e+00	3.958435458998892376e+00	1.059804552372572095e+00	8.334302702489401748e-02	-5.364712773822169822e+00	1.025994293774458832e+01	-3.441395892621669894e+00	1.330062720214609251e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.243607210218968362e+00	7.077881765895515098e-01	6.451767099652990112e+00	9.497031743295822892e+00	6.752418304159936824e+00	9.083280515174038783e+00	6.523445410878871142e-02	-9.701343519407156890e+00	8.857365030341027179e+00	4.419012395493839840e+00	-4.062607428195813553e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.098611870646234223e+00	1.346922326662773006e+00	7.455368271793264334e+00	1.662218475159198849e+00	4.084178182817544744e+00	6.144607398459639214e+00	2.470973862571255175e-01	-6.068751766571648609e+00	4.827124980027106993e+00	3.904529949690299429e+00	-5.343475550772185390e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.081848602993927599e+00	5.039076207080506187e+00	6.232956091715526448e+00	5.788540292783653562e+00	7.627902806161715787e+00	3.521483428107865521e+00	2.533593633880108775e-02	-8.415610713387888353e+00	1.041161834213390414e+01	7.481593704077444507e+00	-6.352750062030539102e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.718838424628246209e+00	5.044647918444687740e+00	7.457963053825910293e+00	5.813680136517229258e+00	3.024089597299003618e+00	5.678616172144694829e+00	1.670149624812649336e-01	-6.414156213114585725e-03	1.924797145158044787e+00	1.296774094740978711e+00	7.491251675992798287e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.491562622098793867e+00	6.056640064938282997e+00	2.988813536926968606e+00	7.235300867205261888e+00	8.137614294321950936e+00	8.738216347292521391e+00	3.848471684748891453e-02	-1.086849873428713842e+01	2.562278697837895081e+00	2.835340466161537343e+00	-6.862247986447711501e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.663116774141896403e+00	3.295339224653925925e+00	5.128720007038726436e+00	7.688166766301129051e+00	9.116314826419054995e+00	3.748887953063583467e+00	1.716090055809972592e-02	-6.091742193232284386e+00	6.285619358580254890e+00	5.205172219740312300e+00	-3.295322072516264633e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.406671232768877289e+00	6.849183316567788005e+00	1.713416608110762018e+00	2.948957481720763329e+00	6.124870765667620454e+00	2.824030729005098550e+00	2.595420128565146395e-02	-2.959552241862469657e+01	3.927234021696708322e+00	2.745571537568724185e+00	4.658767747622358235e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.833025108837432526e+00	9.368172182923251157e+00	3.795821319095566970e+00	1.510593976019196427e+00	8.994033379801564365e+00	2.973609243217070208e+00	6.686535712838236056e-02	-1.698082803905301574e+01	8.719258643204330639e+00	-3.646114855840850044e+00	-4.607139589621501302e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.264069134652194393e+00	8.098046843652054960e+00	5.602922665384405754e+00	7.957479445748274038e+00	2.041823524338595597e+00	3.783066982337306428e+00	6.125061917884889323e-02	-4.274971406730842638e+00	2.321040868367272303e+00	1.076555595105629370e+00	-1.324739526443287352e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.916406721612482045e+00	1.199513407439191326e+00	6.700035723957620704e+00	6.221468161977310452e+00	5.955155310074661479e+00	8.628943369305163813e+00	8.670185925359669143e-02	-7.016090484116078052e+00	5.740845937605855376e+00	3.085526070298185708e+00	-6.058509650565860327e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.465676150646038955e+00	5.340852362303489365e+00	9.499426244135815267e+00	8.502785486976629059e+00	8.155475043791330592e+00	5.818033043244728475e+00	2.582618678385703928e-02	-2.086922057596960922e+00	6.568125807168804009e+00	6.335220532770675206e+00	1.059691800600929046e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.455927303214824775e+00	2.065253704782822552e+00	7.965025060334152585e+00	9.057849052946814083e+00	5.841910293039521029e+00	2.957749722612204923e+00	1.897702221538906733e-02	-6.094971327955320817e+00	6.986932244623356603e+00	3.794856953978399616e+00	-9.992851076682661426e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.090502871670404161e+00	2.762674115392317997e+00	7.469795201469843882e+00	8.083825341854439017e+00	4.121812223909298467e+00	2.455103190284260606e+00	2.824512187504506916e-02	-4.498134761298225648e+00	3.684905938900336686e+00	1.923802802484849250e+00	-2.418016461674180051e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.057577537992674621e+00	9.106909661162230663e+00	5.729641211512782384e+00	5.371128923747720663e+00	3.406559863442070402e+00	3.787295931864410381e+00	4.984928091832896424e-02	-4.764339282070978676e+00	5.191200517190516450e+00	7.817458632976491018e+00	-3.903583137479686993e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.223926002521206868e+00	3.027089798807843568e+00	6.677044611497102267e+00	4.062961920297390783e+00	2.386958853544875137e+00	1.016329353491668286e+01	3.712519769890196275e-01	-1.934839292386355325e+00	8.960690973836332063e+00	4.569957485876063430e+00	-1.404022674126913728e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.465827821398807629e+00	6.039646376494594904e+00	2.277573160404015695e+00	8.758131970576794600e+00	4.713177397394233914e+00	3.570956810731948039e+00	2.679769871712356019e-02	-2.276267679119946408e+01	3.702428616520119231e+00	1.424788177216670837e+00	1.934167299619721919e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.009241710659128444e+01	6.773579077108375479e+00	3.421192612197267557e+00	4.538457695336199471e+00	2.518921098728467811e+00	9.496470374997397101e+00	2.643472947032859399e-01	-7.199102711770191121e+00	8.823820183161625863e+00	5.172987042989817930e+00	1.310647858070354554e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.217652880970119256e+00	7.833546633086215571e+00	4.106807677011279800e+00	2.781493622288634615e+00	7.367281169996769741e+00	5.215521638788015224e+00	8.770294512342552418e-02	-7.053239032415914878e+00	6.135449287926105555e+00	-5.968235239676626946e+00	2.686587405761170722e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.906680921271011186e+00	7.101828685686409237e+00	6.518287965867161304e+00	8.428247819597045165e+00	3.619830138600692582e+00	1.982578178708968242e+00	3.906220276271834407e-02	-2.748067465704020940e+00	8.034552634282309924e+00	6.104007123764615628e+00	-3.288665346729865213e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.593251940941162292e+00	7.900842112105389559e-01	9.361508058982831448e-01	9.002289728404196723e+00	1.943376751101669964e+00	8.695865844543812173e+00	2.223874404341709687e-01	-3.770783863261089053e+00	5.994323690843552654e+00	3.449698098885611852e+00	-2.142194809175922421e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.470821537155038605e+00	3.315059379694887731e+00	2.153185643151564577e+00	5.409150928821359727e+00	6.363946007195310450e+00	5.766464767999792684e+00	7.015840208696869085e-02	-1.701868281696212293e+01	2.620008923260386702e+00	1.648763543622170813e+00	1.461302984870195207e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.548418410363617381e-01	6.027416789304615996e+00	3.997378433531164177e+00	9.892373758448518295e-01	6.558734641296524615e+00	7.744414980117159786e+00	2.300679704206301524e-01	-2.650591429002687072e+00	6.041208885127920425e+00	-4.872511432473515258e-01	4.357173019614749010e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.302672922454923388e+00	9.747803576264815195e-01	9.292049141902081644e+00	5.174718193537080957e+00	8.744058445084727182e+00	9.622578588840440261e+00	7.512142508799332652e-02	-5.532328112081728477e+00	9.047800263653885011e+00	6.385178206414356517e+00	4.394843080026912041e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.086426704983128211e+00	4.176767158760329224e+00	4.404867378263435995e+00	8.463440108032772358e+00	5.803286082329540463e+00	1.892024574323583730e+00	2.068182821178803435e-02	-9.035444746396564142e+00	4.875169459421723417e+00	2.847587585622793682e+00	-5.320620102538937968e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.362239369298595015e+00	1.132805935114547413e+00	5.073622075450093583e+00	8.651176000475226502e+00	4.392517233423119727e+00	3.012423364645806956e+00	2.062577854207455277e-02	-3.330951334402007191e+00	9.880938103499095959e+00	4.969772102851187867e+00	-1.688948708846090552e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.012223908473777634e+00	2.082100740030954800e+00	3.318831514129914950e+00	2.646561568619206106e+00	8.457601425051379351e+00	7.655889503044973843e+00	1.177426183008648403e-01	-1.883122374990532322e+01	4.350149739245540381e+00	2.790540326692805273e+00	1.355676192224046159e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.017350914926656413e+00	4.304012508747922183e+00	7.036492357481163751e+00	2.411627157523900777e+00	6.171456097226845294e+00	4.315659853103293031e+00	1.240117426842868714e-01	4.983041306696680550e-01	1.424855067654585916e+00	1.338145942541820420e-02	2.268269606923794257e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.328390276472532827e+00	2.861892403327216172e+00	3.476407954938920852e+00	9.121269804091785005e+00	8.613835186771310326e-01	3.125909557781076931e+00	4.238595109518362991e-02	2.836575724131169540e-01	3.861314297829855580e+00	2.194632714409286756e+00	3.048635795928859027e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.776112649855444481e+00	5.692364703426028072e+00	2.310506744783240585e+00	3.982318820364637357e+00	6.277458076942691534e+00	1.192723487368424262e+00	4.345617079650829911e-02	-1.743368457911534719e+01	1.042001679938601733e+01	6.074181268492076846e+00	2.520529778441997493e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.055622904368301640e+00	7.597832620517417368e+00	5.432994446652839926e+00	5.451707957586112485e+00	9.004037686311448851e+00	1.304861635492428729e+00	1.474889282417225084e-04	-5.511358305724298745e+00	3.187778611622571479e+00	1.003869037479624460e+01	-1.225476343635985566e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.633253176237072335e+00	7.834543963600753003e+00	1.041371149599279455e+00	1.005081566666662063e+01	4.088246308962791176e+00	8.259098485656288346e+00	4.592440687371886210e-02	-9.382186182072187464e+00	8.383899702130916509e+00	5.449334014665073944e+00	-5.910922167572949318e-03
1.000000000000000000e+00	1.000000000000000000e+00	5.239316591998509409e+00	3.106465977678755763e+00	1.559448699953442485e+00	2.002268284131414777e+00	4.063702581638789724e+00	1.801197009171375818e+00	1.342553140033986292e-01	-1.960093291821777228e+01	8.988457314116093499e+00	5.045722077082094081e+00	1.376488523706434763e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.901357277227249121e+00	1.942879986111963886e+00	3.148632427762716457e+00	7.031294753724862900e+00	2.387783368072199153e+00	3.778004656146197959e+00	9.950980530343846164e-02	-6.916889668408959579e+00	3.285870925515476326e+00	2.119249324019333081e+00	2.662991458118896260e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.613906493442496259e+00	1.927695653479144955e+00	1.627506060494982920e+00	1.509168811120972453e+00	3.645288444317979604e+00	5.995482439262042718e+00	5.413584262937789493e-01	-4.253964031980393301e+00	1.274782564448010191e+00	9.171318864775616087e-01	8.450459240681136575e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.029039233172831302e+00	7.463372392716286718e+00	2.165119040923482174e+00	4.817532447836084586e+00	5.158838269149431888e+00	3.671171152248893677e+00	7.699790004293459444e-02	-1.490767799185768894e+01	7.889175557804023242e+00	4.727630856380735658e+00	4.368296657683659601e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.220538922047952113e+00	7.422260724004246413e+00	4.516998492331295800e+00	8.065492630278155772e+00	6.199223892401131586e+00	8.316989637271581248e-01	6.191297087974141113e-03	-2.087330589005730541e+00	3.565325280807315256e+00	-7.427387624798664945e+01	4.482847012124311498e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.052176123991436008e+00	1.942439561865217268e+00	8.112611159073511047e+00	4.438573551870694800e+00	1.666556100952599540e+00	7.114778639179975883e+00	3.129658100196178738e-01	7.748295938209799338e-01	8.962091928737793367e+00	-4.942505817096166432e+00	1.119499620238934456e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.722172963523344258e+00	9.411293317600629038e+00	6.239484280390614757e+00	1.083353521743514492e+01	8.817788783672160235e+00	1.577462532448054455e+00	2.300223288546817194e-02	-1.097416844684132897e+01	4.059916572765983389e+00	4.928173559820328897e+00	-2.268803197559111917e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.922952436632912487e+00	1.186774780525519990e+00	5.629677250501362806e+00	6.296137263740356538e+00	8.466639150503469935e+00	7.208214726727548260e+00	5.435453725257764768e-02	-6.366766805661780104e+00	5.179400163388983458e+00	2.908503238204285246e+00	-1.086501319500326052e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.504360134251302661e+00	5.967343560291734406e+00	3.399575569272737852e+00	3.465622586076831713e+00	6.451186104148655787e+00	9.338247953452761152e+00	1.125134227241529894e-01	-1.169710857125780912e+01	7.763043021826688594e+00	6.470339563475970834e+00	-3.333218630336884369e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.955218031431913417e+00	7.725568370977502042e+00	9.944412990950628028e+00	3.053679329956769273e+00	8.636857346563335369e+00	5.316131011559802388e+00	7.649639147207074052e-02	-4.997004431700077021e+00	4.436409996980088977e+00	-3.666441846757005685e+00	8.985349555774035935e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.723748257699849518e+00	7.778640592379110430e+00	5.120133347646041777e+00	4.169460316711024461e+00	1.142006556803110806e+00	6.204742628649209557e+00	2.625112169673550766e-01	-2.366295106594530573e+00	4.320813756567492447e+00	4.300791898307148031e+00	-4.498126920962831399e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.319934434520552813e+00	7.717337694581932084e+00	2.449629460037442641e+00	4.163375983902654731e+00	5.715867785894730879e+00	4.267847594146043200e+00	7.528514042271604312e-02	-1.616301179686820078e+01	4.069947050705216895e+00	2.885341266846105590e+00	3.504714369721083356e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.498517878568574879e+00	7.692707805754729122e+00	6.131910422686519979e+00	1.744852416812786355e+00	6.161331739726799483e+00	5.118780538117791323e+00	1.281378490117642543e-01	-4.237320850123018623e+00	4.735330390323609251e+00	-4.374479791988057364e-01	2.098297031146723335e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.338177546226244630e+00	3.393905281840011057e+00	2.218250128753227912e+00	3.823520907419940329e+00	8.156164534960078427e+00	9.217426030630511136e+00	8.441398189266936802e-02	-3.395555460151813776e+01	5.586970815739913832e+00	3.223586758265260865e+00	4.874830131748005696e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.206591296259250434e+00	8.633044607898126444e+00	4.710175306756720026e+00	5.651080882821086782e+00	8.119551410780951883e+00	9.486636294789148494e+00	7.280077078708414862e-02	-8.191009936148963888e+00	7.697286601347990143e+00	1.011117864802116202e+02	-1.219207673121537105e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.539038859097734857e+00	2.465663645267434312e+00	6.396554484237769955e+00	7.501304495798405192e+00	3.177185280146285429e+00	5.026250412734294848e+00	5.078985733388154816e-02	-2.399317658193967695e+00	5.387416297399070686e+00	2.223595740135715371e+00	-1.675349888248381658e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.296760761313486388e+00	9.173740031061308642e+00	8.034988931022846614e+00	6.039307311164802350e+00	9.036343337651221219e+00	6.971412730377417155e+00	3.510209159981508842e-02	-3.764216593377708087e+00	5.745001694614582988e+00	-9.601855269477161947e-01	1.419089464452655269e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.054860205096837644e-01	5.174297170173074889e+00	5.440325571900215706e+00	7.255383545420061253e+00	2.091804134133364634e+00	8.693343491296634085e+00	2.089936821007119805e-01	-7.053581013766416774e-01	7.370191521445781824e+00	-1.946934788503410951e+00	4.538463503705227886e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.033835475423718542e+01	7.982636674382973752e+00	7.215850284722224117e+00	7.418814940738515107e-01	9.426348014172608814e+00	1.001692957105474946e+01	3.457837746588089400e-01	-1.054440545208772662e+01	3.840632680722908976e+00	-7.714328881834032758e-01	6.594546119106472482e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.661153607857754011e+00	4.838176016262274004e+00	1.081375827719922889e+01	1.340187398545899189e+00	1.022600562756299958e+01	4.755720006428642677e+00	5.204386640177971479e-02	-7.806902899097535986e+00	3.459214544236931754e+00	1.281619284311670299e+03	-6.156443923965454479e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.185288012569301053e+00	6.901291041989868091e+00	9.634760985731334326e-01	6.870810516023153625e+00	2.979707273731784234e+00	5.040879175589313199e+00	8.563811461766282496e-02	-9.794286362055480311e+00	8.971115010617364049e+00	5.317600335352142160e+00	8.417809324146814653e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.333638370847529231e+00	5.697636070867255320e+00	2.894291983690942871e+00	5.917151081099419230e+00	7.763446884180623897e+00	3.232168442060705527e+00	4.024359876830484878e-02	-1.112619611354148041e+01	7.620170304450007315e+00	6.008390374052588356e+00	-2.509079935818375046e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.766156698054837992e+00	7.859809752684994599e+00	5.342455356643152520e+00	9.894569798569278207e-01	1.103532404472077344e+00	9.635415629560746709e+00	2.238866993578313647e+00	-1.220586526572945640e+00	5.813834796915426928e+00	8.420305655987179172e-01	4.673882401790610541e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.951391856860231311e+00	2.290970299910510821e+00	4.537090646438962871e+00	8.623796742883083510e+00	5.259338886449576478e+00	1.457166672019311493e+00	2.580600963504877526e-02	-2.274217681775417610e+00	7.031605724253206624e+00	3.923444801480628019e+00	5.250462551537514733e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.705760316551014011e+00	1.734955538122738616e+00	3.980568885757806541e+00	7.959884831834336261e+00	4.701012621633778643e+00	5.453484663739132543e+00	5.624901700823067840e-02	-3.241346046221690980e+00	1.174351865665277161e+00	6.981290916599036667e-01	-3.907754218295768078e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.166142822512572508e+00	3.723545386570963345e+00	1.000339324034877997e+01	5.688721827420691213e+00	6.462089786353884868e+00	3.296429568684764888e+00	1.219897978439858643e-02	-3.576226159740398369e+00	7.122905762165802734e+00	5.150528320836191831e+00	-1.336712314372371146e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.334495946872999106e+00	2.285858073334067431e+00	6.635695617925823520e+00	1.202126582815320921e+00	9.881684224962572927e+00	3.388994418913404694e+00	7.282095681238758000e-02	-1.023488901221399772e+01	4.964628774280132717e+00	1.009941950842905101e+01	-2.876662663483440796e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.070639485884362863e+00	1.067961508360620471e+01	7.035479625551922744e+00	7.204210489501101655e+00	7.001074842810520948e+00	4.411118428270464520e+00	3.761224087628617374e-02	-7.092550799683808194e+00	6.302604486715538634e+00	5.983066832838881410e+00	-7.695299467060236209e-02
