G	c	dx1dt	d2x1dt2	dx2dt	d1	Fc	W	Fg	d2	m1	m2	p
1.000000000000000000e+00	1.000000000000000000e+00	6.724600479616804627e+00	6.615311059572190011e+00	5.999693679413518943e+00	3.916966074170595391e+00	7.530589478358288957e+00	9.337947020100589413e+00	9.897278860014417035e+00	1.025793638771606453e+00	9.382772672464506414e+00	2.705334890600444187e+00	-6.258331416174453210e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.019920776472251767e+00	1.460172614090914811e+00	2.018903776180950516e+00	4.251495976682310385e+00	6.642145862050959693e+00	2.767288060965255259e+00	7.148054172467621648e+00	2.877315675534340311e+00	7.233971993427058322e+00	8.357443894936862350e+00	4.762914148486143695e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.187420925419248263e+00	8.854416994637899663e+00	4.994517151592536841e+00	5.534117993553739012e+00	2.691324754266864794e+00	8.138103962280149872e+00	4.165352893710251081e+00	4.848600875767735685e-01	2.418973946282695131e+00	5.834663639351342468e+00	1.047032024960001273e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.545273446413454543e+00	9.825423443946283086e+00	5.193148429982637815e+00	9.479556574007615311e+00	1.283597660114201844e+00	7.638974199494275474e+00	2.064719980200932614e+00	7.574173778479510455e-01	3.201908794479797038e+00	2.132293236443310924e+00	-1.341443405560223745e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.097572856190684121e+00	9.715094968778963391e+00	8.867745063498070124e+00	8.825330738592958468e+00	3.502681191084814571e+00	1.593574749893933662e+00	3.744429712967125123e+00	9.436769055143700013e-01	8.579067341845794559e+00	7.946952604159542410e+00	3.463496183730559341e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.050942712538244450e+00	7.743842843954926281e+00	5.938200140668524973e+00	1.863605208671273994e+00	5.043883873935580908e+00	4.499347266123023381e+00	7.320883537701019073e+00	1.160438124871878474e+00	2.890997992797998961e+00	9.281998787576199561e+00	2.395675753130727781e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.036189722337717001e+00	2.119760462522366051e+00	4.429222513987905785e+00	4.573850272518808602e+00	6.612175341980822907e+00	3.604023171491723243e+00	7.262519843739569048e+00	3.696278617297469538e+00	1.747153037535847719e+00	9.521607618911515303e+00	1.066544549741427206e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.861571990089327500e+00	7.737570068766882692e+00	9.698396166041488797e+00	6.028076844116661448e+00	8.665417435393429457e+00	3.775338755430341031e+00	9.265573379280111155e+00	8.748051033701117474e-01	7.363249944716740103e+00	4.205192551599492568e+00	8.536373923803998309e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.806580010375480105e+00	1.324459993077412578e+00	2.037765772583731927e+00	5.529622945914645982e+00	2.722258824367252750e+00	9.878053573390401354e+00	4.523501487454279157e+00	1.428588426199902894e+00	4.672919644896671443e+00	2.224931423461006030e+00	-2.556128610702097959e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.426327567134459962e+00	1.262047888123729367e+00	4.739786306023442641e+00	2.678317114253069953e+00	2.127442033069192995e+00	6.796050952344541152e+00	4.675375765362288050e+00	2.082218188569882056e+00	9.290739021965965350e+00	5.711215397996958210e+00	3.780296715798728968e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.156976869388039120e+00	3.835024327100919006e+00	1.355141072532456192e+00	8.731722245104547753e+00	9.704616240326391363e+00	7.529681526479516052e+00	1.055177684868541554e+01	2.340654639442618645e+00	6.764411176312561835e+00	2.028407581306119756e+00	-2.572677827892607638e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.472142784344287136e+00	5.406453431210753280e+00	7.712121526991182030e+00	7.160525898457128058e+00	1.985177936782257735e+00	9.772207238269345453e+00	3.333640977710104369e+00	1.189165571172726255e+00	1.715099592247423033e+00	9.455994338769531993e+00	3.281450571160201335e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.061412174686245491e+00	7.928101027894705055e+00	9.319548627486151204e+00	8.635523275265573062e+00	5.339160293599316987e+00	4.378889478962455506e+00	5.939005670775286738e+00	1.216577584737372764e-01	9.644009381984993468e+00	2.757164650100423664e+00	-3.108089456775923054e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.928310983986664784e+00	7.134415761984334914e+00	3.494577049955275072e+00	8.711733920606956616e+00	6.325210067241217260e+00	8.112018328151481938e+00	7.192968168971451526e+00	2.664049329381238396e-01	3.298085410611172996e+00	3.267225870410222388e+00	-3.770794452105067762e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.031718484602532904e+00	4.990370060095195015e+00	8.702496199089319262e+00	7.645347801625502093e+00	5.837049238611371038e+00	4.968721734791130551e+00	6.545424732994446160e+00	1.393129362028725726e+00	4.001362496485071141e+00	4.809694789649428870e+00	3.003585128331862464e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.070182696498357178e+00	3.483850596459066029e+00	3.591350118700418204e+00	4.998387446620037977e+00	1.711373042684776857e+00	8.821582764261869158e+00	3.544807828170807085e+00	3.164321150033960750e-01	4.633707258774831139e+00	4.459839635991439621e+00	9.092652836885847023e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.545905990925597884e+00	1.001963687876147802e+01	9.130790140284394951e+00	6.479981881540941124e+00	1.511197511045802022e+00	2.786860771342403620e+00	2.029237159265137702e+00	2.294820725678679285e-01	1.490959378676881331e+00	8.202664121003573783e+00	9.273664761839784942e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.997410490954733220e+00	4.858017367443080659e+00	7.750605935518406930e+00	2.494338990384142196e+00	1.931389911922289038e+00	9.506927334938270135e+00	5.855441671718014440e+00	1.231971813668499616e+00	5.505458608151897693e+00	5.074212469941406844e+00	4.708187843898257086e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.255371817467177742e+00	5.055778595130171915e+00	8.155089571549373417e+00	7.078024254769348822e+00	6.313093794723074303e+00	2.973804935977077069e+00	6.698623775116766765e+00	1.406795795045568953e+00	2.206390876544588764e+00	2.623407333399880415e+00	-4.272702365520958168e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.812117365017707371e+00	2.463867622864285511e+00	1.199775335516725105e+00	2.565455153841876612e+00	5.840576622495529335e+00	3.965966807664266902e+00	7.395674178311150371e+00	2.783414859675953590e+00	4.690369690895312083e+00	3.460530297252632614e+00	-3.048078930716336998e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.008696111004394158e+00	8.205402379505637001e+00	9.687077428700279214e+00	7.248699295909231566e+00	3.159246799099235670e+00	7.745277889625307388e+00	4.194437319903493666e+00	3.687487564068016588e-01	4.112275110253802879e+00	5.660615621651988505e+00	2.051199217181813950e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.413491674671117693e+00	7.268922193706528034e+00	7.570989403862064648e+00	3.137208717701942984e+00	6.813697826417200787e+00	4.563466844412920054e+00	8.303914058937690967e+00	1.049298436452843042e+00	8.008257775252394239e+00	2.329996524061237917e+00	-2.160945690530664720e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.172945639297359399e+00	2.990970348039933668e+00	3.690060994091506341e+00	2.049887434608546499e+00	8.380624131244490016e+00	6.475803978692792562e+00	1.158430956428829539e+01	1.028648284750321107e+00	8.207640900764433312e+00	6.437845015224308298e+00	2.126269339694770011e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.963091713424772067e+00	1.739432164899502364e+00	8.398564347885576709e+00	2.431542521534814760e+00	1.377518905118781056e+00	4.984500628052847659e+00	3.386601490180580321e+00	2.274584592594659505e+00	2.373235767436221444e+00	6.116317132153733738e+00	5.695202040938212917e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.727598700846837865e+00	7.143701656196362215e+00	3.536645661749068026e+00	9.319299469088083709e-01	5.441361631945849986e+00	7.745660598585022427e+00	1.314570104167658471e+01	1.060213324034918081e+00	4.239450088857489085e+00	7.341677327273954390e+00	9.620434356176129853e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.853209799277284908e+00	6.864545963018887420e+00	8.858324080261535727e+00	7.426856386562982415e+00	7.174235253542334156e+00	3.005399984948965653e+00	7.672610853369075556e+00	9.755946462397321328e-01	4.268079019071928215e+00	9.421384728128073149e+00	2.452452394873741781e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.682004043228655377e+00	3.505039223924563796e+00	2.005091783308568854e+00	7.569407224376220711e+00	3.248565453735940967e+00	1.541203515854332684e+00	3.441830748656665051e+00	2.475671873718249483e+00	2.360977112409503587e+00	9.220497297307424844e+00	6.935633794982390965e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.872046690609872499e+00	9.497920372593226190e+00	7.317189542623379062e+00	5.678789781749055798e+00	3.848534343768232446e+00	3.779170087278023171e+00	4.331987690551199144e+00	7.272645409935805105e-01	8.134078241192510106e+00	9.641656086444267970e+00	5.487986669325964684e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.206543984941224501e+00	2.336631063532701003e+00	5.960749366989127829e+00	2.391589431130183740e+00	6.518826365739331052e+00	5.230011435704005507e+00	8.642858588996380931e+00	2.575585553668228389e+00	7.415525978781259298e+00	3.219455120281177418e+00	-4.864984799549326766e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.732273912840349039e+00	4.925009993865833380e+00	1.892333846603065695e+00	1.836099462823540751e+00	9.009399567862809377e+00	2.495892769399379763e+00	1.054362327009778255e+01	3.585078045686454495e-01	2.698146043179740161e+00	2.191540924453744932e+00	-3.757584893034189299e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.388213488098203996e+00	9.429519244668110645e+00	3.285858443651928695e+00	1.099775630758092149e+00	8.303228797983170040e+00	4.321843249343178428e+00	1.190751693550513224e+01	4.567369690748089295e-01	4.317283807634443527e+00	3.717123526721536120e+00	-6.451292563419167436e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.384375729587421056e+00	4.690036934867130469e+00	1.181704156805105210e+00	2.617945685285774093e+00	6.293179562616717959e+00	4.625873109648419579e+00	8.187280568675925352e+00	7.150425490819612984e-01	2.026635606349928231e+00	8.984080971274646998e+00	1.781706936546303410e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.250169507318686701e+00	6.750242639325382044e+00	5.312960375231304155e+00	9.111108607589539332e+00	7.570611315951586207e+00	1.488755683237825034e+00	7.665219670487841697e+00	4.742383629794488242e-01	6.573062586392741657e+00	9.753065516111107058e+00	1.753723580517917435e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.776787158497800334e+00	4.483972970694452442e+00	3.652059260168714960e+00	3.181473439059666841e+00	4.363429520647419402e+00	6.293798672294081520e+00	6.222486140215020001e+00	2.128933874681761651e+00	2.052929731456786033e+00	8.739419868964164451e+00	2.767305002110501899e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.556607971495338028e+00	3.395682355447406930e+00	6.417970195129499622e+00	4.099246103028896471e+00	6.811040242048138182e+00	8.927924212904009948e+00	8.827055002217401025e+00	1.333374844778704160e+00	9.883247190424709672e+00	1.938422860008419457e+00	-4.401011818046245594e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.058416964777592284e+00	9.897889339181144663e+00	3.651299684249483590e+00	1.945109047446396566e+00	5.138488824646448627e+00	2.279832109251094252e+00	6.318311099108011142e+00	9.180330396129235959e-01	8.043139331030673134e+00	9.463463914506055730e+00	3.439132166389265777e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.724036147940726238e+00	4.672613537173583076e+00	3.607425582119563323e+00	2.980310586627607172e+00	2.679388971988113433e+00	6.455562481817897158e+00	4.792306289949351594e+00	1.437129985302518120e+00	4.572174781447264635e+00	4.784499943881389328e+00	3.552828869877090057e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.135504389643873679e+00	9.118406471112857403e+00	7.771342871975112310e+00	5.604039188561134033e+00	7.327966887692340947e+00	6.922137018821850063e+00	8.571600499729969513e+00	9.031687143216265978e-01	6.254246608610825930e+00	1.087260908273780968e+00	-1.486148251891412464e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.579740366265605545e+00	3.002565751757843238e+00	1.417068842146253616e+00	6.485527593660028067e+00	5.917425280237465834e+00	4.908517497561406984e+00	6.798896960748760598e+00	1.784583762770550752e+00	9.207349325552938168e+00	4.957104165809873564e+00	4.475081645843430778e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.133440059055450533e+00	2.912715623572383450e+00	9.067795924636779858e+00	3.163583935178417406e+00	4.245915416258625008e+00	7.283032633113668552e+00	6.441175611628684905e+00	2.129561235591706403e+00	6.003398065235422187e+00	1.358491745930850314e+00	-1.691994178838356433e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.432370732901188326e+00	1.302436261033784071e+00	8.647484098081456239e+00	1.480888892528970935e+00	9.106100232917098580e+00	4.813618638896073776e+00	1.223733099011410985e+01	4.234668872541275775e+00	2.588496178624569488e+00	5.910352291657555490e+00	6.362385820567758365e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.802432165280818843e+00	6.799883861401244900e+00	6.966277428502977820e+00	4.508269930840124395e+00	1.244152947147597388e+00	5.466647826062385640e+00	2.292774076649505499e+00	4.003931841560758875e-01	4.328381087291656826e+00	4.075768935293011097e+00	5.199336034180441857e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.555922465813333488e+00	4.374135611680059377e+00	6.300690545522968478e+00	3.076708366722577193e+00	3.891377084949230625e+00	1.122437828159966733e+00	4.199697576507107399e+00	1.742052401546417606e+00	8.579797308756203833e+00	5.267393317674490483e+00	7.257910001371056019e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.551890576212922035e+00	8.807634111634861540e+00	9.018486313004411059e+00	3.088483729705267411e+00	1.539427757753653703e+00	7.252896914855277544e+00	3.889729055065944241e+00	3.753590841723600802e-01	6.811433535308454523e+00	6.488462454114751310e+00	1.950561059541754361e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.197552085754195694e+00	5.169362012959748398e+00	2.763541203674421798e+00	9.609764975682876909e+00	7.861931107605337310e+00	6.998044379250179858e+00	8.733883294535296216e+00	2.098989453528125604e-01	6.881463615858454119e+00	8.850982314984397803e+00	9.899335036360493945e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.857783255612290851e+00	9.711641215095401236e+00	1.673930745184827540e+00	6.570570914345879032e+00	7.328237949186321210e+00	1.398715372026681614e+00	7.552568093361281321e+00	7.133489953833591635e-01	8.751110036587636642e+00	6.946936953991363239e+00	4.007810350239131125e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.557767940931622963e+00	2.691201014352059939e+00	3.247210674100331929e+00	6.019783668838279311e+00	3.954206565708782151e+00	4.286943773549126924e+00	4.688048213446753820e+00	9.626137635587382890e-01	8.976737710579399732e+00	4.842926869117698097e+00	4.306652326476841353e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.558918930573645056e+00	8.784782738259194090e+00	8.198074319974677948e+00	4.761071624023045068e+00	7.024818148859996114e+00	9.739481035639002471e+00	9.106095727565191922e+00	1.064946968990987397e+00	9.265375093985978694e+00	8.430199968207984895e+00	2.080173827797901254e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.580774539411246238e+00	7.907044490469193221e+00	1.333913134873440542e+00	4.883727166213581050e+00	4.544983884623385428e+00	4.783835621456665521e+00	5.445890877921795159e+00	1.202025084943803890e+00	1.960663119453053049e+00	9.169121289535688391e+00	1.717178741235231509e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.150450210295334230e+00	7.953787696146694230e+00	6.286570101244327802e+00	5.915856436164449228e+00	7.844318279998096166e+00	5.529744492283570345e+00	8.652867872450032749e+00	1.157953689782101447e+00	5.852568761310274148e+00	2.071468004483875358e+00	-1.693140286664544192e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.266768339378920416e+00	8.726063939257056035e+00	9.959691668171892331e+00	7.282291986391445704e+00	5.090039496257714013e+00	9.163485172863303774e+00	6.309435771391262548e+00	5.091499913925915388e-01	7.728444798772015290e+00	5.703481629938521813e+00	3.940571940315890487e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.141471678477997465e+00	7.827687391849783793e+00	8.772276045300587910e+00	7.331489323703232586e+00	4.789536963792848212e+00	7.470583991517631972e+00	5.681247550373090149e+00	1.444293675636789953e-01	7.898547953078101536e+00	3.520822153048440484e+00	-1.325597351979137954e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.362434835716177517e+00	6.723282220952613741e+00	5.724317874409721618e+00	2.548410753256574068e+00	9.454280907037645676e+00	6.256715031293373031e+00	1.179524434478222439e+01	1.412416925292324876e+00	6.462919098797706319e+00	1.531369148169822170e+00	-1.564659866582929837e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.960261235633202759e+00	2.139352901182125066e+00	1.480851125085548725e+00	5.493521691990846278e+00	3.293790445476010298e+00	8.130316437430959553e+00	4.770775497936249998e+00	2.215682851207554815e+00	2.464103791056033277e+00	6.936354649102993264e+00	6.784249379993234186e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.643686577093895096e+00	1.304726759380321344e+00	8.498719629344609672e+00	4.658263817503923043e+00	1.996388669052392428e+00	8.800965237052118084e+00	3.984150644317900003e+00	7.506015766669402289e+00	8.204681243770073351e+00	8.751511591550137581e+00	1.506022573997657332e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.674715606156601311e+00	9.330551630011745701e+00	6.434094835083882025e+00	8.831447666212161707e+00	6.245355583421168255e+00	5.097332916322593555e+00	6.808107426561489817e+00	1.056463062136410169e+00	7.491609042040879629e+00	2.465251342116632660e+00	-2.493702191923141953e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.619745940049302391e+00	6.549384764658024771e+00	2.018439329776994917e+00	6.695830998812964729e+00	9.665920499308573000e+00	5.237573065030889374e+00	1.064589333736905274e+01	1.317061221907994017e+00	1.728488577342560673e+00	8.328840660709994737e+00	2.170509905823469143e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.623376027139519451e+00	8.152272122139972765e+00	1.851686969333711241e+00	5.814307277293237597e+00	4.390584848485694636e+00	4.517655240528426042e+00	5.053399604182224891e+00	4.592620220993929858e-01	5.138450998553345528e+00	8.600592676431231709e+00	4.945135306812884934e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.557021329402783927e+00	5.374096764930703429e+00	9.152801487129814006e+00	2.048311271604886574e+00	1.520568480705205339e+00	9.657728120413912265e+00	6.320767778453615371e+00	8.365940869817017900e-01	2.590470344055661123e+00	9.238367318318028154e+00	4.764112842176873031e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.598728012552044220e+00	2.160998293937000270e+00	6.946734681815687651e+00	6.438130270539279998e+00	4.033179464927370894e+00	7.249442682177484443e+00	5.166479655443474428e+00	4.222617691966843445e+00	4.088070510467379570e+00	3.297505249376997405e+00	-4.795886322952939906e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.884070599833763460e+00	2.143394248771199440e+00	8.377974781708250163e+00	2.051745200544988545e+00	5.611185871199622532e+00	1.752960439622868627e+00	6.366843023387992240e+00	1.813170458252783002e+00	1.145170754628240806e+00	9.140781588935537272e+00	3.928897542752589067e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.546700080274702405e+00	7.141378358634108636e+00	8.825938561898325929e+00	4.004888217236877601e+00	2.483193676042515285e+00	8.842033824803399611e+00	4.582259560676430254e+00	3.517641374620707473e-01	4.599208106472635116e+00	3.851118027968178925e+00	-3.538579935739761595e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.009903127720639837e+00	4.862196875338291591e+00	6.182893489292327516e+00	2.302533670569669955e+00	6.977776958271332930e+00	5.335615952291501429e+00	9.252287398542449637e+00	1.238389600845384964e+00	5.985264754245275931e+00	5.924793136954869865e+00	1.607519123248432891e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.453506485002000304e+00	2.944897800682964917e+00	5.519512491824111855e+00	7.216692318841546161e+00	9.892556124958018060e+00	1.647768010965606100e+00	1.018824149345591934e+01	3.377033736184641644e+00	6.566860433742289338e+00	1.499157625745456413e+00	-4.176062254180750166e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.201484282699181172e+00	5.431856012994961347e+00	4.837045990882486990e+00	2.866043461464360842e+00	5.068813131521641147e+00	5.931126093520268761e+00	7.121068092189231535e+00	1.342403844922665179e+00	6.955130382508630582e+00	1.382345279944852789e+00	-1.591393288526414551e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.220195821826288274e+00	1.544812270169754642e+00	3.810242583622623691e+00	4.580911586052062390e+00	4.245212926713441526e+00	4.750172427609367531e+00	5.153939320540513513e+00	3.891809504423961563e+00	8.485532944529467159e+00	7.508661393667599881e+00	1.163864942026059168e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.978767025582155892e+00	6.174040708403216726e+00	4.895783783650055732e+00	9.022672739075682458e+00	4.688384653750578224e+00	8.897063146793300348e+00	5.477734260251210685e+00	2.955166918300947687e-01	2.897133829844892983e+00	5.027391126038128988e+00	2.615193860688502880e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.537614491786791326e+00	3.319362918358015779e+00	7.862411218827094928e+00	2.871148811141496449e+00	1.951992041919355270e+00	2.852042739240058022e+00	3.015539574844457782e+00	1.931656959117014738e+00	2.229517738587915243e+00	3.374463857283620971e+00	-8.526307627480955276e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.004163064070018940e+01	8.198258669423735157e+00	6.439612173182846178e+00	5.572043371718137017e+00	8.930317279450344259e+00	8.421944175009286937e+00	1.043679634620869301e+01	1.220542929827060252e+00	8.653161612211450304e+00	2.649184359606896244e+00	-5.683724491616327157e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.239159515428334579e+00	3.829676383642621751e+00	8.962410074336597532e+00	4.882859747710213583e+00	4.789764688133106851e+00	6.092713031112260147e+00	5.980914715714108709e+00	5.970491755415603397e-01	2.483771493466562674e+00	7.078669130371546991e+00	4.779616209852468600e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.686639486761955631e+00	5.074912513668238923e+00	5.052947617920771961e+00	1.151407221164185035e+00	4.474996400472181612e+00	1.471020156954063962e+00	5.760356524222180141e+00	1.109769096117041665e+00	9.864446255256160256e+00	1.004493170492810838e+00	-4.860724915809901070e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.973855910381161038e+00	1.103752032329040178e+00	6.429474475367272568e+00	8.172454888741597756e+00	6.887622483587269251e+00	9.652945381414724579e+00	8.099568561984213488e+00	8.067315705035008833e+00	8.572857588152357877e+00	8.232823617332797994e+00	1.967013356235733923e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.642074820381122180e+00	1.586907382159478797e+00	6.676488562025134854e+00	1.622244299984997973e+00	4.893873142248689412e+00	5.764011969792949053e+00	8.425882730785476227e+00	4.632692597532683365e+00	5.527931219388123374e+00	1.651861133360749578e+00	-1.351746060450099307e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.198367966224267889e+00	4.539837027529745050e+00	6.325482839208408592e+00	5.193141054854901739e+00	6.782425941650892298e+00	3.599931653033097589e+00	7.462385779283268405e+00	1.580459926990657626e+00	9.838367423512339727e+00	2.755806583382989228e+00	-2.787844276884339934e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.235125652526607887e+00	5.346235844595113917e+00	7.337190099844326241e+00	6.017917794437050105e+00	1.461023015978578199e+00	5.296704443512664007e+00	2.521504180587069488e+00	1.377509019657520595e+00	1.788691394124217293e+00	4.426868453711588103e+00	2.058987994285532963e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.346958661178680572e+00	6.370412908318009215e+00	3.138945024943179174e+00	6.703501316488542194e+00	8.326694400627669523e+00	8.797789409869537280e+00	9.578984843109820346e+00	6.779346621526346484e-01	3.643167939404352129e+00	5.391386447355138500e+00	2.383338164972506235e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.613694151327487170e+00	3.719005724829420600e+00	5.587690443829843367e+00	7.174261284382937198e+00	9.513357128869632362e+00	3.795984282361534401e+00	9.959318093712848707e+00	1.026412080472663302e+00	6.746676988914841466e+00	4.297927950586704959e+00	1.295252634899171085e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.274197752474487189e+00	7.208267451279515292e+00	1.956965174460793877e+00	3.159260640171890788e+00	6.770203841810880974e+00	2.723223439486574193e+00	7.623030431215608083e+00	1.140435518575202867e+00	4.126947460206843665e+00	3.938753342123122891e+00	-9.988802650905743974e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.230794319863706576e+00	8.756871814986379121e+00	4.486340970186240007e+00	1.088109026797564827e+00	9.605131764734586852e+00	2.177369266405261072e+00	1.152388737332781155e+01	9.491020584646473468e-01	9.458250770485394199e+00	9.749565286384253682e+00	3.564363570734927045e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.854977921975242694e+00	8.065852108156290612e+00	5.346755549908878358e+00	7.451860695234950427e+00	2.408932302613997933e+00	3.610812660667594542e+00	2.854624478174126345e+00	1.104954862230586699e+00	1.577765743651847075e+00	6.735812672165831572e+00	2.108541306654819536e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.176864535555736779e+00	1.352269694731021543e+00	6.893560885221013734e+00	5.828045178748628707e+00	5.296598188847523758e+00	8.129615877150595082e+00	6.667611248322576678e+00	6.792348505392266311e+00	6.050832726685229090e+00	1.251636731410470160e+00	-1.709307533728705408e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.575492917038859630e+00	5.314077271018907034e+00	9.620582112370231087e+00	8.609028744985856463e+00	6.328526930877492518e+00	5.197905676259275687e+00	7.000001920512024967e+00	1.059137277866649685e+00	6.291881768238527961e+00	4.810466819734137367e+00	3.801251851160078132e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.529857620556755116e+00	1.864881560641894920e+00	6.444836617714542193e+00	8.434148883006496789e+00	6.256666572178257724e+00	3.033404965140021226e+00	6.579321387236351626e+00	2.834535521793112078e+00	6.978572597501652375e+00	8.862607194701460855e+00	4.296745699082171299e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.127067156729214759e+00	3.253916161418162645e+00	7.743827761842185353e+00	8.673120459074983302e+00	4.610179419388037658e+00	2.501095577253253932e+00	4.854401061919140226e+00	2.588824967288777312e+00	3.328544386238704966e+00	3.806112863511319500e+00	-2.871752110569783056e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.840009955790536722e+00	9.870511916588567303e+00	5.565887410192648765e+00	5.335455186195244615e+00	4.034234953324765449e+00	3.988670951225500971e+00	4.814709426426517780e+00	7.031131525834556362e-01	4.311739687372515561e+00	1.818540208087781052e+00	-7.947992271691241228e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.393593815529984958e+00	2.312354365516804844e+00	6.655245314524584010e+00	3.994905428871099673e+00	2.111630260108626089e+00	9.423282106716706963e+00	4.645404496310841402e+00	3.217068453704868158e+00	8.565285938919572573e+00	7.884824203048271585e+00	2.125475919329177188e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.185312471213707752e+00	5.527417868478072371e+00	1.593684204262893145e+00	8.067484567541129081e+00	4.530409325895597306e+00	4.163736365820041030e+00	4.968883533702966204e+00	1.483939517857748358e+00	2.785867942820055454e+00	6.508373590099777672e+00	4.592049551067567847e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.017113432215694502e+00	6.528448386336330067e+00	3.307187328887249311e+00	5.024617180216425893e+00	2.491716855873830738e+00	9.945250715820987963e+00	4.445448802405689293e+00	1.398939906150055368e+00	8.533890499231594262e+00	6.190218106561309774e+00	3.915118913610422879e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.053585551964991929e+00	7.311195906099451136e+00	4.308733967701106948e+00	2.600804014225643002e+00	7.739508448423944920e+00	5.384742190610934287e+00	9.636931377692459222e+00	5.585903040267844455e-01	6.056020513590314458e+00	1.414514212920889635e+00	-1.292235116114074778e+01
