G	c	dx1dt	d2x1dt2	dx2dt	d1	Fc	W	Fg	d2	m1	m2	p
1.000000000000000000e+00	1.000000000000000000e+00	7.654393858492730018e+00	9.475959645886714355e+00	4.784039455329282653e+00	9.364878781805608954e-01	8.766527468309059046e+00	8.393723377621901349e+00	1.438023080714255286e+01	1.136667420627784475e+00	7.353023819942862360e+00	4.483285081215190537e+00	5.069686727522665137e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.585801482635120330e+00	1.003298762631312435e+01	5.125025233234257627e+00	8.124207226120475411e+00	1.040609418646545237e+01	5.251307974614273455e+00	9.757999549339023915e+00	3.856301220636610960e-01	2.935371107054679296e+00	4.461174507978437731e+00	-6.892430333448805868e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.021444196406092075e+00	8.190841652658378269e-01	7.636522644073028054e+00	3.930989309695911871e+00	6.131692891847261961e+00	2.879450701889836317e+00	6.167928127130798188e+00	5.871456426909860582e+00	8.324339991098687719e+00	5.594954984785230678e+00	1.154746499431813334e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.869040119384376197e+00	8.959018363684450037e+00	7.699029754672897852e+00	5.019108104045750807e+00	5.804265832034881889e+00	5.252901036057473938e+00	7.054588690262352024e+00	4.515464879049010394e-01	2.534168413141155707e+00	6.877857958894484369e+00	4.407169480406856188e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.600053687750531139e+00	2.540122335418867561e+00	7.017879964645969970e+00	1.438998376068111318e+00	1.956212628690198629e+00	1.388819067746096758e+00	2.054699562398182966e+00	3.155575474175820627e+00	3.839645459469776867e+00	4.754584135698546987e+00	7.254154820398002634e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.936690498967656993e+00	5.117182207316496978e+00	3.704298288172240827e+00	3.844372197982755868e+00	5.761447148967913101e+00	3.726423371870906998e+00	5.011845661871914714e+00	1.617382825361514342e+00	4.145224363201609030e+00	6.518395669742597320e+00	4.740767367810077459e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.638376576125557094e+00	8.083990732424258141e+00	8.173143701096039493e+00	5.865017895440201912e+00	4.315117598813844602e+00	4.664813843342094479e+00	5.029172421341549182e+00	6.773938159491476041e-01	4.753849941163138304e+00	7.195419121718971134e+00	6.832092882679426715e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.558790543638698622e+00	2.781413029350543020e+00	5.026431605626583199e+00	7.905847946947797134e-01	6.405961087451464309e+00	2.218974423873165680e+00	9.501667234499295844e+00	6.656277526069167561e-01	3.043024934976599649e+00	8.631623790626619552e+00	2.302860205850549846e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.783276341311591295e+00	8.835379913504933569e+00	1.045202453258314534e+01	6.111769326792036772e+00	4.839763691998145489e+00	9.632890611622302757e+00	6.011934418027257365e+00	1.083842823881604689e+00	5.252457832099153734e+00	9.365170317500403074e-01	-2.106030587568471546e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.995734142008868339e+00	9.001722284812782249e+00	7.520865592069634786e+00	9.082049864108945769e+00	2.665424575749591352e+00	2.974683236357547500e+00	3.730973465698354197e+00	2.701354483206585000e-01	4.516440951418851490e+00	9.002144099485658302e+00	2.764641235514379680e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.584379758517863834e+00	6.376298367004431533e+00	3.324492056553251196e+00	1.979791709408831757e+00	1.578757566061996132e+00	2.020112126758374149e+00	3.449284968638229198e+00	3.334666894499913048e-01	9.889187608895285919e+00	5.170585234251444007e+00	1.908950714243615820e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.225131246493041726e+00	6.016398125709425670e-01	6.694276797622611852e+00	7.554744067789354922e+00	4.028362120554743520e+00	3.077044683931987379e+00	4.165439986038017572e+00	1.166637109082848678e+00	9.895221799512173844e-01	3.900866530643295249e+00	-6.687289037641993339e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.951920933154323912e+00	3.365079027413433899e+00	4.003353296959740959e+00	4.531456243955380714e+00	1.283448552477151949e+00	8.016957980213298640e+00	3.331454942898889993e+00	1.613147836770429056e+00	2.235389809396505445e+00	2.756164365097852453e+00	-2.182828291574149304e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.864350134310441831e+00	7.517708964735758670e+00	6.955967290943918080e+00	7.020580578461524723e+00	2.653977224947727365e+00	5.528243077304858311e+00	4.133708401799572663e+00	9.713764378093625584e-01	2.219635547313017376e+00	5.227232818975823037e+00	5.267081489180305276e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.878153081185680140e+00	8.741011969582309860e+00	1.526085401606992686e+00	3.740103805349766830e+00	9.588797703934309524e+00	5.795617993925822553e+00	1.173517331988112034e+01	2.387709990934752669e-01	7.352607205613566066e+00	9.042453426405797856e+00	8.093570775142154616e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.707415255835575962e+00	6.639185541824514480e+00	3.087379630363125571e+00	2.923300581865771797e+00	5.272158787059858298e+00	2.165539698772116939e+00	5.422599611368238648e+00	9.796687730974266151e-01	6.393392497416366949e-01	3.639276231326985744e+00	4.384414318517775300e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.839353515286958896e+00	3.421434779769505496e+00	8.676302539112892731e+00	2.678298126784989464e+00	6.535160121535302125e+00	1.895389545123953079e+00	6.868843850869479795e+00	9.471194738424749682e-01	7.590577421799358682e+00	6.783126702299856703e+00	2.956243254281016863e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.381543131195860141e+00	6.607632495961767383e+00	3.771186763205524706e+00	1.311901248655431562e+00	8.565911165818041795e+00	5.828084617084084762e+00	1.122436372209508271e+01	1.044175015653558525e+00	5.284797189002603979e+00	1.860259328806689760e+00	-1.318526690228014964e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.485664301656526298e+00	6.739374433543501297e+00	8.248288118626648568e+00	2.870815572221485645e+00	1.037283580087048129e+01	8.488570304740438388e+00	1.222155757221472072e+01	3.474218483855346373e-01	4.775274894863430930e+00	5.998987360472870733e+00	3.728880993026191248e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.490876693890966109e+00	8.283380160690427374e+00	3.922869073114775063e+00	7.108052104493646439e+00	6.353697549969650638e+00	8.812814619135743044e+00	6.416856110150103376e+00	6.174395695117282923e-01	5.367095599900719272e+00	9.737051428720164381e+00	9.152352134772939962e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.276567057973797326e+00	1.747356881305396348e+00	6.541462414323524932e+00	8.967189674364991703e+00	8.103199335302168294e+00	1.485231387060759412e+00	8.900457546931741959e+00	2.302284651352229261e+00	2.728373267300270300e+00	7.819056330405904198e+00	1.165795518500669870e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.890797774934128483e+00	7.496319339591177133e+00	6.232903922146553199e+00	8.616326301854090985e+00	3.946081488697364748e+00	6.806660544943698099e+00	4.532357370169890487e+00	1.241916456158233872e+00	2.758605197813488452e+00	3.509386941429210705e+00	-1.464941380913629310e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.006605185554255044e+00	6.028183168649604795e+00	5.049873487121836924e+00	6.475593321561734506e+00	4.458685948924555831e+00	9.820715446104978597e+00	5.604000061359670326e+00	2.895801926378253621e-01	2.933203357335547157e+00	5.433485683466826366e+00	2.355210968782331094e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.002059888416890310e+00	1.031556642021844539e+01	3.816336201610452505e+00	8.966389150577076528e-01	4.530744120408305875e+00	3.938683990280633651e+00	6.911957437786372616e+00	2.747686607340533160e-01	6.977939881628684837e+00	3.517596022404155587e+00	-3.176746936446267355e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.324862923098247602e+00	4.153848078011260547e+00	3.974783529445011787e+00	4.246878274719468216e+00	7.765629406565591530e+00	9.002429877304059858e+00	8.463753662607647499e+00	3.227629992964305972e-01	2.661522503984095511e+00	6.110298229819346005e+00	3.574303803714415295e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.625048710789346984e+00	6.618816914503112159e+00	1.044935962152335751e+00	3.717144315245331843e+00	7.074380072923725393e+00	1.750453463853750558e+00	7.477824460739169510e+00	1.415488185413697142e+00	1.765053841861616402e+00	7.712526803418081833e+00	1.097959697719020911e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.751450439447708618e+00	9.001455805097677398e+00	3.642097655186632643e+00	3.474770237004194851e+00	3.067813208171221717e+00	9.596462169176055212e+00	7.349588551631510924e+00	9.587017536825206410e-01	1.028403593439082897e+01	7.846452472239773712e+00	2.325355097749867284e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.176008152498488890e+00	2.130671181151945426e+00	7.148843687528279034e+00	5.165405073484963694e+00	2.118960600736779831e+00	8.215931381441754056e+00	3.396964408711986128e+00	1.889918456417263526e+00	1.421345601265985081e+00	3.264536806095974519e+00	-9.744324670912066111e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.321321368559869924e+00	9.612282133218375435e+00	9.113763805012512265e+00	6.503273683626460411e+00	5.879804567330898735e+00	1.027188153898041101e+01	9.131723906989016371e+00	6.260987745507444746e-01	8.201200696157446401e+00	1.009673616093805038e+01	1.470106735051836289e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.400733688414733891e+00	6.788077432232173969e+00	8.573725438011377875e+00	4.401484803299037019e+00	1.981876637304318400e+00	7.219876255697259104e+00	3.527545956291662677e+00	1.122750011373300216e+00	7.823271387802742893e+00	6.271620565249360624e+00	2.457919897591465386e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.659910418058658799e+00	2.181544834774590047e+00	7.934402091746297181e+00	4.086922814871617682e+00	6.012456732239709112e+00	4.197122722271843465e+00	7.719687465785902702e+00	3.725828274481941094e+00	3.984788170373443350e+00	4.808845797546529965e+00	3.742059189063774483e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.986112636357233008e+00	4.657770563960185406e+00	7.854969371935240474e+00	8.611710165539463446e+00	8.230430961609476626e+00	9.467842274214532949e+00	7.136851738119739608e+00	1.480252100626468392e+00	1.985199061621197192e+00	5.703237343781506041e+00	1.378825755117343199e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.722372150619750020e+00	7.400807132649562803e+00	6.000357580509527722e+00	7.160787703517999425e+00	8.182117639702799039e+00	4.065392205405708559e+00	7.579895790783392151e+00	5.448222303977072745e-01	2.186430803876646678e+00	6.407055490230506578e+00	3.307407667349402836e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.371182808837784428e+00	1.774239286550705952e+00	2.983580480144176761e+00	3.972151224651895962e+00	7.827764727545093670e+00	4.422073120790272149e+00	8.574398580341796361e+00	1.312535617841952496e+00	6.636896820721263524e+00	5.814453509094505534e+00	1.419827384668024628e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.324551479889745309e+00	5.624841801530012120e+00	9.504292503117227398e+00	1.002897137238546321e+01	9.515554327431807735e+00	7.298314769517148193e+00	8.690750651848603070e+00	1.304205709916817391e+00	7.406786954497849962e+00	5.052242996715389900e+00	3.602370115305891574e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.375851114054375657e+00	4.523057524432051224e+00	7.393291207630064754e+00	9.746007661817586154e+00	5.282982667797698539e+00	6.865579347682699840e+00	7.084775349433739322e+00	2.151197298797932422e+00	8.889288930422955204e+00	7.181795488689647122e+00	4.108822443097396615e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.861851526105194665e+00	6.846467006226323093e+00	6.781787366268094530e+00	4.041449079416709722e+00	6.794830364883972962e+00	8.029034930626146149e+00	9.510361683769561481e+00	1.196622603342126112e+00	9.552595791342746168e+00	1.764581621842052916e+00	-6.256692654019665412e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.866700372866878510e+00	1.230261299103684092e+00	2.692168454779552356e+00	4.018203629822115097e+00	6.860058993469418276e+00	2.966845084554268652e+00	6.742203356198545272e+00	2.913734245095579656e+00	6.962892307211451026e+00	7.542084290135382396e+00	4.837042852443019569e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.514878500193391986e+00	8.430214792073472907e+00	4.526447652234216967e+00	6.136846892304371082e+00	2.876602749141848214e+00	7.533927443516411415e+00	5.044855211469167600e+00	4.843755728201477040e-01	2.911527868864553170e+00	6.006566965696634064e+00	1.041753400907687421e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.830562542950215921e+00	1.078923282178108067e+01	4.731631451956748613e+00	1.013647886558630873e+01	7.205393339958358068e-01	7.356781165161187630e+00	2.149238819934267575e+00	8.181411077933944398e-01	3.511196677103920916e+00	2.288289950797085304e+00	-1.340411905169196061e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.532195712060854476e+00	9.932841743838720205e+00	8.393849507548816646e+00	8.653047377437546928e+00	3.074295192354008499e+00	1.449646436758110335e+00	4.271966383361942121e+00	1.022667737081408346e+00	8.338342720442559752e+00	8.123143263065086828e+00	3.494545945973116297e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.240243295831302106e+00	7.236351655695054674e+00	5.835870851965347050e+00	2.117260668931980838e+00	5.499080481441506407e+00	5.624205649808772023e+00	6.153553801724723549e+00	1.212544193800634051e+00	3.509951297844835949e+00	8.924871970093507301e+00	2.372177712213971557e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.129602133531359520e+00	2.646728774670981110e+00	4.079456900733663183e+00	4.660283082458566817e+00	5.636943478048195288e+00	3.612024872762158001e+00	6.788905894208005165e+00	3.723037620315654994e+00	1.421805677337169893e+00	8.977488686229577297e+00	1.101143308044490565e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.498512022209450123e+00	7.952130699946554415e+00	9.694835213934863916e+00	6.197834529341655241e+00	8.953672293995195375e+00	4.135406078954840581e+00	1.070372088002600641e+01	8.676053885778534092e-01	6.629895569477988637e+00	4.168666153466444868e+00	8.534049000334313462e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.210739939751237060e+00	1.254044970588198415e+00	1.514888554461121917e+00	5.109887031654195333e+00	2.594918121615035211e+00	1.012332569316130737e+01	5.132159156642263298e+00	1.622056368586862529e+00	4.586947852327632802e+00	2.704439080774438064e+00	-2.555430298228519348e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.558603398775062043e+00	1.743498624192070245e+00	5.236057195094174332e+00	3.363395392167436881e+00	2.434739491433516978e+00	5.456305522677022068e+00	3.866967757861913046e+00	2.010881862102146478e+00	9.870219718510668372e+00	5.121990530811238784e+00	3.779928962272092718e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.749423471563675392e+00	2.458971171292883007e+00	8.547343811210953435e-01	9.035324905796056072e+00	1.020964451088977043e+01	7.239917429586492759e+00	1.067989045308522478e+01	2.322725611492416853e+00	6.908199367867693397e+00	2.094203895828472994e+00	-2.572242726058053819e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.596936639938999036e+00	4.392504430331174881e+00	7.108312639532556432e+00	7.743374211621497416e+00	1.496161403101330833e+00	9.120228143128443321e+00	2.670914301343540576e+00	1.407269486343060372e+00	1.175883384985175528e+00	9.132271760838513330e+00	3.287750526257215533e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.024530041393222790e+00	8.700947617304496617e+00	9.549941361452292554e+00	7.937397859388575228e+00	4.685373619107791932e+00	5.342390817483458676e+00	6.775380030672534915e+00	1.807368585863048382e-01	9.311418322090284860e+00	1.837940241788621698e+00	-3.107885695908599288e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.376145288977287162e+00	7.077937008704078714e+00	3.919164844151229676e+00	8.156908529844775657e+00	7.068752134784094920e+00	7.218452843364517868e+00	5.657192907540506965e+00	2.585519126388719502e-01	3.977784365976167358e+00	2.590449898479922464e+00	-3.772047517423165885e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.350830259421481827e+00	4.775704293319574134e+00	8.600770355467478367e+00	8.850030503637828616e+00	5.841220659098734558e+00	4.679907036613463411e+00	6.695738089913096935e+00	1.476356485992920353e+00	4.183866902124481868e+00	5.145976036844019497e+00	3.000582229976635418e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.012615246333123054e+00	2.718424952297668007e+00	4.109789048133233536e+00	5.573879561486304368e+00	1.952811948833890199e+00	8.682763300680832685e+00	3.734462908566212214e+00	3.328362024583165213e-01	4.610073561633686978e+00	4.125952775642558912e+00	9.093899001916591374e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.093600489555867306e+00	1.008196191206694259e+01	9.636889800992252120e+00	6.053683252464763243e+00	2.009334287338103042e+00	2.085068416300746463e+00	1.155682875071959659e+00	1.449339189577756315e-01	1.390076809069570762e+00	8.816325983177932812e+00	9.262902893286398820e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.225784771265328921e+00	5.012126065845052381e+00	8.834295391562557498e+00	2.913252261493903816e+00	1.425742270096190811e+00	9.584818650256300643e+00	5.662455846672483695e+00	1.261396245195088639e+00	6.056068186039604839e+00	5.086956176341252522e+00	4.705119108046480392e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.394811826613465477e+00	5.864030845521350344e+00	8.648857261624744552e+00	6.810646033315846282e+00	6.761583083659369109e+00	2.945750893691986505e+00	6.947802223723018145e+00	1.317679114499453519e+00	2.661823275224556973e+00	1.806312453455248601e+00	-4.266648897478185987e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.982079041377298623e+00	2.679811441659945004e+00	2.104717053360615431e+00	1.693704058998955153e+00	6.247792106333618811e+00	4.025434343744553445e+00	6.187696812137059688e+00	3.025701030548895165e+00	3.846522786001356664e+00	3.659777006894323392e+00	-3.050143803812348153e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.015793617409066929e+00	7.984829189260499227e+00	9.699488340444768042e+00	6.108601830226730200e+00	3.904380926284771292e+00	8.081405903513244837e+00	3.304816909174149941e+00	4.026536361882503412e-01	4.667688286277950738e+00	5.153997275585913584e+00	2.057461735863726204e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.005639324915910571e+00	7.468824325337275027e+00	8.312863732370827208e+00	3.054480067592393766e+00	7.531181661326824539e+00	4.673719369325310069e+00	8.115568846244110901e+00	8.955032892346853624e-01	8.236483371132326425e+00	2.125799581062897570e+00	-2.150101788249041945e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.699151036895047095e+00	3.604152287069383398e+00	4.527257547128998638e+00	2.902881963332790693e+00	8.415161069303071173e+00	6.682638523067640612e+00	1.095596092121206411e+01	9.963055439145027670e-01	9.095083776155842514e+00	7.109927048887867862e+00	2.132633505374482397e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.383787080194989638e+00	2.237228798704672172e+00	8.385805642466811705e+00	3.311144903976077636e+00	1.784396416218173798e+00	5.611340876199205852e+00	3.067555167423684725e+00	2.359170014481549504e+00	2.343109929859402474e+00	5.402865167858543316e+00	5.749454210061188064e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.019925316255910985e+00	7.470207573039795435e+00	3.153502784681919024e+00	1.700092993732666313e+00	5.507436299068252161e+00	6.776293534106554439e+00	1.301545741129663902e+01	9.351056902554197858e-01	4.916502262666164746e+00	7.192166266429423693e+00	9.655830349939943602e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.000385963359752495e+00	7.043355089287948623e+00	8.571702832635324398e+00	7.917972733072985214e+00	7.282907444877835701e+00	3.438995516523674301e+00	6.989405283356204812e+00	1.363275189305390711e+00	4.615267651848091290e+00	8.860590738535996991e+00	2.439850621186571811e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.165441391836543161e+00	3.135934357914583082e+00	2.242440607788791507e+00	7.763410845499048030e+00	2.655923627150514665e+00	9.524306578391932288e-01	3.453636685283120844e+00	2.300725119668390661e+00	1.756758234787420214e+00	8.574494292053207900e+00	6.103780242358239905e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.105339144596232615e+00	8.983209995132018122e+00	6.698345653379048414e+00	6.258001559737906838e+00	3.647656802481260119e+00	3.346932906772346339e+00	4.630557095847499305e+00	8.496374883005142209e-01	8.741264178661909412e+00	9.261933267998751163e+00	5.447317396941229184e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.513132703140955826e+00	1.696945802437140438e+00	5.615751916918141795e+00	1.363696932667380457e+00	5.545141875065342063e+00	5.335207720956765876e+00	9.204598958274635478e+00	2.525414645478428088e+00	7.805362290591215668e+00	2.744383593687561795e+00	-4.868357074229606241e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.256969508454886864e+00	5.110182791830758298e+00	2.529879102957385939e+00	2.287798400099624097e+00	9.006532748088371676e+00	2.737838599943805296e+00	9.662250703957175446e+00	2.669226098456137231e-01	2.359890437475407943e+00	2.037784827780202868e+00	-3.701900636746374929e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.320524024823432896e+00	9.769744243441078169e+00	3.545246928887852533e+00	5.653185217110452410e-01	9.008340195095943415e+00	4.483424200754265954e+00	1.143633054181515618e+01	5.270469204464587332e-01	4.457985274982120494e+00	4.061716213426652011e+00	-6.450460004970530292e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.401704485176483050e+00	5.386324477078575867e+00	-1.874089501889133480e-01	1.997642335357333820e+00	6.671905980651338552e+00	4.081336265451172451e+00	8.497213488917534363e+00	6.472219343691835158e-01	3.098816980737242766e+00	8.654706760334880400e+00	1.747833188986420927e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.621540563646326039e+00	7.059233708181905875e+00	4.483070419079225211e+00	9.394390708336141316e+00	7.633136435903559835e+00	2.411428912227218113e+00	6.725320783421300241e+00	6.899513689491222346e-01	6.391096874361982927e+00	8.964275606880491409e+00	1.676026730501362971e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.401731396954657427e+00	5.162965734111759630e+00	4.903449179235860100e+00	3.676588368116281647e+00	4.173349449016253487e+00	6.020523814431674836e+00	6.325269523310168118e+00	1.940735561567381584e+00	2.487367019687158010e+00	9.076558414749982262e+00	2.862023803005668832e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.205887011737855730e+00	3.395311696156210868e+00	7.036533378861858701e+00	3.858383878953143498e+00	6.474380285405746172e+00	8.564411088475297973e+00	8.926932712743548493e+00	1.384924652221146024e+00	9.277816952419650320e+00	1.585511283596413357e+00	-4.398889337513732301e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.969531060513373788e+00	1.028463049800888385e+01	3.353268175003543572e+00	2.297917869670393021e+00	4.695326645252040798e+00	1.667879258313068602e+00	4.638670712570839072e+00	8.786552255560483582e-01	7.715903225007828325e+00	1.050312473599455210e+01	3.474538192052774921e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.176719507089280192e+00	4.126872416663440291e+00	2.877411622475320119e+00	3.305987930528428098e+00	3.155349924694759167e+00	5.628383863851958324e+00	4.496796995164495492e+00	1.466439847259456641e+00	4.953075566351095027e+00	4.591763688090541251e+00	3.550885144352435674e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.660740343091349658e+00	9.013410503228026727e+00	6.998804531026160625e+00	5.504856110422028159e+00	6.479519482302394273e+00	6.214697781874132687e+00	8.772996895912294590e+00	9.710800924300219128e-01	6.346704304509856343e+00	1.011163710902939883e+00	-1.486836501034007618e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.046633410230313643e+00	2.050707483620323845e+00	1.714426505375893584e+00	6.553059396758222910e+00	5.159542314073792824e+00	4.946474795715235295e+00	6.601013321351930863e+00	1.564215227593253488e+00	9.092607544483566784e+00	3.750850657505953034e+00	4.474208413989349964e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.788805568598180074e+00	2.935513376111453798e+00	1.021764590967366004e+01	4.334631487802041327e+00	4.720193229285474246e+00	7.641341837886907129e+00	6.181352532041617387e+00	2.153885596608730690e+00	6.913014118292469590e+00	7.941015800952617720e-01	-1.692453434976433613e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.912452437155280016e+00	1.961574546689165199e+00	9.726808996815742958e+00	1.367166085509949669e+00	9.315269211653703252e+00	4.222465424988306459e+00	1.239968342034496551e+01	4.391556259280882557e+00	2.069040655602506718e+00	4.677535843631270396e+00	6.450423467348635143e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.430402608836024658e+00	6.904060708147137682e+00	6.140203527622968949e+00	4.385535649280714487e+00	1.212823166732248437e+00	4.915280271391722522e+00	3.091782597901069352e+00	4.650004728856051983e-01	4.328920723874300158e+00	4.204068156522767552e+00	5.198833398493721916e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.134133589678326892e+00	4.718299575315413996e+00	6.175679537478528047e+00	3.189034838160457852e+00	3.954743181399749563e+00	9.500648303878588274e-01	4.553129054639307505e+00	1.687795493998819119e+00	8.855817198017575720e+00	5.217224010217262453e+00	7.260142207854960894e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.258374081513009113e+00	8.931201439362277839e+00	8.557490596466061916e+00	2.876945768024766092e+00	2.606815795840771166e+00	7.278854105818162168e+00	3.422298177710175526e+00	2.096356672823401768e-01	6.323836222213700786e+00	6.855103201019241865e+00	1.951822822189678064e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.856758973943538393e+00	4.941552396248051870e+00	2.743590807269259191e+00	1.006669384590592031e+01	7.929269904221834864e+00	7.096358302056355427e+00	7.620979137456815877e+00	3.007867463769743344e-01	7.133529480714881466e+00	9.250474621494095828e+00	9.886037626184027260e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.632222353107685819e+00	9.609905766127846860e+00	9.757570622939992777e-01	7.342061285043341989e+00	7.478720918530913586e+00	8.165828668867370910e-01	7.880207018300357191e+00	9.559102717809386807e-01	9.385993122607823480e+00	7.470668613762757815e+00	4.047797092655836870e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.430730672858624875e+00	3.326006496987528926e+00	2.854209641983390444e+00	5.878374940825603190e+00	5.103183459964441226e+00	4.222524079156488419e+00	3.893342389981711005e+00	1.061564887305209037e+00	8.983416537100396226e+00	4.786238304596313498e+00	4.297914849348884303e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.062644004813282805e+00	9.216305449191352750e+00	7.672333141710225846e+00	4.278165965043972285e+00	7.046328328655766526e+00	1.067106844831951840e+01	8.788428797652455771e+00	1.230628002978237046e+00	8.905367105689789398e+00	8.420472512206480076e+00	2.088867398790377194e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.444748934730178291e+00	7.645793517371203052e+00	1.601148606556872300e+00	5.929590813499038049e+00	5.503751430131166522e+00	4.131159914310963188e+00	5.685832141173196241e+00	1.326538531106577823e+00	1.683682191452136490e+00	9.459471600517586509e+00	1.663836292709724551e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.350928131162165258e+00	7.166424569637106501e+00	5.960974392264072996e+00	5.933002397502074921e+00	6.658605605077282164e+00	5.501528291962475947e+00	9.531604748543777816e+00	1.109783930894058246e+00	4.440139052626683736e+00	1.653348796783018493e+00	-1.697616148055922736e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.214976587387913476e+00	8.718121025999437279e+00	9.753986261198861030e+00	6.345143399971876264e+00	4.454782888057708945e+00	9.463670053211773237e+00	7.232485087224268305e+00	5.157711337668375862e-01	8.211894783597157854e+00	5.286372876393303777e+00	3.938586962424558635e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.057767049873523657e+00	7.525507111464034615e+00	8.983376214623822520e+00	8.327433770659423473e+00	4.346676726142370661e+00	6.924362017424887661e+00	5.770658101088636194e+00	2.631357925778289308e-01	7.956272917823157265e+00	4.383209231031950814e+00	-1.325831679185146186e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.904774102317734474e+00	6.537273030581043365e+00	6.599953970706629924e+00	3.154892833869961333e+00	9.730666523932264056e+00	6.574009258705910241e+00	1.151479195767628205e+01	1.195071700724736008e+00	6.364473794686756669e+00	4.588178689060559146e-01	-1.562511076683320077e+01
