G	c	dx1dt	d2x1dt2	dx2dt	d1	Fc	W	Fg	d2	m1	m2	p
1.000000000000000000e+00	1.000000000000000000e+00	6.868438437034690480e+00	2.466065296090859782e+00	1.159671983493800962e+00	2.614402804359813537e+00	5.900005413928237630e+00	3.935764908656721683e+00	7.404175008546457271e+00	2.777688091750213140e+00	4.607841218823363505e+00	3.406802511175340609e+00	-3.048154142660090926e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.014615091886435394e+00	8.155892501892157753e+00	9.666572747511764874e+00	7.238255653587375882e+00	3.108929642399838489e+00	7.814140493366273255e+00	4.180577857311734036e+00	3.681508014432692266e-01	4.158576308477636374e+00	5.592082536846606722e+00	2.050801765211599204e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.418772492551279463e+00	7.253058611534416222e+00	7.534918299419599563e+00	3.076386647792238360e+00	6.733821262249849227e+00	4.542096404974281576e+00	8.225102938053527879e+00	1.023599422428294936e+00	7.960724500461601849e+00	2.324537571878619424e+00	-2.160815576404621297e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.136022929458962771e+00	2.985550526904586999e+00	3.749874141489415891e+00	2.064406483921856772e+00	8.387538670410709329e+00	6.478209736086735226e+00	1.154081827537293314e+01	1.048977884777559266e+00	8.226011715259357260e+00	6.508569760181927677e+00	2.126684230471487069e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.913965925088791487e+00	1.728194684505054424e+00	8.461049736036287072e+00	2.486474025569704871e+00	1.365712470795565014e+00	5.005791579634299104e+00	3.390762557063952798e+00	2.259616763048264421e+00	2.387978614798761168e+00	6.095441971741101028e+00	5.692053471611876247e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.720259348512768405e+00	7.128221310682181233e+00	3.539923892462385702e+00	1.015738449391877962e+00	5.494702444308385836e+00	7.679773076214252647e+00	1.302859767799357726e+01	1.082590742537188788e+00	4.304066527354168059e+00	7.433343406214898863e+00	9.621601851004475847e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.844811754594780417e+00	6.896082862067323127e+00	8.853494663765307138e+00	7.474230194952617090e+00	7.201553595860546331e+00	3.062202975250702508e+00	7.612855877940926774e+00	9.930369759885706582e-01	4.362920609320039667e+00	9.439378527258742935e+00	2.448908970295555321e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.642605164327486378e+00	3.450513433712673272e+00	2.014338878147812650e+00	7.602341296825427364e+00	3.271600508195523727e+00	1.510164452425731829e+00	3.468240864050871508e+00	2.497271015601445487e+00	2.363529817391956112e+00	9.205358704747602872e+00	6.930522131228126215e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.916520948096385624e+00	9.558753869000504721e+00	7.330440778227814036e+00	5.639563212334815390e+00	3.759632341699735480e+00	3.692656351383476476e+00	4.420000743482008332e+00	7.255991725503961876e-01	8.187817497030684066e+00	9.502493437239802887e+00	5.491548339782116983e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.119145414567812580e+00	2.362031270604624034e+00	5.860676317267958346e+00	2.464021993198254545e+00	6.522402678083037308e+00	5.263754656039703050e+00	8.667491360805811951e+00	2.591026835688741592e+00	7.371512256578317768e+00	3.196501602284607557e+00	-4.865455999016596422e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.849133006218571129e+00	4.890606502692719459e+00	1.859176271127606972e+00	1.746996005977529798e+00	9.082662170518819522e+00	2.507683365505803508e+00	1.051003238235975523e+01	3.758434597804213850e-01	2.720092083615200274e+00	2.182003014569668942e+00	-3.754225210441000993e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.310974201171887010e+00	9.488144098217349054e+00	3.171217317739806418e+00	1.167725051464202357e+00	8.288850459507747459e+00	4.195020409212926182e+00	1.187109807875492073e+01	4.549424209823345056e-01	4.307758995918033129e+00	3.726352002823178022e+00	-6.451623530274333973e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.384984853014865180e+00	4.783197667003320497e+00	1.109847818183446799e+00	2.485297405363943835e+00	6.245104896708068232e+00	4.601438359711136350e+00	8.086879983634991831e+00	7.070284141919465082e-01	1.952470028855054274e+00	9.055215708413468789e+00	1.775769108139221952e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.195683060275206433e+00	6.744489465648205062e+00	5.220081612993010545e+00	9.020091226246703897e+00	7.566839572380646750e+00	1.518688093355887503e+00	7.749296714330893288e+00	4.745462826755229568e-01	6.656878269037006746e+00	9.745708979471698896e+00	1.754999232309959245e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.757201069180807096e+00	4.570087258064398306e+00	3.716966312486102542e+00	3.174782187941912248e+00	4.289560149599698669e+00	6.253035440611480311e+00	6.257706457107669706e+00	2.133558551716925322e+00	2.099655916815858614e+00	8.729165507776672328e+00	2.762503529206315367e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.533536520689481542e+00	3.456535274237802824e+00	6.382756042637883986e+00	4.187619371521652312e+00	6.768857554859377679e+00	8.953878404932304136e+00	8.907833363669812599e+00	1.309294166297510831e+00	9.870014642266090377e+00	1.993667710326933129e+00	-4.401205437322862224e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.031552340723393968e+00	9.862813132252616910e+00	3.670270389992191795e+00	1.952490180773909012e+00	5.204026717926479861e+00	2.359003086335329069e+00	6.409986301662137009e+00	9.169182222364252732e-01	8.024406552509663726e+00	9.534107421434375951e+00	3.435548836490682767e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.682737521200573738e+00	4.687436657744346036e+00	3.691305831687329952e+00	3.007922797393019376e+00	2.706557508041525395e+00	6.382446401272607872e+00	4.831479658477397798e+00	1.427364746457780109e+00	4.512234185911566442e+00	4.815902417035528238e+00	3.553243840458793557e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.161639073955083035e+00	9.047382240544250109e+00	7.691389534012688323e+00	5.664762156599260301e+00	7.313276155956652147e+00	6.979195273148452117e+00	8.548346447686357763e+00	9.035498296357986625e-01	6.211969008821188076e+00	1.087030268945172962e+00	-1.486244186128251066e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.530528180888795831e+00	3.067142133623978140e+00	1.440923038118744337e+00	6.466542516291828413e+00	6.012624239360391698e+00	4.765396210583283221e+00	6.753527061133424603e+00	1.801145270297193512e+00	9.207054684753384066e+00	4.973661927166976859e+00	4.475776592478442240e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.188423875486220638e+00	2.914999439432152339e+00	9.133047194467851071e+00	3.212610575181407135e+00	4.218753979933914877e+00	7.315207259978058651e+00	6.501298472045445642e+00	2.122686967368893285e+00	5.985637670128275190e+00	1.412744119861644165e+00	-1.692780674815056940e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.437098948258568321e+00	1.274222259482533648e+00	8.674294871248539707e+00	1.517057384901190797e+00	9.195443038294914828e+00	4.704237670739124688e+00	1.228224564142625397e+01	4.244807785050644711e+00	2.562279877135893891e+00	5.905302495321238965e+00	6.370982102743931286e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.752040036465192241e+00	6.862601175051620039e+00	7.013767963687941531e+00	4.514974830838253794e+00	1.194385003463406925e+00	5.550278455556806989e+00	2.419461021073596285e+00	4.004256945605020879e-01	4.409669386386573464e+00	4.052978964057489364e+00	5.199348970727710366e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.505835639559337302e+00	4.304942714626187161e+00	6.348367816949050280e+00	3.113344065485266210e+00	3.835574896941634115e+00	1.067203358096695087e+00	4.187241075599405171e+00	1.738957499746363267e+00	8.583308352652538886e+00	5.252702079388934742e+00	7.262319477209692842e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.524155184332896429e+00	8.775129413256438582e+00	9.032556118111170207e+00	2.969004762005714948e+00	1.502024303886547729e+00	7.228915006398303866e+00	3.932191123725489401e+00	4.003720597958196903e-01	6.789812215498023384e+00	6.518236322361713242e+00	1.950174589544204551e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.213305537390392264e+00	5.257159366169117831e+00	2.671539322917414694e+00	9.637132655278351834e+00	7.908923620248978992e+00	6.959599454201193858e+00	8.614986951342922694e+00	2.312695831684191128e-01	6.849644277325708686e+00	8.821149290569655577e+00	9.890440659759628161e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.810766351923065898e+00	9.717133707689185940e+00	1.708951203296807941e+00	6.548483443494471423e+00	7.311375037885594175e+00	1.342088977262836158e+00	7.518624184024252699e+00	6.968031176402418314e-01	8.803168810733119187e+00	6.953043245900127900e+00	4.004947776353675160e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.579520526314892592e+00	2.669507522865848248e+00	3.148070801130610441e+00	6.008799687376857435e+00	3.983172858770645863e+00	4.320344348143895452e+00	4.694826633212507261e+00	9.721779591499400963e-01	9.053161263207512022e+00	4.894105586448318057e+00	4.305445565763722726e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.454650439175026122e+00	8.822030791088957713e+00	8.147428534668861744e+00	4.746215445586041248e+00	7.081342423445645906e+00	9.812797443422715205e+00	9.147778912686881370e+00	1.072446459922361317e+00	9.278344727594165064e+00	8.375378532385694186e+00	2.080776112148262769e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.584396549083585626e+00	7.996877128712776006e+00	1.311981826980816335e+00	4.857419455359836213e+00	4.548125693984375495e+00	4.791641846960736473e+00	5.546411862322680797e+00	1.201273364062550364e+00	1.854792604163142178e+00	9.146031558806967610e+00	1.722193157777991424e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.234225710313877400e+00	7.944183365038200328e+00	6.245597155645375764e+00	5.875770416155884135e+00	7.804828058101190180e+00	5.518529589884195730e+00	8.742075361458661931e+00	1.163724249653168563e+00	5.903568707702411267e+00	2.073652938246688837e+00	-1.692807693196163044e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.329429432703819636e+00	8.605666569561213564e+00	9.969573929247271593e+00	7.267187548082737258e+00	5.090095443608976922e+00	9.196482918157798281e+00	6.346844834323642992e+00	5.050033319789898334e-01	7.656184195764311085e+00	5.785502333181553603e+00	3.940591745590176487e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.130561152737239006e+00	7.849281913931853261e+00	8.701713624197187968e+00	7.322948707264860246e+00	4.712447454742715536e+00	7.456583171685577938e+00	5.727537690653487168e+00	1.436516400778615199e-01	7.815171255062418609e+00	3.559893632083722004e+00	-1.325555861140748846e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.350440376638189832e+00	6.630526613554925675e+00	5.699520362712204857e+00	2.549283677737186338e+00	9.417490670094059269e+00	6.230489803166036289e+00	1.186480995206391142e+01	1.411129301514331358e+00	6.460382774128233585e+00	1.423502265748924911e+00	-1.564377171389067378e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.855774675754835457e+00	2.185320324001497116e+00	1.570365835081215300e+00	5.497617660367872361e+00	3.255801254994802552e+00	8.188207661436260665e+00	4.742788479119963263e+00	2.228080811686334872e+00	2.504165247790643534e+00	7.012198573319418315e+00	6.782216372307211749e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.703042152701526035e+00	1.302080316302023588e+00	8.480640664366948300e+00	4.696506566371896341e+00	2.087907034576810261e+00	8.774098075417988696e+00	3.956870653817585737e+00	7.504423580750670730e+00	8.174154944120633814e+00	8.763760787009015729e+00	1.506598951421714006e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.672491985474954035e+00	9.289533819180384455e+00	6.383468252939924703e+00	8.836695606338487607e+00	6.257133280478068826e+00	5.118867153396394976e+00	6.842990932991400044e+00	1.042521407741580530e+00	7.476552601451517788e+00	2.456736902060100203e+00	-2.493160080079417185e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.683346241861380932e+00	6.560518841249038502e+00	2.030298093388241298e+00	6.683161613962193215e+00	9.716213567463766410e+00	5.275480191272365005e+00	1.050249243213656136e+01	1.325006023208828987e+00	1.775986277464613350e+00	8.313384284019972981e+00	2.171815232053397882e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652190865478661674e+00	8.160348626985648224e+00	1.847625367608529690e+00	5.795545494960968824e+00	4.393484261145276903e+00	4.480910228420269981e+00	5.176591436774324428e+00	4.461121059748450191e-01	5.183259657240435025e+00	8.665305274569481853e+00	4.945788680461608244e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.461834099051990243e+00	5.327280369333598387e+00	9.186683114681677864e+00	2.037325501746807710e+00	1.550366830521958228e+00	9.706580805336402662e+00	6.320931465651157488e+00	8.383289507556690445e-01	2.570479761184060408e+00	9.227517716339509235e+00	4.759826617188510411e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.658711876217434877e+00	2.060531319182219434e+00	7.028008948477947548e+00	6.448410933270968037e+00	4.059246572170813749e+00	7.276856131956018103e+00	5.178469923062064773e+00	4.210591408834393867e+00	4.034531673249330375e+00	3.392475481687634797e+00	-4.795484598167466572e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.844705304899718179e+00	2.128142417601349923e+00	8.464582011142100626e+00	2.065707768449245751e+00	5.545135087000727658e+00	1.751797516493611262e+00	6.394313524695341755e+00	1.810853129395985750e+00	1.155435237736893939e+00	9.129919295918355715e+00	3.961440551028108104e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.524849438371224775e+00	7.177396364865204603e+00	8.908863973311694551e+00	4.026888774699318496e+00	2.458799735288445643e+00	8.768955226837233496e+00	4.630086606378811531e+00	3.498116648621226177e-01	4.593818744782580232e+00	3.889791484122071985e+00	-3.538598593187674624e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.017230392167985720e+00	4.872666978852984165e+00	6.157813316675522231e+00	2.289550829486332706e+00	6.921471484768710880e+00	5.313991264087759347e+00	9.252711185731659072e+00	1.232681497080736932e+00	5.956051580888509278e+00	5.977215276231523156e+00	1.607099930726678139e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.429101971679331839e+00	2.799893857540367126e+00	5.656498667215674736e+00	7.225552284418941262e+00	9.979185378568086406e+00	1.619434340927958349e+00	1.019600393254939341e+01	3.361416197725668464e+00	6.571047902897118043e+00	1.436898636359335235e+00	-4.181836664987875984e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.271856277664603851e+00	5.423162667527219760e+00	4.880268376089555993e+00	2.854451324280841806e+00	5.073082777897253592e+00	5.941332370589156753e+00	7.137964382468098279e+00	1.339882550300593556e+00	6.969642388791609910e+00	1.394121319940873516e+00	-1.591642189486916870e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.128911221475100923e+00	1.569353870359633252e+00	3.850303952568834731e+00	4.525017763317395136e+00	4.190168918971480139e+00	4.755417673553199442e+00	5.242268415298783069e+00	3.885376579694096666e+00	8.533808917269453787e+00	7.467998439132445654e+00	1.163845680216157596e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.881873948005717834e+00	6.231464094311547797e+00	4.915281811054559746e+00	9.056723708640669557e+00	4.609668861843222665e+00	8.893474251000700548e+00	5.586936975778360903e+00	3.007550667279160206e-01	2.930386901861170124e+00	4.999688409026341596e+00	2.614926144865071223e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.534018817799339018e+00	3.426350497415137752e+00	7.970041079088840519e+00	2.841939701104651217e+00	2.036520215618038865e+00	2.829450569881987398e+00	3.032438284529478612e+00	1.907749875141111717e+00	2.092453989967011374e+00	3.306593076155786903e+00	-8.525507682090173844e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.918449323157110697e+00	8.182887362320252933e+00	6.418462100009358906e+00	5.577773655874048941e+00	8.948634370940730776e+00	8.446986450211026565e+00	1.046375835281355826e+01	1.211336035803723510e+00	8.662454801844983621e+00	2.700461359532191352e+00	-5.683632558380322308e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.260637844529546747e+00	3.795277079373012175e+00	9.019708975755808211e+00	4.775989310405504895e+00	4.745958711999294977e+00	6.025065401302370560e+00	5.986855472165275138e+00	5.950675049993398025e-01	2.403267289966307452e+00	7.039862627587992527e+00	4.786623956842759320e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.668794624715322250e+00	5.087406717699148651e+00	4.990520913728503594e+00	1.163676015558187560e+00	4.477618786600511491e+00	1.491470003031663216e+00	5.764816906617723724e+00	1.110540163451087636e+00	9.771495195483963059e+00	1.005141606403649135e+00	-4.864549593856310139e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.904341413895746626e+00	1.102591005089329945e+00	6.470600381611445684e+00	8.129483047239128624e+00	6.944234293947867620e+00	9.747621384148015267e+00	8.138998313148043451e+00	8.054842925825157707e+00	8.578913292803127533e+00	8.248485600952109920e+00	1.966889191796018466e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.665870669908865231e+00	1.645207124829975776e+00	6.684680545351359804e+00	1.624210929195560427e+00	4.981876202365483230e+00	5.612177087958070132e+00	8.438030742684402341e+00	4.639760253665324186e+00	5.510287412528852791e+00	1.721073543242982673e+00	-1.352046405870611956e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.274323658678401472e+00	4.538987247731721908e+00	6.327736226909763673e+00	5.279968320114655889e+00	6.831489272336001228e+00	3.621018134605820560e+00	7.509381655246401444e+00	1.603863371459093301e+00	9.829267122438196225e+00	2.713815557255037092e+00	-2.786605834897832779e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.329332487090134407e+00	5.316202172858329966e+00	7.314194257356983364e+00	6.044043807077256858e+00	1.561891423082076846e+00	5.220952623783127855e+00	2.413916703943070896e+00	1.373689445546056653e+00	1.865991647787492269e+00	4.469562145051030555e+00	2.059080847849989837e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.234700505781503921e+00	6.394144746383548572e+00	3.132923118153122743e+00	6.653802769729495026e+00	8.313443530498608069e+00	8.726171888355450434e+00	9.626418490248225268e+00	6.613656650254031710e-01	3.726392038435060616e+00	5.351446496445933398e+00	2.383721983621768459e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.635177522837885089e+00	3.625128970707218290e+00	5.613545373495473001e+00	7.194647273884369199e+00	9.461693544200111106e+00	3.742739639932664897e+00	9.986549840746061335e+00	1.003311835555813936e+00	6.736640433961210483e+00	4.204576026750975082e+00	1.295190309133282369e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.295849016325561820e+00	7.251275701054832545e+00	1.940289223450200495e+00	3.276802067007949404e+00	6.832305940391510291e+00	2.731784213639367298e+00	7.674774399228720512e+00	1.142001008084303049e+00	4.151173275127287177e+00	3.888184653491725040e+00	-9.989006579822317633e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.288478039571222311e+00	8.749355868460339636e+00	4.467308916691010268e+00	1.074947652848462054e+00	9.593337957164887797e+00	2.161760341536493435e+00	1.156323969626443038e+01	9.472174736727477784e-01	9.348895242691140695e+00	9.678766196227542196e+00	3.563086338654874119e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.804510106800105262e+00	8.014571032532813888e+00	5.388203716259080345e+00	7.513185568606028042e+00	2.356828027828011596e+00	3.677491451846585324e+00	2.858134440158785594e+00	1.098037718234590399e+00	1.587980107931472817e+00	6.775824878593920353e+00	2.109758786404731801e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.225421635277918142e+00	1.348785305269071255e+00	6.872259159191114186e+00	5.816332098623831826e+00	5.299104586756614665e+00	8.022235990664498217e+00	6.666996048569182598e+00	6.795743796204106069e+00	5.945699727404077706e+00	1.213961286144997098e+00	-1.709469745114297012e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.598788232980608903e+00	5.312585536803160480e+00	9.554869882858094243e+00	8.516342371197074712e+00	6.415245100555777569e+00	5.241689221893402362e+00	7.042139394561128363e+00	1.054392450085481769e+00	6.316640681371602284e+00	4.872000219269569499e+00	3.801589830780322643e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.508191757442694403e+00	1.944200339892184992e+00	6.400410046124059171e+00	8.396572569967922561e+00	6.233018814047201595e+00	3.049904835007954063e+00	6.598398149101594612e+00	2.836371531867541318e+00	6.875915395533038321e+00	8.876525381801394943e+00	4.298229856788618797e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.186029914649873618e+00	3.175279035257976723e+00	7.679889556334066114e+00	8.584078141507749393e+00	4.615272951301830240e+00	2.502336231243246001e+00	4.895155057367831297e+00	2.572583226376191856e+00	3.304696622214559287e+00	3.713680426060128603e+00	-2.871440797454782157e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.839970696509896086e+00	9.872014121127126174e+00	5.558774425328141255e+00	5.364018597264841759e+00	4.041296512008759834e+00	3.990618961458646474e+00	4.779381997441841001e+00	6.915708686368338132e-01	4.274798945935927463e+00	1.847756406948221963e+00	-7.956808529206925940e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.316143663354794491e+00	2.289075742021789317e+00	6.707896755870337735e+00	4.010593963209809765e+00	2.135486462724347057e+00	9.458602999485123064e+00	4.507060649876667213e+00	3.206134384652415736e+00	8.592774461575215739e+00	7.825213901483646595e+00	2.124846465482512770e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.163460244963301804e+00	5.493705368676224943e+00	1.634976602829901315e+00	8.116395205823561554e+00	4.540940992731721693e+00	4.089771353516986174e+00	5.026108080688187485e+00	1.485465856127976325e+00	2.736373153319114238e+00	6.455585850422810523e+00	4.587714769790435909e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.008587016924668234e+00	6.563244629544636943e+00	3.280583720607090914e+00	5.053350490372935155e+00	2.461293765733935324e+00	9.890725487920759562e+00	4.417810711415169678e+00	1.368737787984231513e+00	8.443156058637384831e+00	6.133403049943238372e+00	3.915740050624872026e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.033602776600130113e+00	7.329774689385319064e+00	4.260155042156372751e+00	2.652437625509694197e+00	7.597211888870948115e+00	5.369621446361345640e+00	9.644896901445649817e+00	5.538487978812046686e-01	6.062262447444192404e+00	1.474295763293305583e+00	-1.292568770521699406e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.388874753667953321e+00	6.040523941141445086e+00	5.250971882014136227e+00	8.700988786653303109e+00	2.874891552307810461e+00	2.615522278344950546e+00	3.175155681824147536e+00	7.265648344306886441e-01	7.854337850084768036e+00	2.257307064881078684e+00	-1.183177253468047851e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.846397840480383579e+00	1.083359954462951080e+00	1.413913578165555629e+00	8.934516387226979717e+00	1.520184959899608002e+00	9.026203799528023097e+00	2.536133200046568614e+00	1.697346934594913481e+00	7.424183744058042045e+00	6.608728389455335694e+00	2.572076876302136483e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.212267107458592896e+00	3.932370426372847394e+00	2.270509506429225333e+00	5.198994787604412693e+00	5.975795212130955214e+00	5.139873789284980177e+00	6.970705462017221521e+00	1.574665431339309363e+00	2.873982676302775374e+00	2.868774811786435119e+00	-1.305703593880646096e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.322073063468043763e+00	5.663955348729534656e+00	3.479504534892629231e+00	1.684442718634405978e+00	6.358819615279691639e+00	7.381869854952962662e+00	1.075257531566268554e+01	2.344361747790530970e-01	6.116725198389522333e+00	5.539753934288155435e+00	2.941674428521994500e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.185619263249058086e+00	1.793003541111582111e+00	9.739931268120754382e+00	4.479287801231379262e+00	8.849389317859655435e+00	9.851716824953083318e+00	1.103052613838824136e+01	2.897404860583058017e+00	8.804368797454161566e+00	5.898101791091911572e+00	4.559233867062598478e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.885258600311920496e+00	4.156586713270836064e+00	3.980966960823368872e+00	8.236161527523361059e+00	6.190819016905604322e+00	1.446268886080177341e+00	6.372632163877741895e+00	1.416136882714598810e+00	4.889943831048420009e+00	3.543696143546018806e+00	-1.582498658236643330e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.577703363398422542e+00	1.294118780883595665e+00	5.346402563177605316e+00	9.120711656731634420e+00	4.107806073757560128e+00	1.873347978984365225e+00	4.306526256962555088e+00	2.754211244698999916e+00	9.692051524163298737e+00	9.531320467416344755e+00	3.276262001522194822e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.311124941084710116e+00	1.710588577000940580e+00	2.755843762757152593e+00	2.829566867638341421e+00	8.225086487603006091e+00	7.477737092784241923e+00	1.088013008266514525e+01	3.702549608085666133e+00	5.066343570923068640e+00	8.580988165273380375e+00	8.281327212012683958e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.282457176542380672e+00	4.568106532046842361e+00	6.507709790003956662e+00	1.609541931027376194e+00	5.862067784955926619e+00	3.549224378952831938e+00	8.063331581218408317e+00	2.766100720401710733e-01	2.291720328285064223e+00	7.497808832467955042e+00	2.308363105537454274e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.332765781284694029e+00	2.193874422356433929e+00	3.526899088947419880e+00	8.902306140683212021e+00	1.718072577704158110e+00	2.665822264037388312e+00	2.032716897963514402e+00	6.105461728447226788e-01	4.505250361302983286e+00	1.708856133137467870e+00	-5.212589249965076554e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.393444959720126164e+00	6.115917205642793952e+00	2.862403127798778257e+00	4.505202666045458493e+00	6.094485625263432738e+00	1.354325912940729237e+00	6.403338459513942205e+00	1.375885747424226313e+00	9.555097774038102898e+00	1.956129064194104705e+00	-6.335121901444460413e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.248904215060657741e+00	7.201508396223588626e+00	5.648060043004404562e+00	5.873404836616077596e+00	9.174890998528621111e+00	1.201379092668834581e+00	9.370362830111702124e+00	5.880381948916112433e-01	3.867712401579373349e+00	5.444907911589048410e+00	3.233044595210424976e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.140815193320461773e+00	8.196529505775378865e+00	1.047143297558708053e+00	9.707326027388779366e+00	4.569534701347768291e+00	7.961390639689029491e+00	5.387573032653459215e+00	2.614665755496824451e-01	8.813765150436770668e+00	2.448580219653541334e+00	-4.521263933053418071e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.696899609287786603e+00	2.795496716041117047e+00	1.074763625512656695e+00	1.598879204621336703e+00	3.671749731879717871e+00	2.223744531319243212e+00	5.054073188564522034e+00	2.035795696835562385e+00	8.935947354621982086e+00	9.791502926529243922e+00	3.399862193223390783e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.920387156909677984e+00	2.512874679231395625e+00	2.965719280738063013e+00	6.837946388936886777e+00	2.292794648264548929e+00	5.206247516161200295e+00	3.058784381629293669e+00	3.164544126195726559e+00	4.142879215864110343e+00	2.432322782583969722e+00	-1.374685771938546530e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.951811763241424469e+00	1.942527668990721601e+00	1.332399516746277657e+00	1.665193908945503676e+00	2.364964326757013513e+00	6.452410269449297964e+00	6.237226036071272794e+00	1.516253227451285879e+00	1.751765257447197355e+00	5.379147498241313663e+00	8.137244089327824170e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.599035212638412418e+00	6.727155285070157476e+00	1.970110472715837835e+00	4.367324462050955702e+00	4.901418725662670894e+00	4.844984225171238279e+00	6.012200181616028871e+00	9.806773472682055459e-01	7.528257955411134184e+00	4.278320867674136885e+00	1.317836395566072838e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.768443526649294828e+00	7.355449371871488395e+00	4.045537604674152021e+00	8.241198934624462069e+00	6.357495949531461576e+00	1.246627729881317315e+00	6.511346341666229165e+00	2.403663652067528356e-01	3.813880226722532019e+00	6.750339942496096590e+00	1.717669420312819106e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.470074873166943075e+00	1.286975432758810767e+00	8.237549973798234504e+00	4.902279839715329324e+00	1.720877464748531205e+00	8.045443916366879833e+00	3.365774505144115025e+00	1.143295243156077667e+00	8.048114308796728622e+00	2.172772618640252507e+00	-3.523489017815347779e+01
