G c dx1dt d2x1dt2 dx2dt m1 d1 W Fg Fc d2
1.00000000e+00 1.00000000e+00 9.66202565e+00 8.42212869e+00 8.37157162e+00 4.34001645e+00 4.08457833e+00 2.12507441e+00 6.18098728e+00 3.38200774e-01 8.32131804e+00
1.00000000e+00 1.00000000e+00 3.26604066e+00 4.13028287e+00 5.86714379e+00 9.28689948e+00 2.21118640e+00 8.39992455e+00 2.13503790e+00 1.11323036e-01 8.33438711e+00
1.00000000e+00 1.00000000e+00 5.47523655e+00 7.10214537e+00 7.39218519e+00 6.26004019e+00 1.84977008e+00 6.76845221e+00 6.23549375e+00 2.80500839e-01 7.69406975e+00
1.00000000e+00 1.00000000e+00 3.70790479e+00 6.09158768e+00 3.82915102e+00 5.84498749e+00 8.48366500e+00 1.37793925e+00 7.89712492e+00 4.43593239e-01 2.40699113e+00
1.00000000e+00 1.00000000e+00 3.56356445e+00 3.40325443e+00 5.24051109e+00 3.41968163e+00 9.26557788e+00 7.38147512e-01 4.65774883e+00 8.00434809e-01 8.06961602e+00
1.00000000e+00 1.00000000e+00 1.33198253e+00 8.90766988e+00 8.39473208e+00 4.31604028e+00 6.84809242e+00 1.26050877e+00 8.91853973e+00 4.63953168e-01 7.91133121e+00
1.00000000e+00 1.00000000e+00 6.48607901e+00 8.17683419e+00 5.13338677e+00 9.05811480e+00 1.93090703e+00 9.38223813e+00 6.83814658e+00 1.84648332e-01 3.22272155e+00
1.00000000e+00 1.00000000e+00 5.52411121e+00 6.92606651e+00 4.22018439e+00 6.99816743e+00 4.61824495e+00 3.03066100e+00 9.09324026e+00 3.75212826e-01 2.57143882e+00
1.00000000e+00 1.00000000e+00 1.46330876e+00 8.65523556e+00 5.44791203e+00 8.08648324e+00 7.56045280e+00 2.13915316e+00 6.61154780e+00 1.88927229e-01 3.42910892e+00
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 8.45424327e+00 5.08910881e+00 8.01838796e+00 1.26935959e+00 2.18159175e+00 9.73644534e-02 8.11686214e+00
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 4.01687243e+00 6.67222498e+00 2.06396760e+00 6.46543577e+00 3.78722540e+00 1.53922721e-01 2.18775328e+00
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 3.23545248e+00 1.00027647e+00 6.46911644e+00 2.81615453e+00 2.04006311e-01 7.70333606e-01
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 7.34914747e+00 7.40923341e+00 1.98378079e+00 9.17943848e+00 3.43275069e-01 7.54136317e+00
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 4.84841200e+00 4.20936558e+00 2.30363075e+00 7.84360061e+00 4.54348066e-01 9.98825757e+00
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 4.98290963e+00 3.29033198e+00 3.02881877e+00 7.08758532e+00 4.33156708e-01 5.53000891e-01
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 6.84390092e+00 1.11607723e+00 1.22642067e+01 3.70869688e+00 1.39404874e-01 1.28349158e+00
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 9.42652559e+00 5.86269466e+00 3.21576549e+00 2.65640295e+00 2.32178890e-01 2.13728159e+00
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.57605712e+00 8.66035662e+00 3.63970490e-01 7.80805979e+00 1.10982609e+00 1.91189277e+00
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 8.42268914e+00 9.61868482e+00 1.75131825e+00 5.26742151e+00 1.41384341e-01 2.88635609e+00
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.63144799e+00 6.09170456e+00 1.19226005e+00 3.03210597e+00 1.32194578e+00 4.74174115e+01
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 4.99527509e+00 5.63015195e+00 1.77447257e+00 6.54959780e+00 3.10982932e-01 5.58137407e+00
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.19721996e+00 1.76550747e+00 1.35623324e+00 1.36300467e+00 1.05422682e+00 2.00971712e+01
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.70941470e+00 5.93985521e+00 1.24899162e+00 3.93553229e+00 5.28356247e-01 4.33268512e+00
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 5.52368118e+00 4.41981171e+00 2.49950973e+00 5.21701295e+00 2.45588523e-01 9.55549615e+00
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 1.50558470e+00 6.46421753e+00 4.65821173e-01 2.33162501e+00 1.26583792e+00 1.12284492e+01
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 5.41986156e+00 4.49853713e+00 2.40961068e+00 9.86189030e+00 4.35218372e-01 1.15137133e+01
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 9.34399566e+00 3.16269211e+00 5.90888732e+00 2.88187628e+00 7.26616986e-02 5.29938682e+00
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.94853896e+00 1.85468748e+00 2.10120464e+00 2.17317817e+00 4.00662469e-01 8.19823800e-01
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 7.87996655e+00 3.83426600e+00 4.11028684e+00 2.83181386e+00 6.79674696e-01 4.74770582e+01
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 4.68703948e+00 1.86980351e+00 5.01340324e+00 7.92155020e+00 9.43307218e-01 4.30128339e+00
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.89656343e+00 2.59207256e+00 5.32127344e+00 4.82955093e+00 2.13750646e-01 7.86108755e+00
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 3.34212938e+00 9.88602543e+00 6.76132063e-01 6.08874346e+00 3.70638942e-01 2.69196322e-01
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.43543036e+00 4.99693201e+00 9.74770262e-01 1.18908241e+00 1.46042401e-01 9.90848333e-01
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.44416353e+00 5.78684590e+00 8.44730816e-01 1.30988178e+00 3.21081506e-01 2.26822019e+01
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 1.63442751e+00 8.86256676e+00 3.68838409e-01 5.01242995e+00 9.14630701e-01 1.38228687e+00
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.67082034e+00 9.96012010e+00 5.36302839e-01 8.34989719e+00 1.06703480e+00 1.24266281e+01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 6.97797446e+00 6.24443004e+00 2.23494359e+00 8.96714991e+00 3.20520666e-01 1.53949096e+00
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 8.93521551e+00 8.31226439e+00 2.14988722e+00 1.78035911e+00 2.03025612e-01 2.34605357e+01
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 8.32713117e+00 3.94246922e+00 4.22432273e+00 5.84526792e+00 1.78858996e-01 6.69161376e+00
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 7.16620879e+00 3.75169562e+00 3.82025064e+00 9.21906718e+00 4.38213657e-01 5.36768000e+00
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.99388677e+00 4.62433349e+00 8.62345579e-01 4.49175479e+00 4.66076341e-01 1.45299267e+00
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 3.60268702e+00 7.05256536e+00 1.02166710e+00 8.46609248e+00 1.15282077e+00 2.08254606e+00
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.78826188e+00 7.13972520e+00 1.06117862e+00 2.20326089e+00 1.73778628e-01 2.51977011e-01
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.24961252e+00 3.83715491e+00 1.69376144e+00 9.41855041e+00 6.17444179e-01 1.48633531e+00
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.63505094e+00 2.19888932e+00 5.12536115e+00 7.76280986e+00 1.43306197e+00 2.46091692e+01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 5.81998433e+00 6.69156631e+00 1.73949837e+00 9.47200954e+00 3.44989444e-01 9.45444029e+00
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 4.21197378e+00 2.15493276e+00 3.90914636e+00 7.08955510e+00 4.68140001e-01 1.08692487e+01
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.18410243e+00 6.20643257e+00 1.34831157e+00 4.27063539e+00 1.26750713e+00 3.86980087e+01
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 8.45700038e+00 7.24079915e+00 2.33593011e+00 9.44363055e+00 6.02190911e-01 1.76736138e+01
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 8.10363563e+00 7.30550347e+00 2.21850162e+00 3.48010099e+00 1.16483759e-01 6.61666835e+00
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 3.77016249e+00 7.78124900e+00 9.69037872e-01 3.98955270e+00 1.31766973e+00 6.95627114e+00
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 9.22409599e+00 8.85573479e+00 2.08319156e+00 7.30727576e+00 2.53927369e-01 1.34613799e+01
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 9.57533515e+00 5.49963093e+00 3.48217372e+00 7.88784670e+00 4.00572661e-01 1.20384736e+01
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 3.94068288e+00 7.57224271e+00 1.04082318e+00 9.36463135e+00 7.21406092e-01 5.54465578e+00
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 4.18982454e+00 6.57255462e+00 1.27494552e+00 2.84322168e+00 9.61411121e-01 2.83040554e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 5.55070738e+00 2.67975946e+00 4.14269077e+00 8.18198232e+00 3.33349457e-01 2.85346367e+00
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 9.47008731e+00 1.23120680e+00 1.53834226e+01 7.64691448e+00 1.65443650e-01 2.70993461e+00
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.88687490e+00 3.56087247e+00 4.99140307e+00 1.57415101e+00 3.64473110e-02 7.93292405e+00
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.92311166e+00 4.98730336e+00 7.71203003e-01 4.48500827e+00 6.02091742e-01 4.52369154e+00
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 4.53457669e+00 6.55395350e+00 1.38376834e+00 3.54488911e+00 7.20246001e-01 9.01441660e+00
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 5.98034071e+00 8.64963397e+00 1.38279625e+00 3.74041382e+00 1.59872737e-01 1.22524459e+01
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 5.52819225e+00 2.76621145e+00 3.99694120e+00 9.84652192e+00 2.91684711e+00 3.26374490e+00
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.74476761e+00 2.12994811e+00 2.57730937e+00 6.78499672e+00 4.12300937e+00 1.92377305e+01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.72935094e+00 9.67131953e+00 1.80520371e+00 7.45908542e+00 4.36797519e-01 4.85495205e-01
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.09246705e+00 1.97240103e+00 7.19170891e+00 9.78955874e+00 5.11422587e-01 1.08678542e+01
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 8.54117537e+00 5.30641963e+00 3.21918580e+00 4.39481604e+00 1.29711686e-01 1.08143447e+01
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 8.72887851e+00 6.27007356e+00 2.78429860e+00 8.21656152e+00 2.63315464e-01 1.73333670e+00
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 7.73520268e+00 5.87236979e+00 2.63443992e+00 4.91077867e+00 2.53279582e-01 1.51855270e+01
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 4.95289541e+00 1.77428941e+00 5.58296225e+00 8.82580305e+00 1.02924254e+00 3.80537370e+00
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 6.49492080e+00 1.51324223e+00 8.58411255e+00 2.62591787e+00 8.10704651e-02 8.48030141e+00
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.44328866e+00 1.94935085e+00 2.50677158e+00 9.52917559e+00 1.61308528e+00 1.25353750e+01
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.06280876e+00 6.27028915e+00 2.25278566e+00 2.96894538e+00 1.66069990e-01 1.34254648e+01
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 2.61327930e+00 5.89910399e+00 8.85991943e-01 3.93598456e+00 1.21826330e+00 5.46134943e-01
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 7.24554631e+00 3.10366713e+00 4.66902281e+00 7.80573011e+00 2.64265042e-01 1.14576986e+01
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 3.06638345e+00 6.73996728e+00 9.09910485e-01 4.54379627e+00 4.09162198e-01 7.84910782e+00
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 2.05796170e+00 8.38060752e+00 4.91124706e-01 6.47390239e+00 2.10636833e+00 4.68985470e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.48756041e+00 1.37421064e+00 3.62034806e+00 5.00116151e+00 2.30898634e+00 4.11435800e+01
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 5.48316949e+00 3.71292268e-01 7.68132943e+00 2.11833577e+00 1.75268181e+00
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 7.20379371e+00 2.07353427e+00 3.05498127e+00 1.18724120e-01 1.13788638e+01
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 3.27080734e+00 4.64204011e+00 1.52612189e+00 1.16223151e-01 1.17163213e+00
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 3.76993815e+00 2.98912074e+00 3.69936458e+00 1.37389257e-01 5.62635702e+00
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 6.52274113e+00 7.51912474e-01 5.26877798e+00 1.82116211e+00 1.45848731e+01
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 9.08141764e+00 3.85840429e-01 2.51218047e+00 5.86341469e-01 7.14054846e-01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 8.28931978e+00 2.82812276e-01 4.19317561e+00 7.53708312e-01 1.06332004e+00
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 6.24817197e+00 7.97588032e-01 4.59984716e+00 7.72799667e-01 2.58654833e-01
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 7.57199546e+00 2.38185558e+00 1.51652659e+00 4.98529307e-02 4.03707055e+00
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 4.28340223e+00 1.48192087e+00 6.24976523e+00 8.60202841e-01 3.00859421e+00
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 6.76868975e+00 1.23759312e+00 8.95909085e+00 1.23358835e+00 1.17565581e+01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 5.19563432e+00 7.49902414e-01 2.36568622e+00 2.46423415e-01 1.37042732e+00
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 2.70942523e+00 2.21541581e+00 6.38027212e+00 9.07714607e-01 2.92156184e+00
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 7.31564446e+00 1.55092861e+00 6.98265284e+00 2.72105048e-01 6.53447601e+00
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 6.00818174e+00 2.15365461e+00 4.77401212e+00 4.80777147e-01 6.69244564e-01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 4.22759424e+00 1.51772883e+00 7.30987829e+00 1.56172999e+00 2.85423321e+01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 9.20205271e+00 3.30271838e-01 4.69658389e+00 4.82842738e+00 5.87212969e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.18840706e+00 7.60563610e+00 5.54173559e+00 3.57243548e-01 7.15855568e+00
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 1.61783655e+00 1.06617740e+00 1.58944889e-01 9.30861568e+00
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 3.93666404e+00 7.22548103e+00 5.53107867e-01 9.28942538e+00
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 2.44058118e+00 6.95208411e+00 2.74302391e-01 1.35353158e+00
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 1.78896948e+00 1.34560790e+00 4.23193783e-02 3.01281595e-01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 3.01941205e+00 4.31425097e+00 5.37595886e-01 3.72987502e+00
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 1.33935846e+00 9.81128657e+00 4.69294861e-01 7.53516499e+00
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 2.13019314e+00 4.78662906e+00 2.46528019e-01 2.15464881e-01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 1.50344132e+00 5.51750865e+00 2.36888980e-01 4.91330740e+00
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 2.85706133e+00 9.18937142e+00 2.93938420e-01 1.15285219e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 3.10764785e+00 7.45535688e+00 2.59538462e-01 9.64580548e+00
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 5.40818368e-01 6.23863118e+00 7.38727774e-01 4.88403558e+00
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 3.37701874e+00 8.18024213e+00 1.36350608e+00 1.13405251e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 4.51781573e+00 8.77929640e+00 2.88521599e+00 5.56575203e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 2.82220115e+00 5.11199265e+00 1.24600956e-01 4.39750570e+00
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 1.37450464e+00 5.27597528e+00 2.41070835e-01 6.31887640e-01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 2.63264035e+00 4.47445842e+00 1.89121772e-01 4.16580241e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 2.61632727e+00 9.70035526e+00 1.78429726e+00 1.58228549e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 3.18260629e+00 7.27449629e+00 1.09710454e+00 2.39908474e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 7.40029799e-01 1.74900760e+00 8.00468351e-01 3.36827693e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 3.28396825e+00 8.76663661e+00 6.06052375e-01 1.10741376e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 6.60292968e-01 5.32503947e+00 9.56274197e-01 7.75182230e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.44866691e+00 1.61878516e+00 1.59687653e-01 1.14099854e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 1.12769972e+00 5.94745530e+00 7.67740222e-01 4.37921180e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 2.15941458e+00 4.75447851e+00 1.33129342e+00 9.40622912e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 3.93417677e+00 8.89974464e+00 3.14920159e-01 3.86702279e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.78821951e+00 2.83595143e+00 5.84038115e-01 1.85445782e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 1.24482239e+00 8.43818149e+00 3.70472277e-01 5.03567110e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 2.01690700e+00 6.01919822e+00 6.64851086e-01 2.15091752e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 5.18615194e-01 1.49149273e+00 5.03170214e-01 4.88608676e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 2.34527141e+00 9.74660771e+00 2.16938327e+00 3.78248809e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 6.51392202e-01 5.61353720e+00 4.19138045e+00 2.70250781e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 1.54176680e+00 3.61789169e+00 3.03028307e-01 8.82727169e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 7.78627171e+00 5.22466158e+00 3.24897080e-01 1.00831185e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 1.59928637e+00 8.72072005e+00 4.09436982e-01 1.53747889e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 1.52098000e+00 3.74412812e+00 2.87001574e-01 8.68599047e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 9.59059784e-01 2.73408757e+00 2.29833617e-01 5.17714462e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.27254381e-01 2.16164122e+00 4.53834029e-01 2.27625427e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 6.35746084e+00 3.68073459e+00 1.22226508e-01 3.62172283e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 2.19791914e+00 8.02043278e+00 2.03139760e+00 3.47915492e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 2.65732951e+00 5.24463729e+00 2.31080933e-01 1.71457862e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 2.69178752e+00 3.04733443e+00 3.73490655e-01 2.11045240e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 3.72410362e+00 2.49566500e+00 1.82817230e-01 1.86169392e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 2.65454905e+00 3.99456529e+00 1.50697310e-01 3.12486182e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 3.73832565e+00 9.45931936e+00 2.07080169e+00 1.97081204e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 3.59018761e+00 4.08724041e+00 1.83280884e-01 4.88948060e-01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 4.10856754e+00 9.89311668e+00 5.95582999e-01 1.64868315e+00
