G	c	dx1dt	d2x1dt2	dx2dt	m1	d1	W	Fg	Fc	d2
1.000000000000000000e+00	1.000000000000000000e+00	7.328155796302951330e+00	5.310894201747951016e+00	7.354912346462361583e+00	6.062070574484663688e+00	1.609197297087850309e+00	7.783739665842722033e+00	5.135789857219154264e+00	3.090812901954119174e-01	1.011602520931053029e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.223283746626207424e+00	6.392206073091792895e+00	3.185453504625056276e+00	6.637442314369233820e+00	8.341040285134415200e+00	1.606683470341604858e+00	8.739827661864552510e+00	4.271937300869889098e-01	1.411163386408108122e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.630915573589469147e+00	3.623146511214509591e+00	5.613444516975806486e+00	7.207544304356581222e+00	9.421975433382803189e+00	1.508130332727772194e+00	3.759671763409718981e+00	2.868606337220152569e-01	8.674193869061500806e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.405238639790946209e+00	7.258413804232831446e+00	1.887647794248540789e+00	3.353061007575985020e+00	6.876546301902282110e+00	9.496235933755288183e-01	2.682708401752678107e+00	2.276233893819152587e-01	6.250622604307738417e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.334822956728945798e+00	8.793776947814679446e+00	4.435064358408064678e+00	1.087388737146567363e+00	9.558936666207445754e+00	2.111819481096416096e-01	2.193438255991137620e+00	4.501403117477338345e-01	2.282641671394920024e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.937911362368977208e+00	7.977090037364301445e+00	5.407934793656065331e+00	7.463024355450799341e+00	2.403718702394772588e+00	6.410956809935162148e+00	3.598985966269530934e+00	1.248878787324763512e-01	3.709096620508379072e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.192267789730051319e+00	1.309485828706587363e+00	6.970427606261971221e+00	5.733229496779704171e+00	5.281815000739565669e+00	2.238765353585527418e+00	7.984543047723059672e+00	2.034131207055923429e+00	3.473645829988298317e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.597482935246690161e+00	5.393357612247009492e+00	9.528053593046177383e+00	8.552832537197961216e+00	6.322516069678980166e+00	2.672823500646301476e+00	5.134963726177435461e+00	2.378030232708244207e-01	1.707043071183859340e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.441547887582103726e+00	1.918633962456289144e+00	6.450297158228857519e+00	8.405881904633767832e+00	6.182118129189310807e+00	2.728766702524171972e+00	3.132843492523808226e+00	3.669422740392403459e-01	2.118350408460048939e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.140840353272054131e+00	3.108140516147529731e+00	7.674231115955605809e+00	8.554970075648967054e+00	4.589711545050480623e+00	3.746382535825237614e+00	2.482961777040784135e+00	1.806075127810769509e-01	1.865129604094230942e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.952612796135339224e+00	9.852974805748223375e+00	5.562494239755060299e+00	5.421393936588239093e+00	4.117284223339654048e+00	2.659606934091828911e+00	4.113444457265810428e+00	1.650557272486525007e-01	3.014552761509427636e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.289447791252633202e+00	2.264098542292892091e+00	6.790611207866749766e+00	3.979823194854279489e+00	2.190501024087120996e+00	3.696316731674154088e+00	9.503370641511644124e+00	2.072389817755735830e+00	1.963360934658605217e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.266011454157643712e+00	5.576498378342941820e+00	1.680591523053739600e+00	8.116735029815357549e+00	4.614132945147893849e+00	3.582872631022609777e+00	4.111823886365399083e+00	1.820609277540237714e-01	6.345182900794913428e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.942753472712286822e+00	6.614851132578697168e+00	3.220984009653003355e+00	5.060744927902444346e+00	2.554019988724626877e+00	4.099219208865900299e+00	9.860955171121567275e+00	5.889246211007194143e-01	1.562661591970592401e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.984939410868175713e+00	7.386023089126104502e+00	4.225067764060329800e+00	2.631981380486571709e+00	7.580163492262471436e+00	6.651590252357720834e-01	5.309669449399204488e+00	5.565716612272482156e-01	2.561507386946498155e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.361778081982258470e+00	6.082454560803754795e+00	5.321804365148092408e+00	8.707534441516981971e+00	2.869211638944728637e+00	5.997658419462558399e+00	2.641166423998460022e+00	1.068344682548022229e-01	4.525472193302480406e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.842387117264265850e+00	1.140578639193076116e+00	1.418672721118595881e+00	9.005374727981399374e+00	1.504685546785765382e+00	1.172628900796452456e+01	9.016337442438130623e+00	1.860398903779182822e+00	1.829281705056068130e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.254481606421778750e+00	3.899872689634714007e+00	2.196781931900764651e+00	5.134940975636316018e+00	5.934718407165391341e+00	1.749644220208096401e+00	5.069723574413604439e+00	5.007854164871291536e-01	1.324611697097022756e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.347877547768195239e+00	5.648356242781839676e+00	3.446109069751352116e+00	1.707742979146216644e+00	6.256762332543916116e+00	4.963807325368345125e-01	7.303824500817876597e+00	1.555246191118932364e+00	1.958349171165167490e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.167849891941992624e+00	1.735727959378343899e+00	9.782638680895265892e+00	4.499754405120900635e+00	8.846414249482725367e+00	9.942949466704718020e-01	9.800808033892442594e+00	2.462470036592227185e+00	5.288021599131106143e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.876586246632167665e+00	4.143932603033547046e+00	4.037030930556852582e+00	8.240162753368631243e+00	6.122810421850249263e+00	2.690905193876536483e+00	1.551479697050871298e+00	9.243875804125313567e-02	3.823881581881460878e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.561602598940897924e+00	1.336885806115074127e+00	5.339355427528365006e+00	9.163162479732394061e+00	4.107466355415312798e+00	4.412229309769690744e+00	1.991675459393673631e+00	3.103738807937029831e-01	2.187407508753717167e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.267995463747792151e+00	1.714693547742820678e+00	2.901557612484960025e+00	2.833923334704274044e+00	8.342351863746104712e+00	6.930403609699403722e-01	7.495356744427179585e+00	3.078739980987780456e+00	4.570539937383550466e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.226442952243949058e+00	4.645269210543841787e+00	6.542527461627321905e+00	1.628759122871145548e+00	5.834766277955821145e+00	5.414884620489377465e-01	3.544596300498518815e+00	9.672370800158004434e-01	9.082502769580536039e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.391765952159201625e+00	2.130943051763595442e+00	3.512704763781229200e+00	8.934906519968478733e+00	1.724131798615361255e+00	1.039759761055624132e+01	2.640261427670636429e+00	2.780267237199839370e-01	5.718600645382592162e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.304459115438051597e+00	6.135696668552916400e+00	2.817892764474197786e+00	4.477341268165680788e+00	6.142039705239419334e+00	1.454825728858553546e+00	1.302989367955595501e+00	9.073997609450024093e-02	1.213894097832190155e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.329252220019335518e+00	7.135739690944460811e+00	5.595323945828618584e+00	5.892044603957988791e+00	9.187434230650335820e+00	1.283748107118691140e+00	1.272065213959520547e+00	5.646676623450410520e-02	4.396402713201724488e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.124980702727123472e+00	8.210519473656654910e+00	1.068072986490954612e+00	9.699016235290050858e+00	4.582745091342051325e+00	4.258260929661765282e+00	8.073158210950285962e+00	1.981583212654115800e-01	3.521932318502156434e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.658378787325581527e+00	2.842538101339989076e+00	1.041987724796908932e+00	1.591899987136702554e+00	3.647192348237407789e+00	8.785862582178175506e-01	2.160886267199328969e+00	9.873898515886397886e-01	5.849178451327965433e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.969980038520200871e+00	2.495410128127392824e+00	3.064037577683457858e+00	6.817427677493880900e+00	2.278594837499628323e+00	5.968326413299953614e+00	5.204940877117013365e+00	6.041171316243121314e-01	3.397235996694783378e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.022773760555055755e+00	1.971770591345588519e+00	1.411456888173406865e+00	1.692450150850407287e+00	2.310718426992054653e+00	1.420484596101627917e+00	6.428390863172402270e+00	3.997757095558607698e+00	9.006005937900264380e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.666504000999430524e+00	6.674480845464010770e+00	2.007187518737325593e+00	4.383640094617798688e+00	4.941026990871068669e+00	1.850438815314243257e+00	4.832111136230563986e+00	3.306253421759935973e-01	4.174802693393555586e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.795288963533417936e+00	7.265727875374522249e+00	3.984645779718570147e+00	8.255689059813796860e+00	6.266260276727223300e+00	2.660423084640546776e+00	1.309020936302564442e+00	3.484548732770953450e-02	2.377666881157845857e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.523959900253686772e+00	1.315263725452970434e+00	8.186153536305283751e+00	4.900301809381036655e+00	1.778433325884855254e+00	5.662999303065103796e+00	7.979536942808082678e+00	2.564734888470129537e+00	5.269130152416494894e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.689289527492134013e+00	9.522932225556010266e+00	6.217771927374482033e+00	9.887804097245227908e+00	9.379658580266131196e+00	2.044985175642827446e+00	1.120210388768356546e+00	1.434545706853022559e-02	4.023315655578236338e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.837473008743072178e+00	1.412330018673514820e+00	5.582918976536060285e+00	6.033231650129886603e+00	7.848635276730502319e+00	1.563916064500741276e+00	7.896961506327498270e+00	1.784130150768440171e+00	2.161036827546693928e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.687553771018932558e+00	5.939659585763633842e+00	3.703360166275618592e+00	3.893898918053113611e+00	6.260343003675149731e+00	1.244272583879573846e+00	9.031941770171748374e+00	7.984582992995741257e-01	2.271982953900479441e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.601103232021137579e+00	7.383960391862883554e+00	9.411989444801324822e+00	2.994134558855777062e+00	8.388848794322667501e+00	7.346718039072331896e-01	4.944554602106341790e+00	4.547892673520954610e-01	1.195464284231204921e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.761913704745763809e+00	8.764415510355819450e+00	4.575991051380646546e+00	4.122544019708931806e+00	1.753234905400909982e+00	4.834261474696357475e+00	5.827982706339687624e+00	3.158498915109025917e-01	2.378386034785764824e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.692459144989546971e+00	7.363834987806214372e+00	1.745026921196207059e+00	4.288084196086253463e+00	5.342139383776576267e+00	1.646824045289487115e+00	5.359624473209012585e+00	3.239458483702246649e-01	4.808994649390533893e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.935610493417837308e+00	8.216430881526280317e+00	6.548394833367391143e+00	1.652235402648167151e+00	6.646976224263151600e+00	5.167224168304026533e-01	4.419366640873363394e+00	6.779100465999254865e-01	5.182030042753935639e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.110005034259540224e+00	4.032550862987045903e+00	2.035017239211407869e+00	4.311356439894011849e+00	8.497127441170857054e+00	1.058393429334961722e+00	8.967686379981419265e+00	1.023960389667743165e+00	9.908472909608958545e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.405722268093076099e+00	8.260386626287322898e+00	4.164021489927309361e+00	5.187416763202528536e+00	7.926758678033315242e+00	1.247611931367963667e+00	9.041461801430394019e+00	4.146216649991643632e-01	2.099473888062356686e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.020768201063758873e+00	1.626791576379049920e+00	5.517800216611742137e+00	7.489403279190377738e+00	3.421691058087099169e+00	4.273407740995950554e+00	3.875745162155501244e+00	6.189450897327742895e-01	1.803140066154243470e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.664135912967532160e+00	9.006245585051985358e+00	8.853490889780470496e+00	6.910237210612969250e+00	9.538318371137773255e+00	1.456838812513192360e+00	6.476050463948589631e+00	2.063362292932848230e-01	8.675820740028907352e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.234914910879621353e+00	5.939113286984149198e+00	5.444394197152365500e+00	7.354569397364747019e+00	2.106929421159175142e+00	6.966879637101127010e+00	9.297532537151424137e+00	4.188507900655251137e-01	4.865110542199211352e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.621482177688573501e+00	8.355323846163742019e+00	7.356919679709157833e+00	1.022867140843949363e+00	8.774768780263560330e+00	2.359767905990286241e-01	9.710546781464561406e+00	2.154803031469203933e+00	6.552648172212929722e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.506829017594897735e+00	5.042979911763845635e+00	9.885189314962428142e+00	2.984651473327660121e+00	9.700395373238869468e+00	6.198102162929246539e-01	5.541852658857194136e+00	7.434802299056788577e-01	1.940480493681310392e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.261269422961207809e+00	6.803430559050614335e+00	2.110705683821960221e+00	6.922509445331236577e+00	2.544084567324487178e+00	5.389501634651533202e+00	5.030541960920385414e+00	2.126938537770139970e-01	7.937241088294335611e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.638205345562382398e+00	5.795482256230863882e+00	3.509797737144628282e+00	5.364779619183700277e+00	7.489554730947570071e+00	1.476576420436138459e+00	3.553097584692646471e+00	2.204745184462136298e-01	2.118065108520628126e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.507666523262162439e+00	7.606231571613578879e+00	4.467368819394330615e+00	1.070041032801918979e+00	1.342375057061729660e+00	1.554160650668344079e+00	9.541085363218602566e+00	2.415313217839308635e+00	2.610727657733915130e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.423427377513521996e+00	1.727921249676624083e+00	4.867405712144346808e+00	8.208685404634072924e+00	4.658551748057395692e+00	3.521409011456810845e+00	2.171696553881274472e+00	3.334394587253617370e-01	1.337896018417960953e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.206466281367251536e+00	1.594798851169923370e+00	4.690579984244900302e+00	7.890115310864877607e+00	5.642765910358314763e+00	2.813639092873828407e+00	6.198628574096176180e+00	1.008645240130453535e+00	1.433344862064665826e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.899164688316520966e+00	3.170531142754744458e+00	9.083049746241300682e+00	6.067105592528417191e+00	6.299871318840002843e+00	1.904725778403099090e+00	3.463528605002136995e+00	3.745991620953176282e-01	2.619844249023538296e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.380538842377196929e+00	2.423389495710292607e+00	7.399766669580952083e+00	1.569599656941700783e+00	9.446560171050114363e+00	3.535501675286482071e-01	3.433737060796449470e+00	1.804945382652103802e+00	2.262344540894678957e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.937559765812330248e+00	8.834865264955189090e+00	6.492080815904839319e+00	7.932383361289432777e+00	7.075185324229038564e+00	2.251497004811689351e+00	4.676176902301643956e+00	1.133258658341379649e-01	4.799339682560807674e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.570481118302274215e+00	2.904112253721788939e+00	3.754940562222165212e+00	6.358412733264101391e+00	5.394967061527910168e+00	2.403049853038927708e+00	1.003719392502772578e+01	1.087297717972757871e+00	4.653266534808599530e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.675325514668195126e+00	9.759429046412936515e+00	8.415219432933412236e+00	8.080400461886986463e+00	8.265899298700530196e+00	1.926924027418293939e+00	1.537975274013440252e+00	4.285553605382166897e-02	7.190385147257406295e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.601783320244894782e+00	3.916628891275337310e+00	9.636409148440021610e+00	7.749458832806057629e+00	9.486061583059168356e+00	1.636248608676457383e+00	6.267705847846710476e+00	3.910267193625547311e-01	2.271713920554590871e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.105567934163653732e+00	2.745438682941299557e+00	8.379620294242489109e+00	8.223385387967743654e+00	1.264338384788716185e+00	1.379346868744544885e+01	1.811240287834967155e+00	1.603724664619215201e-01	2.664327732938158633e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.451108988602273442e+00	8.055136770960404036e+00	9.623448904237597024e-01	5.617000445339167314e+00	9.850090679250122605e+00	1.134184445732288271e+00	2.273909171111036187e+00	9.603409093446188538e-02	1.707430341462690127e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.835045554029864689e+00	7.016607979447737620e+00	6.711103475519773376e+00	2.310650197743148393e+00	1.782779637696609187e+00	2.553547913920651169e+00	4.980776892676751721e+00	6.451313903308509845e-01	6.476421123696910698e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.190518468011557918e+00	5.485880150368449115e+00	1.538340972112316019e+00	7.071071619376713357e+00	8.294983859119440694e+00	1.664117271318575231e+00	5.565085918744493654e+00	2.833738098316679888e-01	4.692003600478679703e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.156617051656612993e+00	6.029696231427782216e+00	3.411508361289490310e+00	6.556416269149208276e+00	3.489412981368292144e+00	3.740150304122611846e+00	3.288126637491967763e+00	1.648895186900432852e-01	1.756196948341815833e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.780306485647851211e+00	7.445623305929306213e+00	1.424189015411053472e+00	7.623861845056029374e+00	2.235737444676842767e+00	6.993410389243789993e+00	3.878859537725705131e+00	1.289373836809759033e-01	3.979662939511142694e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.126702768442129132e+00	3.067660122606983286e+00	6.494401839294931200e+00	2.457405707473896417e+00	5.012334448349507809e+00	1.049204803346418746e+00	1.687776048474366464e+00	4.618921896987182030e-01	1.366804823893049559e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.076043645893889344e+00	1.000319299178720911e+01	7.193121505202183741e+00	2.808180506694360812e+00	6.838303672563402991e+00	8.148625124776107675e-01	3.632909072835865061e+00	2.813141591056133595e-01	5.265610202515484062e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.450279107969136616e+00	9.810108545829674398e+00	2.081407843784587097e+00	9.020201899387069844e+00	4.471758815540279208e+00	4.044601435652978694e+00	9.733784893722216225e+00	2.328552462827901681e-01	3.897935565263697666e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.315467834245227063e+00	6.896033030372041850e+00	4.424153906527047653e+00	7.761438110067900631e+00	1.522083412447846840e+00	1.041827508050299400e+01	9.529127260899452168e+00	3.550235650770814377e-01	2.697797145345274483e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.645581841511415178e+00	2.775391137675326636e+00	5.008491230785120152e+00	9.129507101286948867e+00	6.402314234588105890e+00	2.874079817518031543e+00	4.021406010170418099e+00	3.156548960756068722e-01	9.379504799526747760e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.283309411685663370e+00	7.095331023276072457e+00	4.353750634170139300e+00	7.749212972590041382e+00	9.112076639962396030e+00	1.743041854922236178e+00	6.089411793229965397e+00	2.207471914543470970e-01	2.610507974760582162e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.261537615680152769e+00	1.561099168152010996e+00	2.037267514608569918e+00	6.426507636738225671e+00	4.514863999565231545e+00	2.833559111547877318e+00	9.227166355641399420e+00	1.740114313774178134e+00	2.554683355679610468e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.869133179362572283e+00	1.304980008486913423e+00	4.693873439646905510e+00	6.889470360899769830e+00	2.926638618881336917e+00	4.684336743096320532e+00	1.092977043942747084e+00	2.574018236207356591e-01	1.778541522998602176e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.373116448141399992e+00	3.379360413477558112e+00	7.687804899827455962e+00	9.051263338179005302e+00	5.003348685032420029e+00	3.634581039721269224e+00	8.300832089587091289e+00	5.649444994036313394e-01	1.827877549046562677e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.275837724943981399e+00	5.253506187688257612e+00	1.672249345090642603e+00	6.188368780953400261e+00	1.391470230867199342e+00	8.640614580008723067e+00	9.470736023757817534e+00	5.961393750762468136e-01	4.144657218913180841e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.681274044790401323e+00	8.831429778957319954e+00	1.729320209231068661e+00	6.678702081071446806e+00	8.348476584937049694e+00	1.561056995586503016e+00	1.798601718594079468e+00	7.296491372876978687e-02	3.798351440397871315e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.877348079736051112e+00	7.501881166467907036e+00	4.236146677107539560e+00	2.446903948235034765e+00	8.424204083718002778e+00	5.697223627647021171e-01	2.498994237022980514e+00	2.785887033169124893e-01	2.350547340357141746e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.563079610771986871e+00	7.589946588381471848e+00	9.512475404060069195e+00	5.304935731005071986e+00	6.248214065446563659e+00	1.707912353676749539e+00	9.719528824770778286e+00	4.774263648153138084e-01	1.165096278816339392e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.572941493427826742e+00	4.887389552720592611e+00	6.993911335369914717e+00	7.490749231455731127e+00	4.221384573277815022e+00	3.596617547154863370e+00	5.819946902858154303e+00	3.269226334307259729e-01	1.025585977681308059e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.685597995661074044e+00	4.013485266952821817e+00	7.104138304826240535e+00	3.422503927895811149e+00	8.124623556602264429e+00	8.269000159887976986e-01	1.114072200569438342e+00	1.701632470073300429e-01	1.243462495912381627e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.443942514716508363e+00	4.320400534676286597e+00	4.229040121841515010e+00	2.853555369168060185e+00	5.997588205890019175e+00	9.055211783622876265e-01	3.309817433842341838e+00	5.356580573919488275e-01	4.149225630231448747e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.332623778556436989e+00	9.876367531811528266e+00	6.331333553301083050e+00	3.884480987957157794e+00	8.440608427002395331e+00	8.949450317651793663e-01	5.064574196383073712e+00	2.788675450650343057e-01	4.045895227239762804e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.731899214043781221e+00	1.357118822507422440e+00	1.037772223913101755e+00	3.167833947662230365e+00	6.584495820339191674e+00	9.366349103482624061e-01	7.204301799658015426e+00	3.349200261585245642e+00	9.327418714926919430e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.546886616802129133e+00	8.805275224401279743e+00	6.746425602006568489e+00	2.906416677080111199e+00	8.035626922255774574e+00	7.405813195586080644e-01	7.439663186555661945e+00	5.991075209514030719e-01	5.222585816095649314e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.674851012249556348e+00	6.215764043720670706e+00	9.278946951339040794e+00	4.896345558843386847e+00	6.400994760625975388e+00	1.507515505512602161e+00	1.002423107921700840e+01	6.650876936265422978e-01	1.368006789154969205e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.896380866285580780e+00	4.813168349887553710e+00	6.468070694104042673e+00	9.135119015457970448e+00	4.750622200440776766e+00	3.858831388431392284e+00	3.686060663307398677e+00	1.605301768331192647e-01	8.545804306983400878e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.438601409845376100e+00	7.528134271092136842e+00	8.934034585042535781e+00	5.597612746031727760e+00	9.610384232785250447e+00	1.187290100454768682e+00	5.810383558916577762e+00	2.788494703717043777e-01	1.023003481203633491e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.709416183458209559e+00	5.255985708326903705e+00	7.522025761452806769e+00	2.688120810996743604e+00	5.906894167860361478e+00	9.208763760893446948e-01	5.741393401910386274e+00	7.973785085255152838e-01	1.042694335944279338e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.713104775282769943e+00	8.901543571809854782e+00	2.098337291001225235e+00	1.593054159391922520e+00	6.439851270418723850e+00	5.373728255333816151e-01	4.643285758008724784e+00	6.182356268343580652e-01	3.846220441816426416e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.202450722989092613e+00	9.075434302994811020e+00	9.028243193844687653e+00	7.326500343952082162e+00	2.985132417007985595e+00	4.820809201623723617e+00	2.512170238676701750e+00	8.600397632063429276e-02	9.201568246022166164e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.241581425240855907e+00	4.675489027467269132e+00	1.498203872942748704e+00	4.295895909225753151e+00	6.644564555139858442e+00	1.273115869988711957e+00	9.851725015084854320e+00	9.028251881960922542e-01	5.098047685766520232e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.461223088766448797e+00	3.446154705702008325e+00	5.813664853357582096e+00	8.289070218736592111e+00	6.194962036839172903e+00	2.692909281927226228e+00	8.682852298339636121e+00	5.833994903857737668e-01	9.627603431945647827e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.164594305759444559e+00	6.299438781008940502e+00	2.322840365981973410e+00	6.964143276957026174e+00	2.626739572436490366e+00	5.194384658356980822e+00	5.441512531613405201e+00	2.446972584705322806e-01	8.196885350209525134e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.412819482170587726e+00	9.277510584197207422e+00	1.068288211427923073e+00	8.194705392767266616e+00	1.509766946222983908e+00	1.064715466428975077e+01	6.356878479097062495e+00	1.633170514448085420e-01	5.168188612081534017e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.767954330992005829e+00	2.906898963829907867e+00	4.890525105497153469e+00	3.412999758627730085e+00	6.402799436569779346e+00	1.005429921660649484e+00	3.092839733006043090e+00	6.207317474269201663e-01	8.094820718132615056e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.118888019434407965e+00	6.625861258715064928e+00	3.695946973503533517e+00	7.239232464716425675e+00	7.855135783466427490e+00	1.881359952128257795e+00	5.926973898224316528e+00	2.556389802768893604e-01	2.143232922000281704e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.876556504469293785e+00	6.749755179222690415e+00	5.323849001332209951e+00	3.239522047877000599e+00	5.788298577013912372e+00	1.187314636159121140e+00	7.312915428190030376e+00	6.470782848413627608e-01	4.471277770949692254e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.510353691465617487e+00	7.592668543521425839e+00	6.196502335897880798e+00	9.489887556089001919e+00	3.072149679771816189e+00	6.254174012622320866e+00	5.583386788221078589e+00	1.524660048639084886e-01	5.114315964331298758e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.524684964951575239e+00	2.226065820893359248e+00	1.530419045532605660e+00	6.740887108158331920e+00	6.937087920843232780e+00	1.897742318083601942e+00	1.001342650489664265e+01	1.358703243442485942e+00	8.865283181947376523e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.646472539611483654e+00	7.480468938857582017e+00	2.038419605666300871e+00	3.918135380992127548e+00	1.688245506598579970e+00	4.570382626093781653e+00	6.406412683672090047e+00	4.344409142021050663e-01	7.467585827712974744e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.160633403007571118e+00	9.109724388441909682e+00	6.056950795190943815e+00	3.426734987673270894e+00	4.996807776506204668e+00	1.379089493251137055e+00	4.377693402172990744e+00	2.910482692011125971e-01	3.894053362942240248e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.645157182194365575e+00	2.699092350543473184e+00	4.070685350450487405e+00	2.745040970380939971e+00	2.420923823434953270e+00	2.223631717012197750e+00	7.844605094454044192e+00	2.229917728249095621e+00	6.306002440441836221e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.601460326847593096e+00	3.058876319904781482e+00	7.601593739898218516e+00	7.250204082028102626e+00	2.620622565856423503e+00	5.445664840779449456e+00	2.490803594621423755e+00	2.208792026576259782e-01	1.817040215683925908e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.961386064655197492e+00	9.793590385476626636e+00	6.940599274744335467e+00	2.866990859872646791e+00	2.893904792334348386e+00	2.117998937471519127e+00	4.546282854090796022e+00	3.054434010427440893e-01	4.893936134511447378e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.141078733784321564e+00	2.544395434169237191e+00	8.589112603862506745e+00	6.476625099542396846e+00	4.446953259066692254e+00	2.868795565495356303e+00	4.168240692803532710e+00	4.857515190521047854e-01	2.813202725763303391e+01
