G c dx1dt d2x1dt2 dx2dt m2 p m1 Fc Fg d1 d2 W
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 3.14802503e+01 5.08765296e+00 1.31307984e+02 0.00000000e+00 1.09018024e+01 9.18937142e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 8.33750145e+00 4.71051755e+00 1.10921608e+02 0.00000000e+00 1.09789723e+01 7.45535688e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 2.38104302e+01 9.41256924e+00 1.87384945e+02 0.00000000e+00 3.81786775e+00 6.23863118e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 2.67000407e+01 3.25791190e+00 2.13185104e+01 0.00000000e+00 8.25152215e+00 8.18024213e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 4.56634397e+01 2.08402606e+00 8.08228413e+00 0.00000000e+00 7.06143428e+00 8.77929640e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 8.54547537e+01 6.26088802e+00 1.74446446e+02 0.00000000e+00 1.32521140e+01 5.11199265e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 5.79869665e+01 9.72389631e+00 1.91070269e+02 0.00000000e+00 1.00241554e+01 5.27597528e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 2.11429904e+01 4.40055292e+00 1.07842180e+02 0.00000000e+00 8.68880490e+00 4.47445842e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 9.10392672e+00 1.55833087e+00 2.49350136e+01 0.00000000e+00 3.05782767e+00 9.70035526e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 5.58649010e+01 4.05374741e+00 2.50007619e+01 0.00000000e+00 9.67611151e+00 7.27449629e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 7.91583744e+00 5.55338489e+00 3.54306866e+01 0.00000000e+00 3.08225273e+00 1.74900760e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 1.01897735e+01 2.45730706e+00 5.28573205e+01 0.00000000e+00 6.05228877e+00 8.76663661e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.37390905e+01 6.92291996e+00 1.01201038e+02 0.00000000e+00 3.42836652e+00 5.32503947e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 6.81329877e+01 9.97974450e+00 8.39712430e+01 0.00000000e+00 1.08429942e+01 1.61878516e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 2.07487042e+01 5.06565528e+00 8.24336757e+01 0.00000000e+00 4.28440354e+00 5.94745530e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 2.77513737e+01 4.19255701e+00 1.98460610e+01 0.00000000e+00 6.79010154e+00 4.75447851e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 1.69857827e+01 4.60633750e+00 8.61994432e+01 0.00000000e+00 1.35916095e+01 8.89974464e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 1.85520527e+01 2.03631561e+00 2.08983444e+01 0.00000000e+00 4.25827118e+00 2.83595143e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 5.52038333e+01 8.94946241e+00 2.19566967e+02 0.00000000e+00 8.35536836e+00 8.43818149e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.07915950e+01 4.73343090e+00 5.38653686e+01 0.00000000e+00 7.16016743e+00 6.01919822e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 6.58901570e+00 4.48546970e+00 6.85870662e+01 0.00000000e+00 1.74467455e+00 1.49149273e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 7.23702950e+01 6.93721246e+00 2.29882195e+01 0.00000000e+00 1.22022345e+01 9.74660771e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 1.24312410e+01 4.97830079e+00 2.46727871e+01 0.00000000e+00 2.43211974e+00 5.61353720e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 3.83170573e+01 6.83410122e+00 9.29255024e+01 0.00000000e+00 7.90244278e+00 3.61789169e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 4.42717353e+01 1.55301661e+00 2.47835804e+01 0.00000000e+00 9.06915698e+00 5.22466158e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 2.81902722e+01 8.32351009e+00 1.59816012e+02 0.00000000e+00 9.98375716e+00 8.72072005e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 2.62163183e+01 9.46453558e+00 1.02925780e+02 0.00000000e+00 1.07965270e+01 3.74412812e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 2.71677970e+01 6.83888848e+00 1.48845063e+02 0.00000000e+00 4.91917718e+00 2.73408757e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.03562873e+00 9.59109336e+00 2.51510164e+02 0.00000000e+00 1.63471348e+00 2.16164122e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 6.61241597e+01 2.36289083e+00 5.68416467e+01 0.00000000e+00 1.12664894e+01 3.68073459e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.36639240e+01 5.29674571e+00 2.15562099e+01 0.00000000e+00 8.73136409e+00 8.02043278e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 4.77580779e+01 6.41626061e+00 1.02491342e+02 0.00000000e+00 1.27875890e+01 5.24463729e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 4.62732534e+01 6.23562983e+00 3.63731447e+01 0.00000000e+00 1.25887429e+01 3.04733443e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 7.03056725e+01 4.61315601e+00 4.39874364e+01 0.00000000e+00 1.28849033e+01 2.49566500e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 3.67543439e+01 4.04275968e+00 1.19826952e+02 0.00000000e+00 8.04877791e+00 3.99456529e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.92902402e+01 2.14141620e+00 1.46630897e+01 0.00000000e+00 6.00398334e+00 9.45931936e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 6.63093713e+01 4.52568206e+00 7.45378936e+01 0.00000000e+00 1.21860357e+01 4.08724041e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 4.56056830e+01 2.46394734e+00 4.85156277e+01 0.00000000e+00 7.59247053e+00 9.89311668e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 1.07151447e+01 7.60929109e+00 1.67149905e+02 0.00000000e+00 3.97646965e+00 5.36707410e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 3.80852198e+01 2.87947842e+00 5.21488355e+01 0.00000000e+00 1.30421493e+01 2.61247526e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.65073962e+01 1.52708775e+00 4.98412866e+00 0.00000000e+00 1.34145583e+01 9.02026083e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 3.22435805e+01 5.97129524e+00 7.05476008e+01 0.00000000e+00 7.79518171e+00 5.14319836e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 2.22516446e+00 6.35706759e+00 1.07931656e+02 0.00000000e+00 2.52194632e+00 7.38704209e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 2.33070727e+01 8.84721755e+00 4.75307516e+01 0.00000000e+00 6.73565221e+00 9.85340425e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 4.84345080e+01 6.19283451e+00 7.72056167e+01 0.00000000e+00 1.23477584e+01 1.45157815e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 3.26248697e+01 4.10932768e+00 1.60119293e+01 0.00000000e+00 1.36739494e+01 1.87025104e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 1.78864496e+01 8.22710693e+00 4.21361107e+01 0.00000000e+00 4.24688202e+00 7.48411067e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 2.04272442e+00 5.86251004e+00 8.04156308e+01 0.00000000e+00 2.40414376e+00 3.53642503e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.18864513e+01 1.71352256e+00 1.12806765e+01 0.00000000e+00 1.33442311e+01 2.65871257e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 3.78543519e+01 6.09265504e+00 1.11639392e+02 0.00000000e+00 6.75696668e+00 1.35425692e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 2.49236800e+01 9.17216691e+00 1.98261471e+02 0.00000000e+00 8.81377302e+00 1.19662041e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 2.08193749e+01 4.56681363e+00 1.12415958e+02 0.00000000e+00 1.45688885e+01 7.97037043e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 9.11507331e+00 3.66693222e+00 3.08171059e+01 0.00000000e+00 2.39862383e+00 2.20990085e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 5.42000596e+01 2.29122511e+00 1.72346634e+01 0.00000000e+00 1.02522931e+01 5.20948554e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 4.90481223e+00 2.36300970e+00 1.37605893e+01 0.00000000e+00 2.50042320e+00 6.45307134e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 2.89291922e+01 4.89494336e+00 9.87976607e+01 0.00000000e+00 6.56883053e+00 4.85516621e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 1.45593443e+01 6.36111842e+00 1.40420701e+02 0.00000000e+00 1.23514964e+01 1.24395987e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 7.18099546e+00 1.72553865e+00 6.64820001e+00 0.00000000e+00 7.35187514e+00 8.05151352e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 5.76752873e+01 9.45611730e+00 2.67397538e+02 0.00000000e+00 1.49619618e+01 1.09461902e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 3.53792635e+01 7.79620256e+00 3.43284313e+01 0.00000000e+00 9.04730035e+00 7.85700905e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 2.62095156e+01 6.27961526e+00 1.10615429e+02 0.00000000e+00 5.83568906e+00 9.03974044e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 2.24613190e+01 8.45594804e+00 1.87253875e+02 0.00000000e+00 4.47150290e+00 4.89555929e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 4.06439051e+01 1.72168081e+00 4.56523748e+01 0.00000000e+00 6.23202721e+00 5.81988226e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 2.45789664e+01 5.29154990e+00 1.17897569e+02 0.00000000e+00 6.52919920e+00 5.29285053e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.32254504e+00 6.67083814e+00 1.64413868e+02 0.00000000e+00 2.42763465e+00 4.50287757e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 3.52871480e+01 8.45787616e+00 1.02891376e+02 0.00000000e+00 6.48925169e+00 8.98682082e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 1.77998288e+01 8.05122604e+00 2.01282890e+02 0.00000000e+00 7.76722002e+00 9.04540160e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.71535412e+01 3.49362325e+00 1.80379292e+01 0.00000000e+00 1.12569597e+01 4.02234728e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 1.17901669e+01 9.46792153e+00 2.57149219e+02 0.00000000e+00 1.03658480e+01 6.53562779e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 9.06243423e+00 2.11911257e+00 3.76884047e+01 0.00000000e+00 1.10683363e+01 9.34216806e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 1.03912630e+01 8.87620257e+00 2.22500123e+02 0.00000000e+00 1.61290971e+00 9.65852649e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 2.52220428e+01 9.73846225e+00 1.48147269e+02 0.00000000e+00 4.43850989e+00 5.58063136e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 5.05206574e+01 2.59438171e+00 5.28646725e+01 0.00000000e+00 1.04327379e+01 5.07542325e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 2.50687199e+01 7.49859458e+00 1.29072347e+02 0.00000000e+00 8.03385647e+00 3.50824884e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 2.68205457e+00 1.36256967e+00 3.10024347e+01 0.00000000e+00 1.57173192e+00 9.62984686e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 1.98424589e+01 4.64880543e+00 2.41924277e+01 0.00000000e+00 1.23606777e+01 2.28532874e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 2.58720709e+01 5.64654969e+00 2.61407372e+01 0.00000000e+00 1.19329292e+01 6.21846618e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 3.52765331e+01 6.22580703e+00 6.02146815e+01 0.00000000e+00 8.90365870e+00 3.54295241e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 1.18765814e+01 9.42343523e+00 6.88636976e+01 0.00000000e+00 2.39725490e+00 3.51107461e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 5.48305611e+01 7.05025619e+00 1.87100801e+02 0.00000000e+00 1.18479532e+01 4.64471729e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 2.20083261e+01 5.33150156e+00 4.75504770e+01 0.00000000e+00 9.38013343e+00 9.98913642e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 7.71114084e+01 8.28707533e+00 2.43212086e+02 0.00000000e+00 1.20564597e+01 1.49469676e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 5.93384500e+01 9.55479539e+00 1.15576586e+02 0.00000000e+00 1.16485844e+01 6.20687636e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 4.92731488e+01 1.19859534e+00 9.48949950e+00 0.00000000e+00 1.23405280e+01 1.74314942e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 3.68345381e+01 9.84269145e+00 2.39392560e+02 0.00000000e+00 8.49310890e+00 2.39068747e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.08086155e+01 1.77518925e+00 3.68975038e+01 0.00000000e+00 3.39438100e+00 4.95606648e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 2.27375831e+01 8.32948101e+00 1.37030661e+02 0.00000000e+00 1.05606259e+01 5.59414118e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 2.76786271e+01 3.52301277e+00 6.33959662e+01 0.00000000e+00 9.87639610e+00 3.32913168e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 6.00645026e+01 2.18961692e+00 4.90878131e+01 0.00000000e+00 1.15204180e+01 3.84811418e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 2.85653006e+00 4.95870076e+00 4.54627471e+01 0.00000000e+00 3.79339358e+00 1.78270318e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 5.63256475e+00 6.79560922e+00 2.03195618e+02 0.00000000e+00 4.13216520e+00 3.72897805e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 1.27455658e+01 4.42856661e+00 1.29842984e+02 0.00000000e+00 1.35205285e+01 9.69902595e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.05905609e+01 1.49108867e+00 3.06549842e+01 0.00000000e+00 1.16247003e+01 9.50236644e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 7.98064492e+01 6.39515026e+00 5.36402576e+01 0.00000000e+00 1.37610846e+01 4.01390461e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 5.74053145e+01 9.12162948e+00 1.94894218e+02 0.00000000e+00 1.17426568e+01 6.13768543e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 3.35775511e+01 4.44893829e+00 2.20193841e+01 0.00000000e+00 9.56159663e+00 9.18635852e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 1.29514208e+01 2.94699500e+00 1.12799698e+01 0.00000000e+00 1.03307919e+01 1.05565440e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.88325558e+01 4.98319611e+00 4.96198663e+01 0.00000000e+00 1.35032270e+01 8.29615213e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 3.26684481e+01 1.43526440e+00 2.22334222e+01 0.00000000e+00 9.31389119e+00 9.53532598e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 1.71223789e+01 8.38438826e+00 2.21711377e+02 0.00000000e+00 1.00372829e+01 1.82193161e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 1.18118575e+01 8.43706730e+00 1.90960910e+02 0.00000000e+00 3.61243567e+00 2.45302917e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 2.41494814e+01 6.29200417e+00 1.45050051e+02 0.00000000e+00 7.89793647e+00 9.64671672e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.87268767e+01 4.17792600e+00 6.05311290e+01 0.00000000e+00 1.11713610e+01 5.83786129e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 2.30923201e+01 8.19805028e+00 1.01165947e+02 0.00000000e+00 5.15772643e+00 1.12776971e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 3.97022067e+00 5.99218322e+00 7.80065204e+01 0.00000000e+00 4.23043144e+00 3.31868799e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 1.67185968e+01 8.43339078e+00 2.50189510e+02 0.00000000e+00 5.73666191e+00 5.04949307e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 2.10490355e+01 6.68312913e+00 2.72868699e+01 0.00000000e+00 4.76025848e+00 7.23618020e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 1.62209976e+01 8.05964926e+00 2.12854131e+02 0.00000000e+00 4.40132060e+00 7.59844340e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 4.20063811e+01 6.38706694e+00 1.18954242e+02 0.00000000e+00 7.23548638e+00 9.95879362e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 6.35357726e+01 4.72726961e+00 7.01650491e+01 0.00000000e+00 1.37558199e+01 3.58760079e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 1.37219620e+01 9.62151274e+00 2.17272585e+02 0.00000000e+00 8.34530523e+00 5.84398092e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 4.40056793e+00 5.87002442e+00 9.47425547e+01 0.00000000e+00 4.03692514e+00 5.79991193e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 1.14798134e+01 6.44580567e+00 1.71345161e+02 0.00000000e+00 2.53911754e+00 4.65080734e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 8.99894405e+00 2.98438875e+00 8.15303682e+01 0.00000000e+00 1.08981080e+01 2.52245704e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 2.78801368e+01 6.63085710e+00 9.53945938e+01 0.00000000e+00 6.66778332e+00 9.79710907e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 7.94480857e+01 6.14446885e+00 6.43593205e+01 0.00000000e+00 1.25947178e+01 8.67985468e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 4.28569093e+01 2.66354558e+00 5.05899435e+01 0.00000000e+00 1.04033954e+01 5.48499725e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 3.66949382e+01 1.53628388e+00 4.24533772e+01 0.00000000e+00 1.22492596e+01 6.42920880e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 2.34072227e+01 6.43923388e+00 5.59432854e+01 0.00000000e+00 5.17127153e+00 3.04534948e+00 0.00000000e+00
