G c dx1dt d2x1dt2 dx2dt d2x2dt2 Fg m1 Fc d1 d2 W
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 6.24398843e-01 4.55473786e+01 4.47445842e+00 4.62553750e+00 3.95741982e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 5.13513867e-01 9.31208171e+01 9.70035526e+00 8.04751685e+01 2.23941736e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 2.17690213e-01 2.93332280e+01 7.27449629e+00 3.77082898e+01 1.05964758e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 2.10466104e+00 1.19430594e+02 1.74900760e+00 6.28827102e+01 1.45522205e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 7.23462715e-01 8.88499248e+01 8.76663661e+00 2.22887958e+01 5.04239379e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 1.51165463e+00 2.70142369e+02 5.32503947e+00 6.45327308e+01 2.87617321e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 4.39423464e-01 8.03060231e+01 1.61878516e+00 2.94669971e+01 1.07970233e-01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 7.32429637e-01 1.63658548e+02 5.94745530e+00 4.95389497e+01 4.88450893e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.53226970e-01 2.02192813e+01 4.75447851e+00 2.08487892e+01 1.08939228e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.13563480e-01 3.70928147e+01 8.89974464e+00 4.05423595e+00 1.43708275e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 3.29286840e-01 5.51255632e+01 2.83595143e+00 7.33004827e+01 4.84745603e-01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 4.86350053e-01 2.98854211e+02 8.43818149e+00 4.56599271e+01 4.19387899e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 1.31586598e+00 7.64560983e+01 6.01919822e+00 1.70661659e+01 2.37770319e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 2.04224875e+00 3.07535869e+02 1.49149273e+00 9.60462743e+01 7.85440949e-02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 2.87571543e-01 2.05574730e+01 9.74660771e+00 2.82720130e+01 1.05960284e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 1.20140076e+00 1.06672360e+02 5.61353720e+00 1.26248043e+02 2.04104339e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 5.35069891e-01 1.17142193e+02 3.61789169e+00 3.49013423e+01 3.46437523e-01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 1.05237570e-01 3.00187454e+01 5.22466158e+00 3.54752295e+01 2.27590400e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.85785354e-01 8.41137282e+01 8.72072005e+00 7.96936580e+00 2.82003157e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 1.08305088e+00 7.08551374e+01 3.74412812e+00 1.13179595e+01 9.46621969e-01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 7.55183257e-01 1.83973873e+02 2.73408757e+00 1.94984037e+01 2.34262738e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 3.18442478e+00 1.32410035e+03 2.16164122e+00 1.34389255e+02 3.09808546e-02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 1.07202459e-01 4.93966509e+01 3.68073459e+00 2.52619728e+01 1.22165459e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 2.96106508e-01 2.83411254e+01 8.02043278e+00 4.35166386e+01 7.49555259e-01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 4.03047666e-01 9.90307559e+01 5.24463729e+00 2.51059563e+01 9.06050430e-01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 4.04270028e-01 2.64740963e+01 3.04733443e+00 1.68181116e+01 7.30654089e-01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 1.96847104e-01 4.02313908e+01 2.49566500e+00 2.93084787e+01 4.33613244e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.29982194e-01 1.33708955e+02 3.99456529e+00 2.83562404e+01 7.75651928e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 2.19330691e-01 2.53156046e+01 9.45931936e+00 4.90410058e+01 2.09784081e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 2.04753052e-01 3.49840000e+01 4.08724041e+00 6.57813650e+00 1.41449470e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 1.62081599e-01 4.98068976e+01 9.89311668e+00 2.34189982e+01 2.60446195e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 2.13043071e+00 2.63879698e+02 5.36707410e+00 2.58109403e+01 6.63213218e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.26818575e-01 2.97589769e+01 2.61247526e+00 1.05743052e+01 2.17779838e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 2.77527915e-01 8.67098793e-01 9.02026083e+00 1.16134445e+00 1.10365557e+02
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.55579916e-01 4.85312514e+01 5.14319836e+00 1.07732381e+01 1.21078899e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 8.57069361e+00 1.77738762e+02 7.38704209e+00 1.03031068e+01 3.19899934e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 1.13878105e+00 8.70711887e+01 9.85340425e+00 4.50247023e+01 7.02799942e-01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 3.83579896e-01 4.32931646e+01 1.45157815e+00 1.13529723e+01 4.26259169e-01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 3.77870721e-01 8.34652149e+00 1.87025104e+00 8.36107817e+00 1.46376869e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 1.37988932e+00 5.87722215e+01 7.48411067e+00 2.46124519e+01 6.19414608e-01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 8.60983984e+00 2.38632553e+02 3.53642503e+00 1.91464754e+01 9.56978731e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 4.32472870e-01 3.54562142e+00 2.65871257e+00 2.10011686e+00 2.21679575e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 4.82849770e-01 1.16722736e+02 1.35425692e+00 2.12840343e+01 1.51793240e-01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.10403041e+00 1.74782572e+02 1.19662041e+00 1.61552481e+01 2.09331382e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 6.58062066e-01 1.63684914e+01 7.97037043e+00 9.18033411e-01 3.35508287e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 1.20687967e+00 5.03515489e+01 2.20990085e+00 1.49006349e+01 3.88249487e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 1.26820439e-01 1.16607863e+01 5.20948554e+00 1.37873638e+01 2.54263071e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 1.44532120e+00 1.54185349e+01 6.45307134e+00 9.25963072e+00 4.96988124e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 5.07612863e-01 7.93415606e+01 4.85516621e+00 1.18765009e+01 1.12179654e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.31072903e+00 5.60910968e+01 1.24395987e+00 3.35038615e+00 1.66129915e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 7.20877205e-01 8.09864243e+00 8.05151352e+00 9.81449454e+00 1.56862145e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 4.91863209e-01 1.61552948e+02 1.09461902e+00 1.42116828e+01 1.98816041e-01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 6.61082379e-01 3.24296249e+01 7.85700905e+00 2.18247323e+01 1.09123022e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 7.18778862e-01 1.32871335e+02 9.03974044e+00 2.52019112e+01 1.06733433e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 1.12940136e+00 5.50818525e+02 4.89555929e+00 9.48171583e+01 1.56725815e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 1.27080368e-01 6.93314558e+01 5.81988226e+00 4.30665733e+01 1.36517560e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 6.45863193e-01 8.31918383e+01 5.29285053e+00 9.22834127e+00 1.50621565e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 3.16526245e+00 5.76138089e+02 4.50287757e+00 6.28429168e+01 2.95850958e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 7.19061470e-01 9.67652516e+01 8.98682082e+00 1.52500403e+01 8.31079095e-01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 1.35696126e+00 1.50970937e+02 9.04540160e+00 1.08767076e+01 2.61450283e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 2.82096118e-01 1.28864678e+01 4.02234728e+00 1.46798805e+01 1.95315705e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 2.40910623e+00 2.41153648e+02 6.53562779e+00 8.70412867e+00 2.58862362e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 7.01504426e-01 2.06210654e+01 9.34216806e+00 3.61287737e+00 3.93629624e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 2.56259588e+00 1.67639663e+03 9.65852649e+00 2.62914133e+02 8.96682837e-02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 1.15832754e+00 4.73872011e+02 5.58063136e+00 1.14410382e+02 1.26107951e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 1.54058667e-01 2.94671632e+01 5.07542325e+00 9.11676544e+00 2.89904464e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 8.97364678e-01 9.33898975e+01 3.50824884e+00 1.20911399e+01 8.28887767e-01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 1.52409614e+00 1.15016739e+02 9.62984686e+00 4.43200305e+01 4.46546070e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 7.02857258e-01 1.17440757e+01 2.28532874e+00 5.56894359e+00 2.52333380e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.54746546e-01 1.38564094e+01 6.21846618e+00 7.67103347e+00 3.83303786e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 5.29457389e-01 8.21019092e+01 3.54295241e+00 3.66937221e+01 4.21367852e-01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 2.38034033e+00 3.20065100e+02 3.51107461e+00 1.37702501e+02 6.47240348e-02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 3.85747805e-01 1.57002877e+02 4.64471729e+00 2.27383540e+01 6.78583121e-01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 7.26747895e-01 2.81043502e+01 9.98913642e+00 8.50765371e+00 5.40432836e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 3.22406587e-01 2.66502498e+02 1.49469676e+00 4.01457611e+01 1.02943002e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 4.83065974e-01 1.33113583e+02 6.20687636e+00 3.77560690e+01 4.42890266e-01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 7.29765826e-02 8.75501737e+00 1.74314942e+00 2.44285369e+01 1.57918039e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 8.01640957e-01 1.20267761e+02 2.39068747e+00 4.60134906e+00 4.45904457e-01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.92715070e-01 9.90904470e+01 4.95606648e+00 5.67565937e+01 1.30589474e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 1.09899293e+00 3.99001315e+01 5.59414118e+00 2.65142074e+00 4.28513250e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.81848358e-01 3.47928351e+01 3.32913168e+00 8.45733761e+00 2.45755082e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 1.09363276e-01 2.32052077e+01 3.84811418e+00 6.25143351e+00 2.85218951e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 5.20775275e+00 8.38801901e+01 1.78270318e+00 1.03400800e+01 1.03503850e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.61945731e+00 4.03308299e+02 3.72897805e+00 2.09621980e+01 8.11278720e-01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 1.04237819e+00 2.62883412e+01 9.69902595e+00 1.26214734e+00 4.59002216e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 4.22382352e-01 1.35487436e+01 9.50236644e+00 3.13623247e+00 6.33072090e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 2.40399754e-01 3.68580140e+01 4.01390461e+00 1.93606751e+01 6.30013545e-01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 4.76696081e-01 1.32576713e+02 6.13768543e+00 1.61818403e+01 8.09353345e-01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 3.97492207e-01 1.08766051e+01 9.18635852e+00 6.89904229e+00 4.76146074e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 6.82626651e-01 6.23548219e+00 1.05565440e+00 5.11636930e+00 2.06755205e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 3.06139789e-01 3.84843269e+01 8.29615213e+00 1.87015276e+01 2.37426137e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 1.31802808e-01 1.01922883e+01 9.53532598e+00 5.55305352e+00 1.65272614e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.46902279e+00 6.62890724e+01 1.82193161e+00 2.51287267e+00 1.70419301e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.14286381e+00 3.51283095e+02 2.45302917e+00 3.37942359e+01 1.93348292e-01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 7.81632209e-01 2.16140689e+02 9.64671672e+00 3.30007760e+01 1.34597718e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 2.57225147e-01 5.57473046e+01 5.83786129e+00 2.46522007e+01 1.39137896e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.06503594e+00 2.05283833e+02 1.12776971e+00 5.52572733e+01 6.05675738e-02
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 4.52784648e+00 9.14804780e+01 3.31868799e+00 8.01625967e+00 2.01286119e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 1.51329520e+00 3.71957120e+02 5.04949307e+00 2.89227671e+01 5.52765843e-01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 9.52508604e-01 2.52650673e+01 7.23618020e+00 9.08094668e+00 1.05784273e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 1.49059561e+00 4.58900467e+02 7.59844340e+00 5.06132587e+01 4.74610683e-01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 4.56149764e-01 2.23158395e+02 9.95879362e+00 6.65689379e+01 5.72643618e-01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 2.23209828e-01 5.08916607e+01 3.58760079e+00 1.96756896e+01 9.06141682e-01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 2.10352851e+00 2.62865278e+02 5.84398092e+00 1.56522823e+01 1.22130221e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 4.00177285e+00 1.95574528e+02 5.79991193e+00 1.80087506e+01 1.75637097e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 1.68447138e+00 3.69526458e+02 4.65080734e+00 3.31996253e+01 2.95995709e-01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 9.94912982e-01 7.28767190e+01 2.52245704e+00 6.16621832e+00 4.58055942e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 7.13503362e-01 6.77281380e+01 9.79710907e+00 9.00243730e+00 1.99080843e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 2.32018259e-01 5.38430200e+01 8.67985468e+00 2.61668452e+01 1.07071809e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 1.86449207e-01 2.61078921e+01 5.48499725e+00 8.11783011e+00 3.87456466e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 1.25599111e-01 1.16177628e+01 6.42920880e+00 2.43055412e+00 2.04192351e+01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 8.25288071e-01 8.86337581e+01 3.04534948e+00 3.77208761e+01 2.63790525e-01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 6.37425611e-01 8.94481580e+01 5.89408363e+00 1.03462724e+01 1.52921807e+00
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 8.58423822e-01 1.88315084e+02 7.25473120e+00 3.75930136e+01 7.84187497e-01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 1.01889406e-01 5.34452848e+01 5.63650326e+00 2.48338252e+01 1.52256977e+00
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 6.97441262e-01 1.65012250e+01 9.91256654e+00 3.69766871e+00 5.27753520e+00
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 1.36451143e-01 4.52942084e+01 6.50207491e+00 2.07407685e+01 1.99267629e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 4.76403010e-01 2.82815146e+02 4.33876341e+00 6.43572228e+01 2.77144390e-01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 9.87017525e-01 2.60170080e+01 7.94936825e+00 1.65717428e+01 5.21114880e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 6.77527742e-01 1.92794863e+01 2.53416260e+00 6.73858445e+00 4.57083873e+00
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 1.49482470e+00 1.44863472e+02 4.46064232e+00 1.75425672e+01 2.83160564e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 1.81627171e+00 3.40587114e+01 4.12263055e+00 6.23642790e+00 4.92066026e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 7.00282271e-01 6.12204949e+01 4.88626386e+00 1.57838007e+01 6.74803102e+00
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 4.58014097e+00 2.76315746e-01 6.03634294e+01 8.03601843e+00 2.00026186e+01 1.82075668e+00
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 5.60536702e+00 1.22975717e+00 3.41712353e+01 5.35755729e+00 5.52910730e+00 5.54741290e+00
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 8.00222719e+00 5.34964856e+00 5.18128005e-01 6.39647609e+01 8.14613005e+00 6.72229891e+00 5.23331679e+00
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 7.84766198e+00 4.44505690e+00 1.97498617e-01 4.57169954e+01 6.18840013e+00 1.64712774e+01 1.41814743e+00
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 2.68950165e+00 8.55231947e+00 7.88762695e+00 3.11894362e+02 4.07862491e+00 1.38525271e+01 1.09637460e+00
1.00000000e+00 1.00000000e+00 8.33021634e+00 4.23310032e+00 5.01777565e+00 1.79546452e+00 2.30794023e+00 4.62927205e-01 9.99344845e+01 8.28980869e+00 9.30905522e+01 7.58759109e-01
