G	c	dx1dt	d2x1dt2	dx2dt	Fc	W	d1	Fg	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	1.918562474798029660e+00	7.156582099823686427e+00	3.517963675361332587e+00	8.736973986921224622e+00	6.272668650297577919e+00	8.209632677486510488e+00	7.955838352649966971e+00	1.273639146362407715e+01	5.326490384623234764e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.963938304652393718e+00	5.025538535990125233e+00	8.717890818022054233e+00	7.733661895288553190e+00	5.871534987750031576e+00	4.900293705163452529e+00	6.542021446868199419e+00	8.458633297991227096e+00	1.004488485038321499e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.048732695633961542e+00	3.455291747986894979e+00	3.627595387963443940e+00	4.942219751717610521e+00	1.781997955329190253e+00	8.822689931846198874e+00	4.747407334863179784e+00	3.382228226190184728e+01	1.251626919097337254e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.446159538521205157e+00	9.978411928328155156e+00	9.202258573167776845e+00	6.496480005692096604e+00	1.523274503671463664e+00	2.635801379845830184e+00	5.914471120533497661e+00	6.697826962048686106e+00	3.951805290950571176e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.939052415465244650e+00	4.835637894795165259e+00	7.792835207269505737e+00	2.435472148920880375e+00	1.948559139268909224e+00	9.540269601918604181e+00	2.241465054672964197e+00	5.539326669173350481e+00	4.371265611143933250e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.223115688681455815e+00	5.053891293962075260e+00	8.249463460505413792e+00	7.065216919210113744e+00	6.272181406010281179e+00	2.978991548114885646e+00	4.949466061192937971e+00	3.276183276896661667e+00	1.382147384052578309e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.877112797957333434e+00	2.475356380300350434e+00	1.152152097726018676e+00	2.615507259751908897e+00	5.893722390122212218e+00	3.934925829402118769e+00	1.118176899911359268e+00	8.110759856351539288e-01	3.662169547149965787e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.024052925927530389e+00	8.157923404459266337e+00	9.671273960426093552e+00	7.240450141215303503e+00	3.102865378754851022e+00	7.795953105161983032e+00	6.852757845939408732e+00	1.530565240600580346e+01	8.210388567642487589e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.405609119886143787e+00	7.239795869364164638e+00	7.529887270821720158e+00	3.072451665343351124e+00	6.738882996640209733e+00	4.530941934797921178e+00	1.580477880467900942e+00	4.590033863914872447e-01	1.240718209758369328e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.128018465027523121e+00	2.993412695189562100e+00	3.747718950901332224e+00	2.062322578303111609e+00	8.381614263223223560e+00	6.470533665871641027e+00	7.666030349773694796e-01	3.882474614898994147e-01	1.134630109598393766e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926509900556049093e+00	1.732156945575514806e+00	8.462521202004316123e+00	2.492842908077991027e+00	1.376023168991349799e+00	5.000074842331996727e+00	2.209769758362825076e+00	1.149305975010839553e+01	8.434171421778129119e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.720774312573238873e+00	7.116178158754307148e+00	3.537569934151257645e+00	1.017977170075406557e+00	5.486218846395445325e+00	7.688464895586435865e+00	3.130028594813247245e-01	4.590190510595674317e-02	2.537821771236039226e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.847996158246218990e+00	6.891360842586221835e+00	8.847427244534566526e+00	7.460993796795751365e+00	7.205088137168423223e+00	3.059742207305436779e+00	5.107845029083329713e+00	2.364998292405841251e+00	1.764105192923353105e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.649793032040525631e+00	3.459476962255027210e+00	2.019690289556850704e+00	7.596903029731958412e+00	3.264212487988676692e+00	1.527369475287822409e+00	5.452485891639343052e+00	5.547029458484141529e+00	3.148233873138256422e-04
1.000000000000000000e+00	1.000000000000000000e+00	6.922791319605775762e+00	9.553785650080104830e+00	7.325084719944462641e+00	5.632936528110973562e+00	3.764826368566246195e+00	3.694482731056280223e+00	4.618687509940770042e+00	2.664831052394543320e+00	1.738322155542557923e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.120025037144735336e+00	2.364024929938786990e+00	5.862595314915422406e+00	2.444741808319891962e+00	6.519764876162919442e+00	5.263506970016309516e+00	1.215526734162280187e+00	9.820738137136858503e-01	8.988697019417407619e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.844841952419859377e+00	4.893966657754898364e+00	1.863299099266523928e+00	1.759308136684009538e+00	9.079880290199650261e+00	2.513574660336577171e+00	-1.865639036853826704e+00	-1.949610925585703869e-01	-3.584651363810455393e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.301922916006687636e+00	9.497317241303736779e+00	3.167357900349620614e+00	1.183525581088814560e+00	8.295043292818128577e+00	4.196999757419744626e+00	-8.053026708219576113e-01	-5.638303159766116374e-02	-5.054073744541879165e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.385762129082516836e+00	4.776860822832070141e+00	1.112158278288672753e+00	2.491510298392054956e+00	6.241837501924115905e+00	4.601997091301090137e+00	1.124802886605127838e+00	4.524366119583448365e-01	1.752110837354821271e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.201644323218828525e+00	6.750085777880513227e+00	5.228884284749814704e+00	9.029387943408485384e+00	7.570048638852826528e+00	1.510850598949404988e+00	4.025609063523017284e+00	1.082342904795558614e+00	6.654089055206422465e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.756816131991275398e+00	4.575870357955782453e+00	3.726113071314469227e+00	3.174325900908251619e+00	4.288593223087940665e+00	6.253334909993705004e+00	2.489855543403962645e+00	2.506602376655312270e+00	3.280955034248194124e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.540602400519813564e+00	3.479362533247962741e+00	6.385753820400897673e+00	4.186382389356229083e+00	6.767056333019100478e+00	8.961427474400977644e+00	3.433463482163935154e+00	5.501179003570781489e+00	3.388144428101553252e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.026693835631059315e+00	9.851278511329676135e+00	3.681306194876559967e+00	1.944696451694545747e+00	5.198142180058470174e+00	2.359812350944605175e+00	-2.599948425857584455e-01	-2.211014451784773863e-02	-1.655078395145089942e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.674673970084509023e+00	4.695718157492719591e+00	3.700553545713778814e+00	3.010113881684132853e+00	2.708665151761878054e+00	6.375969193663366674e+00	2.571548388853889477e+00	3.888172055944524086e+00	2.149056970718125625e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.152634153814544149e+00	9.047086917083333901e+00	7.691493449158167905e+00	5.668797928280716825e+00	7.317043145025038164e+00	6.986430053122929529e+00	4.622349755140557015e+00	2.753392329376688430e+00	2.629568612642529946e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.525406500251147435e+00	3.061939268690363480e+00	1.431396294375312017e+00	6.473754438816970769e+00	6.006937261956578844e+00	4.772725569356413899e+00	5.212418795206467337e+00	8.715192851290201048e+00	4.686164459390248505e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.188586175467935213e+00	2.925553178500297946e+00	9.127132106804697997e+00	3.205143866234007266e+00	4.231227710877915271e+00	7.318596638783130715e+00	2.630984654214272744e+00	4.989204417568220862e+00	6.062910094083425599e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.431383497912793956e+00	1.280907159032337983e+00	8.673342640114308111e+00	1.517097616681267747e+00	9.193636868241490845e+00	4.699333175613530145e+00	-4.403969677386704862e-01	-2.658110106597968425e-01	-3.465188895937334923e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.752102224659094265e+00	6.869736365918863719e+00	7.007048096950125426e+00	4.524872948379986326e+00	1.186428118417733435e+00	5.539065843512047671e+00	4.307382099364780004e+00	1.321601564873265744e+01	4.181383703992548606e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.508126739318062626e+00	4.323545591086091378e+00	6.338566233480043444e+00	3.105773057873844500e+00	3.843573775919439939e+00	1.066121410235138178e+00	-4.997505864321795110e-01	-7.978548760336165446e-02	-8.983658564407724922e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.525357574459017318e+00	8.781104349383094032e+00	9.030399849243748278e+00	2.973794000638913193e+00	1.514839590212027076e+00	7.225828762726541399e+00	2.769168501141026084e+00	4.486847509451386884e+00	8.535347470710497042e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.226706461882515198e+00	5.255594431940885158e+00	2.672534731145650433e+00	9.644897517114550567e+00	7.906877885157951980e+00	6.948088029338028271e+00	8.504488750069530312e+00	1.368251973693049628e+01	1.239209821479872575e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.817524715719516237e+00	9.719168895483889514e+00	1.704836201823193953e+00	6.555351681258898111e+00	7.316837199010752357e+00	1.340601276511486528e+00	1.109056960351909371e+00	1.405094275580031637e-01	6.154304788447626962e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.593557464197350004e+00	2.669733843005637652e+00	3.155306931884725330e+00	6.015395937940999360e+00	3.990228630080457695e+00	4.318098921490020281e+00	5.088153153012066277e+00	1.239709821099913256e+01	1.969098803876650483e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.458669223869044629e+00	8.821424043864851683e+00	8.161761937933084354e+00	4.738431415384402712e+00	7.077376451549277192e+00	9.815923891797098122e+00	4.027559558167011389e+00	2.983646103891194112e+00	2.929792032011594438e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.574067666185147374e+00	7.977390141382063149e+00	1.318459934528335209e+00	4.857734884495608974e+00	4.570672107785337168e+00	4.789941514065732875e+00	3.909094242798577756e+00	2.483116340272222278e+00	7.043833496492790669e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.225812390530881757e+00	7.940783228907550395e+00	6.252711216566258834e+00	5.868577641325203764e+00	7.810736820851630569e+00	5.525821958432829639e+00	4.449463379848258349e+00	2.318519664367840072e+00	3.593645370124518013e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.323992681440273600e+00	8.599496497597229450e+00	9.959072554107819997e+00	7.269605574911941481e+00	5.082677398705094163e+00	9.186399154289924596e+00	6.715212995493268444e+00	1.022802183848266466e+01	1.322500132278061624e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.146570253543256701e+00	7.858413539008763493e+00	8.703037276690251289e+00	7.313967180954024094e+00	4.712189976729520779e+00	7.464542231465515876e+00	6.690485429308685283e+00	9.872300228877541883e+00	3.852948285759137947e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.355493938453543379e+00	6.639449221959962344e+00	5.698545198868287365e+00	2.549159245816999597e+00	9.412290161073084249e+00	6.233688564215071892e+00	1.034144596783968417e+00	2.459117512825530483e-01	4.146078303502847895e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.855765990064360160e+00	2.182538265997156834e+00	1.581383367339595392e+00	5.501477685757599545e+00	3.261319426690735934e+00	8.174686354308221325e+00	5.107092237849139238e+00	3.231746566025623935e+01	1.256050345460898165e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.687875765434137421e+00	1.295441038234071973e+00	8.471585558780407865e+00	4.698335086743026245e+00	2.082809911289559057e+00	8.769640948071318221e+00	4.471766570029138244e+00	6.860506559058914888e+01	-2.615712028776810694e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.666096025537505909e+00	9.282076148031809026e+00	6.383543161487751583e+00	8.829714072203673325e+00	6.259214465815393424e+00	5.109546936485699575e+00	7.600657066412416896e+00	5.893981239250955184e+00	4.471552584230987365e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.681886249839964265e+00	6.558883259785907249e+00	2.041627264032480404e+00	6.680041252224550696e+00	9.731353696866740677e+00	5.273211768387318976e+00	4.840913306813680705e+00	2.675668988148832028e+00	1.082341141534624684e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.651592140103657069e+00	8.179913923786566343e+00	1.843186673463699687e+00	5.792142193977348974e+00	4.400015192430951849e+00	4.477343806799946258e+00	4.807434769335960034e+00	3.435931901949365486e+00	8.131089634557916446e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.465082839548278670e+00	5.335886999054072710e+00	9.182932361872914839e+00	2.048779155411793784e+00	1.562832349345839589e+00	9.701693289704296674e+00	1.880046977270834807e+00	4.464059132179281519e+00	1.089273970076250764e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.663287141369691469e+00	2.064621362751716926e+00	7.015877330061043970e+00	6.452030310696760473e+00	4.052519932201075648e+00	7.267951422871055556e+00	5.897251288795667179e+00	3.319385014485660435e+01	4.186973598195745105e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.861151493155482228e+00	2.123505869927961864e+00	8.460516581177978779e+00	2.050283736109080657e+00	5.562463117945039670e+00	1.746853033007149891e+00	-1.119550041233421389e+00	-3.319415433781121583e-01	-9.374886852588752983e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.524238369889654443e+00	7.165653123083465914e+00	8.903066705493575483e+00	4.036053537375113187e+00	2.453612206613134283e+00	8.764598702339588598e+00	3.761197138840201681e+00	7.538618233363168386e+00	9.927985589760443541e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.011586810805861880e+00	4.872980720751064254e+00	6.157497463900821089e+00	2.283671696838767584e+00	6.919574752180264632e+00	5.315296111001298840e+00	9.847958683597836105e-01	3.666445179993615966e-01	2.757521103815339103e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.426435364032755615e+00	2.807142184736972190e+00	5.656893285939141869e+00	7.230420858274545282e+00	9.988048465662934916e+00	1.613403509290235238e+00	1.066195019385774101e+00	4.764212787036732344e-01	6.658566021101829380e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.277215006459947233e+00	5.422159110730209619e+00	4.873526707302122674e+00	2.859411850852386916e+00	5.063231680189116624e+00	5.943226477365644911e+00	2.007743787694847182e+00	1.260593580123189783e+00	7.018944501232780020e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.119188165238033328e+00	1.580872118198517251e+00	3.855766444476126598e+00	4.533280379474751598e+00	4.201277978334685415e+00	4.762343635488462290e+00	3.644534027885320437e+00	1.185180609727301615e+01	6.306447658315403326e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.878286254058229465e+00	6.239447112407854767e+00	4.916677384681061191e+00	9.060941528081063012e+00	4.611195309174933143e+00	8.900794973165954360e+00	8.546597463062486355e+00	2.395971895643641147e+01	1.659648685817063374e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.534443694758126142e+00	3.415386903926299400e+00	7.970139764791559500e+00	2.847719758650668176e+00	2.035473241105131947e+00	2.839584207241141023e+00	2.118440091618741139e+00	2.445988789129586838e+00	8.877638218966255046e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.913552193703191406e+00	8.180918036356263912e+00	6.423239046254565210e+00	5.575161047571156381e+00	8.939585494924873643e+00	8.429959705304854722e+00	4.507969239857017030e+00	2.884345893300976904e+00	3.328595055576967221e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.257198236622861121e+00	3.798061572104622474e+00	9.029226300696139518e+00	4.769615314149981522e+00	4.733325674203054945e+00	6.025749896093247848e+00	3.981822527901782038e+00	6.385828236414902825e+00	2.600727152342129367e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.664701856123782520e+00	5.097935250519496364e+00	4.988775413299190831e+00	1.175079148364565951e+00	4.486023273606987161e+00	1.498630810639984379e+00	-1.843290493389998952e+00	-1.546612330329307228e-01	-1.709242815569345542e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.900208023867651974e+00	1.110997220919317963e+00	6.468052534820721178e+00	8.136593164063846473e+00	6.943570234184894829e+00	9.735644429003556866e+00	7.424363334564403338e+00	7.680610275243456897e+01	1.269466643336434816e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.683765591834793796e+00	1.645249383090432893e+00	6.678855921378265670e+00	1.616892317529297518e+00	4.986952979015821796e+00	5.609667705211605515e+00	7.392769300460202420e-01	8.234039451309910218e-01	6.533725315448842830e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.277515011524001487e+00	4.535045291079945251e+00	6.325246262957428200e+00	5.277243028899275323e+00	6.830370130520905469e+00	3.620611549370976512e+00	3.382476400649746306e+00	2.078161870451542548e+00	3.100945546703745004e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.317766766948218482e+00	5.312939056163226148e+00	7.325905794551930583e+00	6.057352440128489945e+00	1.557380605329365508e+00	5.228196811305482861e+00	5.747721732159459584e+00	2.197047788998311191e+01	-3.431278540275749939e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.233126841667660401e+00	6.393987121889910696e+00	3.141236738414982632e+00	6.655659331848815086e+00	8.327679195668732604e+00	8.716997705506313920e+00	5.696688018240627649e+00	6.226713397915722759e+00	8.798707893475361530e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.639872582749571706e+00	3.621453243506666642e+00	5.601458265185423890e+00	7.194958212055225566e+00	9.470382403068565935e+00	3.742452094832781295e+00	4.671576309030799123e+00	3.644703531599283952e+00	4.903299679116939203e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.274531824332042262e+00	7.249596152476228461e+00	1.941969806414829636e+00	3.278518319640591816e+00	6.841604817971208341e+00	2.730810229729991434e+00	7.825383739502361768e-01	1.365329081219956997e-01	8.228266848852436866e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.289233999891271409e+00	8.738052983911927640e+00	4.459311407197200872e+00	1.093678101172707251e+00	9.580512676275420247e+00	2.162246993325252387e+00	-3.344129438211349559e+00	-9.457241019681894567e-02	-5.991201443668323634e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.807617167420291437e+00	8.017467548468358629e+00	5.392909954955127816e+00	7.517910477819263804e+00	2.362044252107046827e+00	3.687302527397755991e+00	6.873355509138002972e+00	1.002283406121823006e+01	1.333154224345885902e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.212268432059417478e+00	1.361226650791317550e+00	6.874308286071665108e+00	5.823997652099960121e+00	5.290450631048197572e+00	8.016202703627890003e+00	5.159658021238973546e+00	3.353193822713991068e+01	-9.668546183025213125e-03
1.000000000000000000e+00	1.000000000000000000e+00	5.607756302067571141e+00	5.322775872248293183e+00	9.563657816665346090e+00	8.525609995917390549e+00	6.415157026910046412e+00	5.250127971801407334e+00	7.299804170526006608e+00	9.563446789483100119e+00	3.849526878673149854e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.516286638044333834e+00	1.935550527237634100e+00	6.413332899410912447e+00	8.400604570111051217e+00	6.240967862019048518e+00	3.043046035995407017e+00	6.343299773225230531e+00	1.338608803576368445e+01	2.848135017465629193e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.180682712398139600e+00	3.184747514991595363e+00	7.699780549487812209e+00	8.588242008723209864e+00	4.614818150705601418e+00	2.491014764198063336e+00	6.741244975673811091e+00	9.851925253770849267e+00	4.029131190979924615e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	5.371432693416513970e+00	4.049013271137303249e+00	3.999056247752853288e+00	4.353473573186305678e+00	2.331293128990322039e+00	1.701416831264259688e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	4.001096167925140001e+00	2.143277715801810146e+00	9.464377269289498074e+00	3.777098046563461153e+00	2.924517340111793118e+01	5.019946979167099615e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	4.518610146245367609e+00	4.091911398509671116e+00	7.016237432946566877e+00	9.387198737042391272e+00	1.141157481938651491e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	2.450216417683487524e+00	9.885897978045202095e+00	4.812057446203793276e+00	1.489390555658730086e+01	1.329333796965711384e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	7.610101643572395602e+00	5.364517808875515215e+00	1.230110051848861685e+00	3.254691566817554671e-01	7.601913500954137426e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	2.878313173682688575e+00	2.616990323885036940e+00	7.596317698068330238e+00	9.921686605540681825e+00	1.093657944949079017e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.521766377453421581e+00	9.020488736031589738e+00	8.774048701893072177e+00	4.260048478762905688e+02	-3.145460065584833320e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	5.962032011968539713e+00	5.137307887348748103e+00	4.035084063657849995e+00	4.594769932936040746e+00	4.191294854510129175e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	6.353065481994049968e+00	7.389556504895803180e+00	8.177471037537792364e-01	2.742601834492676693e-01	3.590608052043616993e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	8.846158165014342600e+00	9.849482688424064492e+00	3.587239514011799191e+00	1.004079935107405319e+01	1.603851572392090419e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	6.196461511815565260e+00	1.461423237055281987e+00	3.970777360892723262e+00	1.843907973440897408e+00	1.998830276577788501e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	4.110355143674207845e+00	1.878726318956289498e+00	6.920971383723708570e+00	2.209339181994566559e+01	1.287368300626675136e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	8.235865988520046699e+00	7.487424857461751238e+00	1.725502899949394653e+00	2.619521656862350056e+00	1.382978660134123849e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	5.856869158658471797e+00	3.543891758311556117e+00	-5.194490937381775197e-02	-4.815512160656858567e-03	-2.153395341301028338e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	1.718321641884608564e+00	2.659068027035306869e+00	8.255339076888551730e+00	5.191846485628561680e+01	9.707575932158223064e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	6.092912673789705025e+00	1.358456248181078463e+00	6.248817560732687973e-03	1.298366430614759232e-02	3.636605934199562284e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	9.175950736528973195e+00	1.204727450124654764e+00	-1.782838673841197652e+00	-1.842356780140019523e-01	-2.370667331601358896e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	4.564435956280859408e+00	7.971717280056931365e+00	9.140482638583408814e+00	1.886738352875008573e+01	8.838284793657064098e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	3.672769607165367489e+00	2.208500847140635770e+00	-6.588675477252300960e-02	9.793138267436912736e-03	-6.417832924290935637e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	2.292833183878415060e+00	5.200133676419156359e+00	6.396500232874462455e+00	3.961821247153258696e+01	-6.864051226236931452e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	2.359308798564123677e+00	6.452615254480384976e+00	1.301741595572173837e+00	3.062335716229358074e+00	1.287982386503708554e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	4.894877865740924427e+00	4.859683658138217233e+00	3.368621994407851261e+00	2.181770282718817899e+00	8.552108036069133723e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	8.242461545278603197e+00	6.359813571716485647e+00	1.249147785578393455e+00	3.123013746777668409e+00	6.683041269414391472e-01	1.598985124177715544e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	4.908890294558180045e+00	1.728203178991253308e+00	8.054280557739316393e+00	4.680288029316078457e+00	8.346082910296428281e+01	1.938289669259685155e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.785105856354046061e+00	9.420954845341068307e+00	6.143013737674134944e+00	9.978892560591308580e+00	9.449691117508857374e+00	1.091649355513256925e+00	1.339861814994145472e+00	1.626632533188395180e-01	1.820537280305082106e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.869589864860725648e+00	1.459803891530162767e+00	5.622873746213763901e+00	6.029765476984704442e+00	7.796042682807708069e+00	7.846163850248943916e+00	5.035771234235218330e+00	2.088616078872610160e+01	1.584031287870007743e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.749828136415700897e+00	5.872052753429641392e+00	3.648157559993879140e+00	3.901206979450687395e+00	6.281768478010902435e+00	9.037023600634238818e+00	3.191864297271360229e+00	3.039292122502820881e+00	7.877319657631980387e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.546648408722381518e+00	7.386343143743017592e+00	9.377106636354076485e+00	2.972594766985189541e+00	8.456127916233869612e+00	4.893889599132782209e+00	1.253279009492321849e+00	2.898653575541353389e-01	2.059260766697062373e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.778952004382414742e+00	8.829292708775403398e+00	4.567987140893913001e+00	4.147086820200310164e+00	1.729017528786737090e+00	5.818165475232786932e+00	3.860583837595111589e+00	6.102417236728792105e+00	1.546547105836687183e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.655492097328949086e+00	7.431345470580076551e+00	1.771213634569312134e+00	4.352345910625620817e+00	5.295765961726185189e+00	5.296244041763574550e+00	3.353698838891214784e+00	1.987305243648285646e+00	1.438008211549000270e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.908682084634251819e+00	8.220099551703953011e+00	6.549277453201723276e+00	1.630625054516869232e+00	6.670797392489879130e+00	4.513771349012074552e+00	1.340006422357085114e-01	4.871626331495773968e-03	6.446555807964534779e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.159377010767522975e+00	4.060359454018684033e+00	2.028777270108057085e+00	4.325072453533039152e+00	8.459056454225240884e+00	8.987498523486292967e+00	3.383007604614464814e+00	3.841267447664004298e+00	1.169538525171570864e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.428331167381440281e+00	8.340204615209323435e+00	4.104722906356666812e+00	5.177154704702767063e+00	8.052836514855666650e+00	9.044212570305703025e+00	4.283538231094852655e+00	2.992221047708178094e+00	1.706989232750412810e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.949820609591938592e+00	1.733283766418777239e+00	5.569251811807526487e+00	7.496834167906119895e+00	3.495820001933241716e+00	4.020925142369562444e+00	6.635190510285459808e+00	3.331502196564394325e+01	7.346548484731921236e-02
