G	c	dx1dt	d2x1dt2	dx2dt	Fc	W	d1	Fg	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	6.969780094581240704e+00	4.697772525251036058e+00	7.289697264111757669e+00	7.014909237182219925e+00	6.831472490250535046e+00	2.203497279170849144e+00	4.191603004417181921e+00	2.808692175828873427e+00	3.546512769066514914e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.859133241285899629e+00	2.342860195325786155e+00	1.894888783796258913e+00	2.777117505859704849e+00	5.450918198776155243e+00	3.284153010946678108e+00	1.148820014317090354e+00	1.704109598011037008e+00	8.046639726410809601e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.445065265561918721e+00	8.496390245787042161e+00	9.357448403309932772e+00	7.488726490884190845e+00	3.017840791370321796e+00	7.018538488028689848e+00	7.378314072316181083e+00	1.716360489412314294e+01	-4.628670019501836208e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.692770255400034785e+00	6.848809773955633062e+00	8.084096131044443467e+00	2.155945964485002087e+00	7.410922424018944632e+00	4.658396059004526357e+00	8.670570692520899181e-01	6.891967760134322107e-01	3.381702513934649268e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.541442300820680344e+00	3.480077524806103995e+00	3.471057338833464456e+00	1.362425097970518362e+00	7.711365365515554515e+00	5.983763420128077826e+00	8.147297315820576369e-01	2.117712122369693528e+00	1.072465178947437892e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.415937270589698649e+00	1.829429355173488148e+00	7.804748951913419219e+00	2.899716512345350328e+00	1.989651701058314126e+00	5.670663682600253885e+00	2.479334545587770222e+00	1.198168417385126716e+01	4.597780338276107770e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.773371459406638095e+00	7.336793889980591565e+00	4.182774164084319679e+00	1.843106407368221067e+00	5.163695323482435207e+00	8.084355054058354639e+00	6.296166306260342349e-01	1.947756239919637422e-01	2.977264241630237862e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.081207392531061018e+00	7.691976476852865119e+00	8.903763587582506744e+00	6.944962263761147447e+00	6.737952586752843587e+00	3.164772941774244508e+00	4.813068776698425033e+00	1.587300734521349010e+00	-1.207975395510800354e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.276883898205596779e+00	3.657699447398889525e+00	3.055109065492565001e+00	7.731764758174554331e+00	3.253422697769388972e+00	1.692874160415436702e+00	5.008885505806662586e+00	2.606341269399985894e+00	-3.193176047355003599e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.495414651588990118e+00	9.597499586547504791e+00	7.075576096826100780e+00	6.071304420454997519e+00	3.161513029339363623e+00	3.280797503560487716e+00	4.381238945767244708e+00	4.194241367846465174e+00	3.090672622363470623e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.750720715299785013e+00	2.313575781686791899e+00	5.620611282843989365e+00	2.580862984132483273e+00	5.489513071303145253e+00	4.850351046203723371e+00	1.689120134452964272e+00	9.530513210851455641e-01	4.230624266712443848e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.159583517706524125e+00	4.816101446039358080e+00	2.423620719627299192e+00	1.617322499444954875e+00	9.122830614226664636e+00	2.902262460560792956e+00	-2.544641924651146248e+00	1.545559539815240857e+00	-4.415522402378231703e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.090271920208497392e+00	9.666280280258821023e+00	3.735699007564813545e+00	8.253528060890658047e-01	8.580331561768234749e+00	4.694278951999609539e+00	-1.289559654275351575e+00	-1.233742259143967290e+00	-4.753048440097214922e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.197760663169023410e+00	5.535983659338185703e+00	1.196355242921120166e+00	3.566434343479504054e+00	6.910134195751830966e+00	4.985120966229656503e+00	9.504582044023655030e-01	3.462088207841846010e+00	2.305192564943594746e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.688524100171964193e+00	6.406392868176804534e+00	7.060530561982410802e+00	9.069781376153539298e+00	7.902611424115022487e+00	1.258356455251238293e+00	3.635670249352224381e+00	7.673495073923183307e-01	1.494432653274039513e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.187134070331021363e+00	4.195906466855080730e+00	3.556471457042912565e+00	3.384380503544310415e+00	5.353943837470279909e+00	6.035078878719176920e+00	2.471844678070367340e+00	1.654346748273778367e+00	3.473559819282680650e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.710349831535164178e+00	4.182824527741412446e+00	5.684263996898934579e+00	4.364008575653526734e+00	7.510060198506332441e+00	8.447912270364366094e+00	3.996966205480533052e+00	5.220546949079840182e+00	4.660833474311607105e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.591283437401434853e+00	9.540842469817947702e+00	3.121564312127555585e+00	1.508316775675142773e+00	5.597661970882945148e+00	2.787164134620951028e+00	-7.281554362668480884e-01	1.900984697051186501e-01	-1.584569398328027212e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.352092702692099024e+00	4.804222999753270607e+00	3.547570427686000727e+00	3.028763067893152527e+00	2.964679462813069044e+00	5.304182213490489239e+00	2.518232279324285727e+00	3.800588696977105219e+00	2.904832348708182632e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.970020337114999798e+00	8.717666683286324769e+00	8.527353424036222762e+00	5.498579075097897118e+00	7.985674710670176424e+00	5.773369038152776689e+00	4.622042697791092003e+00	2.126151483449389534e+00	3.368028538096445867e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.572747697753378304e+00	2.135268088438720735e+00	1.330392932754368207e+00	6.285639488743009373e+00	4.802760125116298795e+00	3.674110100083109565e+00	5.077841250024420106e+00	6.479995539212785260e+00	2.405307510454616493e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.701879225223035697e+00	3.028218102315730409e+00	9.990774357280203688e+00	3.379752712627001277e+00	3.966109670571958734e+00	6.134360294835704330e+00	2.000441974763790931e+00	3.997096134333185447e+00	-2.104524721793680442e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.164854915425981297e+00	1.900592017792987143e+00	8.910249280516149284e+00	1.023917512613637948e+00	8.189747765828768067e+00	5.441135871740673480e+00	-6.940479016424493386e-01	1.072622468170822518e+00	-2.865244865658228779e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.270576507826484125e+00	6.830479349465296224e+00	7.608440923819924429e+00	3.867098616460501681e+00	1.549592885828267042e+00	5.973391206630340733e+00	4.051711313987431673e+00	1.211869300149313666e+01	6.340322558099112271e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.507962393504537424e+00	3.492467354951463321e+00	6.552775154150999093e+00	3.379974288998866871e+00	3.437378745543085312e+00	4.086056813187511905e-01	-2.430520071010311978e-01	-2.238771221823798729e+00	-3.890082237442678448e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.518002770455030515e+00	8.839901914086775392e+00	9.240130013790212260e+00	2.688204537959469675e+00	3.156721915177772342e+00	7.167364326333769853e+00	2.934040337328310599e+00	3.166635109232523781e+00	2.140946192740540432e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.282511677738159772e-01	4.838341628820541196e+00	3.083592184599307728e+00	9.451995257692811236e+00	7.616634365968709908e+00	7.756243152337059854e+00	7.883785179324710235e+00	1.360578750732802433e+01	2.305247513170404883e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.428821646459222272e+00	8.256469374323398114e+00	1.397805784000505813e+00	5.502574383248362011e+00	7.376902551792499985e+00	1.620025887147229060e+00	9.531828203560882562e-01	-8.089410347720238370e-01	1.109621142558562923e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.309267574162797043e+00	2.624732765869780327e+00	2.848745875374019132e+00	6.533258856998509501e+00	3.763057484511517004e+00	5.474235934512739377e+00	4.889404802462152588e+00	1.206642280948537760e+01	5.734077395888977691e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.617980658743434219e+00	9.105604289808489682e+00	8.344212175270335763e+00	5.025645578644844846e+00	6.814702291241754750e+00	9.748598107445568317e+00	4.799684392391044163e+00	2.000614377387132325e+00	-2.792557699636493140e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.678113312463002771e+00	8.644547579831876050e+00	2.383846515829512569e+00	5.243803216507911813e+00	3.884461063868438035e+00	4.427197042780311342e+00	4.023686048365298973e+00	3.751628536704096462e+00	-1.225029915012581849e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.330162756239579025e+00	8.915662254233344797e+00	5.394511278867919479e+00	6.077818929682805127e+00	7.108993405585450454e+00	4.924392657661750050e+00	4.023701463953757163e+00	2.938506354268711984e+00	-1.417846144938007757e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.804695517339191202e+00	8.965174705423509138e+00	8.838492060965961628e+00	6.447223847412223208e+00	3.900494476142624567e+00	9.202343304727385487e+00	6.404478657398125385e+00	1.300928561614567158e+01	-1.514628562658219879e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.497760267644434151e-01	8.368574009390131963e+00	8.555634684184676431e+00	7.443280606886437667e+00	5.007628024648073328e+00	7.968898692072419188e+00	6.536541881622545347e+00	9.394045222852582810e+00	-9.744542643017615191e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.030907969814663261e+01	5.921359123468138641e+00	6.262209036433793230e+00	2.215498336488300968e+00	9.181266358549796891e+00	6.293012961493202440e+00	1.180981883171192015e+00	-9.153605346252241537e-02	5.346019808017572039e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.273180838332848452e+00	3.083450852764535455e+00	1.601136264235723639e+00	4.979784070403375118e+00	4.311149121123730055e+00	7.983729891263843470e+00	5.296108588314702992e+00	3.378795684527587184e+01	-2.741202013303163820e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.455120196789849274e+00	1.997787827695703511e+00	7.836698435643577376e+00	4.978317746400196420e+00	1.406349383322002211e+00	9.468646178774140054e+00	4.550184667153279072e+00	6.906448052579114005e+01	-2.375486103685544137e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.091305899467869978e+01	9.083398568019037000e+00	6.434479242837922719e+00	9.732555842020243375e+00	7.065028847988882532e+00	5.402152395291079934e+00	7.526354751993278747e+00	4.737198226500990650e+00	-2.558183536090643084e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.029265589678365345e+00	6.929070974313452425e+00	1.077509549900448338e+00	7.491170981906446258e+00	1.058029777898380885e+01	5.213741971530085451e+00	4.785488940368058053e+00	3.372653229867385249e+00	2.733353783225933586e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.210184534294174608e+00	8.492092900384301757e+00	2.191981645455099770e+00	6.129327055703383209e+00	5.096151679795075218e+00	4.053892617879838234e+00	4.757627964952597210e+00	3.961553468849564830e+00	6.299654409597899019e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.406065876146907812e+00	6.151603833975626046e+00	9.015962694647717157e+00	2.022188142429278912e+00	1.686223741789601771e+00	9.560763354350779508e+00	1.166978719348370053e+00	2.232296332713017417e+00	-7.250687387366793191e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.831601711174280389e+00	1.971710092897246192e+00	6.977506882296673041e+00	6.334059849583608681e+00	3.869528513419638216e+00	7.533853944888669218e+00	5.869046556670975079e+00	3.237414612965000771e+01	-2.802816850403911708e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.821268686854836893e+00	1.711531291337571759e+00	8.699458120896899516e+00	1.565193400890084963e+00	6.248452316605894730e+00	1.320894128864304129e+00	-1.350505367572004012e+00	-1.037364760254722851e-01	-6.241929225315123730e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.624562262379689148e+00	6.897493865405755820e+00	9.024384352635816953e+00	3.888842481069626711e+00	2.026201209373144074e+00	8.089832352368688362e+00	3.095499360737039130e+00	9.340076201632014019e+00	5.587076606467580753e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.583666630812370357e+00	5.371654622826190995e+00	5.847086494388499034e+00	2.777395808030083568e+00	7.070372976936901921e+00	5.061619828573368451e+00	1.949626870241712329e+00	1.225440740514200710e+00	1.840120583952279176e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.667749103817900647e+00	1.736668729533896283e+00	6.227742161156566425e+00	8.215596478257477742e+00	9.955915221714940699e+00	1.591787835170365595e+00	1.187834324309550826e+00	-2.582479067011413942e-01	9.752249796778226454e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.343318107931251504e+00	3.757032287387990444e+00	5.313885081881477568e+00	2.414277035391639625e+00	4.580105158894101969e+00	6.695380878723069529e+00	2.009758977793648871e+00	3.566593522253289628e-01	3.272878653811210903e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.965663950164331375e+00	2.075365080188900091e+00	2.872821386651414066e+00	3.446758661977899152e+00	4.344007747265006714e+00	4.118061081514180266e+00	3.496936785688975924e+00	1.285249086352356152e+01	6.192934789589045863e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.220502691024258457e+00	6.390621179707690835e+00	4.784231669964543521e+00	8.773690975307813389e+00	5.010412930896134931e+00	9.024142736572663637e+00	8.834664642528407441e+00	2.095400069488753303e+01	3.510497752231955815e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.757742769839062191e+00	3.431212081545402803e+00	7.368420176736833582e+00	3.328191748436461150e+00	1.529298333644073304e+00	2.683670712281273296e+00	1.657349985506117340e+00	1.444604434302539264e+00	5.757536060431809322e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.109404891757599998e+01	7.451735987422148710e+00	5.717133385013377200e+00	6.692047076917281956e+00	9.200087478838927524e+00	8.313129062731064778e+00	4.384964959268302209e+00	4.652493866015495527e+00	-1.590122024412261581e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.528614223386810966e+00	2.842019323026148570e+00	9.328191749368233587e+00	5.482619438025938763e+00	3.519290858866950700e+00	6.863722344335259962e+00	3.607382698861430370e+00	6.750111298015375461e+00	-3.050404458543987118e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.583958272797997502e+00	4.743982928283472233e+00	4.758918660605710116e+00	1.858889508909006283e+00	3.914000251497530947e+00	1.536047173625012974e+00	-1.556533571044636188e+00	-1.085420017612106491e+00	2.055986828377697861e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.439147897948860333e+00	1.305801477052848103e+00	6.384972680544342971e+00	7.674924105520850581e+00	6.688098627377359051e+00	9.245415004661850844e+00	7.093407570382010086e+00	7.530891713358420247e+01	9.022693426270357309e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.094507595972773473e+00	1.326156964049149067e+00	6.311991295745691843e+00	1.176764254685705779e+00	5.172940521359570276e+00	6.101119684664515930e+00	1.173723558206926532e+00	1.859477240887474458e+00	2.734198349884997548e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.525048439299611758e+00	5.033181770137519884e+00	6.529672445727451979e+00	4.551667333577151808e+00	7.307612435266181095e+00	4.065147436018479610e+00	3.339736212604838883e+00	2.176388966911995571e+00	2.984672462689439421e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.682501920702098808e+00	4.788691438896642616e+00	7.698263472057072399e+00	5.685855484736891619e+00	1.598129807335437302e+00	4.675401046609636069e+00	6.057681338776922608e+00	2.170970399045442534e+01	1.198183884008650502e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.631609101907518955e+00	6.111265177185138064e+00	4.335240329545102966e+00	7.150673558123491702e+00	8.632131834789134928e+00	8.066253439201341635e+00	5.860827652513424191e+00	6.678144552085492514e+00	-6.996364233276265443e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.770097491049233085e+00	4.016164908829111369e+00	5.511346317464190570e+00	8.077080562392465524e+00	9.377067453870919778e+00	3.969346646858099348e+00	5.092218846270700539e+00	3.873250147154397194e+00	3.861780198128984765e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.918191051139910286e+00	7.045153286011305305e+00	1.138257572711394161e+00	3.466492920696528479e+00	7.059352684830201952e+00	2.716000226410380858e+00	4.052123764856513377e-01	2.501704159326682553e-01	7.618930118138537821e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.550590724536474063e+00	8.558991688712461965e+00	4.182369413076207465e+00	9.517024363432359246e-01	9.782776395255863733e+00	1.903471058760925816e+00	-2.986028047293265431e+00	-1.744317657550231493e+00	-5.657317881611274579e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.906106453153382674e+00	7.660676251129651781e+00	5.856720591511706431e+00	6.933534768155281469e+00	2.085629947056175215e+00	4.260239007385310472e+00	6.126333429455971924e+00	8.743456272674903218e+00	2.419103754384354321e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.502930128771781781e+00	8.954167854319536879e-01	6.443390589992207040e+00	5.760000711894740277e+00	5.103172142663334299e+00	7.695496905255256870e+00	5.177699497702946907e+00	3.446223123765078356e+01	-1.773219239687592597e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.529877647388143913e+00	5.521596908159724038e+00	8.736400256543317866e+00	8.635019237126728697e+00	6.743146754303780632e+00	5.475914303418990770e+00	7.083981187789282430e+00	1.025268013800421052e+01	-6.017804335828846440e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.385116577889772493e+00	2.213464955265595613e+00	5.990732071848237084e+00	7.600479428909133972e+00	7.222664618953047011e+00	3.691765521151131324e+00	5.786184375368352839e+00	1.386274520766218288e+01	3.522611086597058794e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.989034770686902931e+00	3.304771353566509973e+00	7.397839176155348362e+00	9.088763401048742807e+00	5.270503804089698541e+00	2.309611692112796710e+00	6.385180443586831345e+00	9.125572375319695340e+00	4.218286591169571942e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.989712485473652315e+00	9.537170803388477225e+00	4.958582142860485042e+00	5.136371378799622356e+00	3.427736046576349338e+00	2.991088726705320333e+00	4.098328727823277617e+00	3.289988546433776584e+00	-5.946386438461488844e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.637033943721013962e+00	2.170366807912976537e+00	6.827019232799312221e+00	4.468972294913526433e+00	1.528317690574452214e+00	9.238189102580767198e+00	3.697899943447656934e+00	2.879075469714685198e+01	-3.477360494651757339e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.707186288112649386e+00	6.377836756138086649e+00	1.594756599967729560e+00	8.118112434573786729e+00	4.233926454798672800e+00	4.191084885356764822e+00	6.807471862765604342e+00	1.099941650002994287e+01	6.920604881150437926e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.775816495052557897e+00	5.772830794447554759e+00	3.725571945514885908e+00	5.222541574262930197e+00	2.517829277392519494e+00	1.044338383469067466e+01	4.844500231148221481e+00	1.397123680128204093e+01	8.317153364043630148e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.935042712958186861e+00	8.371335421393425236e+00	4.010489575809718765e+00	2.270988309311515518e+00	7.635576021773820443e+00	5.081155943460668567e+00	9.021856612778121898e-01	-3.397219786258933172e-01	7.549331250820146444e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.588471832034989095e+00	6.092313853496594156e+00	5.560584118598452363e+00	8.508212987900213520e+00	3.555052625368355645e+00	3.557795409788667040e+00	7.402418449805599820e+00	9.732707180571981809e+00	-1.393975321289175673e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.648828744955446179e+00	9.877305138511316418e-01	1.139023931455340310e+00	9.290600395556202429e+00	2.232529220557195160e+00	8.307703441929366051e+00	8.658479962379255213e+00	4.270672898960352768e+02	-3.436924426672007371e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.234776982635277243e+00	4.468530988406457460e+00	1.636484296848641273e+00	5.125602878699337950e+00	5.974381254315194845e+00	5.233250535565539430e+00	4.108389595269466454e+00	4.543347100738973410e+00	-1.732075085883474364e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.711912216470680814e-01	4.509352478843549505e+00	3.191492525834578320e+00	1.083133631275805531e+00	6.233042451084580549e+00	7.255832935143101459e+00	1.159200989244793645e+00	3.302875815172637841e-01	3.913109602319820368e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.138522235665678117e+00	2.558691767328836519e+00	8.850243469157264897e+00	4.550834034823320273e+00	9.128686639578850404e+00	1.059244261585059022e+01	3.932944245259504257e+00	9.544826521616023740e+00	1.193394999307724191e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.044805310559392630e+00	5.189124192067993135e+00	4.969513423338725921e+00	8.440619306007540956e+00	6.771954730083836083e+00	6.431087216403162943e-01	4.060257457482420840e+00	2.175365781793322739e+00	2.250745169704006177e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.187219816051979571e+00	1.904084230960853219e+00	5.417052915109684008e+00	9.859162361285088494e+00	4.410237132370798285e+00	2.103761946876346212e+00	7.090320998617552384e+00	2.201267581606083112e+01	5.927301988601421989e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.299003606918562426e+00	5.376723769224542870e-01	2.325683442307312720e+00	3.455175034620059371e+00	7.992046179112505477e+00	7.350120790739689269e+00	1.856333541259103548e+00	1.635498868845164822e+00	-5.935437248982438074e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.711103683719568558e-01	4.997427937560107836e+00	6.288498693165902154e+00	1.567772862147045254e+00	5.529018551180230112e+00	4.375339341102630897e+00	-1.804498727183472262e-01	1.470092888042418555e-01	-2.143199274421815801e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.286112826586973901e+00	3.110136423672297035e+00	2.173088118552926495e+00	8.599861006769177862e+00	1.108582500451695374e+00	2.204150330064771346e+00	8.610763635561212936e+00	5.209198431356566772e+01	3.379924775163499540e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.806009784790369110e+00	6.966122808385179610e+00	3.654933078692131243e+00	4.381056331408591298e+00	6.198046317878833200e+00	1.582108011255132229e+00	-3.588918243399302765e-01	2.929375686405611301e+00	3.605340696616116816e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.062515307599267267e+00	6.421842741274986999e+00	6.387148915991003761e+00	5.592332069935022965e+00	9.511577181292810934e+00	7.367734097199624133e-01	-2.605898679621903913e+00	-9.518477392409395721e-01	-1.810330855092350255e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.262610792983068109e+00	8.770695424819630048e+00	1.108933082018026983e+00	9.986596384278875860e+00	4.967079978382695771e+00	8.073544733225316961e+00	8.724329868281278877e+00	1.783536638693142606e+01	7.122785666754520406e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.828188010563230215e+00	3.800255980441226811e+00	1.245372237742674359e+00	2.162974988094091611e+00	4.294290093092164362e+00	2.007260617380451251e+00	4.992500671899700038e-01	3.270233708437697007e-01	-6.531578851956051324e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.753421878436859593e+00	2.523735478200947124e+00	2.271652337882992700e+00	7.506030955773603353e+00	3.097542037527911241e+00	4.998141546619677023e+00	6.277241674124903525e+00	3.839838534282749549e+01	3.588098876546898630e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.544083365755224868e+00	1.132950244453337252e+00	6.706715243579874919e-01	1.443805971800701915e+00	1.614073074853565215e+00	5.362728477947229067e+00	1.410072631145252275e+00	1.713219751319135398e+00	8.045454411875581080e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.321768820294515479e+00	7.188864593304497674e+00	1.035044001252191537e+00	4.102041246995656643e+00	5.115415348803646900e+00	5.082614506912408459e+00	3.261791430055524188e+00	3.856643754896602605e-01	6.860622437532637008e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.146547841551091906e+00	7.944559141426818627e+00	3.960809655695196163e+00	8.006755625123156861e+00	6.600380775460324756e+00	6.502239555895557022e-01	3.344687911741800690e+00	-2.823733335512266240e-01	-3.888561554409769805e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.888603585837804744e+00	1.206831630067481509e+00	8.809137897194609934e+00	3.855365954476396517e+00	1.685260426572504633e+00	7.438882937988590349e+00	4.715134076995830092e+00	8.252783265686775849e+01	2.311980489008753081e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.166382232357358717e+00	8.763492216405454727e+00	5.936840025719890335e+00	9.323513703147407128e+00	9.004922328168946777e+00	2.413624859887806284e-01	1.308561264139293634e+00	-1.435617249296074149e+00	-3.169955952274630562e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.724460598182844251e+00	2.013972282660425606e+00	5.805995051440637766e+00	6.012828720662268367e+00	8.583084904908959700e+00	7.277641320574149475e+00	5.284013698715760654e+00	2.055797458121087118e+01	-2.256417937704389143e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.329364530667928257e+00	5.443966674127923788e+00	4.181877377822950770e+00	4.095773402097099947e+00	5.959007628058070161e+00	9.314312668594801892e+00	3.010105003364586640e+00	9.958423495524248992e-02	-1.606293999899067071e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.967780971886149644e+00	7.602594852508576473e+00	8.489011669848050445e+00	3.246892346336531343e+00	7.261667204868748726e+00	5.143081095348426501e+00	1.402097009095136793e+00	9.059915938783074107e-01	1.103528110742779456e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.527639075643364208e+00	9.705554321184649780e+00	5.592192286395150091e+00	3.732173877347984892e+00	1.732614079129181750e+00	6.184006066473202168e+00	3.789188003634757163e+00	5.437627474013114082e+00	-3.940197638695021709e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.837911104196131795e+00	6.503967173470787344e+00	2.422866889372350840e+00	4.086943099242506428e+00	5.161986799843055529e+00	4.729430285179933691e+00	3.310209526275128766e+00	1.454994027768366394e+00	1.174436088894520225e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.024541060004095172e+00	8.720556000174124023e+00	6.837352301383689657e+00	1.472530571487611795e+00	7.682716166476448727e+00	4.620710644506209164e+00	-1.894496438597121357e-01	7.496036766762484982e-01	6.596175657428969430e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.796408752342594894e+00	3.940126929090896013e+00	2.534798338300112697e+00	4.119850032354884561e+00	8.724609905696128820e+00	8.649210312113158494e+00	3.298914389888649268e+00	4.300478155737502917e+00	-3.927118810416990513e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.888351531096808866e+00	8.232925784508251965e+00	4.643202786056148668e+00	5.550596502437501911e+00	7.884951012125001490e+00	9.569183530597070941e+00	4.072238457655541488e+00	2.208466164889496319e+00	-4.016197026382366531e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.957087179276138400e+00	2.007155862827525894e+00	5.728292997898501326e+00	6.796476011511387583e+00	3.386397307816691793e+00	4.256066221031371555e+00	7.086636351611010909e+00	3.387928628798530184e+01	8.518967499155817080e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.039599349349429325e+00	8.624216949290314460e+00	9.656648035096734972e+00	6.288408500997997308e+00	9.354405224998238566e+00	6.175449992201634153e+00	4.790387423732335392e+00	4.808239940113172572e+00	2.522936119228806007e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.689026722234363564e-01	5.274649943618320513e+00	5.191975949123185607e+00	7.217336670313015290e+00	3.326773568549321602e+00	9.913046570931914658e+00	7.506645712398754888e+00	3.798347399290260284e+01	-6.007760562467026055e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.674845834180832327e+00	7.363104590115581161e+00	7.575324945003813149e+00	3.360205865385039736e-01	9.244135113913806379e+00	9.936864747901166695e+00	-5.392425002836940262e-01	9.612723270010478105e-01	5.069382578852762578e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.093119688558891411e+00	5.756113339519296268e+00	1.066511665022176558e+01	1.930210688665981333e+00	8.971989435029216864e+00	4.819696587259296727e+00	1.428171921350287477e+00	-9.812655544457526968e-01	2.336874779704915639e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.086541788164083755e+00	6.585432234760800974e+00	6.974153536017855259e-01	6.146683343901250929e+00	2.461236543725502379e+00	4.158396026621735686e+00	6.109952327122707416e+00	1.437379630082438453e+01	4.012043078116582229e-01
