G c dx1dt d2x1dt2 m1 m2 d1 Fg Fc d2 p W
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 1.64243066e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 3.51278582e+00 2.56579660e+00 -2.13803705e+02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 1.55667875e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 8.28476024e+00 4.03729341e+00 -2.34009737e+02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 1.61772170e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 9.84313647e-01 1.16272983e+00 -3.81092324e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 1.63339111e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 6.30297964e+00 4.60296882e+00 -4.49621861e+02
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 1.50895851e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 1.98739903e+00 5.94889229e+00 -1.09733516e+02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 1.47760337e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 2.01778198e+00 6.57624334e+00 -1.15221451e+02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 1.41808420e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 3.08496536e+00 6.97141311e+00 -1.33262916e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 1.31653365e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 4.81103739e+00 8.52662182e+00 -1.22629625e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 1.42124301e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 1.19414698e+01 2.93916617e+00 -4.83678733e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 1.59859174e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 3.30475872e+00 2.08433640e+00 -1.15155712e+02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 1.52478885e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 5.40645338e+00 8.66383455e+00 -3.98963383e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 1.63744174e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 5.34423926e+00 2.40951533e+00 -2.53699893e+02
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.42778833e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 5.80488711e-01 9.77284073e+00 -2.86382658e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 1.52739939e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 9.50464918e+00 8.58284406e+00 -3.32489882e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.53926435e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 1.71865602e+00 5.50788945e+00 -1.11814450e+02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 1.51953536e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 3.64717457e+00 9.83279282e+00 -1.76773060e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 1.57098595e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 9.32143717e+00 1.87639056e+00 -4.02290450e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 1.22132044e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 6.81095014e+00 3.72759185e+00 -2.67702954e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 1.47446380e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 4.08051173e+00 6.74401974e+00 -1.98338533e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 9.84261958e-01 3.27945145e+00 6.83888848e+00 2.73408757e+00 1.87325392e+00 4.15006182e+00 -6.50872216e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.38086265e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 4.00889856e-01 9.35535297e+00 -2.69744884e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 1.45865502e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 9.14880379e+00 1.59063479e+00 -4.41142350e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 1.54904265e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 7.01142702e+00 5.94470649e+00 -2.29032999e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 1.65382290e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 7.66850794e+00 6.31779641e+00 -5.07230559e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 1.52414147e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 5.51003733e+00 6.87455311e+00 -1.71389002e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 1.58730319e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 6.03126773e+00 3.30099601e+00 -2.22592805e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 1.47064702e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 5.33367656e+00 4.28109785e+00 -3.41860180e+02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 1.54059616e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 6.52758561e+00 8.59312477e+00 -2.05620735e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 9.00612617e-01 8.12402382e+00 4.52568206e+00 4.08724041e+00 7.71046961e+00 2.75448492e+00 -1.50399404e+02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 1.24378832e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 8.10475117e+00 8.44181062e+00 -2.35931093e+02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 1.36068308e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 2.19291067e+00 6.06389881e+00 -1.18012441e+02
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 1.44846150e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 8.27205139e+00 7.85968760e+00 -3.17354552e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.27267912e-01 8.94303889e+00 1.52708775e+00 9.02026083e+00 1.52964592e+01 7.42246630e+00 -2.02950049e+02
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 1.06108066e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 4.80959574e+00 2.86760346e+00 -1.19603093e+02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.27157885e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 1.80729287e+00 6.11931463e+00 -8.81531550e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 1.65939458e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 4.73204259e+00 8.80950838e+00 -2.64213936e+02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 1.33134107e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 3.12624608e+00 4.88904613e+00 -1.21555231e+02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 1.45491979e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 5.70245703e+00 9.69931693e+00 -1.15231633e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 1.16052440e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 2.69736235e+00 5.06993590e+00 -1.32983252e+02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.52924676e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 1.20610461e+00 2.28507073e+00 -6.29746517e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 1.27616862e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 1.08193251e+01 4.50491212e+00 -1.35456509e+02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 1.17745117e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 1.63838271e+00 9.56532166e+00 -6.49885196e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 1.47706633e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 1.35621654e+00 3.87748764e+00 -1.17361060e+02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 6.88332008e-01 9.71259231e+00 4.56681363e+00 7.97037043e+00 1.23493375e+01 8.81288344e+00 -2.22794883e+02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 6.96633790e-01 1.59908255e+00 3.66693222e+00 2.20990085e+00 1.20262524e+00 8.93125614e+00 -3.49738948e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 1.19543316e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 9.49406443e+00 4.15167872e+00 -1.40974752e+02
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 7.98976342e-01 1.66694880e+00 2.36300970e+00 6.45307134e+00 2.44029961e+00 1.74931892e+00 -7.29889682e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 9.93009418e-01 4.37922036e+00 4.89494336e+00 4.85516621e+00 4.36135462e+00 7.52102118e+00 -1.13014438e+02
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 1.33881520e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 2.69377298e+00 3.80361069e+00 -1.48768292e+02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 1.60873580e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 8.07247026e+00 8.04631253e+00 -2.26230809e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 1.50910836e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 2.06970047e+00 4.98389363e+00 -2.30389479e+02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 1.47465261e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 6.05496367e+00 5.36740068e+00 -2.22796931e+02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 1.29095607e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 4.59141280e+00 8.00118466e+00 -1.80655049e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 1.64868469e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 2.18607103e+00 4.44126998e+00 -2.04238490e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 1.39146240e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 6.41240448e+00 4.98814611e+00 -2.89040243e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 9.42871424e-01 4.35279946e+00 5.29154990e+00 5.29285053e+00 4.35333435e+00 4.38571422e+00 -1.14449424e+02
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.53236057e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 1.30441140e+00 4.30606464e+00 -9.98075844e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 1.00609896e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 4.45734252e+00 5.73351919e+00 -1.46719170e+02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 1.34501481e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 5.47925792e+00 8.27919500e+00 -2.91938239e+02
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 1.47136849e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 8.03256672e+00 4.25591481e+00 -1.64389659e+02
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 1.63194709e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 5.64435828e+00 5.71829248e+00 -5.81260276e+02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 1.46250424e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 1.20291687e+01 7.03654593e+00 -4.56468817e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.57083060e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 1.12065885e+00 3.42495502e+00 -1.13168051e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 1.66486115e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 2.15588800e+00 3.49770524e+00 -1.72379385e+02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 1.04384041e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 9.20502512e+00 9.40071814e+00 -1.91527605e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 1.26908382e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 3.41421139e+00 7.51181116e+00 -1.40850754e+02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.38942341e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 1.83587630e+00 6.19468009e+00 -1.03426889e+02
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 1.41145776e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 5.43172106e+00 6.82948049e+00 -1.22368248e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 1.40291286e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 8.33874619e+00 1.26369499e+00 -2.04201394e+02
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 1.64184981e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 4.30559468e+00 6.56292669e+00 -2.04643751e+02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.57565507e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 8.67646929e-01 5.58557986e+00 -5.87319371e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 1.52780892e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 6.27396525e+00 5.91174712e+00 -4.65508984e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 1.30847945e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 8.15452835e+00 4.23481444e+00 -2.21194970e+02
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 1.61590586e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 2.45637172e+00 1.73326508e+00 -2.88046864e+02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 1.65503992e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 6.11621443e+00 2.74005310e+00 -3.86122579e+02
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 1.61504350e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 9.74994364e+00 9.55670242e+00 -2.48343986e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 6.72897830e-01 5.66207260e+00 9.84269145e+00 2.39068747e+00 2.21300200e+00 4.67829606e+00 -9.54949787e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 1.54168450e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 3.33227133e+00 5.20014840e+00 -1.79740065e+02
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 8.44003615e-01 7.04041726e+00 8.32948101e+00 5.59414118e+00 5.65730491e+00 1.47438811e+00 -1.61980149e+02
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 1.24790329e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 6.39796263e+00 1.33809607e+00 -1.79960716e+02
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 8.68689434e-01 7.68027868e+00 2.18961692e+00 3.84811418e+00 9.78996541e+00 7.45463302e+00 -1.59016909e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 1.52573814e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 1.33750474e+00 5.84285198e+00 -5.14202361e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 1.56423736e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 1.95209598e+00 5.57835386e+00 -1.77257695e+02
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 1.00753990e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 1.23763438e+01 3.18812077e+00 -3.55286277e+02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 1.38028212e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 1.33973242e+01 7.70275658e+00 -4.64887958e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 1.43710560e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 7.07533734e+00 2.51412921e+00 -2.19974546e+02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 1.36723651e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 6.29759454e+00 2.70941269e+00 -3.32276090e+02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 1.02181954e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 8.58910575e+00 5.14640954e+00 -1.86210741e+02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 1.40920431e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 3.63284246e+00 3.57651876e+00 -5.80976327e+01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 1.59018923e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 1.12480244e+01 3.22716683e+00 -4.27067751e+02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 9.00817758e-01 6.20926079e+00 1.43526440e+00 9.53532598e+00 1.07938267e+01 6.80713880e+00 -1.48675028e+02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 9.25199278e-01 6.69152192e+00 8.38438826e+00 1.82193161e+00 2.38900906e+00 6.85874571e+00 -1.11533382e+02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 1.35410339e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 1.08495030e+00 8.42065363e+00 -6.59373375e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 1.65143226e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 6.37350649e+00 4.75937710e+00 -5.57256948e+02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 1.55640105e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 8.68187448e+00 1.65776582e+00 -3.78245633e+02
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 1.56082708e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 8.31630555e-01 3.46299746e+00 -5.20043378e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 1.36074460e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 2.01047882e+00 9.82004917e+00 -8.09984824e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 1.52055312e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 2.86459335e+00 6.36632718e+00 -2.43493921e+02
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 7.05996043e-01 3.17350565e+00 6.68312913e+00 7.23618020e+00 3.29959745e+00 7.38763376e+00 -1.50211236e+02
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 1.54154015e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 2.84778708e+00 1.06622047e+00 -2.26290379e+02
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 1.64348050e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 5.87767285e+00 5.66385159e+00 -4.31507149e+02
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 1.53013929e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 7.91359546e+00 1.33775792e+00 -3.43878914e+02
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 1.63178733e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 4.20461238e+00 6.12307191e+00 -3.84472679e+02
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 1.57964461e+00 2.69128343e+00 5.87002442e+00 5.79991193e+00 2.67511431e+00 9.28693765e+00 -1.63735782e+02
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.02081401e+00 1.69274502e+00 6.44580567e+00 4.65080734e+00 1.41892503e+00 9.71577217e+00 -6.11548273e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 1.64035503e+00 7.26540531e+00 2.98438875e+00 2.52245704e+00 6.65596004e+00 5.86497408e+00 -5.98256355e+02
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 8.88269593e-01 4.44518888e+00 6.63085710e+00 9.79710907e+00 5.30193450e+00 5.12384325e+00 -1.38979382e+02
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 1.48755444e+00 8.39647852e+00 6.14446885e+00 8.67985468e+00 9.83251792e+00 9.50515385e+00 -3.51964791e+02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 1.06525329e+00 6.93559692e+00 2.66354558e+00 5.48499725e+00 9.33706328e+00 7.06248849e+00 -1.92560250e+02
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 7.11904369e-01 8.16617305e+00 1.53628388e+00 6.42920880e+00 1.31823690e+01 1.58409352e+00 -1.77833075e+02
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 1.41161833e+00 3.44751435e+00 6.43923388e+00 3.04534948e+00 2.21388450e+00 5.19153020e+00 -7.97995239e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 1.29270718e+00 7.23123030e+00 7.87323042e+00 5.89408363e+00 6.19169084e+00 3.16220517e+00 -2.65931784e+02
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 1.45755389e+00 3.37655786e+00 5.71061234e+00 7.25473120e+00 3.77869196e+00 5.22823889e+00 -1.95365245e+02
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 1.51188553e+00 9.45161632e+00 3.04095363e+00 5.63650326e+00 1.22787279e+01 5.09919015e+00 -6.55353051e+02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 8.21328642e-01 6.72736853e+00 6.99869779e+00 9.91256654e+00 7.88651717e+00 6.23930323e+00 -1.97909420e+02
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 1.02606011e+00 3.92060620e+00 1.72095154e+00 6.50207491e+00 6.20016860e+00 4.21093441e+00 -1.29914568e+02
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 1.50173034e+00 3.42560676e+00 4.97650334e+00 4.33876341e+00 3.19108356e+00 2.47843405e+00 -2.15971651e+02
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 1.34302440e+00 2.71833927e+00 2.47030083e+00 7.94936825e+00 4.14774782e+00 5.53347491e+00 -1.21115769e+02
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 1.58170203e+00 7.25176863e+00 2.66013146e+00 2.53416260e+00 7.07590315e+00 8.47182596e+00 -2.18411443e+02
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 1.54907348e+00 2.96844052e+00 2.82064554e+00 4.46064232e+00 3.63703555e+00 6.97611005e+00 -2.71210584e+02
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 1.62301278e+00 6.35772939e+00 4.48036351e+00 4.12263055e+00 6.09335988e+00 4.04531079e+00 -2.15016862e+02
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 1.56674487e+00 3.38171524e+00 1.46035185e+00 4.88626386e+00 5.20716984e+00 9.41970720e+00 -3.51882385e+02
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 1.41770579e+00 6.95772050e+00 4.58014097e+00 8.03601843e+00 8.86361189e+00 9.20986814e+00 -3.32423025e+02
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 1.55833801e+00 8.33445756e+00 5.60536702e+00 5.35755729e+00 8.14606259e+00 2.88413559e+00 -2.99135387e+02
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 1.26986389e+00 8.00222719e+00 5.34964856e+00 8.14613005e+00 9.66038125e+00 1.35475827e+00 -4.04189943e+02
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 1.30517213e+00 7.84766198e+00 4.44505690e+00 6.18840013e+00 9.13427726e+00 7.67177838e+00 -2.66958593e+02
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 1.60399437e+00 2.68950165e+00 8.55231947e+00 4.07862491e+00 1.73691976e+00 8.44849235e+00 -1.29334381e+02
1.00000000e+00 1.00000000e+00 8.33021634e+00 4.23310032e+00 5.01777565e+00 1.43001883e+00 1.79546452e+00 2.30794023e+00 8.28980869e+00 2.80890923e+00 9.71078109e+00 -1.24638368e+02
