G	c	dx1dt	d2x1dt2	m1	m2	d1	Fg	Fc	d2	p	W
1.000000000000000000e+00	1.000000000000000000e+00	9.083668412131210346e+00	8.527521307489360325e+00	6.276744940853751231e+00	1.567110604517136130e+00	5.544142765153678098e+00	8.305321794844301664e+00	8.855916196676115959e+00	5.225325616401955031e+00	8.985445640399557732e+00	-3.935702970979787096e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.927491906828987300e+00	4.092263521143866711e+00	9.107101825079528368e+00	1.609062386971882530e+00	4.769288631391217947e+00	4.532801073707293682e+00	6.614413870536097306e+00	5.098600931804801561e+00	2.165698866476656992e+00	-2.349913503249339612e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.510553386710355106e+00	4.768237589030610124e+00	5.110736165000479225e+00	1.616947733923912001e+00	1.045094272198340501e+00	4.213567509402152744e+00	1.398460989019862044e+00	3.415262135721342518e-01	9.104454943384649113e+00	-3.852015780957351865e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.740323237812638979e+00	1.378682049015390820e+00	6.113606747394870311e+00	1.515484240175998254e+00	7.659199860021088213e+00	6.903489015636314896e+00	1.003251821146080403e+01	8.829676653705087475e+00	8.547293708360019338e+00	-3.417587513098170007e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.119281508756248655e+00	1.983347794948644438e+00	6.422891775889056021e+00	1.423135329844302799e+00	1.143782629707073450e+00	4.727013262713875896e+00	5.419669393570956117e+00	1.754243576166071295e+00	5.956006258377647633e+00	-1.038081558328923535e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.946170161142362076e+00	4.490390762887590093e+00	6.525339432955048480e+00	1.603481993899564140e+00	5.066329621363049540e+00	7.014968622899965922e+00	3.456684131898507761e+00	3.710738011575155593e+00	9.842195320374619527e+00	-1.783859127851666244e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.629939872315669724e+00	5.460878031363431973e+00	7.463994794779476472e+00	1.612993426871048186e+00	6.192008740259734800e+00	1.599972117282539630e+00	5.118711105823708252e+00	9.936187836365760973e+00	1.503196321527573653e+00	-3.885386302049611231e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.076449359413500950e+00	6.537595340711127356e+00	3.381814808778654147e+00	1.237351118781608195e+00	6.734041047300710403e+00	8.565678716421484040e+00	8.908534687138299546e+00	6.944160599293430991e+00	3.285806519138734672e+00	-2.608389529135039879e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.284087101381561791e+00	3.388538376607034941e+00	5.988908148890589977e+00	1.442295664164948699e+00	7.193236121616103595e+00	9.724084814753155115e+00	3.449269707503530569e+00	3.944494302486684312e+00	7.069835856921178774e+00	-1.748986523750676554e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.745843977855795259e+00	7.148592864206822384e+00	2.086524489215844103e+00	1.011477822892775880e+00	3.040020971211469636e+00	7.023835788202076102e+00	3.159256738348409144e+00	1.544373988983086310e+00	3.930447917999523533e+00	-6.620328192911409815e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.540824844796162552e+00	8.949945284738790363e+00	4.346080791435527502e+00	1.492883287313382601e+00	1.182142829245933946e+00	9.499641678087355601e+00	2.418908039928513443e+00	3.745194050395310170e-01	9.774704304951079337e+00	-4.508544480611709560e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.052617349501300481e+00	7.880742083697175104e+00	5.420711554325482240e+00	1.472606115426033924e+00	7.024051915430568727e+00	2.391290546053593147e+00	3.862194177803284667e+00	9.271710521035172903e+00	1.768540998455994329e+00	-4.369793679561277600e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.318658240870114184e+00	1.627912228939452977e+00	7.328287008762226051e+00	1.447330205993506480e+00	5.172238285780596634e+00	5.171227902391009046e+00	7.939836766868539009e+00	6.873558115083386433e+00	5.735392282119559759e+00	-2.299088781424759418e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.764207747429553663e+00	5.687550776664916263e+00	1.031799567259978012e+01	1.414883404350225415e+00	8.459267451847372499e+00	6.044578502163604483e+00	5.472173217984842353e+00	7.685220437883517164e+00	6.635244767089398366e+00	-5.006989658152749030e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.180205652898783875e+00	2.262492838989479171e+00	6.533712437937248652e+00	1.550749360547214017e+00	8.244696213776260052e+00	6.495391465685311339e+00	2.247075482147927072e+00	6.029729092621362696e+00	6.623263267808466637e+00	-1.632917486613670519e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.214860232246092409e+00	3.729103207750496196e+00	7.840202416631616877e+00	1.519087282036830189e+00	8.864169340447725531e+00	4.590261227738488437e+00	2.616608220994269374e+00	5.926058655116842822e+00	2.907336268437169302e+00	-2.291251439718129177e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.598337763622122765e+00	9.854725449119092318e+00	5.756749975928956431e+00	1.463747841453434839e+00	5.408613215045832590e+00	3.633527225641171921e+00	4.038488217481997822e+00	4.816882295391525126e+00	4.045352656561028937e+00	-3.541905238318987017e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.941833137805014431e+00	2.331749748646582354e+00	6.713505070182001155e+00	1.484615627877476696e+00	4.449458058420252549e+00	2.287653017015570889e+00	8.941913416548295857e+00	6.766836622548137115e+00	8.802212665966171912e+00	-2.074042053605747924e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.273344340105955652e+00	5.579188303842065544e+00	1.959709734318130669e+00	8.396620329223329904e-01	7.975639120841426788e+00	4.464690155637550895e+00	4.198679267618760313e+00	7.796563326885434186e+00	3.063999397964664251e+00	-1.794982600050517760e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.323461242009326355e+00	6.546601456825644760e+00	3.567827971897385542e+00	1.190838575769762375e+00	5.193401078143865313e+00	1.902965093525752716e+00	1.005520361032887600e+01	7.636652424796080751e+00	8.334095569641721823e+00	-2.349453155383902470e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.938210883500453896e+00	7.472996033769438995e+00	4.354515002668001067e+00	1.313988077332891136e+00	2.582696229304912716e+00	7.235159500995385073e+00	4.858578487178860428e+00	2.310043732886630785e+00	5.555738726507428282e+00	-1.229914532723188074e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.322872605947947200e+00	5.560853423630967463e+00	5.164640444892494742e+00	1.502169701106931932e+00	9.068754560280295252e+00	2.688668795921773658e+00	2.286933155303786602e+00	7.998733157873041399e+00	7.436264281761387096e+00	-3.068246313001583871e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.537836312155766105e+00	1.144933659529372871e+00	9.910009329200244466e-01	8.669586460842831910e-01	8.887808806154021468e+00	1.584420160766014662e+00	9.586541395414332811e+00	1.541733891237799980e+01	7.132078472392332280e+00	-2.272176980560513186e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.206474341229045955e+00	3.555007039290279280e+00	2.462423499471218857e+00	9.774992394100127102e-01	5.428049043538625718e+00	6.185910430258996229e+00	5.092079901370602180e+00	5.332001725253617153e+00	2.515650571700059679e+00	-1.195255514610594361e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.529168798425124987e+00	5.391643629074581057e+00	3.550095242150073549e+00	1.197424926359451414e+00	1.389619748733070370e+00	6.562354594824626020e+00	7.654665118395758583e+00	1.758820365272104613e+00	6.191508766629294058e+00	-6.889123389723903301e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.404581793867373918e+00	1.994657498188018740e+00	9.540109403878753724e+00	1.685626236083199503e+00	4.378049713974465185e+00	9.011405705411014821e+00	1.016249618173418945e+01	5.028754268957051465e+00	9.336654527219415911e+00	-2.559603345183890610e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.031334805550287115e+00	4.100256647692841483e+00	3.670171761719370540e+00	1.404164295857921463e+00	8.209091012941385657e+00	6.183476007578324385e+00	1.559638571440766786e+00	2.789759210431572711e+00	5.105488586825739361e+00	-1.095711328029489522e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.411514242016530307e+00	1.492874878691794471e+00	5.520979605404161106e+00	1.526680179315956565e+00	9.457933933426335926e+00	4.578373163644061883e+00	2.149289518281974232e+00	5.286282939568782702e+00	9.392450575891260200e+00	-1.110799901327316235e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.141564387007621306e+00	1.645795738449512324e+00	2.322805960343897524e+00	1.091132577781316781e+00	2.236544789933595290e+00	8.417715040247607305e+00	6.904526334824582001e+00	3.249927008300990128e+00	4.881073345375099848e+00	-1.532876835928168475e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.489750988659522157e+00	4.880065022848108391e+00	6.579746351129615256e+00	1.597697769912250321e+00	1.512726046336053010e+00	5.922999858763188463e+00	3.473188732970387882e+00	1.290416192881298496e+00	2.149269168575610234e+00	-6.093961656908043523e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.555873155626103399e+00	2.127939629932637189e+00	3.759038510581021342e+00	1.153267533016653079e+00	8.796959354402774878e+00	1.867831354721752657e+00	1.813676551730573960e+00	1.099371117003628662e+01	4.610774083376492527e+00	-1.304646497188304011e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.356860549792287429e+00	5.564091828545323359e+00	3.014749055017846402e+00	1.163413483997402853e+00	3.942472578266908556e+00	5.983978896314705587e+00	8.752876778147382630e-01	1.953925550959171087e+00	9.992685629269033143e+00	-7.816473843042496128e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.126387067884629722e+00	7.267879421891385583e+00	5.541277216256798255e+00	1.510763961277240774e+00	5.750248690709143240e+00	9.156576764368809407e+00	1.046843708354465274e+00	1.211646262000507068e+00	3.750359888628956195e+00	-1.189075849264802969e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.459419706282083951e+00	7.601995034304589893e+00	7.046216630017121396e-01	5.444983293776540778e-01	9.295581830318496941e+00	3.999798870494661873e+00	7.787849476528209358e+00	1.257533968731732976e+01	9.231413902264835158e+00	-2.582468133578735205e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.602781670456051799e+00	2.397266568152987887e+00	1.231042074323895230e+00	8.414397281870600320e-01	9.682447296325205066e-01	3.561602501541746513e+00	2.221260065838035480e+00	1.387111285071746414e+00	9.503496730697335693e+00	-3.905667208491050957e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.131802763860088490e+00	2.261744787168793014e+00	3.303062788673177153e+00	1.287227939876379734e+00	6.763862178963923277e+00	2.770526026859462476e+00	5.203820918396970363e+00	9.139412970016820736e+00	4.056507909157191172e+00	-1.463073934668068148e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.905357372793737625e+00	1.660808321398524967e+00	1.172370559632442077e+00	8.437429078126010840e-01	1.586791563967929308e+00	2.403419320274615689e+00	6.489758094918157916e+00	2.854711451084584350e+00	1.647147723548985754e+00	-5.585319374398233094e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.322535726121643940e+00	6.576262124264672160e+00	2.112180312112050817e+00	9.262385779271747888e-01	4.312919074627220795e+00	4.924013660323913300e+00	4.903090642523400433e+00	4.719308176047515957e+00	7.422936686934026085e+00	-1.203860004881910015e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.204443753694215857e+00	7.068422259965572607e+00	4.486374609146978720e+00	1.334103072220342856e+00	8.302771740779562037e+00	6.633085644105522150e+00	1.335283576365350333e+00	2.342158446502034863e+00	3.820607277322080275e+00	-1.520232530468349808e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.497626635051582333e+00	8.931986180154281030e-01	8.316820899509515641e+00	1.663425412523094726e+00	4.663224832204581283e+00	1.822991469865188563e+00	7.788438914276794911e+00	8.127329399956199296e+00	7.948891763642293107e+00	-2.271990077974496671e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.589853378761382885e+00	9.854783839201191498e+00	6.038866096941624129e+00	1.431430779843868573e+00	1.045936998708294574e+01	9.241920484578729500e+00	8.958019490764784765e-01	2.006406941312652403e+00	5.224380153805228133e+00	-2.376033620980944079e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.489342589748831713e+00	1.279110363490131519e+00	5.901371057358955063e+00	1.462165497253661739e+00	6.022521911720917664e+00	7.802645621820894384e+00	7.846893065690506042e+00	6.443442927136493914e+00	4.946135643457229669e+00	-2.140008696068314293e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.387774964779940667e+00	5.251161625567683622e+00	3.437771675745008526e+00	1.353946036473619996e+00	4.238655923049952534e+00	5.970441288463099738e+00	9.033885876114194247e+00	4.205041356667340580e+00	7.855773342858745956e+00	-2.050026612965388892e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.433906412945210818e+00	7.281152423959347253e+00	9.027375273369184328e+00	1.545272827989408349e+00	2.526305666071707812e+00	8.505954336387281600e+00	4.598776854572116157e+00	3.172784801292291235e+00	4.530801862804926472e+00	-1.903491907329296282e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.030363833719261102e+01	8.525869407565037861e+00	4.797403097599398869e+00	1.414463051215999467e+00	3.928803694833897353e+00	1.493521792671142601e+00	6.116563754019721522e+00	6.364612670440396691e+00	5.224799505592138793e+00	-2.891853970748787219e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.488484593191724770e+00	7.180621752939303271e+00	1.671700575719251569e+00	8.214579343365859820e-01	4.538563445139809360e+00	5.544368519524275563e+00	5.491669893649614664e+00	4.555597001559667625e+00	4.982807560172428651e+00	-9.854291586079587262e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.298311899356797916e+00	8.413140042854891476e+00	6.466212712858656175e+00	1.467055286407284331e+00	1.557099225837712542e+00	6.531875435758055737e+00	4.267049528447339313e+00	1.684451929098193190e+00	3.955463986141309451e+00	-1.333795635183589638e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.121289081108612251e+00	3.930393198386534781e+00	1.851458153868404510e+00	9.711859160999211094e-01	4.035691643626539538e+00	8.233270198572649079e+00	8.929664143168116297e+00	4.403657630899081354e+00	5.556170840365447283e+00	-1.764906038097926455e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.117852716580217454e+00	8.012822299728645348e+00	3.976471645103676789e+00	1.380548009357843942e+00	4.680486984100949321e+00	8.020496541893152198e+00	9.596636452525553196e+00	5.447774945203108565e+00	7.662757393155395391e+00	-2.955063022718096590e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.822684531767564842e+00	1.845162508915052735e+00	5.954060533936598176e+00	1.422880501025778566e+00	7.703095107220555349e+00	3.593136760151107278e+00	4.066395009903940760e+00	7.894839621865108015e+00	3.954042673338592273e+00	-1.582072252037282567e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.359452307859338127e+00	9.373214896995172296e+00	9.326989663099586991e+00	1.640633853239793938e+00	7.086933741850052648e+00	9.139107805572781018e+00	6.644168016650726649e+00	5.401826222633567376e+00	5.237164296906117400e+00	-5.880417158601986785e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.965184030453906328e-01	6.077666562835482011e+00	5.937481547076209232e+00	1.414954541738923988e+00	7.444750212625635299e+00	1.977146970037350293e+00	9.175131545645985653e+00	1.210363184852010932e+01	6.894758784452594824e+00	-4.493340504415444343e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.424138620538112576e+00	7.673204341114473692e+00	7.621292200061907884e+00	1.534116929505061622e+00	9.410468205634586747e-01	8.904843250024145007e+00	9.572637014318281956e+00	1.083608844592900189e+00	3.362842095921599661e+00	-1.011761591680403853e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.008622341601235206e+00	4.760721547124316722e+00	1.006408092086219774e+01	1.751395117470592622e+00	2.657727889658661802e+00	1.010296343822431808e+01	5.995201710259518535e+00	2.016368668426347099e+00	3.625391618757908496e+00	-1.642406760271825874e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.673153837401680555e+00	6.805397438293518064e+00	1.787972983138639282e+00	9.642554806325309702e-01	6.940818151684272408e+00	1.905692558505941214e+00	5.106500933336975301e+00	9.081504555353589581e+00	9.319502359014498083e+00	-1.902656337164359854e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.737680968379405222e+00	5.669670167987313825e+00	3.420811426819180934e+00	1.321610106991115918e+00	4.999888639427437553e+00	7.666132676118642131e+00	3.488792589781307019e+00	3.572043699885030676e+00	7.639628866072170510e+00	-1.396824592559775624e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.373931341127398564e+00	7.493271567334314653e+00	5.146627016634200302e+00	1.389349799170441990e+00	8.443909402387590468e-01	1.258106587662647602e+00	9.631942878795973328e+00	1.617420926978916818e+00	6.225707006086837580e+00	-1.109398645093852593e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.467944452119412713e+00	1.461308412842033055e+00	4.676186082050500126e+00	1.371634879161758080e+00	8.581832925414140334e+00	4.514099590406006612e+00	2.983550198549754562e+00	5.364076566969931292e+00	6.548427967661703875e+00	-1.230449384140950144e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.026092178147198553e+00	1.152194601554048736e+00	5.117218588165390436e+00	1.318671775966816284e+00	7.454322717755132999e+00	5.461046536636842141e+00	6.229385737182377980e+00	8.584894256041881277e+00	8.050471286706354368e-01	-2.167177945733273816e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.220209346945325457e+00	3.782409230055445271e+00	9.183693450731444941e+00	1.562541080423999196e+00	6.119158094560460448e+00	6.126701015688619911e+00	3.315254884004727121e+00	4.373310580109273538e+00	6.721681760438155351e+00	-2.142333742749851808e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.231489733868318837e+00	2.443443242737350918e+00	6.686905349212948657e+00	1.524547808645276392e+00	2.002602112550800673e+00	9.592513177536110547e+00	3.331305946335628931e+00	5.801690634727127982e-01	6.033410523630461597e+00	-5.244625635911967976e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.993085045756548546e+00	9.024663275983568766e+00	6.647973834788262870e+00	1.517426571848677685e+00	8.119571465465748261e+00	6.904063792826147683e+00	4.858885703976867809e+00	6.267426882790835485e+00	6.601343897336106714e+00	-4.711655266138664047e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.360009041901336424e+00	2.974664702612247247e+00	4.133945319341430391e+00	1.350236618425045387e+00	6.361206080596984336e+00	5.783214775132550223e+00	9.597291161873181764e+00	8.274230063721546458e+00	4.489247807848673943e+00	-2.302081917550766548e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.070440304917896768e+00	9.795679551458468026e+00	8.400586526727405356e+00	1.595132138101813091e+00	7.912165097228653465e+00	8.456983823626075036e+00	1.618295736133382734e+00	2.727336749872764532e+00	2.129693152440240045e+00	-2.825571298189056506e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.236732232320214564e+00	4.014787585723781582e+00	9.935968498581276620e+00	1.638897011993620145e+00	7.590901203783372964e+00	9.608712582598784024e+00	6.008326683236476562e+00	5.909313634836637519e+00	2.865565053139065732e+00	-3.814800942408764968e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.436917546376759169e+00	2.327400499024077973e+00	7.930326422246850804e+00	1.609232169589995154e+00	7.618519830323774222e+00	1.153370388863007800e+00	1.233272164319386910e+00	9.596960442516792256e+00	9.638845644034484295e+00	-2.509750098134115035e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.911934494747498547e+00	7.686019523428427647e+00	6.315557977713306403e-01	7.058863444659925213e-01	5.672089152685043878e+00	1.016674514302740562e+01	2.121844820520324859e+00	2.022595306292649386e+00	4.708487114981769750e+00	-9.731501316069271468e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.980232185157393410e+00	7.035801575369097449e+00	6.784171796060197934e+00	1.586298766797149984e+00	2.154046731897099498e+00	2.139050731565093955e+00	4.963619252353439926e+00	3.155461144025714759e+00	5.171369343094768034e+00	-1.746570603061822737e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.927821836585598358e+00	5.536011278372067856e+00	1.591941493460762080e+00	7.480386999540242776e-01	6.851481144141178703e+00	8.013181607415205576e+00	5.976848180628433482e+00	5.768237084036288209e+00	1.639506241680720233e+00	-1.501392100494276178e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.612376398728679661e+00	6.259262098603458391e+00	3.692992769604199310e+00	1.228386383462745091e+00	6.578828762582971557e+00	3.331852649329976934e+00	3.579666176048361237e+00	6.560795231851121123e+00	1.196499402059800765e+00	-1.775033905171538038e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.942333115105607355e+00	7.677362340423125708e+00	1.712118213127923338e+00	9.536142027317655590e-01	7.697160150585744098e+00	2.362456803597865918e+00	3.767552301836901929e+00	1.007781146376060377e+01	7.414530298327125735e+00	-1.735839115237683643e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.306774073649108026e+00	2.831198707440680362e+00	6.104618885325535871e+00	1.434675066135832955e+00	2.356903537107294611e+00	5.213803375311123034e+00	2.049382862506315295e+00	1.312531621195872411e+00	5.522458134962662690e+00	-5.412614473048221697e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.165394510459478727e+00	1.028204433243153559e+01	7.238127404307390655e+00	1.569379110349492068e+00	3.191387393985047449e+00	6.713812254008396430e+00	3.631110124638750936e+00	1.567173225882304344e+00	5.707528679188845544e+00	-1.822331849278094182e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.006209766401188865e+00	9.985936731846484449e+00	2.196239121018995988e+00	9.957191080630466429e-01	9.211437006672825945e+00	4.226363686410708809e+00	9.296748594176861502e+00	1.255971396315444188e+01	2.927256810294395439e+00	-3.681540747493081085e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.042318356344156705e+00	7.045094142462609454e+00	3.937106598209114239e+00	1.341073519782699064e+00	7.992394806311756916e+00	1.512498613908321854e+00	9.508150968667289149e+00	1.344091419672262511e+01	7.711934845462314669e+00	-4.588030741807988875e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.561072341811485131e+00	3.421549823424292036e+00	5.094082139242229523e+00	1.547172739126910113e+00	9.146095562460358153e+00	6.797323869306907795e+00	3.600813331446973464e+00	7.091763185079106968e+00	2.650257270894483153e+00	-2.129496795914618303e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.507099578445727062e+00	7.690597226759757099e+00	4.228828706557550277e+00	1.369785200166348860e+00	7.966813437595214431e+00	9.132805053837333986e+00	6.354775867350156204e+00	5.946065943896954309e+00	2.868768701445939318e+00	-3.234016109942593857e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.893998212255287861e+00	1.841690566748928726e+00	1.908475649220551462e+00	1.126376510599062852e+00	6.131958486134014841e+00	4.104707313707288030e+00	9.407418697558963316e+00	8.535465638509887043e+00	5.356251358466796120e+00	-1.983199866995472860e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.833056001190038975e+00	1.433086524177192178e+00	4.908233763671146832e+00	1.409593659470291138e+00	7.067530010587269373e+00	2.976839706583442879e+00	8.142707081422785320e-01	3.305896339765750813e+00	3.518505816128558727e+00	-5.617353626462559646e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.376749618110261864e+00	3.620016812008052476e+00	7.443195391707163822e+00	1.622034591759690114e+00	8.946825917388116167e+00	5.196375508262441656e+00	8.336090839430935873e+00	1.138003625543144892e+01	3.359370820440318539e+00	-4.271444361780656891e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.475773546964331828e+00	5.001175321529273354e+00	1.754162149867833254e+00	8.608794797641635688e-01	5.932641762090065995e+00	1.407654553326025404e+00	9.572645512120695699e+00	1.067607725817621578e+01	6.674782092176013037e+00	-1.449184724208816135e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.741393370533288465e+00	8.655950104556280778e+00	1.876085882620199374e+00	8.860309407812132498e-01	6.685359693070071607e+00	8.727046714051091669e+00	2.061119030843121092e+00	2.246706815503537236e+00	6.322689783674774411e+00	-1.099480863866764224e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.631282096622155287e+00	7.731839038532964281e+00	4.492149797282875667e+00	1.382426373993826729e+00	2.329240534422244657e+00	8.672879029421089569e+00	2.111495717252853233e+00	6.639181663929636379e-01	8.564891907215743672e+00	-6.609065261097789801e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.978038237312110148e+00	7.446123196152789170e+00	9.165374915158755798e+00	1.681024885707042005e+00	5.894073300895439793e+00	6.275184288003690547e+00	9.811161555171047155e+00	6.654831554503575219e+00	4.840562575033676040e+00	-5.588788711033604386e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.227860211452710182e+00	4.994323458486038092e+00	6.601584878385909683e+00	1.597776108755820434e+00	7.565421636351828738e+00	4.189676161365618157e+00	5.476659607017389853e+00	8.611052744944908355e+00	1.933378643606066039e+00	-3.647197174876214376e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.011419726981112710e+00	4.157039018424857346e+00	7.185030036578745616e+00	1.586889660824050807e+00	3.866064466222613127e+00	7.696451821790987857e+00	1.340959591088282554e+00	8.554548848878885670e-01	3.456119208839374402e+00	-6.253595666861152580e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.258858381320589359e+00	4.101192924978380283e+00	4.178245420104689245e+00	1.268276890468345242e+00	3.126491711285684705e+00	6.321785316077400019e+00	3.610195472855986409e+00	1.809025573703259893e+00	9.384006405114915239e+00	-8.311468101609439429e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.415874425490469157e+00	9.896041041267572780e+00	7.144318283870427777e+00	1.464760021383368915e+00	3.834667298533514401e+00	8.343647588431094775e+00	4.865818110922154993e+00	2.412495207149949916e+00	6.341404616637354330e+00	-2.302792556323779536e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.693894937983592364e+00	1.724001327945852369e+00	1.217764100756638879e+00	7.648040654776767644e-01	3.053404718454405753e+00	6.574201953883199501e+00	7.570598244795035292e+00	3.153983386795047750e+00	7.628773901428752779e+00	-1.601225762642590666e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.581729017837260720e+00	8.826195452294710364e+00	6.740921855235423088e+00	1.406032838735509216e+00	2.463188739144435146e+00	7.909898062545400954e+00	7.166671960259634488e+00	2.746020639398104368e+00	1.195696690981540300e+00	-2.355788754641901335e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.890938473431813094e+00	6.232152582159470100e+00	9.171867742662593415e+00	1.663726158286011003e+00	4.587920369100516815e+00	6.511447331518044557e+00	1.026041927740852344e+01	5.957860819009428432e+00	5.623938683639199354e+00	-4.225381763079864754e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.034177667797031575e+00	5.039048587242107580e+00	6.176875567071434148e+00	1.522398243527244288e+00	9.349933284214065665e+00	4.419873011312044575e+00	3.982182311192437929e+00	7.816350870821610286e+00	8.852881463005763951e-01	-3.612795569932620197e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.678477401135240132e+00	7.655045803491876022e+00	9.018965212120932051e+00	1.690570373394048032e+00	5.481759559828219608e+00	9.353475846517646630e+00	5.938841147054290559e+00	4.007854175381210027e+00	5.844006607360004324e+00	-3.763995737362727709e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.760852069181302770e+00	5.287994617997779478e+00	7.493906937210291552e+00	1.608470862298132520e+00	2.793006255870286836e+00	5.855719345371903195e+00	5.746277444595389916e+00	2.263344517758565377e+00	9.416741360141019257e+00	-1.697192595584180594e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.439592372370428919e+00	8.958236978088125468e+00	2.063404706484095907e+00	9.748728440108795912e-01	1.143212938989006222e+00	6.275176396112667199e+00	4.736506914721269723e+00	1.432196607783115416e+00	9.262867778541599151e+00	-5.614450003578389925e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.311613587700215078e+00	8.814509690029574074e+00	9.148153926660413049e+00	1.591274705101925591e+00	7.388157617059699867e+00	3.075688740476828720e+00	2.356840673477171411e+00	6.437779484018886222e+00	5.778414970985497945e+00	-6.131740879305380076e+02
