G	c	dx1dt	d2x1dt2	d1	m1	Fc	d2	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	8.682321517276225364e+00	3.400220282943293260e+00	7.171252771343099575e+00	9.382757862280453054e+00	6.689399054130088729e+00	6.662909140323615986e+01	5.738607620646194896e+00	3.161926717160116596e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.432293327447458964e+00	6.882055210475592766e+00	6.474342014021161162e+00	3.631419479759617541e+00	2.052949186720428809e+00	4.257829298268508467e+01	7.847076242151728387e+00	2.670202550427684329e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.778237112288007182e+00	8.857338622410493301e-01	1.596595306372083245e+00	4.878074897608350113e+00	4.873036784637311492e+00	1.035003399299318261e+01	5.977223481572248254e+00	8.297536419078186398e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.986984895600576451e+00	9.438418873447682600e+00	5.831919011046825752e+00	5.535022533645205023e+00	2.000382098397342823e+00	2.220567113546838556e+01	2.127791569046137976e+00	1.679891535495612587e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.951599610646408856e+00	9.365952228340072239e+00	4.280760914791180483e+00	8.596356242106526935e+00	7.424365562007816166e+00	4.226552785988758387e+01	1.857843578883793256e+00	1.920815159074272671e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.633467674107787815e+00	8.888216650021387721e+00	9.285104391683438152e+00	9.002182133000033559e+00	3.751625640694708164e+00	7.286803211031804040e+01	3.693346223308668019e+00	3.761757818496101180e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.398689166936279094e+00	8.600168411027755866e+00	6.193481348404487719e+00	1.991056582370394956e+00	1.051214520280768117e+00	5.574239980779583448e+01	4.923325657477652051e+00	1.697921427930561578e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.119193324271899215e+00	2.271649342361264701e+00	4.006245725689838721e+00	4.280901791730447492e+00	4.220525310920269391e+00	4.139569528439457713e+01	6.674291101894384681e+00	1.534804934017530442e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.695835032888148852e+00	8.306800689456684594e+00	9.675918188417446331e+00	6.125198317704423800e+00	1.921535710294739907e+00	6.450283104182183536e+01	9.471309073353033625e+00	4.095723718057659113e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.758679229770720331e+00	7.475951824755597830e-01	1.370190522056312865e+00	5.504314157847365330e+00	2.405171532348268748e+00	1.308280557579714731e+00	3.160400657084939002e+00	-3.677345803662501744e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.429999540805495517e+00	1.466682941479278135e-01	4.200170255440716538e+00	3.087848596807151402e+00	7.168371017392186628e-01	1.564654838684773175e+01	1.871411343738168309e+00	-1.009849228676577226e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.973799484388033321e+00	4.844433169206439516e+00	4.996975035218806926e-01	9.040608625937197829e+00	2.833581860270626507e+01	9.745092456696418992e+00	8.906847003783179062e+00	2.753796617539853742e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.737734656209656947e+00	5.394213374289519969e+00	8.082931521620505322e+00	7.290002665712741248e+00	2.576181941262604802e+00	4.746249788139908787e+01	2.292710850490380370e+00	4.364733033043089350e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.322625337094595066e+00	8.207013471355486089e+00	9.928238460061525217e+00	7.838055906356355962e+00	5.853002005407511588e-01	1.053897833586200328e+01	4.803139068193516437e+00	8.961905997667823698e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.062557204569658520e+00	7.514932848994321901e+00	2.326660999044276146e+00	9.875981819165147613e+00	2.124884295601017214e+00	4.339634735413611111e+00	5.626039001895184910e+00	2.319112208723051083e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.900310399978550002e+00	4.826541093610114075e+00	9.740123337502016199e+00	6.892889202432075813e+00	3.587628311371626744e+00	6.345072945945229037e+01	6.589051517446238293e+00	2.445818032982751333e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.305582642810235505e-01	3.588495020783856848e+00	3.623333540174179301e+00	4.883220300462782326e+00	6.421165911988531150e-01	1.424132602950721971e+00	2.249484275296540048e+00	-4.082560017075387293e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.791266480569576380e+00	1.086086115245974071e+01	9.356978289362706036e+00	5.902462938615622434e+00	1.130693722954596581e+00	2.358874324784674670e+01	1.723323344959137415e+00	3.387460463673676703e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.354088959922505886e+00	4.817584159113740938e+00	6.972642070626740463e+00	2.657841386625869440e+00	1.096059561871355337e+00	4.708894585354638451e+01	1.274802422571026383e+00	-1.651840468693932085e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.896484368754821404e+00	5.586588855219650540e+00	8.973474943083893152e+00	7.137732975002800018e+00	2.872779507320292858e+00	6.457012825838855008e+01	7.244893051780114668e+00	2.997905038569093250e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.804457785755584354e+00	1.364852682040161413e+00	1.272630123431453653e+00	2.521919882411822300e+00	6.987685382045415672e+00	1.147473186655061994e+01	6.459523200941782228e+00	2.514827366395341102e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.875647061932031567e+00	8.778451480821708230e+00	1.029411337549086980e+01	8.067173699672490983e+00	1.570820646865354275e+00	2.758618157480883326e+01	2.938196695729817787e+00	4.828666389543287529e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.936116894638498565e+00	6.396425334339602919e+00	8.214154352019772176e+00	3.666453906217998160e+00	1.143633547936868666e+00	5.207723530926192268e+01	6.459296916768627383e+00	1.989266916018553744e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.519339145717607309e+00	3.548476369995949398e+00	4.479831000522444207e+00	1.880881883896826867e+00	7.122211654832070193e-01	1.424707659303950891e+01	8.423360473183834074e+00	3.705772080121825240e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.551058958977565183e+00	1.958743641880407838e+00	8.106593925891765196e+00	2.922868681287284165e+00	5.213262963505029823e-01	3.129464693603179981e+01	1.113618484748861270e+00	2.311916959822149842e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.522986269979394791e+00	7.071131553969432382e+00	3.418861415989896457e+00	1.864949386341663740e+00	1.092781874570282419e+00	2.626800435080784268e+01	6.687954817189619483e+00	8.859805043770577981e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.184170318121827492e+00	6.835198451490637872e+00	8.517023990011933776e+00	8.064855977689310507e+00	3.244208276327339657e+00	5.744816351479282446e+01	6.993798412781193186e+00	3.361844978338263701e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.123647650709363788e+00	3.318737496567750078e+00	2.507464585745057484e+00	7.517869205633584073e+00	1.629800610501600389e+01	1.943630530073285456e+01	2.689137103209688018e+00	4.601871725459182016e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.719161302856159423e+00	9.101220824695475997e+00	7.516983632429460549e+00	4.773510567406953342e+00	2.610669743726200753e+00	4.879619409680211106e+01	4.635139992881402549e+00	2.052347755635171822e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.305865706743874810e+00	2.244933218190274804e+00	6.456630827949467744e+00	2.628009309185843634e+00	1.655774273256350959e+00	3.576596375547636342e+01	6.212776114043686349e+00	6.031161551601408988e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.750408112066446087e+00	6.119390864558993393e+00	2.483225821993277460e+00	2.113932916179233956e+00	1.086687703100495783e+00	3.385874267001173443e+00	9.509782022834897930e+00	1.205818349703502435e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.112757848284664952e+00	1.021703678617685185e+01	2.223311948054840670e+00	7.555381781577084066e-01	5.221846612114861008e-01	1.424168942974169383e+01	8.657199890475700599e+00	1.719221906354077234e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.849823702954275007e+00	4.292993216220928332e+00	1.857484526477792386e+00	2.503938189475230836e+00	3.370348112315237898e+00	5.748812897309441006e+00	6.216273526158179408e+00	3.013422686928444705e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.900231916922667574e+00	6.895652201051468033e+00	5.743943976699962484e+00	8.972829527258857851e+00	2.455609433432216715e+00	1.595106713112635433e+01	7.042009191375028898e+00	2.985539682231170389e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.073994740464723385e+01	4.631744283350013980e+00	3.507514235700598615e+00	3.925051445966513342e+00	4.153687146591687807e+00	3.398921490990944960e+01	4.257157240692935218e+00	1.915686936475850288e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.476970983688576489e+00	3.388776761483573985e+00	6.578360736623323213e+00	5.191982233647203238e+00	1.026221459242587342e+00	2.339956926567718298e+01	6.131472499993377845e+00	8.096097206079981845e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.524237595849182725e+00	9.297938057336105899e+00	3.606854242024004176e+00	2.584297073837700687e+00	2.426537715515710847e+00	3.348843745967799634e+01	5.182715378308315302e+00	3.471949829309809132e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.647645375751623398e+00	4.932066053651651849e+00	4.039436478354698323e+00	2.954937236680699186e+00	2.661957308087589791e+00	2.424129701232572032e+01	3.130355268829470461e+00	6.964509281170885302e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.419655013266089227e+00	9.517575654988485567e+00	7.483666650439491086e+00	6.294323033171288273e+00	2.064979600473057619e+00	6.055828002193037207e+01	8.251310312954865722e+00	4.330169859739177696e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.267310551274157149e+00	2.605680623819696340e+00	1.697732453634514194e+00	6.820987563264400144e+00	1.194542660308711390e+01	8.104649062388642022e+00	5.415635993900719924e+00	5.466009760041803389e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.983824727747779626e+00	4.005840487305254882e+00	9.163218603878460655e+00	3.167624877350591284e+00	1.818389430270928031e-02	5.907639731758357726e+01	4.091170743214852301e+00	1.498908250203232040e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.891493801698324262e+00	2.126920862213078411e+00	8.431732456935614906e+00	2.652278848023089886e+00	3.485304612497187593e-01	5.043714871051173532e+01	8.916190846525022806e+00	-4.656653658739764445e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.913457757291190386e+00	7.169954467929649411e+00	7.115228758851878332e+00	4.119778731073432176e+00	1.287046188022700210e+00	1.472549335596455222e+01	1.337511472831304893e+00	4.534292050336464541e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.616160065513290611e+00	3.631512235805767208e+00	7.833412317483086085e+00	3.434748941045473902e+00	1.137858858018260477e+00	4.647354194233983549e+01	3.013037265571854917e+00	3.215124663625672952e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.560196310471902770e+00	9.002534120432864384e+00	8.652193041563799980e+00	3.430471007054419541e+00	9.075382814031673906e-02	3.473251770253002491e+01	1.006094857813764509e+00	3.181560421485567058e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.757150557499191690e-01	5.415757913978147542e+00	2.529961478565214250e+00	9.483131304600032507e+00	2.140976698077200258e+00	8.037512140718240161e+00	6.977113245700064859e+00	1.979476126350353837e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.319209785628156162e+00	9.999217122372634492e+00	1.341814074302710491e+00	6.849386862817924637e+00	1.263453988421518304e+01	9.198202272403324997e+00	6.535530099819061967e+00	2.358074229853153554e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.770949382881501055e+00	3.554529685594387090e+00	2.844603068032573123e+00	6.523739148337570626e+00	2.074661454414063577e+00	1.231844399718803551e+01	3.622432944331597238e+00	5.791598191366531978e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.798988235644801037e+00	8.719711402682991164e+00	8.601646681056758226e+00	4.874405726139118933e+00	2.953740505448963827e+00	7.309582156061497926e+01	7.991087174427493167e+00	4.162451725093423249e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.018775499696934972e+01	9.128609500438585656e+00	1.707317748211475195e+00	5.116278587333185079e+00	1.757121520925561953e+01	1.601938924382912433e+01	4.752771208894824184e+00	1.633141849497506257e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.038126648237452976e+01	8.164441298838015726e+00	6.242023897788552489e+00	5.925218855051793909e+00	3.786736071536402903e+00	5.682253155177405546e+01	7.841687033741526314e+00	6.437645815460194854e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.533627765253311459e+00	8.441459861518209706e+00	1.052562286153959192e+01	7.699595837658182340e+00	8.062539451245258615e-01	4.782249386311482198e+01	5.821294749537115898e+00	1.891140853525617871e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.554435073914667065e+00	9.184026829543791237e+00	9.139376579048574811e+00	7.195360119821734735e+00	1.298105266695112281e+00	8.520312924867821991e+00	4.919461317454945970e+00	3.075246586766820833e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.805805148994133802e+00	7.097664679254567233e+00	5.603375919254862225e+00	2.376457324028695250e+00	2.509641966888935816e+00	5.232816677960977358e+01	9.672702459854935597e+00	3.098435935426464027e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.539470262260740796e+00	1.928228356365789375e+00	7.258215194020319894e-01	5.512144753168175093e+00	8.320739093185418156e+00	7.233704819578205658e+00	3.000257938126915214e+00	1.483367558486731674e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.203271596486858996e+00	1.339586620074550316e+00	8.940538891954192380e+00	5.348387260071068461e+00	2.724253125188540459e+00	7.766921358483284621e+01	1.736876624982256700e+00	-1.248579290949633380e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.084942498635150798e+00	9.641020653587755618e+00	6.484489461498735174e+00	7.888829426388926258e+00	6.504580338561568809e+00	5.653087546223941473e+01	5.546724001044943897e+00	9.665588598712780311e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.391665230483033255e+00	6.465926491192075964e+00	2.046667992245494450e+00	6.190494538422179893e+00	1.444094263571014025e+01	1.918231473539837140e+01	9.396485954866955481e+00	2.278757790015187936e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.759705098277687618e+00	8.243330653117496354e+00	1.587380083493896477e+00	7.024496366346799192e+00	5.413897998400379663e+00	9.697154516812247493e+00	4.247753277779990455e+00	4.501432974923142183e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.202014204816307164e+00	4.879078067624774029e+00	9.597810571290935400e+00	2.187521601395632231e+00	2.940573580880820881e-01	4.284823323273931095e+01	1.746097484833957658e+00	4.095686706110306829e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.258473301266199940e+00	1.118273736201617075e+00	7.215229856715660972e+00	6.230397106429255594e+00	4.146283346385932767e+00	5.705908313344512095e+01	4.033725292825060649e+00	1.057902044444165846e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.977984486621979343e+00	2.185874856686269130e+00	8.332812997393437726e+00	2.485118289663526436e+00	1.006818048008626398e+00	3.404406601530046572e+01	5.354533453840250701e+00	-3.829788929253817198e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.098488380185018265e+00	7.247987248388161774e+00	8.234156801830048167e+00	3.609894592530610069e+00	8.467252600750432290e-01	1.953457812909345037e+01	1.960721482794186787e+00	-3.129912927188539751e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.714616886854173572e+00	5.165997888485200029e+00	6.735624406464593150e+00	1.147259096847853099e+00	1.575343308983027990e+00	3.816694351255555517e+01	7.140322252966662120e+00	1.179170750265925705e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.029702939699056685e+00	2.484179231985529590e+00	5.991024755395605972e+00	7.420729351966197207e+00	5.906125950078538800e+00	5.671176967791001999e+01	9.708613905599175808e+00	4.428744382059177553e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.233464466229047041e+00	4.678579687287106381e+00	5.014871271452293833e+00	2.460668294822091262e+00	1.897526696456885320e+00	3.650676556917861149e+01	5.258366394733459792e+00	1.637264080286063006e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.207595468582997711e+00	1.040855392891693265e+00	2.385541269178384827e+00	4.581620453377039937e+00	2.882851359962953275e+00	2.802141039155423385e+01	3.150407659457064469e+00	1.947646201573557612e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.498645750892855677e+00	6.825008120053118077e+00	4.890439761702817911e+00	9.239390014229792669e+00	1.756008269513839259e+00	8.757053491081217445e+00	4.789584354820069834e+00	1.755923641441281191e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.499826610914466229e+00	3.050094384783053947e+00	7.831732620046074622e+00	2.915780268051745949e+00	1.305183609772708087e+00	5.140163478688712217e+01	2.443151908800435645e+00	-9.300949249334911073e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.021344804130100314e+00	7.932095372342067741e+00	6.075799115124119076e+00	4.645102202627825250e+00	4.189905841928119656e+00	6.380061144876150081e+01	9.286917641532330236e+00	7.937231136583011448e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.829490801461962857e+00	3.619457098709777387e+00	9.449172048362054710e+00	4.787671756753947960e+00	3.093152280662349041e-01	1.639489260551404115e+01	4.626278309163712521e+00	3.388812623114377587e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.704163577031835075e+00	4.752468362018026582e+00	5.385140930495560418e+00	1.403796092546347518e+00	1.121293941721242193e+00	2.706233036404593406e+01	4.984038817887898709e+00	8.248658612665456857e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.739069951647906009e+00	7.189408801295493756e-01	6.705005597020255337e+00	7.376918378407197885e+00	5.832428010395664941e+00	5.655941630251717811e+01	6.243838388173839959e+00	1.107589350916281212e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.641553958253052947e+00	1.167402383552198497e+00	7.254855176266909567e+00	7.990274782801621845e-01	1.417109203744520762e+00	5.037700056448245789e+01	4.929710711017858848e+00	3.080952860387781378e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.764730631769125146e+00	5.311649077164005917e+00	5.760796844077725964e+00	4.689592047298747346e+00	2.675241442738565123e+00	4.680907863419167825e+01	6.728759534639745077e+00	2.323836563930396082e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.479014860670486264e+00	5.697800112471739453e+00	7.073211998108985377e+00	6.450356438871288844e+00	2.759841142673000736e+00	4.918805947192779371e+01	2.117538121300620357e+00	2.880451466892956169e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.033423149629028259e+00	7.094367060471538089e+00	3.178198901482453209e+00	5.574074773680189665e+00	4.939540467715962002e+00	9.851012892217525518e+00	7.222957986156323784e+00	5.332779797349193274e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.379584100563953086e+00	4.431253489474253904e+00	5.267826159576951994e+00	7.646872397815005051e+00	2.318480663506656381e+00	2.383256254888492975e+01	8.888177835171751084e+00	2.012809426682218117e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.436250934498370491e+00	5.947562250139695195e+00	2.339540734920957377e+00	3.491685945494146903e+00	6.798094098024831666e+00	1.003640795208805692e+01	7.790606892827723229e+00	8.297169646362810624e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.417095834504475960e+00	8.932170736545028689e+00	4.172260838534576521e+00	9.504135167841784027e-01	8.275764661668136846e-01	3.883110892483268373e+01	8.267176654835248328e+00	2.221184637596391553e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.753902645850766717e+00	7.692558596437063301e+00	6.105918292802541281e+00	6.709472536479528237e+00	6.130991385791123349e+00	4.632280110638199488e+01	2.806503324482574779e+00	2.947868961428386214e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.982189089296477746e+00	1.977868029069744793e+00	6.355864566001500293e+00	5.389751606178106336e+00	4.277614731223860822e+00	6.381595391353031488e+01	4.915281152785833108e+00	7.365539782795195833e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.059868468576096845e+00	4.912070551483911807e+00	1.073198654908173388e+01	8.948333348368580076e+00	2.439644514380367557e+00	5.819855747849523198e+01	6.554995791284678575e+00	1.838704879485150201e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.026251527602494384e+00	1.357931682524527783e+00	7.526366885849297361e+00	9.072807802978239522e+00	3.904967412411323391e+00	3.492629942550450295e+01	7.005709740015551468e+00	1.385990516053818311e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.519341305983367363e+00	2.380623092960617804e+00	7.640025864420368684e+00	8.031620096367866779e+00	4.743177712613434238e+00	6.483440788565562229e+01	4.772864265160027486e+00	1.808521183886529826e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.326858988155331431e+00	9.711580572967598357e+00	6.189269922970288107e+00	5.983985527085815548e+00	2.981651433518629268e+00	3.823510975028132464e+01	4.824142536848972540e+00	2.970617621460696967e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.140656528983138074e+00	2.791458189493987607e+00	6.485833858504358673e+00	4.373945573271226905e+00	1.857545093241249168e+00	4.875139978114868455e+01	1.873236166211540432e+00	8.479853538846830574e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.928062712208665097e+00	5.632503192453922836e+00	2.197891444833361518e+00	8.120322588161080546e+00	2.006915292642416304e+01	1.267359053945841474e+01	4.329495929848646618e+00	1.251043653857013283e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.548027381161878324e+00	5.894349649282568215e+00	3.192355127598850206e+00	4.662218337038634530e+00	6.436178859276231456e+00	3.174086969288886806e+01	2.892536213743947204e+00	2.427694449775743024e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.548992363440600428e+00	8.519742508873763498e+00	3.546902721127609404e+00	2.336251524361967924e+00	1.067954544637124359e+00	1.501162436592868588e+01	7.369935607580249126e+00	1.540099675758424880e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.397022438244819753e+00	6.398186611484182329e+00	3.301741103119754328e+00	9.681582630088048091e+00	4.186749260239238879e+00	1.961265230409870242e+01	3.204849881762529495e+00	1.151607082492621714e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.044956837413431927e+00	1.520422985284128226e+00	1.262464508803444740e+00	9.039636143272597124e+00	5.838565317572120605e+00	2.827489474488332100e+00	2.171899739518058592e+00	6.249225625158041808e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.398536380413793800e+00	4.653033320523872973e+00	2.414305472943751862e+00	5.916695470763040809e+00	6.848605046134319529e+00	1.460161961460845248e+01	6.444273822553173936e+00	4.496936671994216539e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.156942835604823916e+00	4.746927312268682364e+00	4.225883143583198276e+00	1.812061955162580063e+00	1.029141522214621407e+00	-8.489673591843507339e-01	5.497042685939461215e+00	4.943820716053567210e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.559653266677698547e+00	1.283753483438588638e+00	9.764017286499742099e+00	4.245372427244116231e+00	8.508678165941093718e-01	5.054256952176640993e+01	8.661269219228804772e+00	6.285675085162345965e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.344663667628505088e+00	4.613496415968334041e+00	4.535895088481037618e+00	8.548028883160757374e+00	5.724770046126079315e+00	1.975127609156625397e+01	6.346347195805069674e+00	4.263439783606646927e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.189317769666965674e+00	8.478016211583840889e-01	5.087718815899306080e+00	1.028408339609522137e+01	3.511662072176286564e+00	2.098490385659669855e+01	3.976480139573360884e+00	3.397404462054500307e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.924736576614716199e+00	1.554212192146766203e+00	2.578645716017022416e+00	2.482570149614176103e+00	3.479836245865833178e+00	1.205883960445089542e+01	8.270337184022121590e+00	1.254521006049202470e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.052401483180520181e+00	4.529061154046722493e+00	7.079022414435764965e+00	2.097474056806241549e+00	1.089711929628601195e-01	1.405273819355156917e+01	6.023233537176655439e+00	-1.227573050690680345e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.221664918674143285e-01	1.483801277167172916e+00	2.165241574849987582e+00	8.999283744388918649e+00	1.993993095390926840e+00	3.697330617647589968e+00	1.426703647901286010e+00	1.153317505596094250e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.745232275943455313e+00	5.907139411978812760e+00	2.870102427879170470e+00	3.719965928498722985e+00	6.722593612947100894e+00	2.146482994603196559e+01	5.987289889572099177e+00	6.276957013998244150e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.825419907954130228e+00	7.713937102877615359e+00	5.428308940029218377e+00	5.079068110327261465e+00	1.766055560526366808e+00	2.311362143513173351e+01	8.528863446478297305e+00	2.778987980922384438e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.057362746504773021e+00	8.611086849892501505e+00	1.800834284778360272e+00	9.467916538961326012e+00	9.029051857301652717e+00	3.917720151781177940e+00	4.306535698078683083e+00	9.117272327844951008e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.056339508147391193e+00	3.420539591262968582e+00	7.772970934477179128e-01	1.787191166355571514e+00	4.053053924377853612e+00	8.763409878362601546e+00	2.835358338594184069e+00	1.141249531521866878e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.644827566067199598e+00	3.069152917050067764e+00	3.256859499017430881e+00	7.310358335239130589e+00	9.521971303586068913e+00	2.274225588353666794e+01	2.354680253232254827e+00	1.288000898548387063e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.528475629930075019e+00	2.166904546211466887e+00	1.839321818823703047e+00	8.165545871084519680e-01	1.684330108636625578e+00	-3.990354357544267927e-01	2.257762571913490390e+00	8.426335663441593127e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.523585424042594560e+00	6.909608586511978956e+00	1.148072293790482146e+00	4.732550031876877838e+00	7.504757083654331140e+00	9.393561961307536734e+00	4.396114479005354347e+00	6.203812446068197062e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.501137859819920095e+00	7.499213387384473961e+00	3.972790412338877530e+00	8.170247233332869286e+00	1.865980831688683228e+00	8.019188954535371394e+00	7.333540137220684763e+00	1.904623184510404599e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.662192293661103104e+00	9.354391948183392591e-01	7.984936522117608071e+00	4.903043964352831630e+00	-1.914235777226391821e-01	1.500867135685994036e+01	1.591864293701889643e+00	-3.191111004906447945e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.338664581424057864e+00	8.852935929168721074e+00	6.670947945889784236e+00	1.029327888050564077e+01	4.539523599282308197e+00	3.890215532911632579e+01	9.612201195788449226e+00	1.078390493225155922e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.916889988401116796e+00	1.084107806118261408e+00	5.986766198255777383e+00	6.976765923792333624e+00	3.284073673892470069e+00	3.343420565353814311e+01	7.448342402188850464e+00	1.194338922302065065e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.115357220817931427e+00	5.690291833407563615e+00	3.512633375276326575e+00	4.054832076180593603e+00	3.306904239703354786e+00	2.743204422712487656e+01	6.053922051728718223e+00	3.149045512808649505e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.542979009545946134e+00	7.016698492682010624e+00	8.807441243066978842e+00	2.246549265297978604e+00	1.062110096888922772e+00	7.645431828348966974e+01	8.632654367477908153e+00	1.847871791476116599e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.788969676753945137e+00	9.068943151401846592e+00	5.146363799761374480e+00	4.053404608739255899e+00	4.589050963166002362e+00	4.830668318805992811e+01	1.540705394094827874e+00	1.928256329625812526e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.292399629217629631e+00	7.539099843143263868e+00	1.746479394224767834e+00	4.814091598387447490e+00	6.916296827814035098e+00	1.283748364999822122e+01	5.293349221287576789e+00	6.781029591508702481e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.391577486162969279e+00	8.387634229942358743e+00	5.659987505200659186e+00	2.097530317925441867e+00	8.706280337885561327e-01	2.318390983857845100e+01	7.110311304677708222e+00	8.098698379808524805e+00
