G	c	dx1dt	d2x1dt2	dx2dt	d1	Fc	d2	W	m1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	4.186482357128358700e+00	8.916354442936826885e+00	5.073980724746962601e+00	4.751058711488879149e-01	5.461209178944783638e+00	2.719052667859755079e+00	2.387952005133302436e+01	1.900589427523932562e+00	4.875418187684353200e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.572211232333258657e+00	9.731663808932083271e+00	5.132266557842920740e+00	7.620909602428056484e-01	9.438976838745659848e+00	1.235425095372476134e+00	-2.169845965560972445e+01	4.292858342149047601e+00	2.050314937381706670e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.001118406193407750e+00	7.678862056707002282e+00	5.910481966945087429e+00	1.159449089611709116e+00	1.877346959332673704e+00	5.035790884784518973e+00	-1.878192744895494570e+01	1.918151442933858641e+00	7.383724251489051760e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.029120733821891065e+00	2.147353850058689506e+00	4.573428496629169615e+00	3.693586512400643507e+00	4.437608521836374109e+00	6.692778373459428387e+00	-3.861701245061964727e+01	7.927877487688087754e+00	1.037659363804562673e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.826300401409865160e+00	7.811401841232082255e+00	9.851785838608183354e+00	8.599268069805108272e-01	5.925107458077407685e+00	8.742998223672392655e+00	4.063592394275011799e+01	9.814524162257185935e+00	1.757376490761546250e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.846720709553976159e+00	1.235869058156613631e+00	1.937692442454680197e+00	1.426478114446882328e+00	5.658782229244112116e+00	2.737720739812468995e+00	2.878102273479192519e+01	9.755933477542912513e+00	3.610044298167927490e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.410333302253978793e+00	1.212749789252805410e+00	4.809312984962536675e+00	2.043606741336322141e+00	2.777372092995845865e+00	2.050825952774439465e+00	6.810001677446378743e+00	8.848198262092843436e+00	1.822991151507749708e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.508004265027760304e+00	5.352781580367484970e+00	7.637762029720185808e+00	1.216056875561652539e+00	7.195028441306365430e+00	1.950255424626960776e+00	2.430991477462982076e+01	6.410724345776650956e+00	9.639596421164071671e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.078763573715026514e+00	7.970928472587040403e+00	9.254057501611372416e+00	1.200018963173881681e-01	8.585526292203956800e+00	5.254784929820097261e+00	7.984762539342571408e+00	7.399064271447402419e+00	2.264143091991709600e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.907212903051040076e+00	7.114921682223128485e+00	3.441920122951604988e+00	2.880765167225730616e-01	8.689195130158280378e+00	6.294683506618967250e+00	3.141713363394937275e+01	3.697308946863796297e+00	4.783966356916845797e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.740914719177299341e-01	3.454147227226292749e+00	3.603692059784439738e+00	2.988102642549709809e-01	4.932473342093289581e+00	1.709884252401255411e+00	5.168301811638766452e+00	6.705820622965355859e+00	2.341447657436989349e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.434027138901129650e+00	1.001144295233433823e+01	9.312470482048906817e+00	2.457902290384011701e-01	6.526397987740523376e+00	1.509271551113650522e+00	5.338213057803259609e+00	5.046853117710284664e+00	4.594735546886998812e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.892222127399894482e+00	4.800752201706139033e+00	7.822589978701454783e+00	1.214943399620314279e+00	2.466692157892906856e+00	1.995043977714228811e+00	9.761923861276493142e+00	5.308305394660472132e+00	6.634991818954087073e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.205483292164218234e+00	5.031542052765016315e+00	8.085277459040336012e+00	1.418239055201716781e+00	7.031925031858875741e+00	6.264798658101893736e+00	5.794249766787314115e+01	7.835324042748558426e+00	1.163129149634290016e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.967348044928226791e+00	8.185439895035370839e+00	9.742894494307424935e+00	3.641242229034913902e-01	7.164772319356156771e+00	3.052068904258451010e+00	1.026834792146612862e+01	3.562095093154881376e+00	3.106854693302095960e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.388734630288328553e+00	7.196526875872094386e+00	7.609534300902589088e+00	1.010330505803085144e+00	3.242255498008973280e+00	6.804024593219450523e+00	7.262149722615221492e+01	3.900345329500451541e+00	9.122662552809288172e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.116353931460930315e+00	2.966015156894705740e+00	3.719845038991882458e+00	1.047126879730272853e+00	2.050411187497465981e+00	8.278155161574167309e+00	2.744427091507632710e+01	9.346807244720597652e+00	7.652303772934129000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.933097271642237214e+00	1.771630988424452546e+00	8.510298258860943932e+00	2.251036322928497757e+00	2.470135675356878391e+00	1.356337453659957948e+00	4.073394406865641137e+00	1.506398574360978904e+00	4.119708987258450250e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.643321962594524344e+00	7.236122522729303341e+00	3.478879254837408119e+00	1.105759025449831956e+00	1.023991814921273891e+00	5.480897956773753243e+00	-1.271220391110133896e+01	5.336104511886335722e+00	2.778510682104244367e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.779466230386500314e+00	6.923501386995181583e+00	8.824792168334859355e+00	9.795198850706329230e-01	7.455672291472161817e+00	7.204661137408981730e+00	4.949827113703815940e+01	9.237025958019531302e+00	1.627079795995582145e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.935348364932139908e+00	9.583457472107330233e+00	7.428749436452499744e+00	7.251054065508582003e-01	5.640965281442898771e+00	3.779779786065225800e+00	4.834195511578185034e+01	6.594163753738432554e+00	1.945226291908340244e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.077689239343453842e+00	2.388367222156173142e+00	5.848955647328256902e+00	2.594532317279517830e+00	2.521107818081474328e+00	6.556025660846967362e+00	-4.721980832213438362e+01	5.973139742935282825e+00	5.075832326332905708e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.893048406371567571e+00	4.832691129173350753e+00	1.749560803838197343e+00	3.638774506026691280e-01	1.745326574282332510e+00	9.079487032004136537e+00	6.585447947712243888e+01	3.276781288162316841e+00	5.234213756254877836e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.206383899408737914e+00	6.753015586872392007e+00	5.214874280170305632e+00	4.820075932610090041e-01	8.955502997472871485e+00	7.551926901482116428e+00	4.154872681315603700e+01	4.145479721447785870e+00	5.664570481013844194e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.785314998334582626e+00	4.576731932523470547e+00	3.706375068853615229e+00	2.126318249319458786e+00	3.165184776426813951e+00	4.261178220892182011e+00	-2.333600497900004811e+01	8.648252783054370951e+00	3.466828080218498087e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.094029139040916476e+00	9.873275208615641674e+00	3.751570897525826176e+00	8.858932799985319573e-01	1.923267138275116750e+00	5.162291120693791591e+00	-1.896725706724510729e+01	6.005317574253440149e+00	4.852344656491583663e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.138897334987031940e+00	9.053224411843080688e+00	7.689653151216885085e+00	9.092109929043383776e-01	5.749189696041109521e+00	7.358585646372902467e+00	-8.002418339450260021e+01	5.592006127387353587e+00	1.793845160073737688e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.165416056044901616e+00	2.938576961661498732e+00	9.099166904487981711e+00	2.108574452414462286e+00	3.270817444713927991e+00	4.192341957268355124e+00	1.611171117611464965e+01	1.889402815736932251e+00	1.381267068063944725e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.473201409979631116e+00	1.263280194332550899e+00	8.737027399965386465e+00	4.230901417873582204e+00	1.525341259576450836e+00	9.248223320408248682e+00	1.502356677883651770e+01	1.121299617175320895e+00	3.361350860720250799e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.780883946607414892e+00	6.868186507333180479e+00	7.017946017996035124e+00	4.099531618872557792e-01	4.450892465610325921e+00	1.189442994287085220e+00	4.966936848544301952e+00	9.738887317385925613e+00	8.760098142530363674e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.493356461434117932e+00	4.250011255261052057e+00	6.291158509410716526e+00	1.733702007867389261e+00	3.042253745253233443e+00	3.813536685766252710e+00	-2.612776297332348108e+01	4.367021664498602185e+00	7.547413858860333669e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.283559265088163315e+00	5.241503931512965231e+00	2.741636092349393650e+00	2.428734239966602870e-01	9.639574207890499125e+00	7.932464807021588626e+00	3.297616471138336891e+01	6.385255828934664812e+00	5.095068656016493058e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.584124801793624915e+00	2.745313912960066993e+00	3.167943064050593893e+00	9.862756538986293675e-01	6.029896898109105230e+00	3.942505187639061770e+00	3.273354576949994765e+01	1.823096539282846873e+00	1.381680848099113845e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.332952574915077903e+00	8.620374557136347704e+00	9.959124264932286863e+00	4.956722456738797966e-01	7.247828579892304113e+00	5.122450258112514199e+00	1.936237538519433699e+01	7.123477316993279018e+00	8.858155752050469900e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.140096598027338093e+00	7.848078974890900561e+00	8.712611641263999118e+00	1.547225554772608536e-01	7.293629181973122932e+00	4.722116546187655750e+00	7.015782983378484161e+00	9.401451117342531916e+00	3.344308378203574961e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.810190136974673791e+00	2.284247933893366778e+00	1.504482130456654021e+00	2.216078291185953564e+00	5.469304189682552497e+00	3.225397003584686395e+00	-2.862679395965340134e+01	6.205535682515216145e+00	1.390868304916698683e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703501802624222350e+00	1.218781606891558233e+00	8.448708453289292208e+00	7.530406218288836939e+00	4.706371448031598348e+00	2.112850132818963722e+00	-2.411979773287523088e+01	2.073210758340571225e+00	8.905377815654150764e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.715002196532946055e+00	8.108542717481329376e+00	1.844944054399179745e+00	4.384401510047627459e-01	5.665075610319481036e+00	4.430355993120289604e+00	-3.479354123826659873e+01	6.302694323983867086e+00	3.352771972108143217e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.486574670207960303e+00	5.426777752077780015e+00	9.174225933925095333e+00	8.497104409276514669e-01	1.979638568641609364e+00	1.621445194746335750e+00	4.013069906803122144e+00	7.931779171450754617e+00	6.664217054579277821e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.853742784401412713e+00	2.129169858028186813e+00	8.544735270861107068e+00	1.821630712148504250e+00	2.021292349866705695e+00	5.606064530144180935e+00	9.241571566523688830e+00	4.742512630764289305e+00	1.607900448841831142e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.517911056862467412e+00	7.156904515393805788e+00	8.924676005845979532e+00	3.560428104240840885e-01	4.099452089207691330e+00	2.484094017152108425e+00	5.576782405599526093e+00	8.881595412988172455e+00	6.038865141925093383e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.026599713238726785e+00	4.807582787777212374e+00	6.200476000633327267e+00	1.225523953972460944e+00	2.242044386750875695e+00	6.861437509838111737e+00	5.585796457547530736e+01	6.843538241400524136e+00	1.066217193934724961e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.460263998948919451e+00	2.829052408118845729e+00	5.657616395367229600e+00	3.358711883690477240e+00	7.238316593463223647e+00	1.011325490756940937e+01	-7.028211941913708927e+01	9.095380902710541449e+00	1.419836183551237596e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.902923636715238231e+00	6.267331066042387100e+00	4.978732566145079197e+00	2.744648788916290161e-01	9.073191440268914221e+00	4.529804637040138360e+00	1.858230996781275834e+01	6.625901253056848184e+00	5.198525529732011208e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.245321378350175312e+00	3.733777787404132020e+00	9.058063492495186608e+00	5.987088081555324015e-01	4.842874334004775072e+00	4.785189940581838108e+00	8.747525466849378262e+00	2.102472178830642413e+00	5.564276862117411016e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.337462084696980469e+00	5.311826291418756618e+00	7.324559903777361214e+00	1.380755663970768099e+00	6.113643641330756218e+00	1.576532571837859331e+00	1.972458066280408957e+02	3.793254024940501345e+00	6.865584780475051829e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.664648202444539482e+00	3.606729741110744847e+00	5.610426819215585503e+00	1.006405307658495119e+00	7.194608656509433153e+00	9.400514890740613083e+00	4.462822338072884065e+01	2.738566142373099588e+00	2.218485960790335554e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.237406589896005826e+00	7.268747951972038379e+00	1.877150185590594988e+00	1.105916058198723295e+00	3.254016368050990593e+00	6.832110910286903760e+00	-3.576372630253467122e+01	9.198929027635518452e+00	9.486270055235219445e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.609905854042706252e+00	5.263737339286464589e+00	9.587109996336300455e+00	1.036806199766753922e+00	8.489548938376076492e+00	6.411966570216822703e+00	3.407475087234471545e+01	7.727818884242941166e+00	8.126130249045917964e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.413126184667302887e+00	2.012408175739759830e+00	6.403295386310942305e+00	2.826643946801179474e+00	8.379600086859166908e+00	6.306817368504981758e+00	6.140087618894575883e+01	6.986873597906437361e+00	3.817195928080835632e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.032490325793080643e+00	6.613171673989571175e+00	3.257507735650829517e+00	1.376300205180442049e+00	5.038429295056380930e+00	2.425053712989782451e+00	-2.202560692682322951e+01	3.753219475064645039e+00	2.210625719653631549e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.072668422107384778e+00	7.302448104722537359e+00	4.327246753135561619e+00	5.555161155918809657e-01	2.680594933866286667e+00	7.595008409932927584e+00	4.886419784434858116e+01	2.626659250428518444e+00	6.272518758136379269e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.415014325195345535e+00	6.025076964777235311e+00	5.172702798799680757e+00	7.235264933888126970e-01	8.717249792460341595e+00	2.752103077983060420e+00	3.454398264337277169e+01	7.754328101084826841e+00	1.306015655765108541e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.305107155968126875e+00	5.651990984762197634e+00	3.464382447107144269e+00	2.415416038837951140e-01	1.712954742103873329e+00	6.451656382909860987e+00	7.606069256724608429e+00	5.336545489844358059e+00	3.768808102136279370e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.593244783999163694e+00	1.256531124136319733e+00	5.403916289914320714e+00	2.743044454349753192e+00	9.183329061837357088e+00	4.050959873544287326e+00	3.113819318995786034e+01	3.049926252548501804e+00	6.954791439364568228e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.340729171662073949e+00	4.548211501976674676e+00	6.517144345669231065e+00	2.861275637080797907e-01	1.702412876580773116e+00	5.880335015356904727e+00	4.278387168808020391e+00	6.597032629296984751e+00	1.839183079398716503e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.401886963028001531e+00	2.179754058840425834e+00	3.523096550303960406e+00	6.146162217005659567e-01	8.902822692791719561e+00	1.707993248302157596e+00	9.501528885064688623e+00	1.353962412257738723e+00	4.328484996814740415e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.402048251763597264e+00	6.195518293402536791e+00	2.878941939538193218e+00	1.380401323806607738e+00	4.563458011620210364e+00	6.087311489176348900e+00	-3.788012810372451611e+01	4.081282959283295320e+00	2.355294464255005238e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.248195411386697096e+00	7.256628299786844316e+00	5.660596498230860973e+00	5.865005557554391347e-01	5.857037339026887501e+00	9.216325032295548780e+00	4.705221140855307738e+01	5.184132163207340049e+00	9.566454611417874787e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.751856903233337093e+00	2.852145622847297446e+00	9.722452231812531709e-01	2.056951451702275335e+00	1.662472070475849328e+00	3.758058626089817444e+00	-1.529566585359609299e+01	2.426511810719720774e+00	1.173109787468275300e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.698326113198374454e+00	7.378384994180336776e+00	4.027470301613713666e+00	2.462584990930281326e-01	8.291114167302538362e+00	6.374831235814692576e+00	2.452976571434077613e+01	9.858552471353744906e+00	1.054007212146555972e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.450109503049519910e+00	1.223554626602791906e+00	8.326371090761222504e+00	1.129109679516531628e+00	4.955193236040873472e+00	1.761257100496558481e+00	3.523150677556611043e+00	2.791883962055482282e+00	2.625114952606338870e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.844307962918845689e+00	9.423655403111306228e+00	6.106386822833623107e+00	6.164404205754324684e-01	9.979673263402926153e+00	9.474050272496640446e+00	1.285415321906816359e+02	2.199441334003128912e+00	6.392745500418598681e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.911071864754359417e+00	1.520482343269027758e+00	5.593708641882732202e+00	4.005528131652209112e+00	5.995781109501016282e+00	7.851683960407573437e+00	-9.524084165897670573e+01	2.848934461112329508e+00	1.633101392118735395e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.551996154451451559e+00	7.313164810009967098e+00	9.351239494232693517e+00	1.013648761248221675e+00	2.906404488642360562e+00	8.430707297157589153e+00	3.215549205284596468e+01	7.864366584073541944e+00	1.575101586528485420e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.712633693895524445e+00	8.873315330306622783e+00	4.567585634891391244e+00	1.119977044031610802e+00	4.152543101620965516e+00	1.780317007901016879e+00	-1.468482157737196481e+01	4.779389473983975734e+00	3.045347160859775570e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.154354466129667856e+00	4.181272966101168720e+00	1.987354608043186310e+00	2.016107649871217600e+00	4.408173154764021717e+00	8.518426710331445051e+00	-4.856561136038931181e+01	6.087400102982830852e+00	3.317610425822947917e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.410053780329658224e+00	8.391130005720825125e+00	4.138052126932617369e+00	3.841499973904559662e-01	5.161572161881998078e+00	8.110251901828172905e+00	4.904594908095676686e+01	1.208105933023472245e+00	2.895040684905666684e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.966139136976149615e+00	1.797878447546704450e+00	5.579291882123825985e+00	2.880236223896253112e+00	7.546638507943865370e+00	3.457628363459377852e+00	4.290521187366501721e+01	1.175497181166182958e+00	7.206306252760795727e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.668465381657485924e+00	9.065215428936094000e+00	8.917338734941251843e+00	1.835374045595286330e-01	6.955710810891824636e+00	9.458742837854357433e+00	1.448982138336166514e+01	5.069711452057116041e+00	3.050887450016114499e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.180451138911633890e+00	5.980933250746122809e+00	5.374891349879423075e+00	2.136672828574703864e-01	7.363715686892136070e+00	2.132169625120323264e+00	6.544880140960398940e+00	8.323000399856336884e+00	3.525803474630769152e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.427785895000081240e+00	5.031853124469034988e+00	9.913645008837306705e+00	1.692365503451307651e+00	3.029421769857415736e+00	9.663716414543737088e+00	4.087447696840166600e+01	8.894713349065552777e+00	1.304532386956893220e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.616474010541752104e+00	7.627556589159167011e+00	4.536788339156451855e+00	3.398543242425048905e-01	8.922284333974813686e-01	1.449533477310371410e+00	3.256356513092840910e+00	1.831545709108481024e+00	2.484846396785176825e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.389340382462158630e+00	1.770232292035702537e+00	4.825514268096601000e+00	1.408271745244857431e+00	8.175043259286844943e+00	4.648136045984104570e+00	2.301216532976216200e+01	5.843983288172017510e+00	1.855356560427454449e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.259494801093300254e+00	1.558923862644283620e+00	4.648598905660000113e+00	2.105310367035120311e+00	7.906306286461307842e+00	5.662030997455078207e+00	3.678933873584615100e+01	9.285217007522360788e+00	3.421569855226837653e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.942935887044409782e+00	3.295446988009111067e+00	9.226898411176009063e+00	1.850975584402562824e+00	5.891923494469660127e+00	6.194345579665828438e+00	2.966443994760987124e+01	4.515575939396087257e+00	3.131857464579634875e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.469759596111239297e+00	2.943645851203128494e+00	3.860022739698868666e+00	1.193558533702280489e+00	6.271409987561931132e+00	5.259152909696219069e+00	6.043975697844390282e+01	8.466010102983061003e+00	7.940962168879755367e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.582514176984468612e+00	4.021896566764260328e+00	9.532475410766975799e+00	1.893900113066214530e+00	7.781237907979171808e+00	9.521860363969343766e+00	6.507251970846445488e+01	2.194953585427865672e+00	2.519065046998978374e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.942430090708918478e+00	2.644249085088155926e+00	8.359477207388840370e+00	2.278861484808718973e+00	8.248094368361307716e+00	1.210547555940551856e+00	1.410097478496857804e+01	9.444806177481071430e+00	5.920666709013272744e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.471852750965957135e+00	8.051332778338977647e+00	9.801599442463779788e-01	7.952290574283172875e-01	5.693958758141732801e+00	9.879410486609263131e+00	-7.211852678588537913e+01	7.740317020645715473e+00	1.348024835948785665e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.061704314888303191e+00	9.979337762469022266e+00	7.347199912943506384e+00	2.000291136380853152e-01	2.703952902863163921e+00	6.804430983176672498e+00	8.583231580678491568e+00	9.425636314595573495e+00	8.959536246555590111e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.377015606222372845e+00	9.679723898852556019e+00	2.002970184762326689e+00	1.288034604445007225e-01	8.948521817381402954e+00	4.447471907196357321e+00	3.435915026494725311e+01	7.122729346503355430e+00	1.606519520346585850e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.447787062183469864e+00	6.909827490425315411e+00	4.561547053040112765e+00	2.023334428683544461e-01	7.771000499319408839e+00	1.472712141470414959e+00	6.574113448354194311e+00	4.262776390862632603e+00	3.070941198472363798e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.746917209492758971e+00	2.798416548364392575e+00	5.025344186363156496e+00	3.115349111062627685e+00	9.140343426582616004e+00	6.422208456688601075e+00	-6.090428009402251064e+01	9.445456365339065741e+00	1.496219156484598045e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.370516867499915747e+00	7.093746470940753390e+00	4.258358351334744718e+00	1.043876763963519361e+00	7.744428545393307495e+00	9.202481669979221124e+00	-6.954866014322378476e+01	3.539354662191489975e+00	1.402682124876488778e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.874942212906765882e+00	1.230528831716761973e+00	4.726739229153825939e+00	1.483472051095390709e+00	6.939154702191192570e+00	2.985423990338143874e+00	1.195099246382650193e+01	3.983358710574905981e+00	7.960909946469293397e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.494970830999236000e+00	3.306397899820299191e+00	7.706665297119807967e+00	1.630872792430833051e+00	9.076779437887314117e+00	5.027336778870317602e+00	3.749155702214929420e+01	7.308093486991301901e+00	5.652774312242348387e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.532511617481514321e+00	4.866843198839267082e+00	7.000067533786891616e+00	1.340487066157750151e+00	7.530871141130223378e+00	4.193957388508191109e+00	5.812865736649279569e+01	7.855230495438400240e+00	1.168627772432051515e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.714388917351000963e+00	4.143181577873891186e+00	7.062824516846601952e+00	1.637906007493492577e+00	3.448487874876479786e+00	8.116090011914151248e+00	5.907132987471666752e+01	9.388060205575332162e+00	1.216490922495066229e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.415641465980949532e+00	4.301006702556101402e+00	4.205023215601073616e+00	3.378520615933328086e-01	2.853770574922506853e+00	5.935222264578642992e+00	9.099952695774918610e+00	2.862249559692127132e+00	1.297020082141421726e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.404154742123724375e+00	9.842868394501183005e+00	6.416833188046531689e+00	4.512029012698733910e-01	3.897719563712208846e+00	8.458193106334903177e+00	2.962781930862259472e+01	8.230977383618736098e+00	1.866573812580212888e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.557848400677467993e+00	8.838982358044994214e+00	6.802916629413076066e+00	6.410955243669935744e-01	2.899902506590762652e+00	8.059052802821771166e+00	3.219047569682471988e+01	7.615414438301253419e+00	1.850927212014475387e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.686310884254249132e+00	6.168823009561221760e+00	9.280127615154251330e+00	1.400190333360023631e+00	4.883071016900267125e+00	6.411049589308809971e+00	6.272476625360614122e+01	1.549249377218219648e+00	3.209726625143177525e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.441620740680994217e+00	7.530574711852021430e+00	8.896707416278474057e+00	3.220149911467939940e-01	5.578268577251260574e+00	9.712920549833283346e+00	1.701678791306152760e+01	4.528094297684583935e+00	3.213442495033973501e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.268363149995860306e+00	9.113042174777033821e+00	9.127994820592411074e+00	1.270990845627474053e-01	7.314282442622514147e+00	3.023976219277314303e+00	5.498231645383447663e+00	3.558607508420561061e+00	1.559476759561644110e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.495337234987561104e+00	3.508409067262862280e+00	5.774007179956398339e+00	2.709393016604142890e+00	8.406433184842194706e+00	6.213110238369692340e+00	-5.620271268152672661e+01	3.691122700409470436e+00	7.034309667556277290e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.771299532851700498e+00	2.942602050950958059e+00	4.737517004111183816e+00	2.343554722722072992e+00	3.516854946623388045e+00	6.444396429241062485e+00	-3.355876338244478063e+01	9.917588157744289035e+00	1.352220339088073331e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.550432898889851474e+00	3.069254722435363902e+00	7.585712856177925900e+00	5.201262800443777756e-01	7.263725575671006851e+00	2.616117628913798399e+00	7.098232397811220729e+00	6.692614403131821987e+00	1.701959651051960787e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.897359908963777819e+00	9.638694688252757103e+00	6.795771986146672106e+00	1.941748845443253269e-01	2.889058100926474637e+00	2.817490359261682009e+00	4.958862987493444230e+00	7.501744325674915004e+00	6.661271922014424973e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.192996101837979106e+00	2.597954882592301118e+00	8.547048087796644822e+00	4.411705667683364362e-01	6.435397230159270343e+00	4.436484022295140051e+00	6.434374285617241895e+00	9.720741182757160814e+00	1.322140251844832859e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.933955101947815836e+00	8.787369154959160156e+00	7.305966977714350108e+00	2.035018435057227848e-01	3.331029024527464522e+00	1.545318647502746279e+00	3.245599085995615862e+00	4.497388063889059318e+00	3.206490852613525178e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.584981800905881144e+00	3.334973883692327945e+00	7.177920902592347829e+00	5.201246416626360558e-01	8.401487341407294807e+00	5.648463481460071378e+00	1.340480845310962899e+01	8.132547475634908096e+00	1.976772890870349020e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.584038322033094914e+00	5.107261862784523210e+00	3.781905420754823499e+00	1.719039286971807412e+00	7.842834621967421427e+00	4.473438099404165591e+00	-4.294118868297226044e+01	4.973452018764652927e+00	1.880024096178092563e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.191336580772431875e+00	5.622868697520289949e+00	8.171435058571608678e+00	2.125831472025042357e-01	2.752409947975267723e+00	8.619709879840071309e+00	5.747271053503350657e+00	8.821362784587392980e+00	2.538957993782681388e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.393273730718606274e+00	4.136252014191168058e+00	5.002095715079613925e+00	1.958831973802137805e+00	1.856166641881131119e+00	2.197795662329437683e+00	-1.041167950843755996e+01	2.605977581244095287e+00	6.233572608355128608e+00
