G c dx1dt d2x1dt2 dx2dt d1 Fc d2 W m1 Fg
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 2.22521945e+00 5.50101477e+00 3.25791190e+00 -2.86278506e+01 6.18098728e+00 1.38687480e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 7.50338527e+00 4.70762286e+00 2.08402606e+00 -2.41187880e+01 2.13503790e+00 1.05206900e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 4.46825007e-01 5.79253660e+00 4.40055292e+00 -3.46466202e+01 6.23549375e+00 3.35952568e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 8.37294670e-01 2.03855178e+00 1.55833087e+00 4.20316071e+00 7.89712492e+00 6.82537749e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 1.81142076e+00 2.05483515e+00 5.55338489e+00 9.25303994e+00 4.65774883e+00 1.50286879e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 3.52218113e-01 4.03485918e+00 2.45730706e+00 5.60731248e+00 8.91853973e+00 6.04109848e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 1.23363760e+00 2.28557768e+00 6.92291996e+00 5.59126209e+01 6.83814658e+00 1.08633669e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 3.36054381e+00 7.22866282e+00 9.97974450e+00 -7.02711937e+01 9.09324026e+00 1.41644360e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 3.00523532e-01 9.06107300e+00 4.60633750e+00 1.87267593e+01 6.61154780e+00 5.24702559e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 5.95993301e-01 4.77344495e+00 4.73343090e+00 8.80448130e+00 2.18159175e+00 6.90399133e-01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 1.37652528e+00 6.04610465e+00 1.55301661e+00 1.97175948e+02 3.78722540e+00 6.71408281e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 1.00478995e+00 7.19768466e+00 9.46453558e+00 4.46740649e+01 2.81615453e+00 2.20879922e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 1.14189339e+00 3.27945145e+00 6.83888848e+00 -3.55447197e+01 9.17943848e+00 9.48891942e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 1.05212054e+00 8.52505933e+00 6.41626061e+00 3.41366674e+01 7.84360061e+00 8.16219394e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 2.83569593e+00 8.39249527e+00 6.23562983e+00 6.15410530e+01 7.08758532e+00 3.95382852e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 1.37277110e+00 5.06164702e+00 2.46394734e+00 -2.20605983e+01 3.70869688e+00 2.22240437e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 5.52015083e-01 2.65097977e+00 7.60929109e+00 4.88224343e+01 2.65640295e+00 6.15650482e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 7.25586220e-01 8.69476618e+00 2.87947842e+00 3.47612605e+01 7.80805979e+00 1.31029430e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 2.33855063e-01 1.68129755e+00 6.35706759e+00 7.50664845e+00 5.26742151e+00 3.76681563e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 2.75546210e+00 9.11596626e+00 4.10932768e+00 3.12838751e+01 3.03210597e+00 8.80059836e-01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 2.78743653e-01 1.60276251e+00 5.86251004e+00 4.07415461e+00 6.54959780e+00 1.95819238e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 6.08871790e-01 8.89615408e+00 1.71352256e+00 9.50791794e+00 1.36300467e+00 3.77789096e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 1.37583287e+00 4.50464445e+00 6.09265504e+00 -3.77168668e+01 3.93553229e+00 2.35188414e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.88703265e-01 5.87584868e+00 9.17216691e+00 4.72017967e+01 5.21701295e+00 9.40814400e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 2.03479925e+00 1.59908255e+00 3.66693222e+00 -1.53412618e+01 2.33162501e+00 1.16098436e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 2.40290777e-01 8.23433091e+00 6.36111842e+00 2.45810209e+01 9.86189030e+00 1.05609028e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 1.14082665e+00 4.90125009e+00 1.72553865e+00 3.53581108e+00 2.88187628e+00 2.19808959e-01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 6.13435897e-01 9.97464119e+00 9.45611730e+00 1.28330279e+02 2.17317817e+00 6.42133133e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 3.99642300e+00 6.03153356e+00 7.79620256e+00 -9.51492498e+01 2.83181386e+00 1.44757453e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 1.02076494e+00 2.98100193e+00 8.45594804e+00 3.21476377e+01 7.92155020e+00 1.56472724e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 1.10679673e+00 4.15468481e+00 1.72168081e+00 -1.48708027e+01 4.82955093e+00 3.04381509e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 2.01148500e+00 4.32616779e+00 8.45787616e+00 -4.86010451e+01 6.08874346e+00 3.31580108e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 4.12494243e-01 5.17814668e+00 8.05122604e+00 4.92563931e+01 1.18908241e+00 2.76458650e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 2.87661016e+00 7.50463977e+00 3.49362325e+00 4.28390125e+01 1.30988178e+00 6.68301082e-01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 1.88450402e-01 6.91056536e+00 9.46792153e+00 1.46421596e+01 5.01242995e+00 2.91016038e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 2.07167348e-01 7.37889090e+00 2.11911257e+00 6.36060669e+00 8.34989719e+00 3.72386590e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 1.68094040e+00 2.95900660e+00 9.73846225e+00 4.09822619e+01 8.96714991e+00 1.30036800e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 3.37492842e-01 1.04782128e+00 1.36256967e+00 2.86738947e+00 1.78035911e+00 2.53138453e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 1.38812201e+00 8.24045178e+00 4.64880543e+00 2.28199582e+01 5.84526792e+00 1.69677483e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 2.10747274e+00 7.95528616e+00 5.64654969e+00 3.68936846e+01 9.21906718e+00 3.28194696e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 1.84341522e+00 5.93577247e+00 6.22580703e+00 2.96618184e+01 4.49175479e+00 3.12889275e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 1.18381864e+00 6.25342229e+00 5.33150156e+00 6.03410394e+01 8.46609248e+00 7.80231148e+00
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 1.89507801e+00 7.76572293e+00 9.55479539e+00 6.49698704e+01 2.20326089e+00 2.35806930e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 2.26943823e+00 8.22701865e+00 1.19859534e+00 1.40430345e+01 9.41855041e+00 5.91394860e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 8.02424666e-01 5.66207260e+00 9.84269145e+00 -7.22825433e+01 7.76280986e+00 1.34579295e+02
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.05142238e-01 2.75477680e+00 6.79560922e+00 8.59933891e+00 9.47200954e+00 8.96236601e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 1.44684718e-01 9.01368565e+00 4.42856661e+00 3.44071855e+01 7.08955510e+00 1.60845641e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 1.99412366e-01 7.74980019e+00 1.49108867e+00 6.61954811e+00 4.27063539e+00 2.99276237e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 3.11141353e+00 9.17405640e+00 6.39515026e+00 -6.10167158e+01 9.44363055e+00 1.49941350e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 1.02960755e+00 7.82843789e+00 9.12162948e+00 -6.95964941e+01 3.48010099e+00 1.40191160e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 1.47389917e+00 6.88719463e+00 2.94699500e+00 1.19128381e+01 3.98955270e+00 6.68834475e-01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 1.63431885e+00 9.00215132e+00 4.98319611e+00 3.73873917e+01 7.30727576e+00 5.65103906e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 1.35474317e+00 7.44757401e+00 4.17792600e+00 5.83973185e+01 7.88784670e+00 1.18393193e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 1.63266847e+00 3.43848428e+00 8.19805028e+00 5.90307149e+01 9.36463135e+00 1.21317443e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 3.24411826e-01 2.82028762e+00 5.99218322e+00 9.07132302e+00 2.84322168e+00 1.35988778e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 4.42065080e-01 3.82444127e+00 8.43339078e+00 2.94092272e+01 8.18198232e+00 1.85876136e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 6.27973227e-01 2.93421373e+00 8.05964926e+00 3.23907008e+01 7.64691448e+00 1.84464138e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 1.40275422e+00 4.82365759e+00 6.38706694e+00 6.25207951e+01 1.57415101e+00 3.07687526e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 3.27661132e-01 5.56353682e+00 9.62151274e+00 1.70069103e+01 4.48500827e+00 3.13150225e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 1.36015672e-01 7.26540531e+00 2.98438875e+00 5.43418039e+00 3.54488911e+00 1.46103962e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 2.71006937e+00 8.39647852e+00 6.14446885e+00 -5.64222362e+01 3.74041382e+00 7.09472179e+00
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 2.34450568e+00 3.44751435e+00 6.43923388e+00 -3.36322158e+01 9.84652192e+00 1.34496122e+01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 5.17625458e-01 7.25176863e+00 2.66013146e+00 7.04578937e+00 6.78499672e+00 1.52423002e+00
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 1.95739398e-01 2.96844052e+00 2.82064554e+00 4.92712600e+00 7.45908542e+00 6.72344948e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 4.42787477e-01 6.35772939e+00 4.48036351e+00 6.49770362e+00 9.78955874e+00 1.15964356e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 2.12899927e-01 3.38171524e+00 1.46035185e+00 3.24933079e+00 4.39481604e+00 3.25609116e+00
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 5.08730948e-01 8.33445756e+00 5.60536702e+00 1.34985313e+01 8.21656152e+00 2.05369658e+00
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 1.71811341e+00 7.84766198e+00 4.44505690e+00 -4.29353510e+01 4.91077867e+00 1.87734973e+01
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 2.14693938e-01 2.68950165e+00 8.55231947e+00 6.05324753e+00 8.82580305e+00 2.47431911e+00
1.00000000e+00 1.00000000e+00 8.33021634e+00 4.23310032e+00 5.01777565e+00 1.96787595e+00 1.79546452e+00 2.30794023e+00 -1.04678781e+01 2.62591787e+00 6.15125154e+00
1.00000000e+00 1.00000000e+00 3.53669297e+00 6.33655766e+00 8.18542306e+00 5.58141054e-01 7.29053946e+00 5.55127069e+00 2.04997136e+01 9.52917559e+00 8.69648385e+00
1.00000000e+00 1.00000000e+00 2.06348345e+00 2.47171485e+00 8.40180136e+00 8.34838795e-01 4.31512492e+00 1.55837275e+00 3.86754157e+00 2.96894538e+00 6.00769533e-01
1.00000000e+00 1.00000000e+00 7.27063449e+00 4.51973383e+00 8.71806104e+00 1.60864218e+00 4.89111604e+00 1.64040111e+00 1.62800126e+01 3.93598456e+00 4.94535415e+00
1.00000000e+00 1.00000000e+00 6.66048562e+00 9.72471090e+00 9.24971712e+00 6.84903201e-01 1.28034184e+00 6.16479265e+00 1.22679996e+01 7.80573011e+00 1.82199181e+01
1.00000000e+00 1.00000000e+00 8.89724812e+00 3.32320089e+00 4.87886698e+00 2.67731275e+00 3.33618804e+00 6.09416582e+00 -2.98903009e+01 4.54379627e+00 9.17890588e+00
1.00000000e+00 1.00000000e+00 8.23132837e+00 3.92671058e+00 6.23978872e+00 2.09624015e+00 8.91267195e+00 6.02086308e+00 -6.30973975e+01 6.47390239e+00 1.11782502e+01
1.00000000e+00 1.00000000e+00 3.53831115e+00 7.96125813e+00 4.34055181e+00 4.44441204e-01 3.19057015e+00 9.63811918e+00 3.78902843e+01 5.00116151e+00 1.08188826e+01
1.00000000e+00 1.00000000e+00 2.59695589e+00 2.17786295e+00 6.40966750e+00 1.19243311e+00 6.01603453e+00 1.43825364e+00 6.91444125e+00 7.68132943e+00 2.25930444e+00
1.00000000e+00 1.00000000e+00 4.06723186e+00 4.03302859e+00 9.01087332e+00 1.00848079e+00 9.10864806e+00 9.51373801e+00 3.54681120e+01 3.05498127e+00 1.85374778e+00
1.00000000e+00 1.00000000e+00 7.79088587e+00 7.36099495e+00 6.73212086e+00 1.05840120e+00 6.19032159e+00 2.14249972e+00 -2.88316868e+01 1.52612189e+00 4.33350621e+00
1.00000000e+00 1.00000000e+00 1.92811482e+00 2.50337717e+00 4.06543750e+00 7.70205482e-01 1.60530323e+00 2.10955401e+00 4.28188120e+00 3.69936458e+00 1.46405628e+00
1.00000000e+00 1.00000000e+00 1.09753886e+00 8.25103138e+00 2.96103299e+00 1.33018384e-01 9.97865468e+00 2.28300900e+00 1.21931501e+01 5.26877798e+00 5.37122746e+00
1.00000000e+00 1.00000000e+00 9.14843779e+00 6.26818928e+00 9.89232370e+00 1.45950248e+00 3.17346837e+00 4.43925527e+00 3.30546527e+01 2.51218047e+00 4.85422947e+00
1.00000000e+00 1.00000000e+00 1.82158009e+00 8.81444152e+00 5.08601459e+00 2.06658594e-01 1.36315744e+00 5.99258623e+00 5.97563224e+00 4.19317561e+00 4.41252589e+00
1.00000000e+00 1.00000000e+00 3.87382274e+00 2.85257089e+00 7.19446812e+00 1.35801103e+00 4.70072366e+00 1.69082256e+00 8.59477666e+00 4.59984716e+00 2.35504736e+00
1.00000000e+00 1.00000000e+00 9.55055770e+00 2.00727657e+00 2.26497671e+00 4.75796800e+00 2.17072603e+00 1.03768699e+00 -7.65592077e+00 1.51652659e+00 4.27859308e+00
1.00000000e+00 1.00000000e+00 3.63889695e+00 1.35409187e+00 4.45786042e+00 2.68733388e+00 3.81500190e+00 4.73898701e+00 2.66691813e+01 6.24976523e+00 2.30268148e+00
1.00000000e+00 1.00000000e+00 1.82085493e+00 1.37415573e+00 7.80592253e+00 1.32507174e+00 7.86072362e+00 6.39423753e+00 1.42088846e+01 8.95909085e+00 9.57259640e-01
1.00000000e+00 1.00000000e+00 1.51802884e+00 9.87967111e+00 3.60320295e+00 1.53651759e-01 8.53407665e+00 3.83827369e+00 1.73971448e+01 2.36568622e+00 3.28223499e+00
1.00000000e+00 1.00000000e+00 5.94575994e+00 9.68606827e+00 9.10074865e+00 6.13846586e-01 6.57573580e+00 4.53832417e+00 2.59844290e+01 6.38027212e+00 1.34584710e+01
1.00000000e+00 1.00000000e+00 4.97377451e+00 1.04445983e+00 2.04525064e+00 4.76205439e+00 6.07055816e+00 3.13231595e+00 -2.88023823e+01 6.98265284e+00 5.91194645e+00
1.00000000e+00 1.00000000e+00 2.05360315e+00 8.81126465e+00 8.99563305e+00 2.33065653e-01 6.28242856e+00 8.17762641e+00 1.41812601e+01 4.77401212e+00 3.20099723e+00
1.00000000e+00 1.00000000e+00 2.28692514e+00 5.09265870e+00 6.42648589e+00 4.49063107e-01 6.22855342e+00 7.09791225e+00 1.83193714e+01 7.30987829e+00 4.41582499e+00
1.00000000e+00 1.00000000e+00 7.85359569e+00 5.64036426e+00 8.44036624e+00 1.39239158e+00 9.91611241e+00 5.92235988e+00 8.82470055e+01 4.69658389e+00 8.21627996e+00
1.00000000e+00 1.00000000e+00 6.56396257e+00 5.39961922e+00 9.85611847e+00 1.21563434e+00 7.81057150e+00 5.27580886e+00 3.30422692e+01 5.54173559e+00 6.64274929e+00
1.00000000e+00 1.00000000e+00 1.91010409e+00 7.00177832e+00 3.59564894e+00 2.72802708e-01 4.98064425e+00 9.30190855e+00 2.74458831e+01 1.06617740e+00 1.32189307e+00
1.00000000e+00 1.00000000e+00 1.75696126e+00 2.25686129e+00 9.65021937e+00 7.78497669e-01 7.36657300e+00 1.65461453e+00 4.58414670e+00 7.22548103e+00 9.89635753e-01
1.00000000e+00 1.00000000e+00 1.65486706e+00 3.77136947e+00 4.46960714e+00 4.38797383e-01 3.05987916e+00 4.14944068e+00 8.24977446e+00 6.95208411e+00 3.23583675e+00
1.00000000e+00 1.00000000e+00 1.73213903e+00 7.06089190e+00 2.38730539e+00 2.45314480e-01 9.36225568e+00 3.16603463e+00 2.99874411e+01 1.34560790e+00 2.29790253e+00
1.00000000e+00 1.00000000e+00 4.33577932e+00 4.99375197e+00 8.50284966e+00 8.68240823e-01 9.96067999e+00 4.59399322e+00 2.60979196e+01 4.31425097e+00 3.66196162e+00
1.00000000e+00 1.00000000e+00 1.75150645e+00 7.14923225e+00 4.08203181e+00 2.44992244e-01 1.48013197e+00 7.57783311e+00 8.65834194e+00 9.81128657e+00 1.00322759e+01
1.00000000e+00 1.00000000e+00 7.99432224e+00 5.47457288e+00 3.43222923e+00 1.46026410e+00 5.09287908e+00 4.78009904e+00 -3.38257780e+01 4.78662906e+00 2.03453013e+01
1.00000000e+00 1.00000000e+00 4.81799808e+00 8.82014486e+00 6.01937944e+00 5.46249314e-01 7.09778452e+00 8.49350596e+00 5.71496285e+01 5.51750865e+00 1.29841160e+01
1.00000000e+00 1.00000000e+00 2.00077734e+00 1.27348354e+00 6.22420841e+00 1.57110578e+00 9.47522788e+00 8.79780865e+00 2.56782510e+01 9.18937142e+00 1.25392777e+00
1.00000000e+00 1.00000000e+00 5.43362594e+00 9.37853826e+00 2.25277031e+00 5.79368105e-01 2.50621329e+00 1.53655593e+00 -9.92484644e+00 7.45535688e+00 5.62153813e+01
1.00000000e+00 1.00000000e+00 1.10218280e+00 7.20574076e+00 4.99639374e+00 1.52958986e-01 5.50323502e+00 7.22845498e+00 1.16491096e+01 6.23863118e+00 3.30554950e+00
1.00000000e+00 1.00000000e+00 5.21794578e+00 7.08862047e+00 6.63610889e+00 7.36101728e-01 7.21795579e+00 2.25988639e+00 2.30937090e+01 8.18024213e+00 1.51982186e+01
1.00000000e+00 1.00000000e+00 1.50672948e+00 2.94107637e+00 5.40008049e+00 5.12305459e-01 7.27422225e+00 4.74236711e+00 1.27157919e+01 8.77929640e+00 2.40148463e+00
1.00000000e+00 1.00000000e+00 2.06936125e+00 6.92996923e+00 4.61600921e+00 2.98610452e-01 6.83775061e+00 5.93729574e+00 2.12578971e+01 5.11199265e+00 5.29382911e+00
1.00000000e+00 1.00000000e+00 2.05773622e+00 4.54477965e+00 9.94463550e+00 4.52769194e-01 3.47759392e+00 4.62465536e+00 6.06792544e+00 5.27597528e+00 1.65384636e+00
1.00000000e+00 1.00000000e+00 6.84289272e+00 6.86109679e+00 8.92283286e+00 9.97346769e-01 2.40585912e+00 5.67650508e+00 1.95997004e+01 4.47445842e+00 7.84783280e+00
1.00000000e+00 1.00000000e+00 7.71440391e+00 1.95933727e+00 6.61065362e+00 3.93725165e+00 6.72346294e+00 9.96873678e+00 -8.36935383e+01 9.70035526e+00 7.39321877e+00
1.00000000e+00 1.00000000e+00 3.57140878e+00 9.79456766e+00 4.55623969e+00 3.64631590e-01 5.09654793e+00 2.19708819e+00 1.78659463e+01 7.27449629e+00 1.86165817e+01
1.00000000e+00 1.00000000e+00 3.01236255e+00 8.83678105e+00 5.27991434e+00 3.40889123e-01 8.53630372e+00 9.54345796e+00 4.31751517e+01 1.74900760e+00 2.93930666e+00
1.00000000e+00 1.00000000e+00 9.66900285e+00 8.04146936e+00 5.88722126e+00 1.20239255e+00 2.52755586e+00 8.91641347e+00 -3.24354176e+01 8.76663661e+00 3.85938844e+01
1.00000000e+00 1.00000000e+00 1.10939027e+00 6.10314635e+00 3.04974762e+00 1.81773500e-01 1.17230381e+00 9.16337764e+00 7.26850116e+00 5.32503947e+00 3.94072212e+00
1.00000000e+00 1.00000000e+00 1.38843921e+00 8.90664005e+00 9.18509150e+00 1.55888101e-01 6.48727683e+00 2.87483851e+00 5.31102011e+00 1.61878516e+00 7.26482643e-01
1.00000000e+00 1.00000000e+00 5.74930998e+00 3.94329845e+00 5.80047966e+00 1.45799514e+00 8.54339477e+00 7.02297127e+00 1.85805769e+02 5.94745530e+00 7.74856708e+00
1.00000000e+00 1.00000000e+00 5.98468856e+00 7.86056621e+00 8.11458815e+00 7.61355912e-01 5.82341571e+00 4.22030124e+00 2.71564705e+01 4.75447851e+00 9.18777893e+00
1.00000000e+00 1.00000000e+00 5.70788060e+00 4.92024983e+00 8.14789596e+00 1.16007943e+00 4.61698480e+00 6.18034086e+00 2.77411515e+01 8.89974464e+00 1.02252245e+01
1.00000000e+00 1.00000000e+00 7.26173820e+00 2.08188150e+00 8.89381523e+00 3.48806510e+00 6.15346510e+00 5.24565854e+00 3.92708806e+01 2.83595143e+00 1.60688954e+00
1.00000000e+00 1.00000000e+00 5.09086958e+00 5.90040188e+00 9.49637884e+00 8.62800481e-01 3.49311272e+00 5.98124599e+00 1.62949401e+01 8.43818149e+00 8.89699076e+00
1.00000000e+00 1.00000000e+00 6.25882881e+00 3.92127247e+00 5.16408045e+00 1.59612189e+00 6.24871724e+00 2.89096474e+00 -3.30741521e+01 6.01919822e+00 9.53552227e+00
1.00000000e+00 1.00000000e+00 9.11042209e+00 4.29815381e+00 9.82888640e+00 2.11961286e+00 6.33556162e+00 7.68044253e+00 7.63619009e+01 1.49149273e+00 1.98068778e+00
1.00000000e+00 1.00000000e+00 1.40901742e+00 4.56555422e+00 5.35066692e+00 3.08619141e-01 4.19432195e+00 1.22679185e+00 3.41646803e+00 9.74660771e+00 3.90601749e+00
1.00000000e+00 1.00000000e+00 3.52866871e+00 7.25920486e+00 8.77192770e+00 4.86095760e-01 1.46790417e+00 4.19348670e+00 5.47516379e+00 5.61353720e+00 5.46412021e+00
1.00000000e+00 1.00000000e+00 3.49643065e+00 3.04542665e+00 7.85618372e+00 1.14809222e+00 8.92875705e+00 6.10651850e+00 2.57013077e+01 3.61789169e+00 1.63454069e+00
1.00000000e+00 1.00000000e+00 2.69309044e+00 1.65876331e+00 4.47886456e+00 1.62355317e+00 8.94623335e+00 8.16619249e+00 4.26234917e+01 5.22466158e+00 1.73701808e+00
1.00000000e+00 1.00000000e+00 5.17328564e+00 6.43103734e+00 5.60147916e+00 8.04424756e-01 6.93140869e+00 7.61522668e+00 7.92330288e+01 8.72072005e+00 1.72653687e+01
1.00000000e+00 1.00000000e+00 4.18017005e+00 7.01391519e+00 5.43092932e+00 5.95982407e-01 2.90108648e+00 6.49097130e+00 2.44380703e+01 3.74412812e+00 6.73767030e+00
1.00000000e+00 1.00000000e+00 1.69961173e+00 5.17144639e+00 8.79019431e+00 3.28653070e-01 8.97484092e+00 2.19863913e+00 6.60947277e+00 2.73408757e+00 9.11285453e-01
1.00000000e+00 1.00000000e+00 9.76955327e+00 4.41807202e+00 9.82665409e+00 2.21127071e+00 2.76988226e+00 3.35199716e+00 6.16761259e+01 2.16164122e+00 3.16493057e+00
1.00000000e+00 1.00000000e+00 7.28345543e+00 5.67173607e+00 8.44767030e+00 1.28416685e+00 3.57867594e+00 6.39369358e+00 3.56170326e+01 3.68073459e+00 5.99970326e+00
1.00000000e+00 1.00000000e+00 5.82486730e+00 5.31263690e+00 7.88075015e+00 1.09641736e+00 8.22376281e+00 5.62337070e+00 4.15355759e+01 8.02043278e+00 1.04979659e+01
1.00000000e+00 1.00000000e+00 3.78574855e+00 1.23077859e+00 6.16176056e+00 3.07589730e+00 9.97514110e+00 3.59366073e+00 2.72015782e+01 5.24463729e+00 1.32196843e+00
1.00000000e+00 1.00000000e+00 8.32415518e+00 4.07123045e+00 9.60442429e+00 2.04462884e+00 1.27023405e+00 1.05817922e+00 5.46140717e+00 3.04733443e+00 3.58420945e+00
1.00000000e+00 1.00000000e+00 7.16258055e+00 4.42176057e+00 2.80427064e+00 1.61984812e+00 9.07629279e+00 5.46615300e+00 -5.48824954e+01 2.49566500e+00 9.39528265e+00
1.00000000e+00 1.00000000e+00 2.46355245e+00 4.58940503e+00 1.98337789e+00 5.36791248e-01 6.60367480e+00 3.57063390e+00 -3.84149553e+01 3.99456529e+00 7.59033601e+00
1.00000000e+00 1.00000000e+00 9.19834466e+00 6.22155132e+00 8.68565770e+00 1.47846480e+00 9.76044357e+00 7.61147471e+00 -1.18828431e+02 9.45931936e+00 2.07751558e+01
1.00000000e+00 1.00000000e+00 8.40283519e+00 5.80242292e+00 4.95234835e+00 1.44815973e+00 5.18508566e+00 1.21551639e+00 -1.37965725e+01 4.08724041e+00 1.34132176e+01
