G	c	dx1dt	d2x1dt2	m2	m1	Fg	Fc	d2	p	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	4.518610146245367609e+00	9.194616707808722644e-01	4.010873785609330167e-01	4.091561014752143954e+00	-2.441015327733894935e+01	-3.925443603374687029e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	2.450216417683487524e+00	1.590856847335144320e+00	7.298038489270907148e-01	9.889569708126154879e+00	-4.179704186677680156e+01	-5.808152652977938857e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	7.610101643572395602e+00	1.221453952817163291e+01	2.104000900586938450e+00	5.371719639063754492e+00	6.119107492256371472e+01	-1.322780767485230324e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	2.878313173682688575e+00	1.746002120613030506e+00	2.400961690446824726e+00	2.612579492392762326e+00	2.634138110148266065e+01	-4.860712701349408249e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.521766377453421581e+00	2.412404854439662294e-01	1.528891790457596045e+00	9.017401132093848304e+00	-1.724434952455502712e+00	-1.669908608125723219e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	5.962032011968539713e+00	2.588548627153735016e+00	7.280666080188457068e-01	5.146591053547861172e+00	-1.725520245581322243e+01	-1.539203789860986582e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	6.353065481994049968e+00	1.320452099136470814e+01	5.273820033875995961e+00	7.383051146534366893e+00	2.108548212802186299e+02	-6.171289002835828041e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	8.846158165014342600e+00	1.919190365258409514e+01	3.750707025949214568e+00	9.856905442777515347e+00	1.508815878573604685e+01	3.188082070570220861e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	6.196461511815565260e+00	3.010004306307553001e+00	1.357369728749742155e+00	1.452745203877209956e+00	-3.903521561670154627e-01	-6.647492791907812659e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	4.110355143674207845e+00	2.418710006308637084e+00	2.984873366872662803e+00	1.866979495177099491e+00	5.441364702267600384e-01	5.883325832104800668e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	8.235865988520046699e+00	8.039027066499926377e+00	8.706134987104864331e-01	7.487010855964036260e+00	-3.603833304606703791e+01	-7.070381240055200855e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	5.856869158658471797e+00	2.377530118128169434e+01	1.019759131187469592e+01	3.539423719841352067e+00	1.603380018773295319e+02	-1.300622957984578776e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	1.718321641884608564e+00	6.796993757657799895e-01	5.280804723757234420e+00	2.665062931377054856e+00	2.737835778103687190e+01	-3.481091722136203437e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	6.092912673789705025e+00	3.878270579917492356e+00	6.817341260700419125e-01	1.359557376805539564e+00	-5.736533744055201112e+00	-5.085847829427645905e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	9.175950736528973195e+00	8.830025341690832974e+00	2.668237320505868038e+00	1.199315627904829817e+00	1.795126222215904477e+01	2.306848587431226671e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	4.564435956280859408e+00	4.954427596281619217e-01	9.798944052511913139e-01	7.964184262621295751e+00	4.700514878295217613e+01	-3.132734499720728039e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	3.672769607165367489e+00	2.449295038594211160e+00	3.709709665499937303e-01	2.223334239948655089e+00	-1.027703764231025474e+01	-5.836311142957474551e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	2.292833183878415060e+00	9.826358369927261638e-01	7.505237900225805170e-01	5.201785048250004095e+00	-3.155545471674933822e+01	-4.371989082192158804e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	2.359308798564123677e+00	1.885400601514898744e+00	9.050698176644463855e-01	6.458279169023685817e+00	-7.640032712308330254e+00	-1.285754712430108349e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	4.894877865740924427e+00	2.211028709805273884e+00	5.953577785159985813e-01	4.857532310824173472e+00	-1.253939741112646722e+01	-1.791830467176786001e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	8.242461545278603197e+00	6.359813571716485647e+00	3.135981885008898740e+00	4.582489054158700448e+00	1.237518313126196645e+00	3.969750002183545234e+01	-1.811485611190891132e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	4.908890294558180045e+00	1.728203178991253308e+00	2.899095389512978738e+00	1.122044935077282801e+01	8.050831582625097127e+00	1.042864335768503139e+02	-3.304209804008138018e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.785105856354046061e+00	9.420954845341068307e+00	6.143013737674134944e+00	9.978892560591308580e+00	9.449691117508857374e+00	5.824519999450748386e+00	2.129544406491172381e+00	1.094186967458834259e+00	1.568507200478229713e+01	2.912862648207856231e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.869589864860725648e+00	1.459803891530162767e+00	5.622873746213763901e+00	6.029765476984704442e+00	7.796042682807708069e+00	7.240832645468180395e+00	1.911638427570678145e+00	7.864171712309492079e+00	-2.389245182902889653e+01	-1.030471627877521001e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.749828136415700897e+00	5.872052753429641392e+00	3.648157559993879140e+00	3.901206979450687395e+00	6.281768478010902435e+00	5.873675660224772166e+00	1.078188682719759539e+00	9.035827087717899886e+00	-3.470355568933157109e+00	-3.035525754747185800e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.546648408722381518e+00	7.386343143743017592e+00	9.377106636354076485e+00	2.972594766985189541e+00	8.456127916233869612e+00	2.662141743303734032e+01	2.490979547433207486e+00	4.894122212439187436e+00	5.324883368682277052e+01	-8.209412462912731856e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.778952004382414742e+00	8.829292708775403398e+00	4.567987140893913001e+00	4.147086820200310164e+00	1.729017528786737090e+00	1.892601054402382799e+00	9.361980902864730503e-01	5.807066160713752367e+00	-8.876563143610058049e+00	-3.551828240560140415e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.655492097328949086e+00	7.431345470580076551e+00	1.771213634569312134e+00	4.352345910625620817e+00	5.295765961726185189e+00	2.173456511413038417e+00	6.322885544832241855e-01	5.302367751638846549e+00	-5.010514518315082988e+00	-2.289353143292911597e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.908682084634251819e+00	8.220099551703953011e+00	6.549277453201723276e+00	1.630625054516869232e+00	6.670797392489879130e+00	2.702847074197200783e+01	3.352987793995643617e+00	4.497004788103505568e+00	1.066053117905296688e+02	-5.076933427323570003e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.159377010767522975e+00	4.060359454018684033e+00	2.028777270108057085e+00	4.325072453533039152e+00	8.459056454225240884e+00	3.959069013267312087e+00	4.949512904230732868e-01	8.988614311976796500e+00	-5.526425854796038095e+01	-1.993879920552284801e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.428331167381440281e+00	8.340204615209323435e+00	4.104722906356666812e+00	5.177154704702767063e+00	8.052836514855666650e+00	6.384049564018900114e+00	2.386263282851422307e+00	9.044845258351907447e+00	1.489998304836863952e+02	-4.247933811854635699e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.949820609591938592e+00	1.733283766418777239e+00	5.569251811807526487e+00	7.496834167906119895e+00	3.495820001933241716e+00	2.589403297212707677e+00	2.248187729977752181e+00	4.021809629016594556e+00	-4.244957024357891129e+00	-2.156024742597800170e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.701708177582930581e+00	9.051368904473452659e+00	8.859596920374706031e+00	6.915686031975308623e+00	9.457977266008718686e+00	1.215072449355474404e+01	1.039870494052567729e+01	6.540070838950233778e+00	6.038933905472083552e+02	-7.778828866194433811e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.232638400159749015e+00	5.928940953765359900e+00	5.446325361289337863e+00	7.384050800915541224e+00	2.117470171975526672e+00	1.556267994327585669e+00	8.861917536028910192e+00	9.351336907357369554e+00	4.792529297061242346e+02	-7.052337155232669019e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.669632748610547779e+00	8.353363218137026536e+00	7.317263770279527790e+00	1.079544700307593752e+00	8.868116907730209775e+00	6.042906276924746578e+01	1.517479009991811845e+00	9.659906229643421938e+00	2.901570563624777321e+01	-8.363482337861354310e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.512593318893673100e+00	5.070875557495263308e+00	9.935418746744858254e+00	2.955600392269629229e+00	9.745424979726349690e+00	3.270206742231227537e+01	2.335404143254313336e+00	5.584225236182517982e+00	1.847081307873769163e+01	3.360929352826261263e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.263648590507678193e+00	6.800726873217019630e+00	2.182889259366822543e+00	6.951332930943952881e+00	2.594050265834614954e+00	8.161069357953675274e-01	5.994762365162875639e-01	5.077227608303382489e+00	-1.611709973987033706e+01	-4.964041967980404735e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.686648361096624527e+00	5.730141424944635631e+00	3.465562682157813601e+00	5.348904153781813164e+00	7.497541461919556838e+00	4.865461562513648808e+00	1.483287984675098370e+00	3.513831200957028056e+00	1.344469964866343936e+01	-5.926639017722894476e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.558638515775908839e+00	7.579515546568296180e+00	4.544817750129688250e+00	1.048275313340276016e+00	1.367454478347233104e+00	5.921728666206145242e+00	3.562377596049187911e+00	9.627307217230805847e+00	2.350478409646675857e+02	-4.091048721148262679e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.411879297712779202e+00	1.742331312040844349e+00	4.801797433815318428e+00	8.234603129509411090e+00	4.651105811169901294e+00	2.691829994653061942e+00	3.988051205262147292e+00	2.291228526584812908e+00	1.030668547369066879e+01	1.630063880770336704e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.254086696013875901e+00	1.548843381954981391e+00	4.701392775658914225e+00	7.948912362419736866e+00	5.640402076598523884e+00	3.340473010937515141e+00	2.885030339775197294e+00	6.224558582600037582e+00	7.599634693789214523e+00	7.104097736634009230e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.944889150741478723e+00	3.221908952092284117e+00	9.174297024902097419e+00	5.933478873083203098e+00	6.225420812184262687e+00	9.611165955949447337e+00	3.086576859285767416e+00	3.548891403322157689e+00	1.420073612964938903e+01	7.650364749480340620e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.429894859507814253e+00	2.440655291402330285e+00	7.428086449644406564e+00	1.595521943979878898e+00	9.421609592957993939e+00	4.377963665044406127e+01	1.998637268913993292e+00	3.507452919707380712e+00	-8.872710866223425086e+00	-1.854771339141270348e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.935191878788978137e+00	8.847950336874946586e+00	6.471936474458181543e+00	7.895723170250266598e+00	7.040753810240500954e+00	5.767326225070318557e+00	1.866795860729232981e+00	4.643793759370022478e+00	4.430893979290753038e+01	-3.929035435483436256e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.513335002311840594e+00	2.981272151312346796e+00	3.774824030818046516e+00	6.255947329719939276e+00	5.327741661318802002e+00	3.229880831273125086e+00	2.148411168125928139e+00	9.990450179100923478e+00	2.870828421550034193e+01	-6.532745899205695039e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.597626764983916203e+00	9.783201808475064709e+00	8.412620589313821284e+00	8.038067705429947196e+00	8.286075595427856655e+00	8.673465769302895367e+00	1.751648147971221148e+00	1.487176073238557938e+00	1.128716411423041954e+01	4.905560948082569039e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.641177564091077734e+00	4.037767881188054631e+00	9.595393393325208464e+00	7.764163033224456001e+00	9.554169258264749942e+00	1.179282346743248233e+01	2.509615688368717290e+00	6.215626379989360295e+00	1.536567145318487349e+01	2.222006033638819211e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.988436798934682948e+00	2.653759163742099414e+00	8.401568917359321986e+00	8.228009367689473663e+00	1.190521702654877112e+00	1.226248410357228869e+00	2.800324638942187860e+00	1.743082068722488165e+00	2.440946992819628125e+00	3.194324562228221254e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.503192496117440768e+00	8.110613878751362193e+00	1.017879085142092244e+00	5.656705091877612723e+00	9.848964512432663909e+00	1.751415629747130609e+00	3.141203504261773638e-01	2.392245149612737265e+00	-9.485773291168140275e+00	-1.168175324232202250e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.774748783671032726e+00	6.928644400269004855e+00	6.736093924581809667e+00	2.263490572715964877e+00	1.774633099957470206e+00	5.278707497783165614e+00	2.813607027738111555e+00	4.952900929550537512e+00	7.308764601606198141e+01	-4.164836087892760830e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.235245120106492234e+00	5.487780535097352086e+00	1.463517824990962168e+00	7.041232527834445420e+00	8.329685559652171278e+00	1.729469703284173709e+00	9.024779607441122398e-01	5.586861690337111774e+00	9.799718527022882597e+00	-2.324191440030690448e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.201939665445240557e+00	5.996239845694607773e+00	3.314537411445078074e+00	6.576127513061580387e+00	3.525195044131853361e+00	1.782624721131671919e+00	1.573638261406913985e+00	3.325817863079705727e+00	1.755942475097079125e+01	-5.392171181388877521e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.813356733409544397e+00	7.486100636263374852e+00	1.536369019107887146e+00	7.685668744105603523e+00	2.185324309701308643e+00	4.519688627261413405e-01	3.956485007153005551e-01	3.849316773718369777e+00	-1.873422851386788324e+01	-7.188936883408800327e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.133566273182689432e+00	3.057094433228131347e+00	6.435463424658992793e+00	2.524157518437047276e+00	4.961186507210927132e+00	1.260520889436152814e+01	1.139619019386025833e+01	1.786397731955095658e+00	6.005783361962257061e+01	-1.012228787118251393e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.043544904192389211e+00	9.965486869431185113e+00	7.174123530206591326e+00	2.755265680848102416e+00	6.793609783526586732e+00	1.770983143539757165e+01	7.021572724647612063e+00	3.729865667579365773e+00	2.534770559733058235e+02	-3.421787418982926154e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.414193704124955264e+00	9.768489391909461972e+00	2.028266286852008715e+00	9.019989047906488366e+00	4.423682955269413242e+00	9.953689991566430084e-01	2.870927321081619965e+00	9.700928140503027208e+00	2.586411724572231492e+02	-1.306340719521318938e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.375259930503650807e+00	6.859035186814077534e+00	4.453413776363514209e+00	7.754811225816228948e+00	1.494212208621475746e+00	8.605135006874115033e-01	6.520676375208211972e+00	9.500517452508052685e+00	4.115802898472972515e+02	-1.480499930278300447e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.699033979910819170e+00	2.800706358638938909e+00	5.114994253213077435e+00	9.174242259522102927e+00	6.403275329797324389e+00	3.561146909218591006e+00	1.178200664657271135e+00	4.016627119158968640e+00	-2.180074246729531140e+01	-1.320938838715953345e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.334485881390865991e+00	7.119287320170635702e+00	4.309988075884080061e+00	7.826475546804438466e+00	9.125577587836019688e+00	5.032550577483005938e+00	1.179832276260751822e+00	6.145820518611942340e+00	6.483275738047687753e+00	5.800128219882631164e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.261183761801407677e+00	1.652992568613178115e+00	2.095883109133653832e+00	6.379526987685411044e+00	4.453965700713059306e+00	1.454651520678764909e+00	7.912247979658006969e-01	9.190225122027090521e+00	-3.635138597192315757e+01	-3.640737732269511184e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.879318531050426788e+00	1.267480188196565161e+00	4.765357453152924805e+00	6.890847007215539222e+00	2.944159152209290475e+00	2.032424353453642585e+00	5.068982612920639674e+00	1.060095692842441428e+00	4.874944060013428171e+00	2.023966497516976659e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.427841823287977263e+00	3.320175020117646092e+00	7.753026286849498128e+00	8.998803877993788447e+00	4.974493958566238661e+00	4.303769383462540787e+00	2.858068907488945598e+00	8.297765157007926717e+00	3.382665702576640143e+01	-6.066628657400045199e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.252827776773199453e+00	5.166125364101806561e+00	1.645584209273514453e+00	6.204957732261945580e+00	1.443381101451347348e+00	3.825136751268014557e-01	6.232842313110529275e-01	9.527079400115049168e+00	-1.946296784879098496e+01	-1.384866982136956892e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.559903865701043113e+00	8.823950691641169186e+00	1.725661416097436840e+00	6.680303483377401541e+00	8.395579095568750816e+00	2.164451169509582495e+00	1.343743126053212666e+00	1.816200380952367466e+00	1.694845477384624033e+01	-6.941926757899286038e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.905210352427570974e+00	7.540233444948112762e+00	4.199868645118663757e+00	2.409124272187190829e+00	8.445470888121288766e+00	1.468684890649541863e+01	1.710340663330659483e+00	2.455524700703232810e+00	1.957451843806816072e+01	-2.228934197768032144e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.586766070466634204e+00	7.677247015227063542e+00	9.479952597137726755e+00	5.264843306059010075e+00	6.290175161483780641e+00	1.131801355215384852e+01	4.130285690228546081e+00	9.646656706387513935e+00	2.620699483019942591e+02	-3.525218409902224348e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.548264304420811754e+00	4.824458604793630201e+00	7.028527566315664110e+00	7.453724640471143026e+00	4.171636766909802674e+00	3.927911532386521909e+00	2.141990083753585239e+00	5.840274347424003309e+00	2.238922631500675564e+01	-5.793294819829734266e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.717652944577146457e+00	4.105979391266922462e+00	7.111114688331894307e+00	3.440427980021023568e+00	8.192245561863732206e+00	1.694984598937442044e+01	2.113391751705494759e+00	1.136966871301485993e+00	2.305045454468968469e+00	2.999411094997312954e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.415735871808442070e+00	4.346784903060878946e+00	4.256415906455940146e+00	2.827510303537576597e+00	5.983012016421437096e+00	9.037066585276363639e+00	6.052923010316387575e+00	3.322671154470575594e+00	8.246196136763042261e+01	-2.810399587945828226e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.366135916542395634e+00	9.897461391593321167e+00	6.344840639957721073e+00	3.820666175622914107e+00	8.432805894259612245e+00	1.400169612032427402e+01	2.904515575704098129e+00	5.056399546831086944e+00	1.228905855401157226e+02	-1.272712501230138127e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.633474905755748274e+00	1.362764134695730878e+00	1.098046663221231789e+00	3.179666885037181423e+00	6.691875174186847630e+00	2.287554079028786713e+00	3.340315146632648058e-01	7.236699639183408195e+00	-4.477685302570065318e+01	-2.188977567088864973e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.528683490346483431e+00	8.810077723995222598e+00	6.720560981038952164e+00	2.931350507068888778e+00	8.058877631024374821e+00	1.847391713401244573e+01	2.434480335047368271e+00	7.594014869169488868e+00	1.207056075243498867e+02	-1.900425295171808804e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.702621434301629932e+00	6.208823911334712342e+00	9.215983028407629618e+00	4.827867009415284905e+00	6.388713677088114551e+00	1.222020311687747451e+01	2.116154703159156547e+00	9.958476155811343489e+00	4.413942203847440737e+01	-4.937351359222230229e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.933418444027272365e+00	4.947009649090537309e+00	6.511455250461147592e+00	9.162649813159728041e+00	4.734762415000241198e+00	3.362184822592371614e+00	1.884002702220814784e+00	3.583185776370593434e+00	8.509714154951369736e+00	3.152287891976158773e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.478991690208647292e+00	7.525466199855769922e+00	8.851666567158703813e+00	5.564809695652289001e+00	9.619311653888557245e+00	1.532945535398319414e+01	7.187101911817054045e+00	5.852530007253362143e+00	3.017231406321415079e+02	-7.312668116563501020e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.635026687870358097e+00	5.378293716572665417e+00	7.516519920855786907e+00	2.680539569061777705e+00	5.881111853799893652e+00	1.638511692168014733e+01	9.193558054148084580e+00	5.804248158034503113e+00	2.774391779565231673e+02	-4.488088333677470176e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.784506830171112668e+00	8.852198478877625121e+00	2.074611204546658705e+00	1.691298904497200439e+00	6.456656504455716039e+00	7.928605304953414645e+00	6.147671975447924764e-01	4.653662965458326362e+00	-6.228701062486893925e+00	-6.527557084643651031e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.239059230105624465e+00	9.107786870406695101e+00	9.122372745036699371e+00	7.267789111490913001e+00	2.983674593368700112e+00	3.753160948446496281e+00	1.472112142546640356e+01	2.529237647374827702e+00	3.351732575589256840e+02	-7.328154350505732273e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.268118089283127858e+00	4.795263956175615405e+00	1.602772428510166769e+00	4.442368681645020523e+00	6.627711300951626860e+00	2.395671055309360753e+00	5.142054305445475926e-01	9.786026676086434506e+00	-3.739413565665098105e+01	-2.810718091557595244e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.452217652798172054e+00	3.495596737795346964e+00	5.803074104359090768e+00	8.390792106749861645e+00	6.148266669314754296e+00	4.245082328177788966e+00	1.228572921486625003e+00	8.683081310902698746e+00	-4.496637823497016484e+01	-2.257472118446280263e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.175447735839653340e+00	6.331673245776642034e+00	2.288494559418956520e+00	6.940177276932463002e+00	2.661652629743068488e+00	8.662764324925653625e-01	7.386571484155723955e-01	5.477806810783359737e+00	-8.266595902978913557e+00	-4.791834740983496488e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.485995631155100583e+00	9.210364963967643703e+00	1.097295122966886360e+00	8.165612967075533746e+00	1.529984183985564128e+00	1.884392745590005580e-01	4.917997230361859651e-01	6.429168993929270215e+00	2.718902575365981233e-01	2.884250940895047961e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.798817096979780317e+00	2.891113117488828710e+00	4.804886066371294007e+00	3.444864120288168685e+00	6.446212720197189938e+00	8.954449840594834953e+00	1.413902592865256436e+00	3.043639395914855328e+00	-8.277318883743216560e+00	-4.869252488155144221e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.123653000769903265e+00	6.607100649694051420e+00	3.659094241563831229e+00	7.231457098350189128e+00	7.879856345545372065e+00	3.978993559812046943e+00	1.424959272045868142e+00	5.897714036432988749e+00	2.542456744899521581e+01	-4.227853477582730335e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.908678877709069965e+00	6.688148908692872929e+00	5.364529102380388714e+00	3.390831139949757489e+00	5.711459403604028928e+00	9.101490729688176629e+00	1.820226964635751177e+00	7.255983076632826823e+00	4.533557508946462633e+01	-3.644150757513870964e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.477995655230429861e+00	7.591656627121588841e+00	6.209767041502312068e+00	9.457860663985314886e+00	3.034074871477768998e+00	1.998450860512326344e+00	1.304081284380367300e+00	5.643882815477109460e+00	2.705553140168312165e+00	1.396170543162897459e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.468852476432778609e+00	2.184595800115454622e+00	1.393299670746449337e+00	6.733661977730804438e+00	6.992000624564112421e+00	1.452281964290466076e+00	6.234096039101008069e-01	9.909264423591293891e+00	-3.091214695658592859e+01	-3.490318468086000792e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.646564564880730330e+00	7.443721134234976056e+00	2.102184499002143880e+00	3.922963975741812437e+00	1.721535612347706579e+00	9.217058507485282881e-01	4.382812119753921043e-01	6.505965239467629502e+00	-4.161352687458516186e+01	-6.907217175818954047e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.148524208154137582e+00	9.177297983772675138e+00	6.020012124831070288e+00	3.426508007284007729e+00	4.973780568516777301e+00	8.752148820340414304e+00	1.317239145999191674e+00	4.339653395833402705e+00	1.280630293508204254e+01	-2.208201372383813421e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.767688225650544620e+00	2.613877643819252583e+00	4.087291317119849943e+00	2.705368377012357328e+00	2.468442914568505397e+00	3.726601138698371951e+00	2.961483632985764114e+00	7.940396752567721705e+00	3.964859692862813745e+01	-4.846245136921125685e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.626966984475058720e+00	3.139172844068512269e+00	7.561857893647500717e+00	7.248093054475078567e+00	2.665698040064509833e+00	2.775731253784091468e+00	9.309190044511719719e+00	2.529122904387717696e+00	6.984821725188892572e+01	-9.634424697503077839e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.908346022398778707e+00	9.736250452348915729e+00	6.871191612840219065e+00	2.965838990279336063e+00	2.824639129545638561e+00	6.511857415451237863e+00	7.202889625958158071e+00	4.459820062069705493e+00	3.046449084563799374e+02	-1.203473647402451441e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.164419227319908989e+00	2.630739250127315465e+00	8.608794943396874899e+00	6.347579895366789238e+00	4.487870181383723178e+00	6.062527907575335107e+00	1.479529893911062999e+01	4.128732787040589436e+00	1.554557223027763655e+02	-4.591042501384612895e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.852152850114953564e+00	8.684484844171050710e+00	7.235931889505584635e+00	3.375449713799081319e+00	1.454955976910653037e+00	3.116426352888124196e+00	7.820867218139254007e+00	4.888807928350617615e+00	3.229643631348937447e+02	-2.801161210307050897e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.148152367829258225e+00	5.436413530630054503e+00	4.867239343139470265e+00	6.946997488517677510e+00	4.578271623404577717e+00	3.201088684856158828e+00	1.357204203275911514e+00	8.029613309859971793e+00	1.906936278564211218e+00	3.718396961610695683e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.635123311808156288e+00	3.238085369856013696e+00	7.046015402411907935e+00	8.334250098689457431e+00	5.609501153754585800e+00	4.750474283144220600e+00	8.603580099413379756e+00	5.356787489859516249e+00	1.397337150364165552e+02	-1.190759618534308784e+00
