G c dx1dt d2x1dt2 m2 m1 d1 d2 Fg Fc p W
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 3.51127379e+00 9.70035526e+00 -1.74406548e+01 2.56579660e+00 -9.64337351e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 2.20661990e+00 7.27449629e+00 8.69027620e+00 4.03729341e+00 4.87460000e+02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.14368113e+01 1.74900760e+00 -3.39990141e+00 1.16272983e+00 -1.28541141e+02
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 2.71342761e+00 8.76663661e+00 -9.28767103e+01 4.60296882e+00 -5.05234209e+02
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 9.30791553e+00 5.32503947e+00 -2.07820166e+01 5.94889229e+00 -3.32275927e+02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 3.90498128e+00 1.61878516e+00 1.04058800e+00 6.57624334e+00 1.07591459e+02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 4.32193660e+00 5.94745530e+00 3.45621606e+01 6.97141311e+00 5.21082726e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 1.78405728e+00 4.75447851e+00 3.52180317e+00 8.52662182e+00 4.80564341e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 1.24838408e+00 8.89974464e+00 3.30865207e+00 2.93916617e+00 8.80781694e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.85663194e+00 2.83595143e+00 -9.87578709e+00 2.08433640e+00 -1.78995027e+02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 5.15520202e+00 8.43818149e+00 1.14648247e+01 8.66383455e+00 6.53767689e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 4.47849585e+00 6.01919822e+00 1.05740478e+02 2.40951533e+00 2.24167811e+03
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 9.62258759e+00 1.49149273e+00 -2.79378822e+00 9.77284073e+00 -8.44891868e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 2.75610157e+00 9.74660771e+00 6.42476162e+00 8.58284406e+00 3.75812425e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 1.02576727e+01 5.61353720e+00 -1.09069466e+01 5.50788945e+00 -1.22550078e+02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 4.10261426e+00 3.61789169e+00 5.43396847e+00 9.83279282e+00 1.44715077e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 9.40591881e-01 5.22466158e+00 8.02429102e+00 1.87639056e+00 2.94026231e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 1.96143810e+00 8.72072005e+00 2.68861349e+00 3.72759185e+00 1.69241085e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.68924903e+00 3.74412812e+00 2.39174644e+00 6.74401974e+00 8.79968880e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.02075330e+00 2.73408757e+00 1.14669188e+00 4.15006182e+00 5.13371928e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 1.96282331e+01 2.16164122e+00 -4.22722000e+00 9.35535297e+00 -3.91580601e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 8.47666034e-01 3.68073459e+00 2.05912264e+00 1.59063479e+00 2.02262588e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 3.12569202e+00 8.02043278e+00 1.15471133e+01 5.94470649e+00 5.52121371e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 3.59563217e+00 5.24463729e+00 6.68566845e+00 6.31779641e+00 3.24270950e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 2.37977907e+00 3.04733443e+00 1.88077370e+00 6.87455311e+00 7.89409654e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.06555618e+00 2.49566500e+00 2.02344818e+00 3.30099601e+00 1.98808796e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 2.09315949e+00 3.99456529e+00 4.28870610e+00 4.28109785e+00 1.48853048e+02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 1.79410167e+00 9.45931936e+00 4.88634330e+01 8.59312477e+00 3.56662029e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.56352181e-01 4.08724041e+00 4.58360746e-01 2.75448492e+00 4.99374047e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 8.00649910e-01 9.89311668e+00 4.76218075e+00 8.44181062e+00 6.33899858e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 6.10911881e+00 5.36707410e+00 2.18562187e+01 6.06389881e+00 2.93876812e+02
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 8.69735188e-01 2.61247526e+00 1.13057312e+00 7.85968760e+00 1.57747928e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 1.20455392e-01 9.02026083e+00 7.72439968e-01 7.42246630e+00 2.62336711e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 1.29853506e+00 5.14319836e+00 1.42926731e+00 2.86760346e+00 9.59635202e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 6.60044174e+00 7.38704209e+00 -2.00340679e+02 6.11931463e+00 -4.63111219e+02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.59878841e+00 9.85340425e+00 -1.25844079e+02 8.80950838e+00 -2.94561207e+03
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.49788093e+00 1.45157815e+00 4.63112403e-01 4.88904613e+00 2.84123166e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.20322460e+00 1.87025104e+00 7.74346947e-01 9.69931693e+00 1.07032089e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 4.01711629e+00 7.48411067e+00 7.14123746e+00 5.06993590e+00 2.07272789e+02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 1.18822497e+01 3.53642503e+00 -6.98048214e+00 2.28507073e+00 -3.65829862e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 3.39592576e-01 2.65871257e+00 6.57150700e-01 4.50491212e+00 2.97112342e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.93609780e+00 1.35425692e+00 6.30804218e-01 9.56532166e+00 1.52095868e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 4.40914862e+00 1.19662041e+00 1.10771719e+00 3.87748764e+00 6.53074292e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 2.46747166e-01 7.97037043e+00 4.55239829e-01 8.81288344e+00 4.91137619e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 1.22566018e+00 2.20990085e+00 1.10949842e+00 8.93125614e+00 4.15218974e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 4.98082380e-01 5.20948554e+00 1.44704206e+00 4.15167872e+00 4.32837562e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 9.43030198e-01 6.45307134e+00 4.28558380e+00 1.74931892e+00 2.83941510e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 1.10224676e+00 4.85516621e+00 1.41102539e+00 7.52102118e+00 2.65669682e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.56423838e+00 1.24395987e+00 4.05649038e-01 3.80361069e+00 9.87710541e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 1.44754622e+00 8.05151352e+00 4.19253797e+01 8.04631253e+00 6.45638546e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 2.91440804e+00 1.09461902e+00 4.87665586e-01 4.98389363e+00 5.33649321e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 3.62826096e+00 7.85700905e+00 6.83965418e+00 5.36740068e+00 3.51481142e+02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 2.93880299e+00 9.03974044e+00 7.95196322e+00 8.00118466e+00 1.63573181e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 1.33119165e+01 4.89555929e+00 -1.34204490e+01 4.44126998e+00 -5.73928024e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 9.47542326e-01 5.81988226e+00 7.12351198e+00 4.98814611e+00 9.99316506e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 1.08427363e+00 5.29285053e+00 1.36404123e+00 4.38571422e+00 4.04514115e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 1.35063556e+01 4.50287757e+00 -8.89727310e+00 4.30606464e+00 -8.71462517e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 1.97904430e+00 8.98682082e+00 2.74514248e+00 5.73351919e+00 1.42896470e+02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 3.19288484e+00 9.04540160e+00 5.94460628e+00 8.27919500e+00 1.02899397e+02
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 1.29573032e+00 4.02234728e+00 2.37130629e+00 4.25591481e+00 7.23220969e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.07486866e+00 6.53562779e+00 1.17012855e+01 5.71829248e+00 2.28424043e+02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 7.81420921e-01 9.34216806e+00 5.45728574e+00 7.03654593e+00 1.48941616e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 3.02140544e+01 9.65852649e+00 -1.36763179e+01 3.42495502e+00 -3.68306900e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 1.63492447e+01 5.58063136e+00 -1.38015595e+01 3.49770524e+00 -9.69204893e+02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 4.07221370e-01 5.07542325e+00 9.44979099e-01 9.40071814e+00 1.31754070e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 2.43091512e+00 3.50824884e+00 1.68287186e+00 7.51181116e+00 4.21132169e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 2.95914309e+00 9.62984686e+00 -1.78482833e+01 6.19468009e+00 -1.05294066e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 1.35294642e+00 2.28532874e+00 9.38124886e-01 6.82948049e+00 1.26709696e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 1.66770921e+00 6.21846618e+00 2.60643607e+00 1.26369499e+00 3.01313897e+02
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 4.80824577e+00 3.54295241e+00 1.20173896e+01 6.56292669e+00 4.02155617e+02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 2.18941670e+01 3.51107461e+00 -6.16419754e+00 5.58557986e+00 -1.23511951e+02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 2.88804591e+00 4.64471729e+00 3.22284457e+00 5.91174712e+00 2.10742002e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 1.61321999e+00 9.98913642e+00 4.33390379e+00 4.23481444e+00 1.20082974e+02
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 4.33761613e+00 1.49469676e+00 1.64159710e+00 1.73326508e+00 6.05231484e+02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 5.90308630e+00 6.20687636e+00 1.00335832e+01 2.74005310e+00 2.07613058e+03
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 6.11227206e-01 1.74314942e+00 1.81395668e+00 9.55670242e+00 1.12099003e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 8.81420620e-01 2.39068747e+00 2.35145357e-01 4.67829606e+00 1.82229131e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 2.63879890e+00 4.95606648e+00 -1.51434885e+01 5.20014840e+00 -5.58759505e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 8.63788414e-01 5.59414118e+00 6.47247964e-01 1.47438811e+00 8.31421240e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 8.87798120e-01 3.32913168e+00 1.12157727e+00 1.33809607e+00 8.17336072e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 2.18914162e-01 3.84811418e+00 4.27465119e-01 7.45463302e+00 7.54154695e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 6.30801988e+00 1.78270318e+00 -8.33407527e+00 5.84285198e+00 -2.02040872e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 8.85512393e+00 3.72897805e+00 -1.60331764e+01 5.57835386e+00 -1.10014037e+02
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 4.98781083e-01 9.69902595e+00 1.23103173e+00 3.18812077e+00 2.17949955e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 4.28535499e-01 9.50236644e+00 3.83237417e+00 7.70275658e+00 7.85677224e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 1.77971761e+00 4.01390461e+00 1.54776752e+00 2.51412921e+00 3.14200503e+02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 2.51767430e+00 6.13768543e+00 2.33991486e+00 2.70941269e+00 4.52219643e+02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 7.29075395e-01 9.18635852e+00 1.80048248e+00 5.14640954e+00 5.22624730e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.02064259e+00 1.05565440e+00 5.59319180e-01 3.57651876e+00 5.96892357e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 2.14796455e+00 8.29615213e+00 6.28514474e+00 3.22716683e+00 4.73926835e+02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 1.89434575e-01 9.53532598e+00 1.44989339e+00 6.80713880e+00 9.98692709e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.07858360e+00 1.82193161e+00 2.68978660e-01 6.85874571e+00 5.63000278e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 7.34465620e+00 2.45302917e+00 1.64925603e+01 8.42065363e+00 1.95187494e+02
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 5.66161332e+00 9.64671672e+00 8.66382816e+01 4.75937710e+00 2.76602770e+03
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 1.96823485e+00 5.83786129e+00 5.19994934e+00 1.65776582e+00 6.38565203e+02
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 8.47349869e+00 1.12776971e+00 -3.46930858e+01 3.46299746e+00 -1.89657012e+03
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 4.52265951e+00 3.31868799e+00 1.02137146e+01 9.82004917e+00 2.47439931e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 6.99351198e+00 5.04949307e+00 2.45254603e+01 6.36632718e+00 5.43163104e+02
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 1.14896616e+00 7.23618020e+00 1.50232768e+00 7.38763376e+00 2.86069373e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 9.23587261e+00 7.59844340e+00 -5.96640554e+01 1.06622047e+00 -7.31576013e+03
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 6.10388380e+00 9.95879362e+00 2.14657266e+02 5.66385159e+00 1.01683495e+04
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 1.67871504e+00 3.58760079e+00 1.97554588e+00 1.33775792e+00 4.43545601e+02
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 7.66403053e+00 5.84398092e+00 2.28806412e+01 6.12307191e+00 4.93353714e+02
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 8.19640169e+00 5.79991193e+00 -2.04345222e+01 9.28693765e+00 -5.68382366e+01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 3.96978594e+00 4.65080734e+00 7.45660841e+00 9.71577217e+00 5.67905466e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 1.87352468e+00 2.52245704e+00 4.25424282e+00 5.86497408e+00 1.94806357e+01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 1.19185867e+00 9.79710907e+00 2.14686023e+00 5.12384325e+00 7.74591104e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 2.12428265e+00 8.67985468e+00 4.58647034e+00 9.50515385e+00 2.35552232e+02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 4.37658361e-01 5.48499725e+00 1.07847104e+00 7.06248849e+00 1.74313778e+01
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 1.03974405e-01 6.42920880e+00 4.66710006e-01 1.58409352e+00 1.66090169e+01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 4.48111689e+00 3.04534948e+00 6.96922968e+00 5.19153020e+00 2.02336148e+02
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 1.98994780e+00 5.89408363e+00 1.99360111e+00 3.16220517e+00 1.83927172e+02
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 4.54439955e+00 7.25473120e+00 2.82696243e+01 5.22823889e+00 6.16239404e+02
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 9.96554230e-01 5.63650326e+00 2.74754589e+00 5.09919015e+00 1.46708598e+02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 7.24930311e-01 9.91256654e+00 1.14539150e+00 6.23930323e+00 3.86781739e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 4.62440723e-01 6.50207491e+00 2.38919219e+00 4.21093441e+00 3.69448551e+01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 4.37838859e+00 4.33876341e+00 3.17611164e+01 2.47843405e+00 1.99854417e+03
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 1.85772253e+00 7.94936825e+00 2.41074824e+01 5.53347491e+00 8.08071873e+01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 1.38706904e+00 2.53416260e+00 2.76110458e+00 8.47182596e+00 1.02118917e+01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 3.26427247e+00 4.46064232e+00 -3.28220651e+01 6.97611005e+00 -7.51243272e+01
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 3.03393677e+00 4.12263055e+00 8.64737910e+00 4.04531079e+00 7.08760564e+01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 1.56161884e+00 4.88626386e+00 -7.53501375e+01 9.41970720e+00 -7.30818916e+01
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 4.58014097e+00 1.60271208e+00 8.03601843e+00 4.32568647e+00 9.20986814e+00 1.06973187e+02
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 5.60536702e+00 2.37300334e+00 5.35755729e+00 3.93319026e+00 2.88413559e+00 1.04529598e+02
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 8.00222719e+00 5.34964856e+00 1.16270012e+00 8.14613005e+00 2.26215024e+00 1.35475827e+00 2.76690552e+02
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 7.84766198e+00 4.44505690e+00 1.06396563e+00 6.18840013e+00 1.94737277e+00 7.67177838e+00 7.61841964e+01
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 2.68950165e+00 8.55231947e+00 1.28799322e+01 4.07862491e+00 -1.21388894e+01 8.44849235e+00 -3.99707654e+01
1.00000000e+00 1.00000000e+00 8.33021634e+00 4.23310032e+00 5.01777565e+00 1.79546452e+00 2.30794023e+00 3.22499446e+00 8.28980869e+00 -2.91526785e+01 9.71078109e+00 -1.03629157e+02
