G	c	dx1dt	d2x1dt2	d1	m1	d2	m2	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	3.385211818775899495e+00	4.774744413780825703e+00	1.420894949966431842e+00	1.122115802282728003e+00	2.501184580053729789e+00	1.926487188349757629e+00	6.256447715951691357e+00	-1.432212510577892139e+01	-7.419493222320497239e+01	5.601061640282846810e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.194573286898067188e+00	6.745895640779012936e+00	9.469753170480006421e-01	5.218283256822567218e+00	9.021611920140850671e+00	4.965419732207518422e+01	7.572630910480905975e+00	-7.796894208989513686e+01	-5.392180950407331466e+02	-1.638292997538366436e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.762433564420497589e+00	4.574087530498697873e+00	4.261835983266118788e+00	3.717379569177941434e+00	3.169754205155034921e+00	2.769527156507306298e+00	4.277785849045124600e+00	-8.065777117356933701e+00	-1.570490772218785196e+02	6.963871545556737885e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.534026100908643997e+00	3.461661232315843773e+00	2.618239948743420253e+00	6.385430248206899861e+00	4.187827022982814285e+00	1.022660138838598520e+01	6.765894772621387609e+00	-1.100315111321264183e+01	-1.790882180968897330e+02	4.784798893720362400e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.020068872287653861e+00	9.857522822922712535e+00	1.829700648441562327e+00	3.672469675542186618e+00	1.945167621197347430e+00	3.884046847322843110e+00	5.205274944272553661e+00	-2.001641298794212531e+01	-1.800194632402465800e+02	6.241648419974168860e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.679378244749337945e+00	4.676920905236703341e+00	2.852725134684368502e+00	3.697909673704871558e+00	3.008093466687624673e+00	3.893330627565191993e+00	2.714381748553849061e+00	-9.500403860924068411e+00	-1.332752764707798576e+02	4.557571111860220725e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150681230975813207e+00	9.044586195975442777e+00	1.801416771870944178e+00	7.687808835038555166e+00	5.674442166699612322e+00	2.421312012477814335e+01	7.319130651646942987e+00	-3.383535278464289320e+01	-5.779564358713946604e+02	1.011553203013376248e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.518504216366785009e+00	3.064055142266249199e+00	3.595414142223298359e+00	1.436618641421116838e+00	6.465529176636147568e+00	2.551619654443811669e+00	6.010123100774524829e+00	-1.094042785921136840e+01	-1.466426018110183236e+02	1.327711958534080061e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.191185757608255180e+00	2.921000313176548957e+00	4.245096236954452706e+00	9.133645084415613624e+00	3.205622455912902069e+00	6.922311453897951772e+00	4.223993060593083548e+00	-4.786062388395617262e+00	-1.471280146544083607e+02	1.061462191656887910e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.435319420428275095e+00	1.290228386208598366e+00	8.486443673688027545e+00	8.672360902304729890e+00	1.525658842343271759e+00	1.544215663543030415e+00	9.200960209228103537e+00	5.007836664272159233e+00	1.101981313193761167e+02	9.269723926075943155e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.757136617434815751e+00	6.857760493333931784e+00	8.028322216474137463e-01	7.016796779286964991e+00	4.527957750369397516e+00	3.946826890502832441e+01	1.187982618918291378e+00	-1.922073319308607253e+01	-2.643728993498435216e+02	-7.916034276163972372e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.503730516416365681e+00	4.306428459578553358e+00	3.472516743870508016e+00	6.333666897264283335e+00	3.116103772534501992e+00	5.656345074049492716e+00	3.844951862668490428e+00	-8.201517103783166007e+00	-1.710648380967903677e+02	8.951943342067868059e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.536765982770931238e+00	8.778529484806107064e+00	8.078014199024559083e-01	9.028433034814556279e+00	2.980083408780602294e+00	3.342651794509102814e+01	1.520151582607090157e+00	-2.165631251493427101e+01	-2.885392362760942433e+02	3.023050389771110957e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.216987933658567389e+00	5.258976489283789135e+00	4.659190562634774047e-01	2.663972273800202295e+00	9.637397666742243629e+00	5.546779734096772074e+01	7.904837379569173095e+00	-1.668604878751885110e+02	-3.671763968195069765e+02	-4.896506774577639476e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.810757168814835616e+00	9.714957285778906382e+00	1.404603300516998221e+00	1.712458713457870152e+00	6.529156838702314225e+00	7.986333095354318345e+00	7.311235777359489596e+00	-4.637638068656860924e+01	-3.034629509236011700e+02	1.531847810916188024e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.591240089944909286e+00	2.667246689460906595e+00	1.942434965498633481e+00	3.153609486881480350e+00	6.013514628771628345e+00	9.754082431208173531e+00	3.983390058926163046e+00	-1.368913210808124781e+01	-1.302985978501534134e+02	6.565706450265257565e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.459546499687812471e+00	8.816492322331770382e+00	2.141943547250322766e+00	8.155234061857960626e+00	4.741966030241806074e+00	1.800149256789115526e+01	7.084979231558050650e+00	-2.617560622017870386e+01	-5.095560274960971014e+02	1.362709507585202005e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.582191489054983080e+00	7.991416197652285724e+00	2.404834277476979754e+00	1.306891732969895914e+00	4.861256775640850236e+00	2.664896058249059063e+00	4.566805939977599316e+00	-2.066958149495338759e+01	-2.000478109426218225e+02	2.250112368575997834e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.231188320684140081e+00	7.944084679099222335e+00	2.326222095817259028e+00	6.245499122039890771e+00	5.868436796574165726e+00	1.574951046360799900e+01	7.802856716471950449e+00	-2.777368967456043336e+01	-4.845317450501666485e+02	9.956496353582951997e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.333373894087127809e+00	8.592172809198773464e+00	1.004917015661394242e+00	9.962730240038652596e+00	7.260688704998911724e+00	7.187910833168599822e+01	5.103525961082262974e+00	-4.886769205476669242e+01	-7.697003362436282714e+02	1.448581571774047028e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.151823473974873169e+00	7.847163452439652076e+00	2.913806539082050007e-01	8.689860957761998961e+00	7.322332331786069126e+00	2.193867122466393482e+02	4.703561336921115554e+00	-1.297480610440524629e+02	-6.127839449435284678e+02	-1.996324751339647037e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.350991611679830839e+00	6.637172341620659388e+00	2.822608443306261705e+00	5.704726108764781145e+00	2.548667594260755287e+00	5.147847716633226156e+00	9.406669168961759198e+00	-1.234177105701198407e+01	-2.007889131679048376e+02	1.014205445869949216e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.851402425117155026e+00	2.176097055958512438e+00	4.450376249470683554e+00	1.571204713960220545e+00	5.504708525997663138e+00	1.942105456913751693e+00	3.259184280238054399e+00	-5.109174097667267489e+00	-8.777538568720405010e+01	1.335612740373948526e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.699551728749298718e+00	1.302366386285080502e+00	1.501024506369352451e+01	8.471180065252253755e+00	4.712747036693643032e+00	2.695796984982397948e+00	2.095556175961532208e+00	-1.201841156371273422e+00	-1.038781523403204403e+02	1.618945589670657625e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.674721975663114648e+00	9.284095745873441885e+00	2.085838102550652717e+00	6.391679509417746985e+00	8.838012658333003202e+00	2.708669426879167830e+01	6.256333310211365628e+00	-3.887469588195696701e+01	-7.671544026752003447e+02	9.649098222890503962e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.678511518426207161e+00	6.549623112350988485e+00	2.646626074090177472e+00	2.034581633176268944e+00	6.680550646858042896e+00	5.092041892950622817e+00	9.722448356741152153e+00	-2.790925386457475454e+01	-3.105341406092484249e+02	3.014462924851265058e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.656989953196662757e+00	8.171928857523212741e+00	8.918189695878604439e-01	1.844263367773327333e+00	5.792153133547960131e+00	1.197062215408688068e+01	4.406420882513266690e+00	-4.046857641128455185e+01	-1.956910579054867014e+02	1.489494813296572850e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.452747176407836349e+00	5.330411750629377110e+00	1.677191473958298928e+00	9.192114381930149847e+00	2.039045073117441653e+00	1.119081166235789659e+01	1.558233575772889346e+00	-1.102273992819681148e+01	-1.549590662657338669e+02	7.080115392852924572e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.647311238029100622e+00	2.045500926537830111e+00	8.417904039670858651e+00	7.026929500673793072e+00	6.451324017551606005e+00	5.355105424150279347e+00	4.051924840236193148e+00	-3.170868105879740995e+00	-1.728469152999863638e+02	1.162227780810120805e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.849614204116682981e+00	2.124287458105333926e+00	3.622435369983729725e+00	8.465225958527399897e+00	2.060238876932519947e+00	4.767312428593548645e+00	5.556465862948861911e+00	-1.826822240288377586e+00	-5.695080095225589645e+01	6.035123514521129806e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.531373647658710535e+00	7.175814528144354831e+00	7.005479022867059369e-01	8.913295702547161525e+00	4.038343600612599893e+00	5.107250533077180421e+01	2.458791451295441188e+00	-2.600947394242468391e+01	-3.128299630755644216e+02	-5.980307118463660032e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.002737589099147009e+00	4.870878849939467514e+00	2.465980141747857957e+00	6.145374939007472115e+00	2.296823119935210933e+00	5.723976190909783490e+00	6.928532706382707573e+00	-9.187664412492031474e+00	-1.367609561090907278e+02	6.821957015930277635e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.409114734479578246e+00	2.800013694151829213e+00	6.720275568070420924e+00	5.666820811773049194e+00	7.240607264962522827e+00	6.030352887610741952e+00	9.986779063757227348e+00	-6.350041464862261620e+00	-2.432266343004927194e+02	1.005850952253746868e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.267359569429426180e+00	5.429500578671643041e+00	2.677418130907344818e+00	4.865679085034698481e+00	2.856700193093523410e+00	5.187602987257879050e+00	5.067327509673944519e+00	-1.118626578165297225e+01	-1.653821120622764624e+02	6.563488727148923374e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.131869278179868488e+00	1.576040277736401318e+00	7.769114024638256844e+00	3.853290397881296681e+00	4.505965103121019055e+00	2.280314879147999019e+00	4.194146062956767729e+00	-1.381057864131704171e+00	-6.019248995947553738e+01	4.499825792324514140e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.868687895249895092e+00	6.234904515937917502e+00	5.980655455197643189e-01	4.911722693354615643e+00	9.067768438483023274e+00	7.403085245313971541e+01	4.607503751365996436e+00	-7.735112084770500473e+01	-4.165367953698498695e+02	-5.557163741699251602e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.529730995168951502e+00	3.421772087504055371e+00	3.826852962816210901e+00	7.969407551002515966e+00	2.835922190003633325e+00	5.907563190897221261e+00	2.038979878659887834e+00	-6.336572147354594620e+00	-1.501342472885925474e+02	9.816091240347863334e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.905236097358001146e+00	8.182319713457733457e+00	2.428759400102007415e+00	6.412651412942417473e+00	5.565906846630108262e+00	1.474249331706380417e+01	8.949762921590266984e+00	-2.797802109732487352e+01	-4.956056210889721569e+02	1.124527903187460396e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.261354391291362287e+00	3.806507473320503099e+00	1.188828653709633532e+00	9.023081657498474684e+00	4.771288016138217181e+00	3.614822571927803097e+01	4.733427585628490419e+00	-2.177174952876458747e+01	-2.411346009028798960e+02	4.697620192755085355e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.661577058206453295e+00	5.101583383306001807e+00	2.227170786415697989e+00	4.991286052047558819e+00	1.160698523504442692e+00	2.574307612798396150e+00	4.491987665586594680e+00	-8.056769069041669340e+00	-8.309589134008282940e+01	5.387928139889846335e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.899031676585325457e+00	1.111037230373998819e+00	1.610697094138380336e+01	6.465359066779042152e+00	8.138137466346488935e+00	3.287123610660175110e+00	6.945470665849455827e+00	1.236799975853516864e+00	1.327235846305322653e+00	1.118629636380145058e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.651467438478043448e+00	1.649207221232581011e+00	9.282210030563351921e+00	6.689993028865681701e+00	1.612971348668786664e+00	1.127292937674901463e+00	4.970089227649401309e+00	7.886874337358881215e-01	4.668493231594755599e+00	1.012910093019505382e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.268504122955907754e+00	4.526734945951154998e+00	3.209198031248517768e+00	6.318259963456928752e+00	5.262461082994448702e+00	1.038851957590523689e+01	6.834155804691460112e+00	-1.343605047830111410e+01	-2.801704027722357182e+02	8.163151045528458383e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.316262208035486658e+00	5.319796269005818701e+00	2.751257684659165648e+00	7.330079776609422559e+00	6.047962296085849232e+00	1.610313720230294621e+01	1.549265327299861994e+00	-1.245122168511338678e+01	-3.390539288181623760e+02	9.121776209087774134e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.234032965044526087e+00	6.400781132929925121e+00	1.326204266195078807e+00	3.149973257157063777e+00	6.659210339908436360e+00	1.574357321705053359e+01	8.321816244622695535e+00	-4.630765463590066844e+01	-3.179836657485286651e+02	1.083223235975937193e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.639414519285097960e+00	3.618963275645236788e+00	2.009922000159312550e+00	5.609188113928949448e+00	7.201157565777948300e+00	2.007780211380378788e+01	9.466728064824584621e+00	-3.168658829801490029e+01	-3.374243339723715280e+02	2.077982089904553575e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.288568577054503450e+00	7.253861789228640333e+00	2.282491738210721266e+00	1.930895096912164766e+00	3.275190927145190223e+00	2.809223846588736695e+00	6.842534875934133787e+00	-1.747298085056827333e+01	-1.665412755732494361e+02	2.933217931997105055e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.280957244894048941e+00	8.743323036010670180e+00	1.893474351785975562e+00	4.458354779365216736e+00	1.084513270770356863e+00	2.574091190008673813e+00	9.590482613103088028e+00	-1.338544461314237921e+01	-1.184205669967099652e+02	7.134571553006490774e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.803897083925855682e+00	8.020663824586485191e+00	2.193362970617238172e+00	5.389080950549583804e+00	7.508250355438846668e+00	1.842042430195517966e+01	2.352468964875845892e+00	-2.174331921096598208e+01	-4.675557973420169446e+02	7.643070011722925017e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.222186859237163858e+00	1.359374861869429685e+00	1.358742030373826282e+01	6.873131380185435013e+00	5.822207911263517666e+00	2.968221646569735306e+00	5.291489156998474996e+00	3.452445076977977978e-01	-4.151525158680941985e+01	1.237492983742408228e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.612130339593449868e+00	5.326181212110483898e+00	2.104274297833878205e+00	9.551513994382210271e+00	8.533100776692476686e+00	3.873608251171609140e+01	6.421143796998736164e+00	-3.019767100427419848e+01	-6.246322702102352196e+02	6.836036542006932848e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.511039183708430933e+00	1.941551041863671667e+00	5.668139887863748783e+00	6.414446864373273272e+00	8.381411723844305328e+00	9.485184661917362092e+00	6.220702870046869393e+00	-6.884000406298719454e+00	-2.216186492466812865e+02	6.120671661890308002e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186412680217948434e+00	3.175546230775744050e+00	5.149444051897593688e+00	7.686191190932050610e+00	8.588740622370410804e+00	1.281052552380199572e+01	4.619623863833949962e+00	-9.420572330842272635e+00	-3.558248622715858005e+02	1.130837688255927702e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.839912317209271286e+00	9.873293386640511926e+00	1.390302400015602347e+00	5.546791255201860338e+00	5.358637651271410007e+00	2.149345273917641563e+01	4.045598792604579330e+00	-3.137238708297749312e+01	-4.249919577234588246e+02	5.456344479950074344e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.304755893955821477e+00	2.292388871515398829e+00	6.415377860052126735e+00	6.713047149313044137e+00	3.993711350086198930e+00	4.192893836826379506e+00	2.148585342547413735e+00	-3.785184714984582310e+00	-1.334540801822720084e+02	9.401251170358115417e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.166706199940049871e+00	5.490068206473223356e+00	2.973370886639690180e+00	1.625830285291542499e+00	8.129258319345678885e+00	4.472290895301839875e+00	4.524600463983897036e+00	-1.882656311806857730e+01	-2.409960257694091581e+02	2.232415454746314154e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.010017985972758936e+00	6.562150717430543345e+00	2.745305554826878325e+00	3.288397096548369092e+00	5.064595277290108832e+00	6.084864271486920551e+00	2.452718972048158808e+00	-1.520741890831738630e+01	-2.342652450904465127e+02	5.324742760120403773e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.048334884813945322e+00	7.317017714994792144e+00	1.109138781540083718e+00	4.273892588792669756e+00	2.653412722352598063e+00	1.018793088435569949e+01	7.611635252887730907e+00	-2.535127876608159525e+01	-1.663208346769265233e+02	2.418327659435605170e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.372813289210980336e+00	6.053169672129005363e+00	1.452587609287149029e+00	5.252373699697312048e+00	8.699752038651093144e+00	3.143786868256380984e+01	2.886421389161172968e+00	-2.642348117841596888e+01	-3.909976974999030972e+02	1.458373871307888869e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.848651331018451138e+00	1.081966538989691973e+00	3.392387266798869483e+00	1.404650221581177139e+00	8.940441991510992281e+00	3.722205940344569086e+00	1.532124661499501439e+00	-4.748216665065421616e+00	-6.093513410605651615e+01	1.621425077967463491e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.214635889580209849e+00	3.935766022198302849e+00	3.147106035978139982e+00	2.259899951205977864e+00	5.194445780699031623e+00	3.717038178841746365e+00	5.967685594013605765e+00	-1.167988123764987840e+01	-1.577325033257704945e+02	2.432385307384847550e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.325752036433034853e+00	5.661718155085378790e+00	4.687804874601655403e-01	3.491048265747540569e+00	1.693129730416924383e+00	1.253684592646466811e+01	6.357540173058062294e+00	-2.777318780206867643e+01	-7.227213436457218165e+01	-3.359267875492238709e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.191879104566390346e+00	1.794137568209486000e+00	5.798977560491685779e+00	9.744681272989744514e+00	4.489100028313148805e+00	7.509736616183324109e+00	8.844315218603068018e+00	-1.594932277805736431e+00	-1.057024278862497511e+02	9.357753719565214112e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.883848018153078563e+00	4.160971505217700539e+00	2.830000529357869610e+00	3.985779845412002143e+00	8.235818486118530402e+00	1.157650778483501597e+01	6.188372008250794920e+00	-2.012084742783229174e+01	-3.073530861989189020e+02	3.530792143775126135e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.570369174183207761e+00	1.308883987657364578e+00	5.511715551612191177e+00	5.332631910222167093e+00	9.116000805677055396e+00	8.829389985422507081e+00	4.114531631774442921e+00	-5.277640202965809380e+00	-1.505110467174469022e+02	2.931866479184995100e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.324836129572881660e+00	1.710022303869596083e+00	7.399990639426690109e+00	2.774197462309550666e+00	2.821249362685188888e+00	1.071863554818155650e+00	8.220584033888247433e+00	1.649485422274984181e+00	2.376185453406545989e+01	3.388302882092575885e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.271196099710630412e+00	4.566434626186716805e+00	5.569871928203269373e-01	6.498374075664551164e+00	1.591694165587581811e+00	1.868026958382558078e+01	5.857641468467678081e+00	-2.013147940472242325e+01	-8.152637067603721732e+01	-2.103272200887888577e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.338864119258741159e+00	2.193012364250651380e+00	1.210982854143664467e+00	3.530162043461928967e+00	8.893019821049483298e+00	2.575720124751955353e+01	1.707508989890777817e+00	-1.519728975021389772e+01	-1.243626960039383249e+02	-1.627845310327269956e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.394945425386621807e+00	6.109580149432100704e+00	2.751063042847283313e+00	2.859464787902642691e+00	4.510361522567266412e+00	4.712291228742244265e+00	6.084537739377851473e+00	-1.609967466784520340e+01	-2.116948024984951076e+02	4.348016976057721195e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.235332169866331320e+00	7.216690583587801910e+00	1.180040818126518953e+00	5.656256613901311958e+00	5.880115998685620404e+00	2.816367849191409078e+01	9.172964421019937475e+00	-5.100700976289895294e+01	-4.195025678875639983e+02	1.976522105675949703e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.151311746417780668e+00	8.197504080420255690e+00	5.207634609379301338e-01	1.048132836172307014e+00	9.717540552861834158e+00	1.952219508973621487e+01	4.573140276594385156e+00	-9.677369380621792061e+01	-2.346428161133913477e+02	-1.509390066412813347e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.698309632702726724e+00	2.808042320395613523e+00	4.069741231871208953e+00	1.070508838262169027e+00	1.593739298466779530e+00	3.838379373988790588e-01	3.665925205940236076e+00	-3.375564513989182114e+00	-4.622271071084306016e+01	1.180198155509711100e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.937807555909282442e+00	2.508344131658814646e+00	6.323319772862119770e+00	2.966466993396600582e+00	6.843609394435863358e+00	3.192813545058259539e+00	2.283023380175104755e+00	-5.194821219032946580e+00	-1.493111308419218517e+02	4.394559052312177272e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.941965841501472667e+00	1.945771541756629919e+00	3.032635000312325690e+00	1.324987550954806581e+00	1.661725470316305353e+00	7.053006047224467112e-01	2.367584834149476514e+00	-2.815025747259804145e+00	-3.004718133292720950e+01	7.107888899398507654e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.596045360143325986e+00	6.727304837506037138e+00	1.963186782169291433e+00	1.976031819886756802e+00	4.380372458370640487e+00	4.415016338906915472e+00	4.904125289634409413e+00	-1.948236010374080607e+01	-1.731484376615245537e+02	2.159282246550393225e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.772955325480723765e+00	7.353594956072699418e+00	4.780291379065928492e-01	4.047296397665057555e+00	8.234274869168171307e+00	6.938732094126378058e+01	6.357598371727589459e+00	-1.173167224742125683e+02	-4.145330804191048628e+02	-5.509756308299150618e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.461942810511425384e+00	1.288452522217594431e+00	2.285274545794069745e+00	8.218556606438280454e+00	4.900308845733207797e+00	1.766422660463624084e+01	1.722931989840377653e+00	-4.559219337991923027e+00	-8.272589836374983463e+01	6.387194740953109573e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.785973199739568251e+00	9.429550921729111579e+00	1.229396188665722311e+00	6.144886355712222858e+00	9.981887491792093670e+00	4.996369572703968487e+01	9.458926076587749421e+00	-8.626913243152935706e+01	-8.953699496721061450e+02	2.103803172445468306e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.865852539004778876e+00	1.473149254294850996e+00	7.991202138990989745e+00	5.617868905301326876e+00	6.027716532034776087e+00	4.229932594059437001e+00	7.805036821809607339e+00	-9.873746171535654481e-01	-7.378664696590887218e+01	6.162383622589893406e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.728517277357826565e+00	5.871593004241239200e+00	2.296056823620071796e+00	3.637926082128124516e+00	3.883153450068678403e+00	6.157119748584127805e+00	6.276783750489976832e+00	-1.611237250672735755e+01	-1.932782722701095395e+02	4.285904209862286507e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.535711214033969263e+00	7.378207776664108763e+00	2.042990312112469287e+00	9.385133820466320387e+00	2.981110173073738601e+00	1.371324326401907179e+01	8.448690255459393228e+00	-1.864855684170838401e+01	-3.207099929314253473e+02	1.278360496390424714e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.794555358234182663e+00	8.830050335171112152e+00	2.215338931527553790e+00	4.573218348000439804e+00	4.152520397780400607e+00	8.561831558758116856e+00	1.725120114253420267e+00	-1.918978332560439881e+01	-2.955350440582627698e+02	8.088517155671604542e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.649371325036396385e+00	7.431340691105153162e+00	1.516028262329710330e+00	1.773247967580469098e+00	4.371082501711492263e+00	5.135019431601413942e+00	5.295902382165444067e+00	-2.467560845608698017e+01	-1.702623210647707310e+02	1.508891900921540952e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.906296956148903821e+00	8.217910913210127788e+00	9.537629723614700072e-01	6.545475602625619338e+00	1.622085288951097048e+00	1.111637475549660792e+01	6.670871537691090758e+00	-2.111941374952091977e+01	-1.474468719961556644e+02	3.999190619584115325e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.162495840750908727e+00	4.049678930796141607e+00	4.021421837172577618e+00	2.026402349323343621e+00	4.323951875787654942e+00	2.159658639382118661e+00	8.454836037211652666e+00	-8.712872874285730873e+00	-1.408353896317534009e+02	3.082968754073549889e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.438630462826004930e+00	8.330429850774502043e+00	8.240160796068016769e-01	4.102938670696665291e+00	5.172429551580139950e+00	2.581449743682033926e+01	8.056642369143673932e+00	-5.915298363617564092e+01	-3.239751869633369665e+02	2.461146549812129436e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.951876853996051153e+00	1.718436968033076884e+00	5.760388837263624495e+00	5.572542316728423373e+00	7.494461062917119776e+00	7.251922278580559933e+00	3.496499434607739154e+00	-4.528830710157591533e+00	-1.490132423888578614e+02	4.782253588879576967e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.700199217278016706e+00	9.045099826635292217e+00	3.777211543349439093e-01	8.873341091931214564e+00	6.905015464191014196e+00	1.625684452591418108e+02	9.463735901772526660e+00	-1.822170033617634886e+02	-7.606345899009354525e+02	-1.323535697334480687e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.229422347769917767e+00	5.923782495476539012e+00	4.132848538938493355e-01	5.445890218770490954e+00	7.379513122963109240e+00	9.691994123479210543e+01	2.119379986443739039e+00	-4.748507921682322319e+01	-2.975303347846128190e+02	-8.355648619925321441e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.669439869700873658e+00	8.349372255135010690e+00	2.307124791010179088e+00	7.330377035682727360e+00	1.082999805852921105e+00	3.392621782923701534e+00	8.868839889492820205e+00	-1.194457411507336531e+01	-1.489691135091958358e+02	1.380730324143256667e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.519296053306417704e+00	5.068569875014717674e+00	3.365657512811029761e+00	9.934892759685926222e+00	2.965078724443376945e+00	8.726633326426036064e+00	9.742198259583457087e+00	-9.048451561648803931e+00	-2.393688654389226826e+02	1.607006451881770772e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.271477661525192815e+00	6.788089770767265385e+00	2.135200295185700092e+00	2.186984979882187652e+00	6.956398776332749279e+00	7.076276513927267864e+00	2.592953337409125147e+00	-1.942631916933758163e+01	-2.274739549767311928e+02	2.463392655490615368e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.680080158662006440e+00	5.728572668224944486e+00	1.628811386781909176e+00	3.469356871450534729e+00	5.354154882098750790e+00	1.145953086513485886e+01	7.496221285795179767e+00	-2.860495356534542921e+01	-2.470118016056352133e+02	2.112619196970925728e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.554843997100600728e+00	7.595557684463946302e+00	6.740852238818769715e-01	4.564725812093731072e+00	1.049276462205452454e+00	7.059631564807319570e+00	1.362390604392033300e+00	-1.594996748072908410e+01	-6.821232677027812485e+01	1.625446228407659177e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.413332873048571248e+00	1.741637919165512915e+00	2.780093158564496125e+00	4.807406543801811871e+00	8.237644197807410862e+00	1.419513105972437472e+01	4.649024983938346622e+00	-1.263407262296691691e+01	-1.741986679041178263e+02	8.885709142275933559e+00
