G c dx1dt d2x1dt2 d1 m1 d2 m2 Fg Fc W p
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 8.93650013e-01 1.84471556e+00 5.79253660e+00 1.19572341e+01 4.40055292e+00 -4.04609962e+01 -1.95762676e+02 1.50933719e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 1.67458934e+00 9.18664137e+00 2.03855178e+00 1.11833055e+01 1.55833087e+00 -1.10060967e+01 -1.55178667e+02 7.08695624e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 8.42527564e+00 7.02280237e+00 6.45074100e+00 5.37694921e+00 4.05374741e+00 -3.16151740e+00 -1.73041201e+02 1.16261219e+02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 3.62284152e+00 8.46358119e+00 2.05483515e+00 4.80044850e+00 5.55338489e+00 -1.84977711e+00 -5.70898647e+01 6.04080261e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 7.04436226e-01 8.91081010e+00 4.03485918e+00 5.10392036e+01 2.45730706e+00 -2.59577944e+01 -3.12649186e+02 -6.03186512e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 2.46727519e+00 6.14595117e+00 2.28557768e+00 5.69334498e+00 6.92291996e+00 -9.23568162e+00 -1.36808705e+02 6.81958780e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 6.72108762e+00 5.65701717e+00 7.22866282e+00 6.08423398e+00 9.97974450e+00 -6.36311341e+00 -2.42993721e+02 1.00554986e+02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 2.67839167e+00 4.87384669e+00 2.85626902e+00 5.19752861e+00 5.06565528e+00 -1.11851221e+01 -1.65386897e+02 6.56123302e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 7.77061481e+00 3.85251929e+00 4.52673436e+00 2.24426662e+00 4.19255701e+00 -1.40555782e+00 -6.02833251e+01 4.49918617e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 6.01047064e-01 4.91136365e+00 9.06107300e+00 7.40411645e+01 4.60633750e+00 -7.73118966e+01 -4.16997688e+02 -5.56275934e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 3.82062463e+00 7.96491690e+00 2.83884745e+00 5.91819040e+00 2.03631561e+00 -6.31861391e+00 -1.49774674e+02 9.81843096e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 2.42368452e+00 6.41731088e+00 5.57024558e+00 1.47486182e+01 8.94946241e+00 -2.79747500e+01 -4.95737814e+02 1.12448704e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 1.19198660e+00 9.03270961e+00 4.77344495e+00 3.61725056e+01 4.73343090e+00 -2.18086429e+01 -2.41541259e+02 4.66900174e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 2.22287134e+00 4.99042013e+00 1.16311637e+00 2.61123496e+00 4.48546970e+00 -8.05551287e+00 -8.33042251e+01 5.39298945e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 1.61080565e+01 6.46380621e+00 8.13482302e+00 3.26432426e+00 6.93721246e+00 1.22464084e+00 1.09855934e+00 1.11744339e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 9.28185896e+00 6.68176798e+00 1.62141316e+00 1.16721301e+00 4.97830079e+00 8.04616101e-01 4.50714771e+00 1.01289915e+02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 3.20936998e+00 6.32527446e+00 5.26829519e+00 1.03831634e+01 6.83410122e+00 -1.34492035e+01 -2.80526847e+02 8.16260711e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 2.75305057e+00 7.32370396e+00 6.04610465e+00 1.60839329e+01 1.55301661e+00 -1.24965357e+01 -3.38755373e+02 9.11696134e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 1.32353062e+00 3.13690122e+00 6.65583811e+00 1.57750084e+01 8.32351009e+00 -4.63345508e+01 -3.17603174e+02 1.07971821e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 2.00957990e+00 5.61127400e+00 7.19768466e+00 2.00978228e+01 9.46453558e+00 -3.16843876e+01 -3.37422595e+02 2.07783622e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 2.28378678e+00 1.93802323e+00 3.27945145e+00 2.78294503e+00 6.83888848e+00 -1.74912306e+01 -1.65947951e+02 2.93271943e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 1.89701961e+00 4.46060195e+00 1.08980899e+00 2.56254816e+00 9.59109336e+00 -1.34010474e+01 -1.18758428e+02 7.14033367e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 2.19579134e+00 5.38900362e+00 7.51099296e+00 1.84337954e+01 2.36289083e+00 -2.17570057e+01 -4.67890932e+02 7.64520173e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 1.35918808e+01 6.87001834e+00 5.82090939e+00 2.94217959e+00 5.29674571e+00 3.15202842e-01 -4.13962797e+01 1.23729485e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 2.10424108e+00 9.55477947e+00 8.52505933e+00 3.87099476e+01 6.41626061e+00 -3.02275107e+01 -6.24530479e+02 6.83433607e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 5.67139186e+00 6.40585960e+00 8.39249527e+00 9.47935668e+00 6.23562983e+00 -6.88056496e+00 -2.21598787e+02 6.11599360e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 5.15016572e+00 7.69234525e+00 8.58993551e+00 1.28300240e+01 4.61315601e+00 -9.43791399e+00 -3.55839144e+02 1.13088385e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 1.38657911e+00 5.55639454e+00 5.36585194e+00 2.15024085e+01 4.04275968e+00 -3.13620370e+01 -4.25026872e+02 5.46165892e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.41211873e+00 6.70693628e+00 4.00265556e+00 4.18669038e+00 2.14141620e+00 -3.76024605e+00 -1.33607337e+02 9.39720303e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 2.97345860e+00 1.63838995e+00 8.12402382e+00 4.47637607e+00 4.52568206e+00 -1.88192822e+01 -2.40948633e+02 2.22691406e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 2.74554221e+00 3.28952423e+00 5.06164702e+00 6.06452541e+00 2.46394734e+00 -1.52053581e+01 -2.34524189e+02 5.32130175e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 1.10403017e+00 4.25667784e+00 2.65097977e+00 1.02210675e+01 7.60929109e+00 -2.53063878e+01 -1.66443265e+02 2.41895451e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 1.45117244e+00 5.25244020e+00 8.69476618e+00 3.14702361e+01 2.87947842e+00 -2.64467248e+01 -3.90831062e+02 1.45437302e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 3.39327809e+00 1.41083871e+00 8.94303889e+00 3.71828807e+00 1.52708775e+00 -4.67345178e+00 -6.13016754e+01 1.49006981e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 3.15098128e+00 2.26021688e+00 5.19678781e+00 3.72768558e+00 5.97129524e+00 -1.17532275e+01 -1.57359608e+02 2.43194418e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 4.67710126e-01 3.49132877e+00 1.68129755e+00 1.25504285e+01 6.35706759e+00 -2.78137641e+01 -7.22468312e+01 -3.30901765e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 5.79672385e+00 9.74379422e+00 4.49043481e+00 7.54803470e+00 8.84721755e+00 -1.58788060e+00 -1.05967885e+02 9.35999967e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 2.83171706e+00 3.98212306e+00 8.23183894e+00 1.15760844e+01 6.19283451e+00 -2.01211021e+01 -3.07154574e+02 3.52839606e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.51092420e+00 5.33836952e+00 9.11596626e+00 8.83053272e+00 4.10932768e+00 -5.28582560e+00 -1.50596032e+02 2.93801419e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 7.40097866e+00 2.76487941e+00 2.83125468e+00 1.05770847e+00 8.22710693e+00 1.66540278e+00 2.36126863e+01 3.38765393e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 5.57487306e-01 6.49702064e+00 1.60276251e+00 1.86787770e+01 5.86251004e+00 -2.01366834e+01 -8.12901228e+01 -2.11784220e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 1.21774358e+00 3.52614894e+00 8.89615408e+00 2.57600736e+01 1.71352256e+00 -1.51933993e+01 -1.24342798e+02 -1.63372608e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.75166574e+00 2.86293321e+00 4.50464445e+00 4.68679608e+00 6.09265504e+00 -1.60971277e+01 -2.11651836e+02 4.34299786e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 1.17740653e+00 5.64915366e+00 5.87584868e+00 2.81921080e+01 9.17216691e+00 -5.10119123e+01 -4.19351094e+02 1.97321004e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 5.22479315e-01 1.04955219e+00 9.71259231e+00 1.95105763e+01 4.56681363e+00 -9.67382062e+01 -2.35274717e+02 -1.50110524e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 4.06959849e+00 1.06897629e+00 1.59908255e+00 4.20036852e-01 3.66693222e+00 -3.37663357e+00 -4.60132078e+01 1.17666977e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 6.32537409e+00 2.97161928e+00 6.83486207e+00 3.21097340e+00 2.29122511e+00 -5.19923709e+00 -1.49587024e+02 4.39185636e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 3.03165549e+00 1.33049226e+00 1.66694880e+00 7.31568113e-01 2.36300970e+00 -2.81850688e+00 -2.99393419e+01 7.09808414e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.96377519e+00 1.97223179e+00 4.37922036e+00 4.39807859e+00 4.89494336e+00 -1.94765290e+01 -1.72850113e+02 2.16591041e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.80581553e-01 4.04974584e+00 8.23433091e+00 6.93887378e+01 6.36111842e+00 -1.17347464e+02 -4.14561307e+02 -5.50678063e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 2.28165330e+00 8.22327112e+00 4.90125009e+00 1.76645191e+01 1.72553865e+00 -4.54966470e+00 -8.29041002e+01 6.43189358e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 1.22687179e+00 6.14843779e+00 9.97464119e+00 4.99876688e+01 9.45611730e+00 -8.62752741e+01 -8.95622666e+02 2.11152230e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 7.99284599e+00 5.61400953e+00 6.03153356e+00 4.23642429e+00 7.79620256e+00 -1.02242373e+00 -7.42155506e+01 6.16239479e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 2.29470407e+00 3.64139941e+00 3.89045937e+00 6.17365726e+00 6.27961526e+00 -1.61102280e+01 -1.94086859e+02 4.28896052e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 2.04152988e+00 9.38578347e+00 2.98100193e+00 1.37049372e+01 8.45594804e+00 -1.86543510e+01 -3.20778769e+02 1.27735479e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 2.21359346e+00 4.57313537e+00 4.15468481e+00 8.58329970e+00 1.72168081e+00 -1.91871793e+01 -2.95352999e+02 8.08916369e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.52063245e+00 1.78383490e+00 4.35279946e+00 5.10621460e+00 5.29154990e+00 -2.47090385e+01 -1.70386653e+02 1.50393577e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 9.51027491e-01 6.55359865e+00 1.61842310e+00 1.11526697e+01 6.67083814e+00 -2.11124508e+01 -1.47373786e+02 4.00520155e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 4.02297001e+00 2.02454554e+00 4.32616779e+00 2.17712876e+00 8.45787616e+00 -8.74754529e+00 -1.41089604e+02 3.08499943e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 8.24988487e-01 4.10700829e+00 5.17814668e+00 2.57781674e+01 8.05122604e+00 -5.91501850e+01 -3.23619064e+02 2.45743457e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.75322032e+00 5.56670745e+00 7.50463977e+00 7.26134787e+00 3.49362325e+00 -4.50561067e+00 -1.49663444e+02 4.78573256e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 3.76900805e-01 8.86800272e+00 6.91056536e+00 1.62596927e+02 9.46792153e+00 -1.82235358e+02 -7.60869609e+02 -1.32337396e+02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 4.14334696e-01 5.44191922e+00 7.37889090e+00 9.69151959e+01 2.11911257e+00 -4.74768480e+01 -2.97068009e+02 -8.35481369e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 2.31311774e+00 7.32032889e+00 1.07527314e+00 3.40291931e+00 8.87620257e+00 -1.19613382e+01 -1.48774457e+02 1.38081993e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 3.36188079e+00 9.93535155e+00 2.95900660e+00 8.74473921e+00 9.73846225e+00 -8.97471119e+00 -2.39592912e+02 1.60629579e+02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.13885594e+00 2.18340208e+00 6.95515860e+00 7.10001430e+00 2.59438171e+00 -1.94264598e+01 -2.27796908e+02 2.46194374e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 1.63153826e+00 3.47258373e+00 5.35590431e+00 1.13995648e+01 7.49859458e+00 -2.85925364e+01 -2.46662522e+02 2.11078228e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 6.74985683e-01 4.55118468e+00 1.04782128e+00 7.06508046e+00 1.36256967e+00 -1.59212414e+01 -6.84080806e+01 1.62337891e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 2.77624402e+00 4.79645361e+00 8.24045178e+00 1.42368410e+01 4.64880543e+00 -1.26191257e+01 -1.73664046e+02 8.86224055e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.21494548e+00 4.69918968e+00 7.95528616e+00 8.86924844e+00 5.64654969e+00 -8.09708312e+00 -1.60075184e+02 2.16960301e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 3.68683044e+00 9.16849902e+00 5.93577247e+00 1.47612224e+01 6.22580703e+00 -1.02455591e+01 -2.88773987e+02 9.42162901e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 6.10152866e+00 7.42629380e+00 1.59816993e+00 1.94516491e+00 9.42343523e+00 2.08335596e+00 9.22451404e+00 1.08429810e+02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 1.56946315e+00 6.47114693e+00 7.89863545e+00 3.25673340e+01 7.05025619e+00 -4.61236645e+01 -6.69318475e+02 5.72751760e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 2.36763728e+00 3.78435446e+00 6.25342229e+00 9.99526692e+00 5.33150156e+00 -1.46959543e+01 -1.74738854e+02 1.66420857e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 1.96136075e+00 8.41411346e+00 8.03763979e+00 3.44809659e+01 8.28707533e+00 -4.52388640e+01 -9.27795318e+02 1.26965468e+02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 3.79015601e+00 9.59554460e+00 7.76572293e+00 1.96604943e+01 9.55479539e+00 -1.80863314e+01 -5.06104568e+02 1.26980005e+02
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 4.53887646e+00 8.39078454e+00 8.22701865e+00 1.52088609e+01 1.19859534e+00 -6.25206175e+00 -2.67309416e+02 8.52990856e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.60484933e+00 1.01408595e+00 5.66207260e+00 3.57779895e+00 9.84269145e+00 -4.10979039e+01 -2.44418478e+02 9.61644636e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 1.37879489e+00 6.72761233e+00 2.26292066e+00 1.10415647e+01 1.77518925e+00 -1.49950460e+01 -1.67503150e+02 5.32259780e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.17786995e+00 1.46021843e+00 7.04041726e+00 8.72808333e+00 8.32948101e+00 -5.24253906e+01 -2.41626944e+02 7.03697965e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 1.40165506e+00 3.31846498e+00 6.58426407e+00 1.55884643e+01 3.52301277e+00 -2.50228571e+01 -2.36280384e+02 1.23115573e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 2.09308378e+00 1.53572230e+00 7.68027868e+00 5.63511856e+00 2.18961692e+00 -2.07905086e+01 -2.18689015e+02 1.83854672e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 7.39206247e-01 6.43415908e+00 2.52892905e+00 2.20121676e+01 4.95870076e+00 -1.81179008e+01 -8.99059055e+01 -7.47686956e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 4.10284477e-01 7.17930922e+00 2.75477680e+00 4.82041013e+01 6.79560922e+00 -5.87662221e+01 -2.69454001e+02 -1.88456981e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.89369435e-01 2.03038874e+00 9.01368565e+00 6.32454007e+01 4.42856661e+00 -1.53064924e+02 -3.11737933e+02 -5.75033648e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 3.98824732e-01 4.45454995e+00 7.74980019e+00 8.65590050e+01 1.49108867e+00 -4.11890031e+01 -2.85857592e+02 -7.43841924e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 6.22282705e+00 5.10612858e+00 9.17405640e+00 7.52775405e+00 6.39515026e+00 -8.62471922e+00 -2.91980460e+02 8.13101544e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 2.05921509e+00 4.32147720e+00 7.82843789e+00 1.64287917e+01 9.12162948e+00 -3.97998227e+01 -4.86811242e+02 4.69493078e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 6.38575607e+00 2.08922500e+00 6.37439775e+00 2.08550891e+00 4.44893829e+00 -3.29165806e+00 -8.50302814e+01 1.99247459e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 2.94779834e+00 4.77053011e+00 6.88719463e+00 1.11457996e+01 2.94699500e+00 -6.49006777e+00 -9.93137510e+01 6.79623524e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 3.26863770e+00 7.76060243e+00 9.00215132e+00 2.13734662e+01 4.98319611e+00 -1.53793105e+01 -3.82690750e+02 6.28219751e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 2.03781827e+00 1.63906898e+00 6.20926079e+00 4.99426613e+00 1.43526440e+00 -1.32652195e+01 -1.33648445e+02 1.22528239e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 5.80595747e-01 1.72162013e+00 6.69152192e+00 1.98421344e+01 8.38438826e+00 -1.05876843e+02 -2.85959710e+02 -1.10315133e+01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 1.30019240e+00 4.19294163e+00 2.40829044e+00 7.76640538e+00 8.43706730e+00 -2.22795927e+01 -1.63086502e+02 3.33635414e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 1.19373465e+00 9.47553140e+00 5.26529098e+00 4.17944056e+01 6.29200417e+00 -3.68293070e+01 -5.15276904e+02 4.51254515e+01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 2.70948635e+00 7.01715382e+00 7.44757401e+00 1.92880737e+01 4.17792600e+00 -1.69648329e+01 -3.90288215e+02 7.25335015e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 3.26533694e+00 7.10802961e+00 3.43848428e+00 7.48493910e+00 8.19805028e+00 -8.66153866e+00 -1.85383876e+02 8.79878807e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 6.48823651e-01 4.25727992e+00 2.82028762e+00 1.85054195e+01 5.99218322e+00 -2.87331609e+01 -1.08029757e+02 -6.51916638e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 8.84130160e-01 6.34294712e+00 3.82444127e+00 2.74373954e+01 8.43339078e+00 -4.78242330e+01 -3.66734431e+02 2.80191630e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 9.74698522e+00 1.09118066e+00 3.17350565e+00 3.55275801e-01 6.68312913e+00 1.78521414e+00 4.74884640e+01 1.41197577e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 1.25594645e+00 6.72486442e+00 2.93421373e+00 1.57110118e+01 8.05964926e+00 -2.83763299e+01 -2.80625511e+02 5.86421333e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 2.80550844e+00 9.21958253e+00 4.82365759e+00 1.58517111e+01 6.38706694e+00 -1.70107091e+01 -4.19257417e+02 1.44724072e+02
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 2.80068252e+00 6.51316122e+00 9.17054662e+00 2.13266760e+01 4.72726961e+00 -2.06467657e+01 -4.68987881e+02 6.89228471e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 6.55322263e-01 8.86328734e+00 5.56353682e+00 7.52472916e+01 9.62151274e+00 -8.71175778e+01 -5.42451586e+02 -3.15262934e+01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 6.07848515e-01 7.51575750e+00 2.69128343e+00 3.32764383e+01 5.87002442e+00 -3.08798792e+01 -1.65132721e+02 -8.69812665e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 1.53073459e+00 2.08502575e+00 1.69274502e+00 2.30570145e+00 6.44580567e+00 -1.84038318e+01 -1.15787636e+02 2.59746433e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 2.72031344e-01 9.12207977e+00 7.26540531e+00 2.43632244e+02 2.98438875e+00 -9.49352138e+01 -6.81002731e+02 -2.21034995e+02
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 2.61578375e+00 1.59799460e+00 4.44518888e+00 2.71558680e+00 6.63085710e+00 -1.42284105e+01 -1.45719548e+02 1.73295943e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.42013874e+00 5.80570725e+00 8.39647852e+00 8.99377278e+00 6.14446885e+00 -1.03569887e+01 -3.38608402e+02 1.00874269e+02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 1.95201969e+00 2.27923411e+00 6.93559692e+00 8.09820168e+00 2.66354558e+00 -1.94624346e+01 -2.14055077e+02 2.00697934e+01
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 9.75659009e-01 1.10535950e+00 8.16617305e+00 9.25175379e+00 1.53628388e+00 -2.97448062e+01 -1.70208419e+02 6.82176861e-01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.68901136e+00 4.79830834e+00 3.44751435e+00 3.52787307e+00 6.43923388e+00 -4.08702066e+00 -1.05397910e+02 6.16292577e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 1.55123635e+00 3.65536637e+00 7.23123030e+00 1.70398251e+01 7.87323042e+00 -4.20419527e+01 -3.70284550e+02 2.04223873e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 1.76855595e+00 5.37400444e+00 3.37655786e+00 1.02601430e+01 5.71061234e+00 -1.85602723e+01 -2.19760839e+02 5.32665128e+01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 2.49359353e+00 6.19479898e+00 9.45161632e+00 2.34805161e+01 3.04095363e+00 -2.36813887e+01 -6.22025738e+02 9.38884161e+01
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 4.09771069e+00 1.39365165e+00 6.72736853e+00 2.28801127e+00 6.99869779e+00 -8.85955067e+00 -1.29388978e+02 1.01849584e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.59343305e+00 2.10702966e+00 3.92060620e+00 3.18528891e+00 1.72095154e+00 -1.57655356e+01 -1.84141214e+02 3.74833968e+01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 1.99278165e+00 6.02778157e+00 3.42560676e+00 1.03618022e+01 4.97650334e+00 -2.19407290e+01 -3.20752008e+02 9.99243673e+01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 2.11078642e+00 4.08850618e+00 2.71833927e+00 5.26531095e+00 2.47030083e+00 -5.94532871e+00 -6.67348010e+01 1.73205802e+01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 1.03525092e+00 7.56256139e+00 7.25176863e+00 5.29745443e+01 2.66013146e+00 -2.22494478e+01 -2.41189272e+02 -2.84075378e+01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 3.91478795e-01 6.87062484e+00 2.96844052e+00 5.20974351e+01 2.82064554e+00 -3.80523896e+01 -2.43389938e+02 -2.58928444e+01
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.85574953e-01 8.61043927e+00 6.35772939e+00 6.18161598e+01 4.48036351e+00 -3.29426964e+01 -2.31427259e+02 -4.17711186e+01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 4.25799855e-01 7.23243544e+00 3.38171524e+00 5.74402196e+01 1.46035185e+00 -2.75167381e+01 -2.47677148e+02 -3.06804016e+01
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 2.63219226e+00 4.86937970e+00 6.95772050e+00 1.28713178e+01 4.58014097e+00 -1.83876283e+01 -3.29183504e+02 5.67321893e+01
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 1.01746190e+00 7.05669960e+00 8.33445756e+00 5.78043891e+01 5.60536702e+00 -4.67607070e+01 -3.32410785e+02 -3.46485656e+01
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 8.76064404e-01 3.47843057e+00 8.00222719e+00 3.17729970e+01 5.34964856e+00 -6.11890963e+01 -4.06789373e+02 -4.84451335e+00
