G	c	dx1dt	d2x1dt2	d1	m1	d2	m2	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	4.364432244655197302e+00	8.483385295476626453e+00	1.056703434931861363e+00	6.756849445567064905e+00	5.068082806110601801e+00	3.362534710104846170e+01	5.715180055777101309e+00	-3.886215931205864393e+01	-4.063611833302995251e+02	2.608766154219128808e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.667834783784321040e+00	2.075431674169237350e+00	6.185136119346863914e+00	6.709630922540773312e+00	1.164015634435299207e+00	1.511856409811787705e+00	1.810791447826386014e+00	-3.185231609943923736e+00	-7.294321662764124881e+01	8.748283145173057562e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.661864520083129015e+00	4.049517428929951812e+00	3.367882403181190476e+00	4.237678556878023528e+00	3.761094398856247967e+00	4.495193889777945984e+00	5.910102868532262299e+00	-8.173987810794963949e+00	-1.496176453759041465e+02	5.092514117004525787e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.945247722278215186e+00	7.795155534538190878e+00	1.574218911996823955e+00	8.502077813349528057e+00	5.591636537107778970e+00	3.133328100711857900e+01	4.391550926575466640e+00	-2.687697478331001832e+01	-4.916613840704535505e+02	6.819306887241886272e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.911062008116644062e+00	2.434990725629372132e+00	1.483392494479226498e+00	5.222527234815601993e+00	1.465879643369101926e+00	4.917535888152478663e+00	6.469698363956216447e+00	-4.669977255926233362e+00	-4.020538010752645874e+01	1.383273713797688842e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.543029058976124190e+00	8.347441756323215500e+00	2.058647139081346111e+00	9.798911454516170849e+00	5.371684545628115259e+00	2.625481650231824560e+01	4.526542121915269945e+00	-2.452289486655622852e+01	-5.966974154723259289e+02	1.405933906478872473e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.948661941298396538e+00	8.523167327900747381e+00	8.997104153256567649e-01	6.766849553649267435e+00	9.329047593476385458e+00	6.886172074447458158e+01	3.230864986940792161e+00	-4.603764869189075881e+01	-6.612134912046399222e+02	-1.648436112009014920e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.558192087486635291e+00	5.548884762131451431e+00	9.628247040966323445e-01	2.017155363688569736e+00	1.889607454446082579e+00	4.056347039173120450e+00	1.829836651452702689e+00	-1.289447377710125409e+01	-5.746519985144333020e+01	7.541765854380808598e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.324351552657363262e+00	1.158626526194108886e+00	2.580563105059983098e+00	7.058044562507435060e+00	7.886518568240710181e+00	2.157649519807656091e+01	3.746472907281743758e+00	-9.894040137078347286e+00	-1.331092448476824472e+02	-1.942036904461207136e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.292600917828408136e+00	3.594035154170031277e+00	3.547993196139870076e+00	3.828719930801037563e+00	4.675906769932629992e+00	5.408890866546919973e+00	1.878353509339572902e+00	-8.095635672219298584e+00	-1.472368223519503090e+02	4.514882367962130161e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.085307287918199748e+00	6.534530741604973159e+00	2.199315084681416455e+00	7.161202789074105901e+00	6.916082979985081813e+00	2.285216897575000417e+01	2.567156540588158009e+00	-1.847302564894631161e+01	-4.455179463132670890e+02	7.910510627286014085e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.122773175756245134e+00	9.800618674607525449e+00	2.308372868794697219e-01	1.600680477184183159e+00	3.417751173829163491e+00	2.328844530735159069e+01	9.815180589692062085e+00	-1.510510717903613340e+02	-1.608839134762257004e+02	-1.974742052909300583e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.470822218033939421e+00	6.634420363569965673e+00	1.719381568742382793e+00	2.578333358694925526e+00	2.479683891092061110e+00	3.651739522706084706e+00	5.013145880740840887e+00	-1.588748082028023489e+01	-1.227009906046488936e+02	2.515673934893690600e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.059354825103065334e+00	3.303309242380448651e+00	1.861981266136423008e+00	8.668236273462408548e+00	2.470647915795421312e+00	1.159051313864870814e+01	5.775237704840203712e+00	-9.160563961118313614e+00	-1.192831358976637546e+02	4.113823287064175105e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.835979351204636956e+00	6.686542822949340881e+00	2.052987546759020177e+00	3.003147115381226140e+00	1.527997928272652572e+00	2.432584507783188688e+00	8.879262320203082481e+00	-1.152130168939943111e+01	-1.086882490725260197e+02	3.894301747744426478e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.655997572146454377e+00	5.832740298860630723e+00	8.628899930193635326e-01	8.567585413232345459e+00	2.694821946477163443e+00	2.599916969559001600e+01	9.911400190393415244e+00	-3.143318189505290050e+01	-2.172939347542670987e+02	1.785027733625394220e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.175773906873042840e+00	7.981993244414997690e+00	1.783795381193356899e+00	3.538590244379391514e+00	7.071226762533069810e+00	1.336145362363787115e+01	6.270940909025780385e+00	-3.426888974559201273e+01	-3.800720912266764344e+02	3.674944617283158976e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.433522201271522967e+00	2.079587556515633207e+00	4.543400520016636079e+00	6.816383485057869507e+00	8.772244623790578899e+00	1.326663500024407583e+01	8.240522737389953889e+00	-1.183548858705412776e+01	-2.843108939851618402e+02	4.763756254290891690e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.285520859005682581e+00	7.791945326558169960e+00	2.428716052793890245e+00	7.237587353438031279e+00	8.364450035199393341e+00	2.545488097484230750e+01	3.897383122425538637e+00	-2.511831573291828335e+01	-6.526279909797455048e+02	1.110386269527125194e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.221799755741124205e+00	5.879556609225836006e+00	7.293033308553774630e-01	5.582323367798489144e+00	7.157582112068710423e+00	5.268874543773074492e+01	3.738464208383435849e+00	-4.360603990104944927e+01	-3.334716565448449046e+02	-2.792985101889703614e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.118368113845544798e+00	9.699890896603553969e+00	8.603561061008899724e-01	3.741233470102138359e+00	1.947884176101922993e+00	8.607306398051960628e+00	4.719209431629631801e+00	-2.579026641417299004e+01	-1.351542972984899507e+02	2.158319072740314226e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.988150923058279007e+00	4.111903379165283035e+00	9.622007878230576239e-01	2.941471813134671986e+00	3.646055117923315159e+00	1.055384588804835388e+01	7.095314388955227258e+00	-2.695745606562173435e+01	-1.236348420696066341e+02	3.268644713232808918e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.438252416393666522e+00	6.690336637095769312e+00	2.807801005591547661e+00	1.178510000228154997e+00	3.880814679146856516e+00	1.611486281213706961e+00	7.198399314523672210e+00	-1.569169410477752713e+01	-1.662819595908549957e+02	2.274197814569475184e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.882166474660552424e+00	9.374862291042376228e+00	1.895613766965290159e+00	3.757279097452861816e+00	3.291578669799859913e+00	6.115404038632014760e+00	3.914342357753137769e+00	-2.116081590819371883e+01	-2.345860195987571899e+02	5.927090448502367792e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.329430326602338841e+00	1.947707840206931662e+00	3.491454890028758307e+00	6.895534643466180391e+00	5.614956926112679270e+00	1.124812314360637089e+01	2.395133709474123851e+00	-5.189452021253331715e+00	-1.283383729048757402e+02	3.473182405667898109e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.866081059564116629e+00	9.449883404486348226e+00	1.502098296653155973e+00	9.448175126459885220e+00	5.768910766337062235e+00	3.721209227545648446e+01	6.693831644843297290e+00	-3.887959555804533807e+01	-6.848120090390539190e+02	9.322912688556564831e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.370545052534078323e+00	7.176565216702639027e+00	2.362745462981372224e+00	8.832595773149291674e+00	4.219803016792394779e+00	1.588939563213032713e+01	2.232301258298176716e+00	-1.625262361430041480e+01	-3.807994725720799352e+02	1.315506060803151058e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.889680397001853862e+00	1.523643792484228987e+00	7.486680396265377624e+00	7.752890819537243239e+00	4.231370361935129942e+00	4.468821924687715885e+00	6.261590284755798486e+00	-6.720734209060847952e-01	-6.579310655248323769e+01	9.044786742420198777e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.804400286712698254e+00	3.682640774551921403e+00	3.113833147989330641e+00	8.071738925546357635e+00	8.436047746577218120e+00	2.168385805396251342e+01	7.295052521553203384e+00	-2.013087001947759802e+01	-4.375378927081433176e+02	7.220332651152467918e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.215878911235459992e+00	7.309764428681547521e+00	8.301490210948720971e-01	7.083670700057730585e+00	8.087916108477395838e+00	6.531472035687650646e+01	7.402145377670986015e+00	-7.617670728067162145e+01	-6.176747505264640949e+02	-2.127012788436801927e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.911493961822647414e+00	1.569040285152361713e+00	2.259998972306736853e+00	3.343294084584779835e+00	3.922927958156186445e+00	5.651771042337527362e+00	7.758409237651323842e+00	-8.094319256269159268e+00	-7.434361362574675525e+01	6.020868017139791917e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.019737961441760987e+00	6.241382400502719641e+00	2.852141668945888053e+00	9.147787805905979397e+00	9.282487469416613735e+00	2.864359317074037747e+01	8.828571676545573510e+00	-3.157279655035486599e+01	-8.077175309371810954e+02	1.376427521039103965e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.112452627946959538e+00	4.132904560409412120e+00	4.397431068613461669e+00	7.037524311208308347e+00	9.637595933288279682e+00	1.500857669971790820e+01	5.517048390931469370e+00	-1.462418213954581780e+01	-4.695567992304622180e+02	1.128099233150679339e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.728428614273951780e+00	6.687289019546707181e+00	2.035164012101217779e+00	6.063555001546291123e+00	3.861632121555266028e+00	1.132381474876251026e+01	7.562291148604314728e+00	-2.026442335374638049e+01	-2.823987896039326984e+02	6.927701385645568166e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.075205768827887987e+00	1.381781546150116169e+00	5.724439021482043977e+00	2.035282978153654554e+00	4.151541761792164387e+00	1.353857010146361395e+00	6.589903195533771907e+00	-1.070663944258998690e+00	-2.857080520288139169e+01	1.495074948932183823e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.096053499628693473e+00	8.886924890542438504e+00	9.320032766889438935e-01	5.010861924957724867e+00	5.554750177520855203e+00	2.985472700702904447e+01	2.764881572178321978e+00	-3.123475499524341714e+01	-3.309165083312872184e+02	1.100907034295398113e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.404139659393493389e+00	9.778421752681413892e+00	1.556938869000723757e+00	5.166687019748001930e+00	9.415891975422045590e+00	3.157939175473905635e+01	1.205162397113761275e+00	-2.580211412356317524e+01	-5.947060760679499936e+02	4.594144874640868181e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.092770903305035901e+00	9.791999068888314284e+00	1.858832631772142641e+00	8.873651304786926985e+00	8.973510414158695880e+00	4.231365729825242283e+01	3.544276765635783644e+00	-3.298540543856697838e+01	-9.456759735277338450e+02	1.174062717891131342e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.975524066216483021e+00	7.778922991126995257e+00	2.288846029337473276e+00	5.975395642712625133e+00	1.999457159889692859e+00	5.143964135873670962e+00	4.996797989551481578e+00	-1.500574478103185427e+01	-1.925333381434408295e+02	1.019244825304151476e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.988209946610583145e+00	2.114672767525838548e+00	7.386583560230770118e+00	4.552828162792007305e+00	4.505693877798727875e+00	2.513392016726917255e+00	6.541517114281208300e+00	-1.710087794430293684e+00	-8.566679277025264128e+01	6.850816633936138089e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.819631903522054728e+00	7.728513025807161263e+00	1.708192000326219429e+00	9.754938389426778045e+00	6.076910921539325550e+00	3.353640721241281142e+01	8.545379069685616003e+00	-3.701979292358052476e+01	-6.549197402912886901e+02	9.831614732073862228e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.754828495802728927e+00	1.238598223131613052e+00	2.870370321390073087e+00	2.089038683670158658e+00	5.527962068040907617e+00	4.421599077230816910e+00	2.734612199530648713e+00	-4.928784818549699409e+00	-5.346620522889568861e+01	3.665074963398585961e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.383259517696387775e+00	1.169713407943026251e+00	4.130617498668199161e+00	4.759277606824531937e+00	2.884940996745236852e+00	3.450129147534706231e+00	2.167388972404594938e+00	-1.467220255722845090e+00	-3.633923917765386591e+01	2.053137461197188074e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.982451534314375152e+00	3.857955589508713867e+00	4.637764002885123915e+00	1.397744770568664530e+00	8.737183343440300121e+00	2.717693351393147161e+00	9.749621952606151609e+00	-1.658525628113820005e+01	-2.777322786666121033e+02	2.186502493767822131e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.396758559821199341e+00	5.327271388089296345e+00	2.440906675642658286e+00	7.699581891520043797e+00	7.123658526775085598e+00	2.271874723877305513e+01	1.909509558146585295e+00	-1.464470387520539063e+01	-3.945265711107959419e+02	7.624211809081452884e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.212290679320252584e+00	7.942622077644428735e+00	3.118617353983800800e-01	9.234485633342877975e+00	8.616957398926457401e+00	2.899010858273079521e+02	5.243274121663971776e+00	-1.770949533040371193e+02	-7.742087223406861085e+02	-2.693866281060310257e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.952362802240339423e+00	7.233534517514321749e+00	5.194559016022982645e-01	3.525193050877392320e+00	8.798041599842575167e+00	5.709425117075429768e+01	6.271720379483142871e+00	-1.098776142351793510e+02	-3.960948172979726110e+02	-4.440984022848172685e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.981724202721951045e+00	4.990389280915620951e+00	2.751110701623242782e+00	8.775347579438928847e+00	7.762850524180770151e+00	2.429967763871190556e+01	5.759313208136581430e+00	-2.085294466126881119e+01	-5.115341154300227799e+02	9.791606319723413776e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.035722199324916604e+00	3.495477656730292981e+00	6.024776639862200467e-01	3.590745386040844700e+00	4.945254954625559307e+00	2.978634951648936990e+01	1.750052114858928309e+00	-1.984180152887762816e+01	-1.034908969940058228e+02	-2.275973162489081858e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.433882789695537063e+00	9.968431263661164721e+00	5.220664667704274509e-01	9.289108987418813967e+00	6.522752733258458058e+00	1.215289624255123755e+02	1.418680923440157615e+00	-3.810173213964156957e+01	-6.561581536133628560e+02	-7.701311911144490807e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.001776353020609633e+00	4.763901386216089939e+00	2.442864365350761791e+00	7.709204529217460689e+00	2.399105546577007253e+00	7.628125853720060690e+00	2.023922905764059532e+00	-9.724389014806973819e+00	-1.644054378220719457e+02	8.436589758572628739e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.200504222605855098e+00	5.103361919482212627e+00	2.879820617229529756e+00	8.351263992321285912e+00	7.071044329357568436e+00	2.072190503442531551e+01	6.228384082820138445e+00	-1.968908386709316005e+01	-4.581812123887502253e+02	9.929581634425424852e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.898876055194457457e+00	2.411714966646541392e+00	5.587811273882237195e+00	1.217348739892317511e+00	2.553228318593834256e+00	5.195644298053981869e-01	5.989133007054679325e+00	-1.628646515371256598e+00	-3.690919699479692895e+01	1.522645412879874804e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.999565792757816762e+00	8.154489063142634109e+00	7.193846059836958018e-01	9.660338876337426939e+00	7.149140500860470482e+00	9.503066944332933019e+01	3.164320058012880743e+00	-4.338801790964721761e+01	-6.673827184114524016e+02	-3.667958265469025747e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.514620261609322505e+00	7.224140717407264489e+00	2.027595193044801292e+00	7.517804994533370255e+00	3.069113240060013403e+00	1.092354698712324179e+01	6.704762713505633798e+00	-1.801887487714402525e+01	-2.825325067377063988e+02	1.006074951175803847e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.175416737552574364e+00	3.036609808621467899e+00	2.118676409569149488e+00	3.714763526144817085e+00	2.126293541190554137e+00	3.555943368406187410e+00	8.322218437038626959e+00	-5.950608410783653213e+00	-5.610312130694192234e+01	2.005315790406457310e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.996010663331127422e+00	1.682562822256037816e+00	4.516049019529829067e+00	8.457053817945311636e+00	2.537677690996942292e+00	4.331607699548008839e+00	1.363668303874157495e+00	-2.983926926748580843e+00	-7.485106286237717654e+01	6.209658712786066559e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.686792587285018463e+00	7.146238421737106883e+00	2.148084826592118635e+00	3.531013017516387631e+00	1.013494999909131167e+00	1.398153604775653092e+00	5.477469442894292051e+00	-1.139774280394800776e+01	-9.967887248982520987e+01	5.278496484518762344e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.903965685840263156e+00	6.843881692274374373e+00	1.977685998057387762e+00	8.924093779314770103e+00	7.563227671083741832e+00	3.309931569141011209e+01	7.222648153705295115e+00	-3.416266946607666455e+01	-6.532105141560177799e+02	8.807083071973013944e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.626093033936161447e+00	3.430902161009823814e+00	4.995002871478352091e+00	2.121925729352331924e+00	7.560804010486921634e+00	3.126905467809058869e+00	3.228509431574194899e+00	-8.666079610040908321e+00	-1.786225775208927473e+02	3.149292643719042317e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.924471454656757174e+00	9.355540209645912597e+00	1.405200324378047316e+00	7.344182864449233961e+00	5.530580667899820391e+00	2.859775922964763950e+01	3.810593889912238463e+00	-2.953585885218135232e+01	-5.221112615856994807e+02	7.357098498828047184e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.203271261902910005e+00	2.475907731908778331e+00	5.203873265047480601e+00	5.819593631612704598e+00	2.334139874684413751e+00	2.628375137712653409e+00	6.537193410928179738e+00	-1.524470901280924551e+00	-5.456208337261440988e+01	6.940487699880142713e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.786634701962806604e+00	4.921641549646111002e+00	7.406482992014622457e-01	1.838677139700426011e+00	1.688046739841704946e+00	3.861764776823706669e+00	9.062876493148976920e+00	-2.196937537826660858e+01	-6.808446660728134248e+01	2.959236867702334628e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.320442625212925769e+00	9.449854544240636756e+00	8.323154069091542873e-01	3.166934814881103843e+00	1.216367663206159744e+00	4.421577785136959982e+00	8.250535296450417277e+00	-2.171687061555609688e+01	-9.091865690734162797e+01	2.358529734159453994e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.410527507939331127e+00	4.714979502446501769e+00	1.417159279775741965e+00	1.054756576960712344e+00	2.457369337504894169e+00	1.891750889932787283e+00	6.238101381289940406e+00	-1.412241239261997272e+01	-7.775301826862488497e+01	5.775276761822857985e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.224051033798059684e+00	6.719159817921886102e+00	9.272414041272535323e-01	5.153814653974023052e+00	9.042653231860256824e+00	4.943403447787863314e+01	7.527499274393099071e+00	-7.766989753443097300e+01	-5.338485311945640888e+02	-1.679421723219525830e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732697140400215829e+00	4.618230705036576289e+00	4.308170314288950031e+00	3.827183406912478603e+00	3.262951080193296605e+00	2.823174688716405534e+00	4.286585355265566832e+00	-7.743973018544428655e+00	-1.569513701614243359e+02	6.990370228180360357e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.650794579272882423e+00	3.362677188734229272e+00	2.601138918206338246e+00	6.401926624400468668e+00	4.128889561322846902e+00	1.026347350800415548e+01	6.773343550673030400e+00	-1.133727396488560935e+01	-1.820228163616242512e+02	4.777527871273888849e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.958333285285881686e+00	9.847922268241919852e+00	1.802274175331628037e+00	3.629137561535712209e+00	1.974012346913128102e+00	3.837950142727875491e+00	5.209889379389600172e+00	-1.990554977042305040e+01	-1.840945079657655015e+02	6.293753859676094464e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.759207014895696197e+00	4.782509625077310922e+00	2.866168282028976666e+00	3.744362003577358156e+00	3.030427834551324917e+00	3.924538677381826268e+00	2.805631533897460450e+00	-9.122081142845464896e+00	-1.368846211368902459e+02	4.584104837170023217e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.219064834883356596e+00	8.983809629248721507e+00	1.784505638497168478e+00	7.623674623112226101e+00	5.626426161216268262e+00	2.394925473253249137e+01	7.308430265117544344e+00	-3.366561981851074137e+01	-5.770121482413671856e+02	1.013886076580010922e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.626615814658013193e+00	3.074063394903282287e+00	3.577820680248044116e+00	1.372767553935162255e+00	6.543082671496103231e+00	2.741162121605781099e+00	6.062901662458025420e+00	-1.080240226228429812e+01	-1.465111314497394801e+02	1.261242338752798986e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.106175202115113443e+00	3.040515896600049839e+00	4.258024962238712519e+00	9.081713756935094750e+00	3.192596166944824621e+00	6.682443430240442517e+00	4.240099745905372863e+00	-4.931348537713073021e+00	-1.499905977560053145e+02	1.060870575276874774e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.385635395360572453e+00	1.315374329713546064e+00	8.458884230598172849e+00	8.761731327969332739e+00	1.498815440419784650e+00	1.421220257215196403e+00	9.189075666993463898e+00	5.053518284143112993e+00	1.093100617196391511e+02	9.244027271319542649e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.837935458166298552e+00	6.872006768255511489e+00	7.636571227316970578e-01	6.996278993966289939e+00	4.633605371140148144e+00	3.958156532181577347e+01	1.181916516644030191e+00	-1.889379577559129686e+01	-2.675828282979881578e+02	-6.872553166503788669e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.400477881277329750e+00	4.344922065054982241e+00	3.522709867292787678e+00	6.204171578677984300e+00	3.136129666386916259e+00	5.928691212494296536e+00	3.838754116139345918e+00	-8.138063128808937563e+00	-1.692076851960749195e+02	8.928405398299895523e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.440004740640265624e+00	8.756923487079802726e+00	8.192247848853341230e-01	9.097538104173459317e+00	3.026074761271768665e+00	3.379225228776963519e+01	1.527171381289680996e+00	-2.198378663497242869e+01	-2.882716181328465268e+02	3.014737053710096859e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.192414973810165479e+00	5.331189672531279733e+00	4.563565999609231483e-01	2.651054308702836426e+00	9.712110661056319927e+00	5.570641879386794670e+01	7.846492147694806185e+00	-1.669885238683338571e+02	-3.683207287152795288e+02	-4.879819283483026027e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.819641957062491322e+00	9.691525498883647671e+00	1.401888685856143013e+00	1.608604594455371961e+00	6.511491770335451790e+00	7.918196454442381516e+00	7.239150762710520048e+00	-4.595847131046911471e+01	-3.069994730089291011e+02	1.514353781892311801e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.680172250641630338e+00	2.560737315749820997e+00	1.957012025077467632e+00	3.138105371325840220e+00	6.079563498185485138e+00	9.428692360755682955e+00	4.017809208153950706e+00	-1.358924793362788819e+01	-1.312058189756178308e+02	6.655266477466230235e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.454100096249492324e+00	8.795839708887021047e+00	2.173093366772682167e+00	8.179972529654190083e+00	4.714806517294651833e+00	1.831052213717338262e+01	7.129886457266116473e+00	-2.616407757503506915e+01	-5.106659162546383186e+02	1.356998431875614983e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.552437407969913252e+00	7.935590732448053686e+00	2.378983330527203233e+00	1.334342587005941771e+00	4.831016491256126422e+00	2.954570064661956597e+00	4.604049435359688580e+00	-2.080871268497086390e+01	-1.987927353945214293e+02	2.217605866977753237e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.250632895560510605e+00	7.922653339151708884e+00	2.336338264004878429e+00	6.344563728302364147e+00	5.853420650329764108e+00	1.560766085784175594e+01	7.814725365115169353e+00	-2.743996952693040470e+01	-4.842141965157413210e+02	9.983283555144159038e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.356844312634731153e+00	8.588635800279067922e+00	9.931820726315006009e-01	9.911850780226590274e+00	7.234193555067104597e+00	7.208008023715002821e+01	5.129443285757210091e+00	-4.839042076331396913e+01	-7.680535443867156573e+02	1.392104437553356888e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.162990812518304606e+00	7.915830437549511878e+00	2.851123659510512720e-01	8.703844562237755156e+00	7.363821284320723137e+00	2.193517825787322693e+02	4.749377657372818362e+00	-1.294338929475814268e+02	-6.142266444903303864e+02	-1.991231345832579791e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.345233896484030467e+00	6.674663107278218099e+00	2.823803633509688105e+00	5.654383422191125774e+00	2.559710285951670272e+00	5.464556445288254238e+00	9.455471000851876084e+00	-1.196684363949400165e+01	-2.057795462431097633e+02	1.017486375116672548e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.747842028691239058e+00	2.195849769100522764e+00	4.450257397913846447e+00	1.487613662385758762e+00	5.474422948233496733e+00	1.832512262036720019e+00	3.211093159255530960e+00	-5.228386075223071749e+00	-8.466238230939330833e+01	1.322056403409908931e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.650229157420415760e+00	1.292571762180193540e+00	1.502675973569835755e+01	8.531257365745599230e+00	4.744136349738174552e+00	3.089514214446718920e+00	2.024275667086758101e+00	-1.290334782859897222e+00	-1.061986318903380209e+02	1.630438500055988129e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.749449249487138758e+00	9.228724709833258544e+00	2.096131733150268683e+00	6.416386701275929028e+00	8.819846041547155124e+00	2.727732879317695591e+01	6.239722855561897319e+00	-3.891260080610205563e+01	-7.703177056179227975e+02	9.700033696829353858e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.687209848928747036e+00	6.428510654425220849e+00	2.608566250927763175e+00	2.050060705472203981e+00	6.665010609177929091e+00	5.520579885594971259e+00	9.722949406609792788e+00	-2.789126475967117358e+01	-3.109471259892521289e+02	2.981040814135159778e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.632584136385340390e+00	8.175130887676502311e+00	8.567507884898083459e-01	1.868281427257210137e+00	5.795172041463576562e+00	1.185677042983397378e+01	4.387375602238487993e+00	-4.007437730612665661e+01	-1.949328237514887405e+02	1.795182776820547721e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.526398296754286399e+00	5.377908287780426733e+00	1.664542185933764129e+00	9.148791947707659133e+00	2.063640629020916162e+00	1.127103943732799429e+01	1.456108525349323557e+00	-1.069110885157527946e+01	-1.566360231296739869e+02	7.089479333204410239e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.599064636022726305e+00	2.049746917348904685e+00	8.474969041727664631e+00	6.967271391773876665e+00	6.471844916865400421e+00	5.166992506816367126e+00	4.147527109634694398e+00	-3.016039020332345277e+00	-1.745201257174769864e+02	1.159636748515518008e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.840101512722968735e+00	2.096917351006648556e+00	3.599699274341646493e+00	8.465659946703269156e+00	2.035171108018649200e+00	4.983266001087453212e+00	5.538457747754831573e+00	-2.236441118438408981e+00	-5.816338677746989561e+01	5.999816354131613139e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.532890630533828791e+00	7.195928568896591493e+00	6.987777157682250051e-01	8.974928147225623931e+00	4.080716489967368688e+00	5.123394604013702747e+01	2.466714179597317091e+00	-2.641384759189574893e+01	-3.087602218271848074e+02	-5.650739740841024705e+00
