G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	W	d2	Fc	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	6.071191134506269904e+00	5.078596558719038256e+00	6.191865035509660053e+00	2.379792034502619114e+00	2.554543684789174929e+00	7.001000284460868528e+00	-1.725517162967731000e-01	5.432013791248758494e+00	6.016457633207948241e+00	-1.239038708242787266e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.188080252224157363e+00	2.699390112718068391e+00	5.798767955323135936e+00	7.096328141661929934e+00	1.195028576571216661e+01	1.029764704603474534e+01	-4.334916242705746825e+00	1.122087973048401910e+00	6.270911430484104265e+00	-1.932672833447183791e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.145057479311724080e+00	5.474129039390791540e+00	4.622204696035026039e+00	2.881428172137082910e+00	4.261575082168981510e+00	4.929142646283799500e+00	-8.860129727601786520e-01	6.378200641659687697e+00	6.630795946125293661e+00	-7.099603913655673182e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.809119401318767473e+00	1.595509755926644901e+00	3.897797797119847196e+00	4.188919175180686238e+00	6.837797955786988346e+00	4.183307923087332902e+00	-3.697837502866461179e+00	4.456305678446632612e+00	8.202356410308276224e+00	1.207913137036795774e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.082162431335328634e+00	6.196527868066735500e+00	4.779854125959043465e+00	8.978198245321941329e+00	3.683450894672762654e+00	4.828803079834687040e+00	-3.363888483823779030e+00	8.636151796929633306e+00	3.079459278120985299e+00	-7.969521505089852909e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.376507033050673456e+00	3.468367454586014809e+00	7.625382566904658432e+00	2.955228046669728936e+00	1.783684672446208763e+00	2.373727405540993374e+00	-1.735331879816751188e+00	2.496103908530284521e+00	1.984723152622097198e+00	-2.781770893955010138e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.083668412131210346e+00	8.527521307489360325e+00	6.276744940853751231e+00	5.735805414317690420e+00	8.566566155841289998e+00	8.305321794844301664e+00	-2.198894647580022621e+00	8.256785505369219180e+00	8.985445640399557732e+00	-3.241686993233987124e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.927491906828987300e+00	4.092263521143866711e+00	9.107101825079528368e+00	4.662426845032826783e+00	1.189029184646177351e+00	4.532801073707293682e+00	7.895725174306456040e-02	5.773196141020497940e+00	2.165698866476656992e+00	-1.699188533603814477e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.510553386710355106e+00	4.768237589030610124e+00	5.110736165000479225e+00	1.903095133418124973e+00	1.158623877144083325e+00	4.213567509402152744e+00	-2.776836210981590281e-01	1.252176367617519492e+00	9.104454943384649113e+00	7.627481136722376043e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.740323237812638979e+00	1.378682049015390820e+00	6.113606747394870311e+00	8.088211761718318016e+00	1.054455617502663145e+01	6.903489015636314896e+00	-6.237258526166344019e+00	9.070635658152106373e+00	8.547293708360019338e+00	1.323483970410936990e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.119281508756248655e+00	1.983347794948644438e+00	6.422891775889056021e+00	1.167124306529424560e+00	1.206042279488010127e+00	4.727013262713875896e+00	-5.249030553299086632e-01	5.649177455602522713e+00	5.956006258377647633e+00	5.447994792861121738e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.946170161142362076e+00	4.490390762887590093e+00	6.525339432955048480e+00	5.596688730355522168e+00	5.781045055377395769e+00	7.014968622899965922e+00	-2.519458381120142754e+00	3.681549258790138168e+00	9.842195320374619527e+00	-1.531676007519622829e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.629939872315669724e+00	5.460878031363431973e+00	7.463994794779476472e+00	6.210435051473760737e+00	6.244904202378034341e+00	1.599972117282539630e+00	-1.188827458169199858e+01	5.840322593047748256e+00	1.503196321527573653e+00	-3.224931521091251696e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.076449359413500950e+00	6.537595340711127356e+00	3.381814808778654147e+00	6.718549038536966833e+00	9.093812830834705707e+00	8.565678716421484040e+00	-3.378062146873691773e+00	8.854127772519417405e+00	3.285806519138734672e+00	-4.188123925543148829e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.284087101381561791e+00	3.388538376607034941e+00	5.988908148890589977e+00	7.071845093566060392e+00	4.665984307231579642e+00	9.724084814753155115e+00	-2.114072033879226264e+00	3.607909272593053274e+00	7.069835856921178774e+00	-5.553591462440250837e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.745843977855795259e+00	7.148592864206822384e+00	2.086524489215844103e+00	3.385918068264518244e+00	1.369024538953068237e+01	7.023835788202076102e+00	-2.874388188356603369e+00	2.404720620797740516e+00	3.930447917999523533e+00	-7.003945982739732123e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.540824844796162552e+00	8.949945284738790363e+00	4.346080791435527502e+00	1.528026128333815903e+00	2.152164326530803251e+00	9.499641678087355601e+00	1.794198440303880759e-01	2.135231718650734578e+00	9.774704304951079337e+00	1.088321033814916561e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.052617349501300481e+00	7.880742083697175104e+00	5.420711554325482240e+00	7.565568699442684952e+00	1.160301497902610457e+01	2.391290546053593147e+00	-1.929410657619618874e+01	3.803823326099848412e+00	1.768540998455994329e+00	-2.031259662403503530e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.318658240870114184e+00	1.627912228939452977e+00	7.328287008762226051e+00	5.423017205002232721e+00	6.922539559850147128e+00	5.171227902391009046e+00	-4.384425165577010119e+00	7.882359713450049377e+00	5.735392282119559759e+00	-2.026434224578981684e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.764207747429553663e+00	5.687550776664916263e+00	1.031799567259978012e+01	7.590344222768051097e+00	4.908199037599755066e+00	6.044578502163604483e+00	-3.060091780465870048e+00	5.261374536399994639e+00	6.635244767089398366e+00	-5.233526441689311781e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.180205652898783875e+00	2.262492838989479171e+00	6.533712437937248652e+00	8.496583533844455971e+00	7.021074073861199416e+00	6.495391465685311339e+00	-5.777178074939339325e+00	3.567795772383764774e+00	6.623263267808466637e+00	-2.950404740437746796e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.214860232246092409e+00	3.729103207750496196e+00	7.840202416631616877e+00	8.323079502987335232e+00	9.515436619271106622e+00	4.590261227738488437e+00	-8.370841843785690628e+00	2.390300127429300758e+00	2.907336268437169302e+00	-4.466152007228108545e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.598337763622122765e+00	9.854725449119092318e+00	5.756749975928956431e+00	5.338862821280098814e+00	6.673372685331814935e+00	3.633527225641171921e+00	-4.339535988750109041e+00	3.477005736356804988e+00	4.045352656561028937e+00	-1.814546984758044701e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.941833137805014431e+00	2.331749748646582354e+00	6.713505070182001155e+00	3.783663513735273209e+00	4.979346719985587200e+00	2.287653017015570889e+00	-4.673760189983503288e+00	9.698924664747156754e+00	8.802212665966171912e+00	7.232059521538766376e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.273344340105955652e+00	5.579188303842065544e+00	1.959709734318130669e+00	7.885589267449038431e+00	4.026896614020434129e+01	4.464690155637550895e+00	-3.619819772884683573e+01	4.173461617807843638e+00	3.063999397964664251e+00	-2.058172577185514740e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.323461242009326355e+00	6.546601456825644760e+00	3.567827971897385542e+00	4.854511210486887052e+00	1.404443854531563929e+01	1.902965093525752716e+00	-1.405465949352850075e+01	9.424324755979281321e+00	8.334095569641721823e+00	-2.379301832913768067e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.938210883500453896e+00	7.472996033769438995e+00	4.354515002668001067e+00	2.468312085419474666e+00	2.423695984938140313e+00	7.235159500995385073e+00	-1.020586659850003963e+00	5.484380618079091718e+00	5.555738726507428282e+00	-2.758856307164276700e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.322872605947947200e+00	5.560853423630967463e+00	5.164640444892494742e+00	8.904869021392467943e+00	7.763380695636938000e+00	2.688668795921773658e+00	-1.132002290096118102e+01	2.338752287611083780e+00	7.436264281761387096e+00	-3.104687948438700218e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.537836312155766105e+00	1.144933659529372871e+00	9.910009329200244466e-01	9.098306350763724737e+00	1.162473943005591970e+01	1.584420160766014662e+00	-3.361214709032902448e+01	9.141319545754660325e+00	7.132078472392332280e+00	-5.806340535639236577e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.206474341229045955e+00	3.555007039290279280e+00	2.462423499471218857e+00	4.869822959350612379e+00	1.458256654948786490e+01	6.185910430258996229e+00	-6.266201376386787203e+00	5.666377944342396056e+00	2.515650571700059679e+00	-8.128662788536386685e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.529168798425124987e+00	5.391643629074581057e+00	3.550095242150073549e+00	1.391212428246247690e+00	2.376954554876352099e-01	6.562354594824626020e+00	2.220787424423601442e-01	7.338497805302986343e+00	6.191508766629294058e+00	-7.139274509922063316e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.404581793867373918e+00	1.994657498188018740e+00	9.540109403878753724e+00	4.593051270129380192e+00	2.238006083155120507e+00	9.011405705411014821e+00	-2.532007531855861582e-01	1.015055531114437493e+01	9.336654527219415911e+00	6.079814379745066617e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.031334805550287115e+00	4.100256647692841483e+00	3.670171761719370540e+00	8.516718462247487409e+00	1.213181793392739749e+01	6.183476007578324385e+00	-7.960136710587525144e+00	1.114592997595939883e+00	5.105488586825739361e+00	-2.140115324953065112e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.411514242016530307e+00	1.492874878691794471e+00	5.520979605404161106e+00	9.396688037754092448e+00	6.579942091323286668e+00	4.578373163644061883e+00	-6.459205167765716737e+00	1.453460662799070713e+00	9.392450575891260200e+00	2.317894769594969375e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.141564387007621306e+00	1.645795738449512324e+00	2.322805960343897524e+00	2.559798576145041249e+00	5.654314007173571355e+00	8.417715040247607305e+00	-1.776615099242796481e+00	8.037493587525077032e+00	4.881073345375099848e+00	8.793041113729148606e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.489750988659522157e+00	4.880065022848108391e+00	6.579746351129615256e+00	1.870538219897898591e+00	1.910451811965874214e-01	5.922999858763188463e+00	-1.153678053329322412e-01	3.620861464750403602e+00	2.149269168575610234e+00	-2.418861090891233445e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.555873155626103399e+00	2.127939629932637189e+00	3.759038510581021342e+00	8.415373360235932410e+00	3.235031681579948248e+00	1.867831354721752657e+00	-9.717872690480847453e+00	2.833356877707146282e+00	4.610774083376492527e+00	-4.570090882573612134e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.356860549792287429e+00	5.564091828545323359e+00	3.014749055017846402e+00	4.449729974092514695e+00	1.245196212021817317e+01	5.983978896314705587e+00	-5.436266768724001608e+00	1.670267029063149611e+00	9.992685629269033143e+00	-1.367791758227982655e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.126387067884629722e+00	7.267879421891385583e+00	5.541277216256798255e+00	6.007671528906220360e+00	4.239839794556223396e+00	9.156576764368809407e+00	-1.584635706262731203e+00	1.051836046713428230e+00	3.750359888628956195e+00	-1.700075422184430352e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.459419706282083951e+00	7.601995034304589893e+00	7.046216630017121396e-01	9.149924710943407646e+00	1.926506553831849544e+01	3.999798870494661873e+00	-2.130277351490391169e+01	8.196707290140967217e+00	9.231413902264835158e+00	-2.589647276748925719e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.602781670456051799e+00	2.397266568152987887e+00	1.231042074323895230e+00	2.165553562555970313e+00	7.662570285660148528e+00	3.561602501541746513e+00	-1.846213685250662762e+00	2.394660089178223483e+00	9.503496730697335693e+00	2.492239807260924866e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.131802763860088490e+00	2.261744787168793014e+00	3.303062788673177153e+00	7.193957025323951093e+00	1.814195299437502129e+01	2.770526026859462476e+00	-2.721084963689179759e+01	4.854308898349647627e+00	4.056507909157191172e+00	-3.271660414747653789e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905357372793737625e+00	1.660808321398524967e+00	1.172370559632442077e+00	1.842072570350901994e+00	3.576636190107815416e+00	2.403419320274615689e+00	-1.258282827870901954e+00	6.868096858246966363e+00	1.647147723548985754e+00	-6.447567613261377062e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.322535726121643940e+00	6.576262124264672160e+00	2.112180312112050817e+00	4.118017360600862986e+00	1.457740842895689681e+01	4.924013660323913300e+00	-6.506553503183471143e+00	5.213649837586892488e+00	7.422936686934026085e+00	-1.808537896718084426e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.204443753694215857e+00	7.068422259965572607e+00	4.486374609146978720e+00	8.215897385601385494e+00	3.688900227411219035e+00	6.633085644105522150e+00	-2.222364070861571950e+00	8.918246520336463590e-01	3.820607277322080275e+00	-1.190980283966866971e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.497626635051582333e+00	8.931986180154281030e-01	8.316820899509515641e+00	5.115192146314230470e+00	5.471205790469338970e-01	1.822991469865188563e+00	-1.541354268152804741e+00	8.106453897503010708e+00	7.948891763642293107e+00	3.453138130225464124e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.589853378761382885e+00	9.854783839201191498e+00	6.038866096941624129e+00	9.670771762856070097e+00	1.004463360123185112e+01	9.241920484578729500e+00	-5.175021754057439693e+00	1.031231763795165790e+00	5.224380153805228133e+00	-1.950078991871762923e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.489342589748831713e+00	1.279110363490131519e+00	5.901371057358955063e+00	5.982684821544391518e+00	6.289612613330813673e+00	7.802645621820894384e+00	-2.449336463948071252e+00	8.246063582320571683e+00	4.946135643457229669e+00	-3.379420980507780996e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.387774964779940667e+00	5.251161625567683622e+00	3.437771675745008526e+00	4.136871848216771674e+00	7.674733683809889406e+00	5.970441288463099738e+00	-2.236310052022731920e+00	8.652796842815874356e+00	7.855773342858745956e+00	-4.887602640741640414e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.433906412945210818e+00	7.281152423959347253e+00	9.027375273369184328e+00	2.576461736988268747e+00	1.770115399948376300e+00	8.505954336387281600e+00	-7.615669629892561909e-01	5.883734225398184137e+00	4.530801862804926472e+00	-2.346577178907632089e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.030363833719261102e+01	8.525869407565037861e+00	4.797403097599398869e+00	4.244661798146320386e+00	8.578043035539069550e+00	1.493521792671142601e+00	-1.038388238599832469e+01	5.772019678471142612e+00	5.224799505592138793e+00	-1.271287074806886608e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.488484593191724770e+00	7.180621752939303271e+00	1.671700575719251569e+00	3.877838120094576180e+00	1.403324880695585897e+01	5.544368519524275563e+00	-5.439553131360024274e+00	5.495412699956005120e+00	4.982807560172428651e+00	4.088916935694579813e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.298311899356797916e+00	8.413140042854891476e+00	6.466212712858656175e+00	1.362953258188456251e+00	8.807205823346921925e-01	6.531875435758055737e+00	-3.869916119073534277e-01	4.883480877885779670e+00	3.955463986141309451e+00	-4.538006299349903827e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.121289081108612251e+00	3.930393198386534781e+00	1.851458153868404510e+00	4.189590329316443373e+00	1.703166533317806852e+01	8.233270198572649079e+00	-4.523029265434216128e+00	8.933056432228580590e+00	5.556170840365447283e+00	-3.642237942157861852e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.117852716580217454e+00	8.012822299728645348e+00	3.976471645103676789e+00	5.317150146788697462e+00	3.652140687583490752e+00	8.020496541893152198e+00	-7.626881873991349092e-01	9.013872003990291759e+00	7.662757393155395391e+00	-2.339455278169127084e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.822684531767564842e+00	1.845162508915052735e+00	5.954060533936598176e+00	7.314958044547912763e+00	6.946155211140119690e+00	3.593136760151107278e+00	-7.118032302029966729e+00	3.884416230224765787e+00	3.954042673338592273e+00	-1.050787560233064255e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.359452307859338127e+00	9.373214896995172296e+00	9.326989663099586991e+00	6.944547388844171998e+00	1.571170381057485743e+00	9.139107805572781018e+00	-3.609518618504017340e-01	6.292736581735848489e+00	5.237164296906117400e+00	-2.939449041995758805e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.965184030453906328e-01	6.077666562835482011e+00	5.937481547076209232e+00	7.192879704202992386e+00	1.755538828317979583e+00	1.977146970037350293e+00	-3.090558548979570830e+00	9.416741476444807191e+00	6.894758784452594824e+00	-2.794851181704520116e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.424138620538112576e+00	7.673204341114473692e+00	7.621292200061907884e+00	9.316517501572146864e-01	1.235596324810436686e+00	8.904843250024145007e+00	-1.843017660780867650e-01	9.621421619504767264e+00	3.362842095921599661e+00	-1.524248675449540791e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.008622341601235206e+00	4.760721547124316722e+00	1.006408092086219774e+01	3.297521613867935741e+00	2.125816448119206559e+00	1.010296343822431808e+01	8.890061402402238411e-02	5.440905422777064793e+00	3.625391618757908496e+00	-3.537066732883165088e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.673153837401680555e+00	6.805397438293518064e+00	1.787972983138639282e+00	6.643827752056816749e+00	2.311885521255901565e+01	1.905692558505941214e+00	-3.097989943425458392e+01	4.951719771300242989e+00	9.319502359014498083e+00	-1.599279380465663714e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.737680968379405222e+00	5.669670167987313825e+00	3.420811426819180934e+00	5.561383583503451966e+00	6.731241815697314834e+00	7.666132676118642131e+00	-2.600387919555410488e+00	3.666314874104417587e+00	7.639628866072170510e+00	-2.883129917634405714e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.373931341127398564e+00	7.493271567334314653e+00	5.146627016634200302e+00	1.047533319425475673e+00	3.105772917415405843e-01	1.258106587662647602e+00	-2.241910727987147522e-01	9.411067989771231268e+00	6.225707006086837580e+00	-2.580844680061427994e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.467944452119412713e+00	1.461308412842033055e+00	4.676186082050500126e+00	8.084667370094146932e+00	4.604648374970136793e+00	4.514099590406006612e+00	-2.867242854043110523e+00	2.217584076375324731e+00	6.548427967661703875e+00	-7.259383745136245807e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.026092178147198553e+00	1.152194601554048736e+00	5.117218588165390436e+00	7.625740750685049640e+00	4.819245841379720119e+00	5.461046536636842141e+00	-3.865884521493943016e+00	6.464978751665801049e+00	8.050471286706354368e-01	-2.511172110809028268e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.220209346945325457e+00	3.782409230055445271e+00	9.183693450731444941e+00	5.625522096915096526e+00	4.098847335944338255e+00	6.126701015688619911e+00	-2.094823757752886983e+00	3.610768586446258865e+00	6.721681760438155351e+00	-1.666791691214219782e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.231489733868318837e+00	2.443443242737350918e+00	6.686905349212948657e+00	1.398241788578242106e+00	2.153397110700278727e+00	9.592513177536110547e+00	-3.414024839444761428e-01	3.223171036075234142e+00	6.033410523630461597e+00	5.806534275098513120e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.993085045756548546e+00	9.024663275983568766e+00	6.647973834788262870e+00	7.858020407940117913e+00	8.775799753974043327e+00	6.904063792826147683e+00	-4.501169550828954868e+00	4.638169240522526771e+00	6.601343897336106714e+00	-2.297759374505821128e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.360009041901336424e+00	2.974664702612247247e+00	4.133945319341430391e+00	6.416773501803545443e+00	5.963289949008646396e+00	5.783214775132550223e+00	-3.859182903013111954e+00	1.010901539267200633e+01	4.489247807848673943e+00	-3.492938045396144275e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.070440304917896768e+00	9.795679551458468026e+00	8.400586526727405356e+00	7.956374398362396683e+00	8.992611350649958979e+00	8.456983823626075036e+00	-4.302853506228486502e+00	1.766063045421355504e+00	2.129693152440240045e+00	-3.087363953695908769e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.236732232320214564e+00	4.014787585723781582e+00	9.935968498581276620e+00	7.702572968344704840e+00	5.944425062336219590e+00	9.608712582598784024e+00	-2.740314916419032354e+00	5.999669178096967315e+00	2.865565053139065732e+00	-2.679017972483227794e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.436917546376759169e+00	2.327400499024077973e+00	7.930326422246850804e+00	8.204285119435802187e+00	5.038553567786446585e+00	1.153370388863007800e+00	-2.073704710607703205e+01	1.589939679051533217e+00	9.638845644034484295e+00	-2.218981597524572862e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.911934494747498547e+00	7.686019523428427647e+00	6.315557977713306403e-01	5.791121432017704684e+00	3.633661996500283919e+01	1.016674514302740562e+01	-1.075524738684839576e+01	2.199998814659538393e+00	4.708487114981769750e+00	-3.940539953408000784e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.980232185157393410e+00	7.035801575369097449e+00	6.784171796060197934e+00	2.437448646928109586e+00	1.457430449799608452e+00	2.139050731565093955e+00	-1.015363035432378158e+00	4.778994466629747251e+00	5.171369343094768034e+00	-3.482735634569306171e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.927821836585598358e+00	5.536011278372067856e+00	1.591941493460762080e+00	6.665009018621683268e+00	1.531248497111280571e+01	8.013181607415205576e+00	-6.142672114845628251e+00	5.705237626711512355e+00	1.639506241680720233e+00	5.245338367311951799e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.612376398728679661e+00	6.259262098603458391e+00	3.692992769604199310e+00	6.507915254844109931e+00	8.333345047233523317e+00	3.331852649329976934e+00	-7.507380576750942502e+00	3.492205410697212020e+00	1.196499402059800765e+00	-1.698666907350241617e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942333115105607355e+00	7.677362340423125708e+00	1.712118213127923338e+00	8.012498617502975762e+00	3.913469529075386077e+01	2.362456803597865918e+00	-6.868589215980512108e+01	4.136386487385529165e+00	7.414530298327125735e+00	-1.612556950959695712e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.306774073649108026e+00	2.831198707440680362e+00	6.104618885325535871e+00	2.172696478987221624e+00	2.082610098458404502e-01	5.213803375311123034e+00	1.920694941782898346e-01	1.757693080030847232e+00	5.522458134962662690e+00	7.986802783984735754e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.165394510459478727e+00	1.028204433243153559e+01	7.238127404307390655e+00	2.774890978764025018e+00	1.382780977288258661e+00	6.713812254008396430e+00	-2.710535691382288670e-01	3.343485287306137810e+00	5.707528679188845544e+00	-2.626581613928129144e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.006209766401188865e+00	9.985936731846484449e+00	2.196239121018995988e+00	8.967443513375123132e+00	6.548352456194708182e+00	4.226363686410708809e+00	-6.848860935601758015e+00	9.882667654819600855e+00	2.927256810294395439e+00	-1.027040601047823642e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.042318356344156705e+00	7.045094142462609454e+00	3.937106598209114239e+00	7.596418804235936406e+00	2.709863540455344388e+00	1.512498613908321854e+00	-6.171723360315335860e+00	9.546020986484105464e+00	7.711934845462314669e+00	-2.074610806529724982e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.561072341811485131e+00	3.421549823424292036e+00	5.094082139242229523e+00	9.604631585872668964e+00	1.559123082021761064e+01	6.797323869306907795e+00	-1.168343281978978965e+01	4.030354779108969332e+00	2.650257270894483153e+00	-1.743325827601557876e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.507099578445727062e+00	7.690597226759757099e+00	4.228828706557550277e+00	7.838408193133274082e+00	1.347332143550275951e+01	9.132805053837333986e+00	-5.451719604529239760e+00	5.785636276687999846e+00	2.868768701445939318e+00	-1.856302801375723455e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.893998212255287861e+00	1.841690566748928726e+00	1.908475649220551462e+00	6.783417530173135646e+00	1.573959327702183764e+01	4.104707313707288030e+00	-1.126068727153776905e+01	9.132638976147813281e+00	5.356251358466796120e+00	-7.157100617547988008e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.833056001190038975e+00	1.433086524177192178e+00	4.908233763671146832e+00	6.888717738730451678e+00	2.961968898176270404e+00	2.976839706583442879e+00	-3.448691602650050925e+00	7.282241252425789568e-01	3.518505816128558727e+00	3.014122451058134970e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.376749618110261864e+00	3.620016812008052476e+00	7.443195391707163822e+00	9.126728216134738503e+00	6.216562058236696053e+00	5.196375508262441656e+00	-5.637865355152620772e+00	8.428359473718245454e+00	3.359370820440318539e+00	-3.489885529329456659e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.475773546964331828e+00	5.001175321529273354e+00	1.754162149867833254e+00	6.053024953298532296e+00	1.955208828210407290e+01	1.407654553326025404e+00	-4.307038012049004294e+01	9.417402170225866342e+00	6.674782092176013037e+00	-9.440663064809955429e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.741393370533288465e+00	8.655950104556280778e+00	1.876085882620199374e+00	6.538298040356350427e+00	9.937060212269539505e+00	8.727046714051091669e+00	-3.694910373593804920e+00	1.679418638808627851e+00	6.322689783674774411e+00	-6.163411210583838340e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.631282096622155287e+00	7.731839038532964281e+00	4.492149797282875667e+00	2.519088033126766657e+00	2.708770408364295168e+00	8.672879029421089569e+00	-7.930242614246632016e-01	2.031373555644085283e+00	8.564891907215743672e+00	-1.180545851864202831e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.978038237312110148e+00	7.446123196152789170e+00	9.165374915158755798e+00	5.381055325429004554e+00	3.410146454225298829e+00	6.275184288003690547e+00	-8.781221480644623156e-01	9.928458381594140292e+00	4.840562575033676040e+00	-2.830610327412451355e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.227860211452710182e+00	4.994323458486038092e+00	6.601584878385909683e+00	7.609430434684017364e+00	7.105435799312427747e+00	4.189676161365618157e+00	-6.602642529656489678e+00	5.766934679366813477e+00	1.933378643606066039e+00	-2.386736804106193155e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.011419726981112710e+00	4.157039018424857346e+00	7.185030036578745616e+00	3.540439329178647565e+00	3.834617955153125646e+00	7.696451821790987857e+00	-4.372624156699724818e-01	1.151629319881633196e+00	3.456119208839374402e+00	-8.071655890960690272e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.258858381320589359e+00	4.101192924978380283e+00	4.178245420104689245e+00	2.458560209488263482e+00	1.352120290546130921e+00	6.321785316077400019e+00	1.142384780594866700e-01	3.116936423905697140e+00	9.384006405114915239e+00	1.335223842912643306e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.415874425490469157e+00	9.896041041267572780e+00	7.144318283870427777e+00	3.606182450902604586e+00	2.649788700121365359e+00	8.343647588431094775e+00	-8.079073319398052400e-01	4.596725442647055182e+00	6.341404616637354330e+00	-1.364969664336754107e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.693894937983592364e+00	1.724001327945852369e+00	1.217764100756638879e+00	3.403558646834357049e+00	1.912558988537808347e+01	6.574201953883199501e+00	-4.197171857231650982e+00	7.090350505830264716e+00	7.628773901428752779e+00	1.424684563836045825e+01
