G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	W	d2	Fc	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	9.094106831510037736e+00	6.936971453227620543e+00	2.173680180278155571e+00	6.144229318305854726e+00	1.414413767753579521e+01	2.593834351842714714e+00	-1.484717970015559807e+01	9.948486395877552013e+00	8.048519058009398819e+00	-2.444953031889393102e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.777082818753475735e+00	7.431950453515603350e+00	2.818585796219693407e+00	2.826710860482214649e+00	3.199038175118547045e+00	7.461448553241091908e+00	-2.870755798408018422e-01	5.123321065460105572e+00	5.913628144568765066e+00	-2.585256660335803502e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.414821259886081428e+00	6.746857917633432677e+00	5.030762889561332329e+00	9.221304260732910762e+00	8.670876075631550606e+00	4.128200254448683992e+00	-1.125655912385997581e+01	3.358159478371444795e+00	7.235118043017373601e+00	-3.211895963963969081e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.617381414665047146e+00	1.914560015589396702e+00	1.481465692134573464e+00	9.690600642679294552e+00	1.130329470399486169e+01	1.058822002424552489e+00	-3.419165369608857930e+01	9.439548218148217984e+00	7.100814972550610449e+00	-5.638593257418593794e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.658763903440793719e+00	3.515094421928811830e+00	2.131942000651438907e+00	5.463140549383245670e+00	1.343495230260070095e+01	5.865712052175568125e+00	-5.961313149836612091e+00	5.538677256141931515e+00	3.485598424397568174e+00	9.474534161282065270e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.252817771295429594e+00	6.150990454988055411e+00	3.179272383744573549e+00	1.212566589737483547e+00	1.127999228525939035e+00	6.856270796898962239e+00	-8.871668372768264366e-01	7.590161679972114328e+00	6.473664942594873573e+00	-8.299101243333515754e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.706125015915423759e+00	2.073473308594823816e+00	8.865088305564542637e+00	3.602550656814802910e+00	1.304019893298890009e+00	8.401584229914973889e+00	1.868321572771296513e-01	9.749502125396260155e+00	8.580634989072128960e+00	5.942316877789427281e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.929819645350285384e+00	5.549028278432146521e+00	2.938883088224519824e+00	8.434503860534425357e+00	1.219115121025502368e+01	6.609859427876319415e+00	-7.815148610124921902e+00	1.059223938471598458e+00	5.325767359999258765e+00	-1.514185631414043698e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.774249575942238533e+00	8.549799329236613676e-01	5.541165855823827258e+00	8.899291673804315295e+00	5.890040143083630220e+00	3.848162061559707858e+00	-7.317853831563511768e+00	2.155480310750395923e+00	1.083182902441983586e+01	2.340846613011597981e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.734253536508023608e+00	1.642264675972311183e+00	2.639205942016954687e+00	3.526116128105779346e+00	6.968995695953731584e+00	8.773564494896792354e+00	-1.327409557504649396e+00	7.716265337927515233e+00	5.240261867273884988e+00	1.123601041183992635e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.741163526307243359e+00	3.998039590488936756e+00	6.296298493931177020e+00	1.345560505418579300e+00	-4.330260844121197605e-02	6.394683126567626275e+00	8.954168756274183405e-01	3.847596319826360300e+00	3.057714964600278584e+00	-2.708375307591076009e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.904792180222847353e+00	1.653182210943288322e+00	2.674847787322501169e+00	8.888409130696045324e+00	4.260835316014425445e+00	1.664454531610183752e+00	-8.489357966080183004e+00	1.800435863121236046e+00	4.968157663357622766e+00	-6.725344031748018381e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.461197996976557612e+00	6.322362900264702823e+00	2.329399986192233207e+00	3.877228447163174607e+00	1.266824957575551380e+01	5.547702473313664839e+00	-5.493940293934656438e+00	1.540391029900816555e+00	9.405154439904608310e+00	-9.713380357661161213e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.076833449708167301e+00	7.319531726112125547e+00	5.674058710070473133e+00	5.689719146334065947e+00	4.935436919103481479e+00	8.958932161950386330e+00	-1.905242011319223661e+00	1.027280209117432452e+00	3.984813386159200999e+00	-2.468427066147046389e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.681041458936223698e+00	8.506497966450774939e+00	1.206707201633012039e+00	9.202200327601314456e+00	1.934214479092218042e+01	4.558743272685044090e+00	-2.070144781893038655e+01	7.488356152515463826e+00	9.099169500319725046e+00	-2.177081936725325306e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.200291324167373830e+00	3.090499293560747152e+00	9.782886122621863301e-01	1.138118990899198657e+00	8.933716806616947892e+00	4.150768921393524380e+00	-1.391465606238910802e+00	2.609529012612735954e+00	8.526009022041865393e+00	1.508573860700534475e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.589847265690567113e+00	2.376253731813385173e+00	3.733192751108985075e+00	6.806271734851948807e+00	1.748665280602706673e+01	2.465843408152442073e+00	-2.697647589766806675e+01	5.306739274122430849e+00	2.732304971473952904e+00	-4.307249971326779558e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.922221552345904527e+00	1.806182298622833304e+00	1.012724584657343829e+00	1.338401318677672869e+00	3.668578632520640870e+00	2.656005135795232341e+00	-1.483326446524389164e+00	7.744585898780650624e+00	1.295600200700162130e+00	-2.202527609153144184e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.250757925057730091e+00	6.187801795278307537e+00	2.682797622072726540e+00	5.802525708273010174e+00	1.564887115628881276e+01	5.085220997097959383e+00	-6.052911756048477976e+00	5.120961863764709854e+00	6.347040079510407828e+00	-1.201419198451467629e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.126200350139365813e+00	6.968218480295698569e+00	4.169492108537411035e+00	8.686831795977193238e+00	3.680426895415552124e+00	6.822049508953218933e+00	-2.522782120163882702e+00	1.080899271586926114e+00	3.394836591437192741e+00	-1.205426459260055516e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.222931292707393425e+00	1.252675587033198479e+00	8.282978638758924816e+00	5.488406395411679739e+00	1.750762846541179307e+00	1.616375831899608873e+00	-1.776970471098169524e+00	7.992106139860334579e+00	7.117500336863924915e+00	3.407011592494694696e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.934621137738261609e+00	9.535520878423870528e+00	6.663344338885218932e+00	9.914610647339985761e+00	9.360990048814132436e+00	9.545932002499236901e+00	-3.950990877194742179e+00	4.516928420723241855e-01	5.462653363325835620e+00	7.349699957615628776e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.137168074490711334e+00	1.863163924361235235e+00	5.269388157374097048e+00	6.088781184573690552e+00	5.927355748123507517e+00	7.811658308482273938e+00	-2.130779203860369453e+00	8.532274565560765467e+00	4.724093709552402487e+00	-3.446568241542090618e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.314107883571876023e+00	6.210385687832235213e+00	3.459624731432584088e+00	3.657904580312901555e+00	7.325211764337485221e+00	6.041063106930069537e+00	-2.722477769369627598e+00	9.212547050155681205e+00	8.297167465716535517e+00	-4.749749959701480151e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.150113192864476552e+00	8.247770735605193693e+00	8.710186453375314386e+00	4.401677838525170472e+00	2.851797443393991660e+00	9.007019739921823032e+00	-3.375114164161682195e-01	5.077771624315601251e+00	4.858284602889898274e+00	-1.764417105916930240e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.816210191858464995e+00	8.297600574869921530e+00	5.089527135490282461e+00	4.095752737918241237e+00	7.474162265418396345e+00	2.261278332311829065e+00	-1.070636485954294770e+01	5.236032811764561146e+00	5.369751418369967944e+00	-2.292112476718837755e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.434444676460199020e+00	7.297391503623035902e+00	1.969089313459009505e+00	4.025966377497050885e+00	1.416611104740222693e+01	5.948336779744870739e+00	-5.886907787736963549e+00	5.720224632247596475e+00	3.369380522691738378e+00	-6.736049341241402644e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.048194239436146091e+00	7.723044037081230329e+00	7.159761884663496723e+00	1.210252307790725457e+00	2.676511143818598448e-01	6.254855024988079215e+00	2.964649956727176405e-02	3.989701369692042032e+00	4.916758442792653838e+00	-3.869910796508541040e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.631782750709785290e+00	4.765626419981342288e+00	2.137663972444625582e+00	4.507705349628863267e+00	1.654817771125829751e+01	8.648960076985355627e+00	-5.040739763500555526e+00	8.682936069496953735e+00	5.962173994918578579e+00	-1.605785192095006053e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.053363784642131762e+00	8.053891970142894152e+00	4.716069764065887071e+00	5.947399261150735583e+00	4.733485501057106859e+00	8.646232678201414501e+00	-8.450411428237132316e-01	9.114219095017139338e+00	8.716697833454938760e+00	-2.074818573417024936e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.031170292972912073e+00	2.363593380939798205e+00	5.154080435984668362e+00	8.093051757890910025e+00	7.667031984631517361e+00	4.312243102123617611e+00	-7.172325021423431757e+00	3.703630115866988426e+00	5.251327161459417248e+00	-1.090954962642165498e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.480972160104013335e+00	9.861557452823006997e+00	9.413122056730419018e+00	6.501138032994798088e+00	1.490030155983878446e+00	8.646177766854821201e+00	-1.495982920288434270e+00	6.100941087798482876e+00	6.150391651809733240e+00	-2.330478976599194496e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.331078507206474582e+00	6.158332811907995641e+00	5.222259679518765019e+00	6.956136946808684662e+00	6.599707653598627655e-01	2.117540482714081129e+00	-3.042630329446533111e+00	9.314662930826198561e+00	6.393208969930370245e+00	-2.045714657136584691e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.003521354150768730e+01	8.518713120151227614e+00	7.321726937023479209e+00	1.749925072538583759e+00	9.221406939727934127e-01	8.773137478635138820e+00	-4.727610007701578132e-01	1.021263444331687786e+01	3.780326810414995187e+00	-1.221619683096210274e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.022422354339900252e+00	5.092363456317571035e+00	1.033752408381732479e+01	4.096563229668038097e+00	2.228379644393013947e+00	1.060498482037312051e+01	-2.263731129500284212e+00	6.071686345470117985e+00	2.679770796496909746e+00	-5.492119496110625221e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.626557150412708097e+00	6.615788233266044038e+00	3.468754897231280054e+00	6.876663298777306643e+00	2.328395257869827972e+01	1.390960374121268606e+00	-3.111333089538504737e+01	5.463524181747608566e+00	9.366466231407509113e+00	-2.633907134307499831e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.904638313701021879e+00	5.494299993769146795e+00	3.925388350889137179e+00	6.009094861197294080e+00	7.165725124915793387e+00	6.928126669269130566e+00	-1.926991284886987232e+00	3.775008784584290122e+00	7.238065786423861780e+00	-1.634416612070160113e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.790985574903482869e+00	7.502295480634296965e+00	5.056054753956390257e+00	2.541727470932112487e-01	9.566300865453938318e-01	2.143135072512214023e+00	-2.943011723670876378e-01	9.368943837799486474e+00	6.200201760191526468e+00	-2.648572106674582187e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.822718849983723466e+00	2.749599952672949321e+00	4.495314908019786948e+00	7.783820299192356629e+00	4.878600184735912393e+00	4.392951444727041022e+00	-3.221793687245971594e+00	2.900259659756216024e+00	6.008322825880690665e+00	-7.185366709487182106e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.806115329518078294e+00	9.635684773871154851e-01	4.785878499777078687e+00	7.408752727949461381e+00	5.761348514110226304e+00	4.937651273732422297e+00	-3.873049511806355039e+00	5.266118732088998833e+00	5.051835110585745081e-01	-5.857626994319437230e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.137136316568513550e+00	3.337756407903016420e+00	9.115564455616610218e+00	6.158919273051519205e+00	4.513702796733488398e+00	7.049405783749301158e+00	-2.120781636651619451e+00	3.780937030093015405e+00	6.318488882047663679e+00	-1.844747812690930857e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.732631551954785465e+00	2.831612706216751985e+00	8.203557987259738837e+00	1.501283489975665297e+00	1.399211850978026694e+00	8.643533223730583970e+00	-5.950788366540231689e-01	3.972624215468621767e+00	5.464532195027441475e+00	4.861320359028862725e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.124453902766640034e+00	8.687849390407903272e+00	6.390567152704251797e+00	8.027523937273739918e+00	1.091771486745253483e+01	7.606953905025961582e+00	-5.551966806461116732e+00	4.595181706417163170e+00	5.680123983593289516e+00	-8.070112264634058619e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.662544003529180525e+00	3.204398993457745259e+00	4.517928975831001281e+00	6.913375544022824393e+00	6.225913210192920211e+00	4.481638174705753208e+00	-2.829215263832166372e+00	9.592874127523288053e+00	5.023828624200438853e+00	-3.176964340663766961e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.546132777186249641e+00	8.945753877962095757e+00	7.695389506384120892e+00	7.684056412891817622e+00	9.671902921609289550e+00	7.501336040544164696e+00	-3.985412849669800917e+00	1.474365511581449351e+00	1.963717056661319571e+00	-1.204475813321117528e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.052427998116113983e+00	4.769204269374397676e+00	1.036790069639566880e+01	7.816604927391712643e+00	7.487662469016088451e+00	9.663811325952927689e+00	-2.687801157206363811e+00	5.791246058936263985e+00	2.955572520205851816e+00	-1.765650964590708583e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.554164184771633650e+00	3.268336885416563753e+00	7.915149009358977139e+00	7.502745709840349164e+00	5.937697237056378086e+00	7.365258197658136607e-01	-2.142466143797744493e+01	2.025282094202487837e+00	9.348732934241967385e+00	-2.201722468464545727e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.882946099653615590e+00	8.052530699229800248e+00	1.485571026851768117e+00	6.292073499925392888e+00	3.584411040700962303e+01	9.991030942084146105e+00	-1.015101024705576194e+01	2.909534016058863415e+00	3.921170221663747402e+00	-1.254395350107325058e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.316141053251179471e+00	6.438903584997770935e+00	6.250359167517693493e+00	2.856450565853882129e+00	2.575610960025404683e+00	2.756753723449295368e+00	-1.592233233142525073e+00	5.201128552789150206e+00	5.197906783887781934e+00	-1.261649768537682448e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.669480169567250982e+00	5.924863038611352550e+00	1.801648238259056400e+00	7.236320900568109948e+00	1.658390884774211926e+01	8.245045751275210222e+00	-6.490411359924466161e+00	5.806530726934147957e+00	2.457503130946289360e+00	-2.707320028084161478e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.877550773243199966e+00	5.359555219340760956e+00	2.786957892757763400e+00	6.649189984869100734e+00	8.454650707451676794e+00	4.409660043152904052e+00	-8.762122532575974176e+00	3.746255607994099179e+00	1.460153641197942553e+00	-2.460041949425893648e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.616926758738960856e+00	6.913927985469294768e+00	2.108030958118733089e+00	7.404657788085641457e+00	4.041671285229190858e+01	2.366256949119333708e+00	-6.853589167604344823e+01	4.328642854868131273e+00	8.060185160475182187e+00	-1.410788380420905064e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.151761292692428773e+00	3.026268875169592310e+00	6.900874172442662768e+00	1.773465877820746828e+00	3.821886275880687078e-01	5.479359489785717408e+00	-1.956808912458185556e-01	1.355728182694647899e+00	6.517053300612904110e+00	7.667967727331175354e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.064183422043615046e+00	1.081151540667697120e+01	6.847630556176123484e+00	2.920178123762413591e+00	1.476046526492760691e+00	5.513815558588052390e+00	-1.672386796206890569e+00	2.885207192638969076e+00	5.882731969974826391e+00	-2.747937898056237316e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.310285465478902678e+00	1.012950412329309913e+01	2.349586861641009605e+00	9.423045538849562419e+00	7.401499782203562638e+00	4.775158463151639943e+00	-5.372235331998608032e+00	9.851479583317926725e+00	3.307944954760043466e+00	-1.038454182888828470e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.519505280000940317e+00	6.492997690213576867e+00	4.977689243689986220e+00	8.842961856309301538e+00	2.450402884923454483e+00	1.754047479955131772e+00	-6.382890008059094455e+00	1.000950110995265696e+01	7.165452428691687636e+00	-3.462937957254612797e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.181543532070195468e+00	1.860104777053267266e+00	4.596303973028261325e+00	8.961013272100801785e+00	1.596835709314359697e+01	6.199022414292181260e+00	-1.137337920436458560e+01	3.146595201414454035e+00	2.400738560144547673e+00	-2.466621402104022565e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.219913028709314062e+00	7.145152632769163681e+00	3.750536860782655246e+00	7.974697343362840307e+00	1.404473912930344071e+01	1.015411528948893682e+01	-5.364440957021899159e+00	6.175447948834202450e+00	2.513093637324198770e+00	-1.543149343953237107e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.538732862134965629e+00	1.789655535302622447e+00	1.497687858781435288e+00	6.977666590403249991e+00	1.580016747189679549e+01	4.180290252523299444e+00	-1.154556500725703572e+01	9.805383829371169924e+00	5.325919848613148488e+00	-5.479866243720694996e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.881810310726404811e+00	1.235383827088069264e+00	4.100752287753619996e+00	7.506773246512642217e+00	2.111009656982166582e+00	2.070649593089737728e+00	-2.943780100240587672e+00	9.917633875064684190e-01	2.807297698146619780e+00	3.007268831975845842e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.439674430031224084e+00	4.324069825625644903e+00	7.166421458502806985e+00	8.665184421675308002e+00	7.281063561186265964e+00	5.409124037975840515e+00	-6.402287802186030774e+00	9.130673845756925644e+00	2.934892535952373649e+00	-3.800471758454813198e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.695207397865536869e+00	5.090213626596086449e+00	2.149704803460283475e+00	6.058141329951026499e+00	2.015863401704646662e+01	6.597953295274877616e-01	-4.320239522296604662e+01	1.026709407659111939e+01	7.026914537833221175e+00	-1.265756880880583779e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.352130023038544682e+00	7.544873442626780502e+00	2.029645362187065594e+00	6.407238155936030743e+00	9.570498452821016855e+00	8.426104694950399931e+00	-5.167820815952879343e+00	1.721692210666560197e+00	6.476810726015524544e+00	8.784291118171747570e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.932386407652911586e+00	7.318023552731577119e+00	3.256468321976399682e+00	1.920088117111133030e+00	2.886889436880220483e+00	9.166884383734823061e+00	-5.513049544142927250e-01	2.251280534493806940e+00	7.922582108240972865e+00	-1.248515573707590107e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.334466272950971977e+00	7.937284549974755521e+00	9.193834968193545620e+00	6.061960884138067662e+00	2.925802682976903490e+00	6.563522711045630231e+00	-1.588279550383577821e-01	9.455064690117287896e+00	4.328864756288873572e+00	-4.550075748137659559e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.309898216216745404e+00	5.044677008647731498e+00	6.377836802262007332e+00	7.481523349266293366e+00	5.779987916232616207e+00	4.043174946058203822e+00	-7.134959197304734602e+00	5.911845136882000418e+00	1.509581122940373721e+00	-2.419342719898113359e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.290984388025147922e+00	4.015126047665511955e+00	7.583736563198470115e+00	3.398292423626626313e+00	3.779830316677087687e+00	8.006793643615264244e+00	-9.015893834740233981e-01	4.839645401160911353e-01	2.167953717775397138e+00	-7.789759065098915869e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.363442829673781942e+00	4.148967563160244509e+00	4.009001213059090851e+00	2.954381348062121937e+00	1.235524148202781003e+00	6.681408757791695407e+00	-1.553348470227519096e+00	2.573461118605230968e+00	9.414155115928823037e+00	1.416150507777165899e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.044565845908440593e+00	8.776424715766177442e+00	5.490168115011770489e+00	3.853544640134355159e+00	3.863394608627870319e+00	7.768909447465094154e+00	-5.926558862712268949e-01	3.803310063468543056e+00	6.884603924038295020e+00	-8.818755456939710413e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.999002363104366964e+00	1.408698327535290451e+00	1.185139880765539777e+00	3.053882301351575901e+00	1.912771734418499747e+01	7.105297590329946011e+00	-4.287224510985328862e+00	7.224575297290392939e+00	7.563816567950237157e+00	4.350932675094672675e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.857941683288599322e+00	8.614902345737069922e+00	7.059748227981681445e+00	2.521954152631808554e+00	3.433526008342067115e+00	9.254496530414474620e+00	-1.982429090632480129e-01	8.717012457446614349e+00	1.294712196952427341e+00	7.092399470437394271e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.238179802167890031e+00	6.346740271359704089e+00	8.692983488220097144e+00	5.671002667274889220e+00	4.523098507358440656e+00	6.683074109268830831e+00	-2.098466843702658569e+00	8.866759563742480310e+00	4.669627886560400398e+00	-5.611059648845718328e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.379174566956234749e+00	5.220850644794506223e+00	6.366883882201540779e+00	8.861836834369890781e+00	9.858210291032609263e+00	4.597622238859563559e+00	-1.080856109439744905e+01	3.486565713070866934e+00	1.112442806810348017e+00	-1.027843229144519910e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.042178519452699348e+00	8.217744604570231814e+00	8.365015998707717060e+00	5.059815704195216313e+00	1.756566417723433471e+00	9.534325948579912335e+00	-1.227341383502057681e+00	5.726462875549920284e+00	6.060036259920172697e+00	-6.670305439157976934e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.788895251966752475e+00	4.848424721549956296e+00	8.202677119228054536e+00	2.647675631857071110e+00	2.138116416527175545e+00	5.608363730401055847e+00	6.548776929698063576e-01	5.716485641647244265e+00	9.539540129047685113e+00	-3.820618241908797472e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.656886876581896040e+00	8.140946714127627715e+00	1.846844818141498257e+00	2.860689006768345699e+00	4.586484897072238276e+00	6.091184814339488440e+00	-1.709267589053320435e-01	5.340311178444103746e+00	1.032005308331071802e+01	-1.327259835679854234e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.491044997102333403e+00	8.787010148146269017e+00	8.723505871007885659e+00	6.820656836040482673e+00	1.353707648648804884e+00	3.048540558831374536e+00	-1.258167666978535326e+00	2.035063195345691689e+00	6.384323931593790746e+00	-6.089134083080796955e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.032893180978676106e+00	4.386266361170049422e+00	1.569654450810427537e+00	4.829330238974154810e+00	1.747827692759990370e+01	7.000968785763062918e+00	-5.746112999119950437e+00	8.729359457400384770e+00	4.805412172354748712e+00	2.041118159508902252e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.660388799354610256e+00	3.032261978122578139e+00	5.691105742360415221e+00	8.263129974233756059e+00	1.366331515028274701e+01	7.021848779608011348e+00	-9.995362018181817021e+00	8.386737359342594900e+00	9.199175930445441907e+00	-1.105689917961874187e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.136750957693486441e+00	7.134976916962773252e+00	2.659396170506380663e+00	7.068120274206953546e+00	1.923563601819872915e+01	1.597828448806576374e+00	-2.367024920593101101e+01	5.118611285336814198e+00	7.830594060646856036e+00	-4.304807249856610696e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.942202508707275399e+00	9.293836170861560220e+00	1.776818403165841609e+00	8.665384184456522476e+00	3.401762977550307454e+01	2.077479092364875601e-01	-8.868234504056331957e+01	5.205289677531438564e+00	1.388223060866944580e+00	-4.687207638368402485e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.215871252199596242e+00	3.993232902591927314e+00	5.473950460224560999e+00	2.516582235867124151e+00	5.272545169172266455e+00	7.327129654454450858e+00	-1.031260181737814419e+00	3.180027928450794406e+00	4.602622548033168393e+00	-2.248968881917676867e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.731797558974887963e+00	6.604991125850570022e+00	3.444490433616440139e+00	6.746007206486547503e+00	1.105327536519247822e+01	7.904352515825039838e+00	-5.489207815228372311e+00	5.243415706734358750e+00	3.049530005396279275e+00	1.948832968729446691e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.982344711988137220e+00	6.032108859822583824e+00	5.542477556081307988e+00	3.868099275408384941e+00	3.527534704202330840e+00	5.770261192620441904e+00	-1.209825880694923583e+00	7.209141306994350629e+00	5.962260869203158009e+00	-2.303585976085750886e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.687892782781215573e+00	7.148417091776917864e+00	7.016696761447285269e+00	9.504370250418206822e+00	1.441754713347696892e+01	3.314006834476209029e+00	-2.167756899171157770e+01	5.437442658002264118e+00	4.606960177370087450e+00	-1.702699269237779589e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.447697446467622662e+00	2.754029635090951444e+00	2.236807181417647783e+00	6.842064227285278299e+00	2.085877330361891069e+01	6.896916294795072844e+00	-1.097654592009247665e+01	9.323342002565031095e+00	6.006002040790797913e+00	-1.506134313032626437e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.074621945916581112e+00	6.811645299388307429e+00	1.623384803643800778e+00	4.305704859374044347e+00	1.942809993191299966e+01	2.796809044065586836e+00	-1.998425019101334854e+01	6.990689046006428597e+00	3.741203516664568518e+00	-8.021922460585440007e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.212741026210130357e+00	9.491648155935799025e+00	6.354798740956328906e+00	2.944032074675426269e+00	5.060436954791329711e+00	5.244399880214740683e+00	-2.468106111637422106e+00	4.184349429196721815e+00	2.998691481445656670e+00	-7.985176838233938312e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.704575647242933645e+00	2.418680991737666819e+00	4.322185550050765102e+00	3.289489645302610565e+00	1.616010732870139410e+00	2.226495323439726448e+00	-1.576852307937112396e+00	7.979142610745385333e+00	5.690061174873674688e+00	-1.292074548976723008e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.968023735863764667e+00	2.620613472221527740e+00	8.074080310676942318e+00	7.695548337279285889e+00	2.007473901733336508e+00	2.465031261055737222e+00	-2.128583962342238234e+00	2.855875651240516788e+00	8.975484402223395719e+00	-2.599454122275338364e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.315306831805896692e+00	1.051389837154944473e+01	7.557307125237961110e+00	3.097450571429246846e+00	1.645057663613568089e+00	2.742464933267051652e+00	1.766720584103190217e-01	4.618919527485440213e+00	7.827445821267914106e+00	-8.353892179407456098e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.247305835758889758e+00	2.301364117286921029e+00	8.035648592040329774e+00	6.611146672065668639e+00	3.461360866508819134e-01	4.057078022820731711e+00	-7.970682122321960383e-01	4.202180227603297347e+00	3.222760755995382365e+00	-9.527588523349275818e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.492528395319683732e-01	8.229075189888240160e+00	6.851066947682844521e+00	4.012359282443468622e+00	1.745197625042350875e+00	2.380606818991989559e+00	-6.130634718028578067e-01	4.434097280080551151e+00	9.006745588664992752e+00	-6.623222840877288320e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.213837358395743138e+00	5.386611261112899562e+00	5.370529628242710629e+00	6.636253123013950983e+00	9.987271104204079819e+00	4.647660468047654980e+00	-7.038187581518822178e+00	7.425820612064913284e+00	8.974041774104893676e+00	-4.606746856668981849e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.328847368712499755e-01	2.942339125849412262e+00	7.138437024474167281e+00	8.692474943412328514e+00	2.998895937518972321e+00	4.967801440999560114e+00	-1.924915852494083257e+00	5.444155282468445378e+00	2.921582140117676474e+00	-1.622021393139736034e+01
