G c dx1dt d2x1dt2 m1 Fc d2 d1 W Fg
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 5.00637374e+01 4.98290963e+00 5.54462664e+00 3.29033198e+00 2.92881640e+00
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 9.82338116e+01 6.84390092e+00 9.98547033e+00 1.11607723e+00 1.77630522e-01
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 2.21164397e+01 9.42652559e+00 1.09848299e+01 5.86269466e+00 1.88111351e+00
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.47540457e+02 1.57605712e+00 1.80598483e+00 8.66035662e+00 1.88327810e+01
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 1.78812932e+02 8.42268914e+00 1.23608478e+01 9.61868482e+00 1.22121602e+00
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.91066183e+01 3.63144799e+00 4.18553363e+00 6.09170456e+00 5.49707853e+00
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 2.31394777e+02 4.99527509e+00 6.50439967e+00 5.63015195e+00 1.86537017e+00
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 5.69188939e+01 1.19721996e+00 1.40759986e+00 1.76550747e+00 4.19599837e+00
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 6.70101231e+01 3.70941470e+00 4.35998749e+00 5.93985521e+00 4.56509659e+00
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 2.63760327e+02 5.52368118e+00 6.66920443e+00 4.41981171e+00 1.92916719e+00
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 5.13012549e+01 1.50558470e+00 3.35836590e+00 6.46421753e+00 1.74446328e+00
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 3.28178270e+02 5.41986156e+00 6.14080618e+00 4.49853713e+00 3.11989091e+00
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 2.27757944e+02 9.34399566e+00 1.25805488e+01 3.16269211e+00 4.88589548e-01
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 4.75747606e+01 1.94853896e+00 3.10930488e+00 1.85468748e+00 7.98906763e-01
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 2.99713102e+01 7.87996655e+00 2.93526532e+01 3.83426600e+00 8.92823999e-02
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 5.62719062e+01 4.68703948e+00 5.56838723e+00 1.86980351e+00 1.06076376e+00
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 1.88103194e+02 6.89656343e+00 8.02750371e+00 2.59207256e+00 1.14598119e+00
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 6.39690057e+01 3.34212938e+00 2.57288872e+01 9.88602543e+00 2.20800741e-01
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 6.88405750e+01 2.43543036e+00 2.96385653e+00 4.99693201e+00 4.72812693e+00
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 1.16192318e+02 2.44416353e+00 3.64318689e+00 5.78684590e+00 2.41314977e+00
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 8.16694050e+01 1.63442751e+00 1.91590723e+00 8.86256676e+00 1.57428158e+01
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.00017704e+02 2.67082034e+00 4.37274094e+00 9.96012010e+00 2.92614125e+00
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 1.12693037e+02 6.97797446e+00 8.10011681e+00 6.24443004e+00 2.78236984e+00
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 5.32784490e+01 8.93521551e+00 1.15023502e+01 8.31226439e+00 1.61897707e+00
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 2.27545243e+02 8.32713117e+00 9.31486169e+00 3.94246922e+00 1.99572107e+00
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 1.31845622e+02 7.16620879e+00 1.29562026e+01 3.75169562e+00 3.23980967e-01
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.44918700e+02 1.99388677e+00 2.64344652e+00 4.62433349e+00 3.55959053e+00
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 4.75164862e+01 3.60268702e+00 7.13036954e+00 7.05256536e+00 9.99603185e-01
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.47720101e+01 3.78826188e+00 4.24345912e+00 7.13972520e+00 7.84245215e+00
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 1.40279937e+02 3.24961252e+00 3.66116143e+00 3.83715491e+00 4.66184552e+00
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.28978056e+01 5.63505094e+00 8.06240931e+00 2.19888932e+00 4.52938746e-01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 3.56446745e+02 5.81998433e+00 6.79980336e+00 6.69156631e+00 3.41469502e+00
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 2.54296924e+02 4.21197378e+00 4.78464188e+00 2.15493276e+00 1.88148489e+00
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 5.08579625e+01 4.18410243e+00 5.02145760e+00 6.20643257e+00 3.70597376e+00
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 1.20102024e+02 8.45700038e+00 1.02311261e+01 7.24079915e+00 2.04066688e+00
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 2.06012946e+02 8.10363563e+00 1.18265855e+01 7.30550347e+00 9.81144480e-01
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 2.14748229e+01 3.77016249e+00 8.26956624e+00 7.78124900e+00 8.64697794e-01
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 2.28735214e+02 9.22409599e+00 1.03664071e+01 8.85573479e+00 3.87623585e+00
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 1.15764515e+02 9.57533515e+00 1.07569264e+01 5.49963093e+00 2.32721373e+00
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 1.59276378e+02 3.94068288e+00 4.63228396e+00 7.57224271e+00 5.47442948e+00
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 1.12872445e+01 4.18982454e+00 5.56296658e+00 6.57255462e+00 2.39325372e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 1.77707942e+02 5.55070738e+00 7.31682523e+00 2.67975946e+00 7.58658164e-01
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 2.00820299e+02 9.47008731e+00 1.09195311e+01 1.23120680e+00 4.24717000e-01
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 3.41404610e+02 8.88687490e+00 9.98755403e+00 3.56087247e+00 1.61757971e+00
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.83440654e+02 1.92311166e+00 2.16398907e+00 4.98730336e+00 1.03523687e+01
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 3.84106246e+01 4.53457669e+00 5.18063087e+00 6.55395350e+00 5.07229403e+00
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 3.06439930e+02 5.98034071e+00 7.01530885e+00 8.64963397e+00 4.17869575e+00
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 9.75308842e+00 5.52819225e+00 1.28284518e+01 2.76621145e+00 1.89459801e-01
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.30370314e+01 2.74476761e+00 4.63164879e+00 2.12994811e+00 5.64409707e-01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 2.15691312e+01 8.72935094e+00 9.80878265e+00 9.67131953e+00 4.47982001e+00
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 1.65369615e+02 7.09246705e+00 8.39196265e+00 1.97240103e+00 7.58910240e-01
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 2.93948350e+02 8.54117537e+00 1.11728536e+02 5.30641963e+00 2.57125465e-02
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 1.00676798e+02 8.72887851e+00 1.82869808e+01 6.27007356e+00 3.27997825e-01
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 1.74959546e+02 7.73520268e+00 9.03055260e+00 5.87236979e+00 2.26671175e+00
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 5.02770352e+01 4.95289541e+00 1.13678095e+02 1.77428941e+00 8.15951327e-03
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 3.66925210e+02 6.49492080e+00 1.09826181e+01 1.51324223e+00 1.68598962e-01
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 1.50594282e+02 2.44328866e+00 2.93802130e+00 1.94935085e+00 1.97010535e+00
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 1.66943707e+02 7.06280876e+00 8.19702176e+00 6.27028915e+00 2.76415856e+00
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 1.14932952e+01 2.61327930e+00 3.05864989e+00 5.89910399e+00 6.62269153e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 3.15215597e+02 7.24554631e+00 1.08352515e+01 3.10366713e+00 4.32301119e-01
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 2.18454231e+02 3.06638345e+00 3.54478728e+00 6.73996728e+00 7.04422369e+00
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 4.47173946e+01 2.05796170e+00 3.02176904e+00 8.38060752e+00 4.34765704e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 5.89616791e+01 2.48756041e+00 3.33696378e+00 1.37421064e+00 8.08926996e-01
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.00703031e+02 1.01792922e+00 1.16944234e+00 5.48316949e+00 1.80947012e+01
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 2.44059147e+02 7.46865656e+00 8.74607144e+00 7.20379371e+00 2.81967662e+00
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 2.78576642e+01 7.59160944e+00 8.58488418e+00 3.27080734e+00 1.64647666e+00
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 2.80355215e+02 5.63440015e+00 6.58639557e+00 3.76993815e+00 1.98001906e+00
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 5.53665034e+01 2.45226521e+00 2.93171231e+00 6.52274113e+00 6.80235746e+00
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 3.65615021e+01 1.75198904e+00 3.83008812e+00 9.08141764e+00 2.18503000e+00
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.20632928e+02 1.17216070e+00 1.52634748e+00 8.28931978e+00 1.17019044e+01
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.12435741e+01 2.49173359e+00 3.53568841e+00 6.24817197e+00 2.99254905e+00
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 1.40842426e+02 9.01769981e+00 1.31242948e+01 7.57199546e+00 9.21931124e-01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 6.79681148e+01 3.17383158e+00 3.53626131e+00 4.28340223e+00 5.90928651e+00
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 8.85741216e+01 4.18844194e+00 5.37232679e+00 6.76868975e+00 2.85867742e+00
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.44885773e+02 1.94810936e+00 2.19076104e+00 5.19563432e+00 1.07059517e+01
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 6.93096499e+01 3.00125174e+00 3.52961810e+00 2.70942523e+00 2.56396457e+00
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 2.78236783e+02 5.67302114e+00 6.46608445e+00 7.31564446e+00 4.61227016e+00
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 1.75984040e+01 6.46977415e+00 7.89995868e+00 6.00818174e+00 2.10049179e+00
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 1.06517208e+02 3.20817083e+00 3.82606132e+00 4.22759424e+00 3.42098988e+00
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 4.43994896e+01 1.51958943e+00 1.86240609e+00 9.20205271e+00 1.34212450e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 1.92501289e+02 4.51929582e+00 7.09118834e+00 1.18840706e+00 2.31037466e-01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 1.09455084e+02 3.10783034e+00 3.58580594e+00 3.84195836e+00 4.01899006e+00
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 3.17130951e+02 2.97598531e+00 4.15368325e+00 1.51193258e+00 6.41901680e-01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 5.61222680e+01 9.63876522e+00 5.36828264e+01 7.89874585e+00 8.96686821e-02
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.64700586e+01 6.54670437e+00 7.67364910e+00 7.31896709e+00 3.24726091e+00
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 3.36983050e+01 6.01190599e+00 9.78349987e+00 3.98216997e+00 5.27916061e-01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 2.87496521e+02 4.74197593e+00 5.30221986e+00 7.08096612e+00 6.31953844e+00
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.19292580e+01 4.86049900e+00 5.42663724e+00 4.56343504e+00 4.03031868e+00
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 1.98306953e+02 5.86814503e+00 6.58083658e+00 7.80628412e+00 5.47662182e+00
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 3.42708916e+02 7.26786826e+00 9.44947555e+00 5.08765296e+00 1.16603318e+00
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 2.73192426e+02 7.31931487e+00 5.99347890e+01 4.71051755e+00 4.47636140e-02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 1.51114900e+02 2.54524517e+00 2.84988738e+00 9.41256924e+00 1.54485638e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 1.37221124e+01 5.50101477e+00 6.92849373e+00 3.25791190e+00 1.14114183e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.38618039e+01 4.70762286e+00 5.24873556e+00 2.08402606e+00 1.92568575e+00
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 2.37421804e+02 8.83474270e+00 9.85344104e+00 6.26088802e+00 3.07298428e+00
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 5.33000031e+01 6.68277029e+00 7.55325306e+00 9.72389631e+00 5.58534681e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 6.02767128e+01 5.79253660e+00 7.97836645e+00 4.40055292e+00 1.00660921e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 1.95995199e+02 2.03855178e+00 2.62672911e+00 1.55833087e+00 1.32471178e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 5.77491696e+01 6.45074100e+00 7.29284900e+00 4.05374741e+00 2.40690470e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 7.19970490e+01 2.05483515e+00 2.77524905e+00 5.55338489e+00 3.85430161e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 2.55565156e+02 4.03485918e+00 6.67991447e+00 2.45730706e+00 4.64509583e-01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 1.19790809e+02 2.28557768e+00 2.74167054e+00 6.92291996e+00 7.58937564e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 6.34654542e+01 7.22866282e+00 8.08662433e+00 9.97974450e+00 5.81596287e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 1.05749819e+02 2.85626902e+00 3.31223115e+00 5.06565528e+00 5.55490797e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 2.43152592e+01 4.52673436e+00 5.40904403e+00 4.19255701e+00 2.37589881e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 1.22543289e+02 9.06107300e+00 1.94214580e+01 4.60633750e+00 2.22305325e-01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 1.08990032e+02 2.83884745e+00 3.35173166e+00 2.03631561e+00 1.98516115e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 2.09923892e+02 5.57024558e+00 6.19537943e+00 8.94946241e+00 7.15803696e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 1.37053579e+02 4.77344495e+00 8.55962121e+00 4.73343090e+00 6.25093839e-01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.01744313e+02 1.16311637e+00 1.41244641e+00 4.48546970e+00 8.99504474e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 2.85592899e+01 8.13482302e+00 9.16502244e+00 6.93721246e+00 3.36692701e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 4.41537105e+01 1.62141316e+00 1.86461598e+00 4.97830079e+00 1.02348747e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 1.14675759e+02 5.26829519e+00 6.10811285e+00 6.83410122e+00 4.06880059e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 1.55832294e+02 6.04610465e+00 7.00241017e+00 1.55301661e+00 8.11987687e-01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 8.03069916e+01 6.65583811e+00 8.71301689e+00 8.32351009e+00 2.02304004e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 8.13626472e+01 7.19768466e+00 9.92167975e+00 9.46453558e+00 1.73725269e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 5.62401702e+01 3.27945145e+00 3.72966270e+00 6.83888848e+00 7.59519951e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.55962299e+02 1.08980899e+00 1.23928175e+00 9.59109336e+00 3.20830804e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 1.72850327e+02 7.51099296e+00 8.47349027e+00 2.36289083e+00 1.22747919e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 3.72786274e+01 5.82090939e+00 6.52912117e+00 5.29674571e+00 3.73952108e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 2.03500083e+02 8.52505933e+00 1.03774948e+01 6.41626061e+00 1.73184453e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 4.98214861e+01 8.39249527e+00 1.02518555e+01 6.23562983e+00 1.67682130e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 9.77975588e+01 8.58993551e+00 9.78552995e+00 4.61315601e+00 1.92923112e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 2.19587897e+02 5.36585194e+00 6.28314249e+00 4.04275968e+00 2.20364185e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 6.12332521e+01 4.00265556e+00 4.63621752e+00 2.14141620e+00 1.68998169e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 3.59789998e+01 8.12402382e+00 9.25832595e+00 4.52568206e+00 1.99491915e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 8.63618744e+01 5.06164702e+00 5.69355921e+00 2.46394734e+00 1.94959630e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 1.24672726e+02 2.65097977e+00 3.52245174e+00 7.60929109e+00 4.36576923e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 1.26832525e+02 8.69476618e+00 1.12669946e+01 2.87947842e+00 5.59724486e-01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 6.13961807e+00 8.94303889e+00 1.95160382e+01 1.52708775e+00 7.22163928e-02
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 3.56043084e+01 5.19678781e+00 6.19530189e+00 5.97129524e+00 2.99009063e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 7.90353711e+01 1.68129755e+00 6.87882176e+00 6.35706759e+00 6.11547665e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 6.97966880e+01 4.49043481e+00 5.56203989e+00 8.84721755e+00 4.12802147e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 6.61931175e+01 8.23183894e+00 9.91737807e+00 6.19283451e+00 1.83704856e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 2.77344948e+01 9.11596626e+00 1.26508330e+01 4.10932768e+00 5.81256380e-01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 1.88808802e+01 2.83125468e+00 3.36369569e+00 8.22710693e+00 7.72583901e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.18825556e+02 1.60276251e+00 7.44155804e+00 5.86251004e+00 5.02030770e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 3.09517143e+01 8.89615408e+00 3.53622719e+01 1.71352256e+00 3.23720043e-02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 6.99456683e+01 4.50464445e+00 5.11310021e+00 6.09265504e+00 5.00665409e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 1.62812782e+02 5.87584868e+00 7.68842236e+00 9.17216691e+00 2.53015009e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 3.44474797e+01 9.71259231e+00 1.82060015e+01 4.56681363e+00 2.68844556e-01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.19783164e+01 1.59908255e+00 1.93929918e+00 3.66693222e+00 5.38911381e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 2.98034781e+01 6.83486207e+00 7.82114191e+00 2.29122511e+00 1.16154920e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.03305303e+01 1.66694880e+00 2.52514384e+00 2.36300970e+00 1.37673233e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 5.30756940e+01 4.37922036e+00 5.16038504e+00 4.89494336e+00 3.13310591e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 1.19196680e+02 8.23433091e+00 1.89543407e+01 6.36111842e+00 2.96693686e-01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.22437760e+01 4.90125009e+00 1.54385026e+01 1.72553865e+00 8.18780157e-02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 2.31818490e+02 9.97464119e+00 1.20604298e+01 9.45611730e+00 2.26679660e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 3.29596603e+01 6.03153356e+00 7.27113190e+00 7.79620256e+00 3.14464869e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 8.55243392e+01 3.89045937e+00 4.56860965e+00 6.27961526e+00 4.62995850e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.77126320e+02 2.98100193e+00 3.43717380e+00 8.45594804e+00 9.26837965e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 1.61682691e+02 4.15468481e+00 4.62773975e+00 1.72168081e+00 1.81974721e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 5.29926145e+01 4.35279946e+00 5.28954953e+00 5.29154990e+00 2.82441929e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 2.15365741e+02 1.61842310e+00 2.17523123e+00 6.67083814e+00 5.99024854e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 3.28385476e+01 4.32616779e+00 4.93066183e+00 8.45787616e+00 6.99583096e+00
