G	c	dx1dt	d2x1dt2	p	m2	d1	d2	Fc	m1	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	6.808191009619800838e+00	9.702939605932819234e+00	1.711020914447121788e+00	6.543152669342988226e+00	7.316474106036476854e+00	1.906947748546054129e+02	1.342319726476733921e+00	8.791924342432698936e+00	-1.034558870805048159e+00	-6.598366626003269175e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.588355014124496201e+00	2.656462039213093540e+00	3.156284765546196969e+00	6.018776947468504446e+00	3.987871359621459444e+00	1.967965159866656677e+01	4.321028771596942875e+00	9.043586664240233830e+00	-4.486961951019480033e+00	1.253831594638927072e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.467214555638916451e+00	8.819534014606652761e+00	8.145925487830565359e+00	4.739283765579044072e+00	7.085179648525757656e+00	3.898030974515120306e+01	9.811807910121883580e+00	9.280428567367035697e+00	-6.545302342261370754e+00	-5.500512218146591294e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.583563381012986326e+00	7.992108832072280400e+00	1.324829582731707367e+00	4.862090976483175453e+00	4.560734955533744639e+00	1.620403896574021587e+02	4.796110986776953133e+00	1.849156368961251129e+00	-3.554379685580968129e+01	2.021792099780115279e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.230972325455807592e+00	7.949780178105183559e+00	6.237490935997572983e+00	5.869029221947228869e+00	7.805594187641839099e+00	6.774541420382331580e+01	5.519778580199715456e+00	5.900326092709570425e+00	-7.161838209447301651e+00	1.243001730684573658e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.336046090383963936e+00	8.603928556417164586e+00	9.951769972587641178e+00	7.275781082981258585e+00	5.084651058551940217e+00	1.604555723192136085e+01	9.190701545429618591e+00	7.663122165769303606e+00	-1.208408918620734340e+01	3.682887450341928570e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.139268837455620798e+00	7.853776259718673991e+00	8.708521541189044868e+00	7.324573489789315772e+00	4.702785971326473913e+00	4.551376862024910430e+00	7.455731074714042173e+00	7.818652203131283507e+00	-9.170911590957881998e+00	1.116326495390932934e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.357663299374165078e+00	6.634895445239557432e+00	5.696949607688559958e+00	2.538233448807527104e+00	9.407898795756340249e+00	3.938463007686844009e+01	6.243118832224451076e+00	6.467853499173102705e+00	-3.456432568710401831e+00	-4.405028944365178063e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.848346090821557652e+00	2.182857421325768321e+00	1.567103159790721678e+00	5.494586098865291923e+00	3.258991579457588994e+00	5.529488309223808784e+01	8.170708870033266180e+00	2.497894257847474986e+00	8.989688090011625832e+00	3.297783618336818279e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.692290066639237978e+00	1.302010829480020337e+00	8.485714868322412840e+00	4.710756716185257709e+00	2.085797731541847888e+00	1.128377879216768775e+01	8.779764612336260043e+00	8.177202399839604396e+00	7.637963011717433304e+00	3.760325806072254551e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.673160032615669479e+00	9.275814527148384059e+00	6.398911528662740267e+00	8.834394416160460395e+00	6.261697152691986012e+00	8.378050347964220634e+01	5.111608362573146103e+00	7.481999950550161316e+00	-7.077438317038830640e+00	8.720156009522578415e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.675359405006940250e+00	6.552153841660143030e+00	2.034229867941566461e+00	6.680306274248365206e+00	9.722252785774442074e+00	2.772005788874431005e+02	5.279955058553251313e+00	1.778591063633761626e+00	-2.147604333361062459e+02	3.460339652796313885e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.653430488003055920e+00	8.180716221589515058e+00	1.859065354455337937e+00	5.798034575033127247e+00	4.405635285191493722e+00	5.031431820394207222e+01	4.473428655128311782e+00	5.174366654889107409e+00	-6.377866159528583268e+00	2.171762598068315526e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.465447070764083648e+00	5.335270160287295838e+00	9.177121701455620340e+00	2.039566568013102543e+00	1.558676979443807786e+00	1.608168766532024563e+00	9.694656575503760365e+00	2.566831305687479414e+00	1.839913963153779974e+01	1.839115881835940769e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.661339971100099788e+00	2.064956094465376868e+00	7.026633421339005814e+00	6.451024971529303542e+00	4.057577996964300659e+00	3.227884771253150120e+01	7.274536617128690708e+00	4.035969332435227486e+00	1.540875105205433648e+01	9.527635243519557662e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.843511802155353596e+00	2.123171724814596928e+00	8.470022352978292091e+00	2.059056655203387987e+00	5.543723229263060936e+00	5.275142240793361914e+00	1.743066941511349111e+00	1.163356709472098904e+00	7.457581442235711400e+00	6.925188131712717166e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.535655524206286593e+00	7.169909304798682825e+00	8.915731790422494640e+00	4.032828574183241699e+00	2.435941950174289605e+00	2.860058701316256169e+00	8.756074274179379557e+00	4.610029328526419334e+00	-1.638479083248013524e+01	5.332471568947217833e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.010322431629530726e+00	4.872939553140741786e+00	6.144822788888284926e+00	2.294068662137272785e+00	6.924465738603160503e+00	1.553982551866178596e+01	5.329028595108237454e+00	5.952406840405383370e+00	-3.294569095277757764e+00	-2.574081716935129975e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.429168526223842051e+00	2.792385735443545070e+00	5.655413453345031094e+00	7.224396822358807313e+00	9.971983875710039413e+00	1.202313608432979777e+02	1.621961996252033744e+00	6.580058016089200379e+00	-2.162404666640527662e+00	1.505420436227462687e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.259742983545233841e+00	5.417852164804096482e+00	4.876299104865687184e+00	2.859825223666916827e+00	5.064498066643394303e+00	2.161981743069660666e+01	5.950017845183182885e+00	6.975346453164953608e+00	-3.537754250475924955e+00	-2.187749338846015803e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.132217574759675216e+00	1.571778343098965136e+00	3.857023602013389230e+00	4.534496235459370084e+00	4.190911503155855478e+00	3.028147638315078183e+01	4.761626610374508850e+00	8.525785134154938660e+00	-8.613156648513831115e+00	2.297257026143103360e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.867537041586933233e+00	6.242315901625984154e+00	4.914690298374233102e+00	9.053617182438676636e+00	4.614983988382722835e+00	1.593962000191855743e+01	8.896096155076289591e+00	2.940900518832757271e+00	-9.415221058509252998e+02	3.484007934923651106e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.537511770820546353e+00	3.425792563561687931e+00	7.970659737249167875e+00	2.836988847794823076e+00	2.038494370385307342e+00	4.679432148906133904e+00	2.828100079636001851e+00	2.078433294412625365e+00	-1.889613036667333645e+01	6.272522897221831784e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.908558008266460604e+00	8.179834575198308144e+00	6.411685035137616673e+00	5.576428777436484907e+00	8.950365835478233834e+00	7.697380241750130381e+01	8.437797294010875859e+00	8.670736583946119680e+00	-7.137914502963633723e+00	-1.918756111166127766e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.260914128026578762e+00	3.797842242766325427e+00	9.031451938023497661e+00	4.779709549201061058e+00	4.737989947214654052e+00	5.670916912489760264e+00	6.017291770665845085e+00	2.394376638742023555e+00	3.758264319401014575e+01	3.688902252098007750e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.668744521111023893e+00	5.096068151251337497e+00	4.985229689585483293e+00	1.162187999930524018e+00	4.487476887157934691e+00	5.925342284488035460e+00	1.486871743745436847e+00	9.772366661957256895e+00	-1.835084879139372571e-01	-1.476816515022053444e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.889686761005469506e+00	1.111271393074263036e+00	6.461674229797249147e+00	8.130845969552439101e+00	6.934719517262739608e+00	7.762023890725205888e+01	9.746169643138967942e+00	8.589050282609138165e+00	8.817258252903487303e+00	1.168357696914725494e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.663212879259723387e+00	1.652070881475131037e+00	6.687373675995630151e+00	1.626587999493156911e+00	4.984137063571532522e+00	9.196011151925711502e+00	5.610181823832744108e+00	5.500470309101010535e+00	7.043565181435178957e+00	8.504419453199430734e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.275616850313261885e+00	4.532763916707955865e+00	6.325870709581625562e+00	5.274702185631983120e+00	6.828056468867923279e+00	4.136943245528670587e+01	3.607819033795322650e+00	9.834967534621739560e+00	-2.323863582675317119e+00	-3.529111747813163902e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.333712982928550339e+00	5.317971976816045832e+00	7.338098127899682410e+00	6.039799890045070008e+00	1.554777320590322143e+00	9.420647019098588260e+00	5.222241205084870330e+00	1.872687340603210959e+00	3.590801979862226858e+02	4.487166575180246753e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.234673015740143320e+00	6.403992634607837076e+00	3.137969142564267955e+00	6.649320873432976953e+00	8.315080557954912521e+00	7.486450050166551762e+01	8.714485690830395370e+00	3.725585641538772474e+00	-5.792309061455146946e+01	1.660584117470214096e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.645526011319395021e+00	3.622620015382953529e+00	5.611603597764029061e+00	7.198904058987668719e+00	9.465646451567048203e+00	4.425613822557149035e+01	3.745398983110778790e+00	6.749165450296476187e+00	-5.726927107059481159e+00	3.940064369280559049e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.283671437353088862e+00	7.260269019827092940e+00	1.938609535080115798e+00	3.282858415389543705e+00	6.839939684524576791e+00	9.591238484017490862e+01	2.730488444965895933e+00	4.151139206015853844e+00	-2.712410197739685724e+00	-6.358440277804155812e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.301532583273710131e+00	8.734803248001965059e+00	4.457080192652046691e+00	1.088190016762176082e+00	9.600224922839458941e+00	1.942495158664756971e+01	2.167739830808379065e+00	9.344286522545401041e+00	-2.820862983748809172e-01	-4.463852396445044235e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.794194366481972835e+00	8.012545457722620057e+00	5.388684266380487919e+00	7.514670232474768952e+00	2.354366498732695323e+00	2.892267855978182922e+01	3.689533688586688509e+00	1.585323250313482202e+00	-4.107861278633146185e+01	9.136666892005186469e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.219677088329753190e+00	1.360393692103059271e+00	6.876245592491033065e+00	5.817065153940681022e+00	5.293472708857477116e+00	4.135617139559383304e+01	8.024159988774529850e+00	5.950012101388415964e+00	7.931018496974512111e+00	9.717285332156220079e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.593283643429896479e+00	5.324069944743825111e+00	9.555408776314610719e+00	8.513611699629027640e+00	6.420741718318353719e+00	3.206021280455749434e+01	5.236128080556436970e+00	6.320238559419105506e+00	-1.030858484171685419e+01	2.934446759978368391e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.500080310179972010e+00	1.941846541359954159e+00	6.401478391864544371e+00	8.390200534350329420e+00	6.237456285626609365e+00	4.502347878287638849e+01	3.055592206791167165e+00	6.884062582144110820e+00	-6.824640465629515873e+00	2.480668924672921776e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.186266566541274159e+00	3.183356669789111137e+00	7.687237255085347165e+00	8.590277809348313198e+00	4.614138122221302929e+00	4.216504122315335934e+01	2.504309686654863754e+00	3.310149241977609069e+00	-1.235964259518573805e+01	1.891342446768097716e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.850430385174767878e+00	9.876585050174616853e+00	5.553908682033832811e+00	5.364358714738514777e+00	4.037551658637680951e+00	2.675983345719805584e+01	3.994668378134893061e+00	4.279236111938752529e+00	-6.166173966868234935e+00	3.138028081114467227e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.316160274484045267e+00	2.281346139241688498e+00	6.707344128145993345e+00	3.996383605559515217e+00	2.138198043237744539e+00	9.386404341543018504e+00	9.466577171574959593e+00	8.606741831829490152e+00	-1.244004567294746408e+02	6.788932193023379114e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.161559264772863642e+00	5.497777503011059608e+00	1.644980518925744040e+00	8.114195030444673051e+00	4.532463733509027648e+00	1.831534069708954746e+02	4.084213820669029715e+00	2.754618084007535828e+00	-2.622444145012339689e+01	1.750336544287327172e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.026817033849505734e+00	6.571964098585731939e+00	3.282122518835775882e+00	5.058864064297653229e+00	2.463666772105090885e+00	3.408294778038851547e+01	9.882878118125740130e+00	8.436573915389752543e+00	-9.239072959891357684e+00	-1.229584218138427104e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.040559086382040199e+00	7.330932226139204921e+00	4.254911870741768354e+00	2.655839117698747920e+00	7.611335654709826315e+00	1.913499545633099430e+01	5.362903042412409782e+00	6.060451948813156520e+00	-3.071681674959555686e+00	-1.675131812676880543e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.383007520661269751e+00	6.035268640362823511e+00	5.253237029640326128e+00	8.701566448353613481e+00	2.878850995174107918e+00	2.088074329822430641e+01	2.621962516521545883e+00	7.847411512914444387e+00	-3.202378790163806777e+00	2.578200865796653147e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.842322896955559619e+00	1.094784221938061686e+00	1.400713625733467138e+00	8.949468428451446300e+00	1.520643544833510497e+00	1.791702093478386004e+01	9.012080496544326635e+00	7.431208129143112018e+00	8.727175136957558976e+00	5.543793804381871304e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.206119159917056649e+00	3.932872597623069844e+00	2.255614040761301897e+00	5.192370985369413994e+00	5.976381656742211668e+00	8.516175050824973880e+01	5.143195733666314773e+00	2.876278613660652184e+00	-1.045594776583998566e+02	1.558480100935943824e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.322191065741177285e+00	5.654359548060999607e+00	3.487574662400950487e+00	1.675052104534350716e+00	6.359808670581705847e+00	4.072347778288738951e+00	7.387229409558512039e+00	6.113790493397946335e+00	-3.592656123006381819e+00	-3.090749897633715548e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.188160307129499493e+00	1.777722538016648812e+00	9.739399148963428843e+00	4.493123279622365018e+00	8.859776233736630147e+00	2.117420313959914679e+01	9.850589980755691144e+00	8.808268739707504125e+00	2.023249111950238088e+01	1.232234930583312718e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.893646150859391142e+00	4.164948806350478705e+00	3.983182607200815628e+00	8.235276974798306782e+00	6.187302691133674593e+00	7.532513668928591244e+01	1.449144910490830496e+00	4.889566213963620456e+00	-2.865825940369074232e+00	2.968773490226976719e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.585242558747269381e+00	1.294021525537778050e+00	5.337482965785738109e+00	9.118132528308581897e+00	4.113808191848288054e+00	2.515135334240770959e+01	1.870647411784353675e+00	9.694092821102845647e+00	-2.477293979885211161e+00	2.335460501635731418e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.318239465107692965e+00	1.706502549551864423e+00	2.761813313639219558e+00	2.820351799356997091e+00	8.219963018344357053e+00	5.319574668209912716e+01	7.481026545976581232e+00	5.060388531856037098e+00	5.729303304687881848e+00	9.010573514815031615e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.262031143047451787e+00	4.567245213906050871e+00	6.499383700493818417e+00	1.598069738287641428e+00	5.863367098556848234e+00	1.819961861439900686e+00	3.528623360541443876e+00	2.283926431008057367e+00	-7.702909898504127106e+00	5.541037924508120938e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.334179806539156132e+00	2.198309102545993987e+00	3.535663158159576547e+00	8.895993363432122436e+00	1.718841540517670685e+00	5.775707518257331863e+00	2.659892274031316006e+00	4.503165518684587809e+00	-1.138975243069396726e+01	1.190989347642990914e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.418034670359800131e+00	6.105777921441813305e+00	2.871984613261893138e+00	4.507281945003807522e+00	6.081368227974418339e+00	8.053257208837344194e+01	1.360145602709447621e+00	9.563208788472930877e+00	-6.203395431382854319e-01	-1.998557932381939963e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.240467357790322467e+00	7.197925820417896858e+00	5.638536784293375348e+00	5.880002402823885532e+00	9.171050653489150051e+00	4.048752304438009020e+01	1.201391041710502039e+00	3.878699166283566147e+00	-1.954018926984558480e+00	3.923366664924762972e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.149515564372031839e+00	8.207737327631951629e+00	1.052738581509667481e+00	9.713373208473196740e+00	4.563745855920146255e+00	9.056045756462636120e+01	7.965928075147491683e+00	8.820659711809733849e+00	-1.120866647531523519e+01	1.337455618668784041e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.707993577810615449e+00	2.793376136573590518e+00	1.067993307427156813e+00	1.600873206930919723e+00	3.663108695165978812e+00	3.127678477077955677e+01	2.203036387931431417e+00	8.929607382420615025e+00	-4.788673089067360666e-01	-2.318383672143988861e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.931127080368065130e+00	2.502684621527084374e+00	2.972475993737092814e+00	6.835321478587138344e+00	2.293323343248475421e+00	4.178613908247547215e+01	5.207926434010257566e+00	4.152605892339476412e+00	9.612563743949123818e+03	7.258404168715098592e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.937833051222349390e+00	1.929389607714792954e+00	1.328293079876483374e+00	1.670660315074650848e+00	2.369114016658643962e+00	8.719844717554405378e+00	6.461672527056451010e+00	1.753272935413087819e+00	2.187345419326975016e+00	6.994179073533419277e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.592833617197781493e+00	6.719950549245394811e+00	1.972881073438712773e+00	4.380914019230637280e+00	4.894217397781553736e+00	7.178166442735023622e+01	4.858708077528763880e+00	7.524035595361343809e+00	-3.507092681803798850e+00	-3.333570700005291769e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.771830082677685159e+00	7.359274725576443466e+00	4.050581858880928365e+00	8.234686772633718732e+00	6.362237693865716359e+00	2.285530248022863375e+01	1.247821947213972438e+00	3.800268361474537837e+00	-2.987580515431996542e+00	7.775274262896006405e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.460725778769474292e+00	1.273346280050480228e+00	8.220074350140354369e+00	4.899797308936600260e+00	1.726161283822783332e+00	1.510715252711126722e+00	8.056395435770030033e+00	8.046836800303736936e+00	8.787042569135765646e+00	5.140356563911879562e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.783145060672569393e+00	9.417670375650711634e+00	6.143488360753645239e+00	9.975081251002984928e+00	9.456127123605167384e+00	8.871107717232943912e+01	1.096927421269371594e+00	4.986872125918465848e+00	-2.321931773935220100e+00	4.176226421521650423e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.858951676152754473e+00	1.467728371350602856e+00	5.611531988795324999e+00	6.034156835063744673e+00	7.790268967403745748e+00	4.913118663130483554e+01	7.857670730250307933e+00	5.361262697465078553e+00	8.889895505109885576e+00	9.705007106569374287e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.735433562477901148e+00	5.868642850172179237e+00	3.642692908027171050e+00	3.891907314698360931e+00	6.285652899999067955e+00	4.526745030148451576e+01	9.043373975116915986e+00	8.008058033675942156e+00	-7.139906055993821887e+00	-6.381402800769255919e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.535004497943635471e+00	7.392626690058516026e+00	9.389090919069507990e+00	2.983063486376123397e+00	8.457555953791601411e+00	2.019603430455066118e+01	4.892562924222457532e+00	4.449057508055558330e+00	-4.676424147224011563e+00	-5.676667447789797734e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.784122431450635204e+00	8.848924362108448349e+00	4.577847265690603962e+00	4.161953467533415107e+00	1.723831708903946547e+00	1.529890303788980255e+01	5.812122260746797053e+00	4.984214344744780867e+00	-6.535105459119550098e+00	5.790618365108671242e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.640669367864378003e+00	7.421954002163855257e+00	1.781106154900560679e+00	4.354234891864289914e+00	5.287156884067340634e+00	7.284714475006421708e+01	5.296817021613897225e+00	4.386767742205930354e+00	-7.783522371977095844e+00	3.736837898972793255e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.913086311876145640e+00	8.218652193343396917e+00	6.555165940790742773e+00	1.614909827355235583e+00	6.668336790416106830e+00	6.450701953630302299e+00	4.509668024539349673e+00	4.309558492128276797e+00	-2.247239704238150448e+00	-1.059724223310884526e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.153445170996526770e+00	4.059220105562033609e+00	2.029860143914281156e+00	4.330951085264985068e+00	8.456916766201112878e+00	1.473728249544381015e+02	8.980685997848709690e+00	5.730551169268318645e+00	-2.981832200298782354e+01	3.947422032636197287e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.428427513902587265e+00	8.330102152057586196e+00	4.113444298841937297e+00	5.170750935486506883e+00	8.042869742717909887e+00	3.488286346950371097e+01	9.049910809529331246e+00	8.281814873150441514e+00	-7.628058713488079512e+00	-6.162392657981225739e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.950152721565109992e+00	1.712713689507145531e+00	5.566382595480677153e+00	7.498785673375151895e+00	3.484428614971986971e+00	2.330222969022711510e+01	4.031568263918202888e+00	4.256802884617893135e+00	7.217795994273463123e+01	6.556323328370740455e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.706293479793731471e+00	9.053281481811060516e+00	8.866782812001861913e+00	6.912383427331031172e+00	9.464649287318909643e+00	1.259913172746495746e+01	6.535615466931940176e+00	5.710307328711112795e+00	-1.057551439961163808e+01	1.694995237897866502e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.229025849631235845e+00	5.927369822590905279e+00	5.442974541419134837e+00	7.381686349033472538e+00	2.121958713393104823e+00	3.506600007202840708e+00	9.337680352444762022e+00	7.039043666338404392e+00	-1.773754579609613558e+01	2.206567760319759586e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.671208011440304730e+00	8.353255704234571866e+00	7.313980605967498327e+00	1.068533210297728964e+00	8.872644964663479072e+00	1.257575731202629754e+01	9.659201392635859307e+00	3.418970487778064005e+00	-9.370493844967176855e+00	-9.751357780108404768e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.522541345837641558e+00	5.073325237626890249e+00	9.934282505746203640e+00	2.956934265254294036e+00	9.732912871165305901e+00	2.478029731004100356e+01	5.577611031332675218e+00	3.502814296469031863e+00	-1.272000192256504292e+01	5.910714094924021538e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.263120431632853702e+00	6.788022834272742223e+00	2.187513426630054436e+00	6.951877640674208436e+00	2.589944159689403058e+00	6.004162200913373226e+01	5.072039757357045708e+00	9.397066899717424704e+00	-4.456496603603671502e+00	-5.512987317548629562e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.674605725266944845e+00	5.731215208223265023e+00	3.476128338352669100e+00	5.353269748351403123e+00	7.496114353543051223e+00	5.410995743045975814e+01	3.510625365940596598e+00	7.510933802795697112e+00	-2.987056196487163806e+00	-8.058679297507890169e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.564089969092185228e+00	7.584912545553343932e+00	4.549692356467509136e+00	1.052929329017774807e+00	1.360642218664470438e+00	7.928284172910573524e-01	9.621048510782971519e+00	6.202144984775024739e+00	-2.729125507756697377e+00	-5.571395997345279127e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.408930917602590149e+00	1.736817051738440032e+00	4.797655774039226273e+00	8.244276359317449732e+00	4.660600912533236162e+00	1.929820798459454778e+01	2.277407085442632706e+00	6.832180696731505520e+00	-4.526510700854263547e+00	9.109707765836986937e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.249912760159750391e+00	1.536622900918787504e+00	4.694636248182711746e+00	7.955182644461413766e+00	5.652294153620915473e+00	3.107838651253091911e+01	6.218572013249857200e+00	1.257822889843794423e+00	7.329541110379828694e+00	3.960564107756530206e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.932731292052730865e+00	3.229092222615779662e+00	9.172383458500092956e+00	5.932816973118100634e+00	6.231388921202055009e+00	2.392640896086151159e+01	3.542830021331007107e+00	6.557405767589689738e+00	-4.790344428080866024e+00	5.593041450001835528e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.439180905094002760e+00	2.426052657684364622e+00	7.425864097147702125e+00	1.590863769636271297e+00	9.429800426364796095e+00	1.504282330723576599e+01	3.512959412387790525e+00	5.582319784944107077e+00	-2.078254958579550227e+00	-4.052982416940863573e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.935131806703906499e+00	8.842835964790033643e+00	6.469623222243161997e+00	7.906323444253501975e+00	7.044815664760197826e+00	5.971518917472335630e+01	4.655005114776812114e+00	5.913893896815541673e+00	-7.550770158200536208e+00	5.091677887683768517e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.516204890720258991e+00	2.971490548329213777e+00	3.782357147025195765e+00	6.256627624839498303e+00	5.324843403623559901e+00	3.098188119485998371e+01	9.989709802856518550e+00	4.236763512007283516e+00	2.514942434195379661e+01	5.376836511359715587e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.595727001215202279e+00	9.779247888396920274e+00	8.413766181983291403e+00	8.033814324834947840e+00	8.281046265186514432e+00	7.589540127373017242e+01	1.497978440328565863e+00	1.728678789321611564e+00	-8.368434984474433236e+00	3.867044087955821965e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.634596108777953027e+00	4.028918610579460768e+00	9.593071575714377630e+00	7.769618392239803661e+00	9.562064375384672132e+00	5.904098428031856116e+01	6.201524410326510584e+00	2.733703737705538650e+00	1.423115194116568034e+02	2.798469491309635373e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.981103133615562228e+00	2.649470318758325948e+00	8.394418576504980578e+00	8.226638503177783335e+00	1.195614814832947514e+00	7.004957260544569131e+00	1.747362464560025863e+00	9.558234171649582223e+00	-1.736920214089571202e+00	-2.732197247841855642e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.493991259425270002e+00	8.102552959290484580e+00	1.011903331990344101e+00	5.660518368460690120e+00	9.835875378067107988e+00	3.575389842191162302e+02	2.387799594751706334e+00	4.677306781332521979e+00	-3.310229396070949015e+00	9.216538073721198998e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.780302818282706312e+00	6.941950876653777414e+00	6.736408122645998198e+00	2.265276623394047562e+00	1.772841636150964240e+00	2.836606751258523129e+00	4.956458307572045641e+00	5.211883178876958844e+00	-2.920824452918754588e+00	-5.092845821974267295e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.226628193591938754e+00	5.486193254356597215e+00	1.468308811825616900e+00	7.036403251592616037e+00	8.328181338099357234e+00	1.296929462496468091e+02	5.593544016806292873e+00	1.474587225822554082e+00	6.958982407759306454e+01	9.952773025033093290e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.219597400208145110e+00	5.998784077066129150e+00	3.313542187520743365e+00	6.582403186903419190e+00	3.524474803118317290e+00	2.943609312865550010e+01	3.334798763004007238e+00	1.347965205436949088e+00	-9.611299255264792407e+01	6.141413084254552501e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.815233233149057490e+00	7.475465399258649057e+00	1.536107182686288875e+00	7.680936194340626244e+00	2.190983837136050827e+00	8.569172781446977183e+01	3.840927412299483201e+00	7.448266391233315353e+00	-4.555427022482016142e+00	4.190247423579031079e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.124554222351339172e+00	3.070167052096405058e+00	6.430566380868054210e+00	2.526225333184005883e+00	4.954189703614212625e+00	2.190068774298615573e+00	1.770176920948247190e+00	5.834294048418117384e+00	-9.596116658293148971e-01	-2.629258618197107111e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.041593678549740609e+00	9.961477727370526836e+00	7.177505585981322156e+00	2.758398809437764942e+00	6.799343954649456734e+00	5.306012288187271331e+00	3.727807119719955598e+00	5.572260843797941732e+00	-2.092043441729447117e+00	-7.377188710615361344e+01
