G	c	dx1dt	d2x1dt2	dx2dt	Fc	Fg	d1	m1	W	d2
1.000000000000000000e+00	1.000000000000000000e+00	6.290486907110997450e+00	2.926103940717998952e+00	5.846937490799461123e+00	2.144210675359541796e+00	3.229693153625765945e+01	3.102642564271814152e+01	5.415770648252043351e+00	4.297945225513594814e+00	1.705951230759790747e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.204945482232021359e+00	5.225165479429279891e+00	1.858041316627804918e+00	2.177713182460483843e+00	1.156389228683037729e+01	-1.127473141504904408e-01	9.941672779433258000e+00	3.710670505748077996e+00	6.276185459796138133e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.892901783949730188e+00	9.083333984650922233e+00	3.278400227870952754e+00	1.537773367243856271e+00	1.332111255384334569e+01	5.054267845359307287e+00	8.434650665969261496e+00	4.499381220834112405e+00	1.252785921365666866e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.399023505135293277e+00	4.139365446968467310e+00	1.476970054862216220e+00	2.460031753445542702e+00	2.062195465349788392e+01	5.880796134767490857e-01	6.470911539006671376e+00	-1.673228736153345775e+00	-1.625374257129562920e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.151045346828975635e+00	6.288496516223052168e+00	5.084834742080585279e+00	8.490980132157037730e+00	4.643695706329668127e+01	7.262462707140627138e+00	8.060056887157838190e+00	5.180365336358519812e+00	8.502966365183544895e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.050816686356992236e+01	4.550967866390061900e+00	3.301996875439966228e+00	3.147748352695499463e+00	5.924800039542013508e+01	1.563144000253172905e+01	4.295013656836355054e+00	3.295648506624605290e+00	5.661584102481496075e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.541222113426718998e+00	2.774737698025002697e+00	5.358441611866042287e+00	3.555152203059722904e+00	3.669178931491267548e+01	1.620884034392076956e+01	6.185659042124706630e+00	4.538716443099694686e+00	1.779528911191333691e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.664481383094040368e+00	9.906286163583153836e+00	3.731808775053242488e+00	1.935270044703076175e+00	4.364149000286766267e+01	5.082425961297112771e+00	5.984029717222107081e+00	2.856053942853674865e+00	5.728766121258302064e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.633942250766274640e+00	4.612131028045564740e+00	3.612582600638107433e+00	3.419587360320707425e+00	3.671504851968836647e+01	1.084487160687475082e+01	2.290978676048534890e+00	2.286924099776372898e+00	2.406929350179457288e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.774481224975575699e+00	7.632449893489216208e+00	7.296440450700083957e+00	6.602919980427857993e+00	7.911180069850544783e+01	1.720896463625726724e+01	6.778729338676864558e+00	5.258463121251407912e+00	3.272580356629862877e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.874878063248135440e+00	2.287314293197357351e+00	1.467824809866132840e+00	5.880880582431963433e+00	6.563160085836823043e+01	5.773056301254662515e+00	5.880559252231219780e+00	2.089596676655357310e+00	7.314064898638179102e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.151596995015689906e+00	1.312554534897130143e+00	9.598698763816026158e+00	3.072588184692389479e+00	3.588276336624184637e+01	3.913452408541091643e+01	4.017339907812954358e+00	3.131365259879649976e+00	1.218099978478028476e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.565125515066995376e+00	1.088888120972272944e+00	9.284320725097456872e+00	1.235489487132093389e+00	3.960274578256106182e+00	7.259617303631792140e+01	9.204126272771638639e+00	7.132664219159921437e+00	4.575644976034384825e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.357748507047739306e+00	7.462491948289379451e+00	6.162592761715172784e+00	4.667481222039241651e+00	3.055885538257058442e+01	6.510821653227482741e+00	1.134913521715307239e+00	7.832001196399593912e-01	-9.990245662037200702e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.828923237174581828e+00	3.264934623065148145e+00	6.139739094333378944e+00	2.284018332667820950e+00	3.749548883033569524e+01	2.226735511925441102e+01	4.575732926267834344e+00	2.973859212970017651e+00	2.750962833076651464e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.981347422111893408e+00	8.043615497998500175e+00	9.561367113919425620e+00	2.473265338099583488e+00	2.358811901984173431e+01	7.162593491192802198e+00	1.762123206775847439e+00	1.170166073297673748e+00	-9.433414073474665429e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.063240444912912031e+00	5.167799234276445830e+00	3.549249862816512113e+00	8.722813133758419823e+00	1.713863741978424926e+01	1.972046101330039214e+00	7.431508304321780223e+00	4.568916803156539252e+00	-2.282325466278996373e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.111873523527555641e+00	9.121958472470918622e+00	1.259457949505446095e+00	5.768096123886429893e+00	9.792682724934169869e+01	-3.002316853091748783e-01	6.926512174021257628e+00	-3.674637707486528848e-01	-4.207730292068945346e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.105728435786156982e+00	2.075210335479638069e+00	3.916653421789519030e+00	5.654386217346555554e+00	2.958252979603795296e+01	5.982755263050430372e+00	3.770725635962770994e+00	2.623227388448695407e+00	2.327142567560805375e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.596530967102074428e+00	9.118905746401148704e+00	7.405728389082842256e+00	5.646487418250206503e+00	8.696893698325828836e+01	1.571874962025608369e+01	6.871693834269261281e+00	4.766679749806994160e+00	4.884735910857539807e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.841086388045249933e+00	7.714053636362232957e+00	1.946075122054508499e+00	5.048668188124516121e+00	9.625363552398498257e+01	3.191205152748330054e+00	4.283056590334576974e+00	-1.717037242828137078e+00	-2.980824559842379131e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.290842091350002718e+00	7.111208389925195661e+00	6.089685491578803678e+00	5.903329736518942994e+00	1.025079090431937487e+02	1.345262689555361746e+01	7.206170982504926492e+00	5.414179539005269604e+00	4.979079991087814960e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.763070826128281254e+00	7.441620184923210424e+00	1.082187419836442643e+01	7.996988220107052570e+00	6.631013373214481987e+01	9.053488917517366730e+00	5.245833491356651557e+00	3.558756886263310992e+00	1.352384922400860603e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.015179219251223230e+00	9.077787557657904571e+00	8.445042972248533175e+00	7.526970804495618950e+00	1.387173112673998432e+01	5.438188450557215337e-01	4.462352151024873592e+00	3.583073367575817070e+00	4.137828760301133002e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.186112465702370500e+00	7.263678790068445856e+00	5.521900339290771065e+00	2.803775048733896824e+00	4.416032656619238850e+01	1.770914061420863916e+01	8.894127943847756512e+00	6.995667015836207980e+00	4.802399059191922106e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.864785120530629392e+00	1.929953235555761815e+00	1.499113418420155330e+00	5.244948868245881357e+00	5.289043870977265982e+01	5.992269656335481365e+00	3.522347709592204446e+00	1.674643098949511355e+00	3.230337926242029880e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.034053153770753042e+01	1.341612400246166015e+00	7.633656095383308582e+00	4.362613093897359740e+00	8.498508720162411123e+01	1.263651371646526655e+02	2.545830285842870300e+00	1.556423927306309629e+00	1.973579181203600399e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.726852863926675141e+00	9.015853191456605131e+00	5.417630577214514354e+00	8.124980458485730139e+00	1.697985330989419595e+02	1.558611653091402971e+01	6.127090772521103013e+00	3.952969862151772151e+00	4.763650080436198095e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.184906328110232110e+00	6.833827859522563664e+00	2.316086338307973058e+00	6.357377941202828175e+00	1.179497080473485937e+02	6.234313908209728083e+00	1.069426265176331903e+01	3.372878055020184895e+00	1.150313833906357104e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.881757096856826905e+00	7.693622863151302838e+00	2.390510023753360080e+00	5.640678744260733346e+00	2.884929588241275056e+01	-1.375267281930474095e+00	5.607335502588465026e+00	7.319578509065181038e-01	5.545186283450791507e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.614820033927751197e+00	5.031525439942837075e+00	9.522124495118189813e+00	2.225161088070564119e+00	2.455917344817080306e+01	1.744271715789937360e+01	1.828984347892720574e+00	1.137435810728756769e+00	7.999113420026672827e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.439929554787262589e+00	2.309120280107527901e+00	6.330400732514366524e+00	6.430842289915529975e+00	1.164787275929042778e+02	6.161807317303147613e+01	3.798388653612883470e+00	2.879543592336383906e+00	2.339030989198135444e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.282496422691915328e+00	2.935476593145875945e+00	8.728724682130716062e+00	1.857209342326878954e+00	5.038188306267558758e+00	3.297226337979569877e+01	5.699882489904646299e+00	4.361369736543154296e+00	8.928857018150895897e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.100553851732691601e+00	7.582548354438908511e+00	8.364053970865565901e+00	3.541334327128021098e+00	8.678996322375292394e+00	7.270132882953239672e+00	1.790359301327379082e+00	1.806490715761028598e+00	1.923509411383220424e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.873117028765086012e+00	5.559198557876904978e+00	6.371042790210195150e+00	2.501640005559516045e+00	3.237800840361475707e+01	1.352643694838762123e+01	6.448020395097411317e+00	5.816171348344693293e+00	1.787330283715302244e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.617421664326835540e+00	2.630919909352782859e+00	6.281681136162859502e+00	6.959203349461851928e+00	1.407154121562900286e+02	3.794815107027478263e+01	9.063192492600125050e+00	7.334127049032997725e+00	3.673255802159343375e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.868745379261881112e+00	5.077760527209034258e+00	5.076749081477156977e+00	3.047792352354471657e+00	4.512341931580355237e+01	1.090145040874773130e+01	4.723333678138557978e+00	2.611193892365542890e+00	2.679188409764327048e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.185425810664455071e+00	4.995288127267329958e-01	4.663392537548433303e+00	3.491008337123254091e+00	4.719816834600437971e+01	2.864940586344123119e+01	3.521209650768029498e+00	2.669047989266589482e+00	1.113526255824314433e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.052870325283548514e+00	6.277907690652885897e+00	4.828545794857735274e+00	9.243190405771624540e+00	4.461411281341835888e+01	1.301006420894936788e+00	4.946257950732983133e+00	3.331106005458827291e+00	-2.817533920499363731e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.611982702073269103e+00	3.631810407067297408e+00	7.845290694246737750e+00	3.243176197601239430e+00	3.271006256342867857e+01	2.949909075911911671e+01	1.628252863993888910e+00	1.289246268281854180e+00	1.643434491488085882e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.985523528438424279e+00	8.011134235878818899e+00	6.454499919677413544e+00	5.905620893213835210e+00	1.118014007687757640e+02	1.579719854602601892e+01	9.100136586378182457e+00	6.077571687293528591e+00	4.320131416104275672e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.274980144033569296e+00	3.361166585441738963e+00	8.291349989871546811e+00	4.666952798284904169e+00	2.304852309511816344e+01	1.010565891202907807e+01	5.140811641902096163e+00	3.089488608507441114e+00	7.501120876802610837e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.905599177973644309e+00	5.788706039154388527e+00	4.767924587479690501e+00	1.658612537924662789e+00	2.244875967070520062e+01	1.036802177202497077e+01	5.123493809219015205e+00	2.978577816769210962e+00	1.025233854605040165e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.138602317723124813e+00	1.456067419533088714e+00	6.289800654958166426e+00	7.445722585974659857e+00	1.454690533890915560e+02	1.036870396091283197e+02	6.744703953579826106e+00	5.220526071786252054e+00	3.000374626512675604e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.844693890539788050e+00	2.382367234916690446e+00	6.524953107721576551e+00	1.573122567841380270e+00	2.728264448185628765e+01	6.424768278598983784e+01	5.147503417347744303e+00	3.813947125688172068e+00	2.081272035914862215e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.694552533422498897e+00	4.001951107784693207e+00	6.473415493498943185e+00	5.163602782175277461e+00	7.618524823778842858e+01	2.351583066747024020e+01	7.020660003030640972e+00	4.598239445512619206e+00	2.361866497861490473e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.726528910147964169e+00	4.925447834904820077e+00	6.506317804325212784e+00	6.607146711220066138e+00	8.157936049301255821e+01	1.949272122570840438e+01	2.245918158314654800e+00	1.389845858598953932e+00	2.123248932178387633e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.153870134056978358e+00	7.069531169481704680e+00	2.504333098752211217e+00	5.562069301442186919e+00	4.288613056766537568e+01	4.651244503540985065e+00	8.750310093583118842e+00	4.499293156090639734e+00	1.520449993477048167e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.091425846585138970e+00	3.598623292117800077e+00	6.236363382598300475e+00	6.624879318333592337e+00	5.262224879119747811e+01	1.002603060238730137e+01	1.017446080537006914e+01	6.969325414366414506e+00	5.022739737107283986e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.496443084710046278e+00	6.938235499077574531e+00	8.296907062512186570e-01	4.225303909729587026e+00	4.611575699779051263e+01	5.566883709202006258e+00	5.932161502990939361e+00	1.937030856757587127e+00	1.565225950856608961e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.151652538078920429e+00	8.463213582510565658e+00	4.800940575855900505e+00	-2.259477035545294221e-01	2.010926008665675013e+01	7.753768832577111247e+00	9.229268401459236770e+00	5.834142994927329795e+00	4.279893313728973112e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.002288348225432557e+00	8.012494630736203050e+00	5.182736981511683716e+00	7.951871231784654270e+00	1.331140322708506005e+02	1.077631262294156045e+01	2.924916084156961471e+00	1.264339517515721933e+00	4.217693024827379418e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.788092125457042769e+00	1.914527145769728156e+00	6.958432394666179910e+00	5.441796004278430132e+00	1.080520418747627502e+02	9.635114708668814387e+01	5.613050975282273036e+00	4.059612558487184941e+00	3.037438031927501925e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.025272222213299500e+00	5.235266730450438999e+00	1.041510732496896097e+01	8.662939411650679489e+00	8.938822113099050171e+01	1.809022491882667794e+01	6.348148952693342117e+00	4.535405778214743222e+00	1.509287661935257461e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.193825159522859281e+00	2.384157335697669744e+00	6.333425036906379368e+00	9.157828762826303759e+00	9.857910815566631868e+01	3.268484860369743927e+01	5.977417328186263923e+00	4.540510789079887921e+00	7.202070549818358813e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.626451186052459086e+00	3.438414676503346534e+00	8.037662714055901603e+00	8.748659397177306118e+00	1.433744737299961969e+02	4.070892736811430979e+01	5.042748372658181211e+00	3.622866028482165657e+00	1.835357134067778304e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.467687193055186690e+00	9.391329652126827909e+00	5.588733178699997417e+00	6.142418713511522910e+00	6.663129227219926065e+01	7.158026316246958842e+00	2.964494362168003327e+00	2.865443996796562587e+00	2.528889926383733950e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.688918768109092916e+00	1.793386530459189832e+00	6.646542570439143205e+00	3.736128464180225706e+00	7.061925717443266137e+01	4.204561818355019653e+01	2.572918611570142566e+00	1.279132866933831547e+00	2.097627528430872417e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.158433517314016115e+00	5.239503062165293379e+00	1.509638675876034286e+00	7.929046890619022570e+00	1.313919548718872932e+02	8.931364230175864449e+00	4.575079486054770328e+00	1.062737274897835427e+00	2.162169431285159590e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.610698085596721896e+00	5.819698001936812304e+00	3.676624220613994964e+00	5.487594269711166817e+00	8.344592822797305587e+01	1.011676038730887228e+01	2.197679001469350801e+00	1.168428642464247380e+00	5.446990785796836008e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.727290166699043006e+00	7.036161276987609625e+00	3.852712783293686716e+00	2.413099564316237622e+00	1.701674313556266327e+01	4.612539488613330185e+00	7.882968031705803291e+00	5.222930221274894258e+00	1.075773014437379942e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.366868614511116853e+00	6.878784730918892976e+00	4.627376442330295880e+00	9.018132202224483862e+00	6.738881881088927628e+01	6.570097487332477115e+00	2.669199496074954325e+00	2.504949410188104686e+00	1.249012807307288284e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.942415683345854793e+00	1.070474697285834331e+00	1.451961195136335814e+00	9.583876555982181245e+00	4.092654523101570874e+01	5.449879704124221291e+00	1.542894103626598401e+00	6.600710283404996881e-01	5.586692578482167448e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.924287106957695670e+00	3.511762214625833600e+00	2.366665488933400674e+00	5.666851170840233820e+00	7.077528128171353217e+01	4.546606586406914730e+00	5.946105393181261967e+00	3.317468796061242120e+00	3.697385747940481906e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.454219104212177038e+00	6.725163376854425223e+00	2.484092196597853075e+00	8.265734425642312644e-01	8.754039203491664978e+00	8.659210325663632135e-01	6.762609160824437637e+00	4.330181543398266442e+00	-2.136175679258313664e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.945368055213033465e+00	1.273081581000065965e+00	9.738003427371394238e+00	4.305632578928336507e+00	4.982174603044643391e+01	5.642694933293550719e+01	8.933923058710741216e+00	6.601617482205194065e+00	4.899834211483410229e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.199929362865217897e+00	3.620531904578498938e+00	3.304684376474436025e+00	8.384405444452722733e+00	1.041342646841443695e+02	1.159352860254959694e+01	5.152946981958245409e+00	4.422661072395039028e+00	1.693521288217581855e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.746758283780431853e+00	1.982810013594552334e+00	5.684490440643088505e+00	8.983937530506135971e+00	6.384135309076484077e+01	2.920767418997913367e+01	3.351061438152264316e+00	3.052063709009751769e+00	-4.557565896584414133e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.968883511433501710e+00	2.075108006350991019e+00	1.768947484681817395e+00	2.874218482686204279e+00	3.823275810578324041e+01	1.943259148601570985e+01	7.636567247286286886e+00	5.365139675055793589e+00	1.954124976150707198e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.769116337259774907e+00	4.499955724718854633e+00	7.559980431091641861e+00	1.762495381710656783e+00	-6.396930785688805798e-01	4.990256854098600314e+00	6.111187541538565249e+00	4.277047418637285325e+00	-1.875819097445119965e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.439243047559074062e+00	2.657245667751424012e+00	3.339407559365497935e+00	8.611102987314415813e+00	2.287984454786147737e+01	1.839325455909368134e+00	2.016837172975509240e+00	1.578467589221560274e+00	2.096509817659726238e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.618881112343230733e+00	6.275096092422693062e+00	2.385331362943573730e+00	4.399928721735479442e+00	7.832811592333914064e+01	7.464796152217396674e+00	7.002489896494163979e+00	3.537304175345021839e+00	5.316199706580695192e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.445092168308816039e+00	6.545287404596342284e+00	5.492906127985089704e+00	5.236510242156087180e+00	3.191536222827969738e+01	5.881623254477868379e+00	8.619611950012922463e+00	6.892797668695217261e+00	4.864607910823482939e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.898917040766662012e+00	6.871466575952476674e+00	1.356705574044047014e+00	9.453918611138117711e+00	3.803208416479337473e+01	2.052129019136021970e+00	5.279956901897098653e+00	-5.658958858010649351e+00	-2.347868652514826522e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.888260898436557866e+00	2.485729255904769452e+00	1.560662843507786723e+00	7.726341062448739416e-01	1.919035818122324244e+01	3.668331079201486933e+00	2.611379806932312420e+00	6.268823107014865892e-01	1.066038918176935476e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.405344571156414091e+00	3.110903823531553591e+00	2.820154133393898643e+00	6.897926105012618159e+00	1.079489818728903003e+02	1.944704122454225370e+01	2.300897776931977834e+00	1.343699492723382738e+00	3.770096943913728182e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.092162567126381489e+00	1.702745976582402010e+00	5.360975462691255355e-01	1.562350366641623856e+00	7.176715069435473104e+00	4.528554656430354264e+00	2.496570714570888860e+00	8.379003639694946326e-01	1.910208114333547087e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.959274344951799307e+00	6.983831487293134188e+00	1.302843557128323004e+00	3.883466030028504434e+00	6.128720021871987456e+01	1.145742238951278136e+00	5.026536314143266182e+00	1.991276293314258483e+00	8.281316397093598880e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.704056127994864722e+00	7.460913668265726884e+00	4.207879147635122052e+00	9.200759068508419958e+00	2.499986090615219325e+01	1.848670699490202685e+00	6.192483354374100912e+00	3.973881609660792957e+00	-3.501533983694770313e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.466929010954610479e+00	3.421547104367266279e-01	8.768438756018877456e+00	4.768399640746135759e+00	7.250590000099434107e+00	1.617267121101560434e+01	1.789755764687018580e+00	1.170909410317998223e+00	5.619123436277193662e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.100766597997086649e+00	9.199825966121704113e+00	6.765468683821160845e+00	1.012976305668432531e+01	1.222399963589890746e+02	8.065410581480618291e+00	8.783299634984762960e+00	6.615082067198421178e+00	2.002003852724648141e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.810762240395708211e+00	1.667391710946318772e+00	5.706824392703568449e+00	5.685817451671267619e+00	7.682665565003007657e+01	4.378653969496210152e+01	8.267451514635730803e+00	5.051921145372440414e+00	1.123105509423356807e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.901209434301700085e+00	5.433765298537854171e+00	4.175508523439114050e+00	3.666157230511714715e+00	4.893203273948412146e+01	1.011951370635198977e+01	6.415674807771615917e+00	4.457943430540511898e+00	2.836003833177667843e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.800514024509429767e+00	7.179859056841531029e+00	1.044171606927346652e+01	3.156619121221680313e+00	4.452284115541375797e+01	1.889270726530883593e+01	8.653254693200144843e+00	6.788095558251442618e+00	2.836089272095338174e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.681408471219736356e+00	9.056657118656296745e+00	5.230403897519027900e+00	3.974824843042023659e+00	8.621140058715073451e+01	8.978636412395985644e+00	1.569701996980482850e+00	1.408844845141858926e+00	5.279599189713170517e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.107904392557105488e+00	7.467187589709837425e+00	2.292952099359918616e+00	4.354587691101510671e+00	4.941420895919704037e+01	4.495738257135140969e+00	5.112901107071152751e+00	1.015944035814343005e+00	1.225686374556389183e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.385621092475032512e+00	8.797964944126075437e+00	6.108245879192933714e+00	2.055187554898489477e+00	1.573085475576253600e+01	4.936885073302610394e+00	6.956656324367053834e+00	4.613244006141441034e+00	5.869643504010779367e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.517040473893858987e+00	4.268493834531879472e+00	2.556070550473815040e+00	4.045740770775285711e+00	7.334205551815345814e+01	9.474345088595558906e+00	9.323926632802523429e+00	3.899609468744944518e+00	7.257654676762444979e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.161445639791938600e+00	7.801671778862647066e+00	4.361684791951702778e+00	4.456997818200683525e+00	3.374211319191433489e+01	4.083056486678803054e+00	7.292122445335162517e+00	5.434775458607160381e+00	6.977372788455387820e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.210433475874417297e+00	1.455366945419503732e+00	5.925971293260143824e+00	6.678415609473636216e+00	7.730971765438275156e+01	3.148340491298280597e+01	2.707045748946272923e+00	2.871605076388936695e+00	1.387503055915694858e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.025167242057833938e+00	9.064641039022541591e+00	9.564341662090686924e+00	7.689246413697128801e+00	1.796444127525807133e+01	1.356881949028984513e+00	9.612922176811359520e+00	6.975761548316580907e+00	-2.474965127409296883e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.709741841048255884e-01	6.672912542407117620e+00	5.639902369382134850e+00	7.882955567051893375e+00	2.041951259720717715e+01	4.100083885002914208e+00	1.938164913621939212e+00	1.592469760577130300e+00	-2.540583380621995246e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.003891470473815062e+01	8.092250246879416409e+00	7.263706379589656592e+00	1.430282120528414636e+00	2.035128363514607486e+01	1.767655175234738252e+01	8.943802337277533709e+00	6.409518779242816322e+00	3.889704016989880415e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.899050702174594818e+00	4.107009551078476761e+00	9.344608932090645581e+00	2.722954845455785033e+00	4.834472236003503554e+01	3.225423001787896737e+01	9.725504334272670803e+00	7.006653157725403425e+00	3.137398457192694536e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.010637981868548252e+00	7.037293490086150349e+00	2.019676101952707636e+00	6.233512342244096338e+00	9.378541479939264036e+01	5.033505434394534461e+00	2.933186972194545383e+00	1.840259192206115557e+00	6.530309542882340565e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.619707892570742658e+00	5.317272876270241255e+00	3.590113334770280940e+00	5.203083848168164494e+00	5.090368576815621537e+01	7.160969759799254319e+00	7.342722850381671051e+00	4.638506349169268184e+00	1.647348978198182010e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.667179480432251282e+00	6.869272557806104018e+00	4.704476405585899634e+00	9.972850540207292003e-01	5.588352186361692731e+00	3.238462236775748515e+00	7.044630024495406317e-01	7.575494290583891788e-01	-5.691922670908198256e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.075176682259757932e+00	1.745130248885301327e+00	4.931113603889824226e+00	7.627900380957920667e+00	3.479830276088821961e+01	1.367042426565239488e+01	4.218576092286696166e+00	3.765718791253530817e+00	-8.729427831067575028e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.504378154400998646e+00	2.084390181208057857e+00	5.228997588997801316e+00	7.159706022455987195e+00	4.245047926907135150e+01	2.134054992987778476e+01	5.559152509482188975e+00	4.126705439582320167e+00	1.070849194784975680e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.921813295465306659e+00	2.904670427799749710e+00	9.646323252527137626e+00	4.999089295046402093e+00	6.098235639303680955e+01	3.608731817460935787e+01	5.542231153611597350e+00	4.603445682216661616e+00	1.844074720913621661e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.466560958168771300e+00	2.712153907402699460e+00	7.392010836625696690e+00	1.954041542922691610e+00	2.227447890145486298e+01	4.513400111228872191e+01	9.403361098990131950e+00	7.426473252978007977e+00	2.113697768622403430e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.678417276839585526e+00	9.225411291315090523e+00	6.003318318383547236e+00	7.246129741226638998e+00	1.114449130481580426e+02	8.168573877230976166e+00	7.083348934454827273e+00	5.137452208760923789e+00	1.809152105793312160e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.096166798850229274e+00	3.413414611377630248e+00	3.996031354005464387e+00	6.420917712791804455e+00	5.478333479545449336e+01	7.024143196173094239e+00	5.136607803195664346e+00	3.960658356549100034e+00	1.400759497405091452e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.017209067363656771e+01	9.375412809276442161e+00	9.654462776787408274e+00	7.822295794755135923e+00	1.539600195163586136e+02	1.547618672699996800e+01	8.401037536294142072e+00	5.465048728299345626e+00	4.089345882233287170e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.020242805861428792e+00	3.408386720714347451e+00	9.772923666322077096e+00	8.084916066790045264e+00	1.092172868882114187e+02	3.497921366392777998e+01	8.675506256893665835e+00	7.192578809774671456e+00	2.419625680012306645e+02
