G c dx1dt d2x1dt2 dx2dt Fc Fg d1 m1 W d2
1.00000000e+00 1.00000000e+00 9.66202565e+00 8.42212869e+00 8.37157162e+00 4.34001645e+00 8.38667005e+01 1.92080513e+01 4.08457833e+00 2.94071946e+00 4.16595710e+02
1.00000000e+00 1.00000000e+00 3.26604066e+00 4.13028287e+00 5.86714379e+00 9.28689948e+00 6.06627826e+01 9.27894326e+00 2.21118640e+00 1.59206260e+00 4.73509420e+01
1.00000000e+00 1.00000000e+00 5.47523655e+00 7.10214537e+00 7.39218519e+00 6.26004019e+00 6.85504017e+01 1.13976722e+01 1.84977008e+00 1.32722380e+00 1.35189271e+02
1.00000000e+00 1.00000000e+00 3.70790479e+00 6.09158768e+00 3.82915102e+00 5.84498749e+00 4.33453142e+01 4.66155234e+00 8.48366500e+00 5.48160041e+00 8.02879834e+01
1.00000000e+00 1.00000000e+00 3.56356445e+00 3.40325443e+00 5.24051109e+00 3.41968163e+00 2.43725118e+01 1.09747299e+01 9.26557788e+00 6.66213202e+00 5.62567317e+01
1.00000000e+00 1.00000000e+00 1.33198253e+00 8.90766988e+00 8.39473208e+00 4.31604028e+00 1.14977805e+01 2.51056373e+00 6.84809242e+00 4.91966792e+00 7.95856751e+00
1.00000000e+00 1.00000000e+00 6.48607901e+00 8.17683419e+00 5.13338677e+00 9.05811480e+00 1.17503297e+02 8.14387363e+00 1.93090703e+00 1.29839173e+00 2.20319093e+02
1.00000000e+00 1.00000000e+00 5.52411121e+00 6.92606651e+00 4.22018439e+00 6.99816743e+00 7.73173103e+01 6.73189258e+00 4.61824495e+00 3.01468947e+00 1.72245602e+02
1.00000000e+00 1.00000000e+00 1.46330876e+00 8.65523556e+00 5.44791203e+00 8.08648324e+00 2.36660435e+01 1.84211680e+00 7.56045280e+00 5.11914299e+00 1.10142742e+01
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 8.45424327e+00 5.08910881e+00 3.57033368e+01 6.73566531e+00 8.01838796e+00 5.76682398e+00 5.50429242e+01
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 4.01687243e+00 6.67222498e+00 1.22427228e+02 9.99350050e+00 2.06396760e+00 1.31212100e+00 4.98463758e+02
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 3.23545248e+00 2.04225450e+01 1.89653269e+00 1.00027647e+00 4.25582910e-01 1.11317230e+02
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 7.34914747e+00 3.38656630e+01 4.69098566e+00 7.40923341e+00 5.31130523e+00 2.39969437e+01
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 4.84841200e+00 5.24120595e+01 1.28025931e+01 4.20936558e+00 3.05166633e+00 1.27847899e+02
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 4.98290963e+00 9.83711478e+01 5.72858713e+00 3.29033198e+00 9.80259530e-01 2.00195143e+03
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 6.84390092e+00 4.35066432e+01 2.58293540e+00 1.11607723e+00 6.19667086e-01 7.60712987e+01
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 9.42652559e+00 1.32899304e+02 1.32290039e+01 5.86269466e+00 3.71125564e+00 3.46814676e+02
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.57605712e+00 2.47585225e+01 7.26961507e+00 8.66035662e+00 5.36283515e+00 3.76100001e+02
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 8.42268914e+00 5.28732272e+01 3.58568396e+00 9.61868482e+00 6.38089700e+00 5.27669505e+01
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.63144799e+00 5.48635324e+01 9.25619314e+01 6.09170456e+00 4.53666097e+00 1.60223000e+02
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 4.99527509e+00 4.30597528e+01 7.01307294e+00 5.63015195e+00 3.97042911e+00 8.73526738e+01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.19721996e+00 1.60206048e+01 4.08190376e+01 1.76550747e+00 1.30216846e+00 1.65796359e+02
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.70941470e+00 4.97192690e+01 1.39218609e+01 5.93985521e+00 4.11215619e+00 2.26579003e+02
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 5.52368118e+00 6.43174361e+01 1.29783392e+01 4.41981171e+00 3.19922346e+00 1.49054860e+02
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 1.50558470e+00 5.45806952e+00 7.76588684e+00 6.46421753e+00 4.70423816e+00 1.34187916e+01
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 5.41986156e+00 9.23297532e+01 1.99900469e+01 4.49853713e+00 3.27622504e+00 3.13451211e+02
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 9.34399566e+00 7.26406069e+01 6.14222993e+00 3.16269211e+00 2.22281823e+00 7.16090643e+01
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.94853896e+00 1.04389725e+01 2.05584388e+00 1.85468748e+00 8.25440579e-01 8.60820556e+01
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 7.87996655e+00 2.15434546e+01 1.83188523e+01 3.83426600e+00 2.85550940e+00 4.64938831e+00
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 4.68703948e+00 5.92257729e+01 1.38441709e+01 1.86980351e+00 1.29367556e+00 2.02344636e+02
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.89656343e+00 9.79047077e+01 1.55494084e+01 2.59207256e+00 1.86162077e+00 2.26657637e+02
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 3.34212938e+00 7.68215483e+00 3.80366864e-01 9.88602543e+00 -1.76653636e+00 -5.82544229e+01
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.43543036e+00 2.73198664e+01 4.31830001e+00 4.99693201e+00 2.48692785e+00 2.94723146e+02
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.44416353e+00 1.48529959e+01 1.58404726e+01 5.78684590e+00 4.27635263e+00 3.60968642e+01
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 1.63442751e+00 2.22496419e+01 6.18049152e+00 8.86256676e+00 5.04404383e+00 3.43069893e+02
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.67082034e+00 1.37242660e+01 7.48302455e+00 9.96012010e+00 7.26971150e+00 2.81825631e+01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 6.97797446e+00 1.00740175e+02 6.32575534e+00 6.24443004e+00 3.66928117e+00 3.53694935e+02
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 8.93521551e+00 8.00705770e+01 3.09810416e+01 8.31226439e+00 6.14562120e+00 7.15486870e+01
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 8.32713117e+00 1.57059185e+02 1.74148306e+01 3.94246922e+00 2.80956049e+00 4.08032366e+02
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 7.16620879e+00 3.20714860e+01 4.27909698e+00 3.75169562e+00 2.63903628e+00 2.39082865e+01
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.99388677e+00 1.62286319e+01 3.15550509e+00 4.62433349e+00 2.67259340e+00 1.12581686e+02
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 3.60268702e+00 1.45639465e+01 2.88926588e+00 7.05256536e+00 4.44279625e+00 2.65709024e+01
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.78826188e+00 7.06301922e+01 3.61743780e+00 7.13972520e+00 -1.72891303e+00 -4.79390382e+03
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.24961252e+00 5.78174580e+01 7.07935060e+00 3.83715491e+00 2.23246085e+00 5.34231115e+02
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.63505094e+00 3.74333577e+01 2.37665614e+01 2.19888932e+00 1.62682888e+00 3.89159607e+01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 5.81998433e+00 8.07797112e+01 1.38939631e+01 6.69156631e+00 4.84173231e+00 2.11915018e+02
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 4.21197378e+00 7.03820801e+01 2.05438776e+01 2.15493276e+00 1.56663467e+00 3.02905264e+02
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.18410243e+00 5.01825120e+01 5.87908193e+01 6.20643257e+00 4.61472913e+00 1.15006234e+02
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 8.45700038e+00 9.75405933e+01 2.51780739e+01 7.24079915e+00 5.32817550e+00 1.34228717e+02
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 8.10363563e+00 5.14851624e+01 6.01843516e+00 7.30550347e+00 5.20310109e+00 4.64141345e+01
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 3.77016249e+00 1.38585511e+01 7.64983781e+00 7.78124900e+00 5.55628804e+00 1.42483164e+01
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 9.22409599e+00 1.67416269e+02 2.66589201e+01 8.85573479e+00 6.47733551e+00 3.49522530e+02
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 9.57533515e+00 1.74343154e+02 3.11501430e+01 5.49963093e+00 4.01051372e+00 3.50458563e+02
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 3.94068288e+00 5.27887031e+01 1.22891574e+01 7.57224271e+00 5.33776125e+00 2.12459817e+02
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 4.18982454e+00 3.39482052e+01 1.14730119e+01 6.57255462e+00 4.34888479e+00 1.02380040e+02
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 5.55070738e+00 4.59918977e+01 4.70650958e+00 2.67975946e+00 1.77503831e+00 9.22087992e+01
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 9.47008731e+00 1.42687721e+02 7.93881994e+00 1.23120680e+00 8.09822399e-01 3.06904850e+02
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.88687490e+00 1.61278869e+02 1.63951026e+01 3.56087247e+00 2.55843620e+00 3.68859457e+02
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.92311166e+00 3.45536158e+01 1.37300606e+01 4.98730336e+00 3.46485620e+00 3.94280645e+02
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 4.53457669e+00 7.27244519e+01 3.26817269e+01 6.55395350e+00 4.73370202e+00 2.68550868e+02
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 5.98034071e+00 8.10729052e+01 1.69643237e+01 8.64963397e+00 6.31073758e+00 1.97329923e+02
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 5.52819225e+00 1.94289388e+01 5.74534381e+00 2.76621145e+00 1.86276921e+00 1.74305804e+01
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.74476761e+00 1.34749339e+01 1.96638301e+01 2.12994811e+00 1.56978178e+00 1.82833891e+01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.72935094e+00 1.58647009e+02 6.40200013e+00 9.67131953e+00 2.27335831e+00 3.68636605e+03
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.09246705e+00 9.16043403e+01 1.83266332e+01 1.97240103e+00 1.43392841e+00 1.80164922e+02
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 8.54117537e+00 1.84963161e+01 2.52831235e+00 5.30641963e+00 3.85714387e+00 5.09303290e+00
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 8.72887851e+00 3.34009469e+01 1.88407918e+00 6.27007356e+00 3.79821940e+00 2.38907142e+01
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 7.73520268e+00 1.07852177e+02 2.42671019e+01 5.87236979e+00 4.30760026e+00 2.02602061e+02
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 4.95289541e+00 1.03570417e+01 2.19215650e+00 1.77428941e+00 1.21415233e+00 5.74332067e+00
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 6.49492080e+00 3.17896816e+01 4.51315925e+00 1.51324223e+00 1.09032116e+00 2.66315125e+01
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.44328866e+00 2.90194481e+01 1.91230177e+01 1.94935085e+00 1.42313614e+00 1.49542925e+02
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.06280876e+00 1.02086640e+02 2.35382586e+01 6.27028915e+00 4.58595575e+00 2.20332232e+02
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 2.61327930e+00 3.58941822e+01 6.45520472e+00 5.89910399e+00 1.72394045e+00 3.19825949e+03
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 7.24554631e+00 4.37402587e+01 7.15636644e+00 3.10366713e+00 2.26003022e+00 3.93744292e+01
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 3.06638345e+00 4.54414293e+01 1.54266713e+01 6.73996728e+00 4.84030242e+00 2.46940073e+02
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 2.05796170e+00 1.29044150e+01 7.85721179e+00 8.38060752e+00 5.83871432e+00 4.87782554e+01
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.48756041e+00 1.95452461e+01 3.81914027e+01 1.37421064e+00 1.02230789e+00 5.04776443e+01
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 1.57136158e+01 7.65654938e+00 5.48316949e+00 3.33026575e+00 3.87074528e+02
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 1.02271243e+02 1.75967291e+01 7.20379371e+00 5.24457391e+00 2.02421661e+02
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 1.31228723e+02 1.00599153e+01 3.27080734e+00 1.75518863e+00 7.43978820e+02
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 7.79633755e+01 1.06164240e+01 3.76993815e+00 2.65994122e+00 2.24059122e+02
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 2.99901119e+01 3.04053531e+01 6.52274113e+00 4.78024923e+00 1.46307207e+02
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 6.45808707e+00 1.40844171e+00 9.08141764e+00 3.63153938e+00 5.18284325e+01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 1.01027176e+01 2.88464095e+00 8.28931978e+00 4.26806583e+00 1.52198977e+02
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 1.68781129e+01 1.57608685e+00 6.24817197e+00 -1.35297332e+00 -1.63025350e+03
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 5.76394561e+01 4.94436463e+00 7.57199546e+00 5.21009251e+00 5.13421531e+01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 6.19347523e+01 1.58189576e+01 4.28340223e+00 2.85662114e+00 5.29271046e+02
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 3.80132899e+01 1.67104239e+01 6.76868975e+00 4.93258297e+00 8.64336392e+01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 3.51766951e+01 6.73323528e+00 5.19563432e+00 2.94891292e+00 5.69176212e+02
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 4.00982097e+01 1.05516743e+01 2.70942523e+00 1.80022159e+00 2.50025018e+02
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 9.25077061e+01 1.38585940e+01 7.31564446e+00 5.20684693e+00 3.05196708e+02
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 7.14746208e+01 5.15839835e+00 6.00818174e+00 2.26174686e+00 7.38586898e+02
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 3.97308535e+01 3.87326119e+01 4.22759424e+00 3.13366652e+00 1.44764711e+02
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 1.65108232e+01 7.35868520e+01 9.20205271e+00 6.86236272e+00 8.20890319e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 2.49210864e+01 5.63103969e+00 1.18840706e+00 8.49802263e-01 3.46166956e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 4.66303155e+01 2.20331100e+01 3.84195836e+00 2.77828591e+00 2.46257336e+02
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 2.09923103e+01 7.25597551e+00 1.51193258e+00 1.09325982e+00 5.48492526e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 2.34962965e+01 1.23670239e+00 7.89874585e+00 4.46514517e+00 1.17068019e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 8.91563022e+01 2.39840412e+00 7.31896709e+00 -5.83969344e-01 -4.21920731e+03
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.11897216e+01 6.13215064e+00 3.98216997e+00 2.71971706e+00 3.58890359e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 8.97573274e+01 1.74977233e+01 7.08096612e+00 5.07579390e+00 4.04123912e+02
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 9.31792381e+01 3.14825739e+00 4.56343504e+00 -1.87229476e+00 -2.92159408e+03
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 1.08370315e+02 1.45289023e+01 7.80628412e+00 5.45751201e+00 4.10048860e+02
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 6.29605006e+01 1.00281712e+01 5.08765296e+00 3.70541220e+00 8.10571226e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 1.66750029e+01 2.52552458e+00 4.71051755e+00 3.41080096e+00 5.70058487e+00
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 4.76208604e+01 1.60510851e+01 9.41256924e+00 6.57762407e+00 4.23753759e+02
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 5.34000814e+01 6.99950870e+00 3.25791190e+00 1.72523264e+00 3.07154699e+02
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 9.13268795e+01 1.27292855e+02 2.08402606e+00 1.55365861e+00 2.64202485e+02
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 1.70909507e+02 1.33113792e+01 6.26088802e+00 4.33973197e+00 4.56159532e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 1.15973933e+02 5.39023887e+00 9.72389631e+00 3.44576029e+00 1.20842329e+03
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.22859809e+01 1.64853009e+00 4.40055292e+00 6.59535162e-01 5.75254331e+02
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.82078534e+01 1.53838517e+01 1.55833087e+00 1.14412664e+00 8.30554846e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 1.11729802e+02 5.91690457e+01 4.05374741e+00 2.99806791e+00 2.69657963e+02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 1.58316749e+01 3.06622134e+01 5.55338489e+00 4.12382037e+00 5.21608311e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.03795469e+01 6.27709744e+00 2.45730706e+00 1.78750629e+00 2.76240608e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 2.74781811e+01 1.51637528e+01 6.92291996e+00 4.96892247e+00 1.62669630e+02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 1.36265975e+02 3.80213080e+01 9.97974450e+00 7.26614586e+00 3.67695002e+02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 4.14974083e+01 1.30540704e+01 5.06565528e+00 3.51005385e+00 2.62966910e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 5.55027475e+01 2.99364434e+01 4.19255701e+00 3.03298742e+00 1.46157942e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 3.39715655e+01 2.95196070e+00 4.60633750e+00 3.15695701e+00 1.79001951e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 3.71041055e+01 3.04309577e+01 2.03631561e+00 1.49978507e+00 1.70378137e+02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 1.10407667e+02 1.55535370e+01 8.94946241e+00 6.26779345e+00 4.69928525e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 2.15831899e+01 1.07668688e+01 4.73343090e+00 3.49505676e+00 2.03207854e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 1.31780314e+01 1.10930619e+01 4.48546970e+00 3.13460013e+00 1.56541906e+02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 1.44740590e+02 1.04119355e+02 6.93721246e+00 5.15705849e+00 2.08321254e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 2.48624820e+01 6.20192280e+01 4.97830079e+00 3.68767299e+00 1.96274156e+02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 7.66341145e+01 2.03001460e+01 6.83410122e+00 4.93202514e+00 2.33465899e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 8.85434705e+01 2.01625274e+01 1.55301661e+00 1.12625709e+00 2.33527770e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 5.63805445e+01 4.15178481e+00 8.32351009e+00 4.88919771e+00 1.26263978e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 5.24326366e+01 1.12763034e+01 9.46453558e+00 6.82599361e+00 5.82442185e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 5.43355940e+01 4.42603183e+00 6.83888848e+00 1.82672409e+00 1.55343377e+03
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 1.80712575e+01 8.46184937e+00 9.59109336e+00 6.13993447e+00 3.94951782e+02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 1.32248319e+02 1.18331275e+01 2.36289083e+00 1.60906268e+00 3.95502094e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 1.07327848e+02 9.33764702e+01 5.29674571e+00 3.93449870e+00 2.55085157e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 9.55161558e+01 2.01055594e+01 6.41626061e+00 4.71864097e+00 1.29821066e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 9.25465069e+01 3.63301400e+01 6.23562983e+00 4.60285634e+00 1.09353431e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 1.40611345e+02 3.96168528e+01 4.61315601e+00 3.39791864e+00 2.65157538e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 7.35086878e+01 7.70438058e+00 4.04275968e+00 2.70863469e+00 2.44606924e+02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 5.85804804e+01 4.30056718e+01 2.14141620e+00 1.57889802e+00 2.00914398e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 1.32618743e+02 4.87168468e+00 4.52568206e+00 1.08027237e+00 2.08658586e+03
