G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	m1	m2	p	Fc	d1	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	6.938681079438064891e+00	9.434239420989339209e+00	9.438596143870325861e+00	5.816802683717670064e+00	1.623458928629092801e+00	6.694904337600839028e+00	9.475455293038244520e+00	3.166092843479693215e+02	-6.397972521686476739e+02	-8.895849920840551306e+01	8.226526803379412556e+00	-2.496381354879230457e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.355315718049153517e+00	7.178622529555745757e+00	8.837212420374987332e+00	4.204161192282522386e+00	2.099827532854816159e+00	2.152636964072387915e+00	7.080441432947517377e+00	5.131643506985911785e+01	-8.251177552857761555e+01	-2.030336180035543947e+01	8.087156055977830604e+00	-2.497659431892587918e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.993539028883861697e+00	1.602746883793718657e+00	7.900074594009010021e+00	4.187557175819242694e+00	1.886813906472313951e+00	6.213362169247411693e+00	4.279137974465669458e+00	-1.645380631735376085e+02	5.457763137381872554e+01	1.825080138152971472e+02	3.675324691028252211e+00	1.021798770026056786e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.764997673480185547e+00	3.707284817936726373e+00	8.091819914679934556e+00	8.466442990930634238e+00	9.581014442389171881e-01	7.244002811978218048e+00	9.446448303245629674e+00	3.582364299285595166e+02	-2.740287699878392687e+02	-3.191973843851230868e+02	2.215691341505524825e+00	-4.857382931777138765e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.165381666852665088e+00	7.367078612596679399e+00	6.983209312808692282e+00	8.107227934396993518e+00	8.607713875171448814e-01	7.301655334752505055e+00	3.484213968593141253e+00	-4.183589973775578130e+01	5.412687251041989356e+01	8.752276492649810891e+00	2.318224784413817297e+00	1.002067594039167062e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.843195017223225873e+00	1.603855469174656490e+00	3.351283157082474595e+00	3.771271137796971651e+00	8.888426624464356163e-01	7.781424744743374866e+00	3.985390525839138665e+00	-3.035266593367306598e+01	4.495619207335604273e+00	1.193734682354404519e+01	7.270689831863596631e+00	8.558066714839210363e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.076559005909615507e+00	6.239714365182317479e+00	9.164491349195740710e+00	9.226310823418717888e+00	9.950031894260000787e-01	8.850866127013109264e+00	7.310690244122772796e+00	-7.590497716816244065e+02	1.053032685469597482e+03	8.384397973673787874e+02	6.781702263956723264e+00	1.841643588497767996e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.099576327989765900e+00	4.121082260103237971e+00	7.032577816466245579e+00	9.582994213681349294e+00	7.329200415641562438e-01	5.498636399679392106e+00	7.894026297669515913e+00	3.320868863025942233e+02	-3.035208059795040754e+02	-7.532596194674158596e+02	8.038051555830699968e+00	-2.858305906383828187e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.708189660390076803e+00	6.586623819626852949e+00	6.039119782774353240e+00	3.935950511150877684e+00	1.532179853219341359e+00	7.569221869511947531e+00	9.364090366533845966e+00	5.302959230049222015e+02	-7.421385475716689371e+02	-2.129311142358996563e+02	9.429944968225813184e+00	-7.311662899244217442e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.051739080078228028e+00	1.417645017075622516e+00	2.000742380196921300e+00	4.189219069634835257e+00	4.755706779866884504e-01	6.578953486324433442e+00	2.854204587763513157e+00	-4.071139377455721586e+01	1.036342852841593931e+01	1.071616375334835851e+02	7.236002130404510346e+00	4.558090012093005498e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.137278240840911891e+00	8.851779675305762041e+00	5.016138711252636107e+00	5.548256798272706014e+00	9.060008469864716529e-01	2.691285267435911344e+00	8.182224066536507578e+00	3.337778539031965863e+01	-5.610374891756735138e+01	-7.836053330843820497e+00	2.405616404573290623e+00	-1.625572328281808723e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.538238037639658273e+00	9.769380008079272315e+00	5.141858736995295942e+00	9.463765216640085853e+00	5.412430021830597626e-01	1.223411191709325996e+00	7.653173036702041188e+00	2.205929907526081379e+01	-4.624558593103211734e+01	-2.010369973122604392e+01	3.191746715308612092e+00	-4.880870560179758399e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.076146699936654016e+00	9.721484834152526844e+00	8.782912472895029410e+00	8.885097281438889993e+00	9.876155102552883758e-01	3.550396811082602966e+00	1.575758509176180544e+00	-5.084373108097022254e+01	1.103059011210589659e+02	3.701321531386414421e+01	8.576171946059506723e+00	2.057313041107456968e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.985913408798733570e+00	7.735944406695217879e+00	5.927007432600795767e+00	1.929108170164162139e+00	3.078916056455506034e+00	4.985967918590896275e+00	4.488220546758877383e+00	-8.000613128046429665e+02	1.376911565281241110e+03	2.255402851945176224e+02	2.888691888172219890e+00	4.066413074741313949e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.016575589117692857e+00	2.173339800498087726e+00	4.427290907882647453e+00	4.537643920148632048e+00	9.754319021894446440e-01	6.545682768793215978e+00	3.535719879667019061e+00	-1.237900220282539578e+02	5.729267668317390871e+01	3.218879131590328484e+02	1.648217261626817809e+00	9.649690222931890276e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.780723042051219451e+00	7.830201171860488252e+00	9.787260141245218037e+00	5.983828604630505588e+00	1.637606262550413305e+00	8.649885682197714587e+00	3.742449487746919878e+00	-8.938883647621331363e+01	1.496296927211920718e+02	2.881279992745712804e+01	7.333837712806127840e+00	2.998136508409980934e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.755842963255267897e+00	1.220831261066547269e+00	2.002992160833675594e+00	5.528985177477202306e+00	3.596038396083002242e-01	2.770290865994658791e+00	9.842489714003061607e+00	1.292073263834789110e+01	-1.213987713392085332e+00	-1.612140608250937746e+01	4.617990930997349253e+00	-4.583422283470364164e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.457667356911052536e+00	1.208817351782007998e+00	4.801282032333176630e+00	2.747600558107299751e+00	1.750712355552623167e+00	2.138086623074266335e+00	6.780353226202023187e+00	1.604372765335498840e+01	-2.703848695929412571e+00	-6.169913443047769341e+00	9.276854490181282387e+00	-3.718281883394910210e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.076677552025309126e+00	3.917275358018485587e+00	1.371398958511521382e+00	8.725017043911325487e+00	1.569963125349173871e-01	9.672416515669292281e+00	7.468653884710781732e+00	-5.930288473343404121e+02	5.148309425758110365e+02	6.586129343391759903e+03	6.856420529019761290e+00	9.385282801071116701e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.455513282760168003e+00	5.400950103303673977e+00	7.658187137564531177e+00	7.090791556788213157e+00	1.079427697350092474e+00	1.971348923553031041e+00	9.788385957854416120e+00	3.133950558080945115e+01	-3.555241678437835162e+01	-2.057171213675999510e+01	1.818469830324466852e+00	-2.277194466870101905e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.092094295500682266e+00	7.939710465096399439e+00	9.270630039177065740e+00	8.542214761018840363e+00	1.084818758301903996e+00	5.295643470427127575e+00	4.389311745156979860e+00	-5.548740275606013483e+01	7.941369897766282548e+00	2.141645018016924862e+00	9.533959231049562888e+00	2.250546142191696219e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.909092283922932509e+00	7.151512978403741450e+00	3.521248367976081095e+00	8.730380807531876286e+00	4.034467870715288118e-01	6.270216189143450691e+00	8.214591259099904619e+00	1.008789324494037061e+02	-8.671979604799273034e+01	-2.047249000862593959e+01	3.321305374207299099e+00	-2.930903289619765474e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.968247760560057458e+00	4.999256466945428024e+00	8.725144231371398718e+00	7.736935977066783821e+00	1.128004511154507394e+00	5.872758087994367493e+00	4.903644165439493108e+00	-4.181699066908033160e+02	4.504773301321328631e+02	3.206275099512948259e+02	4.032482314329854489e+00	3.258340279372098848e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.043129744825250116e+00	3.459863212273840638e+00	3.639004182191060810e+00	4.952146549183245483e+00	7.318111592872548199e-01	1.777769774479353915e+00	8.833669598869052564e+00	4.928628891216695784e+00	-6.593413090878141869e-01	-6.086926721069452206e-01	4.621197214564337408e+00	-9.124867525558323678e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.440697553841868039e+00	9.980780532190273391e+00	9.189028007311659252e+00	6.492877665433655743e+00	1.415585556181907956e+00	1.509383132220997625e+00	2.622101239934866435e+00	1.789187548969069042e+01	-2.526528571343646945e+01	-1.874912146895161280e-01	1.456398768788250253e+00	-4.594522397604059449e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.926652202124635060e+00	4.831138963595533298e+00	7.778558499678521088e+00	2.460382861476844152e+00	3.186551389844158866e+00	1.946981141151402861e+00	9.532079424924715383e+00	2.944462598540238574e+01	-2.887585386020102618e+01	-6.129992118159552916e+00	5.476096535191119941e+00	-7.648038457676271662e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.225808775164622944e+00	5.061240007648312833e+00	8.235238848853292382e+00	7.067717539943429550e+00	1.165273933140182905e+00	6.262238548714678998e+00	2.976385226079375723e+00	-8.163274686154332471e+01	8.915082404049493903e+01	6.385090643331529492e+01	2.096800358125777919e+00	1.822835901886475369e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.868386653180963641e+00	2.466801802856189330e+00	1.164116633430885006e+00	2.615515822395242829e+00	4.440053029290587094e-01	5.886623437450132279e+00	3.933240632161997041e+00	-1.624336646993611737e+02	8.599328813043798903e+01	6.259297607370089054e+02	4.604496768706815679e+00	1.487083596449862671e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.018139616346056986e+00	8.163210179236754627e+00	9.666212527030898727e+00	7.244283864845767695e+00	1.334524356201578277e+00	3.097629204095680766e+00	7.808648881041694523e+00	3.127250593584723504e+01	-4.213605560890778889e+01	-3.094861294359537940e+00	4.153616160556555137e+00	-1.237484298455167107e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.408828862458172182e+00	7.252494434427131154e+00	7.548557382630459500e+00	3.063940833088718119e+00	2.457086879123773659e+00	6.731413797098855234e+00	4.538145032072560703e+00	-2.073782661751769751e+02	3.238845078617682702e+02	5.506090066366562752e+01	7.940090323401154393e+00	4.376716254215285744e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.135474740491806855e+00	2.982009419676871609e+00	3.744104244533401626e+00	2.057253627279703512e+00	1.820346903343054601e+00	8.382441574331492617e+00	6.487320323079420525e+00	-1.781901091273681175e+02	9.070447024666826508e+01	3.940007030012724698e+01	8.220939421325381247e+00	1.471804426057480669e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.934133214081508623e+00	1.742248851717308034e+00	8.462320364999987632e+00	2.489145602467035090e+00	3.404589569827100259e+00	1.371388390786508538e+00	5.006298660343945883e+00	1.428493234860494354e+01	-3.791939845741160831e+00	-4.288289788612530629e+00	2.384117377105325453e+00	-3.937779385045443092e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.717391896397703732e+00	7.120708025627743076e+00	3.533700700662582683e+00	1.007749716428277154e+00	3.469648559789063835e+00	5.480237740392962742e+00	7.680272756330250417e+00	2.966239951755579796e+02	-4.594674409600834224e+02	-6.136681831278381338e+01	4.299125426306925846e+00	-3.198198681579963818e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.843588977712815158e+00	6.894021962802388437e+00	8.855434499347824229e+00	7.460160864924474389e+00	1.187557272630975769e+00	7.198431663422342197e+00	3.050741364731105243e+00	-7.280438915972209202e+01	1.075551394034493455e+02	3.748162142076713366e+01	4.368735963167535985e+00	2.532453619986923457e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.641489152013656749e+00	3.462171186340039508e+00	2.003992626799007581e+00	7.588161756523987833e+00	2.649828320649146307e-01	3.253199724495710488e+00	1.525496484345843839e+00	-4.953291867759826772e+01	3.838872766395061120e+01	3.384610405571690421e+02	2.371099691225805106e+00	2.133780338394882165e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.921651633670319548e+00	9.562287704515162190e+00	7.348139306884246658e+00	5.635521473537618675e+00	1.302105986641556967e+00	3.778153840070129110e+00	3.697499367965221939e+00	-2.734719851792720874e+03	5.589797970370788789e+03	9.429170002752714481e+02	8.188437226836034810e+00	1.267703956943920639e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.122419755754628490e+00	2.361367544019725262e+00	5.869156836605093908e+00	2.450969934624176005e+00	2.391472113118027654e+00	6.517292708573418025e+00	5.279492186139575161e+00	-3.354315021224152815e+02	1.661459166263804832e+02	2.065544582778930476e+02	7.366758907022278535e+00	2.178647504951884457e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.839673201999814101e+00	4.907343331905293482e+00	1.869969822696351480e+00	1.759990665127765919e+00	1.068014905428156691e+00	9.079171209365330952e+00	2.505456965424242011e+00	-1.185972644629518591e+01	7.096452467743113779e+00	9.233575936053650679e-01	2.713794730696385216e+00	4.717095639555545006e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.309977690223954383e+00	9.486824779999746937e+00	3.180441171158056246e+00	1.164135929655929269e+00	2.711004803049124501e+00	8.281395058171025170e+00	4.193915154926701305e+00	-7.274765432856128200e+01	1.320028372374657692e+02	5.290902354957322196e+00	4.286054119126353257e+00	1.958124088116080230e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.388652605021412967e+00	4.768029497118836169e+00	1.115553450229887833e+00	2.487666274895489860e+00	4.449515360606072223e-01	6.253466023946172569e+00	4.599746554058212311e+00	-1.187486583572498375e+02	9.936443805027408871e+01	7.511332891823646207e+01	1.944659123673311729e+00	1.785445299496538382e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.190534651140910505e+00	6.744546707991086798e+00	5.218135602631027936e+00	9.025928637281859679e+00	5.770547502698092357e-01	7.572776709947841134e+00	1.515882455911180982e+00	-1.149798602216690391e+01	1.336513772730789640e+01	4.302744727792682689e+00	6.654407022543293415e+00	7.511810146778204000e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.757205494017451741e+00	4.569626617070051466e+00	3.707901856411133679e+00	3.174541378130580238e+00	1.167258046503410363e+00	4.278901061342218703e+00	6.249169339436278392e+00	2.661622695638731670e+02	-2.734189153086235251e+02	-3.858614551937508281e+02	2.095698364054857432e+00	-1.769113719552630982e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.529946840220272719e+00	3.459634019946226324e+00	6.388527317802273231e+00	4.193231925097055779e+00	1.524757077950406492e+00	6.766553295740951768e+00	8.958454064596200084e+00	2.511461417364704403e+02	-1.706907009996274383e+02	-1.013737112179318416e+02	9.874983259921327416e+00	-5.188554812206734823e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.018844353155140325e+00	9.850228360627474089e+00	3.677270030854678851e+00	1.959213529803331744e+00	1.887344825477831556e+00	5.204775278607859157e+00	2.370476017943312641e+00	-7.829878041872825634e+01	1.715055280104012922e+02	2.880225436958737362e+01	8.021283857316431565e+00	1.031685079460870469e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.682232574876788789e+00	4.678875779491416864e+00	3.694800069091197958e+00	2.997495916210981104e+00	1.233518383448104938e+00	2.709027769306023181e+00	6.383613118535853559e+00	6.291148495615158254e+01	-6.305821110265721074e+01	-4.400828307422069230e+01	4.517246233528672050e+00	-6.161122053687893185e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.151224081290331824e+00	9.041582140820453972e+00	7.696574210161697849e+00	5.672483514203960908e+00	1.355145711186555024e+00	7.314654566888357579e+00	6.984951064672747734e+00	-2.500698842189437528e+03	4.962180559525034369e+03	1.159780092706876076e+03	6.215139558716782808e+00	1.821298505553666837e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.524828644066630545e+00	3.072474382732099940e+00	1.434905307721652479e+00	6.468299400908059660e+00	2.198613613997012495e-01	6.003054084088047304e+00	4.757367107019610408e+00	-2.570821560963708521e+02	1.618431336898055406e+02	1.110162625260217055e+03	9.207178806649032765e+00	1.595774937826005917e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.192038106855242141e+00	2.915126331416022953e+00	9.130084768201921719e+00	3.197589884254095072e+00	2.843641728974853677e+00	4.217274555175163364e+00	7.311523018763443460e+00	1.242260418383067702e+02	-7.442137279337660516e+01	-5.317452535836077487e+01	5.992276722199233241e+00	-5.311847242583734214e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.427374661248622445e+00	1.279208082461223084e+00	8.678060572106028658e+00	1.517909135569031065e+00	5.707402717808904846e+00	9.201180987682530343e+00	4.687500753788412133e+00	-1.044016840524930956e+02	2.763423485361392196e+01	4.047138347405370240e+01	2.567444314938510441e+00	6.439055430832276272e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.756941959735098369e+00	6.869976186198146983e+00	7.010363012442983432e+00	4.524065340397371848e+00	1.550478890693776313e+00	1.190179960450070240e+00	5.545281419012820123e+00	7.748810369267892462e+00	-9.264329457950713831e+00	-3.513958575141513663e-01	4.414183044441548631e+00	2.176837119415147370e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.495395114733717001e+00	4.312473918442613297e+00	6.340744228535878158e+00	3.110756754143301883e+00	2.039892277673682752e+00	3.847947739292262082e+00	1.074266758561694735e+00	-2.123388815726331558e+01	2.067204188565395739e+01	1.232909974520744534e+01	8.589096684865955567e+00	4.992607526919179861e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.534479632184031495e+00	8.777752539963415757e+00	9.035195168144872113e+00	2.979336639618223259e+00	3.032975381033046425e+00	1.499685136516257122e+00	7.220399515132367441e+00	1.299788688919892365e+01	-2.149850299815355825e+01	-7.170590933714325876e-01	6.800699889304518742e+00	-2.440496710619462561e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.211504769526009273e+00	5.260923939768461288e+00	2.663969189683987882e+00	9.636732448910503734e+00	2.772830606790327446e-01	7.892617508920725555e+00	6.950647933731297634e+00	-1.413110931840744797e+02	3.344119714189551473e+01	3.066825297963672270e+01	6.858507328666784808e+00	1.763284864461058169e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.808191009619800838e+00	9.702939605932819234e+00	1.711020914447121788e+00	6.543152669342988226e+00	2.606481709884796993e-01	7.315803823534543504e+00	1.342319726476733921e+00	-2.317414522301557511e+01	4.649310016811363511e+01	3.729990878873956461e+01	8.800732506927815280e+00	1.000258739983032797e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.588355014124496201e+00	2.656462039213093540e+00	3.156284765546196969e+00	6.018776947468504446e+00	5.264050485197222518e-01	3.982151009999163271e+00	4.321028771596942875e+00	2.682334761817610911e+02	-1.106580668407051462e+02	-1.734768074078642428e+02	9.041079296119896469e+00	-1.993344807814883825e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.467214555638916451e+00	8.819534014606652761e+00	8.145925487830565359e+00	4.739283765579044072e+00	1.720066234678786055e+00	7.080176129038049382e+00	9.811807910121883580e+00	4.818068550703373489e+02	-9.483701296432084291e+02	-2.340703532988651432e+02	9.277686344657009698e+00	-5.224140771182304888e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.583563381012986326e+00	7.992108832072280400e+00	1.324829582731707367e+00	4.862090976483175453e+00	2.692204697672281322e-01	4.562772208068663460e+00	4.796110986776953133e+00	1.875850848996568857e+03	-3.357472537538307279e+03	-6.559558681796977908e+03	1.859010505670932067e+00	-8.996422899002688064e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.230972325455807592e+00	7.949780178105183559e+00	6.237490935997572983e+00	5.869029221947228869e+00	1.064081726234442193e+00	7.808506997970495078e+00	5.519778580199715456e+00	-3.472880828450579997e+02	6.155022764963135842e+02	2.901435499440772787e+02	5.894732488940907622e+00	3.855627476012886291e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.336046090383963936e+00	8.603928556417164586e+00	9.951769972587641178e+00	7.275781082981258585e+00	1.369471907296414326e+00	5.082732769484347379e+00	9.190701545429618591e+00	9.862981457153212261e+01	-1.634087952657841925e+02	-1.654229405254794116e+01	7.669445302173284240e+00	-7.936985526993673830e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.139268837455620798e+00	7.853776259718673991e+00	8.708521541189044868e+00	7.324573489789315772e+00	1.186754607814539231e+00	4.715605769769982913e+00	7.455731074714042173e+00	2.962890515163228500e+01	-5.677089666503889021e+00	-1.174814884471509613e+00	7.816351111963488307e+00	-1.696237660337952207e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.357663299374165078e+00	6.634895445239557432e+00	5.696949607688559958e+00	2.538233448807527104e+00	2.235483306895977407e+00	9.414930232868412574e+00	6.243118832224451076e+00	-3.455878869681012588e+02	5.131123046366581093e+02	1.686223112686690797e+02	6.458819666459924669e+00	1.324107628975400985e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.848346090821557652e+00	2.182857421325768321e+00	1.567103159790721678e+00	5.494586098865291923e+00	2.861919385588360676e-01	3.256169790319560331e+00	8.170708870033266180e+00	5.231439948870560386e+01	-2.300251940409126306e+01	-2.015787969767355889e+02	2.508640786407526413e+00	-1.184574137988881012e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.692290066639237978e+00	1.302010829480020337e+00	8.485714868322412840e+00	4.710756716185257709e+00	1.802306108530142392e+00	2.092746122429490985e+00	8.779764612336260043e+00	5.304591557421713333e+01	-1.553743020325961943e+01	-1.754107225226594551e+02	8.174850894487752484e+00	-2.886295146335995923e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.673160032615669479e+00	9.275814527148384059e+00	6.398911528662740267e+00	8.834394416160460395e+00	7.235870836207960455e-01	6.269365737061324495e+00	5.111608362573146103e+00	-5.388361950047083155e+02	1.121965621049893116e+03	6.151816480709576354e+02	7.489213602158245386e+00	1.343378059830526763e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.675359405006940250e+00	6.552153841660143030e+00	2.034229867941566461e+00	6.680306274248365206e+00	3.039875622626128093e-01	9.728977742398795314e+00	5.279955058553251313e+00	-1.999092894224237398e+02	2.892041998298683438e+02	6.358832540224535705e+02	1.777583495077796227e+00	9.019781074059053935e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.653430488003055920e+00	8.180716221589515058e+00	1.859065354455337937e+00	5.798034575033127247e+00	3.198144328054792762e-01	4.384110998528137237e+00	4.473428655128311782e+00	1.944911906258855197e+03	-2.884250937006162076e+03	-1.134113025734346820e+03	5.174202112901199690e+00	-9.037766647663968615e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.465447070764083648e+00	5.335270160287295838e+00	9.177121701455620340e+00	2.039566568013102543e+00	4.506546710612983730e+00	1.566931301661905973e+00	9.694656575503760365e+00	1.666134827512079042e+01	-1.838866250693118687e+01	-7.107365095495806750e-01	2.560967156203696860e+00	-1.720861093120569763e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.661339971100099788e+00	2.064956094465376868e+00	7.026633421339005814e+00	6.451024971529303542e+00	1.089699168907217297e+00	4.058076418267456908e+00	7.274536617128690708e+00	1.584842169681897985e+02	-7.272759319273826861e+01	-4.480561631468801806e+02	4.036813293804726754e+00	-5.583232220100420818e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.843511802155353596e+00	2.123171724814596928e+00	8.470022352978292091e+00	2.059056655203387987e+00	4.116294594490637060e+00	5.564313693321972565e+00	1.743066941511349111e+00	-1.962279036878299721e+01	7.808013639456383714e+00	3.406340687725553540e+00	1.161621423164667988e+00	1.700823650227096451e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.535655524206286593e+00	7.169909304798682825e+00	8.915731790422494640e+00	4.032828574183241699e+00	2.202780228739048773e+00	2.464047465163115902e+00	8.756074274179379557e+00	1.778302097999024767e+01	-1.846571852065404329e+01	-1.096723650156838259e+00	4.596123965051306826e+00	-4.332452988298985019e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.010322431629530726e+00	4.872939553140741786e+00	6.144822788888284926e+00	2.294068662137272785e+00	2.689425005737793750e+00	6.931517110337582999e+00	5.329028595108237454e+00	-2.771026526422227789e+02	2.803172870698529664e+02	7.198101683515095317e+01	5.947708510072980737e+00	5.304161768254440403e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.429168526223842051e+00	2.792385735443545070e+00	5.655413453345031094e+00	7.224396822358807313e+00	7.805196542893663159e-01	9.984530487193747916e+00	1.621961996252033744e+00	-3.613310326570059061e+01	2.273540621757396707e+01	1.217859200954955128e+02	6.571870827895893719e+00	6.660528495880689661e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.259742983545233841e+00	5.417852164804096482e+00	4.876299104865687184e+00	2.859825223666916827e+00	1.706060784073598180e+00	5.073001541590300256e+00	5.950017845183182885e+00	4.966843813178761593e+02	-5.800890669171932359e+02	-2.502353267146053497e+02	6.974600776043392791e+00	-3.370120706965986301e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.132217574759675216e+00	1.571778343098965136e+00	3.857023602013389230e+00	4.534496235459370084e+00	8.506221205419539633e-01	4.203418898128135517e+00	4.761626610374508850e+00	4.348826485747122206e+02	-1.436988269970275383e+02	-1.132760682479187381e+03	8.533727697822964586e+00	-3.519318872683736117e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.867537041586933233e+00	6.242315901625984154e+00	4.914690298374233102e+00	9.053617182438676636e+00	5.443260294999443527e-01	4.607517062378118311e+00	8.896096155076289591e+00	3.593073312496778016e+01	-2.648161287326808733e+01	-6.194696868883337260e+00	2.932492019190257260e+00	-6.224039578211541084e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.537511770820546353e+00	3.425792563561687931e+00	7.970659737249167875e+00	2.836988847794823076e+00	2.806265659490380315e+00	2.027751752134728136e+00	2.828100079636001851e+00	9.394178680818758664e+01	-6.865745072911343527e+01	-3.785648186247515667e+01	2.093650976570019306e+00	-4.043034607041049355e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.908558008266460604e+00	8.179834575198308144e+00	6.411685035137616673e+00	5.576428777436484907e+00	1.152309662308232063e+00	8.947787686495374260e+00	8.437797294010875859e+00	-2.927070267269369651e+03	5.381165113751080753e+03	2.484476740755200353e+03	8.663135260711575469e+00	6.365196749414510123e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.260914128026578762e+00	3.797842242766325427e+00	9.031451938023497661e+00	4.779709549201061058e+00	1.893494378346396001e+00	4.735554913364889096e+00	6.017291770665845085e+00	9.904013162318847208e+01	-5.342471599623060285e+01	-1.042090148646453329e+01	2.404211428606015666e+00	-1.397002303873947255e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.668744521111023893e+00	5.096068151251337497e+00	4.985229689585483293e+00	1.162187999930524018e+00	4.291092867771328478e+00	4.485877608770661773e+00	1.486871743745436847e+00	-2.535284393467604858e+01	2.668476042719072083e+01	3.372127320659201732e+00	9.776962748959920901e+00	7.182865291703633304e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.889686761005469506e+00	1.111271393074263036e+00	6.461674229797249147e+00	8.130845969552439101e+00	7.939224389410274307e-01	6.930422501912330446e+00	9.746169643138967942e+00	4.286934055079447035e+02	-1.033714552503517581e+02	-3.226879786970809164e+03	8.580415446057632067e+00	-1.527474587208414159e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.663212879259723387e+00	1.652070881475131037e+00	6.687373675995630151e+00	1.626587999493156911e+00	4.122503868028467799e+00	4.969416449619113330e+00	5.610181823832744108e+00	6.740146673522250467e+02	-2.427782102710369827e+02	-5.066680100099893025e+02	5.507444820500955629e+00	-1.979933761196487012e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.275616850313261885e+00	4.532763916707955865e+00	6.325870709581625562e+00	5.274702185631983120e+00	1.199024325908457644e+00	6.830064145556216104e+00	3.607819033795322650e+00	-1.116609173949217393e+02	1.090709660622044197e+02	9.594848886731945470e+01	9.830593635473222847e+00	1.588766252547058230e+03
