G c dx1dt d2x1dt2 dx2dt d2x2dt2 d2 m1 m2 p Fc d1 Fg W
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 1.18559268e+00 7.20379371e+00 3.05498127e+00 -7.26368605e+01 1.06852242e+02 3.74641652e+01 4.36017845e+00 2.45907801e+02
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 2.65190607e-01 3.27080734e+00 1.52612189e+00 -4.94563532e+01 3.78228481e+01 3.39063938e+02 2.36269400e+00 2.13361032e+03
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 1.30150036e+00 3.76993815e+00 3.69936458e+00 -2.73440108e+03 5.58931738e+03 9.42759516e+02 8.18608155e+00 1.26825585e+04
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 2.39219081e+00 6.52274113e+00 5.26877798e+00 -3.35170602e+02 1.65377288e+02 2.06848792e+02 7.36505496e+00 2.19493872e+03
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 1.06667918e+00 9.08141764e+00 2.51218047e+00 -1.28015352e+01 7.16017302e+00 1.36890383e+00 2.71343608e+00 1.89857180e+01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 2.71041715e+00 8.28931978e+00 4.19317561e+00 -7.31371055e+01 1.33288937e+02 5.59634352e+00 4.30049718e+00 3.45596133e+01
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 4.46129686e-01 6.24817197e+00 4.59984716e+00 -1.18107061e+02 9.94141849e+01 7.49146820e+01 1.95224522e+00 1.78094823e+03
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 5.78740898e-01 7.57199546e+00 1.51652659e+00 -1.21209511e+01 1.40472096e+01 3.84182843e+00 6.65385937e+00 8.38384668e+01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 1.16937123e+00 4.28340223e+00 6.24976523e+00 2.65668092e+02 -2.72915300e+02 -3.86038288e+02 2.09234732e+00 -1.76976219e+03
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 1.52448511e+00 6.76868975e+00 8.95909085e+00 2.51262605e+02 -1.69835753e+02 -1.01605137e+02 9.87340752e+00 -5.19673431e+03
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 1.88651641e+00 5.19563432e+00 2.36568622e+00 -7.84257980e+01 1.71834004e+02 2.86290410e+01 8.02613867e+00 1.27661017e+02
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 1.23257638e+00 2.70942523e+00 6.38027212e+00 6.29176740e+01 -6.26476556e+01 -4.40453857e+01 4.51214695e+00 -6.15993944e+02
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 1.35531644e+00 7.31564446e+00 6.98265284e+00 -2.50151578e+03 4.96381664e+03 1.15952490e+03 6.20707539e+00 1.81917015e+04
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 2.21535635e-01 6.00818174e+00 4.77401212e+00 -2.56752375e+02 1.61361289e+02 1.11104830e+03 9.20207635e+00 1.59546008e+05
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 2.84462875e+00 4.22759424e+00 7.30987829e+00 1.24165572e+02 -7.59492460e+01 -5.32152022e+01 5.98689352e+00 -5.28860803e+02
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 5.70573517e+00 9.20205271e+00 4.69658389e+00 -1.04224369e+02 2.72170640e+01 4.08540001e+01 2.57048638e+00 6.36455279e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.55118019e+00 1.18840706e+00 5.54173559e+00 8.34229958e+00 -9.12469111e+00 -7.77211915e-01 4.40833020e+00 -1.77578713e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 2.03968474e+00 3.84195836e+00 1.06617740e+00 -2.21415483e+01 2.07097146e+01 1.23829831e+01 8.58830379e+00 2.96399891e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 3.03453194e+00 1.51193258e+00 7.22548103e+00 1.34872290e+01 -2.12088094e+01 -7.28391249e-01 6.79791714e+00 -1.33713782e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 2.76795996e-01 7.89874585e+00 6.95208411e+00 -1.41402259e+02 3.33792367e+01 3.12193600e+01 6.85651946e+00 1.76439126e+04
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 2.61310480e-01 7.31896709e+00 1.34560790e+00 -2.24532395e+01 4.65185666e+01 3.69275793e+01 8.80139337e+00 9.83160996e+02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 5.24890365e-01 3.98216997e+00 4.31425097e+00 2.68398750e+02 -1.10079315e+02 -1.73706514e+02 9.04575752e+00 -1.99153764e+04
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 1.71894683e+00 7.08096612e+00 9.81128657e+00 4.81632098e+02 -9.49528178e+02 -2.34274289e+02 9.27813315e+00 -5.24358323e+03
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 2.69937799e-01 4.56343504e+00 4.78662906e+00 1.87619241e+03 -3.35644918e+03 -6.55926098e+03 1.85364274e+00 -8.99702044e+04
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 1.06426502e+00 7.80628412e+00 5.51750865e+00 -3.47531105e+02 6.15007970e+02 2.90426831e+02 5.89713402e+00 3.84637353e+03
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 1.37026942e+00 5.08765296e+00 9.18937142e+00 9.87412371e+01 -1.63339158e+02 -1.66241687e+01 7.66458569e+00 -7.89109591e+02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 1.18880865e+00 4.71051755e+00 7.45535688e+00 2.91484606e+01 -6.98511174e+00 -9.20512777e-01 7.81234161e+00 -1.58366028e+02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 2.23672410e+00 9.41256924e+00 6.23863118e+00 -3.46151856e+02 5.12877745e+02 1.68463068e+02 6.46044582e+00 1.29797539e+03
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 2.85905101e-01 3.25791190e+00 8.18024213e+00 5.25573980e+01 -2.27548571e+01 -2.00787543e+02 2.50108602e+00 -1.18413311e+04
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 1.80183543e+00 2.08402606e+00 8.77929640e+00 5.30141369e+01 -1.53669751e+01 -1.75232200e+02 8.17678499e+00 -2.87894993e+03
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 7.23372122e-01 6.26088802e+00 5.11199265e+00 -5.38912172e+02 1.12193816e+03 6.14523737e+02 7.48100200e+00 1.34352130e+04
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 3.04424196e-01 9.72389631e+00 5.27597528e+00 -2.00165791e+02 2.89990590e+02 6.35722329e+02 1.77522194e+00 9.01633092e+03
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 3.18464205e-01 4.40055292e+00 4.47445842e+00 1.94490595e+03 -2.88372323e+03 -1.13417410e+03 5.17428842e+00 -9.03592411e+04
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 4.50645476e+00 1.55833087e+00 9.70035526e+00 1.65825730e+01 -1.71603865e+01 -1.43766012e+00 2.56579660e+00 -7.11187409e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 1.08868150e+00 4.05374741e+00 7.27449629e+00 1.58585023e+02 -7.20924638e+01 -4.47200815e+02 4.03729341e+00 -5.57218527e+03
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 4.11886140e+00 5.55338489e+00 1.74900760e+00 -1.96705166e+01 7.74339364e+00 3.70488037e+00 1.16272983e+00 1.89936151e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.20845628e+00 2.45730706e+00 8.76663661e+00 1.72454831e+01 -1.86722784e+01 -9.49827442e-01 4.60296882e+00 -2.74884840e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 2.68901434e+00 6.92291996e+00 5.32503947e+00 -2.77370226e+02 2.81679326e+02 7.16667173e+01 5.94889229e+00 5.61799467e+02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 7.82581413e-01 9.97974450e+00 1.61878516e+00 -3.64235261e+01 2.28298259e+01 1.21465284e+02 6.57624334e+00 7.01213477e+02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 1.70636822e+00 5.06565528e+00 5.94745530e+00 4.96384924e+02 -5.80476767e+02 -2.49918224e+02 6.97141311e+00 -3.34383855e+03
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 8.51059281e-01 4.19255701e+00 4.75447851e+00 4.34946348e+02 -1.43586722e+02 -1.13312610e+03 8.52662182e+00 -3.52175254e+04
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 5.42028924e-01 4.60633750e+00 8.89974464e+00 3.57986919e+01 -2.60454830e+01 -6.04701648e+00 2.93916617e+00 -6.22693641e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.80568683e+00 2.03631561e+00 2.83595143e+00 9.43912081e+01 -6.83738297e+01 -3.83001438e+01 2.08433640e+00 -4.93898708e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 1.15206965e+00 8.94946241e+00 8.43818149e+00 -2.92759574e+03 5.38153723e+03 2.48485486e+03 8.66383455e+00 6.36423781e+04
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.89228318e+00 4.73343090e+00 6.01919822e+00 1.00192686e+02 -5.29865617e+01 -1.03757489e+01 2.40951533e+00 -1.40704484e+02
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.29055962e+00 4.48546970e+00 1.49149273e+00 -2.53167517e+01 2.65651470e+01 3.55161021e+00 9.77284073e+00 8.51953581e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 7.94584737e-01 6.93721246e+00 9.74660771e+00 4.28220907e+02 -1.04959448e+02 -3.22726647e+03 8.58284406e+00 -1.52766129e+05
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.12095335e+00 4.97830079e+00 5.61353720e+00 6.74579509e+02 -2.42266447e+02 -5.06476585e+02 5.50788945e+00 -1.98254335e+03
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 1.20063023e+00 6.83410122e+00 3.61789169e+00 -1.11826485e+02 1.09289890e+02 9.59640321e+01 9.83279282e+00 1.56375823e+03
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.21130949e+00 1.55301661e+00 5.22466158e+00 3.23634242e+01 -3.71611615e+01 -2.37269776e+01 1.87639056e+00 -1.04900561e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 4.71300708e-01 8.32351009e+00 8.72072005e+00 1.54797964e+03 -1.89204721e+03 -9.82912670e+02 3.72759185e+00 -6.40266841e+04
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 7.79594308e-01 9.46453558e+00 3.74412812e+00 -4.51265286e+01 2.96676502e+01 2.41456439e+01 6.74401974e+00 8.58856826e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 5.90959572e-01 6.83888848e+00 2.73408757e+00 -7.54725558e+01 1.20361717e+02 1.02851251e+02 4.15006182e+00 9.53510690e+02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 4.09301262e+00 9.59109336e+00 2.16164122e+00 -4.62735619e+01 8.89240915e+01 7.56736857e+00 9.35535297e+00 1.80383826e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 7.17482182e-01 2.36289083e+00 3.68073459e+00 1.16200245e+02 -2.06482767e+02 -1.31175693e+02 1.59063479e+00 -4.86344945e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 1.18023111e+00 5.29674571e+00 8.02043278e+00 2.87588356e+02 -8.69539757e+01 -1.26466456e+03 5.94470649e+00 -2.21668977e+04
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 1.12078745e+00 6.41626061e+00 5.24463729e+00 -3.21802099e+02 3.51898727e+02 1.62410718e+02 6.31779641e+00 3.42833361e+03
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 7.63284267e-01 6.23562983e+00 3.04733443e+00 -6.57220073e+01 2.61528321e+01 1.29921135e+02 6.87455311e+00 2.58689706e+03
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 8.95506752e-01 4.61315601e+00 2.49566500e+00 -8.90006775e+01 6.20794883e+01 1.78903291e+02 3.30099601e+00 8.04341135e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 1.03551022e+00 4.04275968e+00 3.99456529e+00 -4.59040386e+03 9.68295724e+03 1.89196500e+03 4.28109785e+00 1.82462401e+04
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 1.67562164e+00 2.14141620e+00 9.45931936e+00 4.05115653e+01 -1.99575213e+01 -4.99847606e+01 8.59312477e+00 -1.32543349e+03
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 2.01672223e-01 4.52568206e+00 4.08724041e+00 -6.88709615e+02 8.29443289e+02 3.54200534e+03 2.75448492e+00 9.69013836e+04
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 6.49892064e-01 2.46394734e+00 9.89311668e+00 5.91263947e+01 -8.62498603e+01 -9.37482257e+01 8.44181062e+00 -5.34839461e+03
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 1.60569986e+00 7.60929109e+00 5.36707410e+00 -1.47239988e+02 2.02846643e+02 2.22784872e+01 6.06389881e+00 4.46867974e+02
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 6.04092173e-01 2.87947842e+00 2.61247526e+00 -2.46818766e+02 2.87460079e+02 1.36746079e+02 7.85968760e+00 4.24453949e+03
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.57758311e-01 1.52708775e+00 9.02026083e+00 6.78642064e+00 -8.45820565e-01 -2.21048130e+01 7.42246630e+00 -2.03295827e+04
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 4.34925759e-01 5.97129524e+00 5.14319836e+00 -4.60213064e+02 3.80070280e+02 9.59049148e+02 2.86760346e+00 2.09666873e+04
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 2.07656805e+00 6.35706759e+00 7.38704209e+00 1.20683657e+02 -4.17339750e+01 -3.67250664e+00 6.11931463e+00 -2.41619641e+02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 2.16989994e+00 8.84721755e+00 9.85340425e+00 8.99381122e+02 -3.25075914e+02 -6.14951492e+02 8.80950838e+00 -1.89583170e+04
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 4.83746475e-01 6.19283451e+00 1.45157815e+00 -2.23112799e+01 1.92398931e+01 3.62581304e+01 4.88904613e+00 3.61621393e+02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 5.85606547e-01 4.10932768e+00 1.87025104e+00 -2.45684519e+01 5.74847996e+00 4.75332725e+01 9.69931693e+00 1.64568519e+03
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 9.76556236e-01 8.22710693e+00 7.48411067e+00 -1.04707048e+03 3.76152726e+02 2.31055975e+03 5.06993590e+00 5.68430538e+04
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 4.05363902e+00 5.86251004e+00 3.53642503e+00 -2.27192021e+01 5.59337586e+00 4.17367433e-01 2.28507073e+00 2.61130124e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 3.96367791e-01 1.71352256e+00 2.65871257e+00 1.28801822e+01 -1.77765802e+00 -5.36206637e+00 4.50491212e+00 -4.85066872e+02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.35551426e-01 6.09265504e+00 1.35425692e+00 -2.92658672e+01 3.93701652e+01 4.51534510e+01 9.56532166e+00 4.38072092e+02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.61419186e-01 9.17216691e+00 1.19662041e+00 -1.16745315e+01 1.60715573e+01 3.23552392e+00 3.87748764e+00 1.47250604e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 1.08060975e-01 4.56681363e+00 7.97037043e+00 4.58480970e+01 -5.01736077e+01 -3.56314969e+01 8.81288344e+00 -4.32204400e+04
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 6.68493501e-01 3.66693222e+00 2.20990085e+00 -6.34053706e+01 3.66150675e+01 1.04944370e+02 8.93125614e+00 2.17429265e+03
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 4.34773848e-01 2.29122511e+00 5.20948554e+00 6.48692022e+01 -3.55346420e+01 -3.22351160e+02 4.15167872e+00 -8.08861902e+03
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 7.98160243e-01 2.36300970e+00 6.45307134e+00 2.19397784e+01 -7.02843543e+00 -1.54750874e+01 1.74931892e+00 -2.97535196e+02
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.50361395e-01 4.89494336e+00 4.85516621e+00 -7.89382638e+03 1.12673039e+04 1.03326432e+04 7.52102118e+00 5.07284594e+05
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 4.91812376e-01 6.36111842e+00 1.24395987e+00 -5.46832698e+00 4.37009138e+00 7.96195964e-01 3.80361069e+00 1.73288379e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.67779055e+00 1.72553865e+00 8.05151352e+00 6.43550362e+00 -6.55967568e-01 -1.22117839e+00 8.04631253e+00 -1.28735401e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 6.16406914e-01 9.45611730e+00 1.09461902e+00 -1.43157537e+01 2.79005021e+01 7.81985736e+00 4.98389363e+00 4.78774038e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 9.30776472e-01 7.79620256e+00 7.85700905e+00 1.18179310e+04 -3.59713531e+03 -2.81165053e+04 5.36740068e+00 -8.68712690e+05
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 9.35981862e-01 6.27961526e+00 9.03974044e+00 2.77107528e+02 -3.46390987e+02 -2.06717351e+02 8.00118466e+00 -9.48465711e+03
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 3.14853317e+00 8.45594804e+00 4.89555929e+00 -1.75214560e+02 2.80425963e+02 3.74020050e+01 4.44126998e+00 1.37114408e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.10071776e+00 1.72168081e+00 5.81988226e+00 4.78366631e+01 -9.48985379e+01 -3.84285785e+01 4.98814611e+00 -4.14413938e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 4.09813251e-01 5.29154990e+00 5.29285053e+00 2.43188138e+05 -3.71563519e+05 -2.43826674e+05 4.38571422e+00 -9.78340902e+06
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 4.04937290e+00 6.67083814e+00 4.50287757e+00 -1.08255263e+02 1.65429310e+02 5.48743217e+00 4.30606464e+00 2.69037119e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 4.67976657e-01 8.45787616e+00 8.98682082e+00 2.34423075e+03 -2.08513851e+03 -7.02599435e+03 5.73351919e+00 -3.79365429e+05
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 7.93142516e-01 8.05122604e+00 9.04540160e+00 5.03614545e+02 -7.43983443e+02 -1.05380809e+02 8.27919500e+00 -1.15782994e+04
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 7.41768775e-01 3.49362325e+00 4.02234728e+00 2.63164279e+02 -9.03576014e+01 -5.07139131e+02 4.25591481e+00 -9.45628805e+03
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 1.28325285e+00 9.46792153e+00 6.53562779e+00 -7.20063600e+01 6.74504078e+01 3.11026607e+00 5.71829248e+00 2.12369721e+02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 7.37498263e-01 2.11911257e+00 9.34216806e+00 6.73231653e+00 -1.85360178e+00 -4.99753589e-01 7.03654593e+00 -1.45080263e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 6.80787852e+00 8.87620257e+00 9.65852649e+00 2.11802462e+03 -3.96655498e+03 -2.84794918e+02 3.42495502e+00 -5.72791596e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 3.35766455e+00 9.73846225e+00 5.58063136e+00 -2.22828748e+02 2.49343112e+02 8.03457213e+01 3.49770524e+00 2.19188446e+02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 3.13925563e-01 2.59438171e+00 5.07542325e+00 7.71017179e+01 -1.12898502e+02 -1.68490628e+02 9.40071814e+00 -1.41019899e+04
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 6.48365528e-01 7.49859458e+00 3.50824884e+00 -6.17147653e+01 6.96109679e+01 3.72743663e+01 7.51181116e+00 1.29475038e+03
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 4.34347418e+00 1.36256967e+00 9.62984686e+00 8.12504902e+00 -9.38703140e+00 -2.19371747e-01 6.19468009e+00 -4.70826944e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 5.82061971e-01 4.64880543e+00 2.28532874e+00 -2.16477713e+01 5.48918245e+00 1.74494988e+01 6.82948049e+00 7.77258724e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.90700269e-01 5.64654969e+00 6.21846618e+00 3.99336672e+02 -1.06689458e+02 -5.56731640e+02 1.26369499e+00 -9.10938125e+03
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 1.54461767e+00 6.22580703e+00 3.54295241e+00 -9.77242805e+01 6.55108817e+01 6.51883280e+01 6.56292669e+00 6.60485146e+02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 4.64674854e+00 9.42343523e+00 3.51107461e+00 -8.31738648e+01 4.38350266e+01 3.56014314e+01 5.58557986e+00 8.08757107e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 8.19274034e-01 7.05025619e+00 4.64471729e+00 -1.88995914e+02 3.57756555e+02 1.12483380e+02 5.91174712e+00 2.17231936e+03
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 6.05165346e-01 5.33150156e+00 9.98913642e+00 8.04843234e+01 -4.28217225e+01 -6.41520300e+01 4.23481444e+00 -5.09670408e+03
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 1.04683883e+00 8.28707533e+00 1.49469676e+00 -3.49906966e+01 7.66566303e+01 2.58010053e+01 1.73326508e+00 2.66222514e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 1.23562799e+00 9.55479539e+00 6.20687636e+00 -2.70709716e+02 2.37167385e+02 2.76126829e+02 2.74005310e+00 1.98956727e+03
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.01990586e+00 1.19859534e+00 1.74314942e+00 4.59583059e+01 -2.52589556e+01 -5.74543211e+01 9.55670242e+00 -6.26754477e+02
