G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	m1	Fg	d1	m2	W	d2	p
1.000000000000000000e+00	1.000000000000000000e+00	3.635086390087002073e+00	8.751580982104176343e+00	8.991721414908184329e+00	2.986601442235996107e+00	1.448887156437450141e+00	7.255131465309023753e+00	-1.886901094889330182e+02	6.843192963013961183e+00	6.534186043939992139e+00	7.459338623625920484e+00	-4.013219592434131844e-01	3.882916717224067042e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.166088020218914556e+00	5.289204419446371652e+00	2.658504310540925175e+00	9.748401457734955144e+00	7.946801956919627763e+00	6.894504097823412891e+00	-1.024312000070883499e+02	6.853946953124043340e+00	8.767059636743418594e+00	8.135987816657916483e+00	-1.026977888668793581e-01	3.175862506304338240e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.837258541868328265e+00	9.713359551588775176e+00	1.692209274882779058e+00	6.579526830913383861e+00	7.241344445173359290e+00	1.212332505285028450e+00	-3.267931511864701122e+01	8.761326770388778939e+00	7.017371759223996364e+00	6.616087852010822168e+00	-1.508464254308747587e-01	5.960018166222552054e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.559220283728825152e+00	2.731951835335219236e+00	3.085528807013442787e+00	5.934385391132287246e+00	3.907539280951021432e+00	4.305467462755888874e+00	-2.927115257988206309e+01	9.044625279424497677e+00	4.962299691621298692e+00	2.311829190364196762e+00	-7.691176734809541948e-02	1.182504165745955902e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.524721637485509262e+00	8.897480965704270162e+00	8.021381746435883642e+00	4.708715313354098875e+00	7.187944135201768781e+00	9.825430749834797695e+00	-2.539932113804034657e+02	9.301107493322948727e+00	8.407930495678392901e+00	7.458932538785495225e+00	-1.899822220031149311e-01	6.844314604466619585e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.559473763619973141e+00	7.923557841559867754e+00	1.260180599645271737e+00	4.851343089595629543e+00	4.623997113757325472e+00	4.780316068053354073e+00	-1.110773451780720222e+02	1.774568260395213315e+00	9.152602341680880826e+00	7.049861862317611028e+00	-1.760087233076056135e-01	1.346863778096350472e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.249522357571230202e+00	7.868408390873790736e+00	6.344877892904775329e+00	5.820843881878694503e+00	7.919235527321331958e+00	5.674803302327035226e+00	-1.223085488617515892e+02	5.888813837497053782e+00	2.127911917470282521e+00	1.255532777039868986e+00	-9.968751441772778776e-02	9.396662487283587950e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.296218957130091276e+00	8.530461340203228104e+00	9.941838101128615435e+00	7.247456542366925270e+00	5.067487594622782865e+00	9.210155881893411944e+00	-2.315264682675868642e+02	7.619656790649450784e+00	5.772657506158639151e+00	4.669172014211012467e+00	-1.165712097696366689e-01	3.828834023269355384e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.189835072236428815e+00	7.799192240710670632e+00	8.744111097867092397e+00	7.245317321447771519e+00	4.716096785970179894e+00	7.463429345654438940e+00	-1.711278728391277753e+02	7.867492334184447600e+00	3.521910258828625295e+00	3.928423528277948940e+00	-1.503358364189374130e-01	2.166649218172208293e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.319375775634489045e+00	6.697412063568339846e+00	5.575706742146577355e+00	2.545554884425294873e+00	9.441293978320178581e+00	6.262199333893819997e+00	-1.137046101369234918e+02	6.430542894735772563e+00	1.487118529688172597e+00	7.057259060324447830e+00	-2.770028172144314738e+00	6.412054019253952220e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.944768942811313295e+00	2.212377708059547921e+00	1.517094136851258268e+00	5.513866770115381399e+00	3.257247613841141476e+00	8.156030573267520012e+00	-4.988285553956766449e+01	2.518940482509433032e+00	7.033881284194510641e+00	2.911297885124151552e+00	-8.023705712774703569e-02	3.780159805121745364e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.645986929140185850e+00	1.262414887257119700e+00	8.407571433251767701e+00	4.653266648061089583e+00	2.043384419666355978e+00	8.830289298151123845e+00	-3.176211578459288276e+01	8.138705429234748934e+00	8.728399186002100407e+00	6.340728701350316854e+00	-1.537947088344539803e-01	9.482694113382085277e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.599750249340015529e+00	9.287012975591759201e+00	6.379636268387759657e+00	8.939775949200734928e+00	6.212078753338733605e+00	5.131797868024281506e+00	-1.359783806271624655e+02	7.567913321259550408e+00	2.443810868405745573e+00	9.245707444328735036e+00	-4.449017787099718291e-01	1.683394323158494785e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.728586038570488981e+00	6.627976532408633048e+00	2.168128911967506234e+00	6.686208501280877847e+00	9.735545274406621985e+00	5.293266168253584425e+00	-9.354318865872929223e+01	1.682704511912168854e+00	8.272387830239443574e+00	8.209602063570928365e+00	-1.544951655453495332e-01	9.786068560072698119e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.618018448128891951e+00	8.274981235299515347e+00	1.870128350673320172e+00	5.748323350627431161e+00	4.342441620225452326e+00	4.440218058644223476e+00	-1.048142071594036651e+02	5.200173087526712479e+00	8.788572744792288560e+00	9.278697332866348901e+00	-1.924666021651066927e-01	3.685533798673720867e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.465487854234265974e+00	5.348131114451366130e+00	9.280267185471062774e+00	1.950338699915281637e+00	1.498694225960606863e+00	9.614533276197951395e+00	-1.517534960678768527e+02	2.496316598507076989e+00	9.229282891296891833e+00	9.843459878298576271e+00	-6.499736193293248476e-01	1.284696072757670322e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.642789353093951021e+00	1.907833745994871766e+00	7.008753260520191652e+00	6.453985933646592343e+00	4.075185072408812559e+00	7.246989344639528596e+00	-4.097943714773519730e+01	4.009586836619778438e+00	3.395992895149309021e+00	1.046412260381499371e+00	-5.040049236752965761e-02	2.557454837183157537e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.781255634885722472e+00	2.143210674095653356e+00	8.538944520731940102e+00	2.040733927767001354e+00	5.548201609699641601e+00	1.764513403233327837e+00	-5.747589955660894034e+00	1.173945932149003335e+00	9.174100319459062902e+00	6.472678976469185663e+00	-5.068257739558714725e-01	2.142119043853314864e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.521267585001870870e+00	7.222089084283600080e+00	9.025288110768633132e+00	4.077248124081031655e+00	2.508356197303264867e+00	8.742239594291635996e+00	-1.871881043655615429e+02	4.616859679577921760e+00	3.821048281670297087e+00	4.753574565077943070e+00	-3.247424916372904646e-01	1.292100296704483071e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.079672516572021124e+00	4.885249695587975616e+00	6.139912191265753272e+00	2.277816509302239112e+00	6.899775256858417194e+00	5.341044148668798286e+00	-7.096489747368757151e+01	5.961363900744794719e+00	6.029612389051330901e+00	8.747596646003691134e+00	-7.217531314005641851e-01	1.733323712958097929e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.479685844110807835e+00	2.845139696450555977e+00	5.627240851794907961e+00	7.164042340738682846e+00	9.948083791221106864e+00	1.606037368248726116e+00	-2.025308014943467683e+00	6.584498158743351759e+00	1.422100138474471809e+00	3.233519443275945981e+00	-3.288841600257073061e-01	2.731673753654029824e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.276813510506407567e+00	5.444215022897947343e+00	4.801081762169548739e+00	2.946711273747954163e+00	5.088726012823904910e+00	5.971077667303325676e+00	-9.086375722161398016e+01	6.936498197077487937e+00	1.492677110618988667e+00	9.750139886683330204e+00	-3.813881892255346351e+00	5.215058566920674110e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.190749926704741668e+00	1.509195182508829003e+00	3.835454059488271561e+00	4.550316370193729476e+00	4.148326438122758475e+00	4.700888176238066762e+00	-1.878496047342979480e+01	8.517697680873826727e+00	7.466658758076569313e+00	6.413834972519697253e+00	-1.943199588485116647e-01	1.032603284893033759e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.817244020496675772e+00	6.188439795666914378e+00	4.915885699023322175e+00	9.047317141441125088e+00	4.570489625653005206e+00	8.910326934030669221e+00	-1.619105571997460515e+02	2.940886990744041807e+00	5.055743635079119613e+00	8.144619620578581021e+00	-1.961438455355941912e-01	9.601308361714143302e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.517450446131135777e+00	3.403074443646754599e+00	8.077059081587091072e+00	2.847759951809631485e+00	2.002628721551536817e+00	2.800787529233025541e+00	-2.819294665808112654e+01	2.094963574918467852e+00	3.173269014343113703e+00	1.859075442296328262e+00	-2.140370355829256943e-01	2.375051482751280574e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.931906836350108847e+00	8.237302593459306266e+00	6.345806929681731212e+00	5.595907250803878519e+00	8.938040045518357957e+00	8.353788512691828316e+00	-1.989142047815455214e+02	8.660261677069623687e+00	2.650953659145797392e+00	2.643668690608061311e+00	-1.832580519649749107e-01	1.930297520378486240e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.253697686617030183e+00	3.750650306441923210e+00	9.036003931869116101e+00	4.696095577135134924e+00	4.829974595129011838e+00	6.010137566868281489e+00	-6.363406786239838198e+01	2.449203440544788002e+00	7.013898876413777295e+00	7.806198743802229778e+00	-2.611757878162396240e-01	6.434330342376649980e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.651608028720079169e+00	5.122343913535374327e+00	4.890240357766023394e+00	1.171652950157823447e+00	4.410476729968743292e+00	1.575777883656966472e+00	-1.874970133937637229e+01	9.777920775307876511e+00	8.951429656025426951e-01	1.196568082846064973e+00	-1.147731260570155287e+00	5.212764497397513708e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.831375101458739607e+00	1.121479751990330787e+00	6.440241853710711339e+00	8.110456146492541762e+00	7.007778083078777698e+00	9.666587576955368633e+00	-2.626663228263139160e+01	8.593795748822506297e+00	8.285115774732243921e+00	8.469109768159130525e+00	-1.217489162263594160e-01	7.962158223623872288e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.554268933119698382e+00	1.740264614302599488e+00	6.698962146532397632e+00	1.648875212777916488e+00	5.018487650251156396e+00	5.620087274243385167e+00	-2.241792223084391722e+01	5.487074005795677500e+00	1.729962603637548169e+00	1.165982114976394479e+00	-4.394460777388206618e-01	1.381548574907612981e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.317407127961300439e+00	4.530123299027876804e+00	6.353577515518476382e+00	5.228226363556876422e+00	6.919453741468997165e+00	3.661648206540673911e+00	-4.243088689427748506e+01	9.775542299263882740e+00	2.670483100413296729e+00	6.863857483027864248e+00	-5.003060946546490362e-01	1.203538215536630958e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.335520663050233203e+00	5.221829566216998231e+00	7.356227761918434638e+00	6.013369868352085312e+00	1.723870264936234076e+00	5.350845412702871506e+00	-8.318348631369416069e+01	1.884769394280413346e+00	4.475275156028377666e+00	4.287356840104384226e+00	-1.793829847046511938e-01	4.299919581745469799e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.284239299222597275e+00	6.436171341440122262e+00	3.158844485881968644e+00	6.745855565480408877e+00	8.401480590299808426e+00	8.693676857318910933e+00	-1.609189227695388524e+02	3.793274253018678266e+00	5.406805315054137751e+00	6.521333690294580876e+00	-1.928613414619912703e-01	1.324460003335429690e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.618662039839124489e+00	3.743906551368718638e+00	5.643322876964684376e+00	7.264318552691358732e+00	9.514956176408849942e+00	3.709455426685694945e+00	-3.174681404594015888e+01	6.768164812475053083e+00	4.082625108339827946e+00	7.207467788550355969e+00	-2.464856513794735360e-01	1.036100031118057956e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.245672658532591015e+00	7.294467974986833525e+00	1.940548785318662040e+00	3.101050350806656475e+00	6.767397487496765507e+00	2.670080731387366235e+00	-5.404468868338302912e+01	4.105591951734941958e+00	3.818388158340610961e+00	4.123106907225348117e+00	-3.438470438446634136e-01	1.160213542746393358e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.291374946186277128e+00	8.697282728892462345e+00	4.402742424030821944e+00	1.152428858941031642e+00	9.526480451400400895e+00	2.224212003651127034e+00	-4.871518528483360200e+01	9.399673031338416251e+00	9.657345919520775368e+00	1.927676427320600183e+00	-1.920873361221134001e-01	7.900800571309528095e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.849882794288316035e+00	7.958468565648760595e+00	5.286761574842396172e+00	7.507005899306946617e+00	2.382510201694489460e+00	3.633146675059681474e+00	-8.520162243750223752e+01	1.572405160265956114e+00	6.775484288505117192e+00	1.545547041736797800e+00	-2.880071970738274159e-02	8.774276298946621466e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.206638060983998173e+00	1.303554289576664527e+00	6.839832143499497974e+00	5.782572836208136557e+00	5.204252386867683988e+00	8.000101191187095395e+00	-2.742882041020389750e+01	5.983582091108226031e+00	1.207765967296578369e+00	6.304519020527072470e+00	-1.048951667006649213e+00	1.127022992983565608e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.645476681531079066e+00	5.436009889993189681e+00	9.547346474873943833e+00	8.470537180321141335e+00	6.449783265393123521e+00	5.143201222514854898e+00	-7.759015787940661824e+01	6.297734727947335465e+00	4.919083398595519796e+00	5.681479451556449511e+00	-1.425479822025493837e-01	1.652050479560396639e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.459182151447631526e+00	1.926161874682858377e+00	6.475097344326342430e+00	8.341115969509935724e+00	6.119341746838156126e+00	3.095830719997796354e+00	-1.170322569275638180e+01	6.893772201474821948e+00	8.900567753953973593e+00	7.679754117294264937e+00	-1.034733048673865813e-01	1.179225952907559645e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.175918592313623279e+00	3.141541255957652545e+00	7.686790376059522423e+00	8.553128024627458359e+00	4.675917562233944835e+00	2.559209138811882944e+00	-2.017038637631998199e+01	3.272790897897022155e+00	3.750315284453227260e+00	5.546493406886173538e+00	-1.823157007186529399e-01	3.946622387859166281e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.845880585883870495e+00	9.871149262727721307e+00	5.545540682904879226e+00	5.304836021652682199e+00	4.025236831604834364e+00	4.040966035788697397e+00	-1.139992774007814376e+02	4.254276881109133157e+00	1.776769173262951140e+00	4.768390613954021084e+00	-5.473626530132704726e-01	7.847668803615756872e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.384077913063721965e+00	2.264829857314523576e+00	6.728223744517022986e+00	3.929325994774120367e+00	2.148311869666689855e+00	9.371248319015908379e+00	-6.274349076622429777e+01	8.507923386807643595e+00	7.833198468053778285e+00	4.643477767670987966e+00	-1.423688207055118504e-01	1.519272329856797796e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.173371456307588545e+00	5.577204211075075690e+00	1.623480828950270904e+00	8.067704136536763215e+00	4.484918610892668411e+00	4.120549811413598107e+00	-6.344798503149122126e+01	2.782340661311196950e+00	6.437718977938405196e+00	1.261745778484437919e+00	-2.700758827043280366e-02	9.605899331690018528e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.104551190319002174e+00	6.506964647161881388e+00	3.334279534726511063e+00	5.079153543491899292e+00	2.360535595508391982e+00	9.801350965152677119e+00	-1.928605418371571716e+02	8.461947032108112055e+00	6.210906735308304505e+00	3.968556517110192861e+00	-1.309688509938551626e-01	3.404858879177937183e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.969015544551425467e+00	7.387865751787427548e+00	4.365969745121868861e+00	2.653691337795526906e+00	7.676544298619869977e+00	5.370258295677475147e+00	-1.113514048695655561e+02	6.087096353686424877e+00	1.491504096191965223e+00	9.679263768287876601e+00	-4.229853718248539174e+00	6.613739472753923110e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.387278182530065074e+00	6.043630323479704636e+00	5.373407741973534435e+00	8.724856776573766126e+00	2.952233379124296508e+00	2.623726186003259020e+00	-4.478612602681725008e+01	7.874664975568902214e+00	2.228754674278599524e+00	8.812818576049062713e+00	-4.770398946344987512e-01	1.083651447894229420e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.855547036184363785e+00	1.155086394843168884e+00	1.416196955283799408e+00	8.939446041431345691e+00	1.507942394543548836e+00	9.037278040924102029e+00	-2.812118436119958176e+01	7.381001578540960395e+00	6.648479523790361334e+00	3.972862883765638120e+00	-7.182628660501830242e-02	5.463560099711938278e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.238082629816866564e+00	4.026195332276219396e+00	2.278818902426436921e+00	5.126052352167423720e+00	6.007350198546344444e+00	5.172529484678857870e+00	-5.516771024932307199e+01	2.920146250697039036e+00	2.900502195471497124e+00	6.256170390664680170e+00	-4.955007072598851536e-01	3.490953640383701639e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.279458907120505140e+00	5.664122214443906955e+00	3.578507703205727974e+00	1.708063493467724125e+00	6.335775937983412653e+00	7.386601352015905952e+00	-1.190138815904728347e+02	6.173319635377501946e+00	5.492746217708955214e+00	8.587502384988997761e+00	-1.098038399799249110e+00	1.904523277066104754e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.281549600489866769e+00	1.773271010697548222e+00	9.735513839660860924e+00	4.436047207430646289e+00	8.862931441522945875e+00	9.745741826657258855e+00	-4.415725990502032516e+01	8.766629999536860396e+00	5.885321165587825476e+00	4.939781211194779864e+00	-1.885453079709165647e-01	9.418901337867310986e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.884503358568427878e+00	4.159324011487849582e+00	4.019625683330020571e+00	8.266842599750022558e+00	6.234184426677265023e+00	1.480935853915115841e+00	-1.170373962404380919e+01	4.917992502080562822e+00	3.533861042395118446e+00	1.157710215384455399e+00	-3.869677755464980690e-02	7.340366288272070960e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.520035817379630672e+00	1.293555739914378222e+00	5.275689933274721355e+00	9.052850633027755833e+00	4.139562866659556306e+00	1.875605998709922062e+00	-2.360129750506879898e+00	9.746914521596311332e+00	9.601389215790273823e+00	1.712795138701945774e+00	-1.510093950968036461e-02	1.196107654434188277e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.316632028004812938e+00	1.615026845400490796e+00	2.747715955397954435e+00	2.794038989220034797e+00	8.300148846238942113e+00	7.434591319895531569e+00	-2.958933192258676215e+01	5.044363590245432682e+00	8.593032790479494309e+00	5.593511943240584650e+00	-2.424810989097472835e-01	7.448509293668706732e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.257552980775505480e+00	4.658676391127043459e+00	6.560857260476123720e+00	1.583199023723820043e+00	5.890773200084974626e+00	3.450325056242222743e+00	-4.181846572072154800e+01	2.268967041105511839e+00	7.540181460961226989e+00	9.728285644262665954e+00	-1.247747881545814730e+00	7.789799965680889215e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.486770985536141287e+00	2.208115193318403779e+00	3.486492679762806635e+00	8.932662143798415499e+00	1.715052314458880067e+00	2.743200965360336419e+00	-1.652488507559818842e+01	4.533966711972246877e+00	1.675597502158612695e+00	7.226791832273157468e+00	-5.347215038165582524e-01	2.033204640013742193e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.460231241721187345e+00	6.043162610849686978e+00	2.855862670124112768e+00	4.514171842003945834e+00	6.051180945495318930e+00	1.421808288829181199e+00	-1.916333142454922367e+01	9.483163050013430961e+00	1.973052977001027664e+00	1.611387961449225914e+00	-1.892654584299468812e-01	1.144027034161502314e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.244403596014545421e+00	7.090165177602774982e+00	5.562231288939806895e+00	5.876931426658971169e+00	9.146102971220177125e+00	1.235350506930616321e+00	-1.612658353200573202e+01	3.818274702746993654e+00	5.504648989365462874e+00	2.752344359033858989e+00	-7.849079350319783377e-02	1.525949521114320362e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.137487333196934625e+00	8.075792319518443563e+00	1.160303725821933529e+00	9.814670640699288739e+00	4.610936707568026982e+00	7.933267396806837901e+00	-1.910481860963162148e+02	8.759041861496555725e+00	2.427133818343715888e+00	7.981838164193803209e+00	-3.492684883770795778e-01	1.764669112564002376e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.751663475972229378e+00	2.844215226689008169e+00	1.138716298804273164e+00	1.499639754899021460e+00	3.585128511919657424e+00	2.071813933279502695e+00	-1.549376556296124718e+01	8.833540489670587803e+00	9.810539974484857595e+00	8.682962611458499680e+00	-5.777849759754417613e-01	2.445041068617346696e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.984003486400466976e+00	2.472908553833800482e+00	2.982005482581763900e+00	6.778650789820576783e+00	2.351457857725680611e+00	5.251437219065720363e+00	-3.636425479200108413e+01	4.210697052003713914e+00	2.353863348162553049e+00	6.592090299013921850e+00	-4.352716626814145950e-01	2.309549684023928862e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.784807172261755337e+00	1.915803727341578888e+00	1.358515352291554956e+00	1.608420008579035443e+00	2.347695947711126330e+00	6.473188437926273409e+00	-3.603368814304901235e+01	1.641168932075569575e+00	5.346319493521667354e+00	6.773001464087653467e+00	-1.337291063777569233e+00	2.012223341707413127e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.640815056253903670e+00	6.755029032019329804e+00	1.994091903898995266e+00	4.283368302905887326e+00	4.850354322855119804e+00	4.834611559823641436e+00	-9.268265207456342125e+01	7.539685643715114516e+00	4.259225792886409678e+00	1.206380648668949007e+00	-7.263558690036862886e-02	2.177008063340615251e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.769640815771128528e+00	7.329572977349271490e+00	4.126182711160132577e+00	8.195380617476164531e+00	6.301271486491839546e+00	1.305668773165605145e+00	-2.112190902918978708e+01	3.847764477346805823e+00	6.697814802771037357e+00	8.508026217140038483e+00	-1.623283053016377764e-01	1.885437981834849950e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.394172335193757162e+00	1.314679304457542663e+00	8.194624789496923967e+00	4.938481616927330009e+00	1.762271111959624159e+00	8.098036194523055897e+00	-3.049625883394183390e+01	8.030341557302012490e+00	2.231938730113202762e+00	8.050643043062260418e+00	-8.399778897929298660e-01	2.083697075858914971e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.829831588921405405e+00	9.431209908271695141e+00	6.188871056275928595e+00	9.942613095097165399e+00	9.455319793086024660e+00	1.104279936165236675e+00	-2.187369563909888015e+01	4.947535904607856416e+00	4.828087083044025007e+00	3.374867746612779218e+00	-6.286675778499227485e-02	2.292145745842039730e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.987286725563700784e+00	1.463061290260551983e+00	5.673500714646998233e+00	6.013506858933689081e+00	7.882741774012058222e+00	7.858932418050716961e+00	-2.490729799099953823e+01	5.380066796026970799e+00	3.514370852975558623e+00	7.337218732077268157e+00	-3.766809463179506268e-01	2.652721567149674087e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.767004627029990615e+00	5.784172465428143894e+00	3.708505475103824001e+00	3.797211010181144708e+00	6.210816187338985550e+00	9.042536620934621183e+00	-1.527795510989107584e+02	8.001284371191554001e+00	8.999743270391673988e+00	2.952470839721856866e+00	-8.422020834323500071e-02	4.219724229074500954e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.594380587397862037e+00	7.335941747938655055e+00	9.261028882912015092e+00	2.937883010221479907e+00	8.424455768657088228e+00	4.932862018053127073e+00	-9.795924629335780764e+01	4.495858432323806220e+00	1.366919316096319559e+00	1.305973046413623440e+00	-3.592374397441118195e-01	4.265672552182133614e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.880313219622840037e+00	8.872242090815159798e+00	4.540045521572129594e+00	4.129691325170264271e+00	1.716657571561155171e+00	5.772839560718771246e+00	-1.538515988651251121e+02	4.845160354445995132e+00	9.302928437227954817e+00	2.852174781598168618e+00	-7.414815465560410657e-02	4.070165139989480849e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.601766777059701496e+00	7.388840454214211206e+00	1.727559849744818132e+00	4.387575006635675123e+00	5.250596654849938538e+00	5.316220732545882122e+00	-1.119838805223748039e+02	4.335738558556293754e+00	8.376201002501710846e+00	2.541307227292595616e+00	-6.745461685533500618e-02	2.771545846780762758e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.806070753864801315e+00	8.282609335708825071e+00	6.561858393866363492e+00	1.527753587243896316e+00	6.671171420448169798e+00	4.452372290016122669e+00	-1.065080694355573883e+02	4.336613184508279595e+00	3.667656488078213872e+00	4.054412898703671608e+00	-8.044746172495855774e-01	1.319410815008174040e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.192227370930547536e+00	4.185585690090986688e+00	1.913227376438529692e+00	4.301536458355281312e+00	8.475279200296689908e+00	9.060146647903009054e+00	-1.008683982354771587e+02	5.736263419677293918e+00	8.045909150914583918e+00	4.755404708037773709e+00	-1.387328588618946534e-01	1.881560620172118092e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.424088758577861658e+00	8.369941756582736758e+00	3.994056122242199525e+00	5.236980220207364312e+00	8.077615644104175985e+00	9.074595133410555903e+00	-2.175388757483383131e+02	8.320104000427100743e+00	1.176155994232751079e+00	5.582325648916778960e+00	-9.385099420191220787e-01	8.782122864730909839e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.876368276837617977e+00	1.804082183149617657e+00	5.686532533429459413e+00	7.480545740773522745e+00	3.575663388953043587e+00	3.984589835984603923e+00	-1.654746141789936331e+01	4.270168119093492365e+00	9.637975319074563174e+00	5.269496688616869484e+00	-7.754161690542975272e-02	6.847225257076847527e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.701876631526924921e+00	9.093445078773642720e+00	8.902109375588450391e+00	6.796042078203865522e+00	9.396922065872864493e+00	6.540049422303258808e+00	-1.687332586315080789e+02	5.710963080782852863e+00	5.740275194586550889e+00	3.413521678551171501e+00	-1.000378795067265875e-01	2.989557976741377843e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.267533801844841879e+00	5.898609561584505556e+00	5.448600928734554927e+00	7.448137487236071053e+00	2.137510198664254180e+00	9.295327798938577857e+00	-1.631300914779258164e+02	7.020102105080097132e+00	3.690786005864194141e+00	1.270860880976778073e+00	-4.146256933434531305e-02	1.570621699957615078e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.655772923210422576e+00	8.366814678842390052e+00	7.340409626341703131e+00	1.115055870522382975e+00	8.840963931654121311e+00	9.741044833735383435e+00	-2.336973544754663976e+02	3.551432887360528756e+00	4.311140050496839571e+00	6.392014885687367531e+00	-2.386068725339292040e+00	1.220527218912491350e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.481235537485234843e+00	5.182868739907704025e+00	9.943431985862501321e+00	3.006070333063872724e+00	9.761884854786286425e+00	5.669665264219047707e+00	-7.529973633514443065e+01	3.581202933571515867e+00	1.586225955683255862e+00	4.507487303517856425e+00	-1.334094126900589483e+00	2.612572806785422941e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.251670957304816589e+00	6.763073149881162927e+00	2.238472307836610664e+00	6.860761044516644702e+00	2.617876149479995807e+00	5.113619337231232187e+00	-1.012012952762162570e+02	9.427672525012585680e+00	9.886800264786780090e+00	3.668764941907978638e+00	-6.130396706812037133e-02	6.303750507606449673e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.679522373519524159e+00	5.679804553647832321e+00	3.437662365561007682e+00	5.437779216650977077e+00	7.444837595349640402e+00	3.593649827550918108e+00	-5.387403083943880944e+01	7.516079422832662615e+00	1.336520229703099805e+00	8.781091576868552906e+00	-1.450677424570272267e+00	5.743132582043117651e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.455219338233924908e+00	7.521208697774320662e+00	4.561488900408392055e+00	1.005960942403375080e+00	1.313484371369066039e+00	9.638174659599030747e+00	-2.163831231309330576e+02	6.223953314390294977e+00	6.888903193262141400e+00	7.666614820517196449e+00	-1.294571903351394937e+00	3.255093812782808982e+02
