G c dx1dt d2x1dt2 dx2dt d2x2dt2 m1 m2 d2 d1 Fg Fc W p
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 5.51750865e+00 5.89713402e+00 -1.22312592e+00 2.07783970e+00 -6.95274280e-01 -8.28409815e+01 -2.28986033e+02
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 9.18937142e+00 7.66458569e+00 1.71056165e+00 5.78739680e+00 1.02841176e+00 2.75094162e+01 1.47077205e+02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 7.45535688e+00 7.81234161e+00 1.43813521e+00 3.56060764e+00 4.70845612e-01 6.49115353e+00 3.62695498e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 6.23863118e+00 6.46044582e+00 -1.64339374e+00 1.42355078e+00 -3.88751178e-01 -6.46956404e+01 -1.52030908e+02
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 8.18024213e+00 2.50108602e+00 7.52494310e-01 7.01692026e+00 -2.13872518e+00 4.16188201e+01 1.43128845e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 8.17678499e+00 3.11789143e+00 8.76493700e+00 -7.19893921e+00 3.49796913e+01 2.23332878e+02
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 7.48100200e+00 -8.40659327e-01 2.46612389e+00 -7.51460788e-01 -7.03779359e+01 -2.95856753e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 1.77522194e+00 -7.48302123e-01 8.31172292e+00 -1.25125894e+00 -2.07401544e+02 -4.99358909e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 5.17428842e+00 4.27323626e-02 8.68056160e+00 -4.80831106e+00 2.15526737e+00 2.31799387e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 2.56579660e+00 1.07680481e+00 9.22906398e+00 1.95499463e+00 1.66290965e+00 3.48144812e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 4.03729341e+00 8.93746297e-01 3.38756580e+00 -2.06883385e+00 2.88203683e+01 7.21336159e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 1.16272983e+00 -1.26456368e+00 9.13557759e+00 1.98113568e+00 -6.56812153e+00 -8.85133928e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 4.60296882e+00 1.65637339e+00 3.88596479e+00 6.08572646e-01 4.65441403e+00 1.70088424e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 5.94889229e+00 -8.92539766e-01 5.97104212e+00 4.43153533e+01 -1.38129286e+01 -4.12332187e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 6.57624334e+00 -1.69830144e+01 1.45456724e+00 -3.85993148e-01 -2.04128732e+03 -6.54736527e+03
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 6.97141311e+00 5.16808606e-01 1.39492980e+00 -5.83549725e-01 1.11451132e+01 3.43848526e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 8.52662182e+00 5.03871467e-01 7.48335891e+00 -3.28501154e+00 1.52173282e+01 5.58703084e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 2.93916617e+00 7.08955004e-01 5.00031980e+00 1.64658872e+00 1.12942631e+01 1.20713195e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 2.08433640e+00 2.93853774e-01 3.30663138e+00 2.31256920e+00 1.39375707e+00 4.74903164e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 8.66383455e+00 -2.62476777e-01 2.71372146e+00 -7.76864147e-01 -2.02071000e+01 -6.46139783e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 2.40951533e+00 2.57349564e-01 7.02958142e+00 1.03804337e+00 1.45534872e+00 2.94577888e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 9.77284073e+00 -9.80885108e+00 1.00361390e+00 -1.48783447e+00 -5.80910868e+01 -4.74009347e+02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 8.58284406e+00 1.23697404e+00 8.25302052e+00 -3.39274245e+00 9.60765933e+01 3.19478506e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 5.50788945e+00 3.11640575e-01 1.71324646e+00 -1.73907241e+00 2.88641136e+00 1.00291356e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 9.83279282e+00 -4.37054571e+00 2.72340653e+00 -2.87319417e+00 -1.80938026e+02 -1.07668089e+03
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 1.87639056e+00 6.59319255e-01 4.47612756e+00 3.32253659e+03 6.18967184e+00 1.25499126e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 3.72759185e+00 8.48918779e-02 5.36372866e+00 -4.88269019e+00 6.34996130e+00 4.35635121e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 6.74401974e+00 -5.15187242e+00 4.19495604e+00 2.13055770e+00 -2.27810970e+02 -6.52673619e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 4.15006182e+00 -3.11533136e+00 3.88640948e+00 -6.12396843e-01 -2.98665608e+02 -2.50929537e+02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 9.35535297e+00 -1.60769388e+01 9.67524411e+00 -2.52589733e+00 -3.12346313e+02 -1.10904994e+03
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 1.59063479e+00 2.84754046e-01 6.77421713e+00 -1.98387026e+00 8.25591573e+00 1.17097242e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 5.94470649e+00 1.00939193e+00 1.21089660e+00 -5.15462330e-01 4.17631724e+01 1.28076536e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 6.31779641e+00 -7.05680602e-01 4.87158318e+00 1.23247041e+00 -2.26316567e+01 -1.17157649e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 6.87455311e+00 -3.59627512e+00 8.87507830e+00 9.94726464e+00 -1.61989123e+02 -7.68459640e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 3.30099601e+00 -1.40039416e+00 3.71310568e+00 -7.54218964e+00 -5.90445794e+01 -2.10904682e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 4.28109785e+00 -2.58257043e-02 1.85100710e+00 -1.43124915e+00 -6.90630413e-01 -2.04400710e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 8.59312477e+00 3.32389956e+00 7.82546294e+00 -1.28125467e+01 3.10847750e+01 1.54432072e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 2.75448492e+00 -1.47737932e-01 6.45412449e+00 -9.89328277e-01 -2.70603675e+01 -1.41788441e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 8.44181062e+00 3.16966042e+00 6.13281257e+00 -1.07207185e+00 1.08275459e+02 2.43323150e+02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 6.06389881e+00 -1.26666566e+00 1.48218904e+00 6.90284643e+00 -2.42623828e+01 -4.82617560e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 7.85968760e+00 -4.01642345e-01 2.26449109e+00 2.59631696e+00 -8.38588056e+00 -6.30359361e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 7.42246630e+00 3.08293883e+00 6.60294457e+00 -1.51792266e+01 5.50845882e+01 5.46905649e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 2.86760346e+00 -2.30853772e-01 2.87041457e+00 -7.27736576e-01 -1.96652136e+01 -1.14677495e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 6.11931463e+00 4.26607695e-01 5.53663072e+00 2.55397516e+00 1.72845024e+00 2.68679047e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 8.80950838e+00 4.49794300e-01 5.90393517e+00 1.29659585e+00 9.51875793e+00 4.36922099e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 4.88904613e+00 -7.98448951e+00 3.55156471e+00 -1.86759457e+00 -6.01418585e+02 -1.53169232e+03
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 9.69931693e+00 -5.80604250e+00 9.53582640e+00 5.41962823e+00 -1.45811285e+02 -1.26261322e+03
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 5.06993590e+00 -2.51662728e-01 8.58217696e+00 -2.41573181e+00 -1.33941140e+01 -1.19504101e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 2.28507073e+00 -7.51503103e-01 7.50136157e+00 1.43634948e+00 -1.38519180e+00 -2.18798911e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 4.50491212e+00 8.00763118e-01 1.70194480e+00 7.77138335e-01 4.62535904e+00 1.68046285e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 9.56532166e+00 -1.67340117e+01 1.95517017e+00 -3.52888749e-01 -1.34806632e+03 -4.95730719e+03
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 3.87748764e+00 -1.29218434e+01 5.43503211e+00 3.86164972e+00 -5.22907898e+02 -1.10466615e+03
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 8.81288344e+00 1.88166595e+00 2.44642014e+00 -2.23623134e+00 1.70458814e+02 1.25759710e+02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 8.93125614e+00 -2.94427698e+00 9.80438917e+00 -2.11702400e+00 -9.20605652e+01 -1.49558431e+02
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 4.15167872e+00 1.16284800e+00 2.42668211e+00 -4.89415929e-01 4.85956403e+01 7.99303660e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 1.74931892e+00 5.54373402e-01 5.38721052e+00 -3.34215559e+00 4.82923036e+00 1.27492224e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 7.52102118e+00 -3.08089162e-02 4.27708951e+00 -9.23023365e-01 -2.21208823e+00 -3.36533045e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 3.80361069e+00 -7.82327445e+00 6.75447779e+00 2.96038857e+00 -1.78910610e+02 -3.62373336e+02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 8.04631253e+00 3.16094426e+00 2.16132768e+00 3.19811232e-01 4.76301086e+00 3.22340700e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 4.98389363e+00 -1.90353069e+01 4.87284785e+00 1.33048455e+01 -1.68848699e+03 -4.90397782e+03
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 5.36740068e+00 2.07695324e-02 3.47234530e+00 -1.37952117e+01 1.02043531e+00 1.96435141e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 8.00118466e+00 1.22151025e+00 8.98976372e+00 -2.90416789e+00 5.52103919e+01 1.05003298e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 4.44126998e+00 -1.61499910e+00 1.36527141e+00 7.37601204e-01 -3.26812992e+01 -1.02034425e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 4.98814611e+00 1.75625783e+00 9.22354745e+00 -1.77051318e+00 2.68733795e+01 8.12856982e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 4.38571422e+00 5.38859809e-04 8.49694725e+00 -2.19964719e+00 3.92886990e-02 2.90399839e-02
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 4.30606464e+00 -1.03660140e+00 3.67813645e+00 1.38955414e+00 -6.67120497e+00 -1.68487254e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 5.73351919e+00 1.68731214e-01 8.10361589e+00 -1.32150095e+00 2.48740075e+01 1.65512635e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 8.27919500e+00 4.54981086e-01 1.28092204e+00 1.91320024e+00 1.58761652e+01 3.15753990e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 4.25591481e+00 2.79712850e-01 9.70178995e+00 1.57505626e+01 6.52214280e+00 2.05587431e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 5.71829248e+00 -1.28279286e+00 5.73935448e+00 8.01373694e-01 -1.61475009e+01 -5.11659673e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 7.03654593e+00 2.72021234e+00 3.72952923e+00 8.85082917e-01 9.59952206e+00 3.20721506e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 3.42495502e+00 1.38707713e-01 4.26324891e+00 -1.81917494e+00 1.74769465e+00 2.36409422e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 3.49770524e+00 -1.30297684e+00 1.59764818e+00 1.13185526e+00 -3.22124756e+01 -7.30730911e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 9.40071814e+00 2.29769726e+00 9.90414563e+00 -1.94949460e+00 1.37931022e+02 3.69124087e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 7.51181116e+00 -4.27203499e+00 1.35362751e+00 -1.12055928e+00 -2.31256584e+02 -5.48060755e+02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 6.19468009e+00 2.65908369e+00 6.89416411e+00 3.46173245e+00 2.13517696e+00 5.47625975e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 6.82948049e+00 -3.53150898e+00 4.98462335e+00 2.08690858e+00 -6.79167547e+01 -3.20843025e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 1.26369499e+00 5.81114364e-02 9.54024596e+00 6.59310454e+00 1.80656247e+00 9.04169592e-01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 6.56292669e+00 -2.48484543e+00 3.21399766e+00 9.96446590e-01 -5.95227091e+01 -3.66639346e+02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 5.58557986e+00 -4.70282834e+00 5.78878142e+00 -1.14188317e+03 -7.08741232e+01 -2.27288842e+02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 5.91174712e+00 -1.53087226e+00 5.34120588e+00 -1.13490682e+01 -9.14503306e+01 -2.99145964e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 4.23481444e+00 9.87283512e-01 7.32579800e+00 2.76498015e+01 3.06116423e+01 3.20210798e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 1.73326508e+00 -3.93825453e+00 1.61209209e+00 -1.36655720e+00 -2.99099260e+02 -4.45934579e+02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 2.74005310e+00 -7.38976852e-01 2.74410217e+00 1.40401176e+00 -4.36635251e+01 -7.28358385e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 9.55670242e+00 1.49274103e+00 2.93108338e+00 1.22047208e+00 1.05066630e+01 2.86398307e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 4.67829606e+00 -7.29135056e+00 7.64335679e+00 -1.39187743e+00 -2.60676760e+03 -1.01092364e+03
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 5.20014840e+00 1.66876632e+00 2.70224827e+00 1.38490773e+00 4.75936811e+00 2.47360245e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 1.47438811e+00 -3.60462168e-01 6.16142588e+00 -3.48228977e+00 -4.67524211e+01 -7.22905487e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 1.33809607e+00 -3.89638439e-02 2.93719438e+00 -3.31777981e+00 -1.14494156e+00 -7.41961451e-01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 7.45463302e+00 1.60643472e+00 8.75462455e+00 -1.39296325e+00 1.37574016e+02 2.60856468e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 5.84285198e+00 -5.20470370e+00 9.47966909e+00 1.78705982e+00 -1.14580554e+01 -6.38965255e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 5.57835386e+00 -2.29375898e+00 5.66643677e+00 1.10356709e+00 -1.22292469e+01 -4.65353899e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 3.18812077e+00 8.66213835e-01 4.17077996e+00 6.76673756e+00 2.40806509e+01 1.10335183e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 7.70275658e+00 3.24702920e+00 3.10651998e+00 1.00600042e+00 1.15107811e+01 3.59269702e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 2.51412921e+00 -7.45752555e-01 1.44802901e+00 -4.03012049e-01 -7.45404044e+01 -9.19305350e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 2.70941269e+00 -6.58614392e-01 3.41650069e+00 -1.13450597e+00 -7.98037904e+01 -6.12344568e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 5.14640954e+00 1.32700594e+00 6.88812202e+00 -2.16720779e+00 9.48840148e+01 7.48200536e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 3.57651876e+00 -3.20389660e+00 5.80255238e+00 2.00778785e+00 -2.56335445e+01 -1.09266809e+02
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 3.22716683e+00 6.44362688e-01 9.49637150e+00 4.06512389e+00 2.02046989e+01 3.81059221e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 6.80713880e+00 2.89126159e+00 4.56649536e+00 -1.26070466e+00 8.27085814e+01 8.41167355e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 6.85874571e+00 -1.23523356e+01 7.24477008e+00 -8.65360561e+00 -1.03002374e+03 -1.19168122e+03
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 8.42065363e+00 -1.02708751e+01 5.40390473e+00 -7.59270542e+00 -2.44117178e+02 -7.91464125e+02
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 4.75937710e+00 8.27553175e-01 5.61318594e+00 1.14812821e+00 1.32705568e+01 3.75482216e+01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 1.65776582e+00 2.35684256e-01 3.40996883e+00 7.18640193e+00 6.83752446e+00 7.94141657e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 3.46299746e+00 -1.08552143e+01 5.09455699e+00 1.29901302e+01 -2.89112799e+02 -7.63100419e+02
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 9.82004917e+00 -3.95545691e+00 5.23706497e+00 1.83786082e+00 -2.21036595e+01 -9.92475353e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 6.36632718e+00 -2.13318443e+00 7.35978270e+00 3.73321360e+00 -4.74175774e+01 -1.42015783e+02
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 7.38763376e+00 2.82313224e-01 9.46575999e+00 -1.70814038e+00 3.63954100e+01 2.10780750e+01
