G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	m2	d2	d1	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	8.515108401759759360e+00	8.359660223368686971e+00	9.819683036539814225e+00	5.409794505788413588e+00	4.504847266612001633e+00	9.862512073314819716e+00	5.402852987446353339e+00	1.468602290198618210e+00	1.467864648501277625e+00	1.133062755203486205e+00	3.093963783879746288e+01	1.144895821134396812e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.889892801032159397e+00	8.486863526453538142e+00	6.700604342594592922e+00	9.340288514951048171e+00	3.169358050105987701e+00	2.880544627170163796e+00	4.674973208366839827e+00	-2.266416943212207213e-01	8.727925852141519059e+00	3.097256751846867662e+00	-3.918998449767734371e+00	-2.049171516858533337e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.675075868528677514e+00	5.570666248687009769e+00	2.133257762372505972e+00	1.948028646128522778e+00	1.859858248571254924e+00	2.173851482928289780e+00	9.883300500210371098e+00	7.244304414728124364e-01	5.123322648490284514e+00	-9.450851769684884829e+00	3.303809052442860938e+00	1.738435389575437640e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.367179636748602878e+00	1.062747516903393530e+00	7.085180230705509175e+00	7.882198787671418572e+00	3.837120195012351687e+00	2.838874284980309692e+00	1.511379939566185993e+00	-2.652360942224066820e-01	3.366869730512306536e+00	5.887434516066974988e-01	-1.384881332812565091e+00	-2.595583934341692878e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.316333286001452052e+00	3.581641127846066919e+00	3.934425962600856419e+00	4.695571893634943095e+00	1.870308676647675750e+00	7.920866904571567169e+00	2.273939012775522350e+00	8.684858395983517942e-01	3.173930688572421666e+00	-1.329257682419058728e+00	1.231863500766093189e+01	1.126792543518194378e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.098779439624396836e+00	6.545463548714558044e+00	7.173309410054880431e+00	6.886503800516067919e+00	2.589365259721696066e+00	4.823172090773826248e+00	1.477159432763417879e+00	3.400198760856256719e-01	5.339249732936579562e+00	6.780231074139692282e+01	6.100788266002177274e+00	8.281659687006634130e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.136405164360328568e+00	9.837765509477089054e+00	1.623487687754711972e+00	3.339381041079475754e+00	9.880833630728140804e+00	6.087856652982524430e+00	6.633415254299743324e+00	-2.067085645682005701e+00	8.980605132681406033e+00	1.881230500313658638e+01	-4.816918941280092525e+01	-3.277481902927686264e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.598934716681152501e+00	6.685791342660635017e+00	2.576573055642953580e+00	2.423917011853680137e+00	4.998909228685651129e+00	1.186534618047882406e+00	1.492493359229864591e+00	-2.388381415584801548e+00	4.400549794719457175e+00	-1.452898055056154547e+00	-6.338181842278805078e+01	-3.908430584801067909e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.041795783758161953e+00	3.347858279747565113e+00	8.698448074120646467e+00	2.444334711616610534e+00	5.780453196394291560e+00	1.317693546444849373e+00	8.535444038534695466e+00	-1.457313626658063654e+01	7.750158665748776876e+00	1.367757240634194460e+00	-7.199202226126215010e+01	-7.520433300036040691e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.812168656235599862e+00	6.693558785909768716e+00	3.045458204775425948e+00	1.635898235241036947e+00	8.857152924478970846e+00	5.018854920462109348e+00	5.606246635697333502e+00	-2.153988256868342166e+00	1.875499567938599732e+00	-4.974212077807724786e-01	-6.951439969586012069e+01	-8.625732605653104201e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.564370024638378265e+00	5.860955478553361075e+00	8.524803081017932271e+00	2.679431914584643692e+00	9.966399958443352247e+00	8.350487091550157004e+00	5.740862771077755333e+00	-5.548827380359306893e-01	5.278868425311566526e+00	8.874752034018301705e-01	-4.442655499243360673e+00	-1.191660728207705056e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.217118883158188503e+00	8.029282065851518269e+00	3.525711558326269923e+00	6.978627501250612042e+00	6.254782776312356241e+00	8.960134534413150220e+00	6.057255307823743884e+00	9.195446538185630958e-01	9.921405323702984447e+00	-2.676311160889424556e+00	8.238757727696912525e+01	1.151583326956120317e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.482213231659038399e+00	1.960860486594915297e+00	6.778495609259755916e+00	8.940867209983911934e+00	8.314406648128137789e+00	1.773633643888580025e+00	2.527650329160662679e+00	-4.654326904632160478e+00	7.937981711304045618e+00	3.438876746272233387e+00	-2.281706787949378850e+02	-3.895533610679126468e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.434321807850496455e+00	7.847996664966184532e+00	7.245578553688128309e+00	8.330291699312262210e+00	3.948496034465572180e+00	5.845350888941329259e+00	2.777924307065987364e+00	4.547415687906380399e-01	2.890169024516995755e+00	-1.326424976745265383e+00	1.918663536294535987e+01	3.995830436077868342e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.226714084094155943e+00	5.873043187565219370e+00	5.613713431038584112e+00	7.163852628104428355e+00	3.750356497022815372e+00	9.220912308483244502e+00	3.868625904153701889e+00	1.146655210282470305e+00	5.507193090269041136e+00	1.632464238587307159e+00	1.232459191063118986e+01	2.039628534243076174e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.064801636414708597e+00	9.663819361829066423e+00	3.758357287373009115e+00	1.986259536511636448e+00	4.617047248397044612e+00	4.489699541630235657e+00	6.336461192017153188e+00	-9.195940385797057859e-02	3.096327085145094582e+00	-9.643677729819906119e+00	-9.233455157121251977e-01	-2.408197754857969830e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.019461667635902735e+00	4.075113385237888686e+00	2.906484053260100620e+00	3.604175710684736078e+00	7.055899826914378004e+00	8.463458183037182891e+00	2.896810147996788931e+00	2.417489318313239544e-01	4.687928706361404352e+00	5.249474517082889591e+00	4.284592195608507126e+00	2.191476729813595981e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.326048172003643444e+00	6.691717722017505032e+00	1.309657512984612415e+00	3.780184571601495680e+00	7.142826089285648550e+00	2.200008686464241414e+00	2.041207186840844567e+00	-2.293909905346056988e+00	8.022407525120483385e+00	-9.989671558369315196e-01	-4.452818347752744899e+02	-1.264045513858637122e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.909576457742751643e+00	9.384762510735821905e+00	3.739698476556489126e+00	3.256623962143809337e+00	3.837545284879277041e+00	9.418422066513770119e+00	9.730312860569643618e+00	2.884194876160909082e+00	7.937369620614196819e+00	-1.539244970195321027e+00	8.551619082313484910e+01	2.346398604686166038e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.320240612557314286e+00	1.929423870378835559e+00	6.880768165038333883e+00	5.634173636998717427e+00	2.197569113506709026e+00	7.749737595879931717e+00	1.199431040680263738e+00	4.299084899140059868e-01	3.052930562807169235e+00	8.558053041644309022e-01	2.524131167283039545e+00	2.045053929175875584e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.932241413247309580e+00	9.437621438904940874e+00	9.439306565890683842e+00	5.826454274033834757e+00	6.696807420893352791e+00	9.465967463432349405e+00	8.231639128130730398e+00	1.207130430308505309e+00	9.308166786506221868e+00	3.717356051362460612e+00	3.453306037639144677e+01	1.662100073336577282e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.357176999126570749e+00	7.192365783889653308e+00	8.843993982915788976e+00	4.209374198981189252e+00	2.149563523520545694e+00	7.086114985940254130e+00	8.092258925321377916e+00	2.816593772915815475e+00	6.327910857847607318e+00	1.303580201991100829e+01	2.426770597210929381e+01	1.867218403263611606e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.003956937374168135e+00	1.615031736443409915e+00	7.890588148980778094e+00	4.185557820241410099e+00	6.202217827498343716e+00	4.277259970364258201e+00	3.680019489180246239e+00	-8.335618849057386814e-01	4.408893707801199824e+00	2.328862485054187026e+00	-1.626020905466466715e+01	-4.547906899763707855e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.767439815796935321e+00	3.707201447327400867e+00	8.103020152053023395e+00	8.458133663960571980e+00	7.235308046376889735e+00	9.439165821546255941e+00	2.224450624517363195e+00	2.580608420113481016e-01	5.519850941354459195e+00	2.367073497319521991e+00	1.142693946874050326e+01	1.176233224443845593e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.171763557937429923e+00	7.369241783578990734e+00	6.979502263856416810e+00	8.103391789278298063e+00	7.305966313300650050e+00	3.481091070783013386e+00	2.311329401889770097e+00	-1.269104051986206683e+00	6.445051590337538272e+00	1.692990033903073677e+00	-3.411276651101126589e+01	-5.141150005961924307e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.843109869212181229e+00	1.602802917136820993e+00	3.341956898225390660e+00	3.767820341620670810e+00	7.775323303438883116e+00	3.990795554400515588e+00	7.270957847238443073e+00	-3.458251880168327297e+00	6.035222307756275661e+00	4.013286259218823204e+00	-5.587367945886893494e+01	-1.151799384002490285e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.078533133909585828e+00	6.239544059335367265e+00	9.161689255501238804e+00	9.226220501767700810e+00	8.852007758489623512e+00	7.314396364097605741e+00	6.777455516365052723e+00	-7.190107176312197090e-01	5.381128299358863387e+00	5.987269161693006225e+01	-5.818837972818573689e+01	-2.239496009123542137e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.098209043432834875e+00	4.107054950297836626e+00	7.031138052318686604e+00	9.570321480545393555e+00	5.495786716220218970e+00	7.894773427426890144e+00	8.045290435904973947e+00	1.218171254127178083e+00	5.548877823106916019e+00	-2.683833021574640654e+00	8.299348151834036003e+01	3.507226094635388449e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.699977513294952836e+00	6.585456630050841476e+00	6.048058989704941268e+00	3.934135752506172423e+00	7.570823189990660396e+00	9.364315878339503740e+00	9.434378398641612762e+00	9.034515355042057605e-01	2.575912036089073709e+00	-3.955781896423726796e+00	2.980692853848477597e+01	1.006912251390368169e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.056665629387204319e+00	1.408807062737924110e+00	2.001861836614552637e+00	4.196552428567941639e+00	6.564452968878020656e+00	2.840613084931137067e+00	7.232346847690828362e+00	-4.741517172188085993e+00	8.311110395581401633e+00	-4.048112990299760128e+00	-2.644903938201470623e+02	-4.060249175612918862e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.149282924090619495e+00	8.855650497198672255e+00	5.030175623020568310e+00	5.554643813324471324e+00	2.680234461048518035e+00	8.178340411840659741e+00	2.406721125036974662e+00	8.093262727372426690e-01	5.888221511853394041e+00	6.673029632776363407e+00	9.977293901935571085e+00	1.119786048991396399e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.533241467614226750e+00	9.745969555477261181e+00	5.133396589876690008e+00	9.470444006015043215e+00	1.238000798004529557e+00	7.645591963673114222e+00	3.189979306887115396e+00	1.338743414609446569e+00	2.182834921421832330e+00	-9.101032791967982316e-01	2.291144096920795903e+01	4.231001162354345979e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.072054303397919739e+00	9.718901447514683767e+00	8.786948469792061900e+00	8.895888940860931626e+00	3.561610484446330549e+00	1.571769824717422104e+00	8.573445876907557661e+00	-5.414436706481271955e+00	7.899025206404555632e+00	-2.695442791432031626e+01	-1.769526552559779304e+02	-2.597492249589752646e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.990420205128071274e+00	7.756466793340145216e+00	5.933668195794077782e+00	1.921662144719963106e+00	4.995698855977694919e+00	4.488045569843579941e+00	2.886532968799984111e+00	-1.609948900380064329e-01	9.398260631916967256e+00	-3.065467780487444394e+00	-2.434620858862968529e+00	-3.956347421236690920e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.012330147442572326e+00	2.171453999730813766e+00	4.421111135286685645e+00	4.541736979112124040e+00	6.561219718621315700e+00	3.547195005483720465e+00	1.647163429416447888e+00	-7.011767165895552711e-01	9.525853260322984184e+00	-2.647772730078627124e+00	-3.770261048906766632e+01	-2.728499614470054979e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.780658546634658279e+00	7.828560138746753161e+00	9.801667310243066922e+00	5.981291158437462840e+00	8.653870252284781017e+00	3.743660548097112795e+00	7.325394613459995874e+00	-4.809059157107272497e+00	4.325414947433294799e+00	1.436877661209089441e+00	-1.723094479674866477e+02	-9.973176225146333991e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.749844672581986060e+00	1.221837599338496227e+00	1.995032255158183609e+00	5.522644889467775542e+00	2.766618259893943055e+00	9.853430577619032960e+00	4.617409394292910640e+00	1.662637412491389410e+00	2.223487270328050158e+00	9.280572695461392740e+00	2.228297346977034721e+01	1.657476432609719907e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.460424575565343996e+00	1.195399480465474173e+00	4.795357881665973210e+00	2.754771745367581293e+00	2.130070668442572757e+00	6.795216756066490227e+00	9.279607054972716540e+00	3.184345044420577420e+00	5.668475841514182711e+00	2.410950361348526805e+00	9.561458420219835830e+00	4.743978933089756111e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.085591077938628857e+00	3.900019842485834332e+00	1.376534484155244931e+00	8.734714029755240361e+00	9.675479907568469429e+00	7.459769345865837842e+00	6.858661228332504578e+00	-1.014608161604816816e+00	2.011763086011036705e+00	-2.613013606681205969e-01	-5.655006460010434921e+02	-3.115312623935114402e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.464727504438070760e+00	5.398931691985981551e+00	7.664924907047086400e+00	7.091811917724232472e+00	1.970267620594852387e+00	9.795590596596033706e+00	1.813743378777226356e+00	7.251649853307283733e-01	9.406805794440215251e+00	7.830361218956486624e+00	8.587037430254891746e+00	1.014785863600401505e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.085433137674070236e+00	7.929351939660606696e+00	9.258060851539749336e+00	8.545111821029681920e+00	5.296165637540233284e+00	4.392886768791063545e+00	9.528298098019215345e+00	-9.886447142706881186e-01	2.649074013455237075e+00	3.238187182137538533e-01	-5.235035853576125220e+00	-4.774471546663835397e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.906623444164415870e+00	7.145205999486088366e+00	3.517021109121988953e+00	8.726693111749433740e+00	6.272753480450817598e+00	8.223062682090313658e+00	3.318716361097071132e+00	3.928124170452910735e-01	3.274961185500639971e+00	2.038397500681998764e+00	1.175092711378308330e+01	9.539826408672146485e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.979226445467364925e+00	5.010348416179484232e+00	8.728352407917393307e+00	7.739691175014108637e+00	5.866208918097902014e+00	4.916602300735310571e+00	4.037915846026980837e+00	-3.931574233923938455e-01	4.653487438048094837e+00	2.658613814618115079e+00	-1.432525905686623524e+01	-4.656002923902311608e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.053950068685545194e+00	3.472346935761051245e+00	3.629980966898286976e+00	4.939951604043755218e+00	1.769048676854612756e+00	8.831335401931999840e+00	4.616098490981236147e+00	1.845479267283542280e+00	4.444257231961907806e+00	1.722883476136678693e+00	4.567155524277558776e+00	7.494633358342681184e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.452047667106757256e+00	9.987498985792516493e+00	9.200159534222981605e+00	6.489400232516808309e+00	1.513243449833066023e+00	2.626433954119223202e+00	1.461657939941868767e+00	3.090026181484142320e-01	8.150458106651838008e+00	1.210463639612066045e+00	6.938557444215560643e-01	3.038648916280254575e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.934482151159066632e+00	4.836840081585839890e+00	7.786970341848791222e+00	2.448589760639203305e+00	1.948832709747676528e+00	9.525508856538774438e+00	5.466711928815677801e+00	2.173005696319572078e+00	5.101810732622230837e+00	2.764336132836762605e+00	7.894115067885885573e+00	2.955346581844813869e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.225400537926850220e+00	5.059897647547524357e+00	8.246809313881916736e+00	7.061457280843470130e+00	6.262597647737146112e+00	2.961294745413272089e+00	2.114425919301361478e+00	-1.172659211219097886e+00	2.534216873294046657e+00	2.492064361386412852e+00	-4.553261847418946928e+01	-8.561726612191075958e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868438437034690480e+00	2.466065296090859782e+00	1.159671983493800962e+00	2.614402804359813537e+00	5.900005413928237630e+00	3.935764908656721683e+00	4.607877608689581628e+00	-1.149162055922055670e+00	3.404013476351372525e+00	-5.961888972586069091e-01	-1.047110330471901420e+02	-5.725136120778147841e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.014615091886435394e+00	8.155892501892157753e+00	9.666572747511764874e+00	7.238255653587375882e+00	3.108929642399838489e+00	7.814140493366273255e+00	4.156067543621505322e+00	1.250162305235593685e+00	5.584169088165453765e+00	8.428183439301853985e-01	8.854631514312684359e+00	3.233397979933910449e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.418772492551279463e+00	7.253058611534416222e+00	7.534918299419599563e+00	3.076386647792238360e+00	6.733821262249849227e+00	4.542096404974281576e+00	7.958203107400884768e+00	-1.922083880477815310e+00	2.332155561780675956e+00	1.784143198337651270e+01	-3.906765404026147337e+01	-2.075634636142464160e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.136022929458962771e+00	2.985550526904586999e+00	3.749874141489415891e+00	2.064406483921856772e+00	8.387538670410709329e+00	6.478209736086735226e+00	8.239995890123859468e+00	-1.212304448511789312e+00	6.502423852045621011e+00	1.070843922672655069e+01	-1.745418918954872467e+01	-3.613894233681471491e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.913965925088791487e+00	1.728194684505054424e+00	8.461049736036287072e+00	2.486474025569704871e+00	1.365712470795565014e+00	5.005791579634299104e+00	2.385548895446107487e+00	8.663147968599191895e-01	6.098857001766708308e+00	1.344102359444078854e+00	1.356187790868202070e+00	4.472893851265350662e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.720259348512768405e+00	7.128221310682181233e+00	3.539923892462385702e+00	1.015738449391877962e+00	5.494702444308385836e+00	7.679773076214252647e+00	4.298478692314372296e+00	6.144714276918276097e-01	7.437334286729986310e+00	-1.775749598090356374e+00	7.668779428488495142e+00	8.691736008295428917e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.844811754594780417e+00	6.896082862067323127e+00	8.853494663765307138e+00	7.474230194952617090e+00	7.201553595860546331e+00	3.062202975250702508e+00	4.360195846363961181e+00	-2.961158669550148836e+00	9.442034074309447078e+00	4.700671316488096885e+00	-1.231600432045688649e+02	-4.635084703617617947e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.642605164327486378e+00	3.450513433712673272e+00	2.014338878147812650e+00	7.602341296825427364e+00	3.271600508195523727e+00	1.510164452425731829e+00	2.359838880239281789e+00	-1.351522551432035701e+00	9.211111741557864718e+00	-1.390709838503756846e+00	-1.437505316483510569e+02	-1.425966283269098085e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.916520948096385624e+00	9.558753869000504721e+00	7.330440778227814036e+00	5.639563212334815390e+00	3.759632341699735480e+00	3.692656351383476476e+00	8.180913782796109146e+00	-7.663919521413106728e-02	9.516385091500172422e+00	2.294220406592054573e+01	-1.532048846693937927e+00	-1.276975207074793239e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.119145414567812580e+00	2.362031270604624034e+00	5.860676317267958346e+00	2.464021993198254545e+00	6.522402678083037308e+00	5.263754656039703050e+00	7.362048117570352268e+00	-8.768587514577099729e-01	3.208780808520967032e+00	-1.288932678579042523e+01	-1.463277261711669652e+01	-5.316124334180440769e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.849133006218571129e+00	4.890606502692719459e+00	1.859176271127606972e+00	1.746996005977529798e+00	9.082662170518819522e+00	2.507683365505803508e+00	2.709235759854967007e+00	-3.548575194603769578e+00	2.190623309545488784e+00	8.486009959523255475e+01	-5.575306863503637089e+01	-2.481040829712843632e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.310974201171887010e+00	9.488144098217349054e+00	3.171217317739806418e+00	1.167725051464202357e+00	8.288850459507747459e+00	4.195020409212926182e+00	4.304051359975056279e+00	-2.099691947939620107e+00	3.727620698429192192e+00	-3.283737575159652256e+00	-2.781805576126624402e+01	-2.997360227554201018e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.384984853014865180e+00	4.783197667003320497e+00	1.109847818183446799e+00	2.485297405363943835e+00	6.245104896708068232e+00	4.601438359711136350e+00	1.946418156114382070e+00	-3.513475503389367760e-01	9.055987290476629425e+00	-3.980398496027160782e+00	-1.668388116139934141e+01	-3.329391158036484999e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.195683060275206433e+00	6.744489465648205062e+00	5.220081612993010545e+00	9.020091226246703897e+00	7.566839572380646750e+00	1.518688093355887503e+00	6.661111741552265819e+00	-1.328367572188114210e+01	9.751445535852278468e+00	4.817980030044841655e+00	-5.555532072362389044e+02	-2.122148200431519854e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.757201069180807096e+00	4.570087258064398306e+00	3.716966312486102542e+00	3.174782187941912248e+00	4.289560149599698669e+00	6.253035440611480311e+00	2.096438286540870610e+00	3.311713587241114642e-01	8.741100892730493399e+00	-1.446077882288311134e+00	1.180091005199273546e+01	8.755040361301814400e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.533536520689481542e+00	3.456535274237802824e+00	6.382756042637883986e+00	4.187619371521652312e+00	6.768857554859377679e+00	8.953878404932304136e+00	9.873519044888226404e+00	1.207611371676732714e+00	1.986828013364213330e+00	1.078365594040669784e+00	2.426920335771849224e+01	9.755594573577084816e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.031552340723393968e+00	9.862813132252616910e+00	3.670270389992191795e+00	1.952490180773909012e+00	5.204026717926479861e+00	2.359003086335329069e+00	8.026140403176132310e+00	-4.799906215498491946e+00	9.525151208736767572e+00	-1.777450705061256908e+00	-1.193505366026119106e+02	-4.655369087448638652e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.682737521200573738e+00	4.687436657744346036e+00	3.691305831687329952e+00	3.007922797393019376e+00	2.706557508041525395e+00	6.382446401272607872e+00	4.509115462526427365e+00	1.299000370056296871e+00	4.810307907198395405e+00	-1.611934606500402545e+00	1.917992572143131014e+01	3.518378833741387979e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.161639073955083035e+00	9.047382240544250109e+00	7.691389534012688323e+00	5.664762156599260301e+00	7.313276155956652147e+00	6.979195273148452117e+00	6.208544589658560930e+00	-1.460699826563484627e-01	1.088597678727668105e+00	-2.331957352797649374e+00	-6.521687177653881839e+00	-2.181477943880444670e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.530528180888795831e+00	3.067142133623978140e+00	1.440923038118744337e+00	6.466542516291828413e+00	6.012624239360391698e+00	4.765396210583283221e+00	9.207995333133647264e+00	-1.188084912982128261e+00	4.986431911550901042e+00	-1.220214569944524818e+00	-1.779948273202370501e+02	-2.177338308662117186e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.188423875486220638e+00	2.914999439432152339e+00	9.133047194467851071e+00	3.212610575181407135e+00	4.218753979933914877e+00	7.315207259978058651e+00	5.983068503853730569e+00	1.262714120042147670e+00	1.413389407313646817e+00	4.815972013376529914e-01	1.150615540353016364e+01	5.476238118406760691e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.437098948258568321e+00	1.274222259482533648e+00	8.674294871248539707e+00	1.517057384901190797e+00	9.195443038294914828e+00	4.704237670739124688e+00	2.562145065067247263e+00	-1.231921774296722116e+00	5.886843300677235824e+00	1.823820931009955126e+00	-1.081663031096666039e+01	-1.732366923516769575e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.752040036465192241e+00	6.862601175051620039e+00	7.013767963687941531e+00	4.514974830838253794e+00	1.194385003463406925e+00	5.550278455556806989e+00	4.412155552284396265e+00	1.730487573823215941e+00	4.048301201055631182e+00	9.533474897310000307e-01	3.607333136866909040e+00	1.698306732767612104e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.505835639559337302e+00	4.304942714626187161e+00	6.348367816949050280e+00	3.113344065485266210e+00	3.835574896941634115e+00	1.067203358096695087e+00	8.590068269394532052e+00	-1.117889891171152428e+01	5.256009365361624219e+00	-4.525746795428959857e+00	-1.578934278061285852e+02	-1.752102014567577953e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.524155184332896429e+00	8.775129413256438582e+00	9.032556118111170207e+00	2.969004762005714948e+00	1.502024303886547729e+00	7.228915006398303866e+00	6.791823505464098965e+00	2.686589404020948813e+00	6.510575000770065124e+00	1.184286598937719370e+00	4.514572296724292499e+00	3.328874914304076782e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.213305537390392264e+00	5.257159366169117831e+00	2.671539322917414694e+00	9.637132655278351834e+00	7.908923620248978992e+00	6.959599454201193858e+00	6.852529972615810649e+00	-4.672392863524196804e-01	8.812459097891112592e+00	6.086456329801636755e+00	-1.637112126661105904e+01	-2.008883778248674545e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.810766351923065898e+00	9.717133707689185940e+00	1.708951203296807941e+00	6.548483443494471423e+00	7.311375037885594175e+00	1.342088977262836158e+00	8.796720032135722178e+00	-1.953885019041389270e+01	6.958857500482867664e+00	-1.365756238036001546e+00	-3.725761013121329142e+03	-6.474168498505506250e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.579520526314892592e+00	2.669507522865848248e+00	3.148070801130610441e+00	6.008799687376857435e+00	3.983172858770645863e+00	4.320344348143895452e+00	9.041816224177079420e+00	3.485935232232278969e-01	4.913709577252574512e+00	8.732905761674869538e+00	6.995738003771020175e+00	2.342184301487698761e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.454650439175026122e+00	8.822030791088957713e+00	8.147428534668861744e+00	4.746215445586041248e+00	7.081342423445645906e+00	9.812797443422715205e+00	9.276372387172756362e+00	1.290248402325851362e+00	8.375058428662608634e+00	-6.378625537141501489e+00	5.035125334893903926e+01	2.257271229031568396e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.584396549083585626e+00	7.996877128712776006e+00	1.311981826980816335e+00	4.857419455359836213e+00	4.548125693984375495e+00	4.791641846960736473e+00	1.852192781424141010e+00	4.447255763945964085e-02	9.151368295007065612e+00	-1.107256467280434586e+00	6.877200878542671703e+00	1.802470464644513770e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.234225710313877400e+00	7.944183365038200328e+00	6.245597155645375764e+00	5.875770416155884135e+00	7.804828058101190180e+00	5.518529589884195730e+00	5.893593845981630608e+00	-1.222684813092254963e+00	2.084157938799152454e+00	-6.965314756170682964e-01	-8.295242803133106690e+01	-2.293329848972567788e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.329429432703819636e+00	8.605666569561213564e+00	9.969573929247271593e+00	7.267187548082737258e+00	5.090095443608976922e+00	9.196482918157798281e+00	7.660461445956503468e+00	1.711832423588847130e+00	5.779147348075411195e+00	1.027842891857706498e+00	2.766515801611239667e+01	1.468079852166399633e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.130561152737239006e+00	7.849281913931853261e+00	8.701713624197187968e+00	7.322948707264860246e+00	4.712447454742715536e+00	7.456583171685577938e+00	7.811097073603793461e+00	1.436910220320359421e+00	3.563386076817454562e+00	4.706312105900829490e-01	6.433330901773040011e+00	3.627938481553367467e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.350440376638189832e+00	6.630526613554925675e+00	5.699520362712204857e+00	2.549283677737186338e+00	9.417490670094059269e+00	6.230489803166036289e+00	6.461358024982619241e+00	-1.642219860122607233e+00	1.423488875072901116e+00	-3.887657457990318921e-01	-6.478342266662308191e+01	-1.519993986251216995e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.855774675754835457e+00	2.185320324001497116e+00	1.570365835081215300e+00	5.497617660367872361e+00	3.255801254994802552e+00	8.188207661436260665e+00	2.499365436568648846e+00	7.548749490868755796e-01	7.019943762833087852e+00	-2.140143002209563772e+00	4.175635154163170881e+01	1.475674311210293332e+01
