G	c	dx1dt	d2x1dt2	dx2dt	Fc	m1	Fg	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	4.855765990064360160e+00	2.182538265997156834e+00	1.581383367339595392e+00	5.501477685757599545e+00	3.261319426690735934e+00	2.434562830350018814e+01	8.186218074054242066e+00	-2.388787553671958719e+01	-1.412386422774419392e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.687875765434137421e+00	1.295441038234071973e+00	8.471585558780407865e+00	4.698335086743026245e+00	2.082809911289559057e+00	-6.312461107247394843e+00	8.781392305829443856e+00	-2.952495697177533529e+01	1.180962058287793326e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.666096025537505909e+00	9.282076148031809026e+00	6.383543161487751583e+00	8.829714072203673325e+00	6.259214465815393424e+00	1.041404548126503649e+01	5.099141391250315181e+00	-9.536015133073238559e+00	-7.460560721483915358e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.681886249839964265e+00	6.558883259785907249e+00	2.041627264032480404e+00	6.680041252224550696e+00	9.731353696866740677e+00	7.462254133718444038e+00	5.277619334529288331e+00	-4.529768565337041863e+00	-7.324866205229920268e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.651592140103657069e+00	8.179913923786566343e+00	1.843186673463699687e+00	5.792142193977348974e+00	4.400015192430951849e+00	6.909329025817548597e+00	4.472230870810165015e+00	-1.112239260136375663e+01	-1.328401665205411364e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.465082839548278670e+00	5.335886999054072710e+00	9.182932361872914839e+00	2.048779155411793784e+00	1.562832349345839589e+00	2.702907346096897978e+00	9.703302325371227610e+00	-2.652750031729128821e+01	-1.054866044803570047e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.663287141369691469e+00	2.064621362751716926e+00	7.015877330061043970e+00	6.452030310696760473e+00	4.052519932201075648e+00	2.854208519074041206e+01	7.279676422952461756e+00	-2.058750750843469390e+01	-9.159423691237028820e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.861151493155482228e+00	2.123505869927961864e+00	8.460516581177978779e+00	2.050283736109080657e+00	5.562463117945039670e+00	2.484605350497584464e+00	1.750078294198366802e+00	3.359922739663076197e+00	2.541462083135834860e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.524238369889654443e+00	7.165653123083465914e+00	8.903066705493575483e+00	4.036053537375113187e+00	2.453612206613134283e+00	5.230426222488498311e+00	8.775772484171303844e+00	-2.511331985656217824e+01	-1.714934789319843667e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.011586810805861880e+00	4.872980720751064254e+00	6.157497463900821089e+00	2.283671696838767584e+00	6.919574752180264632e+00	2.437888224409456406e+00	5.324059051792092490e+00	1.007800508454964827e+00	6.849915523871749201e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.426435364032755615e+00	2.807142184736972190e+00	5.656893285939141869e+00	7.230420858274545282e+00	9.988048465662934916e+00	9.737859237725141170e+00	1.622213023296052103e+00	4.820935166529950244e+00	2.379632820606595445e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.277215006459947233e+00	5.422159110730209619e+00	4.873526707302122674e+00	2.859411850852386916e+00	5.063231680189116624e+00	3.181625331041551430e+00	5.951871360172731329e+00	-6.281189360023903490e+00	-6.551919892008923441e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.119188165238033328e+00	1.580872118198517251e+00	3.855766444476126598e+00	4.533280379474751598e+00	4.201277978334685415e+00	1.434881667467688438e+01	4.753944452453185754e+00	-1.247596663440476483e+01	-6.158862116175851220e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.878286254058229465e+00	6.239447112407854767e+00	4.916677384681061191e+00	9.060941528081063012e+00	4.611195309174933143e+00	1.323614405329362853e+01	8.904017136346499939e+00	-2.606121732732578167e+01	-1.916232151312598386e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.534443694758126142e+00	3.415386903926299400e+00	7.970139764791559500e+00	2.847719758650668176e+00	2.035473241105131947e+00	4.796629752169805805e+00	2.832688946711857447e+00	-5.734581226796017006e+00	-7.136283252178984959e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.913552193703191406e+00	8.180918036356263912e+00	6.423239046254565210e+00	5.575161047571156381e+00	8.939585494924873643e+00	6.017462006330975832e+00	8.435863203420796097e+00	-1.061307884013059599e+01	-8.845446209215742428e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.257198236622861121e+00	3.798061572104622474e+00	9.029226300696139518e+00	4.769615314149981522e+00	4.733325674203054945e+00	6.511319063226377324e+00	6.011997670268403482e+00	-1.640729272511941161e+01	-5.295037793837330753e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.664701856123782520e+00	5.097935250519496364e+00	4.988775413299190831e+00	1.175079148364565951e+00	4.486023273606987161e+00	1.235571515074395554e+00	1.492817143963245607e+00	1.624884854314878879e+01	2.163330545799065252e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.900208023867651974e+00	1.110997220919317963e+00	6.468052534820721178e+00	8.136593164063846473e+00	6.943570234184894829e+00	-1.320580059882726403e+02	9.748392099369993957e+00	-2.970794206490317180e+01	3.674915659193265327e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.683765591834793796e+00	1.645249383090432893e+00	6.678855921378265670e+00	1.616892317529297518e+00	4.986952979015821796e+00	2.014091059796284444e+00	5.620006850430140588e+00	2.066892028476597698e+00	3.017838584930813184e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.277515011524001487e+00	4.535045291079945251e+00	6.325246262957428200e+00	5.277243028899275323e+00	6.830370130520905469e+00	6.351817318850745409e+00	3.622232026787633785e+00	-3.024547600352618826e+00	-2.580570032088478527e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.317766766948218482e+00	5.312939056163226148e+00	7.325905794551930583e+00	6.057352440128489945e+00	1.557380605329365508e+00	2.255400847169162049e+01	5.223099140198365298e+00	-1.517908658523575127e+01	-4.222153000020083091e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.233126841667660401e+00	6.393987121889910696e+00	3.141236738414982632e+00	6.655659331848815086e+00	8.327679195668732604e+00	7.600883908065530825e+00	8.714256343688569828e+00	-2.151560010862957384e+01	-2.078818533058559570e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.639872582749571706e+00	3.621453243506666642e+00	5.601458265185423890e+00	7.194958212055225566e+00	9.470382403068565935e+00	9.106226639551680435e+00	3.746502815395575503e+00	-7.466420057968385038e+00	-1.352402355352956498e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.274531824332042262e+00	7.249596152476228461e+00	1.941969806414829636e+00	3.278518319640591816e+00	6.841604817971208341e+00	3.506916365692821280e+00	2.740181362286659983e+00	7.928357621701862534e+00	2.647665336267738923e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.289233999891271409e+00	8.738052983911927640e+00	4.459311407197200872e+00	1.093678101172707251e+00	9.580512676275420247e+00	1.105020195074053246e+00	2.165784301003643719e+00	6.553302325044465704e+01	9.714261958936887265e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.807617167420291437e+00	8.017467548468358629e+00	5.392909954955127816e+00	7.517910477819263804e+00	2.362044252107046827e+00	1.245330678514043399e+01	3.686684229343964780e+00	-9.370391774692770070e+00	-3.380414478475601836e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.212268432059417478e+00	1.361226650791317550e+00	6.874308286071665108e+00	5.823997652099960121e+00	5.290450631048197572e+00	3.064682547529347545e+01	8.019270315806418026e+00	-2.246644935746049399e+01	-1.281285461344071130e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607756302067571141e+00	5.322775872248293183e+00	9.563657816665346090e+00	8.525609995917390549e+00	6.415157026910046412e+00	1.136747969990586959e+01	5.242077334161299618e+00	-1.256363511546127576e+01	-9.766875112748914844e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.516286638044333834e+00	1.935550527237634100e+00	6.413332899410912447e+00	8.400604570111051217e+00	6.240967862019048518e+00	2.725998037634215976e+01	3.043291656242714360e+00	-7.881408176498600149e+00	-2.470781093278562324e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.180682712398139600e+00	3.184747514991595363e+00	7.699780549487812209e+00	8.588242008723209864e+00	4.614818150705601418e+00	2.073426977691908135e+01	2.495358341900288046e+00	-5.670235201991289387e+00	-2.266648958020132198e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	5.371432693416513970e+00	4.049013271137303249e+00	6.204928507506102697e+00	3.994134126715328748e+00	-7.520332931844536439e+00	-5.186313278016132955e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	4.001096167925140001e+00	2.143277715801810146e+00	2.211208943682558115e+01	9.460453230755353715e+00	-2.767513878881395328e+01	-4.275664378547919142e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	4.518610146245367609e+00	1.207753581645343566e+01	4.086531060825101314e+00	-9.193703513298549623e+00	-1.818444845712685165e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	2.450216417683487524e+00	7.357430155858357246e+00	9.892383574167926241e+00	-2.667257280807585573e+01	-6.918290423032256165e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	7.610101643572395602e+00	2.779793073202002418e+00	5.362813016307744540e+00	-5.042905573057368862e+00	-1.005547536884340687e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	2.878313173682688575e+00	1.740251947054576220e+01	2.617641151778890229e+00	-7.112200269995800461e+00	-6.396645422337951636e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.521766377453421581e+00	-2.040111212273027608e+00	9.020680621893529150e+00	-2.844741723854219018e+01	-3.592327763606038837e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	5.962032011968539713e+00	6.662678441027821918e+00	5.142241329106366443e+00	-9.869716502814874559e+00	-2.670655101351862459e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	6.353065481994049968e+00	1.767281544846759589e+00	7.382941558278471206e+00	-1.739807448479149699e+01	-1.983976663614747560e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	8.846158165014342600e+00	6.260951984312007390e+00	9.846097134395767725e+00	-2.222594660553402335e+01	-8.124372816902784677e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	6.196461511815565260e+00	1.211721961947109882e+01	1.458753877520506004e+00	-1.342076900670824191e+00	-4.046700734657025578e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	4.110355143674207845e+00	-1.286419572637610287e+01	1.873293888011092756e+00	-6.758851361918321032e+00	6.879199212856870638e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	8.235865988520046699e+00	3.550762443315328198e+00	7.475201563756611378e+00	-7.790067652362379746e+00	-5.459311265442602590e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	5.856869158658471797e+00	1.715266609557704713e+00	3.540611766334571531e+00	-6.220766110172369245e+00	-9.763872656603131972e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	1.718321641884608564e+00	-6.512738513719214417e+00	2.663773468117927923e+00	-8.316136200329649952e+00	8.495876528097640046e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	6.092912673789705025e+00	5.130976234098829636e+00	1.354939269844722460e+00	5.936843543253577771e+00	5.025199062667872418e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	9.175950736528973195e+00	6.460738393676558999e+00	1.205387934677502715e+00	2.447617478424423787e+00	3.494679252187798113e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	4.564435956280859408e+00	1.311278922892019771e+01	7.971559393053479603e+00	-2.317568439817659964e+01	-4.008392486728805659e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	3.672769607165367489e+00	1.891920427403948723e+00	2.202127900526980042e+00	4.431232832767102003e+00	1.579403039526021901e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	2.292833183878415060e+00	-3.603750503586922349e+01	5.211488923017199681e+00	-1.614678270110518454e+01	3.323407429228773857e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	2.359308798564123677e+00	2.617946617232413509e+00	6.454414890777313119e+00	-1.669456757350774367e+01	-4.360258774028457629e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	4.894877865740924427e+00	5.057259057514338352e+00	4.851856414651265048e+00	-8.159117866648823991e+00	-2.034459560425195601e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	8.242461545278603197e+00	6.359813571716485647e+00	9.999513702955082906e+00	1.247106517250632374e+00	-2.617951949194799788e+00	-1.800426198847908310e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	4.908890294558180045e+00	1.728203178991253308e+00	-4.041054809442274021e+00	8.042364407498476808e+00	-2.478078689241315402e+01	7.126306498220879027e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.785105856354046061e+00	9.420954845341068307e+00	6.143013737674134944e+00	9.978892560591308580e+00	9.449691117508857374e+00	1.122733427636430648e+01	1.100053448316212101e+00	1.583532566717076762e+00	6.201033857985093078e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.869589864860725648e+00	1.459803891530162767e+00	5.622873746213763901e+00	6.029765476984704442e+00	7.796042682807708069e+00	1.273905875766349460e+01	7.852191515918556242e+00	-1.997259047291582590e+01	-6.899856018418208947e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.749828136415700897e+00	5.872052753429641392e+00	3.648157559993879140e+00	3.901206979450687395e+00	6.281768478010902435e+00	4.345527488573649677e+00	9.034336847870735099e+00	-1.739964628467383889e+01	-2.185492759176885347e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.546648408722381518e+00	7.386343143743017592e+00	9.377106636354076485e+00	2.972594766985189541e+00	8.456127916233869612e+00	3.128146261221401048e+00	4.894934826764832714e+00	5.663323292719556257e+00	2.210704443054470048e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.778952004382414742e+00	8.829292708775403398e+00	4.567987140893913001e+00	4.147086820200310164e+00	1.729017528786737090e+00	5.712567719152276347e+00	5.822257627592702711e+00	-1.453579409759085905e+01	-1.133588824827236774e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.655492097328949086e+00	7.431345470580076551e+00	1.771213634569312134e+00	4.352345910625620817e+00	5.295765961726185189e+00	4.899775305341043996e+00	5.293749846985205565e+00	-9.757105278355847844e+00	-1.613198328930520287e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.908682084634251819e+00	8.220099551703953011e+00	6.549277453201723276e+00	1.630625054516869232e+00	6.670797392489879130e+00	1.683100258216388534e+00	4.498803207838905749e+00	2.107514689973204014e+00	3.193156680114535817e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.159377010767522975e+00	4.060359454018684033e+00	2.028777270108057085e+00	4.325072453533039152e+00	8.459056454225240884e+00	4.951589794310519821e+00	8.984044322848681929e+00	-1.302198286797228022e+01	-2.276766725537582747e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.428331167381440281e+00	8.340204615209323435e+00	4.104722906356666812e+00	5.177154704702767063e+00	8.052836514855666650e+00	5.609519272041106674e+00	9.039185525278467637e+00	-2.220493634316723330e+01	-2.431576441749975004e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.949820609591938592e+00	1.733283766418777239e+00	5.569251811807526487e+00	7.496834167906119895e+00	3.495820001933241716e+00	-3.024519086347228836e+01	4.021114645526813192e+00	-1.263991535041549596e+01	9.340622738119169099e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.701708177582930581e+00	9.051368904473452659e+00	8.859596920374706031e+00	6.915686031975308623e+00	9.457977266008718686e+00	7.517526482414096378e+00	6.541525550319462035e+00	-1.744979938888312532e+01	-7.868642965691964086e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.232638400159749015e+00	5.928940953765359900e+00	5.446325361289337863e+00	7.384050800915541224e+00	2.117470171975526672e+00	1.787572800604526435e+01	9.342144672755040347e+00	-2.786433605351018983e+01	-1.533749519892433133e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.669632748610547779e+00	8.353363218137026536e+00	7.317263770279527790e+00	1.079544700307593752e+00	8.868116907730209775e+00	1.092025843800512819e+00	9.663241391642202416e+00	4.964373525346079674e+01	2.026677882575073752e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.512593318893673100e+00	5.070875557495263308e+00	9.935418746744858254e+00	2.955600392269629229e+00	9.745424979726349690e+00	3.151115283128500533e+00	5.588615954296995092e+00	9.636647932091641167e+00	1.605821850650852767e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.263648590507678193e+00	6.800726873217019630e+00	2.182889259366822543e+00	6.951332930943952881e+00	2.594050265834614954e+00	1.149198594968169118e+01	5.072197274324476091e+00	-1.358292806349865778e+01	-1.023477299629817816e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.686648361096624527e+00	5.730141424944635631e+00	3.465562682157813601e+00	5.348904153781813164e+00	7.497541461919556838e+00	6.120995924957720824e+00	3.507225265475432341e+00	-4.777298665326510374e+00	-9.319811206626276601e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.558638515775908839e+00	7.579515546568296180e+00	4.544817750129688250e+00	1.048275313340276016e+00	1.367454478347233104e+00	1.169422482959445952e+00	9.641758415724691389e+00	-2.590311306596148810e+01	-4.095704221836400927e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.411879297712779202e+00	1.742331312040844349e+00	4.801797433815318428e+00	8.234603129509411090e+00	4.651105811169901294e+00	-3.769207503890192470e+02	2.293252668521472248e+00	-6.874987500971177390e+00	2.221780953810412313e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.254086696013875901e+00	1.548843381954981391e+00	4.701392775658914225e+00	7.948912362419736866e+00	5.640402076598523884e+00	9.141951225134842218e+01	6.209291067065218606e+00	-1.844346793036001841e+01	-2.474745445337142513e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.944889150741478723e+00	3.221908952092284117e+00	9.174297024902097419e+00	5.933478873083203098e+00	6.225420812184262687e+00	8.423054369944260600e+00	3.545076375504484290e+00	-6.228073305360743994e+00	-1.948150482801315775e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.429894859507814253e+00	2.440655291402330285e+00	7.428086449644406564e+00	1.595521943979878898e+00	9.421609592957993939e+00	1.709251154749773072e+00	3.511077682218999740e+00	3.022767010113982877e+01	3.780560260100035208e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.935191878788978137e+00	8.847950336874946586e+00	6.471936474458181543e+00	7.895723170250266598e+00	7.040753810240500954e+00	9.035461710689611792e+00	4.649251360860485960e+00	-8.524386355993721409e+00	-9.214338966076303095e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.513335002311840594e+00	2.981272151312346796e+00	3.774824030818046516e+00	6.255947329719939276e+00	5.327741661318802002e+00	1.033164400226077717e+01	9.985049332085447205e+00	-2.814829439247924725e+01	-1.776078603274364065e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.597626764983916203e+00	9.783201808475064709e+00	8.412620589313821284e+00	8.038067705429947196e+00	8.286075595427856655e+00	8.920491298379129574e+00	1.490090517003426429e+00	4.413107348606821745e+00	2.621933788431334378e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.641177564091077734e+00	4.037767881188054631e+00	9.595393393325208464e+00	7.764163033224456001e+00	9.554169258264749942e+00	9.713213578905763868e+00	6.203167314090964446e+00	-1.109841263490065444e+01	-1.552208792472425181e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.988436798934682948e+00	2.653759163742099414e+00	8.401568917359321986e+00	8.228009367689473663e+00	1.190521702654877112e+00	-5.135343423349252312e+00	1.740011716818141485e+00	-6.626443331564939143e+00	1.418668965700795592e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.503192496117440768e+00	8.110613878751362193e+00	1.017879085142092244e+00	5.656705091877612723e+00	9.848964512432663909e+00	6.083325334012243957e+00	2.395160485465738454e+00	3.337182031236677560e+00	4.842557206453222740e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.774748783671032726e+00	6.928644400269004855e+00	6.736093924581809667e+00	2.263490572715964877e+00	1.774633099957470206e+00	2.774238681280502217e+00	4.949586197272306975e+00	-1.181640285682316893e+01	-1.846972115712896434e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.235245120106492234e+00	5.487780535097352086e+00	1.463517824990962168e+00	7.041232527834445420e+00	8.329685559652171278e+00	8.325189867845207203e+00	5.590725407823638804e+00	-1.356366077618377908e+01	-1.542869583249953269e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.201939665445240557e+00	5.996239845694607773e+00	3.314537411445078074e+00	6.576127513061580387e+00	3.525195044131853361e+00	9.571166949666340074e+00	3.319316835283169009e+00	-8.444947726105125341e+00	-3.008104607177739087e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.813356733409544397e+00	7.486100636263374852e+00	1.536369019107887146e+00	7.685668744105603523e+00	2.185324309701308643e+00	1.448800334674202972e+01	3.853639410065944571e+00	-1.035907747443344107e+01	-8.915398063337484080e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.133566273182689432e+00	3.057094433228131347e+00	6.435463424658992793e+00	2.524157518437047276e+00	4.961186507210927132e+00	3.024884945929125379e+00	1.789676280422652033e+00	-3.496218797308016768e+00	-1.639734581721540962e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.043544904192389211e+00	9.965486869431185113e+00	7.174123530206591326e+00	2.755265680848102416e+00	6.793609783526586732e+00	2.871160905874253544e+00	3.727183666153373931e+00	-6.346621557003717662e+00	-1.197883797988605536e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.414193704124955264e+00	9.768489391909461972e+00	2.028266286852008715e+00	9.019989047906488366e+00	4.423682955269413242e+00	1.138250165751118281e+01	9.697391346033784387e+00	-2.854358095929660522e+01	-5.427429160632930571e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.375259930503650807e+00	6.859035186814077534e+00	4.453413776363514209e+00	7.754811225816228948e+00	1.494212208621475746e+00	3.208321901909560125e+01	9.504852897118347244e+00	-2.844693376492382697e+01	-1.438002309144560398e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.699033979910819170e+00	2.800706358638938909e+00	5.114994253213077435e+00	9.174242259522102927e+00	6.403275329797324389e+00	1.884297623785627707e+01	4.021993884292909271e+00	-9.084096422928881864e+00	-1.109025858150496546e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.334485881390865991e+00	7.119287320170635702e+00	4.309988075884080061e+00	7.826475546804438466e+00	9.125577587836019688e+00	8.898299206112062265e+00	6.139927142275589667e+00	-1.088365492186305161e+01	-6.181125483208670168e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.261183761801407677e+00	1.652992568613178115e+00	2.095883109133653832e+00	6.379526987685411044e+00	4.453965700713059306e+00	4.846033950292407155e+01	9.182531679065181862e+00	-2.706850548998844985e+01	-3.908672927031553002e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.879318531050426788e+00	1.267480188196565161e+00	4.765357453152924805e+00	6.890847007215539222e+00	2.944159152209290475e+00	-8.289483556843803669e+00	1.046773247330232914e+00	-3.828149333324473158e+00	6.619740322464746640e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.427841823287977263e+00	3.320175020117646092e+00	7.753026286849498128e+00	8.998803877993788447e+00	4.974493958566238661e+00	1.976080040363516943e+01	8.290034346151317735e+00	-2.351706121446082420e+01	-5.396140999639753133e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.252827776773199453e+00	5.166125364101806561e+00	1.645584209273514453e+00	6.204957732261945580e+00	1.443381101451347348e+00	3.829167311132680851e+01	9.535727675113395918e+00	-2.842370925104521007e+01	-7.555736000413423303e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.559903865701043113e+00	8.823950691641169186e+00	1.725661416097436840e+00	6.680303483377401541e+00	8.395579095568750816e+00	7.364848178296810488e+00	1.818336364984911802e+00	-2.560321864903785105e+00	-9.336469947125189961e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.905210352427570974e+00	7.540233444948112762e+00	4.199868645118663757e+00	2.409124272187190829e+00	8.445470888121288766e+00	2.500577370321583448e+00	2.454098798007752436e+00	9.178064455264241417e+00	5.997617490321299982e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.586766070466634204e+00	7.677247015227063542e+00	9.479952597137726755e+00	5.264843306059010075e+00	6.290175161483780641e+00	5.903646889719470714e+00	9.643683279097981398e+00	-2.405622402579635377e+01	-4.162846292172248219e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.548264304420811754e+00	4.824458604793630201e+00	7.028527566315664110e+00	7.453724640471143026e+00	4.171636766909802674e+00	1.179651413441390417e+01	5.832056107785519750e+00	-1.519366737781077070e+01	-4.544639631769605614e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.717652944577146457e+00	4.105979391266922462e+00	7.111114688331894307e+00	3.440427980021023568e+00	8.192245561863732206e+00	3.831689621910835175e+00	1.121312302130246463e+00	1.101264398963328617e+01	8.874624755546433263e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.415735871808442070e+00	4.346784903060878946e+00	4.256415906455940146e+00	2.827510303537576597e+00	5.983012016421437096e+00	3.155321675471464804e+00	3.327259348691284035e+00	-7.282276921263724390e+00	-5.876013547564358674e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.366135916542395634e+00	9.897461391593321167e+00	6.344840639957721073e+00	3.820666175622914107e+00	8.432805894259612245e+00	4.022618816415270970e+00	5.054370217167749146e+00	-5.938264107331837849e+00	-1.410861309738610458e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.633474905755748274e+00	1.362764134695730878e+00	1.098046663221231789e+00	3.179666885037181423e+00	6.691875174186847630e+00	4.863942162325129104e+00	7.245674133673717598e+00	-1.261311467398606290e+01	-1.340245134257371573e+00
