G c dx1dt d2x1dt2 d1 Fc W d2 m2 m1 Fg p
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.87274441e+01 9.19114292e-01 1.55833087e+00 9.70035526e+00 1.04409550e-01 5.22326694e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.53022792e+01 2.61648292e+00 4.05374741e+00 7.27449629e+00 3.81837421e+00 6.99478419e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 1.73912641e+01 2.23987159e+00 5.55338489e+00 1.74900760e+00 1.33760616e+00 7.52565223e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 3.59538639e+01 5.99446266e-01 2.45730706e+00 8.76663661e+00 1.66513408e-01 6.83354512e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.40470488e+01 1.05571280e+00 6.92291996e+00 5.32503947e+00 1.88972247e-01 6.17508999e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 4.08926697e+01 1.93405303e+00 9.97974450e+00 1.61878516e+00 4.29293372e+00 4.81201161e-01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 1.39210173e+01 9.72279076e-01 5.06565528e+00 5.94745530e+00 1.97613621e-01 8.97684508e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 1.74393314e+01 3.26929096e+00 4.19255701e+00 4.75447851e+00 3.82236190e+00 5.47511209e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.45022245e+01 6.27269339e-01 4.60633750e+00 8.89974464e+00 4.76801561e-01 1.17160048e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.26111840e+01 1.52113802e+00 2.03631561e+00 2.83595143e+00 9.87769812e-01 1.84053660e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 3.57459975e+01 6.66428099e-01 8.94946241e+00 8.43818149e+00 1.74737182e-01 7.06341395e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.31171421e+01 1.09666582e+00 4.73343090e+00 6.01919822e+00 5.69545748e-01 5.88904819e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 5.80443934e+00 1.00054721e+00 4.48546970e+00 1.49149273e+00 3.22400307e-01 1.36617580e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 5.25819196e+01 4.88302577e+00 6.93721246e+00 9.74660771e+00 -2.45296351e+01 1.25465228e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 1.08339065e+01 3.21285817e+00 4.97830079e+00 5.61353720e+00 4.35548815e-01 1.53232159e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 3.33234130e+01 1.16377917e+00 6.83410122e+00 3.61789169e+00 7.74241958e-01 8.92529920e-01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 4.42798806e+01 9.92405391e-01 1.55301661e+00 5.22466158e+00 1.62267838e+00 5.51348186e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 2.08787067e+01 7.58409369e-01 8.32351009e+00 8.72072005e+00 2.72552620e-01 2.49738644e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 4.03881808e+01 1.29864618e+00 9.46453558e+00 3.74412812e+00 1.34223125e+00 2.03042130e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.35565308e+00 7.37955145e-01 6.83888848e+00 2.73408757e+00 3.54070544e-01 2.33579566e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 4.86120410e+00 6.12533230e-01 9.59109336e+00 2.16164122e+00 1.16872703e-01 3.62925547e-02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 4.04767682e+01 6.71930702e-01 2.36289083e+00 3.68073459e+00 8.43245252e-01 1.78599348e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 3.99897543e+01 3.99011489e+00 5.29674571e+00 8.02043278e+00 5.63456712e+00 7.62962741e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 8.14550619e+01 9.56171647e-01 6.41626061e+00 5.24463729e+00 8.13574970e-01 2.37874178e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 5.37611464e+01 2.61208145e+00 6.23562983e+00 3.04733443e+00 9.20349758e+00 3.88605263e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 6.60767496e+01 1.68220738e+00 4.61315601e+00 2.49566500e+00 5.22951165e+00 1.91023640e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 2.98147904e+01 5.29924758e-01 4.04275968e+00 3.99456529e+00 3.14120649e-01 8.20360042e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.68455558e+01 2.31270084e+00 2.14141620e+00 9.45931936e+00 2.04765135e+00 1.11758809e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 1.33103189e+01 9.73613329e-01 4.52568206e+00 4.08724041e+00 1.07589121e+00 1.75037103e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 1.66504105e+01 8.22835871e-01 2.46394734e+00 9.89311668e+00 2.26932728e-01 3.71201455e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 1.12843668e+01 6.56905817e-01 7.60929109e+00 5.36707410e+00 1.41654209e-01 6.07772834e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 4.56687393e+01 8.09166877e-01 2.87947842e+00 2.61247526e+00 2.20607759e+00 2.91451168e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.26171854e+01 3.57709617e+00 1.52708775e+00 9.02026083e+00 -4.15843058e-01 2.04742207e+02
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 1.17458675e+01 1.31208494e+00 5.97129524e+00 5.14319836e+00 6.58713572e-01 1.89314284e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 5.86996249e+00 6.03891619e-01 6.35706759e+00 7.38704209e+00 8.43758881e-02 1.78291150e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 4.37538727e+01 2.80922423e+00 8.84721755e+00 9.85340425e+00 7.10268343e-01 5.41358618e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 3.27801957e+01 1.23407843e+00 6.19283451e+00 1.45157815e+00 4.01286290e+00 8.09398770e-01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.86643964e+01 3.61066552e+00 4.10932768e+00 1.87025104e+00 -1.06014718e+01 8.37149488e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 7.82807779e+00 3.03422453e+00 8.22710693e+00 7.48411067e+00 5.55073952e-01 2.47402738e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 1.04131811e+01 7.35308976e-01 5.86251004e+00 3.53642503e+00 2.10850964e-01 1.11560201e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 3.13691643e+01 1.56379352e+00 1.71352256e+00 2.65871257e+00 -2.23270711e+00 3.23104752e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 1.28964962e+01 8.77873193e-01 6.09265504e+00 1.35425692e+00 1.23918343e+00 2.09199902e-01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 3.31935720e+01 6.73867059e-01 9.17216691e+00 1.19662041e+00 1.49602234e+00 2.43566591e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 1.01938726e+01 4.98621187e-01 4.56681363e+00 7.97037043e+00 4.00949765e-01 7.88621428e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 1.70938134e+00 1.82215679e+00 3.66693222e+00 2.20990085e+00 6.11853294e-01 6.16122753e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.03106079e+01 2.12499950e+00 2.29122511e+00 5.20948554e+00 -5.51590057e+00 8.32866990e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.21786248e+00 2.30696816e+00 2.36300970e+00 6.45307134e+00 4.18100987e-01 7.13829834e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 8.63683759e+00 7.74561464e-01 4.89494336e+00 4.85516621e+00 3.09252736e-01 1.01859046e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 3.33469474e+01 5.20837578e-01 6.36111842e+00 1.24395987e+00 2.18326701e+00 9.48680581e-01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 4.03043083e+01 2.77670737e+00 1.72553865e+00 8.05151352e+00 -7.82366174e-01 8.66846142e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 6.13284608e+01 5.42688197e-01 9.45611730e+00 1.09461902e+00 2.17712332e+00 2.16738123e-01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 3.38610869e+01 3.49250357e+00 7.79620256e+00 7.85700905e+00 2.21199351e+00 7.23848541e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 1.41667165e+01 8.89780106e-01 6.27961526e+00 9.03974044e+00 1.63885119e-01 1.47937538e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 2.79790387e+01 7.17600160e-01 8.45594804e+00 4.89555929e+00 1.73258952e-01 3.28731856e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.89999361e+01 6.15875396e-01 1.72168081e+00 5.81988226e+00 2.22199204e-01 1.76833745e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 7.76467560e+00 6.86339866e-01 5.29154990e+00 5.29285053e+00 2.49051751e-01 1.05839958e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 1.06064954e+01 5.81477534e-01 6.67083814e+00 4.50287757e+00 9.01598894e-02 3.25210738e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.75852372e+00 1.31804493e+00 8.45787616e+00 8.98682082e+00 2.71698960e-01 1.48557688e+00
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 2.12666913e+01 5.57739919e-01 8.05122604e+00 9.04540160e+00 1.48879385e-01 1.88781934e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 4.17761341e+01 2.90042127e+00 3.49362325e+00 4.02234728e+00 -8.73752606e+00 1.01240448e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 6.12829124e+01 4.17833527e-01 9.46792153e+00 6.53562779e+00 2.54069484e-01 2.33653960e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 4.01553282e+01 5.57862063e-01 2.11911257e+00 9.34216806e+00 6.45758197e-01 2.95520615e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 7.87135301e+00 6.50737070e-01 8.87620257e+00 9.65852649e+00 2.70394987e-02 1.57575419e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 2.93987708e+01 1.05899116e+00 9.73846225e+00 5.58063136e+00 2.22456899e-01 4.21334373e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 1.51859077e+01 7.76469998e-01 2.59438171e+00 5.07542325e+00 6.66623808e-01 2.90896267e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 1.85988262e+01 8.61640501e-01 7.49859458e+00 3.50824884e+00 6.07823221e-01 9.22571596e-01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 4.76882816e+00 5.68864266e-01 1.36256967e+00 9.62984686e+00 3.19310156e-02 3.29159302e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 3.95249447e+01 2.44392455e+00 4.64880543e+00 2.28532874e+00 -1.90151025e+02 8.22302587e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 3.73833986e+01 2.97372603e+00 5.64654969e+00 6.21846618e+00 1.90523560e+01 1.60218068e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 5.44221241e+01 1.59303293e+00 6.22580703e+00 3.54295241e+00 1.47576618e+00 1.81089389e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 1.18684795e+01 2.17101142e+00 9.42343523e+00 3.51107461e+00 4.01692921e-01 3.47918381e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 5.11132305e+01 5.92863512e-01 7.05025619e+00 4.64471729e+00 4.40234297e-01 8.88833786e-01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 2.36651665e+01 1.57164753e+00 5.33150156e+00 9.98913642e+00 6.95577891e-01 1.04643451e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 6.76296132e+01 5.55427626e-01 8.28707533e+00 1.49469676e+00 1.22035801e+00 1.67860195e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 7.45163408e+01 1.31586309e+00 9.55479539e+00 6.20687636e+00 7.77278395e-01 1.73748070e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 6.90311409e+01 1.94824239e+00 1.19859534e+00 1.74314942e+00 -2.23423797e+00 7.78412253e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 5.74182825e+00 6.41470458e-01 9.84269145e+00 2.39068747e+00 6.28884051e-01 2.71213454e-01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.52240530e+01 7.16083420e-01 1.77518925e+00 4.95606648e+00 1.61523423e-01 1.89432576e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 1.02805471e+01 8.35451926e-01 8.32948101e+00 5.59414118e+00 5.42644591e-01 2.44635478e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 2.18496497e+01 8.08063771e-01 3.52301277e+00 3.32913168e+00 9.57911546e-01 2.39200632e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 1.17947753e+01 7.11883622e-01 2.18961692e+00 3.84811418e+00 1.00667919e+00 2.45728132e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 1.62715318e+01 1.04135977e+00 4.95870076e+00 1.78270318e+00 1.11432817e+00 1.67639526e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 1.97773945e+01 4.04267127e-01 6.79560922e+00 3.72897805e+00 1.54523553e-01 5.97759511e-01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 1.83012859e+01 3.59610503e-01 4.42856661e+00 9.69902595e+00 2.40207998e-01 1.00409083e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 3.45218720e+01 5.05575430e-01 1.49108867e+00 9.50236644e+00 9.85267510e-01 3.65431774e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 4.68439116e+01 1.92475529e+00 6.39515026e+00 4.01390461e+00 3.35780115e+00 2.54804231e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 3.38304158e+01 7.41354140e-01 9.12162948e+00 6.13768543e+00 4.07249709e-01 1.06508932e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 1.33175512e+01 3.05657298e+00 4.44893829e+00 9.18635852e+00 6.39552542e+00 1.52749949e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 3.28555694e+01 3.07008233e+00 2.94699500e+00 1.05565440e+00 -1.22962781e+01 8.05544769e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 6.98621174e+01 1.52632075e+00 4.98319611e+00 8.29615213e+00 1.43470539e+00 8.43388540e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.01774068e+01 9.76395890e-01 1.43526440e+00 9.53532598e+00 1.55526778e+00 1.53112578e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 1.15202588e+01 4.89428741e-01 8.38438826e+00 1.82193161e+00 9.16316790e-01 5.56244667e-01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 1.00978213e+01 6.60592482e-01 8.43706730e+00 2.45302917e+00 2.70492086e-01 1.88614184e-01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 4.98914300e+01 6.41041194e-01 6.29200417e+00 9.64671672e+00 1.59418425e-01 2.25654190e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 5.22607724e+01 1.07766608e+00 4.17792600e+00 5.83786129e+00 8.37416488e-01 3.42821712e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 2.44408481e+01 1.26959698e+00 8.19805028e+00 1.12776971e+00 1.65074941e+00 1.78843123e-01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 1.20067539e+01 8.08423715e-01 5.99218322e+00 3.31868799e+00 4.39332463e-01 1.79400041e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 2.42582288e+01 4.93788290e-01 8.43339078e+00 5.04949307e+00 1.60543166e-01 5.17311946e-01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 3.46286798e+00 3.83099104e+00 6.68312913e+00 7.23618020e+00 9.89834807e-01 3.96932816e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 1.97321895e+01 5.77161265e-01 8.05964926e+00 7.59844340e+00 9.15155165e-02 5.77619163e-01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 4.44721092e+01 8.66931513e-01 6.38706694e+00 9.95879362e+00 1.77654292e-01 1.49746860e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 5.97292486e+01 1.05976165e+00 4.72726961e+00 3.58760079e+00 1.69980454e+00 2.12913925e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 4.93112255e+01 5.67147821e-01 9.62151274e+00 5.84398092e+00 2.73996417e-01 1.55409447e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 2.02270336e+01 6.92016464e-01 5.87002442e+00 5.79991193e+00 1.88567521e-01 2.25080597e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 3.52941696e+00 5.90123030e-01 6.44580567e+00 4.65080734e+00 8.46614666e-02 2.12555313e-01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 6.62756067e+01 3.64555248e-01 2.98438875e+00 2.52245704e+00 8.63415833e-01 3.61484663e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 7.10338782e+00 1.07912164e+00 6.63085710e+00 9.79710907e+00 2.19981841e-01 2.26003003e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 4.87474962e+01 1.55422520e+00 6.14446885e+00 8.67985468e+00 9.10475006e-01 3.89657441e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 1.58078491e+01 8.15690316e-01 2.66354558e+00 5.48499725e+00 6.78497335e-01 3.77066912e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 9.02655694e+00 5.32804478e-01 1.53628388e+00 6.42920880e+00 6.52081373e-01 8.10428896e+00
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 1.65422369e+01 1.80587514e+00 6.43923388e+00 3.04534948e+00 9.59141054e-01 8.67327136e-01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 2.64327961e+01 7.59879051e-01 7.87323042e+00 5.89408363e+00 4.31367952e-01 1.60552650e+00
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 1.81456370e+01 7.67763347e-01 5.71061234e+00 7.25473120e+00 1.52780699e-01 1.11440291e+00
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 5.85508631e+01 7.14279546e-01 3.04095363e+00 5.63650326e+00 7.46945450e-01 2.64185099e+00
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 9.37560826e+00 2.24535220e+00 6.99869779e+00 9.91256654e+00 1.10995679e+00 9.56187197e+00
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 8.26083354e+00 7.30495474e-01 1.72095154e+00 6.50207491e+00 2.33519373e-01 2.24245936e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 2.06488093e+01 5.89106540e-01 4.97650334e+00 4.33876341e+00 1.85927511e-01 3.84653302e-01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 1.11139469e+01 1.68318898e+00 2.47030083e+00 7.94936825e+00 4.50910095e-01 1.06612157e+01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 5.48419454e+01 1.18348127e+00 2.66013146e+00 2.53416260e+00 1.38981662e+01 1.00673084e+01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.03950411e+01 4.04002605e-01 2.82064554e+00 4.46064232e+00 1.53155733e-01 1.98902503e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 5.47428428e+01 1.22769373e+00 4.48036351e+00 4.12263055e+00 2.54949521e+00 1.23404669e+01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 2.44580372e+01 4.48212474e-01 1.46035185e+00 4.88626386e+00 2.17166587e-01 5.48279219e+00
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 3.38797830e+01 9.69254657e-01 4.58014097e+00 8.03601843e+00 4.42715194e-01 3.31107840e+00
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 5.88137633e+01 1.15590116e+00 5.60536702e+00 5.35755729e+00 1.78994050e+00 1.12243758e+01
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 8.00222719e+00 2.78351917e+01 5.39583568e-01 5.34964856e+00 8.14613005e+00 2.67633075e-01 3.39724690e+00
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 7.84766198e+00 2.94822652e+01 1.07338730e+00 4.44505690e+00 6.18840013e+00 7.82245674e-01 2.72604842e+00
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 2.68950165e+00 2.17872937e+01 5.83025246e-01 8.55231947e+00 4.07862491e+00 2.47952139e-01 1.23660794e+00
1.00000000e+00 1.00000000e+00 8.33021634e+00 4.23310032e+00 5.01777565e+00 1.79546452e+00 9.00923816e+00 1.26548574e+00 2.30794023e+00 8.28980869e+00 1.25370541e-01 1.95942096e+00
1.00000000e+00 1.00000000e+00 3.53669297e+00 6.33655766e+00 8.18542306e+00 7.29053946e+00 5.96761498e+01 7.38169046e-01 5.55127069e+00 3.14460703e+00 9.23078616e-01 1.72393984e+00
