G	c	dx1dt	d2x1dt2	d1	Fc	W	d2	m2	m1	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	1.089430547916315772e+00	7.924873614103794317e+00	9.260149787398361809e+00	8.554269122200899744e+00	7.918102916393587520e+01	3.942187961619084136e-01	5.304249963512432053e+00	4.391678477793164781e+00	6.149665144755178670e-01	5.133166575545582866e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.918562474798029660e+00	7.156582099823686427e+00	3.517963675361332587e+00	8.736973986921224622e+00	3.074278233249710368e+01	5.495835200538060628e-01	6.256497643413577059e+00	8.213044265807090127e+00	3.680748599625578987e-01	6.596276506477454227e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.963938304652393718e+00	5.025538535990125233e+00	8.717890818022054233e+00	7.733661895288553190e+00	6.748565722766221597e+01	1.044365968757317242e+00	5.875963956461020210e+00	4.919879528408237945e+00	8.530018690752535493e-01	1.943650184678579196e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.048732695633961542e+00	3.455291747986894979e+00	3.627595387963443940e+00	4.942219751717610521e+00	1.802100464395222446e+01	8.849874797228517442e-01	1.768205491193440837e+00	8.831204704244544956e+00	1.672326589515828577e+00	4.174304672735352284e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.446159538521205157e+00	9.978411928328155156e+00	9.202258573167776845e+00	6.496480005692096604e+00	5.978822639770071135e+01	4.292702642372321908e-01	1.507535054454196333e+00	2.630255640979703102e+00	8.707816918434394537e-01	3.928925160605237110e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.939052415465244650e+00	4.835637894795165259e+00	7.792835207269505737e+00	2.435472148920880375e+00	1.901827637461170184e+01	1.064452319266214531e+00	1.953097816807955800e+00	9.533494729770785270e+00	1.427408329342756133e-01	4.256667036279922378e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.223115688681455815e+00	5.053891293962075260e+00	8.249463460505413792e+00	7.065216919210113744e+00	5.823728463621031182e+01	1.043381380461715358e+00	6.268398179491300404e+00	2.971466694037501188e+00	1.209364866137297101e+00	9.608759857492044087e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.877112797957333434e+00	2.475356380300350434e+00	1.152152097726018676e+00	2.615507259751908897e+00	3.007342840096347558e+00	2.117918890560940071e+00	5.904103047090979217e+00	3.947054442123141715e+00	6.536942706903817735e-01	1.071159093804423756e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.024052925927530389e+00	8.157923404459266337e+00	9.671273960426093552e+00	7.240450141215303503e+00	7.002594334453213776e+01	5.505763673787003043e-01	3.110258841675564767e+00	7.805970998865270793e+00	3.194425363481780411e-01	6.676019172133884183e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.405609119886143787e+00	7.239795869364164638e+00	7.529887270821720158e+00	3.072451665343351124e+00	2.311471865559159866e+01	7.269855381168845998e-01	6.736454388275391558e+00	4.546963235486113142e+00	1.992199904227728302e-01	4.239248745253527129e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.128018465027523121e+00	2.993412695189562100e+00	3.747718950901332224e+00	2.062322578303111609e+00	7.707964184467909874e+00	1.522234059199619516e+00	8.384928379488957972e+00	6.465942419925225337e+00	2.314561114156484245e-01	1.548012121335871516e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.926509900556049093e+00	1.732156945575514806e+00	8.462521202004316123e+00	2.492842908077991027e+00	2.106600046217897315e+01	2.746129597543760958e+00	1.370095684371971378e+00	4.996635626848282996e+00	-1.446990936464644761e+01	1.267124451641431371e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.720774312573238873e+00	7.116178158754307148e+00	3.537569934151257645e+00	1.017977170075406557e+00	3.613729641157742645e+00	7.471687153338620879e-01	5.495333156062224944e+00	7.674741520335999212e+00	3.830629314553174458e-02	2.783793663135892826e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.847996158246218990e+00	6.891360842586221835e+00	8.847427244534566526e+00	7.460993796795751365e+00	6.614042640826640707e+01	7.608482193762836632e-01	7.200019209297223277e+00	3.061971012663590841e+00	8.355735963978405678e-01	6.997585159381107811e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.649793032040525631e+00	3.459476962255027210e+00	2.019690289556850704e+00	7.596903029731958412e+00	1.524752719772974530e+01	1.554852037456692315e+00	3.276396384834944886e+00	1.512118194241057534e+00	8.739285618225475005e+00	1.275983950522181276e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.922791319605775762e+00	9.553785650080104830e+00	7.325084719944462641e+00	5.632936528110973562e+00	4.129006974453659495e+01	5.473892812856359091e-01	3.774534230312140970e+00	3.697157434637392548e+00	3.787871009391003407e-01	8.856743947733394240e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.120025037144735336e+00	2.364024929938786990e+00	5.862595314915422406e+00	2.444741808319891962e+00	1.436940718148755103e+01	2.184297808982452516e+00	6.524462843899835107e+00	5.252353965505259126e+00	4.687092574844162751e-01	1.425217274650850907e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.844841952419859377e+00	4.893966657754898364e+00	1.863299099266523928e+00	1.759308136684009538e+00	3.265724440068168200e+00	7.955685148215210223e-01	9.077765226332976667e+00	2.507619874638864044e+00	2.973713729229387481e-01	4.153184920647279288e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.301922916006687636e+00	9.497317241303736779e+00	3.167357900349620614e+00	1.183525581088814560e+00	3.755319082039589418e+00	5.138850239762160488e-01	8.288495125748733372e+00	4.190482175493289496e+00	5.931577063560682789e-02	1.424606130743403809e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.385762129082516836e+00	4.776860822832070141e+00	1.112158278288672753e+00	2.491510298392054956e+00	2.735246697451389153e+00	9.700733131248902019e-01	6.236441487744033729e+00	4.607444812654941657e+00	2.471282788127957541e-01	1.043060848228019255e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.201644323218828525e+00	6.750085777880513227e+00	5.228884284749814704e+00	9.029387943408485384e+00	4.705192824647338767e+01	6.760975500976109664e-01	7.573217864257482113e+00	1.518702562427292291e+00	2.140940275422689609e+00	7.697758993467263000e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.756816131991275398e+00	4.575870357955782453e+00	3.726113071314469227e+00	3.174325900908251619e+00	1.180771741001495734e+01	1.189488131696246676e+00	4.285306566494240244e+00	6.245194465302096098e+00	2.651630270308214521e-01	1.136210751417054077e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.540602400519813564e+00	3.479362533247962741e+00	6.385753820400897673e+00	4.186382389356229083e+00	2.673517603157230127e+01	1.418240781550703433e+00	6.769416914380722794e+00	8.964938919269108908e+00	3.275716916448483951e-01	3.464206035767784186e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.026693835631059315e+00	9.851278511329676135e+00	3.681306194876559967e+00	1.944696451694545747e+00	7.173295269523564777e+00	5.467564902058641430e-01	5.179438876184973672e+00	2.365784050965336061e+00	1.742326837134215989e-01	1.043073117145306705e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.674673970084509023e+00	4.695718157492719591e+00	3.700553545713778814e+00	3.010113881684132853e+00	1.109828823102550466e+01	1.113204536912930198e+00	2.702531374219318216e+00	6.380478218564028303e+00	2.635582726995611136e-01	2.359334373674711216e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.152634153814544149e+00	9.047086917083333901e+00	7.691493449158167905e+00	5.668797928280716825e+00	4.362602968666795533e+01	5.916019701030935662e-01	7.311569647389636550e+00	6.976054767143259561e+00	1.960014138095929892e-01	7.867866293521479371e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.525406500251147435e+00	3.061939268690363480e+00	1.431396294375312017e+00	6.473754438816970769e+00	9.266225285571950465e+00	1.654746577171578581e+00	6.009770391014558122e+00	4.768580726164449501e+00	1.360885673276193808e+00	3.081002479831207896e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.188586175467935213e+00	2.925553178500297946e+00	9.127132106804697997e+00	3.205143866234007266e+00	2.929782144998979021e+01	1.772296335893514874e+00	4.229170253945380153e+00	7.305351657362776585e+00	4.058546606281830949e-01	3.172818115720181797e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.431383497912793956e+00	1.280907159032337983e+00	8.673342640114308111e+00	1.517097616681267747e+00	1.312936824808097036e+01	3.958773723193907745e+00	9.201125509873262942e+00	4.696838784926260502e+00	5.800293806704445165e-01	1.129263276217873369e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.752102224659094265e+00	6.869736365918863719e+00	7.007048096950125426e+00	4.524872948379986326e+00	3.167053162060465610e+01	6.407794381286935348e-01	1.191867209343564937e+00	5.542162885149005902e+00	5.328548264743551144e-01	9.809636868340307458e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.508126739318062626e+00	4.323545591086091378e+00	6.338566233480043444e+00	3.105773057873844500e+00	1.970935598744031836e+01	1.226443758044564403e+00	3.836368471245761302e+00	1.074648570910470280e+00	1.661555716508024139e+00	2.857262408285073940e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.525357574459017318e+00	8.781104349383094032e+00	9.030399849243748278e+00	2.973794000638913193e+00	2.689120119748679372e+01	5.325401127781294042e-01	1.515256498284669240e+00	7.227593512116271768e+00	1.210706600134942856e-01	4.289233306216390318e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.226706461882515198e+00	5.255594431940885158e+00	2.672534731145650433e+00	9.644897517114550567e+00	2.576044109046569019e+01	6.258313395076623431e-01	7.901331745512475635e+00	6.937229916152543474e+00	6.867172903483333979e-01	8.719337556372444453e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.817524715719516237e+00	9.719168895483889514e+00	1.704836201823193953e+00	6.555351681258898111e+00	1.118794190004529021e+01	5.374631479494487163e-01	7.321023610960341266e+00	1.347048801326769629e+00	1.103233216397443428e+00	1.891137457041512926e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.593557464197350004e+00	2.669733843005637652e+00	3.155306931884725330e+00	6.015395937940999360e+00	1.901520726691092733e+01	1.622955405444944210e+00	3.981178405255616948e+00	4.306295918683300528e+00	2.402930848620401960e+00	8.149546083084201697e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.458669223869044629e+00	8.821424043864851683e+00	8.161761937933084354e+00	4.738431415384402712e+00	3.863317708622771818e+01	6.164686638764069748e-01	7.090938086237796867e+00	9.805987079243886129e+00	1.185276320837768821e-01	8.552672033325102730e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.574067666185147374e+00	7.977390141382063149e+00	1.318459934528335209e+00	4.857734884495608974e+00	6.416725034166773867e+00	6.807934790069409825e-01	4.566121451221242467e+00	4.782173351760600433e+00	2.934061987138990024e-01	7.201425170797578490e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.225812390530881757e+00	7.940783228907550395e+00	6.252711216566258834e+00	5.868577641325203764e+00	3.667246042884359269e+01	6.838370047183417455e-01	7.801009645000144488e+00	5.513869456289233639e+00	2.965258886814364780e-01	6.139838018726675450e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.323992681440273600e+00	8.599496497597229450e+00	9.959072554107819997e+00	7.269605574911941481e+00	7.235302638357734395e+01	5.659465034512236592e-01	5.089005466990390580e+00	9.181827102354700898e+00	2.208494314801239811e-01	3.432798875920751502e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.146570253543256701e+00	7.858413539008763493e+00	8.703037276690251289e+00	7.313967180954024094e+00	6.369644668465153359e+01	4.091182739723724371e-01	4.714616287752878776e+00	7.456473218979628115e+00	3.122682309033178449e-01	8.283739879675579232e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.355493938453543379e+00	6.639449221959962344e+00	5.698545198868287365e+00	2.549159245816999597e+00	1.448858250290856198e+01	8.157358773907250615e-01	9.409365843100287563e+00	6.230891264151548370e+00	1.276388495617911956e-01	2.962962210616122416e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.855765990064360160e+00	2.182538265997156834e+00	1.581383367339595392e+00	5.501477685757599545e+00	8.670463054735895625e+00	2.279604889341646956e+00	3.263845109181337190e+00	8.182198872837146197e+00	2.730036728904268184e+00	1.297997341047092412e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.687875765434137421e+00	1.295441038234071973e+00	8.471585558780407865e+00	4.698335086743026245e+00	3.992510614091489884e+01	4.205383101478871843e+00	2.086106977692267161e+00	8.791568826884224919e+00	-1.110402214218591421e+00	1.720600162932194266e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.666096025537505909e+00	9.282076148031809026e+00	6.383543161487751583e+00	8.829714072203673325e+00	5.645197594721831535e+01	5.849413675207472130e-01	6.248128662530573862e+00	5.104699546382817310e+00	4.382249315738569462e-01	8.799551722972943635e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.681886249839964265e+00	6.558883259785907249e+00	2.041627264032480404e+00	6.680041252224550696e+00	1.363620589534813377e+01	8.207696995784212746e-01	9.725528607648582735e+00	5.274414405143987850e+00	4.320751653729875685e-01	6.835839624723731855e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.651592140103657069e+00	8.179913923786566343e+00	1.843186673463699687e+00	5.792142193977348974e+00	1.068264057670477030e+01	5.771902867709947094e-01	4.398341300348770133e+00	4.460614277670911676e+00	3.774115694770114326e-01	1.862700302948900655e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.465082839548278670e+00	5.335886999054072710e+00	9.182932361872914839e+00	2.048779155411793784e+00	1.875207098834426134e+01	9.194142555605090417e-01	1.561256860464411256e+00	9.698704274693247029e+00	1.047843890078335866e-01	5.222909453731332974e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.663287141369691469e+00	2.064621362751716926e+00	7.015877330061043970e+00	6.452030310696760473e+00	4.529556386124650658e+01	2.615015671821016241e+00	4.058890499044194300e+00	7.278022352247201177e+00	3.818760388624994118e+00	6.996950526451345631e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.861151493155482228e+00	2.123505869927961864e+00	8.460516581177978779e+00	2.050283736109080657e+00	1.744092966298272884e+01	2.239388572631659802e+00	5.554447927503446181e+00	1.752961156828438671e+00	1.336704107701212063e+00	7.492442345258599756e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.524238369889654443e+00	7.165653123083465914e+00	8.903066705493575483e+00	4.036053537375113187e+00	3.593364993591931267e+01	5.989894016749086614e-01	2.466377602163834393e+00	8.767061041380959097e+00	1.661207022779772335e-01	6.834104915794926960e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.011586810805861880e+00	4.872980720751064254e+00	6.157497463900821089e+00	2.283671696838767584e+00	1.402874769204509775e+01	1.053528504205085259e+00	6.921946552909854944e+00	5.329918129573688823e+00	1.882801489421000729e-01	6.231296305347734377e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.426435364032755615e+00	2.807142184736972190e+00	5.656893285939141869e+00	7.230420858274545282e+00	4.093809939532552988e+01	1.932846555208646677e+00	9.983147850131109280e+00	1.632753274499116669e+00	4.292714383277711931e+00	4.764471798635814825e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.277215006459947233e+00	5.422159110730209619e+00	4.873526707302122674e+00	2.859411850852386916e+00	1.390775816509161622e+01	9.713310457058381697e-01	5.070039760263597373e+00	5.956849312419551623e+00	1.978294238999576959e-01	8.909396630731658551e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.119188165238033328e+00	1.580872118198517251e+00	3.855766444476126598e+00	4.533280379474751598e+00	1.748704245161920667e+01	3.271054187705477734e+00	4.192026771578863276e+00	4.751611865917109156e+00	3.822247029022324050e+00	5.468559785145313157e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.878286254058229465e+00	6.239447112407854767e+00	4.916677384681061191e+00	9.060941528081063012e+00	4.452880081302014759e+01	6.275048058772813020e-01	4.610579443083835827e+00	8.891783621747267219e+00	4.765219508124662329e-01	1.171006534843019153e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.534443694758126142e+00	3.415386903926299400e+00	7.970139764791559500e+00	2.847719758650668176e+00	2.260657553173328083e+01	1.521952427028699484e+00	2.033076457219540778e+00	2.833723210057892405e+00	9.883862374452002664e-01	1.843557021125303397e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.913552193703191406e+00	8.180918036356263912e+00	6.423239046254565210e+00	5.575161047571156381e+00	3.569196244484292180e+01	6.645849143509795498e-01	8.947160701836091690e+00	8.432986171709641710e+00	1.736444283781336251e-01	6.992086515297565308e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.257198236622861121e+00	3.798061572104622474e+00	9.029226300696139518e+00	4.769615314149981522e+00	4.311656642614853752e+01	1.098134594633269012e+00	4.726281842480316797e+00	6.021674394071870218e+00	5.701321601462694399e-01	5.887536793737344176e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.664701856123782520e+00	5.097935250519496364e+00	4.988775413299190831e+00	1.175079148364565951e+00	5.807467854486509040e+00	1.002147446584504165e+00	4.486784642880203400e+00	1.485012489152268689e+00	3.221422549997473572e-01	1.397545210726049147e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.900208023867651974e+00	1.110997220919317963e+00	6.468052534820721178e+00	8.136593164063846473e+00	5.261670198662010733e+01	4.880567988388730960e+00	6.938984088933777272e+00	9.746208192997450226e+00	-2.452967213218781595e+01	1.254863675363514908e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.683765591834793796e+00	1.645249383090432893e+00	6.678855921378265670e+00	1.616892317529297518e+00	1.088124127073998437e+01	3.211990694913034794e+00	4.984724174988837575e+00	5.618134696283124896e+00	4.352987872741240216e-01	1.530365425153414893e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.277515011524001487e+00	4.535045291079945251e+00	6.325246262957428200e+00	5.277243028899275323e+00	3.330300079393511936e+01	1.164388916329533341e+00	6.838410518387792791e+00	3.617339254275924620e+00	7.749734551988320952e-01	8.934985870829830201e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.317766766948218482e+00	5.312939056163226148e+00	7.325905794551930583e+00	6.057352440128489945e+00	4.430375533482700234e+01	9.931979298847568582e-01	1.551465343439904165e+00	5.219469931650903227e+00	1.622094761966389465e+00	5.514025470545729668e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.233126841667660401e+00	6.393987121889910696e+00	3.141236738414982632e+00	6.655659331848815086e+00	2.090151522402315010e+01	7.575748825127559538e-01	8.317092606622587425e+00	8.727165291859462215e+00	2.725581843189841535e-01	2.496248735272047270e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.639872582749571706e+00	3.621453243506666642e+00	5.601458265185423890e+00	7.194958212055225566e+00	4.042016785310318028e+01	1.298270443590675782e+00	9.466893293592367087e+00	3.733819691563976306e+00	1.342481313432990486e+00	2.029351612905403446e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.274531824332042262e+00	7.249596152476228461e+00	1.941969806414829636e+00	3.278518319640591816e+00	6.370513739526087349e+00	7.372204209103675465e-01	6.844938694663356138e+00	2.732289227188365643e+00	3.533067530239802911e-01	2.449211889220983540e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.289233999891271409e+00	8.738052983911927640e+00	4.459311407197200872e+00	1.093678101172707251e+00	4.803318836807132897e+00	6.126690341027942743e-01	9.595206813209522068e+00	2.161412665596152305e+00	1.164365709613405381e-01	4.039865940123774785e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.807617167420291437e+00	8.017467548468358629e+00	5.392909954955127816e+00	7.517910477819263804e+00	4.047213670496410032e+01	6.734031221418724789e-01	2.368797922579991333e+00	3.680821867769944244e+00	8.431749992177068886e-01	1.798579264208575168e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.212268432059417478e+00	1.361226650791317550e+00	6.874308286071665108e+00	5.823997652099960121e+00	3.995531490917893080e+01	3.989166578639102845e+00	5.295591558762348328e+00	8.021423013925607748e+00	5.634146744091438563e+00	7.627106027121659970e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.607756302067571141e+00	5.322775872248293183e+00	9.563657816665346090e+00	8.525609995917390549e+00	8.144902436979117510e+01	9.574025647124263516e-01	6.413718960789744017e+00	5.247986272976423727e+00	8.131882905681633300e-01	2.378310695059421498e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.516286638044333834e+00	1.935550527237634100e+00	6.413332899410912447e+00	8.400604570111051217e+00	5.379034993697339928e+01	2.611120064815237729e+00	6.231615966724661781e+00	3.047140178401801958e+00	9.203331706948612023e+00	3.879293981573453287e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.180682712398139600e+00	3.184747514991595363e+00	7.699780549487812209e+00	8.588242008723209864e+00	6.608584291142597067e+01	1.681164876022789745e+00	4.612851544858387776e+00	2.493645765865477593e+00	5.229819622381669753e+00	1.906128996978641243e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	5.371432693416513970e+00	2.984900281748701190e+01	5.309315545407006232e-01	4.042331600028693295e+00	3.992329181325007248e+00	3.139581634037494351e-01	8.300095530632192187e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	4.001096167925140001e+00	2.685573986134521718e+01	2.313834737457086899e+00	2.142541962275390954e+00	9.455964473990958297e+00	2.048162641607973455e+00	1.117323231656770588e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	1.327162956766383139e+01	9.746604853822220527e-01	4.524977783487523553e+00	4.091561014752143954e+00	1.075418164015324862e+00	1.760108659792505303e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	1.657529077495560799e+01	8.212175604844262899e-01	2.463219476717767087e+00	9.889569708126154879e+00	2.263391803386989309e-01	3.705706250434135374e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	1.128880121162134209e+01	6.563327398964532433e-01	7.605060477956805620e+00	5.371719639063754492e+00	1.425675067713739197e-01	6.024279731654252901e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	4.566236441993384432e+01	8.101790777265843735e-01	2.884607369711392533e+00	2.612579492392762326e+00	2.205765646103609701e+00	2.912780415644055765e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.258807300439078247e+01	3.577147262665938410e+00	1.527504539898688396e+00	9.017401132093848304e+00	-4.164645732334417705e-01	2.047418835595868813e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	1.169518983052473082e+01	1.310764395961347084e+00	5.970345052977934053e+00	5.146591053547861172e+00	6.578876484777136380e-01	1.897826198463071101e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	5.848067584029746691e+00	6.044553081634914671e-01	6.352996381796290670e+00	7.383051146534366893e+00	8.488560436658644515e-02	1.785198520377702103e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	4.374807697069615386e+01	2.808345082422561756e+00	8.839962688676230584e+00	9.856905442777515347e+00	7.101065274441431541e-01	5.411473970678374101e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	3.280003845876304780e+01	1.236285531499420109e+00	6.199958922815949514e+00	1.452745203877209956e+00	4.012742613921021828e+00	8.087223814115920284e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	4.867001749280938583e+01	3.612565533761929348e+00	4.112348768148241795e+00	1.866979495177099491e+00	-1.060154727897067772e+01	8.369876088323580987e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	7.875997227056491745e+00	3.034967514604921757e+00	8.218261534112590638e+00	7.487010855964036260e+00	5.555541973788143961e-01	2.469386809874993371e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	1.038232072182466759e+01	7.369828898170805997e-01	5.866666836354625048e+00	3.539423719841352067e+00	2.107658472827288465e-01	1.111096857813375749e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	3.139541932521442646e+01	1.563873207437114443e+00	1.718547266875859680e+00	2.665062931377054856e+00	-2.231595772912772446e+00	3.231569025253227068e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	1.289790567410513589e+01	8.788146111380999992e-01	6.093332510258564483e+00	1.359557376805539564e+00	1.239246847097379645e+00	1.999245585334342712e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	3.321427272220351767e+01	6.756845198629168880e-01	9.180871736792552085e+00	1.199315627904829817e+00	1.496525741756747019e+00	2.517723919090294471e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	1.018086471954521599e+01	4.989231279339354508e-01	4.567994090600224766e+00	7.964184262621295751e+00	4.013315364961508869e-01	7.884474070896920317e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	1.741316770754912646e+00	1.821842933109477425e+00	3.659214856055360343e+00	2.223334239948655089e+00	6.118360139959750921e-01	6.122033677488619707e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	2.031940542028400287e+01	2.122902970836189063e+00	2.293214166524541131e+00	5.201785048250004095e+00	-5.516178858250799344e+00	8.332423128934097534e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	2.197615427990602388e+00	2.306865913363829623e+00	2.364343642844041415e+00	6.458279169023685817e+00	4.182583740995491906e-01	7.145833707148643299e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	8.636479281168275790e+00	7.755741992356993686e-01	4.891657233494594692e+00	4.857532310824173472e+00	3.094945784198529504e-01	1.024260859101796095e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	8.242461545278603197e+00	3.333980877944539856e+01	5.220006206615469546e-01	6.364242565103840121e+00	1.237518313126196645e+00	2.182995541778298243e+00	9.512267681935649977e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	4.908890294558180045e+00	4.031888552071263376e+01	2.777327692919350888e+00	1.716454964175232467e+00	8.050831582625097127e+00	-7.822873112399184592e-01	8.669012849032164070e+01
