G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	Fc	d1	d2	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	6.863819896112202557e+00	2.681177957218792152e+00	7.402687321896894712e-01	2.389243408654441403e+00	5.863748350535074927e+00	3.980653220557428540e+00	6.660877133478135370e+00	3.757777976726672797e+00	1.840132040620537879e+01	1.014386037421648012e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.025606872464703390e+00	8.374502032224885539e+00	9.370924769333157656e+00	7.056421399672878181e+00	2.896203212183337428e+00	7.709676590588926182e+00	3.361059153299640556e+00	4.930708058176826114e+00	1.776135296885328074e+01	5.596681997359236327e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.502856112562321655e+00	7.502972423232360022e+00	7.063317193663390725e+00	4.099897177825426731e+00	7.152561006741528615e+00	4.838350712092459815e+00	7.571048759164394681e+00	7.804335397323271195e+00	3.675073348630365189e+01	5.524010149336425757e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.211909431284131422e+00	2.546200269644232517e+00	2.704642442770710531e+00	2.224141509684817386e+00	8.549526547757263728e+00	6.794897101028217534e+00	6.881542477109540812e+00	8.437573119261774224e+00	3.193174607398588449e+01	1.052881671879699166e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.895743851430701898e+00	9.526833187368526357e-01	7.239124283021400430e+00	2.072941313261678076e+00	2.077161959928359725e+00	5.435391653492048114e+00	3.920014012839573070e+00	1.300288723117670298e+00	4.713220256308983558e+00	1.369781552827355142e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.732138999412629055e+00	7.571986615062888504e+00	3.322870205464213189e+00	9.842444570812810545e-01	6.091520244064956735e+00	7.750273820369070421e+00	5.078013842108620501e+00	4.695826968952648173e+00	1.667802649513211577e+01	4.054078689842116390e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.688317031897593523e+00	6.477583620324691260e+00	8.993973959650210404e+00	7.585120169562987513e+00	7.354935910380524078e+00	2.841891527288057606e+00	9.039065236209831156e+00	4.586637676131900321e+00	1.820343108937987964e+01	3.956213834031984677e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.898619545898343475e+00	3.007871545084777498e+00	2.375215037186969802e+00	7.845612432360561606e+00	3.595108069154095976e+00	1.220532639014993315e+00	9.225997053358621969e+00	2.698504248456908616e+00	7.340944990363043487e+00	2.867329032049837356e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.975424826584765370e+00	9.056113641951601068e+00	6.580940396928345315e+00	6.452923526525665032e+00	3.248563233546329698e+00	3.119559437598656615e+00	5.193985613050069894e+00	8.702652059272075746e+00	3.325279861173781626e+01	2.623408226947641642e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.471571395062718501e+00	2.999857024513097770e+00	5.123436909737996814e+00	3.142956965897138133e+00	6.480478545571557447e+00	5.047800217562918412e+00	7.339047557631420027e+00	7.462159849841171422e+00	2.975936749797364200e+01	9.066112417423372039e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.199905892661910833e+00	5.008967027806451533e+00	1.577306451830898570e+00	1.859303132184837892e+00	9.268064298380144450e+00	2.179507091046036571e+00	1.169702837871157186e+01	2.598815534890873469e+00	1.141915878156436293e+01	3.129927847984344869e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.821445556888533268e+00	9.683094381202336010e+00	3.178890036012278042e+00	1.149697783659565431e+00	7.427211696254842899e+00	5.071830607487789244e+00	7.208039810159780458e+00	3.859381731609876187e+00	1.892383549448098279e+01	3.310807722380144202e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.977157466873308955e+00	5.161153912745708006e+00	1.668650377229056403e+00	2.706095539049115928e+00	6.482075929100449940e+00	4.025478310448612262e+00	5.386487887462151569e+00	1.711200857799566544e+00	7.629051946889640057e+00	2.848193048876298761e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.935830239845416134e+00	6.723162144023777209e+00	5.615212806503319776e+00	8.688440185710179620e+00	7.049509524218892764e+00	2.085642161936816841e+00	1.519149972208929000e+01	7.310165846264726319e+00	2.780683115942328953e+01	3.146975936051408240e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.316772558498360723e+00	5.141723944046260542e+00	3.508285451417693324e+00	3.704347430194784074e+00	3.820638310896975920e+00	6.102879364229091053e+00	3.440267762589267697e+00	1.636608233380753452e+00	4.455008453601191576e+00	2.233478902119808485e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.952853656393541470e+00	2.802136584541888631e+00	6.584082569057387424e+00	4.078295016479791535e+00	6.480281725467149201e+00	8.845816062559553217e+00	4.819864051907060798e+00	8.870804050235662430e+00	3.739957762237070682e+01	4.793743500449786921e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.416952952120706044e+00	9.251858744753150177e+00	3.209367296544103354e+00	2.213852668527519718e+00	5.179017497828957595e+00	2.585785244048076859e+00	9.075677811557280705e+00	7.488942527678442040e+00	3.136140611194283423e+01	7.473967528735356858e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.991129246742803893e+00	4.049378239168246019e+00	3.740323135580309710e+00	3.928700218293650348e+00	1.986054993600728791e+00	5.602036828114747458e+00	3.821168456780440703e+00	4.841820807751346045e+00	1.586151542226024880e+01	8.220960663633303245e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.364835230401974187e+00	9.281473582536378331e+00	7.654270822820283371e+00	5.972276036503446406e+00	7.782253697776065238e+00	6.543772085780887870e+00	4.564338849867442427e+00	6.042330445751989743e+00	2.484265391896823161e+01	5.279263768054918149e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.266429208561164366e+00	3.351319501672183954e+00	2.208692309420464017e+00	6.594662435056126704e+00	6.104820530686731139e+00	4.093100994848715146e+00	5.718873467599324023e+00	9.530907573179009162e+00	3.606035029529321889e+01	1.851295676120106870e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.064765664616318830e+00	2.655037592677877978e+00	9.398578878620201138e+00	2.928089575170466752e+00	5.276120289404230057e+00	7.101261725100241229e+00	4.753275126602049205e+00	4.898686791715683775e+00	2.295724267177918776e+01	7.985436914313200907e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.602591276992622049e+00	1.150897676423572769e+00	8.244774226759954416e+00	1.477325011533387578e+00	9.365504970795850426e+00	4.197783033100098926e+00	7.670288660385935486e+00	9.480493287540774361e-01	1.220502680532084128e+01	4.750652399252024871e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.152548322909980438e+00	7.570448854974366704e+00	6.590290277861496016e+00	3.904308980621804537e+00	1.499321666686304955e+00	6.264344098679285544e+00	2.722040818481520574e+00	4.551999439738561470e+00	1.781570962660779855e+01	4.501638814991164583e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.787342118239496180e+00	3.930411418592678618e+00	6.155072592610258297e+00	3.396471597366567785e+00	3.376862941722424960e+00	7.461446464934917699e-01	1.129668247323822605e+01	9.134834572277778619e+00	3.199515791189877945e+01	2.364938960917401523e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.609211947774905394e+00	8.943578113035639987e+00	8.166878868514285017e+00	1.820575338455239889e+00	8.682066712946687748e-01	5.920595303360167705e+00	2.951188229360114601e+00	5.867173457203192832e+00	2.587889229109512002e+01	5.881216509540837523e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.907352287723937945e+00	4.877414741169013190e+00	2.540962382592909741e+00	1.016300005079338753e+01	8.235996964269791221e+00	6.768608247822416324e+00	5.241954629642026298e+00	7.142675374880631978e+00	2.906501900929653459e+01	4.205730362842673431e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.488187719405968501e+00	1.032344843637744880e+01	1.631398850453110283e+00	6.942792150245712612e+00	6.723457741489178296e+00	1.788592511177205413e+00	1.711519842825844862e+01	9.448870515079359933e+00	3.564012344903007090e+01	6.749956717434280051e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.044552507722681600e+00	3.019332913826870524e+00	3.413191415735409517e+00	6.065055552323245003e+00	4.331782040944140988e+00	5.208645652940487203e+00	5.436248231990459701e+00	9.043372969834146957e+00	3.878529044195822451e+01	3.884917661801842170e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.478827961022810555e+00	8.039366733006257704e+00	8.489198799029287201e+00	4.453433874114658408e+00	8.010501109551832144e+00	9.685382449233028268e+00	4.408509105975585207e+00	9.768306702364020211e+00	3.895458609810071238e+01	4.781274336830435012e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.220294436838218033e+00	7.844284005322873732e+00	1.366650594373217675e+00	4.851696893585708992e+00	5.078590316236238245e+00	4.503048357661977086e+00	5.328544575561875440e+00	1.957220295508127261e+00	6.567995630115676775e+00	1.376208154568820285e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.181546100378806585e+00	6.781712742334816468e+00	5.345236357981049125e+00	4.907795974135647832e+00	8.117003420013945814e+00	5.509580043148762485e+00	6.744867797961764389e+00	5.754103516148250996e+00	2.671207590361988693e+01	6.414420926728617856e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.046671611188141782e+00	9.103986513994136942e+00	9.284718304700609437e+00	7.713822454484033919e+00	5.234446631717062814e+00	9.417078705870874700e+00	3.347474148363520641e+00	8.111200045306119932e+00	3.396097510654375640e+01	4.001828966727434267e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.583265434777809677e-01	8.988165775511804512e+00	8.367146986978331924e+00	7.230630496435456855e+00	4.501376560529354087e+00	6.836030748282330372e+00	5.571652295092203389e+00	8.852861329597837781e+00	2.736445087917155661e+01	3.352304363497612405e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.217207810405632529e+00	5.422969535342946124e+00	6.053183807860916588e+00	3.365496691315901678e+00	9.350168384407442801e+00	6.104521301740799544e+00	6.210375089831758899e+00	6.156992536047877884e+00	2.591093556213008497e+01	1.389112573606853918e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.890691764499021765e+00	1.387286671673374716e+00	1.914295563430631120e+00	5.713213827824878521e+00	2.949925847127851330e+00	8.153066574745736261e+00	4.062876482224170971e+00	2.453361927157325706e+00	8.807941852830897034e+00	1.092593739495012484e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.610019607417568110e+00	1.385818388441146798e+00	8.344630507648350459e+00	4.832906648594889276e+00	1.367532235501748072e+00	8.804424892485533505e+00	2.564795276311605754e+00	7.637873941909553821e+00	3.214036752843789913e+01	4.648328220257263999e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.528951408382285493e+00	9.277361706346523462e+00	7.693767473922823896e+00	9.051790979949435823e+00	6.280185108938760585e+00	5.032693761000817112e+00	6.003906398803706246e+00	7.565434746549969169e+00	2.814813581524458641e+01	1.079843754706714953e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.799401054679965029e+00	6.321293262156288506e+00	2.896640175305297937e+00	6.154689786052317757e+00	1.032735771007171621e+01	4.762588390031484487e+00	7.676394652400168717e+00	1.690144130788802102e+00	5.052438953393577847e+00	1.726071503152871278e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.937653363037306953e+00	7.202170541584805186e+00	2.529355844640044815e+00	5.548396688109821895e+00	3.698551083624922242e+00	4.660298753425188067e+00	6.362581452289097328e+00	5.804460739522273371e+00	2.265802720497799072e+01	4.489413972254631124e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.846659869741781534e+00	5.513639669085364403e+00	9.573520387480266791e+00	2.110522029063806038e+00	2.320084591216488690e+00	9.675901836441532566e+00	2.944573683461608749e+00	3.338108305897969252e+00	7.721587444479993678e+00	2.980426310568981219e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.523625596965661799e+00	2.549511478553056154e+00	7.275993147895252200e+00	6.286951603257575627e+00	4.716741320488392120e+00	7.248708745843146950e+00	4.993323832269962459e+00	4.465940125722283049e+00	1.635230490534615555e+01	6.481644596755808951e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.784156731060080325e+00	3.710494475935357528e+00	8.676482841164419924e+00	1.742747304928612184e+00	5.769628081198873382e+00	1.155113130072658922e+00	1.132167041545919872e+01	1.732146557786730101e+00	1.715315977895552457e+00	4.094894499631002383e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.437656074950559137e+00	7.897352221632627511e+00	7.914135914269378347e+00	3.881987449820788694e+00	2.677933151044769033e+00	9.117855198574872588e+00	4.612292347307830553e+00	4.219553455996577718e+00	2.117399041227364265e+01	7.751805875021573478e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.092682330779222610e+00	4.150257116639962440e+00	5.565468581760403488e+00	2.309466859971087693e+00	6.821472516472605108e+00	4.804985069168631107e+00	4.981947437393564826e+00	5.429430377696264465e+00	2.386092021951880682e+01	1.169401254513474209e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.733775517642193620e+00	2.798107162766177325e+00	5.534360977047406926e+00	8.483885061681448292e+00	1.000263072494329464e+01	2.505592153287442336e+00	1.941847971941054141e+01	6.813862362906665027e+00	2.792666337500072871e+01	2.944570483802918526e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.347674452804878520e+00	5.753732977843428742e+00	4.944453426056735879e+00	2.680122463369093655e+00	4.813142687649192730e+00	5.300494968923580963e+00	3.208827645242704030e+00	6.982303688610515202e+00	2.831018537572589366e+01	6.123923101664041635e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.427240126088823224e+00	1.194989867313701382e+00	3.783798734960792221e+00	4.160016350423326514e+00	4.209790106032830437e+00	5.172643927191254321e+00	4.980599858011431458e+00	9.614136500011630559e+00	3.355545034457163922e+01	4.770496400156805650e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.909890215400374736e+00	6.671675444869888949e+00	5.061705400691312917e+00	8.978395062768882440e+00	4.682500081520787560e+00	7.852880871456629386e+00	4.707376252387573956e+00	1.893833933272574210e+00	1.190543375153703920e+01	7.724059987206873812e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.169453621566200141e+00	3.812240659402702736e+00	6.803547629098927629e+00	3.651717142918326608e+00	3.061019416295235551e+00	1.597003621829572895e+00	5.516618962742012577e+00	2.421374700131072366e+00	1.161717021624144941e+01	1.122414064089967578e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.306506056711590702e+00	8.866394391304627476e+00	6.696521087384695647e+00	6.421819186677014457e+00	9.257550522689394157e+00	8.133826253900009462e+00	5.972736596365970208e+00	8.991880883075724640e+00	3.270261691976011775e+01	5.589107387986860243e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.118410948559901641e+00	4.239557768290411310e+00	9.067019803042921211e+00	5.828564913337547893e+00	4.619370139516138174e+00	4.779485720165236096e+00	4.575735184237430531e+00	1.995027085935357380e+00	4.090902839385993417e+00	1.319055578466736600e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.250234512320152369e+00	5.255611193566640971e+00	4.886916794749026849e+00	1.196124699099190503e+00	4.431595742989267173e+00	1.891832014806159590e+00	1.103896987897239512e+01	9.246500082141134058e+00	3.737921466589507702e+01	6.054185543454996266e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.831561966081473258e+00	7.496934935771871755e-01	6.975835601885103543e+00	8.482141002824635123e+00	6.548704397101531072e+00	9.734645938991372205e+00	6.192562147327298483e+00	8.398293098907537058e+00	3.170050859475737681e+01	3.799579977182352408e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.400698527700884100e+00	9.326622286408041695e-01	6.104460878884465203e+00	1.052995490789280231e+00	4.679574303237736821e+00	6.382167877509862919e+00	5.080332782885377263e+00	4.614943535450433565e+00	2.413787191653617015e+01	1.703702138419360468e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.499961262761436487e+00	4.654284098754081889e+00	6.194469377335779292e+00	5.076964430303741338e+00	7.330152418851038298e+00	3.526166375630466643e+00	8.325636685881203647e+00	1.062554973905352718e+01	3.894879984785843874e+01	2.037084056570683255e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.348852731848209530e+00	5.094790315208106435e+00	7.480749895787502268e+00	5.442467396415513470e+00	1.283955303592519970e+00	5.358058192364318906e+00	3.181572318825676593e+00	3.345527570361736203e+00	9.306022845367895258e+00	6.487913815202281942e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.477618121458844413e+00	6.229286322193894776e+00	2.665898099846027769e+00	6.912030842777527440e+00	7.987141476994779943e+00	8.573583683353298568e+00	5.904346773665922754e+00	3.541940698861193226e+00	1.497976067057183869e+01	8.040145930748090475e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.881758881035833220e+00	4.249032731478085800e+00	4.505097264832970794e+00	7.218478930670877425e+00	9.141797055748755341e+00	3.264674057637735327e+00	9.993698155359446389e+00	6.396257255555822141e+00	2.699495720197073823e+01	3.535329593592064223e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.187005797204401247e+00	8.016390729388485070e+00	1.301354660481782499e+00	3.401896404764483517e+00	6.441708449075461473e+00	2.510923822794404625e+00	8.941962783438803797e+00	3.436983774766083855e+00	1.695697706199340260e+01	8.203188403510912607e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.226973263773142975e+00	8.053847880979322582e+00	4.424865497009996318e+00	6.317233046872364755e-01	1.020506519825592662e+01	1.501131145032163605e+00	1.500138243020682083e+01	8.759078738953244070e+00	4.064181423934923032e+01	1.520403269308721494e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.075134717650987781e+00	7.901593076546975958e+00	5.251503595016357551e+00	7.971501946199384570e+00	2.440620451983378736e+00	3.893279417775245221e+00	4.912128627518236534e+00	1.269990018709383328e+00	6.768406724203130942e+00	6.113969079418379859e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.054298269388234743e+01	1.115570646746413930e+00	6.859932464158061904e+00	4.517894444055105652e+00	5.142970404805422113e+00	7.851542133603413021e+00	4.906429623769830606e+00	6.602249602951299146e+00	2.619228178801597196e+01	5.130557164140918669e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.066733251112197856e+00	5.499751112137022169e+00	9.190749770166892318e+00	8.388627013101308094e+00	6.432210166681710639e+00	5.189639653688721488e+00	5.902434229158883383e+00	8.054721984528837808e+00	2.754537001653160644e+01	2.395677770007431928e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.536243845337037506e+00	6.836060351475514718e-01	5.681273239468429104e+00	8.334764550102928382e+00	6.353986838631052514e+00	4.596483799306187557e+00	8.918468902733268422e+00	6.481351719963493352e+00	2.714290441767119333e+01	2.110642024418106222e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.537502307495402398e+00	2.365718216884760139e+00	7.767996435923874010e+00	7.495566177877488023e+00	4.206109122236438402e+00	2.274544614710253487e+00	6.991097799810543023e+00	2.810298847323876803e+00	1.304310901088496344e+01	3.923257576823159787e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.838356970269648727e+00	9.814599078808628363e+00	5.464446345188476606e+00	5.573795063364566538e+00	3.285854192029662002e+00	4.166699023549295333e+00	5.371812784461919676e+00	3.645735291812650658e+00	1.630232611327771863e+01	3.741956972096373013e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.952879311813844332e+00	2.719788021621855734e+00	7.059126475946472468e+00	3.908861184769211405e+00	2.870491657387204576e+00	9.429619715807747937e+00	3.342418832022733710e+00	8.838344281920711865e+00	3.716457959445199322e+01	4.768092184454750804e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.097236965471241277e+00	5.531878789872081370e+00	1.225544467066558951e+00	8.427777461708478413e+00	5.063853445655364993e+00	4.722317502495540609e+00	6.377165990495267778e+00	2.941733507809288106e+00	8.970271733639721745e+00	4.310744546334139837e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.094106831510037736e+00	6.936971453227620543e+00	2.173680180278155571e+00	6.144229318305854726e+00	2.669734444643505178e+00	1.002393922348730193e+01	2.705591955904541379e+00	8.496712031584600311e+00	3.219407625206868317e+01	3.850364946868954363e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.777082818753475735e+00	7.431950453515603350e+00	2.818585796219693407e+00	2.826710860482214649e+00	8.109971238585305997e+00	5.218166704102432440e+00	6.603361575767475955e+00	5.822207382435800049e+00	2.365451253828693723e+01	1.068413409211697696e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.414821259886081428e+00	6.746857917633432677e+00	5.030762889561332329e+00	9.221304260732910762e+00	3.922222543939001049e+00	3.870191209986790781e+00	5.287378059841474354e+00	8.599064993149099223e+00	2.894047217211886647e+01	1.414128023744444518e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.617381414665047146e+00	1.914560015589396702e+00	1.481465692134573464e+00	9.690600642679294552e+00	1.235456142177612460e+00	8.548622324681359075e+00	3.188927223580156234e+00	7.838207452074239967e+00	2.840325989022786857e+01	2.296487924740506226e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.658763903440793719e+00	3.515094421928811830e+00	2.131942000651438907e+00	5.463140549383245670e+00	5.361218523925710855e+00	5.036854692648441656e+00	6.016468338547169559e+00	3.259737486804960671e+00	1.394239365754141957e+01	1.113797071157456964e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.252817771295429594e+00	6.150990454988055411e+00	3.179272383744573549e+00	1.212566589737483547e+00	6.717392247314069031e+00	7.889840886561911404e+00	4.134488846285869101e+00	6.320716281303671025e+00	2.589465975035148659e+01	1.778669585825133348e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.706125015915423759e+00	2.073473308594823816e+00	8.865088305564542637e+00	3.602550656814802910e+00	8.048245085881582384e+00	9.404561185792701394e+00	5.878762909513271850e+00	8.706485035614429435e+00	3.432253993630660460e+01	5.698504658435633585e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.929819645350285384e+00	5.549028278432146521e+00	2.938883088224519824e+00	8.434503860534425357e+00	6.213518016739003613e+00	1.871606755479255702e+00	1.432017533013192967e+01	4.500010359946416294e+00	2.130306941996251524e+01	3.428367752452404771e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.774249575942238533e+00	8.549799329236613676e-01	5.541165855823827258e+00	8.899291673804315295e+00	3.946773642243162517e+00	1.607204335090302028e+00	7.970446446401120433e+00	9.982133797330019931e+00	4.332731607758982051e+01	1.220611763045029163e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.734253536508023608e+00	1.642264675972311183e+00	2.639205942016954687e+00	3.526116128105779346e+00	8.594170095421675981e+00	8.034504181510175869e+00	5.377357171018419812e+00	5.300127057262949748e+00	2.096104746908207517e+01	1.544563948466511683e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.741163526307243359e+00	3.998039590488936756e+00	6.296298493931177020e+00	1.345560505418579300e+00	5.599817470163347188e+00	4.072431176977732825e+00	8.053950494879636324e+00	2.593610204788846296e+00	1.223085985834003786e+01	3.410193249063412591e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.904792180222847353e+00	1.653182210943288322e+00	2.674847787322501169e+00	8.888409130696045324e+00	2.367030907487673197e+00	2.609291121413315206e+00	4.654335231643885962e+00	3.653894519656327944e+00	1.987263067339387135e+01	1.936957985458370723e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.461197996976557612e+00	6.322362900264702823e+00	2.329399986192233207e+00	3.877228447163174607e+00	5.685831485567922172e+00	8.053792466867519817e-01	1.403951703583158306e+01	9.749881490507288362e+00	3.762061771963108470e+01	4.466404011559329534e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.076833449708167301e+00	7.319531726112125547e+00	5.674058710070473133e+00	5.689719146334065947e+00	9.556612853247406392e+00	9.818498051183939257e-01	2.259996587012368607e+01	3.709579679499850347e+00	1.593925358462831987e+01	5.487350967268249669e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.681041458936223698e+00	8.506497966450774939e+00	1.206707201633012039e+00	9.202200327601314456e+00	4.203821553610904260e+00	7.962241944666359927e+00	4.598783323758993902e+00	8.334945928159518402e+00	3.639667804125626560e+01	8.343700559767427971e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.200291324167373830e+00	3.090499293560747152e+00	9.782886122621863301e-01	1.138118990899198657e+00	3.965672526271637466e+00	2.697222461382169367e+00	7.573337777660384518e+00	9.327504339736453431e+00	3.410403602819950208e+01	6.177363608094619263e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.589847265690567113e+00	2.376253731813385173e+00	3.733192751108985075e+00	6.806271734851948807e+00	1.738552835976570510e+00	5.385361553926543365e+00	4.074257059149865690e+00	4.248109904458350350e+00	1.092921990600801152e+01	2.613762711713059628e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.922221552345904527e+00	1.806182298622833304e+00	1.012724584657343829e+00	1.338401318677672869e+00	2.349875015250152188e+00	6.748177121533555756e+00	3.454605061727594961e+00	3.029910146365042856e+00	5.182400812836513992e+00	3.993286922056142885e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.250757925057730091e+00	6.187801795278307537e+00	2.682797622072726540e+00	5.802525708273010174e+00	5.615079761474588871e+00	5.046814351725303460e+00	5.878975971382916832e+00	7.784568795396920926e+00	2.538816029813443009e+01	4.067095156973837833e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.126200350139365813e+00	6.968218480295698569e+00	4.169492108537411035e+00	8.686831795977193238e+00	6.423761153375880717e+00	1.708210887663347055e+00	1.610117799217479728e+01	3.641929220539243950e+00	1.357934640578108443e+01	3.099472688310239143e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.222931292707393425e+00	1.252675587033198479e+00	8.282978638758924816e+00	5.488406395411679739e+00	2.369954627090606003e+00	7.941564439522052155e+00	2.685254703104670071e+00	7.987407603786845556e+00	2.847000132752911838e+01	2.955393295213529781e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.934621137738261609e+00	9.535520878423870528e+00	6.663344338885218932e+00	9.914610647339985761e+00	9.441805727665405712e+00	1.185080627029143852e+00	2.672968049538897972e+01	4.346405173476588502e+00	2.185061343326549732e+01	4.361471733102731951e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.137168074490711334e+00	1.863163924361235235e+00	5.269388157374097048e+00	6.088781184573690552e+00	7.521104859058640457e+00	7.872576120943163502e+00	5.628904521427116059e+00	6.036954955493730957e+00	1.889637481826045828e+01	6.339496057686478947e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.314107883571876023e+00	6.210385687832235213e+00	3.459624731432584088e+00	3.657904580312901555e+00	6.373293228812856093e+00	8.799470077503929843e+00	4.011421796981601062e+00	8.172529711682715359e+00	3.318866982284274769e+01	5.695214562305013217e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.150113192864476552e+00	8.247770735605193693e+00	8.710186453375314386e+00	4.401677838525170472e+00	8.792785476805379474e+00	5.450600170568899117e+00	7.359569003448861224e+00	4.621941204395918490e+00	1.943313839152662581e+01	1.438749992551373591e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.816210191858464995e+00	8.297600574869921530e+00	5.089527135490282461e+00	4.095752737918241237e+00	6.837431604573469546e-01	6.363366318388850473e+00	3.473196957391826878e+00	4.409234725807575472e+00	2.147900563344970593e+01	4.155854533866997214e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.434444676460199020e+00	7.297391503623035902e+00	1.969089313459009505e+00	4.025966377497050885e+00	5.576035842719521796e+00	5.954368020612220036e+00	5.106311641720908234e+00	4.809473690609932461e+00	1.347752211084729268e+01	7.287493099785053996e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.048194239436146091e+00	7.723044037081230329e+00	7.159761884663496723e+00	1.210252307790725457e+00	6.158914817609550063e+00	4.083898271134234648e+00	6.768316310633857746e+00	3.797228765695827235e+00	1.966703371112234322e+01	2.050622374156318983e+00
