G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	Fg	d1	Fc	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.415004957355046500e+00	7.862903646151749193e+00	7.286399098143461650e+00	8.309856109739959251e+00	3.906550580994227584e+00	5.810150898350204152e+00	6.851782553058898273e-01	2.247170890969165669e+00	2.841181954149583966e+00	6.520316290183519881e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.226498312856817652e+00	5.930110839060326100e+00	5.574275007424544626e+00	7.221173106921153995e+00	3.751913566560555413e+00	9.152206490424914520e+00	3.788776378026310621e-01	1.165912075261889314e+01	3.845028066440627779e+00	7.404726044225168335e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.062139763461630082e+00	9.665692996994227570e+00	3.694480402848231204e+00	1.974793751822248034e+00	4.585421226266102046e+00	4.379280463620661479e+00	1.054562306830166163e+00	2.017367399524837790e+00	6.272649872300758211e+00	1.097583882388927012e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.976036369013934424e+00	4.075984577628664951e+00	2.907884198368714035e+00	3.647549852097373702e+00	7.010058652892252162e+00	8.535612377777088255e+00	8.399932757043439002e-01	6.079014149680572743e+00	2.944259120817259934e+00	2.196441584718328566e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.385777705534954052e+00	6.753020501993256985e+00	1.261987056420596387e+00	3.756266356174756904e+00	7.121415284475661522e+00	2.230492437583572407e+00	3.226952657737939933e+00	1.918026602150899040e-01	2.042348512569892804e+00	5.919266749863678623e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.840954835663552558e+00	9.441734924101545801e+00	3.650328347125675332e+00	3.192709087605893004e+00	3.830649992650471347e+00	9.438438418061739554e+00	4.185293752063525274e-01	1.983108943129991086e+00	9.763787518214989802e+00	4.015902753156058158e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.338694415847858199e+00	2.010704401135892549e+00	6.868398327529365410e+00	5.548717029021266178e+00	2.200808024085476156e+00	7.832220953445167666e+00	2.753734456754808879e-01	8.068062313960281173e+00	1.296888546499525230e+00	2.414635154336526243e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.962244312343987218e+00	9.337354566789304755e+00	9.450620362805139507e+00	5.891047012228257884e+00	6.741480987321610385e+00	9.403132300090966567e+00	7.107405916887490349e-01	6.452155504374310624e+00	8.184987620645681972e+00	3.239103714113018562e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.303657451655379163e+00	7.241324689850889840e+00	8.910874682740724140e+00	4.150430674783902596e+00	2.127781681108285028e+00	6.994335259026846607e+00	3.068956616881426958e-01	3.805353958022324790e+00	8.084516821011849430e+00	2.016609144587854230e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.000763928124553281e+00	1.644000364865408237e+00	7.946310135051197321e+00	4.224550445285265354e+00	6.217154991881351123e+00	4.291715046104719988e+00	1.478151389358433265e+00	2.771145711244368925e+00	3.760311676844228845e+00	4.314217189542581821e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.717623106230297125e+00	3.659401877740639630e+00	8.163387102386323591e+00	8.402869493339650830e+00	7.247228058089751457e+00	9.459719946726101725e+00	7.926184299522855969e-01	6.682102440123593112e+00	2.257017071962631682e+00	7.028924857812529625e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.251958136791954335e+00	7.387545027717576929e+00	7.024639760867389171e+00	8.174950567331075391e+00	7.272351804258132546e+00	3.385118375098334464e+00	2.090705126924324198e+00	3.872425675024664837e+00	2.272591181362046964e+00	1.968533686201174859e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.776290458840239728e+00	1.664630949912794922e+00	3.360947437510100499e+00	3.889623923805371142e+00	7.785265622208013880e+00	4.009276674054477851e+00	1.965494174583413134e+00	3.579883724904614706e+00	7.224933702230840638e+00	1.245326096258646986e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.039550888849447574e+00	6.193406737756384395e+00	9.096897224707735319e+00	9.132797786131014561e+00	8.910352503098035726e+00	7.285318806818627202e+00	1.216966228529334781e+00	3.714788348789861416e+00	6.756532897313824115e+00	2.945084934337806604e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.037503669938343975e+00	4.137567947201898910e+00	7.044866230517801142e+00	9.516613211719096910e+00	5.509789826469700280e+00	7.843568393034709985e+00	6.770846221480127936e-01	3.046679667957667981e+00	8.004542937868317054e+00	2.027952338215624484e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.624430269885487554e+00	6.636714422083508147e+00	6.076918552766652049e+00	3.982535410355774630e+00	7.584584618570937131e+00	9.346339123858488307e+00	7.986724885383342798e-01	4.201123516192597940e+00	9.450241764474537121e+00	6.463732692621488862e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.137389608078281711e+00	1.352095813661211565e+00	2.079379864902793695e+00	4.217597479558274465e+00	6.534135753267677593e+00	2.709275018017658798e+00	2.344969177875401822e+00	6.265871971323259126e-01	7.231612934285400307e+00	1.318642697289859722e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.172262812416900779e+00	8.835915685324332358e+00	5.061394351798926827e+00	5.592765076795034318e+00	2.787002175910899826e+00	8.149538463250065590e+00	3.326223254442976507e-01	4.920519272981114689e+00	2.417853748262638991e+00	3.962194550348748651e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.541194223677428532e+00	9.778144059540238686e+00	5.211714090956528267e+00	9.439027768006779340e+00	1.195891166282038398e+00	7.608275609352170399e+00	1.752631243550050455e-01	2.638351843955323073e+00	3.145245187137792442e+00	2.659016382650245675e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.038456366052688651e+00	9.675610664399929561e+00	8.724089162590470181e+00	8.994467585933509923e+00	3.470029173767293695e+00	1.604714655266382684e+00	2.259067184724060873e+00	7.939172141349095657e-01	8.575890371581518679e+00	7.312827634599688986e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.032900575552099909e+00	7.697957828284352821e+00	5.901810336135348223e+00	1.929502120824900357e+00	5.034157140899104377e+00	4.476327479259684772e+00	1.104295067103528538e+00	1.469341839278103912e+00	2.771929144015600865e+00	5.474449973324484464e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.974270444899600463e+00	2.163263418471173427e+00	4.447312190271325072e+00	4.468697936874196586e+00	6.547699475666457936e+00	3.579938608946274137e+00	1.849234611740982803e+00	1.010140868135107839e+00	1.660588874003063431e+00	2.126278976656982012e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.821239030795201330e+00	7.868965225976912947e+00	9.855306722068778669e+00	5.966636831297540411e+00	8.633127439888376387e+00	3.600541492111715147e+00	2.308686042719763076e+00	2.738962882532697041e+00	7.393461869867484992e+00	9.404846044228931667e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.710036673825458431e+00	1.257094175079300102e+00	1.988466320247804564e+00	5.463038655357258300e+00	2.736495419797537298e+00	9.800487477754490584e+00	2.596401651376051833e-01	5.599619994993121352e+00	4.545234163334487043e+00	6.573970317868760294e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.419775681775107046e+00	1.151190228255445813e+00	4.798383471431111325e+00	2.830891238607925686e+00	2.231899430481374846e+00	6.815499721282512802e+00	2.996136060446473737e-01	6.609347841671088908e+00	9.306657900046461762e+00	3.527418657681067327e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.128028285677011411e+00	3.948773085177445186e+00	1.416163573253879759e+00	8.693604729663695352e+00	9.690633877745089109e+00	7.442140549166840202e+00	1.306676400323719678e+00	5.831365200429989848e-01	6.819057806224162022e+00	3.559015144820875109e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.504614544918746688e+00	5.351284078305164726e+00	7.596970426191049341e+00	7.119127029959431141e+00	2.002345692639718511e+00	9.835942230072010517e+00	1.960517079560042952e-01	5.824591598266742665e+00	1.857425093674972771e+00	6.335099233857553400e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.115110541253885978e+00	7.844090506355004599e+00	9.351444247998662362e+00	8.515696065614443810e+00	5.315277218298843032e+00	4.295812268839798165e+00	1.207793552631790668e+00	1.882464260342211304e+01	9.539339181613147645e+00	4.478415861770993489e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.856432283572999165e+00	7.129233621329491122e+00	3.471793138420356417e+00	8.695565284574653830e+00	6.284783021756910060e+00	8.256671579608548583e+00	7.664517111831717910e-01	7.593458904977998358e+00	3.349030381572554838e+00	1.058573273966268574e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.947337681730767933e+00	5.075596895126469832e+00	8.619137267644074285e+00	7.631793449502085380e+00	5.948552143897246403e+00	4.875714339488354199e+00	1.200276212473719850e+00	3.019020756776265468e+00	4.038438687190260445e+00	2.130084770254604132e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.054046094659268462e+00	3.499132107151029292e+00	3.630519935130613884e+00	4.985276846986133492e+00	1.760625487290404356e+00	8.785413949831863079e+00	2.173837015376245962e-01	1.530054210525147695e+01	4.692602042005934670e+00	6.150247521763457792e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.401306750233789256e+00	9.974033057907794486e+00	9.290714421010720869e+00	6.565250358719565860e+00	1.433883600914636292e+00	2.680288498869376923e+00	5.606051361867283589e-01	4.858908144983761446e+00	1.479917034132270715e+00	4.221697781309759201e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.012804840577836707e+00	4.812449744943748442e+00	7.818039028273004121e+00	2.393703896004621079e+00	1.996633334786308778e+00	9.592919582089610486e+00	2.126979616423871067e-01	6.276093327863188520e+00	5.430265305040365753e+00	1.447761423765983879e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.097055989859650360e+00	5.040800145327074766e+00	8.285633592496848721e+00	6.979159706753155668e+00	6.297344228052750736e+00	3.025710871952812742e+00	2.122724548663212918e+00	1.684977738908999267e+00	2.115236301232354954e+00	2.084843347815707737e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.825503551279489933e+00	2.478666263741686748e+00	1.164344177579693884e+00	2.656765813281934285e+00	5.904985594153724371e+00	4.047828133771797177e+00	1.512819488206883500e+00	3.500708633533311520e-01	4.588666624448106468e+00	8.827157625045065625e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.990844476406511632e+00	8.093847098608728530e+00	9.656879455582961569e+00	7.156429085290792358e+00	3.129308813819309254e+00	7.875229241306227479e+00	3.774667816298422629e-01	1.243888645320257602e+01	4.165222286909707528e+00	8.353137952039438319e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.255689971647692360e+00	7.223774276221550217e+00	7.454734418079811853e+00	3.132401346314039436e+00	6.719773035466785061e+00	4.500157184027928636e+00	1.486967483841167059e+00	2.367404327587309343e+00	7.932726203015010746e+00	1.278599412479253683e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.059673555403967349e+00	2.974934055122729681e+00	3.618004424009306330e+00	2.009003396624851057e+00	8.381734634207878898e+00	6.481672913228430311e+00	1.318991735481836569e+00	3.816850361939124525e+00	8.191717587992060956e+00	1.724045951172231694e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.962439880437812256e+00	1.666267033625567162e+00	8.475389454588260207e+00	2.427835031740172234e+00	1.367036995783987186e+00	4.981400402934016647e+00	2.733649106084036773e-01	5.418441975832689828e+00	2.391555909084837062e+00	8.121561700663870731e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.720061693980602158e+00	7.077849537949014724e+00	3.606165182736654984e+00	1.031379423658031147e+00	5.450951432784333583e+00	7.792648960248278023e+00	7.207250713351573967e-01	1.763028205501242951e+00	4.301995522810440065e+00	1.006422699310707047e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.931839072187384154e+00	6.913438062160223829e+00	8.873786423995023043e+00	7.412458183017155200e+00	7.268567331973692980e+00	3.115596428929227280e+00	2.369176264769452089e+00	1.967986129054422939e+00	4.418055302516752825e+00	4.641939347002138616e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.726643119690724149e+00	3.459864898470272454e+00	2.047656502857595484e+00	7.553330862463243811e+00	3.193882348307376162e+00	1.515759584955165717e+00	2.128592577442926181e+00	1.670349682532117908e-01	2.340121314931011387e+00	2.266142045056807608e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.941953838036400093e+00	9.540595160670321206e+00	7.420621164168553108e+00	5.653562520969462213e+00	3.898534171952464433e+00	3.747528295277093857e+00	1.045226196151102460e+00	1.935258001926363214e+00	8.078327467419827101e+00	4.855877165198977941e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.131730851879209965e+00	2.308816902133702165e+00	5.884439649899100289e+00	2.320768239575394354e+00	6.570530592457052066e+00	5.201177349219623380e+00	1.245121372427633766e+00	2.578656995417337505e+00	7.345261190704144738e+00	1.240385612692797901e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.846641305310176673e+00	4.978735821685468466e+00	1.862037642771133150e+00	1.840899359914868416e+00	8.984572238894720897e+00	2.525910280405987418e+00	3.622362046419530746e+00	1.274130519599066425e+00	2.624961832125109140e+00	1.861652296807803753e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.165740987522067229e+00	9.445925191164342039e+00	3.131848362504630945e+00	1.174523104208471835e+00	8.277109556816315106e+00	4.141719490018950900e+00	1.953160397182470032e+00	1.495370162980190099e+00	4.323108819056410645e+00	2.424472036961604626e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.311343440229924440e+00	4.791542349714887017e+00	1.223295861023906639e+00	2.421740485567718704e+00	6.238991361767912913e+00	4.507207945608841193e+00	1.369673011962421638e+00	7.396754027694941724e-01	1.861188862747724659e+00	3.536539544481597797e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.201355659294803147e+00	6.719592612791571717e+00	5.247985823530042282e+00	8.962632499117331619e+00	7.593341320517731141e+00	1.559567663314892494e+00	5.000206647427453355e+00	1.243328587142500163e+00	6.600094163034383676e+00	1.217738219772626307e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.790436204753167004e+00	4.580367853553188873e+00	3.659284951368842354e+00	3.227513121392164397e+00	4.229511311028116616e+00	6.299612176604220792e+00	7.085298696865663937e-01	1.224214255882231983e+00	2.072637124223587701e+00	1.491180133108137296e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.553557345254469979e+00	3.493394362655162233e+00	6.320549562493663842e+00	4.220979191907933803e+00	6.770434153769058661e+00	8.984174360046210950e+00	7.510723719481552374e-01	6.279177054769858657e+00	9.957395029313474311e+00	5.967668234642381497e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.980116038409684975e+00	9.779569321816097727e+00	3.744330082512247859e+00	2.023181003367944708e+00	5.189037009483699059e+00	2.355648318077168568e+00	2.182165021715944064e+00	4.601822321660726800e-01	7.967775812854139161e+00	3.017810251997494309e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.730982954404431062e+00	4.683637988033174437e+00	3.641988084645747303e+00	2.964292306590035508e+00	2.669247542066851775e+00	6.310797399650807549e+00	4.149284638442353734e-01	1.767506907833354290e+00	4.512821753736819375e+00	2.093387059894513680e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.233536181290576295e+00	9.113134919260588163e+00	7.791101052213705636e+00	5.689076336569346637e+00	7.267888222712406865e+00	6.918939255572153613e+00	1.040487793351638546e+00	3.327006429094380380e+00	6.238624837248235799e+00	3.781329519538925155e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.574500735367283966e+00	3.167586543811978128e+00	1.281083249653288236e+00	6.492865872528292392e+00	6.058228550437231519e+00	4.720835671704953995e+00	1.242564395044597925e+00	5.651361050861785085e-01	9.282805972535213002e+00	5.899680827178622744e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.245695133380652742e+00	2.910709460175643581e+00	9.204605709575321981e+00	3.245808270030664744e+00	4.135182272910619794e+00	7.297058551663207382e+00	5.967366240115888898e-01	5.406725659837097631e+00	6.029203839872104176e+00	3.570747661638148385e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.402392211919240239e+00	1.282525540474485526e+00	8.697259504814262243e+00	1.580613389361659626e+00	9.228082526689089349e+00	4.755624996780304592e+00	1.978239630872203447e+00	3.729420352164602992e+00	2.629992506688890064e+00	1.098958095511768596e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.815419769140958817e+00	6.988021330454235347e+00	7.016790520781120755e+00	4.480467631953552576e+00	1.231847030937584186e+00	5.599911278016860727e+00	2.116548819557879657e-01	7.032170266415730175e+00	4.455346598666603875e+00	7.631186593936725715e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.509957947925339994e+00	4.379874695389869288e+00	6.329305926628264523e+00	3.101649874776814642e+00	3.830053601172803468e+00	9.757340074259305274e-01	3.597888373608160606e+00	5.297568720058661862e-01	8.522530165825683568e+00	3.313225391396219521e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.554638225807473795e+00	8.744883748013405622e+00	9.135121993707217669e+00	2.942955613587228125e+00	1.514785301295199949e+00	7.187448998536536848e+00	1.833626618522852247e-01	9.242599637156558856e+00	6.817483597546084795e+00	1.601570873034832421e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.238622000444689064e+00	5.224454146582329983e+00	2.707012946308121837e+00	9.635917141774520189e+00	7.962120816488805986e+00	6.912574777276869753e+00	1.146093383455489390e+00	7.638741479487366703e+00	6.902684744954548535e+00	2.697726917357575194e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.802675402482803335e+00	9.766955186351246709e+00	1.660850704065429451e+00	6.584513158618493733e+00	7.280574195416576799e+00	1.206720682527877342e+00	5.462729734701613715e+00	1.975198109345971953e-01	8.749361862813431756e+00	2.443885861120374869e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547450118811421582e+00	2.613484069800915410e+00	3.060679312028007359e+00	5.922366838627229235e+00	3.949398275640613853e+00	4.345309386446748690e+00	9.139410369713647508e-01	2.577379261943577138e+00	9.014219860766743864e+00	4.703357131900200994e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.459681769982656974e+00	8.878120443272997875e+00	8.160994244291224220e+00	4.802030377967294150e+00	7.053977382022109666e+00	9.797781797959089545e+00	7.200511079208480325e-01	4.151975763350540305e+00	9.234441259754632370e+00	4.754266825782812456e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.638763777633426955e+00	8.007969307643861612e+00	1.311973255738589694e+00	4.798830794783406795e+00	4.626909718291296159e+00	4.780421856328312735e+00	9.595640304655991271e-01	3.601265333323990236e-01	1.895671727216098335e+00	1.235909860620457157e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.209885475344874450e+00	7.967098212434640558e+00	6.161339703184584238e+00	5.851505920634735958e+00	7.876674687147958487e+00	5.591345564249273536e+00	1.439409392146685951e+00	1.822945024340275610e+00	5.893365279781921373e+00	4.668185528467023726e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.379779014116009783e+00	8.588766548658567146e+00	9.955879012549925022e+00	7.335207506528217181e+00	5.011619546144166826e+00	9.194216211780563697e+00	5.564940333663096483e-01	1.049828083433207304e+01	7.647132380641811444e+00	1.873667461422106051e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.179002092094196819e+00	7.814177785209872162e+00	8.669574169523077245e+00	7.337071267480965275e+00	4.765326959285928865e+00	7.431726229642877435e+00	6.346166072557117843e-01	2.851511248258051268e+01	7.742621591930934244e+00	2.190561883671734156e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.338687644416756584e+00	6.717315828183430426e+00	5.693524165199256970e+00	2.563625200796423087e+00	9.457174748820976973e+00	6.270016390331404565e+00	1.511312469379792134e+00	1.857899049421334547e+00	6.456779721194550348e+00	1.281632322910897459e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.928823482721340632e+00	2.167477520798205326e+00	1.612851152245366126e+00	5.437103049745112493e+00	3.342535399950622654e+00	8.238333749735794242e+00	3.779460379972646167e-01	1.294741622730845920e+00	2.470210464717662813e+00	6.085615408362008566e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.680650085587338083e+00	1.269874661673320304e+00	8.564778350075412661e+00	4.651102568483175048e+00	2.105002693880615894e+00	8.795561145508745682e+00	2.167494558929194404e-01	3.916896096786040005e+00	8.190022125916742723e+00	1.433331178243826276e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.754281130401285083e+00	9.283172480103193180e+00	6.440992255427949509e+00	8.885696442509543047e+00	6.258477194306572677e+00	5.149802834700742515e+00	1.213223695683123493e+00	1.623012815867544756e+00	7.418827104025216279e+00	3.524996498070757101e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.700581393606196201e+00	6.560590951868257470e+00	1.994561525763029142e+00	6.650877738061964806e+00	9.786275666295281894e+00	5.267989176127236384e+00	1.857494981452923799e+00	5.687108011778174710e-01	1.784899648328961641e+00	1.582694609548592479e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.649181317470793662e+00	8.111489212726850084e+00	1.865085767873770672e+00	5.765745162251177724e+00	4.438621845415961609e+00	4.469967556361181593e+00	9.787008618726769082e-01	1.112470526574962149e+00	5.150410465736605659e+00	2.930556691251374746e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.417829006168132011e+00	5.302276479009857546e+00	9.190125925342545798e+00	2.090734080180713050e+00	1.680609317096423805e+00	9.706555780059327176e+00	1.530950214358366979e-01	9.967650177222800778e+00	2.497837601271730268e+00	6.731046040087888815e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.655453123638702451e+00	2.021391613165467671e+00	6.949246851128710212e+00	6.393905238099878652e+00	4.105967726858098743e+00	7.233178716009262210e+00	5.494524162944853796e-01	2.914121896753622210e+00	3.965092084291033547e+00	1.140304524542949116e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.841269955553700211e+00	2.173696389839515408e+00	8.485570216668753218e+00	2.069409858532296642e+00	5.561748568282090410e+00	1.717842715037591450e+00	3.173200504587962989e+00	1.875390368479844527e+00	1.098702515592168139e+00	5.952590119211650377e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.457331831747056494e+00	7.120800112486740829e+00	9.013329076646183324e+00	4.037181914652384407e+00	2.393354206072777490e+00	8.842229572881274535e+00	3.045729489434205739e-01	1.552605074514000094e+01	4.591741166274794672e+00	1.146315175117407770e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.999433340934560377e+00	4.775076949526459558e+00	6.147741654087833574e+00	2.285432291576004804e+00	6.891277703998018644e+00	5.435199563824613556e+00	1.297913266956120193e+00	2.732620609567847580e+00	5.955474174899137552e+00	1.128291075314316494e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.381888658302724338e+00	2.695290005785187404e+00	5.568991957594557007e+00	7.200597952884148611e+00	9.901528780434700749e+00	1.706136009931046305e+00	6.153747209767833404e+00	5.089765765610329007e-01	6.590921150784484261e+00	1.869603824607471321e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.295983855134030804e+00	5.342551383042835056e+00	4.875518020542886966e+00	2.824879282077719989e+00	5.053940962936397163e+00	5.874859014216603725e+00	8.520948910239865004e-01	1.989738157890094561e+00	6.988143310734693081e+00	6.875056695561095887e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.201250465490779185e+00	1.653624920772128970e+00	3.785502331735154158e+00	4.468358459312390174e+00	4.242999429350977181e+00	4.676582564192333535e+00	9.068383658928387270e-01	1.505358710405194644e+00	8.485359826740939582e+00	5.582479150823267400e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.808183972675826423e+00	6.238644218370503758e+00	4.959048936727159074e+00	9.087201469928393394e+00	4.606137537722990061e+00	8.834420172492357892e+00	5.104109529002085477e-01	1.169549501455325569e+01	2.996740954987893168e+00	4.914056132657028397e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.627740424946266806e+00	3.448825907376843247e+00	7.993898115872164034e+00	2.802678025831424335e+00	2.091968453102271752e+00	2.843324167499988064e+00	7.011958758839152983e-01	1.688744764703901780e+00	2.060280306255983351e+00	1.788198019960047513e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.903527070822194744e+00	8.207877557820456360e+00	6.407873822408876485e+00	5.622687363300649110e+00	8.967849875395007331e+00	8.284089791850224316e+00	1.053447594531667697e+00	2.742471543114429977e+00	8.688321704607723461e+00	5.531466005532579278e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.207984970026832361e+00	3.796383228884634420e+00	9.014423873231066864e+00	4.761288942551952452e+00	4.711474672975645817e+00	5.986895503841742183e+00	7.882250147739238155e-01	1.205224636172189889e+01	2.400585636292893454e+00	1.295163904285278889e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.705978900014980759e+00	5.092821139998058300e+00	4.978701291427091391e+00	1.105818471268131153e+00	4.490242596552127985e+00	1.568688735447502980e+00	3.017183277615937076e+00	7.181623851386698121e-01	9.793273696960675068e+00	8.425086058745289819e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.872194154182148296e+00	1.162693492103825665e+00	6.464263098743865399e+00	8.121949261734910053e+00	6.962927320814077170e+00	9.800506076599276639e+00	7.261140251359969877e-01	3.617972886916842157e+00	8.571185085680500748e+00	2.515790356479187251e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.662493718543259114e+00	1.660143970096694899e+00	6.639127853090442066e+00	1.599171917330011850e+00	4.985884215983252155e+00	5.585607349049397818e+00	8.719273230523315599e-01	2.448885173285678007e+00	5.529302319531230303e+00	1.003920296718167293e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.251260882284647380e+00	4.610275981816359447e+00	6.248647570701152176e+00	5.322921746152667666e+00	6.842308911443766739e+00	3.594117028712765727e+00	1.875415067836121441e+00	1.618316236218540372e+00	9.832390881767016921e+00	1.175286771553825993e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.278152379571262820e+00	5.353987246777199616e+00	7.386578947868965628e+00	6.026129284418810350e+00	1.511126851290940820e+00	5.255781483354384775e+00	2.926378309464278127e-01	2.507002620386167280e+00	1.920661692960099698e+00	3.116930379443509300e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.274605316399042287e+00	6.365815961110362409e+00	3.115620721065427645e+00	6.640885805089296490e+00	8.299926098399424745e+00	8.772030581162129081e+00	9.642125249576074530e-01	3.290947104090518494e+00	3.683057188412080407e+00	1.790616375205031363e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.626831083461520944e+00	3.597306869983422306e+00	5.620497538125433401e+00	7.274096982536549127e+00	9.587552762978706511e+00	3.714879247698144482e+00	2.509867538036079537e+00	2.855289326906413461e+00	6.647741552991586644e+00	7.899111567470917805e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.206494366041701127e+00	7.214366979816191794e+00	1.953775505235660903e+00	3.306965868298256783e+00	6.905802409740533498e+00	2.721229827246004263e+00	2.492682116836217876e+00	3.102533680162175567e-01	4.097113322115441214e+00	1.047635296077448430e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.320845626587697552e+00	8.808835662749181949e+00	4.478382798757832184e+00	1.179817508941636284e+00	9.510814014176045106e+00	2.130588905196955096e+00	4.428497602226050489e+00	5.989651030797723541e-01	9.413499775395393954e+00	1.269514591773962664e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.738401028155211137e+00	7.996125284635078323e+00	5.324189480545343578e+00	7.579149792901253235e+00	2.233963264001842752e+00	3.607694357856749079e+00	6.553903970907540844e-01	1.120468871085368523e+00	1.582227130917662095e+00	4.711541301320307240e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.156746966112455866e+00	1.312149144720841543e+00	6.777484285830211341e+00	5.772883948418388478e+00	5.300895871502429912e+00	8.008377241560022952e+00	6.679390782674857752e-01	2.996152994965825656e+00	5.949714475929596347e+00	2.254776354785917591e-01
