G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	Fg	d1	Fc	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.733775517642193620e+00	2.798107162766177325e+00	5.534360977047406926e+00	8.483885061681448292e+00	1.000263072494329464e+01	2.505592153287442336e+00	6.233712994044159572e+00	6.588829604853693178e-01	6.981665858758194787e+00	1.847774448206880527e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.347674452804878520e+00	5.753732977843428742e+00	4.944453426056735879e+00	2.680122463369093655e+00	4.813142687649192730e+00	5.300494968923580963e+00	4.705998490026921943e-01	2.003109161507511615e+00	7.077546353933571233e+00	6.048569469907161267e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.427240126088823224e+00	1.194989867313701382e+00	3.783798734960792221e+00	4.160016350423326514e+00	4.209790106032830437e+00	5.172643927191254321e+00	8.735318924967402365e-01	2.286092704922932484e+00	8.388862581140189789e+00	6.720057686593184920e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.909890215400374736e+00	6.671675444869888949e+00	5.061705400691312917e+00	8.978395062768882440e+00	4.682500081520787560e+00	7.852880871456629386e+00	6.631668471063509873e-01	1.089705153895503109e+01	2.976358432884994798e+00	1.237514406917302745e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.169453621566200141e+00	3.812240659402702736e+00	6.803547629098927629e+00	3.651717142918326608e+00	3.061019416295235551e+00	1.597003621829572895e+00	9.241704244070065855e-01	1.973741152742580329e+00	2.904292551576566517e+00	1.930070348673313119e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.306506056711590702e+00	8.866394391304627476e+00	6.696521087384695647e+00	6.421819186677014457e+00	9.257550522689394157e+00	8.133826253900009462e+00	1.165913765776304345e+00	2.970943621711929161e+00	8.175654229930382044e+00	6.051898771071301253e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.118410948559901641e+00	4.239557768290411310e+00	9.067019803042921211e+00	5.828564913337547893e+00	4.619370139516138174e+00	4.779485720165236096e+00	7.449569140444524118e-01	1.172272933455611721e+01	1.022725704819092529e+00	1.834324140726397434e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.250234512320152369e+00	5.255611193566640971e+00	4.886916794749026849e+00	1.196124699099190503e+00	4.431595742989267173e+00	1.891832014806159590e+00	3.085100815855055245e+00	2.735330711329930775e-01	9.344803671465310657e+00	8.355528252532964828e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.831561966081473258e+00	7.496934935771871755e-01	6.975835601885103543e+00	8.482141002824635123e+00	6.548704397101531072e+00	9.734645938991372205e+00	1.070573219863899084e+00	3.406348412711454721e+00	7.925127133676345359e+00	2.935403438615085125e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.400698527700884100e+00	9.326622286408041695e-01	6.104460878884465203e+00	1.052995490789280231e+00	4.679574303237736821e+00	6.382167877509862919e+00	8.975869235226808796e-01	1.795647198310291959e+00	6.034467979144448435e+00	1.090375685739680245e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.499961262761436487e+00	4.654284098754081889e+00	6.194469377335779292e+00	5.076964430303741338e+00	7.330152418851038298e+00	3.526166375630466643e+00	2.026010117392248677e+00	2.150682874364447272e+00	9.737199956962721004e+00	1.129184560828346617e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.348852731848209530e+00	5.094790315208106435e+00	7.480749895787502268e+00	5.442467396415513470e+00	1.283955303592519970e+00	5.358058192364318906e+00	2.360248467614864121e-01	3.683009606260799984e+00	2.326505708850868714e+00	-7.335507582990527520e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.477618121458844413e+00	6.229286322193894776e+00	2.665898099846027769e+00	6.912030842777527440e+00	7.987141476994779943e+00	8.573583683353298568e+00	1.107087258503248517e+00	3.094197665279931009e+00	3.744940167643302509e+00	9.930233407745155116e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.881758881035833220e+00	4.249032731478085800e+00	4.505097264832970794e+00	7.218478930670877425e+00	9.141797055748755341e+00	3.264674057637735327e+00	2.657031207424526364e+00	2.630724546279651133e+00	6.748739315492777280e+00	7.829626709020084396e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.187005797204401247e+00	8.016390729388485070e+00	1.301354660481782499e+00	3.401896404764483517e+00	6.441708449075461473e+00	2.510923822794404625e+00	2.414287410457590433e+00	-1.996371285995332534e-01	4.239244260500113270e+00	9.723334209241227821e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.226973263773142975e+00	8.053847880979322582e+00	4.424865497009996318e+00	6.317233046872364755e-01	1.020506519825592662e+01	1.501131145032163605e+00	4.547787801666556717e+00	1.471276496915275844e-01	1.016045355485321799e+01	1.268450368045563081e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.075134717650987781e+00	7.901593076546975958e+00	5.251503595016357551e+00	7.971501946199384570e+00	2.440620451983378736e+00	3.893279417775245221e+00	7.595698450898240583e-01	8.929743728285067794e-01	1.692101678552788036e+00	8.760390582319560471e-04
1.000000000000000000e+00	1.000000000000000000e+00	1.054298269388234743e+01	1.115570646746413930e+00	6.859932464158061904e+00	4.517894444055105652e+00	5.142970404805422113e+00	7.851542133603413021e+00	7.659168360362419437e-01	3.467357946658450985e+00	6.548070437015916845e+00	2.247630137994985344e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.066733251112197856e+00	5.499751112137022169e+00	9.190749770166892318e+00	8.388627013101308094e+00	6.432210166681710639e+00	5.189639653688721488e+00	1.217527432611916538e+00	5.737835147553657755e+00	6.886342514144137006e+00	2.676182128295451212e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.536243845337037506e+00	6.836060351475514718e-01	5.681273239468429104e+00	8.334764550102928382e+00	6.353986838631052514e+00	4.596483799306187557e+00	2.221516617743488631e+00	1.483796590616597966e+00	6.785726089416042939e+00	5.562752960556281989e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.537502307495402398e+00	2.365718216884760139e+00	7.767996435923874010e+00	7.495566177877488023e+00	4.206109122236438402e+00	2.274544614710253487e+00	1.715154206801390080e+00	8.153245912540056928e-01	3.260777262720445879e+00	2.776781109048347962e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.838356970269648727e+00	9.814599078808628363e+00	5.464446345188476606e+00	5.573795063364566538e+00	3.285854192029662002e+00	4.166699023549295333e+00	1.013454989485071511e+00	1.157345398946007853e+00	4.075581528315368018e+00	2.041243069853589387e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.952879311813844332e+00	2.719788021621855734e+00	7.059126475946472468e+00	3.908861184769211405e+00	2.870491657387204576e+00	9.429619715807747937e+00	2.422668118967604145e-01	4.513533793287574092e+00	9.291144893626793078e+00	1.810997053484003638e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.097236965471241277e+00	5.531878789872081370e+00	1.225544467066558951e+00	8.427777461708478413e+00	5.063853445655364993e+00	4.722317502495540609e+00	1.274299949692138778e+00	5.466189942593050466e-01	2.242567928399814114e+00	6.729216178255753578e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.094106831510037736e+00	6.936971453227620543e+00	2.173680180278155571e+00	6.144229318305854726e+00	2.669734444643505178e+00	1.002393922348730193e+01	1.112445061502007060e-01	1.845957252489752731e+00	8.048519058009398819e+00	1.380684234645063457e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.777082818753475735e+00	7.431950453515603350e+00	2.818585796219693407e+00	2.826710860482214649e+00	8.109971238585305997e+00	5.218166704102432440e+00	1.452151076621761128e+00	2.650033972564299400e+00	5.913628144568765066e+00	1.075456697417670027e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.414821259886081428e+00	6.746857917633432677e+00	5.030762889561332329e+00	9.221304260732910762e+00	3.922222543939001049e+00	3.870191209986790781e+00	1.032000074346814511e+00	2.104937495020887006e+00	7.235118043017373601e+00	3.562505934793468443e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.617381414665047146e+00	1.914560015589396702e+00	1.481465692134573464e+00	9.690600642679294552e+00	1.235456142177612460e+00	8.548622324681359075e+00	1.849024400359133014e-01	3.750099990829904861e+00	7.100814972550610449e+00	5.936894070584573802e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.658763903440793719e+00	3.515094421928811830e+00	2.131942000651438907e+00	5.463140549383245670e+00	5.361218523925710855e+00	5.036854692648441656e+00	1.216946294343763002e+00	1.222447641764237591e+00	3.485598424397568174e+00	2.976424449733423017e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.252817771295429594e+00	6.150990454988055411e+00	3.179272383744573549e+00	1.212566589737483547e+00	6.717392247314069031e+00	7.889840886561911404e+00	6.782759524260741912e-01	9.890184853719061309e+00	6.473664942594873573e+00	1.042285511800636444e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.706125015915423759e+00	2.073473308594823816e+00	8.865088305564542637e+00	3.602550656814802910e+00	8.048245085881582384e+00	9.404561185792701394e+00	1.078130043079155165e+00	9.173745550941147187e+00	8.580634989072128960e+00	5.445741764635402271e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.929819645350285384e+00	5.549028278432146521e+00	2.938883088224519824e+00	8.434503860534425357e+00	6.213518016739003613e+00	1.871606755479255702e+00	4.327282609499219390e+00	2.078153426089583977e-01	5.325767359999258765e+00	9.077159825132051774e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.774249575942238533e+00	8.549799329236613676e-01	5.541165855823827258e+00	8.899291673804315295e+00	3.946773642243162517e+00	1.607204335090302028e+00	2.074777019334227202e+00	1.600884893265144049e+00	1.083182902441983586e+01	8.017368130391597791e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.734253536508023608e+00	1.642264675972311183e+00	2.639205942016954687e+00	3.526116128105779346e+00	8.594170095421675981e+00	8.034504181510175869e+00	1.050626855665531600e+00	1.805409403803682089e+00	5.240261867273884988e+00	7.161736281882420396e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.741163526307243359e+00	3.998039590488936756e+00	6.296298493931177020e+00	1.345560505418579300e+00	5.599817470163347188e+00	4.072431176977732825e+00	1.870811790762513249e+00	9.238560490008245196e+00	3.057714964600278584e+00	7.796792086027767299e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.904792180222847353e+00	1.653182210943288322e+00	2.674847787322501169e+00	8.888409130696045324e+00	2.367030907487673197e+00	2.609291121413315206e+00	7.037906179887987168e-01	2.888336020939001880e+00	4.968157663357622766e+00	1.995577879605948957e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.461197996976557612e+00	6.322362900264702823e+00	2.329399986192233207e+00	3.877228447163174607e+00	5.685831485567922172e+00	8.053792466867519817e-01	4.361306855289341478e+00	3.651323312459599513e-01	9.405154439904608310e+00	3.336681544348236717e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.076833449708167301e+00	7.319531726112125547e+00	5.674058710070473133e+00	5.689719146334065947e+00	9.556612853247406392e+00	9.818498051183939257e-01	7.553337700680136990e+00	6.745215278854412855e-01	3.984813386159200999e+00	1.645157748046935708e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.681041458936223698e+00	8.506497966450774939e+00	1.206707201633012039e+00	9.202200327601314456e+00	4.203821553610904260e+00	7.962241944666359927e+00	6.620645469126458238e-01	1.603126615206219574e+00	9.099169500319725046e+00	9.449764770340716991e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.200291324167373830e+00	3.090499293560747152e+00	9.782886122621863301e-01	1.138118990899198657e+00	3.965672526271637466e+00	2.697222461382169367e+00	1.765522118758902081e+00	4.958636269652974549e-01	8.526009022041865393e+00	3.137899807749388703e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.589847265690567113e+00	2.376253731813385173e+00	3.733192751108985075e+00	6.806271734851948807e+00	1.738552835976570510e+00	5.385361553926543365e+00	4.915598540504217961e-01	1.046331457238874219e+00	2.732304971473952904e+00	2.489717289669621247e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.922221552345904527e+00	1.806182298622833304e+00	1.012724584657343829e+00	1.338401318677672869e+00	2.349875015250152188e+00	6.748177121533555756e+00	3.246232211627170794e-01	2.391829175731638557e+00	1.295600200700162130e+00	1.014570464813502465e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.250757925057730091e+00	6.187801795278307537e+00	2.682797622072726540e+00	5.802525708273010174e+00	5.615079761474588871e+00	5.046814351725303460e+00	1.123647639671756737e+00	9.167394387720744220e-01	6.347040079510407828e+00	5.856239391058220001e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.126200350139365813e+00	6.968218480295698569e+00	4.169492108537411035e+00	8.686831795977193238e+00	6.423761153375880717e+00	1.708210887663347055e+00	5.069130854412176035e+00	1.306815006877177776e+00	3.394836591437192741e+00	7.776321725682807662e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.222931292707393425e+00	1.252675587033198479e+00	8.282978638758924816e+00	5.488406395411679739e+00	2.369954627090606003e+00	7.941564439522052155e+00	9.243965335944694106e-02	2.255219489275150835e+01	7.117500336863924915e+00	9.260995785278440529e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.934621137738261609e+00	9.535520878423870528e+00	6.663344338885218932e+00	9.914610647339985761e+00	9.441805727665405712e+00	1.185080627029143852e+00	8.864968717296497047e+00	1.175955125888486497e-01	5.462653363325835620e+00	1.546704307863000727e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.137168074490711334e+00	1.863163924361235235e+00	5.269388157374097048e+00	6.088781184573690552e+00	7.521104859058640457e+00	7.872576120943163502e+00	1.061959579861692982e+00	4.247665821597434110e+00	4.724093709552402487e+00	2.867682887363477429e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.314107883571876023e+00	6.210385687832235213e+00	3.459624731432584088e+00	3.657904580312901555e+00	6.373293228812856093e+00	8.799470077503929843e+00	5.827622645430694526e-01	2.567888394658684348e+00	8.297167465716535517e+00	4.151702176320865023e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.150113192864476552e+00	8.247770735605193693e+00	8.710186453375314386e+00	4.401677838525170472e+00	8.792785476805379474e+00	5.450600170568899117e+00	1.746412855125394792e+00	3.180697869013532575e+00	4.858284602889898274e+00	9.241091899886063610e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.816210191858464995e+00	8.297600574869921530e+00	5.089527135490282461e+00	4.095752737918241237e+00	6.837431604573469546e-01	6.363366318388850473e+00	2.997194159718847839e-01	9.386093714871912574e-01	5.369751418369967944e+00	6.934625210542338936e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.434444676460199020e+00	7.297391503623035902e+00	1.969089313459009505e+00	4.025966377497050885e+00	5.576035842719521796e+00	5.954368020612220036e+00	9.498586159803310558e-01	1.144714260063331768e+00	3.369380522691738378e+00	3.283681055878328037e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.048194239436146091e+00	7.723044037081230329e+00	7.159761884663496723e+00	1.210252307790725457e+00	6.158914817609550063e+00	4.083898271134234648e+00	1.514763627494605913e+00	3.406276960948544374e+00	4.916758442792653838e+00	1.252480865740874805e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.631782750709785290e+00	4.765626419981342288e+00	2.137663972444625582e+00	4.507705349628863267e+00	7.810540291012551428e+00	9.179281048970482360e+00	8.087409957615867562e-01	8.958030729570650719e-01	5.962173994918578579e+00	4.301205487007874750e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.053363784642131762e+00	8.053891970142894152e+00	4.716069764065887071e+00	5.947399261150735583e+00	8.344585944604510530e+00	9.644693867155991640e+00	1.014665131095824346e+00	5.453291022985856884e+00	8.716697833454938760e+00	4.770805498029563330e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.031170292972912073e+00	2.363593380939798205e+00	5.154080435984668362e+00	8.093051757890910025e+00	4.222698821414090808e+00	4.846863370444010499e+00	8.676748222510840547e-01	2.031194091303698990e+00	5.251327161459417248e+00	1.622177338488445530e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.480972160104013335e+00	9.861557452823006997e+00	9.413122056730419018e+00	6.501138032994798088e+00	9.585796851458621148e+00	5.707965288073650001e+00	1.219166601140189599e+00	1.667146733957239135e+01	6.150391651809733240e+00	4.097584982383802310e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.331078507206474582e+00	6.158332811907995641e+00	5.222259679518765019e+00	6.956136946808684662e+00	1.380829246696388957e+00	9.340584649507988502e+00	1.943002415948230643e-01	2.067754275050053892e+01	6.393208969930370245e+00	1.276140147814598391e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.003521354150768730e+01	8.518713120151227614e+00	7.321726937023479209e+00	1.749925072538583759e+00	8.510951753457280944e+00	9.554719056094063134e+00	8.311837201212229909e-01	4.058381618728508222e+00	3.780326810414995187e+00	1.023458204007388961e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.022422354339900252e+00	5.092363456317571035e+00	1.033752408381732479e+01	4.096563229668038097e+00	9.510634298896139427e+00	6.453395195560698738e+00	1.318636828459927246e+00	3.607072630690444814e+00	2.679770796496909746e+00	6.170265250048004857e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.626557150412708097e+00	6.615788233266044038e+00	3.468754897231280054e+00	6.876663298777306643e+00	2.701194691738519893e+00	3.863334082553564031e+00	4.889476318910351837e-01	1.043128287152549571e+00	9.366466231407509113e+00	1.845058925150541151e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.904638313701021879e+00	5.494299993769146795e+00	3.925388350889137179e+00	6.009094861197294080e+00	7.459442001082876139e+00	2.933672044361098408e+00	2.285254962897894426e+00	1.494087616833433385e+00	7.238065786423861780e+00	1.062008483022491401e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.790985574903482869e+00	7.502295480634296965e+00	5.056054753956390257e+00	2.541727470932112487e-01	1.632318763942418149e+00	1.041603440767022271e+01	1.261208071923811957e-01	8.372728154487342422e+00	6.200201760191526468e+00	2.256993870602390928e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.822718849983723466e+00	2.749599952672949321e+00	4.495314908019786948e+00	7.783820299192356629e+00	5.193485421303750016e+00	2.027631926131474138e+00	2.135171601825694321e+00	2.720276403395085474e+00	6.008322825880690665e+00	5.953526199452403578e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.806115329518078294e+00	9.635684773871154851e-01	4.785878499777078687e+00	7.408752727949461381e+00	5.834330265728575604e+00	5.504461811321887055e+00	9.092406587327195311e-01	3.804758786850793495e+00	5.051835110585745081e-01	1.050627295232327701e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.137136316568513550e+00	3.337756407903016420e+00	9.115564455616610218e+00	6.158919273051519205e+00	6.714986904526187850e+00	4.372483263392238584e+00	1.692161886041202878e+00	2.904801894737107482e+00	6.318488882047663679e+00	5.362059254346368542e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.732631551954785465e+00	2.831612706216751985e+00	8.203557987259738837e+00	1.501283489975665297e+00	9.276525428691682507e+00	2.725555236788419933e+00	2.579596712763659205e+00	2.087713554948339656e+00	5.464532195027441475e+00	3.099169042375178762e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.124453902766640034e+00	8.687849390407903272e+00	6.390567152704251797e+00	8.027523937273739918e+00	8.845518178685326305e+00	5.205424707932257533e+00	1.334991512896849697e+00	2.129131227719804453e+00	5.680123983593289516e+00	4.340168922235750348e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.662544003529180525e+00	3.204398993457745259e+00	4.517928975831001281e+00	6.913375544022824393e+00	5.632816147563753262e+00	9.133151759920549395e+00	6.657372899636322394e-01	5.084354173910548447e+00	5.023828624200438853e+00	1.105042195512302150e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.546132777186249641e+00	8.945753877962095757e+00	7.695389506384120892e+00	7.684056412891817622e+00	8.659673055872167069e+00	7.032980596511717586e-01	5.648518148544744655e+00	6.407676050230400877e-01	1.963717056661319571e+00	3.710974385813690102e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.052427998116113983e+00	4.769204269374397676e+00	1.036790069639566880e+01	7.816604927391712643e+00	1.051219497044787232e+01	6.316677500388699684e+00	1.499706370434376934e+00	3.597044735874120658e+00	2.955572520205851816e+00	2.374670044018526993e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.554164184771633650e+00	3.268336885416563753e+00	7.915149009358977139e+00	7.502745709840349164e+00	1.246625874533035860e+00	1.277751771325215779e+00	3.989580285382903213e-01	1.424848934692092728e+00	9.348732934241967385e+00	3.411767716389472738e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.882946099653615590e+00	8.052530699229800248e+00	1.485571026851768117e+00	6.292073499925392888e+00	9.491086435677813071e+00	2.540095400621747324e+00	4.184412364836318510e+00	5.610911304629480068e-01	3.921170221663747402e+00	1.087869810906763490e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.316141053251179471e+00	6.438903584997770935e+00	6.250359167517693493e+00	2.856450565853882129e+00	2.486797068696967372e+00	5.944700826049226450e+00	2.291705881993935101e-01	3.667343375992263343e+00	5.197906783887781934e+00	3.943173725768284177e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.669480169567250982e+00	5.924863038611352550e+00	1.801648238259056400e+00	7.236320900568109948e+00	9.073067271937411249e+00	5.509097763035711637e+00	1.509481673728358286e+00	1.418071964440264177e+00	2.457503130946289360e+00	-1.717106419165501108e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.877550773243199966e+00	5.359555219340760956e+00	2.786957892757763400e+00	6.649189984869100734e+00	3.606626854644936930e+00	4.222165169679506391e+00	8.384673127395407821e-01	1.615302279709005306e+00	1.460153641197942553e+00	-3.061304142872176004e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.616926758738960856e+00	6.913927985469294768e+00	2.108030958118733089e+00	7.404657788085641457e+00	3.148076872751509381e+00	4.026026486728906839e+00	5.821287577405469538e-01	7.249064471127312226e-01	8.060185160475182187e+00	1.532551248169636005e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.151761292692428773e+00	3.026268875169592310e+00	6.900874172442662768e+00	1.773465877820746828e+00	4.913335413597345713e+00	2.307112036228957219e+00	2.762837904164312519e+00	4.768967666457466947e+00	6.517053300612904110e+00	2.119472136378316218e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.064183422043615046e+00	1.081151540667697120e+01	6.847630556176123484e+00	2.920178123762413591e+00	7.303418885483154099e+00	2.437952068011354001e+00	1.478770567209194198e+00	5.937254747771630647e+00	5.882731969974826391e+00	1.210489349608176557e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.310285465478902678e+00	1.012950412329309913e+01	2.349586861641009605e+00	9.423045538849562419e+00	5.254069211059268163e+00	1.004811418552104740e+01	6.873080683940884228e-01	7.073504371406718505e+00	3.307944954760043466e+00	1.755139164525622297e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.519505280000940317e+00	6.492997690213576867e+00	4.977689243689986220e+00	8.842961856309301538e+00	1.544647972437217298e+00	9.767219252168636956e+00	1.104759875920587331e-01	1.585365108677079249e+01	7.165452428691687636e+00	2.735117238749536217e-03
1.000000000000000000e+00	1.000000000000000000e+00	9.181543532070195468e+00	1.860104777053267266e+00	4.596303973028261325e+00	8.961013272100801785e+00	6.643965810651697446e+00	3.816364122616610732e+00	1.556278906089337388e+00	5.515676779177540734e-01	2.400738560144547673e+00	1.305876665504321910e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.219913028709314062e+00	7.145152632769163681e+00	3.750536860782655246e+00	7.974697343362840307e+00	9.680494565771343929e+00	7.177607881025762637e+00	1.562408626901114594e+00	1.835822855488335792e+00	2.513093637324198770e+00	1.314158174758792985e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.538732862134965629e+00	1.789655535302622447e+00	1.497687858781435288e+00	6.977666590403249991e+00	4.249479278206295341e+00	8.915775502753190196e+00	4.770735267347911979e-01	2.268867250452772932e+00	5.325919848613148488e+00	1.766218635750299026e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.881810310726404811e+00	1.235383827088069264e+00	4.100752287753619996e+00	7.506773246512642217e+00	2.503530802034313663e+00	1.729969773760700047e-01	2.843529427695473011e+00	1.292860558568875273e+00	2.807297698146619780e+00	4.853087732298118073e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.439674430031224084e+00	4.324069825625644903e+00	7.166421458502806985e+00	8.665184421675308002e+00	5.709264357583034410e+00	8.725147870910184622e+00	4.374830366352356892e-01	6.537198666284829152e+00	2.934892535952373649e+00	5.676481324607156320e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.695207397865536869e+00	5.090213626596086449e+00	2.149704803460283475e+00	6.058141329951026499e+00	1.602358151985847634e+00	8.754271471503063395e+00	1.302467078793611566e-01	2.013850624131164224e+00	7.026914537833221175e+00	5.010940975374487960e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.352130023038544682e+00	7.544873442626780502e+00	2.029645362187065594e+00	6.407238155936030743e+00	8.108996271527601607e+00	1.863948514138519030e+00	4.329668081703451854e+00	5.405127700647063271e-01	6.476810726015524544e+00	1.647936224214555434e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.932386407652911586e+00	7.318023552731577119e+00	3.256468321976399682e+00	1.920088117111133030e+00	8.488332215215386611e+00	3.188102876139999431e+00	3.405561678963451300e+00	9.028116964586461179e-01	7.922582108240972865e+00	3.975895771275102408e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.334466272950971977e+00	7.937284549974755521e+00	9.193834968193545620e+00	6.061960884138067662e+00	6.568999062317868010e+00	9.920190916069458353e+00	8.582990811684245713e-01	9.826350209337771702e+00	4.328864756288873572e+00	1.100885039908489904e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.309898216216745404e+00	5.044677008647731498e+00	6.377836802262007332e+00	7.481523349266293366e+00	3.323136826028190605e+00	5.702139670384888781e+00	5.009178204992307260e-01	3.184062810375350772e+00	1.509581122940373721e+00	-1.324192538517331152e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.290984388025147922e+00	4.015126047665511955e+00	7.583736563198470115e+00	3.398292423626626313e+00	8.588047881213734414e+00	9.351355175914803919e-01	7.219245035147141998e+00	1.317985112598011321e-01	2.167953717775397138e+00	2.424543634041562701e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.363442829673781942e+00	4.148967563160244509e+00	4.009001213059090851e+00	2.954381348062121937e+00	6.214661739354991887e+00	4.012877783198865345e+00	1.502731069054234148e+00	4.479921533286653101e+00	9.414155115928823037e+00	2.128328384658101591e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.044565845908440593e+00	8.776424715766177442e+00	5.490168115011770489e+00	3.853544640134355159e+00	9.334914626928910053e+00	4.380225706090561388e+00	1.671279182194719271e+00	2.763229806095843788e+00	6.884603924038295020e+00	9.864518244478853726e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.999002363104366964e+00	1.408698327535290451e+00	1.185139880765539777e+00	3.053882301351575901e+00	6.563845700420358753e+00	7.661389395106901645e+00	9.900444622591313415e-01	5.868455363937404856e-01	7.563816567950237157e+00	8.285703227541501015e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.857941683288599322e+00	8.614902345737069922e+00	7.059748227981681445e+00	2.521954152631808554e+00	8.809757951678403032e+00	8.801896745926276466e+00	1.115378218459425641e+00	5.429534091011535502e+00	1.294712196952427341e+00	1.786496404760625489e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.238179802167890031e+00	6.346740271359704089e+00	8.692983488220097144e+00	5.671002667274889220e+00	6.362748746225947549e+00	1.025693282749148771e+01	5.555275210091019655e-01	4.482913852285763667e+00	4.669627886560400398e+00	1.910872986439434706e-01
