G	c	dx1dt	d2x1dt2	dx2dt	d2	W	Fg	m1	m2	d1	Fc
1.000000000000000000e+00	1.000000000000000000e+00	9.032900575552099909e+00	7.697957828284352821e+00	5.901810336135348223e+00	1.929502120824900357e+00	5.034157140899104377e+00	1.514220898851727348e+01	4.455386082489082078e+00	2.872292494360598969e+00	9.848116251633699803e-02	-3.315438521028889252e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.974270444899600463e+00	2.163263418471173427e+00	4.447312190271325072e+00	4.468697936874196586e+00	6.547699475666457936e+00	1.192215429526214443e+01	3.546384890074716356e+00	1.697143040771595945e+00	2.664041444124170543e-01	-3.688004137934075111e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.821239030795201330e+00	7.868965225976912947e+00	9.855306722068778669e+00	5.966636831297540411e+00	8.633127439888376387e+00	2.754149002566533255e+01	3.725814871470478629e+00	7.380940554444400448e+00	1.751258868293441351e+00	-2.493883730793780007e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.710036673825458431e+00	1.257094175079300102e+00	1.988466320247804564e+00	5.463038655357258300e+00	2.736495419797537298e+00	5.362108316814647502e+00	9.764599370336046746e+00	4.631149272850850984e+00	1.449803406123213234e+00	-3.413735736875363802e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.419775681775107046e+00	1.151190228255445813e+00	4.798383471431111325e+00	2.830891238607925686e+00	2.231899430481374846e+00	1.371693315012076830e+01	6.729952475378558674e+00	9.241067113221957285e+00	1.538638864555507579e+00	-4.613639979971071448e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.128028285677011411e+00	3.948773085177445186e+00	1.416163573253879759e+00	8.693604729663695352e+00	9.690633877745089109e+00	2.980023313751544389e+00	7.497921241502936596e+00	6.876288011448684401e+00	8.708567817451028370e-01	-3.110839869634987931e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.504614544918746688e+00	5.351284078305164726e+00	7.596970426191049341e+00	7.119127029959431141e+00	2.002345692639718511e+00	2.282724095279740339e+01	9.768673362019827167e+00	1.840261694555752392e+00	2.187691487844996008e-01	-4.139692566863487855e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.115110541253885978e+00	7.844090506355004599e+00	9.351444247998662362e+00	8.515696065614443810e+00	5.315277218298843032e+00	2.689373494413748489e+01	4.396226256200334248e+00	9.567370199148033549e+00	1.710965536050037983e+01	2.280371488429152294e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.856432283572999165e+00	7.129233621329491122e+00	3.471793138420356417e+00	8.695565284574653830e+00	6.284783021756910060e+00	9.953319489285387789e+00	8.229449822357638666e+00	3.374091400136642438e+00	1.855074345796977386e+00	-3.136135714912413164e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.947337681730767933e+00	5.075596895126469832e+00	8.619137267644074285e+00	7.631793449502085380e+00	5.948552143897246403e+00	2.531934159861316402e+01	4.927953160428716117e+00	3.960813660132016967e+00	9.128849705406277826e-01	-2.862472895721349886e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.054046094659268462e+00	3.499132107151029292e+00	3.630519935130613884e+00	4.985276846986133492e+00	1.760625487290404356e+00	1.042026454429491444e+01	8.888706445762542430e+00	4.592604693173430341e+00	2.505193691394996591e+00	-1.717234624053727510e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.401306750233789256e+00	9.974033057907794486e+00	9.290714421010720869e+00	6.565250358719565860e+00	1.433883600914636292e+00	2.750776244100831391e+01	2.565641435509194324e+00	1.357737854239457143e+00	1.483228780802366087e+00	-1.353933018736953375e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.012804840577836707e+00	4.812449744943748442e+00	7.818039028273004121e+00	2.393703896004621079e+00	1.996633334786308778e+00	2.273494129855524903e+01	9.560460683164514251e+00	5.509273737759684764e+00	2.226728571186505912e-01	-3.270589007280954696e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.097055989859650360e+00	5.040800145327074766e+00	8.285633592496848721e+00	6.979159706753155668e+00	6.297344228052750736e+00	2.400125498115722422e+01	3.010367566842484521e+00	2.098317145263085326e+00	6.963747266011592885e-01	-3.169445749258265721e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.825503551279489933e+00	2.478666263741686748e+00	1.164344177579693884e+00	2.656765813281934285e+00	5.904985594153724371e+00	1.537289739234745767e+00	3.990070167098560106e+00	4.632168275731269880e+00	4.385329919359520767e-01	-1.478405242628377803e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.990844476406511632e+00	8.093847098608728530e+00	9.656879455582961569e+00	7.156429085290792358e+00	3.129308813819309254e+00	2.875920623148623534e+01	7.728214901555590544e+00	4.076114419181049442e+00	1.281277748306239639e+00	-1.900041350828611142e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.255689971647692360e+00	7.223774276221550217e+00	7.454734418079811853e+00	3.132401346314039436e+00	6.719773035466785061e+00	2.030173983720378317e+01	4.557776112019087833e+00	8.031771019809632151e+00	7.165783374957284124e-01	-1.657581164656920958e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.059673555403967349e+00	2.974934055122729681e+00	3.618004424009306330e+00	2.009003396624851057e+00	8.381734634207878898e+00	7.177425562724446095e+00	6.568049412265563269e+00	8.163565182323955227e+00	8.214086110408257424e-01	-1.419760625682328525e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.962439880437812256e+00	1.666267033625567162e+00	8.475389454588260207e+00	2.427835031740172234e+00	1.367036995783987186e+00	2.478672087749554009e+01	4.995723579503044576e+00	2.422850476260478558e+00	3.052163191866833492e-01	-2.908839867063016449e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.720061693980602158e+00	7.077849537949014724e+00	3.606165182736654984e+00	1.031379423658031147e+00	5.450951432784333583e+00	5.521504513615806964e+00	7.707854821586919591e+00	4.305376919279495951e+00	7.487284936597665697e-02	-2.021628622344358028e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.931839072187384154e+00	6.913438062160223829e+00	8.873786423995023043e+00	7.412458183017155200e+00	7.268567331973692980e+00	2.576699623590669930e+01	3.097795180173120055e+00	4.349873180522605409e+00	1.577153735010685898e+00	-1.658681152616483967e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.726643119690724149e+00	3.459864898470272454e+00	2.047656502857595484e+00	7.553330862463243811e+00	3.193882348307376162e+00	5.580245786400102048e+00	1.469862764361742347e+00	2.347997885758878134e+00	1.351933465721698813e+00	-3.668853540411654013e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.941953838036400093e+00	9.540595160670321206e+00	7.420621164168553108e+00	5.653562520969462213e+00	3.898534171952464433e+00	2.146326599402015844e+01	3.799971512900979231e+00	8.151372328880967189e+00	1.764387988410757391e+00	-9.664424996239888710e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.131730851879209965e+00	2.308816902133702165e+00	5.884439649899100289e+00	2.320768239575394354e+00	6.570530592457052066e+00	1.475252921839338427e+01	5.296181494834288905e+00	7.435510776808373024e+00	5.536686074580570160e-01	-2.110491978727514262e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.846641305310176673e+00	4.978735821685468466e+00	1.862037642771133150e+00	1.840899359914868416e+00	8.984572238894720897e+00	4.608081389180176957e-01	2.540681331583391156e+00	2.714122190384206323e+00	9.957525473634997182e-01	-2.239319114962955992e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.165740987522067229e+00	9.445925191164342039e+00	3.131848362504630945e+00	1.174523104208471835e+00	8.277109556816315106e+00	2.317386265653678112e+00	4.101993789701240622e+00	4.231454326703606661e+00	2.868776896530972897e-01	-8.559645594845213257e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.311343440229924440e+00	4.791542349714887017e+00	1.223295861023906639e+00	2.421740485567718704e+00	6.238991361767912913e+00	5.718456631008248525e-01	4.643437321009694863e+00	1.931358631436246753e+00	2.803635796003696168e-01	-1.066551907552697021e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.201355659294803147e+00	6.719592612791571717e+00	5.247985823530042282e+00	8.962632499117331619e+00	7.593341320517731141e+00	1.493576281697815844e+01	1.544309174905633908e+00	6.660840730160908052e+00	1.236130473482029402e+01	5.893464806390058541e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.790436204753167004e+00	4.580367853553188873e+00	3.659284951368842354e+00	3.227513121392164397e+00	4.229511311028116616e+00	9.922042431762941206e+00	6.338871296322704296e+00	2.141185948130036820e+00	1.019995410906064798e-01	-3.789400642176093292e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.553557345254469979e+00	3.493394362655162233e+00	6.320549562493663842e+00	4.220979191907933803e+00	6.770434153769058661e+00	1.760879354942307984e+01	8.942014278812632000e+00	9.840517540067057922e+00	1.046600957862876546e+00	-1.984879087126474984e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.980116038409684975e+00	9.779569321816097727e+00	3.744330082512247859e+00	2.023181003367944708e+00	5.189037009483699059e+00	8.330722144808179408e+00	2.311501502276627651e+00	7.996884810873988947e+00	7.116308255322035814e-01	-1.837966410819083407e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.730982954404431062e+00	4.683637988033174437e+00	3.641988084645747303e+00	2.964292306590035508e+00	2.669247542066851775e+00	1.000343649503172117e+01	6.342843257969590809e+00	4.513421606061507774e+00	3.179631285476768321e-01	-3.600632320255969798e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.233536181290576295e+00	9.113134919260588163e+00	7.791101052213705636e+00	5.689076336569346637e+00	7.267888222712406865e+00	2.160094146714418883e+01	6.954948823033483052e+00	6.254587774770426378e+00	6.295585951416944326e-01	-3.068550052769144276e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.574500735367283966e+00	3.167586543811978128e+00	1.281083249653288236e+00	6.492865872528292392e+00	6.058228550437231519e+00	3.224539522751803222e+00	4.712630181586768607e+00	9.127619120635454664e+00	2.285929585607700876e+00	-2.952151347578885865e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.245695133380652742e+00	2.910709460175643581e+00	9.204605709575321981e+00	3.245808270030664744e+00	4.135182272910619794e+00	2.602504898480052731e+01	7.380658796386416753e+00	6.014383697889202907e+00	4.391502644109612219e-01	-2.564832368307085275e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.402392211919240239e+00	1.282525540474485526e+00	8.697259504814262243e+00	1.580613389361659626e+00	9.228082526689089349e+00	2.011834492925027718e+01	4.769423789962294435e+00	2.545242401370745977e+00	1.739271119673452271e-01	-2.457755678203449978e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.815419769140958817e+00	6.988021330454235347e+00	7.016790520781120755e+00	4.480467631953552576e+00	1.231847030937584186e+00	2.092821476535831238e+01	5.530994104062078698e+00	4.390681782753251383e+00	1.320329319748922092e+00	-1.435856398318399840e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.509957947925339994e+00	4.379874695389869288e+00	6.329305926628264523e+00	3.101649874776814642e+00	3.830053601172803468e+00	1.753131665348063706e+01	1.044629882125232001e+00	8.697185098130782777e+00	3.313952651442829023e+00	5.327275462177006204e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.554638225807473795e+00	8.744883748013405622e+00	9.135121993707217669e+00	2.942955613587228125e+00	1.514785301295199949e+00	2.647922904584651604e+01	7.125880417058183980e+00	6.787229647293985479e+00	8.007051296208661517e-01	-8.683995179075491011e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.238622000444689064e+00	5.224454146582329983e+00	2.707012946308121837e+00	9.635917141774520189e+00	7.962120816488805986e+00	7.075469392496288812e+00	6.990265799998364393e+00	6.897573136320602316e+00	7.815581458384357028e+00	-1.131875259698343239e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.802675402482803335e+00	9.766955186351246709e+00	1.660850704065429451e+00	6.584513158618493733e+00	7.280574195416576799e+00	3.631148124521414111e+00	1.436318607219627674e+00	8.840500697923253881e+00	6.270414228108434074e+00	-1.580050780322871606e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547450118811421582e+00	2.613484069800915410e+00	3.060679312028007359e+00	5.922366838627229235e+00	3.949398275640613853e+00	8.890054490136476417e+00	4.279293318295112059e+00	8.981566820394814243e+00	4.848353743624243428e+00	-6.133713497765972411e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.459681769982656974e+00	8.878120443272997875e+00	8.160994244291224220e+00	4.802030377967294150e+00	7.053977382022109666e+00	2.292311453101920904e+01	9.804879560233551672e+00	9.177747766815629760e+00	4.585205991624420885e-01	-3.069485377635153167e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.638763777633426955e+00	8.007969307643861612e+00	1.311973255738589694e+00	4.798830794783406795e+00	4.626909718291296159e+00	2.980095452959793612e+00	4.810455073040999174e+00	1.898302356000945323e+00	2.110842771874300861e-01	-3.361693925482044598e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.209885475344874450e+00	7.967098212434640558e+00	6.161339703184584238e+00	5.851505920634735958e+00	7.876674687147958487e+00	1.760914873203606490e+01	5.612113352159133761e+00	5.838191495770782780e+00	6.779141530708736596e-01	-3.186140004139430992e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.379779014116009783e+00	8.588766548658567146e+00	9.955879012549925022e+00	7.335207506528217181e+00	5.011619546144166826e+00	2.919015515373824599e+01	9.200331503931431953e+00	7.574057805904912399e+00	1.393407428723847596e+00	-1.598623636337934917e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.179002092094196819e+00	7.814177785209872162e+00	8.669574169523077245e+00	7.337071267480965275e+00	4.765326959285928865e+00	2.539504660297565763e+01	7.466078517753922839e+00	7.868162572348529338e+00	6.708727647177815001e+00	7.311079664342877926e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.338687644416756584e+00	6.717315828183430426e+00	5.693524165199256970e+00	2.563625200796423087e+00	9.457174748820976973e+00	1.346749622237553012e+01	6.248468916468918444e+00	6.404991252973468718e+00	2.804670686375921318e-01	-2.775694657450748171e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.928823482721340632e+00	2.167477520798205326e+00	1.612851152245366126e+00	5.437103049745112493e+00	3.342535399950622654e+00	4.286285501256204888e+00	8.102062275875143271e+00	2.459062772310737444e+00	3.357146931345058594e-01	-3.804297943620301936e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.680650085587338083e+00	1.269874661673320304e+00	8.564778350075412661e+00	4.651102568483175048e+00	2.105002693880615894e+00	2.504925199999923180e+01	8.699922854682503370e+00	8.284186537199747846e+00	4.566551132974888128e-01	-3.210512316716747527e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.754281130401285083e+00	9.283172480103193180e+00	6.440992255427949509e+00	8.885696442509543047e+00	6.258477194306572677e+00	1.856803519079916853e+01	5.067664577377823498e+00	7.390716055169853860e+00	1.314889004887444202e+00	-2.924502373526039811e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.700581393606196201e+00	6.560590951868257470e+00	1.994561525763029142e+00	6.650877738061964806e+00	9.786275666295281894e+00	4.626095226157717732e+00	5.331544284172924364e+00	1.706882748786448412e+00	2.625276906038386815e-01	-3.346019546947454959e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.649181317470793662e+00	8.111489212726850084e+00	1.865085767873770672e+00	5.765745162251177724e+00	4.438621845415961609e+00	4.762067096002851052e+00	4.456060126116872411e+00	5.149281854438021888e+00	1.826829934398842115e+00	-3.125549451544701984e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.417829006168132011e+00	5.302276479009857546e+00	9.190125925342545798e+00	2.090734080180713050e+00	1.680609317096423805e+00	2.681259511333656675e+01	9.671300226463074523e+00	2.552727157550874093e+00	9.694253385661708022e-02	-3.581821615863206798e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.655453123638702451e+00	2.021391613165467671e+00	6.949246851128710212e+00	6.393905238099878652e+00	4.105967726858098743e+00	2.032603557171242059e+01	7.244477304099296688e+00	3.988675636883261433e+00	3.881147577891097544e-01	-3.714885549161670575e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.841269955553700211e+00	2.173696389839515408e+00	8.485570216668753218e+00	2.069409858532296642e+00	5.561748568282090410e+00	2.260219554490643290e+01	1.741455495310359813e+00	1.099701546920589967e+00	3.321842753239854229e-01	-2.069987703877344210e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.457331831747056494e+00	7.120800112486740829e+00	9.013329076646183324e+00	4.037181914652384407e+00	2.393354206072777490e+00	2.633189979318235174e+01	8.860017321912295074e+00	4.685109182519005877e+00	8.349434757057827561e-01	-1.667189140345594289e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.999433340934560377e+00	4.775076949526459558e+00	6.147741654087833574e+00	2.285432291576004804e+00	6.891277703998018644e+00	1.571272149578665456e+01	5.316744508656595869e+00	5.963198155407511081e+00	4.270683254765366144e-01	-2.328264933553592542e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.381888658302724338e+00	2.695290005785187404e+00	5.568991957594557007e+00	7.200597952884148611e+00	9.901528780434700749e+00	1.583138947475070424e+01	1.575647465839936423e+00	6.608075229700789421e+00	3.120778895127975350e+00	-7.739273506508304035e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.295983855134030804e+00	5.342551383042835056e+00	4.875518020542886966e+00	2.824879282077719989e+00	5.053940962936397163e+00	1.264779447709901028e+01	5.948840320755197197e+00	6.963948362903355616e+00	4.667479159836094293e-01	-2.927531609155854309e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.201250465490779185e+00	1.653624920772128970e+00	3.785502331735154158e+00	4.468358459312390174e+00	4.242999429350977181e+00	1.041654037627631268e+01	4.850765562829061572e+00	8.542367531124547497e+00	1.309769919271279726e+00	-2.576011288078468908e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.808183972675826423e+00	6.238644218370503758e+00	4.959048936727159074e+00	9.087201469928393394e+00	4.606137537722990061e+00	1.404555757912309311e+01	8.872158768810175289e+00	2.989913963815021614e+00	1.616481971132834206e+00	-3.104088010856995705e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.627740424946266806e+00	3.448825907376843247e+00	7.993898115872164034e+00	2.802678025831424335e+00	2.091968453102271752e+00	2.319778144178571466e+01	2.771159364673382974e+00	2.030139929915339980e+00	3.108486109507676565e-01	-3.055948224688663117e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.903527070822194744e+00	8.207877557820456360e+00	6.407873822408876485e+00	5.622687363300649110e+00	8.967849875395007331e+00	1.722028586263646943e+01	8.410696205141162451e+00	8.678241044388814274e+00	5.856608410496816353e-01	-3.204444300820848746e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.207984970026832361e+00	3.796383228884634420e+00	9.014423873231066864e+00	4.761288942551952452e+00	4.711474672975645817e+00	2.601741915526779536e+01	6.026262430869241626e+00	2.447378497448262191e+00	8.420921179307327975e-01	-2.029138651986659436e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.705978900014980759e+00	5.092821139998058300e+00	4.978701291427091391e+00	1.105818471268131153e+00	4.490242596552127985e+00	1.132774655671422082e+01	1.529250870167054188e+00	9.856874300191158511e+00	1.352474547042078479e+00	3.091075090312049412e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.872194154182148296e+00	1.162693492103825665e+00	6.464263098743865399e+00	8.121949261734910053e+00	6.962927320814077170e+00	1.868729302041636942e+01	9.801847159570964862e+00	8.688805035243142072e+00	8.011356717564273033e-01	-3.382287844618343531e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.662493718543259114e+00	1.660143970096694899e+00	6.639127853090442066e+00	1.599171917330011850e+00	4.985884215983252155e+00	1.689792531428206956e+01	5.556167263848961646e+00	5.511689668952310051e+00	2.149996949285094272e-01	-2.725028998771652500e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.251260882284647380e+00	4.610275981816359447e+00	6.248647570701152176e+00	5.322921746152667666e+00	6.842308911443766739e+00	1.761303871435015722e+01	3.565726599601585001e+00	9.894732268772926886e+00	1.968513204764257729e+00	-8.891463876499501318e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.278152379571262820e+00	5.353987246777199616e+00	7.386578947868965628e+00	6.026129284418810350e+00	1.511126851290940820e+00	2.180007959379454263e+01	5.206926829276384616e+00	1.731139310717141999e+00	3.120467441328839686e-01	-3.914114196148406943e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.274605316399042287e+00	6.365815961110362409e+00	3.115620721065427645e+00	6.640885805089296490e+00	8.299926098399424745e+00	8.301662623832488208e+00	8.758272572178290361e+00	3.812032618316283816e+00	6.561161180147855321e-01	-3.488637612405215638e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626831083461520944e+00	3.597306869983422306e+00	5.620497538125433401e+00	7.274096982536549127e+00	9.587552762978706511e+00	1.543821059404157303e+01	3.675001813647411630e+00	6.704533268987732164e+00	3.525729780641218891e+00	-3.104991193700605834e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.206494366041701127e+00	7.214366979816191794e+00	1.953775505235660903e+00	3.306965868298256783e+00	6.905802409740533498e+00	3.693231706907748713e+00	2.700768520060766065e+00	4.136946650266019709e+00	5.823425188415038978e-01	-2.558024446015184417e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.320845626587697552e+00	8.808835662749181949e+00	4.478382798757832184e+00	1.179817508941636284e+00	9.510814014176045106e+00	4.495451718471423774e+00	2.129122229679183409e+00	9.379348081550036298e+00	5.892388174193464723e-01	-3.467437737028579714e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.738401028155211137e+00	7.996125284635078323e+00	5.324189480545343578e+00	7.579149792901253235e+00	2.233963264001842752e+00	1.565097155306169263e+01	3.732400631144992431e+00	1.582287863476410372e+00	3.657536988791770804e-01	-4.020074078850901955e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.156746966112455866e+00	1.312149144720841543e+00	6.777484285830211341e+00	5.772883948418388478e+00	5.300895871502429912e+00	1.966685368250364974e+01	8.049414118326357226e+00	5.955393120773847748e+00	4.697385560513174796e-01	-3.508199465441028231e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.666629122727070644e+00	5.342352280470895387e+00	9.522273920174031403e+00	8.578649086320080386e+00	6.464927613087792402e+00	2.786692591202578839e+01	5.294216909618890021e+00	6.404163407457446056e+00	1.813080648553596630e+00	-1.369093635229379879e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.448897038204679966e+00	1.938966052538159346e+00	6.427709411903793857e+00	8.475065663644468117e+00	6.207308868989139583e+00	1.828382836947344003e+01	3.120776718676697925e+00	6.853652386532936625e+00	3.435060785475518408e+00	-5.388770070235526788e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.059283456993618699e+00	3.194792445134616798e+00	7.652150394968719738e+00	8.672912439491323511e+00	4.668805228672518126e+00	2.263775316220992551e+01	2.478896484382602683e+00	3.241869750468207023e+00	1.368704752053309770e+00	-2.584754955334112481e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.883386568083033730e+00	9.985096630792059003e+00	5.536797019625494976e+00	5.419341285198670199e+00	4.046009033077762496e+00	1.598889189189281979e+01	3.929422046232795118e+00	4.379746286118894716e+00	8.228828762094377858e-01	-3.053544795867860984e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.301255872319500462e+00	2.333255441009371545e+00	6.824398230299892454e+00	4.055031212084949210e+00	2.132534337043127337e+00	1.969108026920213561e+01	9.394529565435487228e+00	8.621779582171615885e+00	4.892285045642696950e-01	-3.168499294151354562e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.150353852333385163e+00	5.491496019203799150e+00	1.536492073737802944e+00	8.107639641425818056e+00	4.566867259733770723e+00	4.241878137441174701e+00	3.986398512986482068e+00	2.859050482747933053e+00	6.792545925909444504e-01	-3.810116845723322321e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.993026346968823859e+00	6.485048823566915921e+00	3.247833883775187225e+00	5.016316383991519245e+00	2.434976342651359982e+00	9.081647557507128710e+00	9.867947904097086109e+00	8.488790183293321689e+00	4.898777382451196538e-01	-3.833811674442591411e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.054495102913286075e+00	7.294371037606342867e+00	4.361401707664905203e+00	2.631912924198987813e+00	7.593674346016432430e+00	9.970376652063368539e+00	5.345994954202628158e+00	5.991898192892377573e+00	7.520484612622192477e-01	-2.097335694002467665e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.339507078876894575e+00	6.076394752113800202e+00	5.249977616743194631e+00	8.604644901236927268e+00	2.915982081631944833e+00	1.532565902573586314e+01	2.655681860664383720e+00	7.894795103415460424e+00	5.941648624834876991e+00	8.944079612143045477e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.925729357910057837e+00	1.022790793108531826e+00	1.371856669272498275e+00	9.015729441678752565e+00	1.525377629664320445e+00	3.926990815341943275e+00	9.021188774468001270e+00	7.368941694295357614e+00	3.986639572754518301e+00	-3.397854290351666862e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.124623115149898211e+00	4.057257282070517945e+00	2.324752226846513725e+00	5.181452098540272999e+00	6.075265289197809615e+00	5.441408464694617919e+00	5.116298056977956143e+00	2.868007733669567294e+00	4.632469652478081734e-01	-3.481419051855344282e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.347558465064727651e+00	5.660206805832703303e+00	3.494378402243735415e+00	1.751202130405822066e+00	6.394859898776805274e+00	6.651278373694924362e+00	7.380678190618077394e+00	6.115195933353513524e+00	1.023162255847786639e+00	-7.912110444333683157e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.225135732754765172e+00	1.793516002193891845e+00	9.724561844158587931e+00	4.423769114467487107e+00	8.881468711636836488e+00	2.749981388200272647e+01	9.796404290347918931e+00	8.721511035111687349e+00	7.737939802063903416e-01	-1.854577890010426167e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.842687009532294695e+00	4.118555869639392242e+00	3.992745001812591621e+00	8.290445491471398753e+00	6.190138017719216457e+00	1.111758626361089775e+01	1.507833804331837335e+00	4.844831031180357961e+00	4.707417133144921273e+00	-1.005208041730764723e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.523463598687694542e+00	1.326462275060954488e+00	5.302031044824877526e+00	9.089176512042843825e+00	4.156975111520390342e+00	1.539942545827736531e+01	1.827134294411925541e+00	9.819274257869771816e+00	1.321959338238668558e+01	6.883720811300514164e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.372551961334962378e+00	1.642785025956231992e+00	2.708697099107756134e+00	2.761726942021567321e+00	8.209534652684110867e+00	5.487466526195603933e+00	7.421571983955601581e+00	5.082903105328641757e+00	3.051435847646676303e-01	-2.651285331174856541e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.220873804431850340e+00	4.692745836475500809e+00	6.490748213501565722e+00	1.690844518850921130e+00	5.877891008997811362e+00	1.585945695488903162e+01	3.581295510174150376e+00	2.275518687369921356e+00	8.021119587085926428e-01	3.582366122127043084e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.303299173056820415e+00	2.267728094805945727e+00	3.470325210835361940e+00	8.956097017840399133e+00	1.663612555089842404e+00	1.006515870369072196e+01	2.690212254278173454e+00	4.603529351511204126e+00	1.129914627903431246e+01	2.179025718430313230e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.451428952654843840e+00	6.162625574253279837e+00	2.863523657414950740e+00	4.516109568836706778e+00	6.149272871118162342e+00	7.336492718716336014e+00	1.259692430558496890e+00	9.543767332619228938e+00	3.743890950334857415e+00	-7.340897944041885337e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.243596072902567684e+00	7.127832988863818997e+00	5.668722755673016422e+00	5.877685865135320320e+00	9.187995996463840243e+00	1.570852787655443805e+01	1.243527342125638313e+00	3.872514573841895569e+00	4.487501450070980447e+00	1.788873189480130854e+00
