G	c	dx1dt	d2x1dt2	dx2dt	d2	W	Fg	m1	m2	d1	Fc
1.000000000000000000e+00	1.000000000000000000e+00	3.895743851430701898e+00	9.526833187368526357e-01	7.239124283021400430e+00	2.072941313261678076e+00	2.077161959928359725e+00	2.603884917537494559e+01	5.442663127463622352e+00	1.300288723117670298e+00	-1.196232768955808323e-01	-2.981388181909432333e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.732138999412629055e+00	7.571986615062888504e+00	3.322870205464213189e+00	9.842444570812810545e-01	6.091520244064956735e+00	5.404631971019148828e+00	8.111970156649929820e+00	4.695826968952648173e+00	2.847970314134350839e-02	-1.969156779831923387e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.688317031897593523e+00	6.477583620324691260e+00	8.993973959650210404e+00	7.585120169562987513e+00	7.354935910380524078e+00	2.501210580092154245e+01	3.126446397984222969e+00	4.586637676131900321e+00	1.623656688424604200e+00	-1.699772076094148154e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.898619545898343475e+00	3.007871545084777498e+00	2.375215037186969802e+00	7.845612432360561606e+00	3.595108069154095976e+00	4.765996584782612899e+00	2.241956529240824558e+00	2.698504248456908616e+00	1.175139716602569662e+00	-3.766437396689438444e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.975424826584765370e+00	9.056113641951601068e+00	6.580940396928345315e+00	6.452923526525665032e+00	3.248563233546329698e+00	1.973129962700387097e+01	3.538047403993357598e+00	8.702652059272075746e+00	1.846632319522573118e+00	-8.922816657236761761e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.471571395062718501e+00	2.999857024513097770e+00	5.123436909737996814e+00	3.142956965897138133e+00	6.480478545571557447e+00	1.432950818757202782e+01	6.431503658378924904e+00	7.462159849841171422e+00	5.867875818474003191e-01	-2.065883765187120247e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.199905892661910833e+00	5.008967027806451533e+00	1.577306451830898570e+00	1.859303132184837892e+00	9.268064298380144450e+00	-4.945874448958362257e-01	1.995277223136941558e+00	2.598815534890873469e+00	1.076230528419458432e+00	-3.720268692999828541e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.821445556888533268e+00	9.683094381202336010e+00	3.178890036012278042e+00	1.149697783659565431e+00	7.427211696254842899e+00	4.882674581063843000e+00	3.573881525447689000e+00	3.859381731609876187e+00	4.296930480131608276e-01	-8.567471703906501812e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.977157466873308955e+00	5.161153912745708006e+00	1.668650377229056403e+00	2.706095539049115928e+00	6.482075929100449940e+00	-7.567863476919486354e-01	3.834539165765000757e+00	1.711200857799566544e+00	2.964971856032839748e-01	-1.225494448086027255e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.935830239845416134e+00	6.723162144023777209e+00	5.615212806503319776e+00	8.688440185710179620e+00	7.049509524218892764e+00	1.638669995664233170e+01	8.467371269577486093e-01	7.310165846264726319e+00	1.248442798618920158e+01	6.057198928480906019e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.316772558498360723e+00	5.141723944046260542e+00	3.508285451417693324e+00	3.704347430194784074e+00	3.820638310896975920e+00	9.379444482587681264e+00	5.355871226449387734e+00	1.636608233380753452e+00	-2.337697035999004580e-01	-3.634195431966549261e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.952853656393541470e+00	2.802136584541888631e+00	6.584082569057387424e+00	4.078295016479791535e+00	6.480281725467149201e+00	1.722719513906491429e+01	9.076548066180668783e+00	8.870804050235662430e+00	8.338746925113990072e-01	-2.026185415603951157e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.416952952120706044e+00	9.251858744753150177e+00	3.209367296544103354e+00	2.213852668527519718e+00	5.179017497828957595e+00	8.965450142409352452e+00	2.834108309759048261e+00	7.488942527678442040e+00	6.670111296544024571e-01	-1.709093608349166127e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.991129246742803893e+00	4.049378239168246019e+00	3.740323135580309710e+00	3.928700218293650348e+00	1.986054993600728791e+00	8.048642945705289264e+00	6.399000519583432300e+00	4.841820807751346045e+00	1.262670582624479398e-01	-3.687950402822698592e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.364835230401974187e+00	9.281473582536378331e+00	7.654270822820283371e+00	5.972276036503446406e+00	7.782253697776065238e+00	2.056621353097017746e+01	6.222657256431991968e+00	6.042330445751989743e+00	6.197674657133713794e-01	-3.078625962029339913e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.266429208561164366e+00	3.351319501672183954e+00	2.208692309420464017e+00	6.594662435056126704e+00	6.104820530686731139e+00	1.493219036980880432e+00	4.516337482639093182e+00	9.530907573179009162e+00	2.192183616581135919e+00	-3.012346942932522253e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.064765664616318830e+00	2.655037592677877978e+00	9.398578878620201138e+00	2.928089575170466752e+00	5.276120289404230057e+00	2.548503252661300067e+01	7.771532662953717363e+00	4.898686791715683775e+00	3.376394346880934871e-01	-2.563000919718824822e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.602591276992622049e+00	1.150897676423572769e+00	8.244774226759954416e+00	1.477325011533387578e+00	9.365504970795850426e+00	1.857979169147303011e+01	4.508995593704608673e+00	9.480493287540774361e-01	3.214396505225248224e-01	-2.438953735784028076e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.152548322909980438e+00	7.570448854974366704e+00	6.590290277861496016e+00	3.904308980621804537e+00	1.499321666686304955e+00	2.276075038310125365e+01	5.103729171037467260e+00	4.551999439738561470e+00	1.319832366490564457e+00	-1.448200668712402273e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.787342118239496180e+00	3.930411418592678618e+00	6.155072592610258297e+00	3.396471597366567785e+00	3.376862941722424960e+00	1.689809886489506496e+01	2.356880073478071491e-01	9.134834572277778619e+00	3.130556302399630120e+00	5.327266796030994733e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.609211947774905394e+00	8.943578113035639987e+00	8.166878868514285017e+00	1.820575338455239889e+00	8.682066712946687748e-01	2.298518954827109440e+01	6.993556187600656671e+00	5.867173457203192832e+00	6.789310996011134192e-01	-8.541495305241537661e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.907352287723937945e+00	4.877414741169013190e+00	2.540962382592909741e+00	1.016300005079338753e+01	8.235996964269791221e+00	6.678403226009964833e+00	6.566645581730001346e+00	7.142675374880631978e+00	7.942891436897571822e+00	-9.770685177353318762e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.488187719405968501e+00	1.032344843637744880e+01	1.631398850453110283e+00	6.942792150245712612e+00	6.723457741489178296e+00	5.235976811186882074e+00	1.298222029057924720e+00	9.448870515079359933e+00	6.326675100163351217e+00	-1.840808469027707783e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.044552507722681600e+00	3.019332913826870524e+00	3.413191415735409517e+00	6.065055552323245003e+00	4.331782040944140988e+00	1.127117476180167621e+01	4.575601304319872220e+00	9.043372969834146957e+00	5.087203158112385104e+00	-3.889582378943572394e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.478827961022810555e+00	8.039366733006257704e+00	8.489198799029287201e+00	4.453433874114658408e+00	8.010501109551832144e+00	2.261311206945166674e+01	9.656317712190215730e+00	9.768306702364020211e+00	6.350763060612995003e-01	-3.121548493876644237e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.220294436838218033e+00	7.844284005322873732e+00	1.366650594373217675e+00	4.851696893585708992e+00	5.078590316236238245e+00	2.215086862298551562e+00	4.888017621907604138e+00	1.957220295508127261e+00	1.222565970139430358e-01	-3.375713365504470875e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.181546100378806585e+00	6.781712742334816468e+00	5.345236357981049125e+00	4.907795974135647832e+00	8.117003420013945814e+00	1.738363574553035562e+01	5.776459190117088305e+00	5.754103516148250996e+00	9.526734560509739769e-01	-3.008519466915558827e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.046671611188141782e+00	9.103986513994136942e+00	9.284718304700609437e+00	7.713822454484033919e+00	5.234446631717062814e+00	2.980481994087557496e+01	8.514676043148686091e+00	8.111200045306119932e+00	1.688636648150194208e+00	-1.510247710352198736e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.583265434777809677e-01	8.988165775511804512e+00	8.367146986978331924e+00	7.230630496435456855e+00	4.501376560529354087e+00	2.375209166009159745e+01	8.490073160278285513e+00	8.852861329597837781e+00	6.393049597875182677e+00	7.387815228013792535e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.217207810405632529e+00	5.422969535342946124e+00	6.053183807860916588e+00	3.365496691315901678e+00	9.350168384407442801e+00	1.301105332104285850e+01	5.831870618967005981e+00	6.156992536047877884e+00	2.878045114523601899e-01	-2.630736580957043547e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.890691764499021765e+00	1.387286671673374716e+00	1.914295563430631120e+00	5.713213827824878521e+00	2.949925847127851330e+00	4.051114795754603648e+00	8.463634207399227449e+00	2.453361927157325706e+00	2.417913271140164910e-01	-3.825611231985901028e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.610019607417568110e+00	1.385818388441146798e+00	8.344630507648350459e+00	4.832906648594889276e+00	1.367532235501748072e+00	2.507369861301486935e+01	8.156074937734569374e+00	7.637873941909553821e+00	4.024037637414346058e-01	-3.107451107083511133e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.528951408382285493e+00	9.277361706346523462e+00	7.693767473922823896e+00	9.051790979949435823e+00	6.280185108938760585e+00	1.824504309582403039e+01	5.172418874863818239e+00	7.565434746549969169e+00	1.181197898833255877e+00	-3.093032388315589021e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.799401054679965029e+00	6.321293262156288506e+00	2.896640175305297937e+00	6.154689786052317757e+00	1.032735771007171621e+01	3.232177115922914012e+00	5.356475077361676718e+00	1.690144130788802102e+00	7.981443128446785718e-02	-3.285318577843590937e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.937653363037306953e+00	7.202170541584805186e+00	2.529355844640044815e+00	5.548396688109821895e+00	3.698551083624922242e+00	5.287009102088143564e+00	5.384670235000585947e+00	5.804460739522273371e+00	2.006849159482316125e+00	-3.056366055882413058e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.846659869741781534e+00	5.513639669085364403e+00	9.573520387480266791e+00	2.110522029063806038e+00	2.320084591216488690e+00	2.672805015746293833e+01	9.572736277371724611e+00	3.338108305897969252e+00	-1.017561073539240968e-01	-3.439723156262252779e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.523625596965661799e+00	2.549511478553056154e+00	7.275993147895252200e+00	6.286951603257575627e+00	4.716741320488392120e+00	2.036886809281941524e+01	7.987408727460453939e+00	4.465940125722283049e+00	4.311796669019042350e-01	-3.623161372443020056e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.784156731060080325e+00	3.710494475935357528e+00	8.676482841164419924e+00	1.742747304928612184e+00	5.769628081198873382e+00	2.105016202769119715e+01	1.908358246534917146e+00	1.732146557786730101e+00	9.761712317789861260e-02	-2.038038415153547778e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.437656074950559137e+00	7.897352221632627511e+00	7.914135914269378347e+00	3.881987449820788694e+00	2.677933151044769033e+00	2.709208767153344866e+01	9.782735932689226033e+00	4.219553455996577718e+00	1.080674949657564943e+00	-1.721198020871690160e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.092682330779222610e+00	4.150257116639962440e+00	5.565468581760403488e+00	2.309466859971087693e+00	6.821472516472605108e+00	1.397456156093642399e+01	4.348444880406677093e+00	5.429430377696264465e+00	4.304845026591402335e-01	-2.369623085657472927e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.733775517642193620e+00	2.798107162766177325e+00	5.534360977047406926e+00	8.483885061681448292e+00	1.000263072494329464e+01	1.803632549230534465e+01	1.883311871892762390e+00	6.813862362906665027e+00	3.257604535303383120e+00	-8.137567734161136324e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.347674452804878520e+00	5.753732977843428742e+00	4.944453426056735879e+00	2.680122463369093655e+00	4.813142687649192730e+00	1.106367259476781584e+01	4.481056985947985183e+00	6.982303688610515202e+00	4.980538514695972419e-01	-3.078330736517942867e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.427240126088823224e+00	1.194989867313701382e+00	3.783798734960792221e+00	4.160016350423326514e+00	4.209790106032830437e+00	1.178469993735177113e+01	4.722620551211153206e+00	9.614136500011630559e+00	1.275979832969267314e+00	-2.368451092136885983e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.909890215400374736e+00	6.671675444869888949e+00	5.061705400691312917e+00	8.978395062768882440e+00	4.682500081520787560e+00	1.133842801925394816e+01	9.459879528223961387e+00	1.893833933272574210e+00	1.609344698181446986e+00	-2.967954563772172705e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.169453621566200141e+00	3.812240659402702736e+00	6.803547629098927629e+00	3.651717142918326608e+00	3.061019416295235551e+00	1.976037329450480229e+01	3.629042928963812642e+00	2.421374700131072366e+00	6.063932809751707564e-01	-3.030062496872531153e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.306506056711590702e+00	8.866394391304627476e+00	6.696521087384695647e+00	6.421819186677014457e+00	9.257550522689394157e+00	1.680585226336407700e+01	8.843404245087949533e+00	8.991880883075724640e+00	4.061419531712143760e-01	-3.109487228941386849e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.118410948559901641e+00	4.239557768290411310e+00	9.067019803042921211e+00	5.828564913337547893e+00	4.619370139516138174e+00	2.268732864048473274e+01	5.859790550021225286e+00	1.995027085935357380e+00	3.596119631166326269e-01	-1.930764605008101542e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.250234512320152369e+00	5.255611193566640971e+00	4.886916794749026849e+00	1.196124699099190503e+00	4.431595742989267173e+00	1.221899026208779659e+01	1.790560244570260640e+00	9.246500082141134058e+00	1.195435444309014272e+00	2.964161374619219025e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.831561966081473258e+00	7.496934935771871755e-01	6.975835601885103543e+00	8.482141002824635123e+00	6.548704397101531072e+00	1.850564779729868903e+01	1.112713690085810114e+01	8.398293098907537058e+00	5.749079300378399093e-01	-3.305726120913850430e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.400698527700884100e+00	9.326622286408041695e-01	6.104460878884465203e+00	1.052995490789280231e+00	4.679574303237736821e+00	1.909487509565594721e+01	5.654891309510576392e+00	4.614943535450433565e+00	3.918916997611406328e-01	-2.567284307559049683e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.499961262761436487e+00	4.654284098754081889e+00	6.194469377335779292e+00	5.076964430303741338e+00	7.330152418851038298e+00	1.742562775548442744e+01	4.145133615933429105e+00	1.062554973905352718e+01	1.935180548020731806e+00	-9.732635153086954816e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.348852731848209530e+00	5.094790315208106435e+00	7.480749895787502268e+00	5.442467396415513470e+00	1.283955303592519970e+00	2.208216335952329601e+01	4.989111168343829839e+00	3.345527570361736203e+00	4.541596535400893586e-01	-4.104827188995245457e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.477618121458844413e+00	6.229286322193894776e+00	2.665898099846027769e+00	6.912030842777527440e+00	7.987141476994779943e+00	7.754337149900125681e+00	9.307976053912156544e+00	3.541940698861193226e+00	6.777854537127193657e-01	-3.634164766181896322e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.881758881035833220e+00	4.249032731478085800e+00	4.505097264832970794e+00	7.218478930670877425e+00	9.141797055748755341e+00	1.419652442138094628e+01	4.241206764235952775e+00	6.396257255555822141e+00	3.561095796427257376e+00	-3.231771810436372405e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.187005797204401247e+00	8.016390729388485070e+00	1.301354660481782499e+00	3.401896404764483517e+00	6.441708449075461473e+00	3.113198283214840156e+00	2.399148758634793932e+00	3.436983774766083855e+00	6.321119878486763932e-01	-2.695418669535890377e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.226973263773142975e+00	8.053847880979322582e+00	4.424865497009996318e+00	6.317233046872364755e-01	1.020506519825592662e+01	2.759378891399670852e+00	2.588085381118594874e+00	8.759078738953244070e+00	8.507968807025304558e-01	-3.661613768525893708e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.075134717650987781e+00	7.901593076546975958e+00	5.251503595016357551e+00	7.971501946199384570e+00	2.440620451983378736e+00	1.643862799916279371e+01	4.133225912627718657e+00	1.269990018709383328e+00	4.042280659336142667e-01	-4.104441471664043384e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.054298269388234743e+01	1.115570646746413930e+00	6.859932464158061904e+00	4.517894444055105652e+00	5.142970404805422113e+00	1.923429539744405758e+01	8.426378702906019313e+00	6.602249602951299146e+00	6.792626666988130779e-01	-3.509503349182437670e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.066733251112197856e+00	5.499751112137022169e+00	9.190749770166892318e+00	8.388627013101308094e+00	6.432210166681710639e+00	2.776001714425264666e+01	5.222063884059713779e+00	8.054721984528837808e+00	2.032236312458162164e+00	-1.444027146263712202e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.536243845337037506e+00	6.836060351475514718e-01	5.681273239468429104e+00	8.334764550102928382e+00	6.353986838631052514e+00	2.274720176965453433e+01	3.721636615779256196e+00	6.481351719963493352e+00	3.402707868238806554e+00	-5.510128371436873174e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.537502307495402398e+00	2.365718216884760139e+00	7.767996435923874010e+00	7.495566177877488023e+00	4.206109122236438402e+00	2.193013382732659267e+01	1.982748110711133993e+00	2.810298847323876803e+00	1.374104318886722798e+00	-2.499353830745529415e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.838356970269648727e+00	9.814599078808628363e+00	5.464446345188476606e+00	5.573795063364566538e+00	3.285854192029662002e+00	1.639051258285656232e+01	3.999913244376467780e+00	3.645735291812650658e+00	7.676001039766692235e-01	-3.170136087160051019e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.952879311813844332e+00	2.719788021621855734e+00	7.059126475946472468e+00	3.908861184769211405e+00	2.870491657387204576e+00	1.950389704488388531e+01	9.520436785957691939e+00	8.838344281920711865e+00	7.413182696302249575e-01	-3.129799813784940987e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.097236965471241277e+00	5.531878789872081370e+00	1.225544467066558951e+00	8.427777461708478413e+00	5.063853445655364993e+00	6.109667078500434556e+00	4.729876738090966093e+00	2.941733507809288106e+00	4.915201630260367383e-01	-3.915613919349791416e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.094106831510037736e+00	6.936971453227620543e+00	2.173680180278155571e+00	6.144229318305854726e+00	2.669734444643505178e+00	9.742599481731726740e+00	9.362890935081715327e+00	8.496712031584600311e+00	3.416485303016422725e-01	-3.834487152391779397e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.777082818753475735e+00	7.431950453515603350e+00	2.818585796219693407e+00	2.826710860482214649e+00	8.109971238585305997e+00	9.488970861532912693e+00	5.499343244819353771e+00	5.822207382435800049e+00	6.883989266495361692e-01	-2.115047117297999435e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.414821259886081428e+00	6.746857917633432677e+00	5.030762889561332329e+00	9.221304260732910762e+00	3.922222543939001049e+00	1.889498398515944189e+01	2.342372470211877111e+00	8.599064993149099223e+00	5.753195660693646296e+00	9.362500735883962921e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.617381414665047146e+00	1.914560015589396702e+00	1.481465692134573464e+00	9.690600642679294552e+00	1.235456142177612460e+00	2.760958769394143530e+00	9.080308538255678741e+00	7.838207452074239967e+00	3.874135055277787121e+00	-3.390228538533810010e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.658763903440793719e+00	3.515094421928811830e+00	2.131942000651438907e+00	5.463140549383245670e+00	5.361218523925710855e+00	5.338314210158781492e+00	5.358417569494731580e+00	3.259737486804960671e+00	6.833963483526721561e-01	-3.330969247884010720e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.252817771295429594e+00	6.150990454988055411e+00	3.179272383744573549e+00	1.212566589737483547e+00	6.717392247314069031e+00	8.079679496015334195e+00	6.685674336356534297e+00	6.320716281303671025e+00	1.176429238330045424e+00	-7.841520580130929563e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.706125015915423759e+00	2.073473308594823816e+00	8.865088305564542637e+00	3.602550656814802910e+00	8.048245085881582384e+00	2.602321703173561929e+01	1.054689062226935548e+01	8.706485035614429435e+00	6.933457617711270560e-01	-1.926506570155600118e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.929819645350285384e+00	5.549028278432146521e+00	2.938883088224519824e+00	8.434503860534425357e+00	6.213518016739003613e+00	1.235252429449040967e+01	1.686294142959209319e+00	4.500010359946416294e+00	4.865112410137764520e+00	-8.975399914038536542e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.774249575942238533e+00	8.549799329236613676e-01	5.541165855823827258e+00	8.899291673804315295e+00	3.946773642243162517e+00	1.483883035120111415e+01	1.399209774497020220e+00	9.982133797330019931e+00	1.360641730325417242e+01	6.944704333348605374e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.734253536508023608e+00	1.642264675972311183e+00	2.639205942016954687e+00	3.526116128105779346e+00	8.594170095421675981e+00	6.906831691524520700e+00	7.296933604363031733e+00	5.300127057262949748e+00	3.632383867843710923e-01	-2.525115607280251862e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.741163526307243359e+00	3.998039590488936756e+00	6.296298493931177020e+00	1.345560505418579300e+00	5.599817470163347188e+00	1.731163757273691317e+01	4.356168170873571555e+00	2.593610204788846296e+00	1.083129563664436912e+00	3.432461111877675441e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.904792180222847353e+00	1.653182210943288322e+00	2.674847787322501169e+00	8.888409130696045324e+00	2.367030907487673197e+00	1.024952642091611388e+01	2.886855895699711905e+00	3.653894519656327944e+00	1.144372509158983320e+01	2.005167100239904521e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.461197996976557612e+00	6.322362900264702823e+00	2.329399986192233207e+00	3.877228447163174607e+00	5.685831485567922172e+00	5.722442898432766434e+00	8.249064860222240503e-01	9.749881490507288362e+00	3.730116452427770124e+00	-4.723703363249577292e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.076833449708167301e+00	7.319531726112125547e+00	5.674058710070473133e+00	5.689719146334065947e+00	9.556612853247406392e+00	1.479411960742164744e+01	7.667753808863099207e-01	3.709579679499850347e+00	4.526307452596904923e+00	1.716924956679092951e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.681041458936223698e+00	8.506497966450774939e+00	1.206707201633012039e+00	9.202200327601314456e+00	4.203821553610904260e+00	2.656042711681693369e+00	8.313142582991771334e+00	8.334945928159518402e+00	5.110298808938481763e+00	-3.280969602506040417e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.200291324167373830e+00	3.090499293560747152e+00	9.782886122621863301e-01	1.138118990899198657e+00	3.965672526271637466e+00	2.257836274842382807e+00	2.618509065310258066e+00	9.327504339736453431e+00	9.918567041509708249e-01	-8.694913963470134455e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.589847265690567113e+00	2.376253731813385173e+00	3.733192751108985075e+00	6.806271734851948807e+00	1.738552835976570510e+00	9.064705570533314827e+00	5.408560064544708723e+00	4.248109904458350350e+00	1.898754002438306498e-01	-4.016723001997203113e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.922221552345904527e+00	1.806182298622833304e+00	1.012724584657343829e+00	1.338401318677672869e+00	2.349875015250152188e+00	3.387825964731847606e+00	6.293169353868421467e+00	3.029910146365042856e+00	-5.300554577416682900e-03	-2.831864398266778160e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.250757925057730091e+00	6.187801795278307537e+00	2.682797622072726540e+00	5.802525708273010174e+00	5.615079761474588871e+00	5.327503618721436851e+00	5.299373196503249339e+00	7.784568795396920926e+00	6.158157171010195663e-01	-3.071781971397921751e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.126200350139365813e+00	6.968218480295698569e+00	4.169492108537411035e+00	8.686831795977193238e+00	6.423761153375880717e+00	1.265715089722807463e+01	1.072850869078079583e+00	3.641929220539243950e+00	1.409668117429829870e+01	5.605401689722620873e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.222931292707393425e+00	1.252675587033198479e+00	8.282978638758924816e+00	5.488406395411679739e+00	2.369954627090606003e+00	2.401450788851869333e+01	7.582614403521529489e+00	7.987407603786845556e+00	3.017854143504496989e+00	3.812656596426112987e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.934621137738261609e+00	9.535520878423870528e+00	6.663344338885218932e+00	9.914610647339985761e+00	9.441805727665405712e+00	1.774679478280607725e+01	1.965064390412153417e+00	4.346405173476588502e+00	8.022001358546672733e+00	2.817133780862019155e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.137168074490711334e+00	1.863163924361235235e+00	5.269388157374097048e+00	6.088781184573690552e+00	7.521104859058640457e+00	1.559238948215317500e+01	8.125171432735969645e+00	6.036954955493730957e+00	4.771824163956839837e-01	-3.262980253788020590e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.314107883571876023e+00	6.210385687832235213e+00	3.459624731432584088e+00	3.657904580312901555e+00	6.373293228812856093e+00	8.647415378474883951e+00	8.609189987983224768e+00	8.172529711682715359e+00	6.147846706824940943e-01	-3.334899873976061357e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.150113192864476552e+00	8.247770735605193693e+00	8.710186453375314386e+00	4.401677838525170472e+00	8.792785476805379474e+00	2.685156542451224837e+01	4.969214134841424269e+00	4.621941204395918490e+00	5.049415548587403713e-01	-2.401341161208576214e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.816210191858464995e+00	8.297600574869921530e+00	5.089527135490282461e+00	4.095752737918241237e+00	6.837431604573469546e-01	1.480396458890217204e+01	5.834856483828883000e+00	4.409234725807575472e+00	4.976289501620343447e-01	-3.870718471317210696e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.434444676460199020e+00	7.297391503623035902e+00	1.969089313459009505e+00	4.025966377497050885e+00	5.576035842719521796e+00	5.960333806279543012e+00	5.100879480546216982e+00	4.809473690609932461e+00	2.828545836333583030e-01	-3.187821106661703041e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.048194239436146091e+00	7.723044037081230329e+00	7.159761884663496723e+00	1.210252307790725457e+00	6.158914817609550063e+00	1.438341874036662382e+01	4.631007246058750582e+00	3.797228765695827235e+00	6.100153423921557128e-01	-1.766748946531608189e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.631782750709785290e+00	4.765626419981342288e+00	2.137663972444625582e+00	4.507705349628863267e+00	7.810540291012551428e+00	4.649400181886194972e+00	8.477413794315506124e+00	5.432204626664579372e+00	4.184477307683114322e-01	-2.864231488224138200e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.053363784642131762e+00	8.053891970142894152e+00	4.716069764065887071e+00	5.947399261150735583e+00	8.344585944604510530e+00	1.241905283995718712e+01	9.524696337424707338e+00	8.347430452508232790e+00	1.531972901350990401e+00	-2.493853779177396479e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.031170292972912073e+00	2.363593380939798205e+00	5.154080435984668362e+00	8.093051757890910025e+00	4.222698821414090808e+00	1.850864637927762146e+01	4.018967149395876071e+00	3.939893282169898203e+00	1.952443499481871569e+00	-2.643331857050470912e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.480972160104013335e+00	9.861557452823006997e+00	9.413122056730419018e+00	6.501138032994798088e+00	9.585796851458621148e+00	2.295121307627087504e+01	5.652652113352640839e+00	5.287282257720841372e+00	3.695245750986652755e+00	2.220673142367623143e+00
