G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	m1	p	m2	d1	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	6.008616007079958798e+00	7.072007455929870900e+00	2.187285499800063704e+00	2.574582672709336162e+00	1.088398255176762586e+00	5.317030160471850841e+00	1.109429292178141235e+00	4.019468574260158800e-01	1.687989329613207579e+00	3.923355501742436413e+00	5.505314947336456655e+00	2.550015616302873411e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.504101934212169311e+00	2.513791550680973153e+00	9.711390967637479221e+00	2.794160302668300844e+00	4.786749289555691789e-01	5.792402945728459152e+00	1.650717202566177821e+00	1.961992100084111734e-02	8.560047357707453841e+00	7.809771922648540254e+00	2.929446502954398124e+00	9.026535171608818473e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.126583811686127312e+00	6.609926671461398229e+00	3.146430391493056700e+00	1.582768603931372642e+00	2.033603858286665123e+00	9.265774315038937559e+00	4.431919922111789312e+00	1.480927197256116878e+00	5.471605131932068211e+00	1.483080732692081405e+00	5.990008220375136361e+00	-4.857867991828745957e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.380461845878951044e+00	4.856608661499348223e+00	8.439410903942814457e+00	1.639521718985869736e+00	5.483550928720171136e-01	1.031198751032475336e+01	8.805061289259015211e+00	8.353589090208395351e-01	5.628380888247406233e+00	4.843661247517257351e+00	2.858866556606442622e+00	7.264807649304715653e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.225551823850065780e+00	7.004468083904111353e+00	3.300299100309588063e+00	7.350634209663567731e+00	4.501123827348826878e-01	6.045334983402593565e+00	8.687696126208223291e+00	1.730442183614503859e+00	5.627716497137301488e+00	9.641761226191032819e+00	2.410254442691719845e+00	4.664018443823820093e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.379659235387860505e+00	1.679730553236178370e+00	7.342979040742145358e+00	9.247863181704191859e+00	2.179744124206945965e-01	7.884767669375403187e+00	1.616157846607009674e+00	2.073128436441259159e-01	2.473672291183077299e+00	7.791808172193149140e+00	7.963153312023543151e+00	1.617661092898036941e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.967094044416358045e+00	7.778046665564488649e+00	7.548309682377794871e+00	7.626291463692060901e+00	5.113472605329569820e-01	3.008169353282626801e+00	6.134905042733460157e+00	6.512660075007964400e-01	2.660147317606374795e+00	3.556406264757359992e+00	1.751624433893323118e+00	3.478463322278667391e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.367100350764042904e+00	5.635422631208063748e+00	4.654426054468248530e+00	6.534983910979599742e+00	1.427225259515997879e-01	3.654916242422141082e+00	8.566526813762861181e+00	1.185615539207342195e+00	3.786839297682397465e+00	5.341104381957087810e+00	1.765407113465860656e+00	4.572216321838664754e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.370921261538057045e+00	8.678861567470345761e+00	3.363593415556549893e+00	2.471883096352365250e+00	9.466800661316938648e-01	3.911791380649080718e+00	4.943929281161553391e+00	8.688827534793293061e-01	5.393911587280474151e+00	2.650825299871216512e+00	7.214099403249509823e-01	3.234058937502727105e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.753191624928389203e+00	4.508047398577494924e+00	2.667099614609019120e+00	4.208483584918150555e+00	1.760755256684486958e-01	7.141169826235620022e+00	7.722911716461427822e+00	2.153493727717110229e+00	2.837238142754733516e+00	5.120240352195380318e+00	3.119684370186670108e+00	1.891935381577797415e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.830673988204893021e+00	6.300313796802323729e+00	1.292105180814087317e+00	2.346333205322046922e+00	1.199365870221791530e+00	7.052346694044896225e+00	2.562701984814387934e+00	1.416668244573965785e+00	1.569887810906256842e+00	8.569679249979163416e+00	1.994627499592673159e+00	3.010634699280260662e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.563832834186413834e+00	9.660500550125307839e+00	4.081799654592547455e+00	3.488257418878910610e+00	1.349743943734128315e+00	3.618170831507441232e+00	9.289366728314114141e+00	1.472790058595785156e+00	9.697405782454341150e+00	8.378717956184663862e+00	9.328268690591839274e+00	1.107165043977933294e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.440896645730335379e+00	1.544605756651165729e+00	6.287564473855808522e+00	5.515606786785160587e+00	3.733414183452721802e-01	2.768921219973413450e+00	7.678448978836215133e+00	7.306529938969118509e-01	6.023057766733953544e-01	3.784275014800543513e+00	3.787837425670601998e+00	1.232599637338985765e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.238318862690372058e+00	9.158215760738301014e+00	9.400897326557085876e+00	5.860132213171552529e+00	6.008755743634137669e-01	6.154298867814416596e+00	7.790419113542367491e+00	8.321271996406881533e-01	8.251435775753741098e+00	9.402702185851387284e+00	2.504221036740116091e+00	1.847499276712797780e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.767663299169139890e+00	7.432236741143354308e+00	9.779116134110079628e+00	4.283039381028156178e+00	9.092997138276853741e-01	1.148346335241358096e+00	6.765454395162424639e+00	5.906686698479045594e-01	7.930772383912093382e+00	6.416228104927415465e+00	3.555382943176697452e+00	1.683021357300543741e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.903503263517332122e+00	1.416297524635014460e+00	7.910629131495556798e+00	3.771525958792650624e+00	6.650909791055970022e-01	6.083662151495632386e+00	4.155303735575015978e+00	6.415963719884849592e-01	3.334243736598193397e+00	4.043355448069203995e+00	1.090367576589798482e+01	5.498356428827556641e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.323626842391973923e+00	3.803528122550698054e+00	7.712660347206385936e+00	8.810315299533041156e+00	3.911977948345291001e-01	6.837755925592027495e+00	1.029323375972776233e+01	9.635937882809711974e-01	2.378032556973515899e+00	6.264683042415512659e+00	5.241250754881448870e+00	3.209053417550972398e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.307551505591319607e+00	7.527827557727094110e+00	6.248158869183780162e+00	7.731114503641464353e+00	1.661564388123235037e-01	7.371721558779033678e+00	3.460394785986180555e+00	4.843764769403406389e-01	2.514908512080871184e+00	6.396413404079671849e+00	4.581557732126797511e+00	7.199936966379291903e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.212926324959963331e+00	8.122208153862439106e-01	3.073731333168731705e+00	4.174548567775356211e+00	1.667663756469404679e-01	7.283617990844518886e+00	3.631322553691908261e+00	9.686330645341075796e-01	7.250061260904042904e+00	5.876866305579524941e+00	9.665152783436365524e+00	7.832344842130193285e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.670513861952510837e+00	6.505335452182852585e+00	8.569108058225992863e+00	9.748667851232641013e+00	4.977128177778544216e-01	9.084794212692697712e+00	7.764635690971530835e+00	7.818692552717867450e-01	7.094667542079315048e+00	5.167726535345226857e+00	5.479064583030231361e+00	8.771760518574940590e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.287669436252357968e+00	3.591338079858924726e+00	6.818706397875292424e+00	9.103202748661082921e+00	4.197494569289657029e-01	4.969707904857673775e+00	7.610704710927697292e+00	9.573660060296843577e-01	7.819886619543115813e+00	5.884410547364831601e+00	4.112185182415453610e+00	9.627940595813716129e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.883356089045833848e+00	5.970137965305018390e+00	6.343340591853662502e+00	3.481780563371620119e+00	8.835140169136692645e-01	7.036425179031308375e+00	9.930921737037216701e+00	1.412213887426617243e+00	9.654895654393095938e+00	2.632331360049998015e+00	2.162230840928175191e+00	3.774686947278112115e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.678417401943118836e+00	1.007458205100618009e+00	2.019312704966113703e+00	4.251350548652113481e+00	5.090262511057662698e-01	6.908323459307188941e+00	2.986602669922434394e+00	1.090764347621392849e+00	7.204377470467948186e+00	8.415815379773704308e+00	3.434791601166207631e+00	1.043617534539582721e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.685033629947771061e+00	9.296943616196820415e+00	4.758452196121398359e+00	6.364693152794854036e+00	2.923835999561089083e-01	2.654457297686913186e+00	7.688469301891262653e+00	1.078461095462571073e+00	1.859049440748123505e+00	5.702497884865544542e+00	4.294672479810747845e+00	3.523910295487818445e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.507794476898276059e+00	8.871090133776922571e+00	4.154471727397589298e+00	9.149231663158319705e+00	5.234603740292192997e-01	5.846174218317615745e-01	8.161444434041849050e+00	7.932641809102750630e-01	2.755065574480234591e+00	2.073799861466057326e+00	7.279963802942796214e+00	2.587204501703886450e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.186409805935708661e+00	1.008206093825527283e+01	9.240471140693804486e+00	8.668609516426652561e+00	5.018693289516749090e-01	3.042423435175305002e+00	1.903890321279431141e+00	1.292095636700744399e-01	9.213696454541222991e+00	7.816327095880721387e+00	3.675157909922188271e+00	7.928418181101419577e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.283383179469590019e+00	7.935765092608272120e+00	5.725205676640198860e+00	2.096920064583209342e+00	2.148149312066589101e+00	4.784233248371712044e+00	4.976409521252908696e+00	6.456818712781760006e-01	3.741248412065072415e+00	1.015130432248881043e+01	6.346817849222721186e+00	6.707436794265136371e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.465578674414212301e+00	2.212129179031934179e+00	4.483231438655689516e+00	4.890116590233462013e+00	9.109925400059084577e-01	5.931388165845919325e+00	3.444976860334072466e+00	7.321225500999150038e-01	2.040695146834494267e+00	8.563663834884891912e+00	2.119321360195675741e+00	3.675226851151143137e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.311931388960911882e+00	7.961598737761813815e+00	9.287774288959619540e+00	6.265607910214712639e+00	3.837360840973824128e-01	8.492797299408794132e+00	4.070205205770822232e+00	3.434433924885414435e-01	7.012278754958285454e+00	4.560553609309301315e+00	3.015451584305500532e+00	1.670966114731818379e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.161946372989928644e+00	1.059893188936562591e+00	1.770673890241741377e+00	5.545673998189364795e+00	2.321640224068569069e-01	2.628543332973221069e+00	1.090013649712357235e+01	1.789015752107019575e+00	5.399387312932502958e+00	2.800875882784841675e+00	4.874608874651598533e+00	9.898689489027438171e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.836497510893976060e+00	1.578679038621915387e+00	4.482726779962022512e+00	2.579378718893672762e+00	4.511708233805989399e-01	1.630427638810671320e+00	6.879030459581375823e+00	9.131584150066590633e-01	9.613573623500377252e+00	4.683577058139928084e+00	9.113286590568293377e+00	1.149467413252133383e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.401076009062729000e+00	3.675189610596734546e+00	6.416785953726563685e-01	8.908979082861002041e+00	5.101901755689132179e-01	1.002539202449491462e+01	7.240382903445545359e+00	3.459381461057984719e+00	7.034880009602251683e+00	1.975303951758624610e+00	4.954348601190389445e+00	5.146828250495563140e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.856670872729664801e+00	4.493854040636113822e+00	7.157790720327002809e+00	5.359878389789389352e+00	4.493007247844933438e-01	1.416604025776146969e+00	1.063660283813582197e+01	7.640293863649944006e-01	2.815946603695474337e+00	9.930465096368301658e+00	6.666167767333666561e+00	4.147624508412252453e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.633859916582972360e+00	7.890707065871165327e+00	9.254568084784507320e+00	9.553072646133172086e+00	9.871979023411120435e-02	5.984928643563270256e+00	4.760804067794024874e+00	4.607891965598383544e-01	9.062901406713987029e+00	2.250030783492074526e+00	3.816284522617533703e+00	1.098736033763513262e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.262124131519660519e+00	7.595465566082342690e+00	3.685197310608502530e+00	8.628294791206748471e+00	6.979291160449593856e-02	6.151066371919092113e+00	7.969416306834588681e+00	1.663056435162352464e+00	3.747502664507450731e+00	3.418329494277427383e+00	1.932113974271499890e+00	1.580445754986390838e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.550631034052979196e+00	5.286853133481674405e+00	8.347430757559500591e+00	7.833887294920046429e+00	4.439530962946667270e-01	5.513057264951441994e+00	5.862700425039936825e+00	4.804729952987278896e-01	3.591787501262241111e+00	4.161928107507020691e+00	1.843852117345987640e+00	9.039127909258311888e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.576163860842867859e+00	4.472020046639836544e+00	2.965875477757933254e+00	6.089368518786453244e+00	1.079000357567539981e-01	2.068078957054147793e+00	8.165586779712729282e+00	9.405831302152215523e-01	4.290350390805989456e+00	4.466152144129116763e+00	4.697275030832522624e+00	3.804066359837690925e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.398058937572898675e+00	9.833268177856281156e+00	9.000118781128909617e+00	6.093621381883416177e+00	-2.047220814676523060e-02	1.532004927352978330e+00	2.916227163725672700e+00	2.362068643882311303e-01	2.876482809891565573e+00	8.834369173426585675e+00	2.774236401781938088e+00	9.207240222213569325e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.194331034684095627e+00	4.746202967646246051e+00	8.216141218834932758e+00	3.705751526550812081e+00	1.251155679451966929e+00	2.363260443102336517e+00	1.015815995229337432e+01	7.942901224952984007e-01	5.741913470921746310e+00	6.012534228500790334e+00	3.327873547316241076e+00	7.401076459250639061e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.552557773026565613e+00	4.932689624689733598e+00	7.725593667799653730e+00	7.463215077621617510e+00	5.593816116179513021e-01	5.180323881720497958e+00	3.556924006606604571e+00	3.150660700858527452e-01	3.115783525915852614e+00	2.673244818005143575e+00	7.647059167696195203e+00	2.257789567391470342e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.584425528856114873e+00	2.040740530782979789e+00	1.169172061555488584e+00	2.855008149926046901e+00	1.339866592248474042e+00	6.180630270381273661e+00	3.442245270040355631e+00	2.078371523015089206e+00	4.904428892724005173e+00	2.721750750960408638e+00	1.194262405735488475e+00	1.267374798243395695e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.770155800881635155e+00	7.890067295457843244e+00	9.300621579167382080e+00	7.594112847399131283e+00	2.291907854153207580e-01	2.820819630237265230e+00	7.125136315430911083e+00	6.317324115471356638e-01	4.375295641448000872e+00	5.416187337479538400e+00	5.829563022577081810e+00	6.513562170765570158e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.103144811115488011e+00	6.665192023320099857e+00	8.163163098429158993e+00	2.610856031777182729e+00	1.314641478868479707e+00	6.760439242144308025e+00	4.669707584849651205e+00	5.907881228650164740e-01	7.614977430176971041e+00	1.358610700880193978e+00	3.522487634276853630e+00	5.516063579153595242e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.863933966767595596e+00	1.710806143214928188e+00	3.463029795856205961e+00	1.165319539289058071e+00	7.526463793534665658e-01	8.332581771865225306e+00	6.860540010109621001e+00	1.445912483974713725e+00	8.760404834983145150e+00	6.347873120784903733e+00	6.133752613757923022e+00	6.528279602208084498e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.886046032764030045e+00	1.418642430202456284e+00	8.830088679035849708e+00	1.848531100887914835e+00	7.829844076472998182e-01	2.107705408029915350e+00	4.409773628732677864e+00	6.244386478626123838e-01	2.394484075490641128e+00	6.607003532059676054e+00	6.371441380240322694e+00	5.693275211848488482e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.481269627508515541e+00	7.137560715617995655e+00	4.094176242274427224e+00	1.606588582218629879e+00	3.739325189597391574e+00	4.469766811628522518e+00	7.846892929287459850e+00	1.494436195695767911e+00	4.342738027752729657e+00	6.704359508206166218e+00	4.088115132053240508e+00	2.584442103965238857e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.314860880941283838e+00	7.241480759559379088e+00	9.705936454976505701e+00	6.962196566581141610e+00	3.176050721245067265e-01	8.082982587098092253e+00	2.255377907797166070e+00	3.149982680452028116e-01	4.218130747574263317e+00	9.328736452012364566e+00	4.318481348163537348e+00	2.617307307158740173e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.085379821782661125e+00	3.139089531583445059e+00	1.265971704807204334e+00	6.696183894007336157e+00	5.955109654148420528e-01	3.655603759795837959e+00	2.108120217307983157e+00	6.892571398140581174e-01	2.307872983304274150e+00	8.774337741246432287e+00	6.989938906222908699e+00	7.218376879326245898e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.085609339945120766e+00	9.243978982665217004e+00	6.561186000859465572e+00	5.591463074034273895e+00	5.696438799346482673e-01	3.852806085676194758e+00	3.385948656603235740e+00	3.791105052833857458e-01	8.199641965461834658e+00	1.047275014352629796e+01	8.101756731749585327e+00	3.562047220168339550e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.100494912878873244e+00	2.932870803581091756e+00	6.509679873620903834e+00	2.763373157716392026e+00	1.105235527194310841e+00	5.741907566081982495e+00	5.178789903450699228e+00	9.721430966090888193e-01	7.431899681627873733e+00	3.415392202500509455e+00	3.400900349758311236e+00	4.576827480598166886e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.255770443619196985e+00	4.150460702423049320e+00	2.421794781184072320e+00	1.772912431584583892e+00	5.147135084855964937e-01	8.170651016594819183e+00	2.986360420108354230e+00	1.171377484955267168e+00	2.685846051720366390e+00	2.638300966254688351e+00	1.840735916903371239e+00	7.104462838903202737e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.178430015539303710e+00	9.401711847601314176e+00	2.836398603015963360e+00	1.500420765073576801e+00	1.824997808900067353e+00	7.983775032153417328e+00	4.616271702620101891e+00	1.191722163256471179e+00	3.453606302253826144e+00	3.876775442115492520e+00	9.195718966122646165e+00	2.807203243836228168e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.273347447947139610e+00	5.310081537953952768e+00	-6.757187894208906975e-01	3.116985693927993850e+00	6.574164239815014632e-01	6.594109278542665820e+00	4.859862582756813154e+00	2.491129111451903189e+00	2.247049712967596591e+00	9.462233553663571328e+00	3.359982882741191723e+00	2.904658562766060825e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.610355941398312396e+00	6.352632426881264394e+00	5.263574738594482660e+00	9.326954354197688701e+00	1.807701328045979161e-01	7.568725866410176195e+00	2.081319119930074457e+00	3.763600913952440119e-01	6.586939004619798865e+00	1.032568781989836104e+01	6.753634530637962818e+00	4.561303883338198375e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.555698864370672396e+00	3.725219830998320436e+00	2.873477967780333486e+00	3.090437011552467972e+00	1.421202346902846303e+00	4.598366618331861666e+00	6.474175573644230575e+00	1.108041114550163853e+00	2.877992823501516195e-01	8.754383187854632098e+00	4.596921045715528287e+00	1.494228095480670326e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.758728715921911601e+00	4.417483825623914839e+00	5.928190551068384551e+00	3.893782349025363132e+00	6.055985758968621679e-01	5.971607149329509312e+00	9.753233447960878877e+00	1.311119615792875726e+00	9.009633188971909235e+00	1.706435097150948765e+00	1.822636088918848873e+00	3.528976926933567881e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.487137617887450247e+00	1.030045926460423900e+01	3.775188425700577444e+00	2.365374836552017968e+00	2.341770554244447577e+00	5.219818590633281907e+00	1.427119199966188301e+00	5.946967551323353307e-01	7.768588914203185425e+00	9.027307249590673877e+00	7.425773457757799179e+00	2.549681693172218218e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.313757987030043317e+00	5.145953102895679976e+00	3.873559235464658190e+00	3.150289724578617445e+00	1.194443793468439541e+00	3.306073758475032154e+00	6.347592732404748972e+00	1.116262856397892245e+00	5.207675147354292378e+00	5.749619909922117245e+00	4.992930891667807458e+00	5.273681271212723232e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.189502802946892146e+00	8.997208563957238781e+00	8.561885672857746599e+00	5.207055908602842287e+00	6.735605449316171001e-01	8.106479619912390078e+00	6.926657681860816318e+00	7.379148019031847028e-01	6.537659205027768650e+00	1.522144626625174579e+00	2.649766162958457461e+00	2.126235790756042121e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.184645237236910731e+00	3.425982279539194320e+00	1.227473380920250712e+00	7.174694266184014957e+00	4.511967692426332444e-01	5.325152323280488709e+00	4.653880829188523194e+00	2.174812653448844113e+00	8.828281240473044633e+00	3.794056904611133429e+00	5.597655628353223278e+00	3.934280458054900009e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.665786981679264755e+00	1.532500210720052713e+00	8.586974688985682391e+00	3.350089585745076981e+00	8.274752198774342205e-01	4.035903956701451634e+00	7.582776701815936882e+00	5.816848352050096871e-01	5.883157163619798347e+00	1.283960770980370647e+00	8.792814273687101334e+00	1.872825546312110134e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.405012375015271431e+00	1.036933288891221272e+00	9.176871536426874698e+00	1.873036007066360975e+00	1.722864350570945335e+00	9.016422329349717657e+00	4.813985957165190399e+00	6.229610310973898724e-01	3.171333518363779636e+00	6.117145505386395676e+00	5.510757012331358951e+00	5.558118609476445471e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.940753822094873904e+00	7.392149245729440210e+00	7.218447375219743556e+00	4.307081469638198712e+00	2.024296635597268579e-01	8.472294405385543126e-01	5.994246812207991049e+00	3.525217292521917178e-01	4.073058786775665574e+00	4.940194376391669806e+00	1.719846977300299340e+00	5.681535353385316967e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.665177640330739450e+00	3.540173629329023353e+00	6.138485330212994917e+00	3.719928881932661913e+00	1.219277916300289366e+00	4.336415949184171836e+00	4.166832654408730852e-01	1.757471180934977728e-01	7.997567958565623414e+00	4.671938333837038826e+00	6.333318848754507790e+00	5.574592857284118281e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.229655569105527313e+00	8.593719054761384868e+00	9.048259518195651552e+00	2.117771360080018095e+00	5.088051752905310421e-01	3.076010258554306098e+00	8.483029688006022084e+00	4.864145152113650838e-01	7.276916146577192990e+00	6.746261486671116359e+00	8.116925623500879539e+00	1.590033063501794288e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.777402697049324409e+00	5.436722070707786791e+00	2.459234600044217345e+00	1.054577491777470577e+01	2.644019553757922386e-02	7.292111315298177132e+00	6.737589756924068141e+00	1.811310319703778982e+00	7.463636237690280950e+00	8.605700607859624540e+00	8.881359252086976852e+00	6.762099448221775333e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.316999966474744710e+00	9.277435461567456798e+00	2.092840731663783593e+00	5.497137780371461169e+00	5.137872457354010214e-01	7.550336046922918598e+00	1.502927613888969560e+00	6.216170496507567034e-01	8.472343059805785614e+00	6.317793016908551884e+00	7.038784908272061713e+00	1.629279945895700905e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.453607658754395793e+00	2.673832574002967810e+00	4.087612897316928340e+00	5.266688891671433836e+00	1.810585937677075263e-01	4.143144969590843552e+00	4.201103122087910258e+00	1.060355249442840986e+00	9.311008134355880372e+00	5.625079052722047557e+00	2.422161039083562173e+00	9.346152323543194029e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.057949545777297296e+01	9.032171038713583400e+00	7.750614149034888989e+00	4.878301092206081435e+00	8.992362874025003894e-01	7.253625424840443259e+00	9.855761197230178183e+00	9.438336481132791889e-01	9.256047700210370266e+00	7.859854974237480363e+00	7.295082737801808825e+00	1.541476448076780343e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.437429870853074831e+00	8.157363681311210257e+00	1.544433926657677425e+00	4.573180779140793462e+00	1.095984292799229376e+00	5.289511690036741598e+00	4.493167509019552419e+00	1.964019485806357102e+00	1.532332872430011594e+00	9.668767488185709524e+00	7.363988840392833524e+00	1.518697009293637024e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.456209410570302509e+00	7.715356978817618838e+00	5.400583271919668249e+00	5.690406647447649569e+00	7.889120679098602373e-01	8.009614858313389263e+00	5.630415896103367679e+00	8.290249111460215037e-01	6.532898611312852211e+00	1.226118578521558700e+00	1.991124971987353387e+00	4.257637749215136580e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.405181636665651546e+00	8.141834043246962693e+00	9.366707486019576478e+00	6.980369098133163419e+00	4.085557972316286035e-01	3.924022554666843909e+00	9.507622955298147716e+00	8.677489081166027685e-01	7.303400469030268738e+00	5.525664208444858616e+00	4.590618456819056448e+00	9.507602368220993583e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.958325286799267761e+00	8.069600816650904562e+00	9.011889517310832431e+00	6.895406762949851220e+00	-8.332532562365241313e-04	3.927886681997858176e+00	6.137722296430347946e+00	7.875582603317605734e-01	8.223590686199564459e+00	3.866150137918829444e+00	3.849628187056135076e+00	8.083783004892508472e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.601131405585077161e+00	6.824658595916559101e+00	5.654138302715082887e+00	2.716836966338534332e+00	1.805270762768155457e+00	8.831412117027989339e+00	6.058383934005560967e+00	9.771504527807310936e-01	6.497477819138553379e+00	1.806405584795545138e+00	7.640679734516030663e+00	1.556971003202554371e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.730597891991328297e+00	2.342550444550135502e+00	9.603251130627830090e-01	5.474726466826717264e+00	4.413067493783489614e-01	2.850171861608881141e+00	7.979129995589541835e+00	2.023789099676775560e+00	2.407251661996658409e+00	7.250273571697558594e+00	3.516205648741816070e+00	1.601886120520063272e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.019749989833010595e+01	1.356431271756278090e+00	8.487199444745678889e+00	5.186616726684602163e+00	1.132169112801164390e+00	2.007996567846490166e+00	1.005267645764991968e+01	7.028054049706762285e-01	7.874754335604656319e+00	9.291282236866218014e+00	6.048980012089071323e+00	1.916693235364955967e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.011288945981891807e+01	9.476858822043100261e+00	6.876111709529262761e+00	8.878142722708819434e+00	6.574904627937634416e-01	6.143937700059094453e+00	5.583843215313544661e+00	6.110843082728579789e-01	6.944305043954399181e+00	2.311972226543621556e+00	8.509563813398784760e+00	3.688494048474414200e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.653915991259779616e+00	7.037722731219437478e+00	1.235454401677277492e+00	6.457132335394402567e+00	6.126589463996188201e-01	8.730701067696470474e+00	6.098935048481949117e+00	2.073828902963732013e+00	1.639280629070725137e+00	9.055443794620074982e+00	7.258650786255698151e+00	2.182267487208401491e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.403601802307438362e+00	8.341267006817068008e+00	2.809092152796520026e+00	6.211785306446256705e+00	2.577004991846641446e-01	3.524301178183387062e+00	4.780650853380409515e+00	1.464631427446080769e+00	4.895544284128605206e+00	8.871042771883839606e+00	9.363128967626717980e+00	6.362671799214014356e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.592245245293326228e+00	5.388068863958294763e+00	9.503047491804030855e+00	1.046692795356164218e+00	1.088992180449928959e+00	4.041325320094768525e-01	9.745538181161263580e+00	6.876270392091600181e-01	2.616123509929709545e+00	9.621548888575723879e+00	9.212449264760010692e+00	7.859229664803063997e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.721768092353979540e+00	1.762672880994871516e+00	7.350216106671801697e+00	5.053148656940974703e+00	7.498083682897698221e-01	3.207284343323263176e+00	7.474279578179721106e+00	8.378282532095390200e-01	3.385906893382604643e+00	3.581772585592418068e+00	1.578082296143620056e+00	5.149191519077974988e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.229559271740467530e+00	2.897657701796281238e+00	8.462838387136359941e+00	1.195287413134007437e+00	9.409566827849562554e-01	6.093266895419511719e+00	2.365091610951441048e+00	-5.821977908532061097e-03	1.080222000920256109e+00	9.398070071398793246e+00	5.681330461878914662e+00	8.965018425303219374e+01
