G c dx1dt d2x1dt2 dx2dt d2x2dt2 d2 m1 p m2 d1 Fc Fg W
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 5.92568661e-01 1.51193258e+00 7.22548103e+00 5.23218083e-01 6.79791714e+00 6.51853325e+00 7.32464469e+00 1.63642775e+02
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 6.32261327e-02 7.89874585e+00 6.95208411e+00 1.95937009e+00 6.85651946e+00 8.81920986e+00 8.13433065e+00 6.15927598e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 5.20051791e-01 7.31896709e+00 1.34560790e+00 7.10242755e-01 8.80139337e+00 6.95711419e+00 6.66205821e+00 1.71479645e+02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 2.15738247e-01 3.98216997e+00 4.31425097e+00 1.01775602e+00 9.04575752e+00 4.90643982e+00 2.37392348e+00 8.69590956e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 9.97909668e-01 7.08096612e+00 9.81128657e+00 1.02878287e+00 9.27813315e+00 8.37485068e+00 7.39155940e+00 1.48974712e+02
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 9.86046617e-01 4.56343504e+00 4.78662906e+00 2.02742373e+00 1.85364274e+00 9.15023924e+00 7.09607661e+00 1.36652727e+01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.86771583e-01 7.80628412e+00 5.51750865e+00 7.93650327e-01 5.89713402e+00 2.07783970e+00 1.21984195e+00 3.06324437e+01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 2.97984784e-01 5.08765296e+00 9.18937142e+00 7.81067219e-01 7.66458569e+00 5.78739680e+00 4.70572901e+00 1.13031820e+02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 7.78153126e-02 4.71051755e+00 7.45535688e+00 7.24949356e-01 7.81234161e+00 3.56060764e+00 3.99655222e+00 7.66089965e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 1.83771433e+00 9.41256924e+00 6.23863118e+00 9.81563649e-01 6.46044582e+00 1.42355078e+00 7.02470858e+00 1.59960100e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 4.41160180e-01 3.25791190e+00 8.18024213e+00 2.00316769e+00 2.50108602e+00 7.01692026e+00 2.94522231e+00 1.67245322e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 1.03023263e+00 2.08402606e+00 8.77929640e+00 6.91554186e-01 8.17678499e+00 8.76493700e+00 6.31784731e+00 2.01022963e+02
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 5.47417176e-01 6.26088802e+00 5.11199265e+00 7.09279553e-01 7.48100200e+00 2.46612389e+00 9.21885366e+00 5.04099302e+01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 6.49213180e-01 9.72389631e+00 5.27597528e+00 2.04735191e+00 1.77522194e+00 8.31172292e+00 8.18022135e+00 1.33215900e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 3.15064046e-01 4.40055292e+00 4.47445842e+00 1.56367029e+00 5.17428842e+00 8.68056160e+00 9.29311963e+00 5.61183959e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.09535593e+00 1.55833087e+00 9.70035526e+00 6.29424069e-01 2.56579660e+00 9.22906398e+00 9.80655370e+00 6.14569560e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 6.71258545e-01 4.05374741e+00 7.27449629e+00 8.25024084e-01 4.03729341e+00 3.38756580e+00 1.09603114e+00 3.27914362e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 9.37373989e-01 5.55338489e+00 1.74900760e+00 1.99237056e-01 1.16272983e+00 9.13557759e+00 6.60467149e+00 1.04399197e+02
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 3.12952027e-01 2.45730706e+00 8.76663661e+00 7.02545550e-01 4.60296882e+00 3.88596479e+00 4.71555458e+00 4.97193645e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.31503108e+00 6.92291996e+00 5.32503947e+00 7.70055084e-01 5.94889229e+00 5.97104212e+00 8.73869041e+00 8.89360772e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 6.51945816e-01 9.97974450e+00 1.61878516e+00 2.78178859e-01 6.57624334e+00 1.45456724e+00 3.26633232e+00 6.83461749e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 1.27163585e+00 5.06565528e+00 5.94745530e+00 9.83388404e-01 6.97141311e+00 1.39492980e+00 9.82926540e+00 1.48429065e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 6.77149358e-01 4.19255701e+00 4.75447851e+00 9.53460962e-01 8.52662182e+00 7.48335891e+00 6.52337173e+00 1.31737330e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 1.03441858e-01 4.60633750e+00 8.89974464e+00 1.30048032e+00 2.93916617e+00 5.00031980e+00 8.14183662e+00 2.22363925e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 1.15100673e+00 2.03631561e+00 2.83595143e+00 3.03063828e-01 2.08433640e+00 3.30663138e+00 1.77039598e+00 4.34816436e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.89591358e-01 8.94946241e+00 8.43818149e+00 1.14646384e+00 8.66383455e+00 2.71372146e+00 2.65112096e+00 4.04881691e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 2.36805511e-01 4.73343090e+00 6.01919822e+00 5.84141760e-01 2.40951533e+00 7.02958142e+00 7.82563306e+00 5.72093695e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 2.43525369e+00 4.48546970e+00 1.49149273e+00 2.80201105e-01 9.77284073e+00 1.00361390e+00 1.19787870e+00 6.87072889e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 5.46807080e-01 6.93721246e+00 9.74660771e+00 1.23864267e+00 8.58284406e+00 8.25302052e+00 8.35190187e+00 1.13057578e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 2.36427018e+00 4.97830079e+00 5.61353720e+00 7.18820839e-01 5.50788945e+00 1.71324646e+00 1.12554117e+00 2.51860704e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.90274691e-01 6.83410122e+00 3.61789169e+00 5.27800117e-01 9.83279282e+00 2.72340653e+00 6.91406955e+00 1.00076151e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 6.05543335e-01 1.55301661e+00 5.22466158e+00 4.88838656e-01 1.87639056e+00 4.47612756e+00 4.28584528e+00 3.10207025e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 3.18173331e-01 8.32351009e+00 8.72072005e+00 2.08399198e+00 3.72759185e+00 5.36372866e+00 6.50345367e+00 1.86907731e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 2.53020712e-01 9.46453558e+00 3.74412812e+00 6.23307713e-01 6.74401974e+00 4.19495604e+00 7.26428266e+00 9.03881640e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 1.26305428e+00 6.83888848e+00 2.73408757e+00 1.16950873e+00 4.15006182e+00 3.88640948e+00 4.08227697e+00 2.60743599e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 3.80388702e+00 9.59109336e+00 2.16164122e+00 4.61299514e-01 9.35535297e+00 9.67524411e+00 1.97166203e+00 3.90872295e+02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 5.86051066e-01 2.36289083e+00 3.68073459e+00 5.29851486e-01 1.59063479e+00 6.77421713e+00 1.62681281e+00 3.98659535e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 7.91900745e-01 5.29674571e+00 8.02043278e+00 9.56608514e-01 5.94470649e+00 1.21089660e+00 6.30042420e+00 1.31659712e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 3.28565549e-01 6.41626061e+00 5.24463729e+00 5.05644779e-01 6.31779641e+00 4.87158318e+00 5.68589818e+00 1.21154003e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 3.28486730e-01 6.23562983e+00 3.04733443e+00 4.41991349e-01 6.87455311e+00 8.87507830e+00 7.67980908e+00 2.75269564e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.76409666e-01 4.61315601e+00 2.49566500e+00 3.03117186e-01 3.30099601e+00 3.71310568e+00 5.58761959e+00 7.97185743e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 6.38265410e-01 4.04275968e+00 3.99456529e+00 6.10372304e-01 4.28109785e+00 1.85100710e+00 4.80201211e+00 2.44493329e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 9.14105871e-01 2.14141620e+00 9.45931936e+00 8.50332788e-01 8.59312477e+00 7.82546294e+00 4.58278460e+00 1.54249524e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 5.02345525e-01 4.52568206e+00 4.08724041e+00 1.60819285e+00 2.75448492e+00 6.45412449e+00 1.23802212e+00 2.18341877e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 8.90031253e-01 2.46394734e+00 9.89311668e+00 1.35435437e+00 8.44181062e+00 6.13281257e+00 4.02001482e+00 7.35484934e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.62351426e-01 7.60929109e+00 5.36707410e+00 1.08163317e+00 6.06389881e+00 1.48218904e+00 9.78418142e+00 1.46585310e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.51889843e-01 2.87947842e+00 2.61247526e+00 4.24122821e-01 7.85968760e+00 2.26449109e+00 8.86200019e+00 8.23789735e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.03199677e-01 1.52708775e+00 9.02026083e+00 1.23266721e+00 7.42246630e+00 6.60294457e+00 3.96440260e+00 7.89830166e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.96957342e-01 5.97129524e+00 5.14319836e+00 1.64764919e+00 2.86760346e+00 2.87041457e+00 6.29015865e+00 8.73379134e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 3.93589007e-01 6.35706759e+00 7.38704209e+00 1.58746783e+00 6.11931463e+00 5.53663072e+00 8.62567071e+00 4.16167221e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 5.77937592e-01 8.84721755e+00 9.85340425e+00 9.07518584e-01 8.80950838e+00 5.90393517e+00 4.97146903e+00 1.13972417e+02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 3.57380760e-01 6.19283451e+00 1.45157815e+00 3.44259801e-01 4.88904613e+00 3.55156471e+00 1.16162077e+00 1.00741858e+02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 1.96296869e-01 4.10932768e+00 1.87025104e+00 3.22819252e-01 9.69931693e+00 9.53582640e+00 1.67059416e+00 5.72860760e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 1.11567133e+00 8.22710693e+00 7.48411067e+00 2.03673176e+00 5.06993590e+00 8.58217696e+00 5.59353449e+00 4.12093102e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 3.97595477e-01 5.86251004e+00 3.53642503e+00 4.98070652e-01 2.28507073e+00 7.50136157e+00 9.72495438e+00 6.75110687e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 7.50961419e-02 1.71352256e+00 2.65871257e+00 5.23599976e-01 4.50491212e+00 1.70194480e+00 7.23888588e+00 2.86516456e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 9.32748981e-01 6.09265504e+00 1.35425692e+00 4.38951267e-01 9.56532166e+00 1.95517017e+00 1.63824572e+00 8.47098143e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 3.60944946e-01 9.17216691e+00 1.19662041e+00 2.07041515e-01 3.87748764e+00 5.43503211e+00 2.70424788e+00 2.03362470e+02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 1.10348738e-01 4.56681363e+00 7.97037043e+00 2.85182389e+00 8.81288344e+00 2.44642014e+00 7.94190829e+00 1.47363556e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 1.78233117e+00 3.66693222e+00 2.20990085e+00 1.32200130e+00 8.93125614e+00 9.80438917e+00 8.57295784e+00 1.24140307e+02
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 5.80109876e-01 2.29122511e+00 5.20948554e+00 9.93174468e-01 4.15167872e+00 2.42668211e+00 6.55925128e+00 1.69666432e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 8.82567372e-01 2.36300970e+00 6.45307134e+00 1.58889347e+00 1.74931892e+00 5.38721052e+00 6.79980853e+00 6.78291903e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 7.54245476e-01 4.89494336e+00 4.85516621e+00 1.63798691e+00 7.52102118e+00 4.27708951e+00 1.25503705e+00 3.88908108e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 1.07363136e-01 6.36111842e+00 1.24395987e+00 2.93020305e-01 3.80361069e+00 6.75447779e+00 8.45677234e+00 1.75070326e+02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.49465490e-01 1.72553865e+00 8.05151352e+00 6.24663651e-01 8.04631253e+00 2.16132768e+00 8.09447687e+00 5.42779815e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 2.89844596e-01 9.45611730e+00 1.09461902e+00 1.74742153e-01 4.98389363e+00 4.87284785e+00 3.33131630e+00 2.77756821e+02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 4.86254120e-01 7.79620256e+00 7.85700905e+00 1.18653513e+00 5.36740068e+00 3.47234530e+00 7.37809048e+00 3.04945935e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 8.65819234e-01 6.27961526e+00 9.03974044e+00 1.77914840e+00 8.00118466e+00 8.98976372e+00 2.93369146e+00 8.00485337e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 1.26380696e+00 8.45594804e+00 4.89555929e+00 4.91288602e-01 4.44126998e+00 1.36527141e+00 1.36297145e+00 2.42768106e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.17730576e+00 1.72168081e+00 5.81988226e+00 7.31739937e-01 4.98814611e+00 9.22354745e+00 2.81022888e+00 1.21907358e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 6.48628909e-01 5.29154990e+00 5.29285053e+00 1.90111247e+00 4.38571422e+00 8.49694725e+00 2.60765989e+00 3.85642689e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 1.20691810e+00 6.67083814e+00 4.50287757e+00 6.22924583e-01 4.30606464e+00 3.67813645e+00 4.03973197e+00 4.93896261e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 9.42713753e-01 8.45787616e+00 8.98682082e+00 2.91110319e+00 5.73351919e+00 8.10361589e+00 4.76604547e+00 3.08582622e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 3.31922836e-01 8.05122604e+00 9.04540160e+00 1.72936042e+00 8.27919500e+00 1.28092204e+00 5.57685002e+00 1.18048272e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.29845465e-01 3.49362325e+00 4.02234728e+00 5.98737575e-01 4.25591481e+00 9.70178995e+00 5.29078488e+00 1.36924458e+02
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 1.23441958e-01 9.46792153e+00 6.53562779e+00 6.83765062e-01 5.71829248e+00 5.73935448e+00 3.43607145e+00 9.59062617e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 8.32209547e-02 2.11911257e+00 9.34216806e+00 9.48400354e-01 7.03654593e+00 3.72952923e+00 1.26253602e+00 5.52424516e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 4.49366556e+00 8.87620257e+00 9.65852649e+00 1.14866687e+00 3.42495502e+00 4.26324891e+00 6.44591460e+00 1.88966566e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 1.44031803e+00 9.73846225e+00 5.58063136e+00 5.31063743e-01 3.49770524e+00 1.59764818e+00 4.56170347e+00 1.96955891e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 5.22185638e-01 2.59438171e+00 5.07542325e+00 1.22603196e+00 9.40071814e+00 9.90414563e+00 3.68804942e+00 1.50397353e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 4.36954828e-01 7.49859458e+00 3.50824884e+00 8.90319533e-01 7.51181116e+00 1.35362751e+00 8.80246939e+00 2.18158066e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.22141482e+00 1.36256967e+00 9.62984686e+00 8.28830168e-01 6.19468009e+00 6.89416411e+00 7.72068977e+00 8.92122858e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 1.46104452e-01 4.64880543e+00 2.28532874e+00 4.32168647e-01 6.82948049e+00 4.98462335e+00 8.71988994e+00 1.56994041e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 2.04404092e-01 5.64654969e+00 6.21846618e+00 1.07206142e+00 1.26369499e+00 9.54024596e+00 5.45484515e+00 2.20962472e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 5.00612179e-01 6.22580703e+00 3.54295241e+00 3.63843430e-01 6.56292669e+00 3.21399766e+00 2.17838127e+00 1.15596423e+02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 2.32496030e+00 9.42343523e+00 3.51107461e+00 4.50202215e-01 5.58557986e+00 5.78878142e+00 7.26599293e+00 1.40055442e+02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 4.39428838e-01 7.05025619e+00 4.64471729e+00 6.51437738e-01 5.91174712e+00 5.34120588e+00 2.85466402e+00 9.65862095e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 2.81398322e-01 5.33150156e+00 9.98913642e+00 1.76550110e+00 4.23481444e+00 7.32579800e+00 4.97106702e+00 3.46192623e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 5.96803774e-01 8.28707533e+00 1.49469676e+00 1.73913612e-01 1.73326508e+00 1.61209209e+00 1.58500710e+00 3.19047061e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 4.91974303e-01 9.55479539e+00 6.20687636e+00 6.05835393e-01 2.74005310e+00 2.74410217e+00 8.42777562e+00 2.39539879e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 3.63994949e-01 1.19859534e+00 1.74314942e+00 1.77057358e-01 9.55670242e+00 2.93108338e+00 2.13346577e+00 3.15115692e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 5.74479274e-01 9.84269145e+00 2.39068747e+00 1.90193633e+00 4.67829606e+00 7.64335679e+00 9.12787756e+00 3.65360427e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.05536191e+00 1.77518925e+00 4.95606648e+00 5.20624487e-01 5.20014840e+00 2.70224827e+00 8.77807542e+00 4.35444297e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 2.29359908e-01 8.32948101e+00 5.59414118e+00 2.62410797e+00 1.47438811e+00 6.16142588e+00 5.18124488e+00 6.63840878e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.19227332e-01 3.52301277e+00 3.32913168e+00 7.80857182e-01 1.33809607e+00 2.93719438e+00 7.69931384e+00 8.67119614e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 5.09136147e-01 2.18961692e+00 3.84811418e+00 1.16851741e+00 7.45463302e+00 8.75462455e+00 6.57500566e+00 1.08643718e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 2.23324058e-01 4.95870076e+00 1.78270318e+00 2.62406533e-01 5.84285198e+00 9.47966909e+00 8.22768078e+00 4.21415339e+02
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 3.71110604e-01 6.79560922e+00 3.72897805e+00 4.82525552e-01 5.57835386e+00 5.66643677e+00 4.88624591e+00 1.30482758e+02
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 7.84376021e-02 4.42856661e+00 9.69902595e+00 2.29807849e+00 3.18812077e+00 4.17077996e+00 8.07227636e+00 1.12862852e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 8.81673842e-02 1.49108867e+00 9.50236644e+00 8.77628604e-01 7.70275658e+00 3.10651998e+00 5.16211135e+00 5.39200424e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 4.74116622e-01 6.39515026e+00 4.01390461e+00 7.00045495e-01 2.51412921e+00 1.44802901e+00 9.46869209e+00 8.99688517e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 4.68351467e-01 9.12162948e+00 6.13768543e+00 1.22892607e+00 2.70941269e+00 3.41650069e+00 5.37734891e+00 1.45125131e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.13181344e-01 4.44893829e+00 9.18635852e+00 2.21141272e+00 5.14640954e+00 6.88812202e+00 5.16357345e+00 3.11010349e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 1.36522020e-01 2.94699500e+00 1.05565440e+00 2.05830982e-01 3.57651876e+00 5.80255238e+00 8.06564675e+00 2.00902983e+02
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 3.01291474e-01 4.98319611e+00 8.29615213e+00 8.80188376e-01 3.22716683e+00 9.49637150e+00 8.39419923e+00 6.86208944e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 4.23661215e-01 1.43526440e+00 9.53532598e+00 1.15123800e+00 6.80713880e+00 4.56649536e+00 5.99040203e+00 5.04658385e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 1.91198419e-01 8.38438826e+00 1.82193161e+00 9.39662821e-01 6.85874571e+00 7.24477008e+00 2.61818032e+00 1.05642006e+02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 1.01828765e+00 8.43706730e+00 2.45302917e+00 5.47101028e-01 8.42065363e+00 5.40390473e+00 5.20982408e+00 1.65089806e+02
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 4.35545027e-01 6.29200417e+00 9.64671672e+00 8.76281018e-01 4.75937710e+00 5.61318594e+00 9.71265253e+00 5.96295455e+01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.39247121e-01 4.17792600e+00 5.83786129e+00 6.93788794e-01 1.65776582e+00 3.40996883e+00 7.77687574e+00 1.46605763e+01
