G	c	dx1dt	d2x1dt2	Fc	m2	Fg	m1	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	2.062372606973789768e+00	1.572491463306859405e+00	2.319014006179474396e+00	5.251947167842416775e+00	3.040119845936527287e+00	-1.970987164469280462e+00	3.243921145687468588e+00	-7.160375675449667243e-01	1.268014651422240036e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.484455243757314413e+00	1.324150863869045569e+00	4.955084125190780675e+00	2.463426108218330413e+00	2.107171783176444269e+00	1.581619911187308603e+00	1.718602874384868251e+00	3.802954712949784821e-01	7.165358835964377171e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.779698974358119301e+00	3.482114670797535450e+00	1.542934495103412740e+00	8.740172801020040794e+00	9.626647628061222761e+00	-5.249252350926478528e+01	8.891101342838425570e-02	-5.424369951175243842e-02	1.634738374719203691e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.851789645143281149e+00	5.413296869903968300e+00	7.535939832266768335e+00	7.351261205106665031e+00	2.106030915953388760e+00	5.049591111791680298e+00	1.164322109833723778e-01	1.167508600034128201e-02	-1.499744140245874990e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.929832412875993164e-01	8.221511702094721485e+00	9.102243715506848076e+00	8.234285921729732394e+00	4.806747036832189401e+00	3.565907393113079138e+00	4.580829006641741863e+00	1.804557406240411499e+00	-5.985073717990746900e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.981052676637041543e+00	6.811962632691331621e+00	3.735854498064270057e+00	8.790324580631773799e+00	5.966503314594581830e+00	-6.850888941701295920e+00	4.150825754286294189e-01	-1.842318490118170782e-01	1.148994303957752550e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.748184960868556459e+00	5.396308223605763565e+00	8.566552596891240157e+00	7.575392541687407721e+00	5.655097880048475467e+00	2.449230325870009661e+00	9.649926958124110943e-02	2.989773978690079756e-03	5.007758309199378255e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.993818724161293021e-01	3.041890527146829282e+00	3.624248883718208081e+00	5.142587961477229186e+00	1.650489428895596689e+00	2.493105081699257042e+00	1.897636423631441360e+01	9.300189022792151761e+00	-2.429253304722768121e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.078033765538113364e+00	9.754034499273654291e+00	9.577655739764109555e+00	6.278957754234055777e+00	1.273659403166755855e+00	5.570432737576128446e+00	2.257699381028421826e-01	7.907552688015061226e-02	-3.550935943262288674e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.817235660680671216e+00	4.573364854696143844e+00	8.122635321413911313e+00	2.652191629919981253e+00	2.039990003651230843e+00	1.771420280667659553e+00	1.472966501841022346e-01	1.569162998157744640e-02	-1.867232427632566361e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.470149791133126271e+00	5.445488060069791914e+00	8.327479628040553195e+00	7.019984951523736250e+00	6.292471092148572254e+00	1.653191518880800626e+00	7.791902502739725400e-02	7.956407635987461022e-03	4.568405273106803666e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.961428563118486679e+00	2.336034427917341727e+00	1.080300021722143011e+00	2.359624625737539727e+00	6.278447060057861684e+00	-1.057077018644961619e+01	2.034794972831365234e-01	-1.328890896042363989e-01	1.240050772769328180e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.056365463170372276e+00	7.829839335477672080e+00	9.631230442515880341e+00	7.262785191991935285e+00	3.777388992681671276e+00	4.761379907173516557e+00	1.226787455342955580e-01	4.673075970592418388e-02	-1.117000425011207998e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.865668462376531167e+00	7.366978902971085930e+00	7.779584777485034408e+00	2.541834593778313334e+00	6.396033306624076431e+00	2.321379238513713861e-01	9.208623080860864341e-02	-6.835169375619745691e-03	3.906094247737497138e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.478946723118048645e+00	3.170839161363630421e+00	3.732683045433185853e+00	1.906632259019112707e+00	8.420725711317128770e+00	-2.631990077056717503e+00	4.904186332658896919e-01	-1.807632851002575203e-01	2.255185180757798058e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.989128461498433698e+00	1.927109773086505884e+00	8.310419938384127292e+00	2.578884343205705587e+00	1.413844233857386001e+00	2.089876642163197129e+00	6.207144375546929105e-01	1.274160031734587473e-01	1.062729348613625918e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.686106383644077056e+00	7.049018618186527974e+00	3.869345017495501082e+00	5.383705305699275634e-01	5.479302682683358405e+00	-5.998542171480918395e-01	1.046486292097911219e-01	-4.968918148799426893e-03	1.375380345188659259e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.153147278363091388e+00	6.961401627974370676e+00	8.904921194348789371e+00	6.772730106625723501e+00	6.908344563896863022e+00	1.357774135394914428e+00	3.990231578882520724e-02	1.520075189886122523e-03	1.503235806761158977e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.980602575969466983e+00	3.278468343489931769e+00	1.853853235497239238e+00	6.958415761471789196e+00	3.021011004835973512e+00	-4.815965512881488664e+00	1.385396402055454890e-01	-9.489220375233317975e-03	6.354896525375230976e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.230965988263164057e+00	1.002363118894028737e+01	7.465400841469173265e+00	5.993612405732555715e+00	3.835411992186119168e+00	2.618963583380559790e+00	9.480208867941547490e-02	-4.598146354874016462e-04	1.679265131302536823e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.047912006753791481e+00	2.677790605176424421e+00	6.134422772100262655e+00	2.431488942314381507e+00	6.265277500024713397e+00	-2.068207861106659273e-01	2.063829067546228135e-01	-5.599417463709170650e-03	9.389077726760636233e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.571516649946423039e+00	5.192246085332827832e+00	1.590609253752833130e+00	1.607867285940739688e+00	9.124794946740964363e+00	-6.799225341699517422e+00	7.227065066737431431e-01	-1.512239218279738839e+00	1.201561198650301598e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.577060049244836115e+00	9.713432811239309572e+00	3.121702617082100950e+00	1.427984571175149764e+00	8.222335996839946759e+00	-1.817467245536195097e+00	8.523499455981715933e-02	-2.901739723319464101e-02	2.851446146141231042e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.017416488984514533e+00	4.922113716393897498e+00	1.043531350235070487e+00	2.382261691314745189e+00	6.286752130918270787e+00	-1.163690251864578684e+01	2.872393504346006932e-01	-3.633728297715330680e-01	5.665446409397763006e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.722864546644121475e+00	6.400604414780521445e+00	5.343780296160003829e+00	9.090364062630007069e+00	7.312366560076669408e+00	-4.139687577142424857e+00	1.349014348612771474e-01	-2.720290957803422199e-02	1.983760211114092842e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.764672099494511315e+00	4.754507250586108569e+00	3.885873836301963369e+00	3.180802749193809120e+00	4.326288567966921406e+00	-5.137085814050463828e-01	1.260998212948660213e-01	-6.925713807613572380e-04	1.156225167951963895e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.250787850811069468e+00	3.499720583562423659e+00	6.232965021564110586e+00	4.060957105410169632e+00	6.528764608634642919e+00	-2.657313008806912458e-01	2.413383590886646057e-01	-3.961570315232133127e-03	8.852995893775649217e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.695056338112854277e+00	1.020721338845392623e+01	3.263017678910764996e+00	2.027725465032427898e+00	5.239399350430638869e+00	-7.222694814077884606e-01	6.378006082506723629e-02	-6.850461412517216964e-03	9.787074421649673284e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.334508026898614474e+00	4.908595993214045272e+00	3.984133658856211735e+00	3.210549404846126720e+00	3.074206275027681734e+00	7.552988818860787434e-01	1.110543804752204267e-01	6.790025260753833336e-03	1.747781026159115347e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.191286101024646271e+00	9.199985443763832649e+00	7.379541413881187673e+00	5.622972693130808608e+00	7.386722731729530089e+00	3.581460711104108019e-01	6.025222728081190693e-02	4.589934117442462380e-03	1.124790677456154742e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.522003979436894916e+00	2.601111206963641731e+00	1.508154754102142947e+00	6.345116138809295592e+00	6.095842300219731058e+00	-2.060923016385430984e+01	1.504990735197437313e-01	-1.290935965137425812e-01	3.316673626333526581e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.857675326091697166e+00	2.893186147666384045e+00	9.089617333396784460e+00	3.115463417305164739e+00	4.450158306344555115e+00	1.710146370979922281e+00	1.871480035520294571e-01	2.713575896015044467e-02	4.733785085862804443e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.336196797273951908e+00	1.125024673420291998e+00	8.715222801925911256e+00	8.976162677490708841e-01	8.819797250933941513e+00	-1.987461453431533798e-01	5.525971002078987615e-01	1.793288001039841477e-03	2.304412199103381464e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.387002441295374755e+00	6.935198977066614034e+00	7.466119079724314211e+00	4.595911199713357043e+00	1.656550873080055108e+00	3.837153358595638331e+00	2.568448953102717702e-01	7.770220567482921670e-02	-2.271400283094690220e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.661543212809736048e+00	4.201149102289408965e+00	7.177810746777823603e+00	2.780561672809337637e+00	3.554471175159807483e+00	1.121433133050551589e+00	6.066785679283853011e-02	-6.681652441429333789e-04	5.739601533882772166e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.512177478778749862e+00	8.702467783500621223e+00	8.579758870502855572e+00	3.146430503444353377e+00	1.751505961253319033e+00	2.475381452997581722e+00	1.369628471966643224e-01	3.396904903187613484e-02	-6.343322155076194235e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.116442135959938353e+00	5.386573015295314626e+00	2.939610966643515511e+00	9.614290239756723366e+00	8.102164839444887079e+00	-1.890356472702030288e+01	2.583595522898237906e+00	-4.191611311181458355e+00	1.861919770813798038e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.460667996426210813e+00	9.593538268511558442e+00	1.667585172307863406e+00	6.575157368056048668e+00	7.073264431447263689e+00	-2.148497739537262774e+01	2.759896515220009935e-02	-2.297891600309522053e-02	1.601056593413727747e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.512769367477052374e+00	2.703551273605164784e+00	3.444885904203832006e+00	6.201463226249742888e+00	4.256937481356922959e+00	-1.617965750815973935e+00	6.620265737490431679e-01	-6.307737373047365981e-02	2.601668032057288027e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.351895488178303850e+00	8.394972260401386777e+00	8.415488166698217753e+00	4.491194880404041356e+00	7.216544130207818597e+00	5.313891937535697441e-01	5.766567405825215320e-02	-3.396187934589851203e-04	2.545336363669581381e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.671338943905853469e+00	7.757832727059607691e+00	1.701238378929791129e+00	4.960443022538060021e+00	5.078165800702477917e+00	-1.222443402189255046e+01	7.516327768695821310e-02	-8.658689371881626851e-04	8.189702783936406716e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.278977155138525390e+00	8.120780227040992116e+00	6.323935368061177620e+00	5.940581691523201258e+00	7.858950319206224222e+00	-1.310984704647803811e+00	1.057606967314347751e-01	8.302914700701693497e-04	1.954809851552232192e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.545772000156018677e+00	8.260861532836894838e+00	9.713341081818297695e+00	7.217853859032844710e+00	5.058091466398320080e+00	3.500417889264740179e+00	6.305389105078172685e-02	1.033950789155727024e-02	5.632715869795557051e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.007975651106447712e+00	8.195724051199444915e+00	8.957372701162844564e+00	7.068083851321185662e+00	4.570323316397816527e+00	3.342713632653520950e+00	2.769169001874212110e+00	1.118461524534156926e+00	-3.413844260301059563e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.851410966015773596e+00	6.907019658640060733e+00	5.725588274871989292e+00	2.706357606745207089e+00	8.937770973016897713e+00	-1.677843824628673985e+00	7.763459889866555774e-02	4.524414806103033322e-04	2.068980767198047577e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.121862373797315904e+00	2.106593654691959472e+00	1.508208142610497848e+00	5.691417947340199568e+00	3.171243451673343205e+00	-5.772490340160379318e+00	3.405137469264765682e-01	-8.110572592940587522e-02	1.921748025965856366e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.446588511206611471e+00	2.126856863558080679e+00	8.350884513905565854e+00	4.738371380810719735e+00	2.008885850996009470e+00	3.765531384310977447e+00	2.408378331545771855e-01	2.117285711970282730e-02	4.567267295853373321e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.373030934696947369e+00	9.633409570628208130e+00	6.668638286992715436e+00	8.545045260010921240e+00	6.332258883398702132e+00	1.973391146218994585e-01	6.588886286191978497e-03	3.317270594345136242e-03	1.373464557156544030e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.665417096784885587e+00	6.285803342863188981e+00	2.477059350834131646e+00	6.540006308232104715e+00	9.336317884713473347e+00	-2.527658166717961663e+01	4.477148128692302192e-02	-2.675776482419222821e-02	9.742341143704689177e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.731839100581437751e+00	8.376389743735410676e+00	1.514699545470694630e+00	5.776206416141642208e+00	4.335458566872897102e+00	-8.150176076300981620e+00	1.443036417950533390e-01	-5.192074060313714434e-02	3.700896592763657900e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.322227027724098392e+00	5.352021484793844763e+00	9.358351547718402941e+00	2.224905754024312010e+00	1.715271435571954051e+00	1.532560881776890760e+00	2.006882630861603900e-01	2.600790860706965468e-02	4.729090220177895043e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.514451478133644002e+00	1.839725183419137045e+00	6.919992756300208825e+00	6.022139869126150735e+00	4.237720710522723699e+00	2.530349295654440223e+00	2.217134306467308524e-01	7.073448767574465335e-04	4.389731817583685247e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.746480287448621826e+00	1.829068570099705804e+00	8.058492845514436453e+00	1.902231158952391255e+00	5.046869071308331733e+00	6.182407974395325301e-01	4.489562012233480059e-01	4.468686253248022044e-02	1.500841204271208262e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.908772423104960758e+00	7.446824918655448933e+00	8.951589103597077823e+00	3.925868292885898558e+00	2.649695059787336771e+00	2.690161732287577490e+00	2.520125793671023073e-01	7.937243235188556900e-02	-1.447510836309663596e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.010486628133005382e+00	4.706429862620028715e+00	5.915936344858324425e+00	2.263052197341149707e+00	6.855766197048063226e+00	-1.692269747360825027e-01	1.595537592801970495e-01	1.039459231405850601e-04	5.716531273211471476e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.163447271587603637e+00	2.776384838502310437e+00	5.221426993394868710e+00	6.876434704058263847e+00	9.929357269437836919e+00	-5.476727628775545753e+00	1.063099500638410855e-01	-1.323022732176235006e-02	6.644703030503651409e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.005077196830807651e+00	5.168160385736936036e+00	4.658021766079269987e+00	2.797389690117904504e+00	4.421685678214618775e+00	-1.403313794480362531e-01	8.668131513576100844e-02	-7.313665726537266557e-03	2.623300623189519509e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.062657395096324286e+00	1.369774473592510144e+00	3.568768818426927947e+00	4.442696155078277975e+00	4.599327225602009683e+00	-2.764410768866261137e-01	3.224319194793877630e-01	-1.025748481019704214e-02	4.088674702612571377e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.938956471614249999e+00	6.202436274561376806e+00	4.732824677256557422e+00	8.780229282831216508e+00	4.654488215799223561e+00	4.438855043165456649e-01	5.824641321717682896e-01	2.360134780411044311e-02	3.280072219659181387e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.666037548835637594e+00	3.528916567622313316e+00	7.598863407564156347e+00	2.806917308916887954e+00	1.619226352052809847e+00	2.022074840287749087e+00	1.044289111073167658e-01	1.464672677555611986e-02	6.493243748803809168e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.944083886326831490e+00	7.458059652268023143e+00	6.308219580633594781e+00	5.423768005402279435e+00	9.051647581586742319e+00	-2.412503200265747161e+00	-5.215955905276972726e-03	-3.893256518478765017e-03	1.096511712814633999e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.032932205143804794e+00	3.797964003898181229e+00	8.835793952854599453e+00	4.907584642362801119e+00	4.827248706051915583e+00	2.357933943284890255e+00	6.569736592273400788e-01	1.304762661649663535e-01	4.921414411379040899e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.550241804871411055e+00	4.889441970063777454e+00	5.094120577065055500e+00	9.234858466927335918e-01	4.818426415513886951e+00	2.776729973747557589e-02	1.803842940515369697e-01	-9.040450550523242666e-04	3.870050019188998602e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.094964460972498443e+00	1.494662952708826653e+00	6.627671982765837022e+00	8.159138311474796623e+00	6.852869530374716689e+00	-5.940490646762692784e-01	3.357445822063939156e-01	-6.366195255047796091e-03	1.230082644436766959e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.356767369531279854e+00	2.470571554653246960e+00	6.753590469414577413e+00	1.402607546537286476e+00	4.981567888127528931e+00	5.246204869407924409e-01	2.710600386351108559e-01	4.615590751217126843e-03	9.059081936911705935e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.147101606410932284e+00	4.432505748605551688e+00	6.260272347389010505e+00	5.105960447158934379e+00	6.659034190019569088e+00	-2.716800725803762417e-01	1.311579239418607656e-01	5.974809491037527676e-03	2.202964541792426789e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.484039439543995087e+00	4.840398224286682094e+00	7.251252273171220786e+00	6.126572209646622191e+00	1.715866357457763725e+00	4.760773077147939958e+00	9.737480756897441692e-02	1.306666773567968787e-02	-2.632169548156982897e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.472285036266737457e+00	6.432695169341624108e+00	2.905799400543333633e+00	6.719368870396360549e+00	8.110128536315306391e+00	-1.096224459697932296e+01	1.343386460126904658e-01	-5.019419350983742728e-02	2.232706783380567384e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.590120720233875407e+00	3.567821442256819964e+00	5.386820339546928516e+00	7.084809778155560345e+00	9.221331938774635972e+00	-5.042947550009033719e+00	2.994999154544305542e-01	-5.165987171798571559e-02	1.934667819461497684e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.172971484327165470e+00	7.803183514564945078e+00	2.132275998909741066e+00	3.206530408908323082e+00	6.820423997187681664e+00	-8.106264041966191769e+00	1.252986788212696878e-02	-2.931064418576239533e-02	6.118881789331434007e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.933235009650536185e+00	9.204676374130265515e+00	3.974778722252668484e+00	6.963631192657178115e-01	9.257232555069904834e+00	-1.271912874327538967e+00	5.364959596501107236e-02	-4.778924390748942250e-03	1.089082134212928377e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.945897153699014837e+00	8.259369687026278939e+00	5.366716871022659596e+00	7.890677452641207346e+00	2.799227094066467636e+00	4.226592546879954782e+00	4.534732428882350119e-02	6.911740739096129335e-05	4.953999835180925015e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.576047126622801997e+00	1.193375902534093091e+00	6.780697603030997556e+00	6.006982368669679495e+00	5.821631783070363220e+00	1.287873410199877888e+00	2.566988225840331483e-01	1.237803746433799659e-02	6.332746567693463557e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.296251907311867235e+00	5.513088578370698656e+00	9.720189404360622731e+00	8.701385973621768244e+00	6.292726531767008247e+00	2.933357641330444299e+00	9.414222696400441348e-02	3.397874672200359557e-03	5.894778699610074835e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.618224957465526970e+00	2.018085192465096434e+00	6.012438619718554200e+00	7.960769859342311960e+00	5.857994291828532596e+00	2.451711760568544285e-01	3.164067070874875820e-01	-3.727477617839157313e-03	1.349533838318209167e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.170887790225602743e+00	3.245531068259577712e+00	7.695790955330203076e+00	8.428754965295656376e+00	4.704825975025054952e+00	3.522926899611073193e+00	1.488329362245002230e-01	-8.869145223343258971e-04	2.370739945577782504e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.600760417930881196e+00	9.446529573180928452e+00	5.651086540746980802e+00	5.275300777342879499e+00	3.911460315033255419e+00	1.501006340307050158e+00	7.680190441331812001e-02	5.210818229683391537e-04	1.818354376833162811e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.809254192688158902e+00	2.577806531934673018e+00	6.181073177148024733e+00	3.479977518270817693e+00	2.461337546582322400e+00	2.700214178875269599e+00	1.988096293786711655e-01	2.401830904854783746e-02	1.009171061592000485e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.210021926822340887e+00	5.519981106058097886e+00	1.341786714978801864e+00	8.364905519196327077e+00	4.311304735101911589e+00	-1.421361585390580551e+01	6.408578370214228215e-02	-1.516698040017547960e-02	1.308599558451474243e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.646086156293421254e+00	6.535351803896280565e+00	3.264182652572528820e+00	5.455168148410233009e+00	2.612244097756113437e+00	1.308648056685412620e+00	3.296043940937651989e-02	-4.542710438995566612e-03	-2.723606690416586346e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.385857832118213118e+00	7.155246527300517023e+00	4.398624843087208802e+00	3.209081171443064484e+00	7.640336947135253354e+00	-2.194582442147758439e+00	1.611388622958933314e-01	-1.526892190728756579e-02	5.712732411415349931e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.682406111019120409e+00	5.816087540472995698e+00	5.302825080066911667e+00	8.411678089279808646e+00	2.695300359140514246e+00	3.818375062307026724e+00	1.478907437628557420e-01	1.847525910170252569e-02	-1.109777211487681825e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.912301376612810300e+00	1.176185574977954396e+00	1.565570364304318618e+00	8.974794696755571621e+00	1.592464695497304739e+00	-7.203656900020883880e-01	3.270483405950739719e+00	-1.415648402899714609e-01	6.690023612728770885e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.301813791443720447e+00	3.451608515366582530e+00	1.962220935438125702e+00	5.554833405821425707e+00	6.210561293859922394e+00	-8.431972717992987754e+00	1.564900973384439620e-01	-3.218152950574503651e-02	1.146389528677147052e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.675769912113543869e-01	5.879010018078903776e+00	3.052702479636211219e+00	1.612650947875124308e+00	6.380720557937849868e+00	-1.198113946290270349e+00	1.630023253056984478e+00	-1.024683982165710550e+00	1.271957523119659683e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.396729303177649761e+00	1.497590854039609010e+00	9.767124800603584234e+00	4.336968887907972636e+00	8.873712775135711439e+00	2.159753878508509917e-01	3.668757128255435984e-01	2.439985916084338145e-03	1.831374037705170377e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.727023201642642114e+00	3.583004315519511263e+00	3.642720050259120157e+00	7.726766228714686768e+00	5.955134216889163667e+00	-4.567132045015132924e+00	1.196912450203095474e-01	-9.750660129529416242e-03	9.228805670827248120e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.388973009028182215e+00	1.805602349813030916e+00	5.099469102506283491e+00	9.422531789212161613e+00	4.420948876233616431e+00	2.153085064517171965e+00	9.274993894747586287e-01	5.348329162823810268e-02	1.365253833411517848e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.230021024509672323e+00	1.468522875023082985e+00	3.022265220447783562e+00	2.826041394815566932e+00	8.511586469675886946e+00	-5.560547245040208253e+00	3.099769244708713289e-01	-1.047440973507433454e-01	1.044898940415754041e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.177891319793626046e+00	4.371435295535731846e+00	6.549227732894285836e+00	1.405352445034953046e+00	5.750695314404077330e+00	2.685309756013269378e-01	2.378643540969881176e+00	1.827607078582008104e-01	6.538548316600157229e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.141930422063078376e+00	2.510022461786902692e+00	3.369294030590268996e+00	8.972985383917736257e+00	1.679672921811916186e+00	4.645834866173094824e+00	4.035072962680635200e+00	1.558229072289496919e+00	-4.813006039765467392e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.407159047040407174e+00	6.623692026032034441e+00	2.670218873546741367e+00	4.546058226390326418e+00	6.477814356382269878e+00	-5.191121505706361106e+00	3.200792456515003798e-02	-1.074610125804459707e-02	3.773263514561273624e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.090637227637749618e+00	6.778768392932237319e+00	5.820579283384961222e+00	5.921391164527084250e+00	8.863441849663443506e+00	-3.776997065868290981e+00	1.067227641057538617e-01	-1.422088499746232415e-02	8.776222746100069694e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.170693551716555536e+00	7.939314698051269659e+00	1.108073672110143848e+00	9.653830644176201403e+00	4.731389999309271843e+00	-3.251418681835370705e+01	3.673960804631556387e-01	-4.961341614921820353e-01	6.430127329905199929e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.297736047978652607e+00	2.555828211910495362e+00	7.336583625799378838e-01	2.038204239756559399e+00	3.514795213989752032e+00	-3.776370746073147711e+00	2.464241062764159496e-01	-9.146809075731596184e-02	9.404434207065975881e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.872014640289333620e+00	2.767365602081751863e+00	2.433859084712634235e+00	6.798684554199577512e+00	2.775479988116931640e+00	1.580852783162040476e+00	1.577805137261785451e-01	1.013437637171496139e-02	1.507239098338157834e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.645714726764720748e+00	2.397047925835739335e+00	1.850024958886282933e+00	2.105248717052351726e+00	2.380289251283142615e+00	-1.468720752242463012e+00	8.262483831941356271e-01	-2.077856377326048054e-01	2.462934117814951751e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.432428184666521886e+00	6.427391587720898691e+00	1.634726575452207342e+00	4.531909195447994421e+00	5.238204166325389544e+00	-6.605904547731282328e+00	7.524049922954692549e-02	-1.617770603053671555e-02	5.885805197429763158e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.806933122293025828e+00	7.751803972835477730e+00	4.195433650372534906e+00	8.329381701126866488e+00	6.153772899785968420e+00	-4.622968300685262655e+00	5.690165577267496388e-01	-1.700410477214557847e-01	1.026785539086587029e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.031068955294573986e+00	1.087051940400292516e+00	8.640347117436425251e+00	4.870590151688858782e+00	1.385505115592057024e+00	3.834102964570224703e+00	5.084528797966462399e+00	2.705266786560717840e+00	-8.321257693341319595e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.559635538341877847e+00	9.519405422952091911e+00	6.189186907125345805e+00	1.023826085173091904e+01	9.392317347040735953e+00	-5.352975502815636055e+00	9.558383111719107039e-02	-1.144367764505762469e-02	7.182993682664541302e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.019686642465218007e+00	1.114076802282879752e+00	5.448239425186327978e+00	6.062116902919327366e+00	7.867743715522260040e+00	-2.226260063110186316e+00	4.227427891032318752e-01	-3.135328370946841720e-02	1.632406073679198100e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.354441353812287474e+00	5.837751125950592090e+00	3.247692115998205509e+00	3.638160559133544858e+00	6.140518816779442446e+00	-2.952067230092390471e+00	1.088055836477195421e-01	-1.124025906389553714e-02	3.705931513973610425e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.015940314421783341e+00	7.350637813310024526e+00	8.988221650587055578e+00	2.719673344775028756e+00	8.662471092273060336e+00	2.493559708215296877e-01	6.261835700807323601e-02	-2.526277087900442083e-03	1.186441610607142927e-01
