G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	d1	Fg	Fc	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	9.089928699057296058e+00	3.914949475894963005e+00	1.380875833177180878e+00	8.733950060025982509e+00	9.671053906034948966e+00	-1.679462693690404507e+01	7.453213448381454498e+00	4.051842747403087230e+01	5.233205615796221366e+01	6.033200958674809300e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.457878576470601040e+00	5.404614894569689909e+00	7.667124508417583861e+00	7.080457097856828419e+00	1.967016563993441602e+00	-1.802867351175102995e+00	9.793326799545541306e+00	4.565729256963434324e+01	2.528435619199060014e+00	1.333678707900135585e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.089430547916315772e+00	7.924873614103794317e+00	9.260149787398361809e+00	8.554269122200899744e+00	5.318625840206347988e+00	-1.106099412838825735e+00	4.392630746148091347e+00	2.577635652289374235e+01	2.523236567629974836e+00	2.124784825102771890e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.918562474798029660e+00	7.156582099823686427e+00	3.517963675361332587e+00	8.736973986921224622e+00	6.272668650297577919e+00	-4.422425975949237476e+00	8.202887820737768010e+00	4.876337443917032743e+01	1.461904680964514291e+01	8.343714139277514263e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.963938304652393718e+00	5.025538535990125233e+00	8.717890818022054233e+00	7.733661895288553190e+00	5.871534987750031576e+00	-5.226705152095389550e+00	4.914398724010610842e+00	2.473163085376054582e+01	3.315319393061066933e+00	1.999326699551630426e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048732695633961542e+00	3.455291747986894979e+00	3.627595387963443940e+00	4.942219751717610521e+00	1.781997955329190253e+00	-7.966242153021076966e-01	8.819675310810740854e+00	2.649115128580130829e+01	4.314679254148337861e+00	2.750318447212466211e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.446159538521205157e+00	9.978411928328155156e+00	9.202258573167776845e+00	6.496480005692096604e+00	1.523274503671463664e+00	-6.263012952203416139e-01	2.620169587624124663e+00	1.195109190181378800e+01	4.350692432871056115e-01	1.038789368276089364e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.939052415465244650e+00	4.835637894795165259e+00	7.792835207269505737e+00	2.435472148920880375e+00	1.948559139268909224e+00	-1.676026148873112742e+00	9.532949544926092145e+00	1.506915380139157001e+01	2.379254997604291155e+00	3.481163462709439216e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.223115688681455815e+00	5.053891293962075260e+00	8.249463460505413792e+00	7.065216919210113744e+00	6.272181406010281179e+00	-5.848131171398444295e+00	2.967040789478608165e+00	1.366434435212811849e+01	2.267880885547054248e+00	1.460738815419042069e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.877112797957333434e+00	2.475356380300350434e+00	1.152152097726018676e+00	2.615507259751908897e+00	5.893722390122212218e+00	-1.009181968262975815e+01	3.941019623586435205e+00	5.671971607466377741e+00	1.997163123234504667e+01	5.566594548206532522e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.024052925927530389e+00	8.157923404459266337e+00	9.671273960426093552e+00	7.240450141215303503e+00	3.102865378754851022e+00	-1.486870520342170376e+00	7.812369299516320531e+00	3.895005873849383704e+01	2.512915700436149535e+00	7.339450155193325998e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.405609119886143787e+00	7.239795869364164638e+00	7.529887270821720158e+00	3.072451665343351124e+00	6.738882996640209733e+00	-6.693882026444753386e+00	4.540258076119880748e+00	9.498701068334710840e+00	4.067948602902495381e+00	5.444896117459838081e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.128018465027523121e+00	2.993412695189562100e+00	3.747718950901332224e+00	2.062322578303111609e+00	8.381614263223223560e+00	-7.643700346572669169e+00	6.478254371159449576e+00	7.735054595313519243e+00	1.448857919135998173e+01	7.096075892104090599e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926509900556049093e+00	1.732156945575514806e+00	8.462521202004316123e+00	2.492842908077991027e+00	1.376023168991349799e+00	-8.723176822573384115e-01	4.997016915756443467e+00	5.743188987758241382e+00	8.271439682644821101e-01	1.181838370461194110e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.720774312573238873e+00	7.116178158754307148e+00	3.537569934151257645e+00	1.017977170075406557e+00	5.486218846395445325e+00	-7.515335775660238582e+00	7.693580706781371958e+00	5.293195631783492061e+00	1.192076734387695502e+01	2.349045920585655267e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.847996158246218990e+00	6.891360842586221835e+00	8.847427244534566526e+00	7.460993796795751365e+00	7.205088137168423223e+00	-6.277778642640128304e+00	3.051179582861875517e+00	1.548053236825260548e+01	2.490389249181937714e+00	1.486885717778515925e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.649793032040525631e+00	3.459476962255027210e+00	2.019690289556850704e+00	7.596903029731958412e+00	3.264212487988676692e+00	-5.304509316912910499e+00	1.531751190809979457e+00	6.967229257342043347e+00	2.467720097887330599e+00	4.705026763688017866e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.922791319605775762e+00	9.553785650080104830e+00	7.325084719944462641e+00	5.632936528110973562e+00	3.764826368566246195e+00	-3.665080033010847060e+00	3.703993764303926461e+00	1.453488236470160722e+01	1.918061216677324321e+00	1.233376829363824001e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.120025037144735336e+00	2.364024929938786990e+00	5.862595314915422406e+00	2.444741808319891962e+00	6.519764876162919442e+00	-6.663239402841366399e+00	5.270512094815164694e+00	6.896680259499571974e+00	5.848978467996881037e+00	7.969093976147529190e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.844841952419859377e+00	4.893966657754898364e+00	1.863299099266523928e+00	1.759308136684009538e+00	9.079880290199650261e+00	-9.017069993245415915e+00	2.508501749248718493e+00	2.835575377680874087e+00	1.221571278406916328e+01	1.850546519777238430e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.301922916006687636e+00	9.497317241303736779e+00	3.167357900349620614e+00	1.183525581088814560e+00	8.295043292818128577e+00	-9.539370051575099652e+00	4.192345016046703954e+00	3.418278714185158496e+00	1.093290817243757651e+01	9.163693486018355827e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.385762129082516836e+00	4.776860822832070141e+00	1.112158278288672753e+00	2.491510298392054956e+00	6.241837501924115905e+00	-9.406183112664882273e+00	4.588032187099426729e+00	7.422440548626592083e+00	2.584960413595068829e+01	3.021765588454778495e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.201644323218828525e+00	6.750085777880513227e+00	5.228884284749814704e+00	9.029387943408485384e+00	7.570048638852826528e+00	-5.757228633132394968e+00	1.517757798816530279e+00	9.250570981077366639e+00	2.206341671783412117e+00	3.038930075259012042e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.756816131991275398e+00	4.575870357955782453e+00	3.726113071314469227e+00	3.174325900908251619e+00	4.288593223087940665e+00	-6.202596551500635158e+00	6.251683282777547035e+00	1.269502154145573236e+01	7.220886302375852495e+00	6.426937076535060100e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.540602400519813564e+00	3.479362533247962741e+00	6.385753820400897673e+00	4.186382389356229083e+00	6.767056333019100478e+00	-5.621642680628675670e+00	8.959823251896617435e+00	2.275308740610990554e+01	9.487390745777954493e+00	5.422566487851916150e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.026693835631059315e+00	9.851278511329676135e+00	3.681306194876559967e+00	1.944696451694545747e+00	5.198142180058470174e+00	-7.390885060188490563e+00	2.349374125952035985e+00	3.222991230285758846e+00	3.352790665800251979e+00	4.070761037596471255e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.674673970084509023e+00	4.695718157492719591e+00	3.700553545713778814e+00	3.010113881684132853e+00	2.708665151761878054e+00	-3.491823105566153718e+00	6.373328610138093708e+00	1.231823872351491111e+01	4.681060729943188115e+00	2.992084141660902574e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.152634153814544149e+00	9.047086917083333901e+00	7.691493449158167905e+00	5.668797928280716825e+00	7.317043145025038164e+00	-7.526436752808240982e+00	6.978548677910511699e+00	2.749787034640000982e+01	6.636627804801751296e+00	5.285212732114242584e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.525406500251147435e+00	3.061939268690363480e+00	1.431396294375312017e+00	6.473754438816970769e+00	6.006937261956578844e+00	-9.542024350794003240e+00	4.775612213523514171e+00	1.811557113214017889e+01	2.002441568718132103e+01	2.085822713553940844e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.188586175467935213e+00	2.925553178500297946e+00	9.127132106804697997e+00	3.205143866234007266e+00	4.231227710877915271e+00	-3.409250738543579295e+00	7.311465655433857513e+00	1.355467674536817491e+01	3.375087521884958974e+00	5.154598876466907598e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.431383497912793956e+00	1.280907159032337983e+00	8.673342640114308111e+00	1.517097616681267747e+00	9.193636868241490845e+00	-7.086764092511380397e+00	4.695650011568426763e+00	2.566130849579778328e+00	4.979792558844346573e+00	2.149249572926456722e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.752102224659094265e+00	6.869736365918863719e+00	7.007048096950125426e+00	4.524872948379986326e+00	1.186428118417733435e+00	-6.735772299004717523e-01	5.545220661613774915e+00	1.696091766224097341e+01	9.431329526271969854e-01	3.000966730045880215e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.508126739318062626e+00	4.323545591086091378e+00	6.338566233480043444e+00	3.105773057873844500e+00	3.843573775919439939e+00	-4.164856389640459788e+00	1.060547249192264729e+00	2.130062940155549089e+00	6.396461055958851949e-01	7.821243136822115360e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.525357574459017318e+00	8.781104349383094032e+00	9.030399849243748278e+00	2.973794000638913193e+00	1.514839590212027076e+00	-8.489394894349331366e-01	7.228828889329236951e+00	1.490971162048702503e+01	1.211720537777254858e+00	9.306827724939475743e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.226706461882515198e+00	5.255594431940885158e+00	2.672534731145650433e+00	9.644897517114550567e+00	7.906877885157951980e+00	-4.957796338806484293e+00	6.954688630831876495e+00	4.383567139437305826e+01	2.058405636655328408e+01	5.266545576235412085e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.817524715719516237e+00	9.719168895483889514e+00	1.704836201823193953e+00	6.555351681258898111e+00	7.316837199010752357e+00	-1.170374136016389954e+01	1.347679233376215535e+00	6.158415487277783207e+00	5.755466325438697517e+00	7.323421910542644575e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.593557464197350004e+00	2.669733843005637652e+00	3.155306931884725330e+00	6.015395937940999360e+00	3.990228630080457695e+00	-3.589401732647945931e+00	4.313252263354491411e+00	1.456808463062838932e+01	5.450713556546932459e+00	6.611952753387958737e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.458669223869044629e+00	8.821424043864851683e+00	8.161761937933084354e+00	4.738431415384402712e+00	7.077376451549277192e+00	-7.604143843179818951e+00	9.821330360894025446e+00	3.223750627118449330e+01	8.521331059829869048e+00	1.000031209664357164e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.574067666185147374e+00	7.977390141382063149e+00	1.318459934528335209e+00	4.857734884495608974e+00	4.570672107785337168e+00	-8.024729110361192852e+00	4.789334820520855018e+00	1.597791753372226609e+01	1.665035144042172277e+01	3.131068246438350400e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.225812390530881757e+00	7.940783228907550395e+00	6.252711216566258834e+00	5.868577641325203764e+00	7.810736820851630569e+00	-9.305208877482575858e+00	5.512196184763854312e+00	2.223148539832458681e+01	6.905419700132278571e+00	4.933435262000623567e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.323992681440273600e+00	8.599496497597229450e+00	9.959072554107819997e+00	7.269605574911941481e+00	5.082677398705094163e+00	-3.087088727580539871e+00	9.190733668634848641e+00	4.618316691334919000e+01	4.700573989999180746e+00	2.012429693712094902e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.146570253543256701e+00	7.858413539008763493e+00	8.703037276690251289e+00	7.313967180954024094e+00	4.712189976729520779e+00	-1.081480451413657784e+00	7.459485139556609745e+00	3.745384252323649577e+01	4.042060843009896764e+00	4.012133942750086391e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.355493938453543379e+00	6.639449221959962344e+00	5.698545198868287365e+00	2.549159245816999597e+00	9.412290161073084249e+00	-1.170797923852472167e+01	6.235404710129962780e+00	1.068645920895291290e+01	1.030585948371907890e+01	1.599653697938737196e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.855765990064360160e+00	2.182538265997156834e+00	1.581383367339595392e+00	5.501477685757599545e+00	3.261319426690735934e+00	-4.926672996297837948e+00	8.186218074054242066e+00	2.344104212475267701e+01	1.694899375204123970e+01	2.256568017703378004e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.687875765434137421e+00	1.295441038234071973e+00	8.471585558780407865e+00	4.698335086743026245e+00	2.082809911289559057e+00	-2.233129900293585823e+00	8.781392305829443856e+00	1.505351038626741556e+01	2.150242375609697110e+00	5.190282622456690120e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.666096025537505909e+00	9.282076148031809026e+00	6.383543161487751583e+00	8.829714072203673325e+00	6.259214465815393424e+00	-7.542416059216674462e+00	5.099141391250315181e+00	3.141625567665833074e+01	4.998243610930843239e+00	2.521223693195216953e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.681886249839964265e+00	6.558883259785907249e+00	2.041627264032480404e+00	6.680041252224550696e+00	9.731353696866740677e+00	-1.575687049100688064e+01	5.277619334529288331e+00	2.374678253086457147e+01	2.521726016793721570e+01	4.942152508156218715e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.651592140103657069e+00	8.179913923786566343e+00	1.843186673463699687e+00	5.792142193977348974e+00	4.400015192430951849e+00	-5.843518160120930283e+00	4.472230870810165015e+00	1.780546287136384009e+01	1.066684635726170072e+01	9.020387271332616308e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.465082839548278670e+00	5.335886999054072710e+00	9.182932361872914839e+00	2.048779155411793784e+00	1.562832349345839589e+00	-1.018168321921856467e+00	9.703302325371227610e+00	1.297165885995731038e+01	1.651535634724905277e+00	2.522826081413381516e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.663287141369691469e+00	2.064621362751716926e+00	7.015877330061043970e+00	6.452030310696760473e+00	4.052519932201075648e+00	-4.483464136191870786e+00	7.279676422952461756e+00	2.379318483933903750e+01	4.205278655247407293e+00	3.907426785691786364e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.861151493155482228e+00	2.123505869927961864e+00	8.460516581177978779e+00	2.050283736109080657e+00	5.562463117945039670e+00	-3.476230783339372632e+00	1.750078294198366802e+00	1.863889008090125365e+00	1.133020922384508022e+00	1.766015369857396777e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.524238369889654443e+00	7.165653123083465914e+00	8.903066705493575483e+00	4.036053537375113187e+00	2.453612206613134283e+00	-1.087296884416045550e+00	8.775772484171303844e+00	2.406390134782305523e+01	2.411196331927221603e+00	9.914198803078425826e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.011586810805861880e+00	4.872980720751064254e+00	6.157497463900821089e+00	2.283671696838767584e+00	6.919574752180264632e+00	-6.855831045134647361e+00	5.324059051792092490e+00	7.895780913515446642e+00	5.987033488391685587e+00	7.492103936925593644e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.426435364032755615e+00	2.807142184736972190e+00	5.656893285939141869e+00	7.230420858274545282e+00	9.988048465662934916e+00	-1.247853116766855663e+01	1.622213023296052103e+00	6.737559094604810284e+00	2.852208272249460386e+00	1.838950851779344831e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.277215006459947233e+00	5.422159110730209619e+00	4.873526707302122674e+00	2.859411850852386916e+00	5.063231680189116624e+00	-6.067444366141903522e+00	5.951871360172731329e+00	1.120665688505980029e+01	6.185006234367753208e+00	5.819420710717960787e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.119188165238033328e+00	1.580872118198517251e+00	3.855766444476126598e+00	4.533280379474751598e+00	4.201277978334685415e+00	-5.141473476593207081e+00	4.753944452453185754e+00	9.311980586051085140e+00	5.172268358198111038e+00	3.112003852868600617e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.878286254058229465e+00	6.239447112407854767e+00	4.916677384681061191e+00	9.060941528081063012e+00	4.611195309174933143e+00	-2.543920554794578237e+00	8.904017136346499939e+00	5.398994578970476965e+01	8.342492304023071625e+00	6.290552560590403353e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.534443694758126142e+00	3.415386903926299400e+00	7.970139764791559500e+00	2.847719758650668176e+00	2.035473241105131947e+00	-1.831919470558913021e+00	2.832688946711857447e+00	4.853867795925520312e+00	7.350124515840416040e-01	1.102821145278841009e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.913552193703191406e+00	8.180918036356263912e+00	6.423239046254565210e+00	5.575161047571156381e+00	8.939585494924873643e+00	-1.087224685977382777e+01	8.435863203420796097e+00	3.236071414298385207e+01	1.175005453306197012e+01	9.747424347884428641e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.257198236622861121e+00	3.798061572104622474e+00	9.029226300696139518e+00	4.769615314149981522e+00	4.733325674203054945e+00	-1.888620227825478670e+00	6.011997670268403482e+00	1.777034602922023154e+01	3.163739678143781209e+00	1.090382939441401078e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.664701856123782520e+00	5.097935250519496364e+00	4.988775413299190831e+00	1.175079148364565951e+00	4.486023273606987161e+00	-4.762363938636053007e+00	1.492817143963245607e+00	1.108925403834631229e+00	1.336403330924627486e+00	2.501263658964458614e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.900208023867651974e+00	1.110997220919317963e+00	6.468052534820721178e+00	8.136593164063846473e+00	6.943570234184894829e+00	-8.046687531439694396e+00	9.748392099369993957e+00	2.357391936624373230e+01	1.045984586447136344e+01	1.243562000367728047e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.683765591834793796e+00	1.645249383090432893e+00	6.678855921378265670e+00	1.616892317529297518e+00	4.986952979015821796e+00	-5.323928129739313064e+00	5.620006850430140588e+00	4.087228336904432879e+00	4.178363052206345962e+00	1.476854074598456066e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.277515011524001487e+00	4.535045291079945251e+00	6.325246262957428200e+00	5.277243028899275323e+00	6.830370130520905469e+00	-7.307776313349746644e+00	3.622232026787633785e+00	1.219058443834966354e+01	3.920760055153292623e+00	2.668701871231992229e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.317766766948218482e+00	5.312939056163226148e+00	7.325905794551930583e+00	6.057352440128489945e+00	1.557380605329365508e+00	-1.549376420951757538e+00	5.223099140198365298e+00	2.070484279208676881e+01	1.098466809638271702e+00	7.493514231602985021e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.233126841667660401e+00	6.393987121889910696e+00	3.141236738414982632e+00	6.655659331848815086e+00	8.327679195668732604e+00	-9.567444356670064209e+00	8.714256343688569828e+00	3.902010592328240079e+01	2.313980540885340176e+01	3.436650291730344975e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.639872582749571706e+00	3.621453243506666642e+00	5.601458265185423890e+00	7.194958212055225566e+00	9.470382403068565935e+00	-7.452364260748121971e+00	3.746502815395575503e+00	1.645967355082706973e+01	6.319265755394695816e+00	1.464171381156933194e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.274531824332042262e+00	7.249596152476228461e+00	1.941969806414829636e+00	3.278518319640591816e+00	6.841604817971208341e+00	-1.108787301220911381e+01	2.740181362286659983e+00	6.100676526713492365e+00	9.635681948214134707e+00	3.475220634423070720e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.289233999891271409e+00	8.738052983911927640e+00	4.459311407197200872e+00	1.093678101172707251e+00	9.580512676275420247e+00	-1.247153151963565598e+01	2.165784301003643719e+00	1.631303922224782266e+00	4.640861004477186746e+00	1.138618342644172685e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.807617167420291437e+00	8.017467548468358629e+00	5.392909954955127816e+00	7.517910477819263804e+00	2.362044252107046827e+00	-2.924887270817214002e+00	3.686684229343964780e+00	1.901092216194290785e+01	1.612737805570746419e+00	7.497459897643421911e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.212268432059417478e+00	1.361226650791317550e+00	6.874308286071665108e+00	5.823997652099960121e+00	5.290450631048197572e+00	-6.074296756441512457e+00	8.019270315806418026e+00	1.781056425214051231e+01	6.176908776853889727e+00	8.818332647906520094e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607756302067571141e+00	5.322775872248293183e+00	9.563657816665346090e+00	8.525609995917390549e+00	6.415157026910046412e+00	-4.737557529885869201e+00	5.242077334161299618e+00	2.934594715450269575e+01	3.515643133662447628e+00	1.684911652681002181e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.516286638044333834e+00	1.935550527237634100e+00	6.413332899410912447e+00	8.400604570111051217e+00	6.240967862019048518e+00	-5.773115538998423446e+00	3.043291656242714360e+00	1.260378786353069636e+01	2.963671174716841161e+00	1.261924753417117095e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.180682712398139600e+00	3.184747514991595363e+00	7.699780549487812209e+00	8.588242008723209864e+00	4.614818150705601418e+00	-4.760800362406693687e+00	2.495358341900288046e+00	1.269896799349151451e+01	1.501650435018579088e+00	9.226379253762528876e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	5.371432693416513970e+00	4.049013271137303249e+00	-4.459757628426004317e+00	3.994134126715328748e+00	1.498336611592023537e+01	2.903764860452629826e+00	1.480297768881296072e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	4.001096167925140001e+00	2.143277715801810146e+00	-2.229670053740240299e+00	9.460453230755353715e+00	2.009120882134559949e+01	3.028478262517677155e+00	3.485701351646145696e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	4.518610146245367609e+00	-7.533593077322766618e+00	4.086531060825101314e+00	2.189416137087265923e+01	1.128242617163701311e+01	1.416793790145089638e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	2.450216417683487524e+00	-3.617069118541922368e+00	9.892383574167926241e+00	3.372981703143472032e+01	7.400624887214270586e+00	3.215506145663879067e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	7.610101643572395602e+00	-7.414934831604482746e+00	5.362813016307744540e+00	9.715193866684536772e+00	9.609023055248091083e+00	4.563417916418656972e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	2.878313173682688575e+00	-2.614288780674584256e+00	2.617641151778890229e+00	1.515514557508257809e+01	1.427158021452735959e+00	2.828397046044940133e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.521766377453421581e+00	-1.730837506771504497e+00	9.020680621893529150e+00	2.341764058873586762e+01	9.753450611608478482e+00	4.892696412082458757e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	5.962032011968539713e+00	-8.759560215819266915e+00	5.142241329106366443e+00	1.666410742864757211e+01	1.357451989734965103e+01	2.945772264741977153e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	6.353065481994049968e+00	-3.492336255775257303e+00	7.382941558278471206e+00	8.204051549690957401e+00	1.345869030967379842e+01	2.794999779094558789e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	8.846158165014342600e+00	-6.153591308450752528e+00	9.846097134395767725e+00	2.084270227761074068e+01	8.944124259077760541e+00	1.070000827751760681e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	6.196461511815565260e+00	-7.376777387177508416e+00	1.458753877520506004e+00	7.528124207319426553e+00	2.255489063101447478e+00	5.097414636773712537e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	4.110355143674207845e+00	-3.290114533034697697e+00	1.873293888011092756e+00	6.212480589685982046e+00	1.438446036344043666e+00	4.121858226062069974e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	8.235865988520046699e+00	-1.144190413554452235e+01	7.475201563756611378e+00	9.696029494061617626e+00	2.227730348631831347e+01	1.502446015019023662e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	5.856869158658471797e+00	-1.915475103563439641e+00	3.540611766334571531e+00	3.641385716986222931e+00	3.189674615411179470e+00	1.283631541007862609e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	1.718321641884608564e+00	-9.413851499189099803e-01	2.663773468117927923e+00	1.237163707156708092e+01	1.309971274508189287e+00	6.905272683486203267e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	6.092912673789705025e+00	-9.084699042176072936e+00	1.354939269844722460e+00	4.093922095829458208e+00	2.883042169862440662e+00	1.145595805781999310e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	9.175950736528973195e+00	-7.858977864910863254e+00	1.205387934677502715e+00	4.794589315423034570e+00	1.951018545675215154e+00	5.876248802509371316e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	4.564435956280859408e+00	-6.130125136109874084e+00	7.971559393053479603e+00	5.332146960410033643e+01	3.468686756519105074e+01	5.817293474998331604e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	3.672769607165367489e+00	-6.177096766976043263e+00	2.202127900526980042e+00	2.065195302450944848e+00	7.580390557321032396e+00	2.524528474164629444e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	2.292833183878415060e+00	-3.342587425947191271e+00	5.211488923017199681e+00	1.957809774260804403e+01	4.012198697773726508e+00	1.260157119943399096e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	2.359308798564123677e+00	-3.254879996982390722e+00	6.454414890777313119e+00	5.314549625680867528e+00	1.146346950587117064e+01	2.738156166352704446e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	4.894877865740924427e+00	-7.534616581976941063e+00	4.851856414651265048e+00	1.437427694090386687e+01	1.205409996165159292e+01	2.656746317974669580e+01
