G c dx1dt d2x1dt2 dx2dt d2x2dt2 m1 Fg Fc m2 d2 d1 W
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.18840706e+00 3.61048114e+00 5.54173559e+00 3.11775400e+00 4.40833020e+00 -8.65259115e-02 6.48457805e+00
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 1.06728633e+01 1.06617740e+00 2.89875469e-01 8.58830379e+00 4.83341470e+00 -1.75393635e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 8.92047090e+00 7.22548103e+00 6.21668726e+00 6.79791714e+00 1.32362680e+00 1.04125324e+00
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 8.61907681e+00 6.95208411e+00 1.57879886e+00 6.85651946e+00 -1.19486338e+01 3.80487323e+02
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 2.17191874e+01 1.34560790e+00 5.16387870e-02 8.80139337e+00 -4.73261364e+00 1.56069006e+02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 3.53675431e+00 4.31425097e+00 8.72980785e-01 9.04575752e+00 -1.73038689e+01 4.59997404e+02
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 2.63338271e+01 9.81128657e+00 1.78200055e+00 9.27813315e+00 3.75922255e+00 6.30876168e+01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 1.50021546e+01 4.78662906e+00 1.34798536e-01 1.85364274e+00 4.46426912e-01 1.28709308e+01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 2.11203364e+01 5.51750865e+00 6.35935855e-01 5.89713402e+00 2.90517365e+00 6.62821823e+01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 1.20446124e+01 9.18937142e+00 2.90710449e+00 7.66458569e+00 -1.46096746e+00 9.22011878e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 1.01030957e+01 7.45535688e+00 7.78063250e+00 7.81234161e+00 -6.02216765e+00 1.72624698e+02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 4.90810467e+01 6.23863118e+00 1.49164030e+00 6.46044582e+00 5.54762498e+00 8.83635910e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 2.58358519e+00 8.18024213e+00 4.81857864e-01 2.50108602e+00 -2.80800584e+00 1.97919103e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 1.14456693e+00 8.77929640e+00 1.63082692e+00 8.17678499e+00 3.38698671e+01 -5.34674344e+02
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 1.31636692e+01 5.11199265e+00 3.82304726e-01 7.48100200e+00 -4.60520173e-01 1.11385090e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 1.90609843e+01 5.27597528e+00 1.85100701e-01 1.77522194e+00 8.83872561e-01 3.88360551e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 1.24116241e+01 4.47445842e+00 3.90394306e-01 5.17428842e+00 -2.84483254e+00 4.68582970e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 8.15448621e+00 9.70035526e+00 9.78848883e+00 2.56579660e+00 6.71127302e+00 1.47069351e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 2.58376125e+00 7.27449629e+00 9.14480269e-01 4.03729341e+00 1.69160399e+01 -1.27876513e+02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.14950621e+01 1.74900760e+00 1.87003181e+00 1.16272983e+00 1.42076528e+01 3.45057021e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.73344325e+00 8.76663661e+00 7.66629742e+00 4.60296882e+00 5.48297101e-01 9.93470905e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 2.95187336e+01 5.32503947e+00 2.38206688e+00 5.94889229e+00 4.79153279e+00 3.77455122e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 7.74428550e+00 1.61878516e+00 1.34406192e-01 6.57624334e+00 2.06158150e+00 8.48621758e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 1.92404088e+01 5.94745530e+00 1.39705039e+00 6.97141311e+00 2.85613861e+00 2.06479348e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 2.92279297e+00 4.75447851e+00 6.60029315e-01 8.52662182e+00 -9.49355062e+00 1.96685655e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 6.34210711e+00 8.89974464e+00 2.57332164e+00 2.93916617e+00 -2.79351277e+00 4.15854177e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 4.90770634e+00 2.83595143e+00 1.21755354e+00 2.08433640e+00 1.34858046e+01 -3.83905045e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 2.62785503e+01 8.43818149e+00 9.80918002e-01 8.66383455e+00 1.87563158e+00 1.00991491e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 7.52292027e+00 6.01919822e+00 5.03814958e+00 2.40951533e+00 2.35129426e+00 1.41813558e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 3.93122408e+01 1.49149273e+00 1.12963387e+00 9.77284073e+00 3.31639701e+00 1.40896247e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 1.88393523e+00 9.74660771e+00 8.70525447e-01 8.58284406e+00 -1.11495152e+01 4.61791570e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 1.01445610e+01 5.61353720e+00 3.01726538e+00 5.50788945e+00 2.56037753e+01 -1.46383457e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 1.17590858e+01 3.61789169e+00 5.97231613e-01 9.83279282e+00 -1.27909808e+00 1.10573098e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 2.73273254e+00 5.22466158e+00 8.64295796e-01 1.87639056e+00 7.94855170e+00 -1.38846376e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 1.60076021e+01 8.72072005e+00 9.70406993e-01 3.72759185e+00 -1.80059682e+00 4.60577385e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 9.53323043e+00 3.74412812e+00 8.01383647e-01 6.74401974e+00 -7.75269521e+00 2.29265551e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 3.02581220e+01 2.73408757e+00 1.95036985e-01 4.15006182e+00 3.37036303e-01 2.53865598e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 1.53855808e+02 2.16164122e+00 1.06713338e+00 9.35535297e+00 3.06453305e+00 7.47105221e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 5.04519594e+00 3.68073459e+00 2.99973445e-01 1.59063479e+00 4.42663294e+00 5.65587935e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 2.46882499e+00 8.02043278e+00 1.02677024e+00 5.94470649e+00 2.11800693e+01 -2.40116521e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 8.01490745e+00 5.24463729e+00 1.04927491e+00 6.31779641e+00 -6.25281440e-02 8.74621264e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 2.88933891e+00 3.04733443e+00 4.21859175e-01 6.87455311e+00 -1.15075781e+01 3.78256072e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 3.41387401e+00 2.49566500e+00 2.73057864e-01 3.30099601e+00 1.08871777e+01 -7.49519827e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 1.48875958e+01 3.99456529e+00 6.03884558e-01 4.28109785e+00 1.52710705e+00 2.24512332e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 2.44222692e+00 9.45931936e+00 2.16601338e+00 8.59312477e+00 6.43342816e+00 -6.91511085e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 6.11666462e+00 4.08724041e+00 1.00988646e-01 2.75448492e+00 -1.64021014e+00 3.18061319e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 6.38996590e+00 9.89311668e+00 7.13587538e-01 8.44181062e+00 -1.99449842e+00 5.59360673e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 4.20347494e+01 5.36707410e+00 2.13211357e+00 6.06389881e+00 1.54330064e-01 3.16966722e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 3.99848480e+00 2.61247526e+00 3.60293840e-01 7.85968760e+00 -7.50909029e+00 2.68236354e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 3.71546236e-01 9.02026083e+00 7.70935222e-01 7.42246630e+00 -5.86202961e+01 1.81439179e+03
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 9.05015476e+00 5.14319836e+00 3.60528935e-01 2.86760346e+00 -2.23140966e-01 2.23104550e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 4.27969682e+01 7.38704209e+00 1.15904209e+01 6.11931463e+00 -1.00146278e+00 1.06457914e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 7.05659230e+00 9.85340425e+00 4.11933083e+00 8.80950838e+00 6.15116257e+00 5.34684958e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 6.25260182e+00 1.45157815e+00 1.19343895e-01 4.88904613e+00 -4.04650262e+00 1.16233558e+02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.17098059e+00 1.87025104e+00 3.06027004e-01 9.69931693e+00 -5.33660421e+01 2.35395214e+03
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 9.92165792e+00 7.48411067e+00 1.15689050e+00 5.06993590e+00 1.82335539e+00 2.62510457e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.34487613e+01 3.53642503e+00 1.12478346e+01 2.28507073e+00 1.01000200e+00 1.11795013e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 8.45359799e-01 2.65871257e+00 7.88714505e-01 4.50491212e+00 -1.61157093e+01 3.14236260e+02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.65221167e+01 1.35425692e+00 1.02422757e-01 9.56532166e+00 -3.11565131e+00 1.02714189e+02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 2.24945061e+01 1.19662041e+00 2.71223694e-01 3.87748764e+00 1.63572977e-01 5.31316534e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.71616571e+00 7.97037043e+00 4.01804559e-01 8.81288344e+00 -1.01576276e+01 4.17054410e+02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 1.28478278e+01 2.20990085e+00 2.59167594e-01 8.93125614e+00 -2.92303430e+00 2.48442060e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 1.68105449e+00 5.20948554e+00 2.85619754e-01 4.15167872e+00 -1.91891674e+00 3.82246410e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 5.50330409e+00 6.45307134e+00 1.75047710e+00 1.74931892e+00 5.14551341e-01 2.39257984e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 1.50403729e+01 4.85516621e+00 3.30998289e-01 7.52102118e+00 -2.95897677e+00 6.10807120e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.13687198e+01 1.24395987e+00 3.46012925e-01 3.80361069e+00 -3.28333772e+00 6.17834366e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 9.04286305e-01 8.05151352e+00 9.22013932e+00 8.04631253e+00 -2.13262558e+01 3.82791922e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.78718234e+01 1.09461902e+00 1.16691173e-01 4.98389363e+00 -1.50235940e+00 1.20976592e+02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 3.79432870e+00 7.85700905e+00 1.24675641e+00 5.36740068e+00 3.79173508e-01 5.87897760e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 1.89549903e+01 9.03974044e+00 1.25592956e+00 8.00118466e+00 -1.12347186e+00 5.34592034e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.18771672e+01 4.89555929e+00 2.04567949e+00 4.44126998e+00 7.78709281e+00 1.07483792e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 7.32544535e+00 5.81988226e+00 6.54836422e-01 4.98814611e+00 2.71682865e+00 -4.94320010e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 1.80569723e+01 5.29285053e+00 3.84132163e-01 4.38571422e+00 -1.21416623e+00 2.33078608e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 6.77259521e+01 4.50287757e+00 4.66743252e+00 4.30606464e+00 2.26805288e+00 3.73473926e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 1.58556612e+01 8.98682082e+00 5.15604946e-01 5.73351919e+00 -2.04451265e+00 5.56802130e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 2.59144056e+01 9.04540160e+00 2.08707285e+00 8.27919500e+00 -3.45033183e+00 9.45733840e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 1.60238019e+00 4.02234728e+00 6.02667467e-01 4.25591481e+00 -2.54484906e+00 6.21515220e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 2.48073499e+01 6.53562779e+00 4.91578833e+00 5.71829248e+00 -2.69368453e+00 8.46333008e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 3.40506500e+00 9.34216806e+00 5.60989715e+00 7.03654593e+00 -7.63087828e+00 1.83823418e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 1.37949522e+02 9.65852649e+00 6.80413832e+00 3.42495502e+00 8.02564176e+00 1.61581796e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 3.33777040e+01 5.58063136e+00 2.19829674e+00 3.49770524e+00 1.46597144e+01 1.50771227e+02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.06719071e+00 5.07542325e+00 2.19349673e-01 9.40071814e+00 -7.29127016e+00 2.39399304e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 1.60660510e+01 3.50824884e+00 4.85971678e-01 7.51181116e+00 -4.17922963e+00 1.10875036e+02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 1.97250143e+01 9.62984686e+00 1.63409097e+01 6.19468009e+00 6.80156808e-01 3.39832219e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 1.95720884e+00 2.28532874e+00 5.52425146e-01 6.82948049e+00 -2.57850012e+01 7.24255301e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 2.19063875e+00 6.21846618e+00 1.12947093e+00 1.26369499e+00 3.38886075e+00 9.80772235e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 6.76291439e+00 3.54295241e+00 9.20826193e-01 6.56292669e+00 4.81794612e+00 -4.76749081e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 2.87260640e+01 3.51107461e+00 2.19543577e+00 5.58557986e+00 1.89912316e+01 6.19192671e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 1.57918248e+01 4.64471729e+00 5.48173271e-01 5.91174712e+00 -2.00482696e-01 8.36245358e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 5.06927512e+00 9.98913642e+00 1.71764235e+00 4.23481444e+00 -4.42776148e+00 6.53229311e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 2.01727615e+01 1.49469676e+00 1.63095817e-01 1.73326508e+00 6.82748733e+00 1.22233007e+02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 9.92194261e+00 6.20687636e+00 1.00370601e+00 2.74005310e+00 1.29069828e+01 5.78474346e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 7.68970300e-01 1.74314942e+00 2.96843039e-01 9.55670242e+00 -1.07497300e+01 4.32962866e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.81866821e+01 2.39068747e+00 6.58176454e-02 4.67829606e+00 -2.45356188e+00 4.72629545e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 1.08701716e+01 4.95606648e+00 3.08480710e+00 5.20014840e+00 2.93954395e+00 6.07449255e-01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 1.29756192e+01 5.59414118e+00 3.59258416e-01 1.47438811e+00 -1.03294370e+00 1.37367588e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 6.41893719e+00 3.32913168e+00 3.99138543e-01 1.33809607e+00 8.56852273e-01 9.22506393e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 4.26094027e+00 3.84811418e+00 9.83881412e-02 7.45463302e+00 -6.05439318e+00 1.74068068e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.19847166e+01 1.78270318e+00 4.01542978e+00 5.84285198e+00 -2.45689837e+00 2.60663034e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 4.91741274e+01 3.72897805e+00 4.75298336e+00 5.57835386e+00 -6.90195441e-02 2.54045022e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.60339561e+00 9.69902595e+00 1.54507013e+00 3.18812077e+00 -2.64661149e+00 3.47886998e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 2.63705588e+00 9.50236644e+00 3.99683891e+00 7.70275658e+00 -7.82255311e+00 2.17168991e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 3.89796729e+00 4.01390461e+00 2.56815248e-01 2.51412921e+00 7.63772956e+00 -9.40046065e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 1.65971143e+01 6.13768543e+00 4.62045506e-01 2.70941269e+00 1.47128630e+00 5.89181795e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 2.30289824e+00 9.18635852e+00 5.71583374e-01 5.14640954e+00 -1.32139188e+01 1.98636365e+02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.09187852e+00 1.05565440e+00 3.88840051e-01 3.57651876e+00 -1.22748654e+01 1.54548233e+02
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 3.67466728e+00 8.29615213e+00 1.31844704e+00 3.22716683e+00 3.93061242e+00 3.50255548e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 2.38712497e+00 9.53532598e+00 4.78414431e-01 6.80713880e+00 -6.51555348e+00 1.25259712e+02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 2.20887844e+01 1.82193161e+00 1.83191491e-01 6.85874571e+00 -4.70705769e+00 1.15106233e+02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 5.28620930e+01 2.45302917e+00 8.70769746e-01 8.42065363e+00 3.78544504e-02 4.30163982e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 1.83655631e+01 9.64671672e+00 3.78508199e+00 4.75937710e+00 2.39452945e+00 4.41344879e+01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.41842027e+00 5.83786129e+00 8.40709963e-01 1.65776582e+00 6.94996810e+00 1.51928934e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.96144462e+01 1.12776971e+00 3.47137942e-01 3.46299746e+00 8.71026826e+00 4.84335706e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 1.84393771e+01 3.31868799e+00 3.55863941e+00 9.82004917e+00 -5.00126568e+00 7.40845027e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 4.36123853e+01 5.04949307e+00 1.91575094e+00 6.36632718e+00 3.41863421e-01 5.47306282e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 5.73222441e+00 7.23618020e+00 3.75123120e-01 7.38763376e+00 -1.19084397e+01 1.30144295e+02
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 4.83614239e+01 7.59844340e+00 3.15014544e+00 1.06622047e+00 3.86765392e+00 7.62045573e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 1.64403934e+01 9.95879362e+00 2.18576124e+00 5.66385159e+00 8.53201346e+00 3.28938202e+01
