G c dx1dt d2x1dt2 dx2dt Fc Fg d2 d1 m1 W
1.00000000e+00 1.00000000e+00 7.32717063e+00 5.45631874e+00 7.58346841e+00 7.64125654e+00 5.59887905e+01 -4.39327712e-01 3.91177371e+00 1.71743566e+00 -1.46272685e+00
1.00000000e+00 1.00000000e+00 4.27266642e+00 5.32527920e+00 2.68670750e+00 5.69304122e+00 2.43244660e+01 -3.08323239e-01 6.98550390e+00 7.14802857e+00 -8.47647309e-01
1.00000000e+00 1.00000000e+00 9.74603874e+00 6.33167006e+00 8.72359348e+00 1.61612847e+00 1.57508507e+01 -3.15061794e-01 6.00920586e+00 9.39310038e+00 -4.29618567e+00
1.00000000e+00 1.00000000e+00 9.66202565e+00 8.42212869e+00 8.37157162e+00 4.34001645e+00 4.19333502e+01 -2.29506851e-01 4.08457833e+00 6.18098728e+00 -2.90745681e+00
1.00000000e+00 1.00000000e+00 3.26604066e+00 4.13028287e+00 5.86714379e+00 9.28689948e+00 3.03313913e+01 -1.25374505e+00 2.21118640e+00 2.13503790e+00 -7.10258106e+00
1.00000000e+00 1.00000000e+00 5.47523655e+00 7.10214537e+00 7.39218519e+00 6.26004019e+00 3.42752009e+01 -4.65154557e-01 1.84977008e+00 6.23549375e+00 -1.15910617e+01
1.00000000e+00 1.00000000e+00 3.70790479e+00 6.09158768e+00 3.82915102e+00 5.84498749e+00 2.16726571e+01 -4.64267840e-01 8.48366500e+00 7.89712492e+00 -1.65484222e+00
1.00000000e+00 1.00000000e+00 3.56356445e+00 3.40325443e+00 5.24051109e+00 3.41968163e+00 1.21862559e+01 -1.20133735e+00 9.26557788e+00 4.65774883e+00 -3.16477020e+00
1.00000000e+00 1.00000000e+00 1.33198253e+00 8.90766988e+00 8.39473208e+00 4.31604028e+00 5.74889023e+00 -5.67750463e+00 6.84809242e+00 8.91853973e+00 -6.20709619e+01
1.00000000e+00 1.00000000e+00 6.48607901e+00 8.17683419e+00 5.13338677e+00 9.05811480e+00 5.87516483e+01 -2.28868875e-01 1.93090703e+00 6.83814658e+00 -4.16071303e+00
1.00000000e+00 1.00000000e+00 5.52411121e+00 6.92606651e+00 4.22018439e+00 6.99816743e+00 3.86586551e+01 -2.69365203e-01 4.61824495e+00 9.09324026e+00 -2.23828107e+00
1.00000000e+00 1.00000000e+00 1.46330876e+00 8.65523556e+00 5.44791203e+00 8.08648324e+00 1.18330218e+01 -2.71713162e+00 7.56045280e+00 6.61154780e+00 -1.29448224e+01
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 8.45424327e+00 5.08910881e+00 1.78516684e+01 -7.65680133e-01 8.01838796e+00 2.18159175e+00 -1.76119943e+00
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 4.01687243e+00 6.67222498e+00 6.12136139e+01 -1.33255391e-01 2.06396760e+00 3.78722540e+00 -9.82180041e-01
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 3.23545248e+00 1.02112725e+01 -2.78711733e-01 1.00027647e+00 2.81615453e+00 -2.01180104e+00
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 7.34914747e+00 1.69328315e+01 -1.56126260e+00 7.40923341e+00 9.17943848e+00 -1.43293723e+01
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 4.84841200e+00 2.62060297e+01 -5.37703592e-01 4.20936558e+00 7.84360061e+00 -8.45016643e+00
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 4.98290963e+00 4.91855739e+01 -6.54225331e-02 3.29033198e+00 7.08758532e+00 -2.68564727e-01
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 6.84390092e+00 2.17533216e+01 -3.73022152e-01 1.11607723e+00 3.70869688e+00 -3.91555255e+00
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 9.42652559e+00 6.64496521e+01 -3.10232084e-01 5.86269466e+00 2.65640295e+00 -3.20176198e-01
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.57605712e+00 1.23792613e+01 -1.35023080e-01 8.66035662e+00 7.80805979e+00 -5.02944718e-01
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 8.42268914e+00 2.64366136e+01 -5.34145277e-01 9.61868482e+00 5.26742151e+00 -1.47810307e+00
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.63144799e+00 2.74317662e+01 -1.86962942e+00 6.09170456e+00 3.03210597e+00 -7.20228739e+00
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 4.99527509e+00 2.15298764e+01 -4.91577404e-01 5.63015195e+00 6.54959780e+00 -3.92311758e+00
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.19721996e+00 8.01030240e+00 -1.07205755e+00 1.76550747e+00 1.36300467e+00 -5.45284329e+00
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.70941470e+00 2.48596345e+01 -3.64332944e-01 5.93985521e+00 3.93553229e+00 -1.00694384e+00
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 5.52368118e+00 3.21587181e+01 -4.62300431e-01 4.41981171e+00 5.21701295e+00 -4.67817739e+00
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 1.50558470e+00 2.72903476e+00 -5.27237298e+00 6.46421753e+00 2.33162501e+00 -9.96807874e+00
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 5.41986156e+00 4.61648766e+01 -3.12179254e-01 4.49853713e+00 9.86189030e+00 -6.71503030e+00
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 9.34399566e+00 3.63203035e+01 -5.47342723e-01 3.16269211e+00 2.88187628e+00 -3.34521591e+00
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.94853896e+00 5.21948623e+00 -4.57200843e-01 1.85468748e+00 2.17317817e+00 -1.14448647e+00
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 7.87996655e+00 1.07717273e+01 -3.65173537e+01 3.83426600e+00 2.83181386e+00 -1.91098939e+02
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 4.68703948e+00 2.96128865e+01 -4.12034431e-01 1.86980351e+00 7.92155020e+00 -6.85316120e+00
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.89656343e+00 4.89523538e+01 -3.59236090e-01 2.59207256e+00 4.82955093e+00 -4.80373632e+00
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 3.34212938e+00 3.84107742e+00 -2.21687302e+00 9.88602543e+00 6.08874346e+00 -2.22112507e+00
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.43543036e+00 1.36599332e+01 -1.67050798e-01 4.99693201e+00 1.18908241e+00 -1.02318531e-01
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.44416353e+00 7.42649795e+00 -2.55747686e+00 5.78684590e+00 1.30988178e+00 -5.03735752e+00
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 1.63442751e+00 1.11248209e+01 -1.56378519e-01 8.86256676e+00 5.01242995e+00 -2.69276480e-01
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.67082034e+00 6.86213300e+00 -1.85591180e+00 9.96012010e+00 8.34989719e+00 -1.32768322e+01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 6.97797446e+00 5.03700875e+01 -1.40924868e-01 6.24443004e+00 8.96714991e+00 -7.11029045e-01
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 8.93521551e+00 4.00352885e+01 -1.98656010e+00 8.31226439e+00 1.78035911e+00 -2.88735249e+00
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 8.32713117e+00 7.85295926e+01 -2.19040480e-01 3.94246922e+00 5.84526792e+00 -2.35364001e+00
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 7.16620879e+00 1.60357430e+01 -1.54504504e+00 3.75169562e+00 9.21906718e+00 -2.13139843e+01
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.99388677e+00 8.11431594e+00 -2.52601590e-01 4.62433349e+00 4.49175479e+00 -9.19557576e-01
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 3.60268702e+00 7.28197325e+00 -1.39967731e+00 7.05256536e+00 8.46609248e+00 -4.89579765e+00
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.78826188e+00 3.53150961e+01 -4.66273039e-02 7.13972520e+00 2.20326089e+00 -1.86868016e-02
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.24961252e+00 2.89087290e+01 -1.00782675e-01 3.83715491e+00 9.41855041e+00 -9.24083900e-01
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.63505094e+00 1.87166788e+01 -3.08227556e+00 2.19888932e+00 7.76280986e+00 -7.48477210e+01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 5.81998433e+00 4.03898556e+01 -3.37054175e-01 6.69156631e+00 9.47200954e+00 -4.50613515e+00
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 4.21197378e+00 3.51910401e+01 -3.34313035e-01 2.15493276e+00 7.08955510e+00 -9.72371266e+00
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.18410243e+00 2.50912560e+01 -1.96199012e+00 6.20643257e+00 4.27063539e+00 -1.06580184e+01
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 8.45700038e+00 4.87702967e+01 -9.15907250e-01 7.24079915e+00 9.44363055e+00 -9.67110021e+00
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 8.10363563e+00 2.57425812e+01 -8.70399604e-01 7.30550347e+00 3.48010099e+00 -2.89613194e+00
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 3.77016249e+00 6.92927555e+00 -4.96728824e+00 7.78124900e+00 3.98955270e+00 -8.51287563e+00
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 9.22409599e+00 8.37081345e+01 -3.63797157e-01 8.85573479e+00 7.30727576e+00 -2.75112972e+00
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 9.57533515e+00 8.71715772e+01 -4.22233240e-01 5.49963093e+00 7.88784670e+00 -4.26127569e+00
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 3.94068288e+00 2.63943515e+01 -3.22008083e-01 7.57224271e+00 9.36463135e+00 -2.40688269e+00
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 4.18982454e+00 1.69741026e+01 -9.28124179e-01 6.57255462e+00 2.84322168e+00 -8.02555006e-01
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 5.55070738e+00 2.29959489e+01 -3.61465867e-01 2.67975946e+00 8.18198232e+00 -5.54416843e+00
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 9.47008731e+00 7.13438603e+01 -1.61287501e-01 1.23120680e+00 7.64691448e+00 -5.15218462e+00
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.88687490e+00 8.06394347e+01 -2.23783157e-01 3.56087247e+00 1.57415101e+00 -8.68690216e-01
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.92311166e+00 1.72768079e+01 -1.91427801e-01 4.98730336e+00 4.48500827e+00 -1.01908873e+00
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 4.53457669e+00 3.63622259e+01 -5.80662092e-01 6.55395350e+00 3.54488911e+00 -1.38930983e+00
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 5.98034071e+00 4.05364526e+01 -4.33129529e-01 8.64963397e+00 3.74041382e+00 -1.83390050e+00
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 5.52819225e+00 9.71446938e+00 -4.31752877e+00 2.76621145e+00 9.84652192e+00 -3.06830723e+01
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.74476761e+00 6.73746695e+00 -5.50701195e+00 2.12994811e+00 6.78499672e+00 -8.42565019e+01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.72935094e+00 7.93235046e+01 -8.71182125e-02 9.67131953e+00 7.45908542e+00 -9.26036291e-02
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.09246705e+00 4.58021701e+01 -5.19961806e-01 1.97240103e+00 9.78955874e+00 -1.97660178e+01
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 8.54117537e+00 9.24815805e+00 -2.82099287e+01 5.30641963e+00 4.39481604e+00 -2.16410426e+02
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 8.72887851e+00 1.67004734e+01 -1.07830605e+00 6.27007356e+00 8.21656152e+00 -4.97443352e+00
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 7.73520268e+00 5.39260887e+01 -5.82916161e-01 5.87236979e+00 4.91077867e+00 -4.25316503e+00
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 4.95289541e+00 5.17852087e+00 -4.60252373e+01 1.77428941e+00 8.82580305e+00 -8.31051875e+02
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 6.49492080e+00 1.58948408e+01 -1.27423062e+00 1.51324223e+00 2.62591787e+00 -2.03359129e+01
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.44328866e+00 1.45097240e+01 -6.52030392e-01 1.94935085e+00 9.52917559e+00 -2.48158087e+01
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.06280876e+00 5.10433199e+01 -5.23034140e-01 6.27028915e+00 2.96894538e+00 -2.04169629e+00
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 2.61327930e+00 1.79470911e+01 -1.60190768e-01 5.89910399e+00 3.93598456e+00 -1.24203260e-01
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 7.24554631e+00 2.18701293e+01 -1.17462706e+00 3.10366713e+00 7.80573011e+00 -2.85531107e+01
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 3.06638345e+00 2.27207146e+01 -3.24821595e-01 6.73996728e+00 4.54379627e+00 -1.65112345e+00
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 2.05796170e+00 6.45220752e+00 -1.17368177e+00 8.38060752e+00 6.47390239e+00 -3.39338369e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.48756041e+00 9.77262307e+00 -3.31946766e+00 1.37421064e+00 5.00116151e+00 -1.02256281e+02
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 7.85680792e+00 -1.47651278e-01 5.48316949e+00 7.68132943e+00 -7.30921060e-01
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 5.11356217e+01 -4.39582481e-01 7.20379371e+00 3.05498127e+00 -1.65069053e+00
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 6.56143616e+01 -1.52287693e-01 3.27080734e+00 1.52612189e+00 -1.43051053e-01
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 3.89816878e+01 -2.59270125e-01 3.76993815e+00 3.69936458e+00 -1.86568089e+00
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 1.49950560e+01 -9.72170991e-01 6.52274113e+00 5.26877798e+00 -4.60665478e+00
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 3.22904353e+00 -9.06423650e-01 9.08141764e+00 2.51218047e+00 -4.68590649e-01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 5.05135881e+00 -2.02262745e-01 8.28931978e+00 4.19317561e+00 -3.25059861e-01
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 8.43905643e+00 -1.94970074e-01 6.24817197e+00 4.59984716e+00 -1.59558929e-01
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 2.88197281e+01 -7.04534857e-01 7.57199546e+00 1.51652659e+00 -7.36414139e-01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 3.09673762e+01 -1.85138725e-01 4.28340223e+00 6.24976523e+00 -1.00255543e+00
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 1.90066449e+01 -1.04085795e+00 6.76868975e+00 8.95909085e+00 -8.79683574e+00
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 1.75883476e+01 -9.28928002e-02 5.19563432e+00 2.36568622e+00 -1.55444205e-01
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 2.00491049e+01 -2.78074743e-01 2.70942523e+00 6.38027212e+00 -2.42236644e+00
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 4.62538531e+01 -2.37617878e-01 7.31564446e+00 6.98265284e+00 -1.74382171e+00
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 3.57373104e+01 -2.06435835e-01 6.00818174e+00 4.77401212e+00 -2.35103048e-01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 1.98654267e+01 -1.20473186e+00 4.22759424e+00 7.30987829e+00 -1.90103593e+01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 8.25541158e+00 -3.05578935e+00 9.20205271e+00 4.69658389e+00 -1.35225518e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.24605432e+01 -1.16226304e+00 1.18840706e+00 5.54173559e+00 -3.79942631e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 2.33151578e+01 -4.51692802e-01 3.84195836e+00 1.06617740e+00 -7.94584957e-01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.04961551e+01 -8.14140733e-01 1.51193258e+00 7.22548103e+00 -3.51363237e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 1.17481482e+01 -4.63642393e+00 7.89874585e+00 6.95208411e+00 -1.08873258e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 4.45781511e+01 -6.06321437e-02 7.31896709e+00 1.34560790e+00 -1.90700229e-02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 1.55948608e+01 -1.48305151e+00 3.98216997e+00 4.31425097e+00 -5.07017126e+00
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 4.48786637e+01 -2.18433270e-01 7.08096612e+00 9.81128657e+00 -2.46702768e+00
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.65896191e+01 -3.82563526e-02 4.56343504e+00 4.78662906e+00 -5.26485025e-02
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 5.41851574e+01 -1.91097088e-01 7.80628412e+00 5.51750865e+00 -8.43535505e-01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 3.14802503e+01 -6.94960528e-01 5.08765296e+00 9.18937142e+00 -1.25009057e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 8.33750145e+00 -1.59378291e+01 4.71051755e+00 7.45535688e+00 -2.19488295e+02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 2.38104302e+01 -2.05365379e-01 9.41256924e+00 6.23863118e+00 -7.74908452e-01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 2.67000407e+01 -3.74218583e-01 3.25791190e+00 8.18024213e+00 -1.47780417e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 4.56634397e+01 -1.50842297e+00 2.08402606e+00 8.77929640e+00 -5.39009582e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 8.54547537e+01 -1.58683741e-01 6.26088802e+00 5.11199265e+00 -8.28022974e-01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 5.79869665e+01 -8.09166324e-02 9.72389631e+00 5.27597528e+00 -8.93173716e-02
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 2.11429904e+01 -1.70430303e-01 4.40055292e+00 4.47445842e+00 -3.19675576e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 9.10392672e+00 -9.93904399e-01 1.55833087e+00 9.70035526e+00 -5.68367636e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 5.58649010e+01 -8.91914706e-01 4.05374741e+00 7.27449629e+00 -1.12403547e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 7.91583744e+00 -2.79054298e+00 5.55338489e+00 1.74900760e+00 -7.43835331e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 1.01897735e+01 -1.62940519e+00 2.45730706e+00 8.76663661e+00 -5.17988194e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.37390905e+01 -5.03386979e-01 6.92291996e+00 5.32503947e+00 -2.37971311e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 6.81329877e+01 -4.78781567e-01 9.97974450e+00 1.61878516e+00 -4.39333893e-01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 2.07487042e+01 -2.86869080e-01 5.06565528e+00 5.94745530e+00 -1.64153882e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 2.77513737e+01 -9.51780401e-01 4.19255701e+00 4.75447851e+00 -4.15820112e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 1.69857827e+01 -1.80053224e+00 4.60633750e+00 8.89974464e+00 -1.70853856e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 1.85520527e+01 -8.41284675e-01 2.03631561e+00 2.83595143e+00 -9.33206868e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 5.52038333e+01 -1.76129843e-01 8.94946241e+00 8.43818149e+00 -1.06570730e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.07915950e+01 -3.77750122e+00 4.73343090e+00 6.01919822e+00 -4.33895619e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 6.58901570e+00 -4.19764297e-01 4.48546970e+00 1.49149273e+00 -6.96555650e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 7.23702950e+01 -1.48215092e+00 6.93721246e+00 9.74660771e+00 -1.34601297e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 1.24312410e+01 -1.21333431e+00 4.97830079e+00 5.61353720e+00 -9.14170790e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 3.83170573e+01 -4.44930337e-01 6.83410122e+00 3.61789169e+00 -1.48986030e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 4.42717353e+01 -4.35527003e-01 1.55301661e+00 5.22466158e+00 -1.07306970e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 2.81902722e+01 -3.02975563e-01 8.32351009e+00 8.72072005e+00 -9.95759086e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 2.62163183e+01 -1.17165938e+00 9.46453558e+00 3.74412812e+00 -2.60084362e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 2.71677970e+01 -7.33460025e-02 6.83888848e+00 2.73408757e+00 -5.68279938e-02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.03562873e+00 -1.39980963e-01 9.59109336e+00 2.16164122e+00 -1.40727166e-01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 6.61241597e+01 -1.72241937e-01 2.36289083e+00 3.68073459e+00 -1.44589988e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.36639240e+01 -1.23230488e+00 5.29674571e+00 8.02043278e+00 -1.28193128e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 4.77580779e+01 -7.79852410e-01 6.41626061e+00 5.24463729e+00 -6.09069075e+00
