G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	Fc	Fg	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	1.039244334026500738e+00	7.120808104249737092e+00	3.341654759037636424e+00	8.561826333971344738e+00	2.526648483104109388e+00	7.262494848484299936e+00	1.452176145680338237e+01	3.744480699723918282e-01	7.938451907576437705e+00	3.123975177283356608e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.722110656783707228e+00	4.246521447142645123e+00	8.245120541530845060e+00	7.977970406696109684e+00	9.710550471612748868e-01	7.023762135334219003e+00	9.500784441643736145e+00	1.893744560571800628e-01	4.970646862038945457e+00	2.493975753223332603e+01
1.000000000000000000e+00	1.000000000000000000e+00	-3.530556240936801871e-01	2.692861315513298326e+00	1.936583573708266170e+00	5.074257713433690142e+00	1.196125977989104028e+00	1.530566660490130904e+00	3.655979321935924009e+00	1.926374626473345231e+00	8.017973904806332541e+00	5.531776733075364660e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.723077766191859039e+00	1.062463539240745192e+01	8.729932576386760346e+00	5.916123785196433005e+00	5.736096196820349435e-01	1.506685797186188891e+00	1.178098017080237625e+01	4.942351239706904709e-01	1.776166623352732010e+00	2.709454706318363648e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.005109773441319909e+00	5.326461555820141136e+00	8.172453852224291992e+00	2.269628733867019132e+00	7.141075241446692701e-03	1.733442619401844853e+00	2.551643023463633142e+00	2.111831443312265078e-01	9.292345027293983151e+00	4.450258010600702363e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.179166693521031206e+00	5.635639119353374582e+00	7.473763851972116790e+00	6.032051846130641160e+00	8.045460052335819956e-01	6.260511717999918346e+00	6.948404604493857661e+00	1.727619752591261215e-01	3.421900993862216911e+00	3.664524899160595339e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.031457269278856614e+00	2.014866784499762975e+00	5.060130063878931495e-01	2.659848747005411962e+00	2.352548037971736505e+00	6.606265748904699642e+00	1.489269079242535598e+00	7.147324310401347025e-02	4.039126678891169497e+00	1.469517016062832360e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.261556063714261544e+00	8.065628540399471191e+00	8.873011967170729264e+00	7.965594407412243783e+00	9.595720231246811505e-01	2.341468915248003491e+00	1.230503132391238630e+01	5.411745139194781284e-01	6.675908334562180357e+00	1.514004066941633297e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.499354863194128029e+00	7.928409658325508147e+00	7.655379668806525650e+00	2.094349563328960162e+00	4.334940847643212747e-01	7.092905971141555632e+00	6.187189292629054371e+00	2.094719532595168965e-01	5.306091988871383336e+00	5.454545365915136834e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.439842210609715512e+00	2.303406426963244158e+00	3.249451875805857259e+00	2.127592903271161795e+00	7.431600729551082196e-01	8.274120977738164129e+00	7.950656577063051067e-01	4.457417855704865484e-01	6.911375554963552048e+00	1.117878679144973297e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.340672186450354353e+00	2.370000590841531363e+00	9.138382847325919656e+00	2.849432937025216273e+00	3.479108716964404713e-01	2.119626048826332543e+00	8.722864379516255262e-01	1.486605666655183899e+00	5.105955140587510321e+00	2.519559792213739513e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.543437275174241563e+00	6.798203735787715196e+00	3.939322193344169776e+00	1.459853903771314076e+00	3.031896288525559591e-01	6.199671857368908690e+00	1.374043612799650038e+00	5.308212426927870486e-02	7.771409256498481355e+00	-1.250102602293001519e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.323104962989615885e+00	6.414821325011527797e+00	8.965286094490126700e+00	7.064716028273676507e+00	7.574089116771534069e-01	6.982031303457254090e+00	1.165659853140557800e+01	1.864264440149516200e-01	3.424429560967509278e+00	3.288062948624776283e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.783138397188249513e+00	3.441580205332534614e+00	2.181053924300521807e+00	6.994930564996174382e+00	3.435114939811795498e+00	3.210465478254569405e+00	5.947887666707866394e+00	7.606581497816580772e-02	2.802382382815191253e+00	8.165146661083261037e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.355334229102261645e+00	8.936366501050674316e+00	6.911900460354374331e+00	5.316606881593703982e+00	9.405317310393521701e-01	4.256221365331786188e+00	1.160620782088641967e+01	1.605865651856742682e-01	4.182436040079533512e+00	9.370083984815437361e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.243349870014400338e+00	1.304249579933155045e+00	5.445153999095819763e+00	3.096928407375029835e+00	4.105344040289968244e-01	7.058350952606464723e+00	2.585176383481531115e+00	4.130190790172245663e-01	5.431260846287047528e+00	9.218873711014490269e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.708432899126850479e+00	4.933309708818345740e+00	2.261414312234610424e+00	8.265423873573511937e-01	1.132918752487008129e+00	7.734665593892411373e+00	7.066390992994171505e-01	2.650251492780825724e-01	1.838970716994835275e+00	1.690197412803950083e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.962702658205802031e+00	9.789763649063944584e+00	3.681387696935396026e+00	5.139121145429352833e-01	2.352675580908496211e-01	8.773853300972920266e+00	3.046607155125141908e+00	2.682191418518437009e-02	4.283433718955892644e+00	-1.624754001529640002e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.461310344451117516e+00	5.453630700753713256e+00	1.499401140383512798e+00	2.243384444448483173e+00	2.583404398308472238e+00	7.145002079026869346e+00	2.698733178747801720e+00	9.776581910924170282e-02	5.024100169495407719e+00	-1.076482924559607701e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.247978095940593946e+00	7.084403016354193561e+00	4.959072345282477201e+00	8.489532350130359006e+00	1.692867302618470848e+00	7.711224550076898332e+00	1.423412482533439061e+01	3.325741727855445751e-01	1.453334501761130548e+00	2.889217076460861122e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.967602434822557811e+00	5.671730644289803003e+00	3.495312934998856313e+00	3.151272563801333693e+00	7.577213534465082612e-01	4.800958377296830726e+00	3.455556386005278480e+00	1.362068268253099623e-01	5.962955668644117857e+00	1.852910591982650956e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.713411568539489060e+00	4.225124027264492987e+00	5.870733733551824152e+00	4.954177936544568617e+00	6.257610274703351294e-01	7.465221550383388305e+00	4.050441422812061987e+00	3.891595266382739671e-01	9.262830915147683086e+00	8.165386174599850833e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.588713056033720150e+00	1.026640353487927904e+01	4.099343267974927763e+00	1.296437239799991037e+00	5.540726114691250093e-01	5.316335259062134000e+00	4.556376289261497625e+00	2.499963708517663127e-02	1.823620013074595425e+00	1.653855268306261284e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.707753538085274414e+00	4.944706011118320532e+00	2.616224588506511850e+00	2.922018233638004503e+00	8.014686813834338563e-01	3.152932510249824016e+00	3.638265125260581989e+00	1.886925102608843219e-01	6.856452657208281565e+00	-4.431349414178433754e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.978894030668380211e+00	9.731217832850914462e+00	6.471636312382750944e+00	5.668554580497469075e+00	6.652922888192073225e-01	7.322554729021051756e+00	1.204107164940073993e+01	1.224001246338889820e-01	6.743694880479600862e+00	4.826773872243211194e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.339635453781848895e+00	1.838452782429750298e+00	3.262720368687754835e-01	6.288650052282313219e+00	4.260076846049332566e+00	5.979766019601473026e+00	3.890161785729254085e+00	9.461261962249503665e-02	3.609590604596304431e+00	2.126781855004664212e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.363683040520358603e+00	2.650879131226463681e+00	7.942936603322565681e+00	2.353710131655720073e+00	2.383149643880706492e-01	3.867256070850153105e+00	2.033033512075046012e+00	5.499688815146585030e-01	7.060392060640245937e+00	1.085645364033483595e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.937084971355771401e+00	2.463047983894941506e-01	9.419740784194138072e+00	1.174310528969086054e+00	3.265099815100299674e-01	9.296297135451926152e+00	1.234235099955986570e+00	1.399496766738362208e+00	4.665244222779809213e+00	1.877983431029041128e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.105118171118023795e+00	7.233892970407938883e+00	7.444688654348829537e+00	4.175635069251932840e+00	5.208323409032944440e-01	2.216168148146847372e+00	5.184000034534631318e+00	4.663837214363259487e-01	5.844843687819614608e+00	6.564495873999005582e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.774159375886307899e+00	3.903525976711122336e+00	5.677170853449495347e+00	3.450769814818658965e+00	2.485779112860001805e-01	3.350374085298661875e+00	2.241759201885292097e+00	1.815827787957748074e-01	1.305951572071101463e+00	3.048023260936063039e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.239227181569525715e+00	1.045910432311440807e+01	8.972230020318436416e+00	3.203119336105158421e+00	1.809579839547665880e-01	1.847940048305196203e+00	5.323766376290150149e+00	3.829133937798633869e-01	6.517516570068591975e+00	4.128586189514080296e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.032110531893265293e+00	4.970758971966116491e+00	3.477329986771872772e+00	8.798665787973925845e+00	3.600290339970045661e+00	8.073568408610393377e+00	1.214355657310303194e+01	6.469316210432172198e-01	7.019067098845342301e+00	3.882587909409090265e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.765326369750936486e+00	9.772912335192895483e+00	1.986914708295596022e+00	6.337132925149486340e+00	3.719990116612220454e+00	8.122298092377880252e+00	1.436478707528950238e+01	9.256574882632628842e-02	1.052643101547881876e+00	1.589289691704960372e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.115246269038093097e+00	2.445942501872131469e+00	4.323076426556628604e+00	5.741099064734354940e+00	1.865767245668923158e+00	4.887939292917768519e+00	3.408681477585608022e+00	5.206534251922444456e-01	4.116627083394927666e+00	6.224532724227264779e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.747741024937496945e+00	8.545664078846582967e+00	8.088110732529015579e+00	5.800125872179680009e+00	4.693537329085198384e-01	6.577516979012717258e+00	9.641986201527089406e+00	1.299167064340012723e-01	9.263638434042373859e+00	2.851184300857008136e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.968585894514426116e+00	7.295912141886329749e+00	9.502764598106046012e-01	5.018739098807780685e+00	3.846698242576372273e+00	4.250662874830560156e+00	8.753715898535961770e+00	1.001853772691633365e-02	4.758700559440567801e+00	1.507469937837179419e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.443412103343179709e+00	7.226129545374668339e+00	5.648310711028114994e+00	5.284887163520057385e+00	1.008712202353976739e+00	7.523268189700919706e+00	1.137822216540078202e+01	6.678350375533174954e-02	7.236018833544739515e+00	3.618061510557135652e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.510945556637001363e+00	7.390563148001388249e+00	9.971993404998906740e+00	6.847358381179863507e+00	1.042004458477100659e+00	4.823912076060383747e+00	1.396104800593838036e+01	3.685197445067802113e-01	1.020784916503689388e+01	9.952595964377863424e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.263050865292535629e+00	8.152665094432370196e+00	9.218126978464630028e+00	7.114394033689777963e+00	7.874435643796324769e-01	4.493484735077653447e+00	1.345259895632834102e+01	1.770854248688724430e+00	6.907448923826422948e+00	1.862063548362591803e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.025185187528832031e+00	6.399745280056996499e+00	5.747744589210632249e+00	2.741408342921338281e+00	4.069801224654019944e-01	9.601613475493888217e+00	3.651895799218004779e+00	9.400186297316867612e-02	6.274809432384962804e+00	9.433610494955460002e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.332529314296474254e+00	3.256911397724573831e+00	1.374985383039899034e+00	5.763520683539367084e+00	3.664265010226662511e+00	2.794165850263739870e+00	3.717726224141522096e+00	2.509598234769205294e-01	8.007983963570456609e+00	-1.515618699743141784e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.970534928756988435e+00	6.006010585592056472e-01	9.176168429040302499e+00	4.816151641206528389e+00	6.100316820623825631e-01	1.696861636055144951e+00	2.358618802485082711e+00	7.611312125475329093e-01	8.857214786209661739e+00	2.824877068286772896e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.057021606034179229e+01	1.010892739063970858e+01	6.682842355445159477e+00	8.721188897322779354e+00	1.249878963468107340e+00	5.830257596593003022e+00	1.842223103228447556e+01	3.562889938238147230e-02	5.614696356285068468e+00	9.027033711534839355e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.485326534728590886e+00	7.424525185640191260e+00	1.971761289431593234e+00	6.609148208657091850e+00	3.363217138331174194e+00	9.992226304753033972e+00	9.586023880942548203e+00	-7.254711602982699681e-02	5.205026649587088272e+00	1.964502042917291469e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.986764137049750190e+00	8.879274623020739554e+00	1.421430571827965395e+00	5.722720715851789208e+00	3.195889478569482023e+00	4.365818636504853245e+00	1.127842350995582521e+01	7.691461169518046259e-02	4.083715603604624711e+00	1.016245201813893440e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.449519146111254209e+00	5.464322560697194575e+00	9.046146926957387535e+00	1.073395716832488356e+00	-3.060775270891186173e-02	1.426895224470535739e+00	2.230842393897858322e+00	5.019521042003766143e-01	1.033482327591459260e+01	1.812315555005135082e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.543571876093777107e+00	1.867624587625663191e+00	7.283836912819319664e+00	6.417561544133598694e+00	8.268576397761511210e-01	3.595179924519892545e+00	3.321148267797093379e+00	4.484932621358962979e-01	6.597483934036445952e+00	2.235559328811136126e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.362752761672347823e+00	2.836568464110139409e+00	8.032699733037917511e+00	1.742345857755839500e+00	2.695768122955556345e-01	4.679664993782162163e+00	5.632869954989458972e-01	1.264131955845257949e+00	1.852863111930570739e+00	4.726560144456755097e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.379446786764193966e+00	6.729784316880333961e+00	8.229629935702188703e+00	3.140120129302427010e+00	6.563969917423931877e-01	3.345994981500465038e+00	5.920941781840229012e+00	5.843270019333970389e-01	7.951333667315248377e+00	4.425623057877382749e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.502932598495139160e+00	5.023351901521693641e+00	5.880828377696274423e+00	3.594468294030179756e+00	4.701403397677897944e-01	6.765651492628746766e+00	2.365532893350752008e+00	2.231265215839782767e-01	4.762117224137843330e+00	5.237597473635938528e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.041213219959021252e+01	2.780384876269074823e+00	5.629845292820306213e+00	7.397183149188682805e+00	1.198422064508299467e+00	1.145613561357829724e+01	5.030714442416792664e+00	2.214352601749408067e-01	2.027389722739137756e+00	5.122845384622872444e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.822363259038171535e+00	4.928441835779238112e+00	5.626608013311074963e+00	2.863362305641523609e+00	4.863467816521688247e-01	5.486590724620957538e+00	2.690218669774686155e+00	1.446279442166139573e-01	5.574728902331427705e+00	5.302210107397085093e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.050787590184986797e+00	1.732562291165200996e+00	3.211987077606445862e+00	4.325828845436430647e+00	1.287302757607768022e+00	5.188941498306308908e+00	1.528799668164921632e+00	4.711586765234231367e-01	3.724962902335108517e+00	9.917050242289397133e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.587263030363535554e+00	6.650438793230091683e+00	5.036566047748306296e+00	9.456369831600266451e+00	1.503367344527347660e+00	5.147484845391584685e+00	1.190466269887858886e+01	6.526218559663272689e-01	8.503263617988137568e+00	6.809780005180478213e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.024312936252806061e+00	2.903106409768317686e+00	7.811651604834646712e+00	2.209650683465396614e+00	2.427361805460787059e-01	2.122658535272208713e+00	1.603610727700810479e+00	4.759006467486816550e-01	2.380724106235469595e+00	2.233856635354256781e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.103206514891183687e+01	8.434003936302039151e+00	6.291449920952522312e+00	5.400967006917562152e+00	1.066390600829468349e+00	8.623921451734736010e+00	1.072055125001648612e+01	1.648815276388295170e-01	7.745624853686732258e+00	5.008380280261578221e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.969790918685385250e+00	2.553214533022311716e+00	9.882694040921734313e+00	4.257999103867549096e+00	5.702449651357091032e-01	4.201351287115699940e+00	4.434441883384631744e+00	1.385122379366653167e+00	6.320985715050776221e+00	2.426101800975018818e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.360602939671387901e+00	4.513319883544107292e+00	5.035262642272162914e+00	1.553725432318581401e+00	1.262735096216459629e-01	5.095337775918651779e+00	1.729220411535752566e+00	1.728295309673296976e-01	6.428833879875196500e-01	4.455953362354283520e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.436549336882219308e+00	8.501563113648022973e-01	5.959373021943605409e+00	7.687276999416214451e+00	1.089302375862032379e+00	7.081575125767478163e+00	2.605513653596669865e+00	7.079911729626494621e-01	9.424054600895692246e+00	3.250490698032752590e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.222356251752984235e+00	1.850814260325576166e+00	7.172502949923073245e+00	2.217603251575237966e+00	3.608712913756277896e-01	5.314105695136066565e+00	-3.855677941608912640e-01	5.963840517911095374e-01	5.686727147058201481e+00	1.015045711656503258e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.556654991251947173e+00	5.016055344491781476e+00	6.775421957035948850e+00	5.214553695595284033e+00	8.438493652065142125e-01	7.277822399210464255e+00	6.410064698262767813e+00	2.126474292607293815e-01	3.429830966278935911e+00	1.587567714849596356e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.962178564821353888e+00	5.365525174291736477e+00	6.770892159308038671e+00	6.465365216085671385e+00	7.947650937872319243e-01	1.746914004478390181e+00	5.649983620262243988e+00	1.571191988369964876e-01	5.002915317666961847e+00	1.393855594835391898e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.730158324168121986e+00	6.715390961625341326e+00	2.478203127538950667e+00	6.872296736007652562e+00	2.174432640935293648e+00	8.066491741671304894e+00	9.662823078195748039e+00	1.086004956591401921e-01	8.324230426144710648e+00	2.261673470713972733e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.521549258961288231e+00	3.535628996204761343e+00	5.837948686806836207e+00	7.771093655858925864e+00	1.305888828491267528e+00	1.001614934009727342e+01	6.375708459867988509e+00	5.350612262743071890e-01	3.075479791323004974e+00	2.147078458619699148e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.471255023008168905e+00	7.480004675709336581e+00	1.919818941922369016e+00	2.773205249245102255e+00	1.704537582995745648e+00	6.730937136766264928e+00	5.316800185119013200e+00	2.226347468433237040e-02	2.384749088683685070e+00	1.180707737200879182e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.152941203717251284e+00	8.936874064625039082e+00	4.200762578620890864e+00	1.580056819812887259e+00	5.791372600720492980e-02	9.640425966653996426e+00	2.506108656475230401e+00	6.668081522710704589e-02	2.522390174525725559e+00	1.190030476640462131e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.226306439020261152e+00	7.735482798143103800e+00	5.972254847803107225e+00	6.502703794861679931e+00	1.249273525900778781e+00	2.753649756053612396e+00	1.279432056483788749e+01	7.710041586371942091e-02	3.442609580779460110e+00	8.938474213854835426e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.158268291073214940e+00	1.158866069760624562e+00	6.542981578559513345e+00	5.844255525439693955e+00	9.526267145785295432e-01	5.264628649470393995e+00	1.292185735398250657e+00	5.371904627314515457e-01	8.112008587584981001e+00	2.742427330782036421e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.712019834720126532e+00	5.658422622747846908e+00	9.787551814769845038e+00	8.229531292503278195e+00	9.709412821237597413e-01	5.426088351989717395e+00	1.040448869171128266e+01	3.433385642762563639e-01	5.857508407725273258e+00	3.194715865769778063e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.721786838225946248e+00	2.952464280575163968e+00	7.054457287735107940e+00	7.632164288161757071e+00	1.363918695433961936e+00	6.802432422593041039e+00	3.673376003622089492e+00	6.347322334305514069e-01	3.376397794425305854e+00	6.371870282059768442e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.683386230571047193e+00	3.849777112555771819e+00	7.505089006550368147e+00	8.106238438249794953e+00	1.034123089433954368e+00	5.296709205865806958e+00	6.800572963093488355e+00	2.811084570367579083e-01	1.795474843367265594e+00	6.962985340060124884e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.620240027106486735e+00	9.251818492397893223e+00	4.546429956375240167e+00	5.019040943234111651e+00	1.073422884722930348e+00	3.045360284450598698e+00	1.148298620172437445e+01	3.681836224729068130e-02	4.240324162769923078e+00	5.831808749358378563e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.783926769223737274e+00	1.656281237930367967e+00	6.484376295511684596e+00	3.896254755339538356e+00	5.446038912430557488e-01	1.573140915498878467e+00	1.510593154721058040e+00	4.260861841283310469e-01	1.003408975620043542e+01	9.275290299223540202e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.156223799133107022e+00	5.192013318411035527e+00	1.742905836221677607e+00	7.839902999029325414e+00	5.141757221898758168e+00	5.628078743860976729e+00	9.355966582740938620e+00	6.917760519880862546e-02	3.767835395806169441e+00	-1.052712803736912672e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.170910937589610512e+00	6.618433090926223450e+00	3.843349160345031823e+00	5.104968083891258779e+00	1.433587181404296418e+00	2.590335420552568380e+00	6.294571576043408889e+00	1.136907645615898160e-01	9.023214671894461247e+00	2.778984115970177360e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.662039808682918895e+00	7.349030437328981868e+00	3.968911067478771315e+00	2.201583907147397046e+00	5.488369393238540228e-01	7.611225450049338370e+00	3.648050361327767721e+00	9.595545009156589145e-02	5.125300553096359124e+00	-4.440094563707170927e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.193730129396334050e+00	6.726825384982735301e+00	6.203872357357758105e+00	8.436625203784554827e+00	1.634057154442179138e+00	2.647229599505044551e+00	1.070941441784510495e+01	3.027827607914131414e-01	2.715646016294206433e+00	1.571366879509809600e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.193330494975882505e+00	1.808429332975124870e+00	6.936742518798459933e-01	8.786556576589282130e+00	6.458084290724262821e+00	9.656693857186537944e-01	2.900769372677165947e+00	9.778895273894849804e-01	9.345266542736906601e+00	2.743227818797556061e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.133350362328187089e+00	3.941303622849825494e+00	2.350851291730496229e+00	5.295363331584110433e+00	2.294305068942796844e+00	5.865396963091165539e+00	5.184319669603472569e+00	4.549741471442862728e-02	4.857507542581217308e+00	-2.386715284501049528e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.254343812263949198e-01	5.532733638276645216e+00	3.359271276780909421e+00	2.140810451922837476e+00	4.868683228585494183e-01	6.887830579584137247e+00	3.061697607111945718e+00	7.294054696435517959e-01	6.270336402435437329e+00	3.133349337227867792e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.250769486008554310e+00	2.078272578424862793e+00	1.048761086978639412e+01	4.952554644785373661e+00	4.057266590129682271e-01	8.838677847202461635e+00	1.265821566930103170e+00	1.068235916709601385e+00	9.153143562524059362e+00	2.675871912541858677e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.092540945696527821e+00	4.747117833329904890e+00	3.168426438221644048e+00	8.360397940621403734e+00	2.104937694068322873e+00	6.525253072195654092e+00	6.607431379686497408e+00	9.868230327231281018e-02	1.649037267182373423e+00	2.598941338413282764e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.321920959592386424e+00	1.606157181398815137e+00	5.573390201560205703e+00	9.348878370872879984e+00	1.697674486572894548e+00	5.071099165006415888e+00	2.851038876230302499e+00	1.419129507159318848e+00	2.962371086746963478e+00	1.270571957239417884e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.941296790580181231e+00	1.467130818400196768e+00	2.630023213485789491e+00	3.000079949963346593e+00	9.136007472949798647e-01	7.910923489221749705e+00	2.381853519968510913e+00	2.441941339695960222e-01	7.472070472435373034e+00	1.604197096072118800e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.239519495204692401e+00	4.231703131094445958e+00	7.341358987203442155e+00	1.432434887597314965e+00	2.646106752032590381e-01	6.027484420504614526e+00	1.362724893691419803e+00	1.860915650346443240e+00	4.256693198304814629e+00	8.935452261885604486e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.039898997326171193e+00	1.576595644156645548e+00	3.068647708600632740e+00	9.383673469894819874e+00	2.544138608854277894e+00	2.260610500063577444e+00	3.846349889493852370e+00	1.916330299431844297e+00	2.078847897651438625e+00	2.868429310479899286e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.279841278610641453e+00	6.215507376806590045e+00	3.092257482160763349e+00	4.009601502284943386e+00	1.904216967373675740e+00	5.584507290988542927e+00	5.304510378236659385e+00	6.017809132046736398e-02	9.989505914354461780e-01	5.404726463186065644e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.958255013493346297e+00	7.551836135570812125e+00	5.186333499413409598e+00	4.767110644504341188e+00	9.541152090872492275e-01	9.269151357847583483e+00	1.005590973305334934e+01	2.275368692501763823e-01	-8.730186139196716155e-02	2.393548074455985386e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.417494704716478537e+00	8.614086115892398254e+00	1.153393571063855649e+00	9.148795004325275926e+00	9.135876130361802794e+00	5.586659044335498869e+00	1.787374918050311479e+01	-2.408229494557903583e-02	8.173165681902586854e+00	1.272109504623417875e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.263970689720214757e+00	3.442094431955837308e+00	8.650258783518438577e-01	2.358644524565277845e+00	1.535180352058834519e+00	3.481599610362202668e+00	-4.177132190018169045e-01	1.378576027670966320e-01	1.719642207838623094e+00	1.665167609603913856e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.600978643642076094e+00	3.330862526147714053e+00	2.758908833056286980e+00	6.674933020688137653e+00	2.160285294136339296e+00	2.873147903497456745e+00	2.821413347457152110e+00	1.546852767923442284e-01	5.538163163717216619e+00	4.688567925739086206e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.719290381556592084e+00	1.176195755592498227e+00	2.330997398739709237e-01	1.815345122669536959e+00	1.101828560617080788e+00	2.286133178263074051e+00	-8.102563896169978630e-02	2.559790375640581539e-01	6.177491665075911520e+00	1.111997993946340690e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.328889772049486773e+00	6.953047895749866925e+00	2.201150663534113150e+00	4.230920931128089535e+00	2.018167538002532790e+00	5.875169033043875721e+00	5.623968990134042834e+00	7.089459491929621382e-02	5.964369298655425311e+00	2.000244042074709405e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.540596728085302125e+00	7.602648435253958503e+00	3.452171100823438366e+00	8.538381439088970737e+00	1.924259417848545262e+00	5.464840633326389252e+00	1.355779473442211369e+01	3.987359519572414857e-01	2.227742643083473695e+00	2.085633779037581448e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.194573965511432245e-01	1.243137761307857136e+00	7.606679548946784664e+00	4.939529510874093532e+00	4.904606582829186823e-01	1.760919948841747962e+00	1.561190670132437619e+00	6.644528742951916200e+00	6.787842782817667064e+00	5.251717115826031090e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.131192467067775986e+00	8.965089234565727594e+00	5.289664489636747291e+00	9.937509760253533386e+00	1.441660847354930386e+00	8.650592851927072502e+00	2.190008482069523410e+01	1.154006758716930592e-01	1.418967940329837418e+00	3.979695708978371727e+01
