G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	Fg	Fc	d2	p	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	1.043055565004865182e+00	5.521494289394117239e+00	3.489264858172126171e+00	1.399592230820439376e+00	6.083624101856401900e+00	7.451614502059009659e+00	6.084826000155927339e+00	5.804117108580939544e+00	9.570365130054256930e-01	5.354343897793591545e+00	8.654683229138120382e+00	5.676509672625561498e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.025066485862567767e+00	1.381489520069133725e+00	9.538176389215360373e+00	4.573312890796167096e+00	9.045817405579041903e+00	9.795611476390691408e+00	9.146619622633455293e+00	8.218613945350863759e+00	2.113255668635080742e+00	5.858075380565939128e+00	5.292999847950605741e+00	1.276981933720875517e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.908286683901483372e+00	3.921529468978268262e+00	3.559225279794682173e+00	8.018137104684615935e+00	6.400888346948188534e+00	1.166284320526971952e+00	4.907206141910462449e+00	2.093725923393185084e+01	2.877567502641619201e-01	3.384446670833361814e+00	1.118094520822030757e+00	5.885076636712494036e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.455067244653047265e+00	1.239623996698284270e+00	5.548451377064952617e+00	9.338968732557441754e+00	4.020968691655362193e+00	1.951612537014954629e+00	9.698235961477141842e+00	2.097472203548178271e+01	2.252743971315390059e+00	9.581162133927950464e+00	1.435414871339457887e+00	4.690743253218442987e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.078501957874836492e+00	1.605084455373876562e+00	2.862330644454567974e+00	2.627111432340948127e+00	7.645918843714764712e+00	7.054509530163202591e+00	5.585890486608630745e+00	6.083865581187590799e+00	4.993934164677168996e-01	8.535989587223236086e+00	5.333517007702284651e+00	5.232883509290608082e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.582407823638698030e+00	5.143803385905338033e+00	6.601226390893691232e+00	1.668908583587755956e+00	5.559297905121286298e+00	3.574181373522876459e+00	1.916716829602507888e+00	3.921988908747755076e+00	2.288323578767351041e+00	7.560260074640586581e+00	9.744752015329806838e+00	2.122790535398647371e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.303770333705587925e+00	1.828565013340211598e+00	3.360685169182501930e+00	8.984952807366292760e+00	1.410269002313876641e+00	2.385837394641377784e+00	4.290322844812842540e+00	2.422847428318513074e+00	2.398757218970506866e+00	1.849705246971678818e+00	7.021715861584274521e+00	5.877191801083853084e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.260539564676973256e+00	6.095324257793322431e+00	2.822689081954892654e+00	4.374156475789453324e+00	6.215035109363171273e+00	1.332027226876049575e+00	9.678964908865738792e+00	4.268147149303712951e+01	1.232304328598650828e-01	1.876555012106415177e+00	1.252947964735354969e+00	1.242856565639880007e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.948801848664513336e+00	6.631217318288490148e+00	5.867554576237609787e+00	5.810983821158593798e+00	9.045516563668620336e+00	1.249069238968679718e+00	3.436989361615104599e+00	2.923458513808957449e+01	2.954929987806200753e-01	5.238125583194141122e+00	2.381919325066535364e+00	2.966520313185023738e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.636953873638771650e+00	8.297320137346213542e+00	1.320696375473902062e+00	9.528534438095428882e+00	4.445452984517271666e+00	7.873579540009494337e+00	8.711429053543373158e+00	4.259443467443580822e+00	1.266521175748583639e-01	1.910576654088500970e+00	8.257920228636949744e+00	-7.050472522367641492e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.640099987680931015e+00	2.428146411197455112e+00	7.436208096516543353e-01	1.594046837177092391e+00	3.512698548458644598e+00	1.759893922690868973e+00	8.827311300973891051e+00	1.496940570352311184e+01	1.371274347672309657e-01	1.001020517498461793e+01	8.534670553572480500e+00	7.259738222983503908e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.556974706732257907e+00	2.814047334184436533e+00	2.796762912716967087e+00	6.574563366163464373e+00	2.691382489892111263e+00	4.883601257898695813e+00	4.413270598115404120e+00	1.349354294662705067e+00	1.980977012744234711e-01	2.447717695023832185e+00	6.574785331096511420e+00	3.110401392212363003e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.135077316151486659e+00	1.860159441545020886e+00	9.467696634536049149e-01	1.606452231482792925e+00	2.375361188397203449e+00	6.578771698844564142e+00	1.937767308532159394e+00	3.495048520661143687e-01	4.768686828246802012e-01	5.340159661735835783e+00	6.539864588778267596e+00	1.193097434672350854e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.613995052867709390e+00	6.337899408072074081e+00	2.027797387636649962e+00	4.581813501554610646e+00	4.948797425313285814e+00	4.702254788025906684e+00	7.063201921398734484e+00	7.597593722789276249e+00	2.649157176478951492e-02	4.590069442286707435e+00	1.098659629096138346e+00	2.175497082546139715e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.189843681944223075e+00	6.773398672829075373e+00	4.293896239923320479e+00	7.926647891935601820e+00	6.192429299973226442e+00	1.397806016127281836e+00	3.615088780893579656e+00	1.937781378183181502e+01	5.951877549220258024e-01	6.410356586586130057e+00	8.291719286120770249e+00	1.052230312216645425e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.525502834611522696e+00	1.012059661576506953e+00	8.146322621873066439e+00	4.769415610627394386e+00	1.717466638968182746e+00	8.054174671801465735e+00	7.858624826752206971e+00	1.449722160358897671e+00	8.778050258839160236e+00	2.176347452005326755e+00	8.020047141808385405e+00	3.775353569329256143e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.585546853928136102e+00	9.492495878896557215e+00	5.965434623298437877e+00	1.011491863982240424e+01	9.190390849033253318e+00	1.040351947798723531e+00	4.924987378693932882e+00	4.363935210146719612e+01	2.315582661182847557e-01	4.615379815152495624e+00	2.885333862239548797e+00	2.192789264681595185e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.356956988569169020e+00	1.584988853419699861e+00	5.521438530212718021e+00	5.469179999340536114e+00	7.889815080583566065e+00	7.952370822012615470e+00	5.068879941949730572e+00	4.738042419675917216e+00	1.287253750176760470e+00	3.647542669779043401e+00	7.671129698281107245e+00	3.537196085604542350e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.955132339821443743e+00	5.733022614038850051e+00	4.278132332789236436e+00	4.392708021537013785e+00	5.967354379632826777e+00	8.854610085518915596e+00	8.124027922005213398e+00	4.987012594389175213e+00	1.639704810208504893e-01	8.395235341368019633e+00	2.929274352518118629e+00	4.010185532800218056e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.183306533252642012e+00	7.639062337111953482e+00	9.714854051126431855e+00	3.263920605485656434e+00	8.658634376371960428e+00	5.005391227642260077e+00	4.252458748705912228e+00	7.847555235007768637e+00	3.217424549160528002e-01	1.579997282453327045e+00	1.417317149576809543e+00	2.528897406932938630e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.672218506737051413e+00	8.522806379943917321e+00	4.774950953043438417e+00	3.738305408350885983e+00	1.521518472946996603e+00	5.704807683266588825e+00	5.148244788609848577e+00	1.234545780445713614e+00	1.118456214110800512e-01	9.427228648843131609e+00	3.056115968867367361e+00	3.315915210535178126e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.099737272500384222e+00	6.612597900844344068e+00	1.872200069347093931e+00	3.783259367848585963e+00	5.549842212201534508e+00	5.988576536473781076e+00	4.384937897138185825e+00	4.128491171706206941e+00	3.979590608865318097e-02	8.250441293491812544e+00	2.832948557465309047e+00	1.422642019982879757e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.071949793331900658e+00	8.294147248290711261e+00	6.550080953616416402e+00	1.626439655978341614e+00	7.190284762874728841e+00	4.191828801971192675e+00	4.041398927741065350e+00	5.963798114332480971e+00	4.507902758138888633e-01	3.695853582350087763e+00	3.885079188156009167e+00	1.402080648853644362e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.262179365027002120e+00	4.413901926691321975e+00	1.774240195973025624e+00	4.022952669721330921e+00	8.458176044855651554e+00	8.888824298343811492e+00	6.111115314301072132e+00	5.526276893014743230e+00	7.914382654617015123e-02	7.862848956350887875e+00	4.928600972404844072e+00	1.759891055538654214e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693038501941948049e+00	8.694845799659551844e+00	3.813894061947299186e+00	5.438392887658209496e+00	8.408441001962177808e+00	8.958471152193128617e+00	8.664801017879137035e+00	7.456109558702690876e+00	2.216136842626908743e-01	1.395118848990578808e+00	5.736638679500346782e+00	5.249110397613310219e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.196204484004859125e+00	1.359481557687799658e+00	5.409917207064964373e+00	7.611283851190360217e+00	3.698278413848517410e+00	3.651518362595872258e+00	4.334885535456198369e+00	3.742355971728595687e+00	1.344054932959188875e+00	9.920845894962452505e+00	5.375759581671804455e+00	1.199991906036480316e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.133935958521901988e+00	8.901839248244451497e+00	8.604680713132902170e+00	6.943960206780208644e+00	9.077707073843015451e+00	6.734724730114724167e+00	5.653231026715405783e+00	8.059417935306466774e+00	1.131783312982030054e+00	5.470957798758075974e+00	3.721431748643535098e+00	3.126634817104257280e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.065197654696747431e+00	6.129667563998840940e+00	5.274112651264118767e+00	7.224540304828766857e+00	2.149323461257554246e+00	9.224565177412008765e+00	6.749245927566328795e+00	1.306946703118595066e+00	1.497500919529715313e+00	3.383210744420907190e+00	1.477549016246265445e+00	5.226122868130928190e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.561899178689655443e+00	8.181245482593137552e+00	7.292197282981454087e+00	1.508345242243598561e+00	9.012702731949767454e+00	9.005731857882009805e+00	3.716286050444019828e+00	3.084742349180273013e+00	2.059994362872120677e-01	4.556070847041906902e+00	6.641521390495136679e+00	1.266210893963319872e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.274209549459461854e+00	5.100178179644254683e+00	9.928366222233695026e+00	3.162942554482288671e+00	9.901248459200898466e+00	5.771311397326009285e+00	3.721454126124745354e+00	6.475812983727411876e+00	4.325935501668320970e-01	2.116070355290349703e+00	4.928859663666854019e+00	1.542781583572006898e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.254919364448842778e+00	6.592915923831133007e+00	2.012125618925023396e+00	7.118416748535103977e+00	2.642915869133923401e+00	4.900916414948847333e+00	9.179320215085533974e+00	5.409123764939975487e+00	9.368159836958832309e-02	1.003619601226443514e+01	3.695756621915232465e+00	1.958273576816544459e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.644792280623641467e+00	5.434601983689447025e+00	3.609302459875792568e+00	5.680721983670356856e+00	7.543616708179237129e+00	3.479473433468478483e+00	7.325005666713012786e+00	1.648379455056160126e+01	2.830579159190870220e-01	1.505439346774176457e+00	8.818004805266067336e+00	1.354025576439361056e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.084731692326899033e+00	7.334972388509609864e+00	4.499003313755294720e+00	7.720474617545595164e-01	1.363955198730907314e+00	9.815505398683134430e+00	6.318957419929253305e+00	1.071240545324446458e+00	5.308430608711044441e-01	6.805487102381537312e+00	7.940992856686281520e+00	1.160319045591339915e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.230977733020034659e+00	2.000512244960639840e+00	4.855728161320155500e+00	8.588190200705273725e+00	4.685075590117385502e+00	2.185286434027078339e+00	6.509772746845247759e+00	1.427067303978546953e+01	2.277346805951522946e+00	5.032702849467855621e+00	8.671899510738793282e+00	3.322799152318862692e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.641633247059820722e+00	1.547002543312924416e+00	4.493621247905008609e+00	7.883664957496272052e+00	5.313283909932490445e+00	6.116177268234049613e+00	1.093515179260214909e+00	6.923825095970628229e-01	1.855224680402889570e+00	9.633911963600926498e+00	5.584360776319905462e+00	1.039656722431236702e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.009126598554050958e+00	3.577712892276277756e+00	9.359789060207784672e+00	6.026373345762111811e+00	6.161475639092810930e+00	4.219042396235576753e+00	6.279904298581948652e+00	1.125778929124461847e+01	9.782920386511846367e-01	3.165238494299783767e+00	2.027755246226570662e+00	8.444229209810613312e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.624961218244654226e+00	2.580661188985879928e+00	7.278632110478388206e+00	1.555820279387765792e+00	9.027719542807572495e+00	2.920282724216725079e+00	5.311324123566131483e+00	1.519314957983406522e+01	8.283570450463934032e-01	6.149284320271346971e+00	6.652982671747750487e+00	5.028481756586137941e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.909155140585514054e+00	9.292902914200872999e+00	6.915240728519329139e+00	7.390355873291087008e+00	6.914728586844686831e+00	4.291965357439749162e+00	5.715897514364181475e+00	8.927995267363105114e+00	2.055937787897794689e-01	5.388408532510422511e+00	3.015446390145305688e+00	2.833810453108567273e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.008728408651756947e+00	3.200477928433135943e+00	3.722238267216263718e+00	6.512546567689754262e+00	5.170597207114263405e+00	9.689574255016710325e+00	4.481237583751906506e+00	2.390200026281083190e+00	7.834440323901493697e-01	7.407413610046137187e+00	4.554590465640205643e+00	3.736603073062850111e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.558976662257084200e+00	9.994003865165813849e+00	8.387972840325529589e+00	7.543809130376435412e+00	8.108779574416075775e+00	1.985441835051720894e+00	1.256047776531584947e+00	9.986904940175708845e+00	1.158570660310282163e-01	1.568837140001779762e+00	1.396998336129627205e+00	2.242336276661874628e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.922971431631126826e+00	3.998547482716240609e+00	9.759424038837900994e+00	7.504115986570469410e+00	9.268283708543817667e+00	6.030053115655878315e+00	2.857956046149013662e+00	4.535288585159594987e+00	5.692852814717971333e-01	2.727987554127091041e+00	8.648296055989707298e+00	1.914222334334403364e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.668322118465249915e+00	3.476095482917632928e+00	8.614922233343227376e+00	8.104453163579568908e+00	1.271932304093156496e+00	1.809040881085805852e+00	9.626861251344651649e+00	6.151158517890740640e+00	9.987234765205984521e-01	3.256560405345998888e+00	2.357146288497809827e+00	8.738034703307626216e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.707646994578219335e+00	8.138634447481161160e+00	1.267969742789318399e+00	5.133289880189111365e+00	9.756065830763061442e+00	2.260643542690675023e+00	4.941674890429968769e+00	1.926555770178796223e+01	8.377036575858881617e-02	7.682323443587480760e+00	9.443935802908507426e+00	1.736603305970440270e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.315858618698750426e+00	6.379446902191459046e+00	7.217821249399185568e+00	1.965016486806665741e+00	1.660687254390690315e+00	5.121529774847770611e+00	5.270062891221632739e+00	1.508064562353258253e+00	4.260026426107391129e-01	2.747461354194107752e+00	8.234924699122549541e+00	7.300527914615155822e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.235042971000027467e+00	5.558317066307506771e+00	1.642953490814246242e+00	7.106682413209685301e+00	7.946131899110317143e+00	5.590653739184864968e+00	1.371347989381539234e+00	1.896015870230711720e+00	1.132098755896748937e-01	6.210086001875239958e+00	5.260849847923462441e+00	6.224486841056100506e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.351109214873035924e+00	5.725039723116039703e+00	3.299971177552382784e+00	6.490436417849971384e+00	3.441891050187237955e+00	3.398559072505574985e+00	1.116340811290349233e+00	7.572750574422494330e-01	2.585712227424002418e-01	2.839845164544017475e+00	7.630016222046344332e+00	6.621716255578791177e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.736152519107563741e+00	7.755708456109084104e+00	1.389496290911283349e+00	7.608780746182071120e+00	2.501599794122299603e+00	4.201217470780004959e+00	7.724014078662531979e+00	4.293204767825148593e+00	5.151176386128157592e-02	8.378610546498491018e+00	6.840760167480643084e+00	3.080120178204673875e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.798630396049615054e+00	3.257984253457925750e+00	6.397211422732337560e+00	2.281265378001375854e+00	5.274843334770531911e+00	1.903473115420781125e+00	5.978016381393401524e+00	1.556505429520793271e+01	3.644494162305784712e+00	9.899651400527474721e+00	8.624708674223620974e+00	4.806000156873100337e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.911188808426734553e+00	9.913734226892486845e+00	7.589020316615614270e+00	2.767276642167537659e+00	6.897334398144129963e+00	3.527342437959341215e+00	5.444226396304229887e+00	1.031762786958539557e+01	7.116765405710521186e-01	5.951742609641655690e+00	4.534247902028107902e+00	1.800012792795311789e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.257495410134136238e+00	9.526164104000656607e+00	1.647471509197549810e+00	8.925651166589023688e+00	4.348182193706320753e+00	9.784628756450814535e+00	3.435334740651548202e+00	1.978746346614748131e+00	2.494395140584028392e-01	4.504358023711517944e+00	8.076547575638644005e+00	4.041886277706288610e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.421897925722700906e+00	6.893660636151894394e+00	4.228436078829627576e+00	7.305642100841379438e+00	1.643326187748298528e+00	1.016582470543766803e+01	7.581482620079204260e+00	1.412897473496211864e+00	9.779738561031191546e-01	2.820085821371399959e+00	5.386025711359856416e+00	5.027605114413311593e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.494837865865495274e+00	2.617517882849459188e+00	5.045670155571381876e+00	9.119673990536927732e+00	6.213398248612402419e+00	4.168881105755654737e+00	2.513873032967182120e+00	4.025613282610025045e+00	3.766296336605292616e-01	1.833919206775362021e+00	9.377796388165000607e+00	3.784604215164507623e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.942872509894854716e+00	7.341187995477370443e+00	4.091689400499483042e+00	7.492291141503576668e+00	9.040128907615754272e+00	6.179355618605804956e+00	2.544999784092660366e+00	4.617461521395164858e+00	1.737576989579339426e-01	3.941786533698434791e+00	5.846807263863227355e+00	4.545527588463638136e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.970518061010086086e+00	1.804445780795113308e+00	1.976370177121976379e+00	6.617376324463654313e+00	4.246714236914183260e+00	8.810403482489878257e+00	5.291608653817092112e+00	2.618476526578647157e+00	5.296333749205154318e-01	7.167159375690444811e+00	5.055608849929512871e+00	3.213755843978238325e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.085630377268076874e+00	2.092534491023690268e+00	5.269199995559745275e+00	6.781225983087304954e+00	3.194386230284847805e+00	1.254368937311804766e+00	3.306109671050017962e+00	9.652123455330880120e+00	4.013372784683337358e+00	6.242631002315111033e+00	7.984915444844295607e+00	5.138702058685088225e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.342021524358303353e+00	3.195333924823338112e+00	7.678304135508018824e+00	9.684649239959270517e+00	5.195628701681834549e+00	8.535411830835002434e+00	3.145953997988015782e+00	1.986612123069306346e+00	8.811822129623111399e-01	9.709450357085069427e+00	8.105561620194164263e+00	5.392053058867703363e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.721839103720677500e+00	5.079206408563469388e+00	1.752717976585214332e+00	6.470971111715177138e+00	1.425818777090715583e+00	9.621108759967663460e+00	6.629107385661207275e+00	1.779170299519472032e+00	1.175989692114922658e-01	4.340394595193008520e+00	6.031794912395020525e+00	5.271864446191165676e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.439411485426386861e+00	8.771400491006243527e+00	1.263820870896102289e+00	6.656262122361419564e+00	8.855890316792228489e+00	1.853228656011386422e+00	6.930472456852725394e+00	3.114270999513558635e+01	9.609332420305713440e-02	7.380341688011671231e+00	1.806515825980945511e+00	1.051885951080281156e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.096939918662187985e+00	7.513650139362239244e+00	3.888577907982427195e+00	2.565137263895784336e+00	8.549414571536631868e+00	3.230020354426413665e+00	8.526318061720884245e+00	2.843100437746095466e+01	2.100665564078111891e-01	5.131405092785100486e+00	5.143194421660994387e+00	1.157853451613568785e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.724784341638080143e+00	7.970048694789935162e+00	9.733029094236000489e+00	4.699647600921220025e+00	6.389021814327329629e+00	9.881368267655611604e+00	4.459057498253311103e+00	3.341033626803759482e+00	5.291778344460670302e-01	5.453647153611275833e+00	1.005390826003798743e+01	1.650741971741519709e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.419209424505091022e+00	4.752572316833031607e+00	7.477667409404084253e+00	7.708060061779869798e+00	4.245773250225688855e+00	6.178012227441510795e+00	1.768310677940863274e+00	1.100128442529557438e+00	4.329300907970277668e-01	3.494436824986129952e+00	7.401252428722157717e+00	1.077426540457019799e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.478023587052073928e+00	4.662048263919802871e+00	7.169157218218950689e+00	3.216457258865768942e+00	7.854269753251226227e+00	1.146116088243733344e+00	3.061344976563323605e+00	2.496858533780911671e+01	4.567780555150085520e-01	5.143168076541966727e+00	7.865263788887751240e+00	1.756776610286150841e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.390832544422210715e-01	4.501313226134849188e+00	4.172794162580610866e+00	2.844575550899266059e+00	5.748628437376103406e+00	3.282590454133206048e+00	1.041624171198742310e+01	1.724613172753703694e+01	1.410233777466844973e+00	5.360737026709491815e+00	1.595608192160613781e+00	8.066675358250099848e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.521196558142145605e+00	9.753734805668388574e+00	6.479928701539768632e+00	3.627496578335146271e+00	8.418510275636933216e+00	5.222883548630498751e+00	6.227212142778978610e+00	9.881829695627621035e+00	2.489238011797424710e-01	6.881175266679500524e+00	5.547347487255594345e+00	1.738116795490440403e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.957006835537884903e+00	1.154799460402684330e+00	3.740742458255351677e-01	3.005334168665920291e+00	6.670496710378386318e+00	7.199822497343689065e+00	7.673021095577919226e+00	6.262227156154465568e+00	3.000623182713302306e-01	9.424568158524694539e+00	6.455013951284001017e+00	2.033444585742345101e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.097966527390715541e+00	9.092810176205054162e+00	6.788120830906654746e+00	2.885186929727037608e+00	8.220269595162186249e+00	7.584608903081623943e+00	1.120935511456246925e+00	1.752744146763809407e+00	2.819469084814938964e-01	4.110510759860769525e+00	8.936270295456862911e+00	8.195736122641363863e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.608160447587581032e+00	6.216011782342965475e+00	8.930769619957878547e+00	4.844453822821554567e+00	6.205175072539005576e+00	1.008585511671429913e+01	5.729617301128255846e+00	3.629091263771180742e+00	3.779996009565173010e-01	1.579669965419160160e+00	1.559759327121529981e+00	2.467710529083913862e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.747764276631227354e+00	4.950058894506011775e+00	6.732396456710711519e+00	9.163261331613069771e+00	4.746520948823180319e+00	3.446932423734924367e+00	1.020598665017351969e+00	1.007137982431874690e+00	4.161714851888171363e-01	5.683987857892086382e+00	8.953981852348539050e+00	1.497819146793009981e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.615618850176445687e+00	7.360847004460999266e+00	8.258031808425384312e+00	5.562999644222681894e+00	9.645631861020662612e+00	5.904441155810956410e+00	6.352478526989673746e+00	1.053692476733643701e+01	1.033174406837509718e+00	5.967254724209064776e+00	5.722656014291282567e+00	1.889922921767192676e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.546180235285946614e+00	5.362928875354565861e+00	7.342273841403798684e+00	2.251261888726145077e+00	5.904938016593473726e+00	5.821879733761629261e+00	9.300169133676146060e+00	9.874660570486328837e+00	1.715573390116573727e+00	2.414686788151708896e+00	3.176268709944882751e+00	2.581310467947526721e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.139792481076601582e+00	8.683078872501084788e+00	2.073713035030694485e+00	2.323958021450401645e+00	6.450276120962197268e+00	4.916071195052055032e+00	9.843644983289003392e+00	1.393891574622812080e+01	5.468514129650259292e-02	7.978107673530421273e+00	3.783221077163322565e+00	1.254652479923092034e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.134579054035500745e+00	9.485087425636884007e+00	8.911762497264851035e+00	7.328195140679728325e+00	2.602056577732315024e+00	2.354768002909167990e+00	5.840300784069012430e+00	6.776322788824664656e+00	1.603536633781935006e+00	9.784318563995629603e+00	3.453452442942087863e+00	5.478674606498760369e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.937395764966463041e+00	4.994944205329213460e+00	1.494329899267005102e+00	4.563624695889711980e+00	6.015020141545281973e+00	9.248509708733616108e+00	5.159213529736224046e+00	3.364405789107148159e+00	1.626779245782679628e-01	9.752614675983691583e+00	5.907454073890590074e+00	9.477573419479620176e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.335206206426361675e+00	3.442836866367000592e+00	6.055405816035078992e+00	8.304453543722051023e+00	5.887981976935719786e+00	8.594644719437036784e+00	9.263852955063931915e+00	6.781689985999259207e+00	3.016874323336738439e-01	2.888074108270856755e+00	1.359746346309011811e+00	6.633291209893690699e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.082220948961517770e+00	6.278450937249627550e+00	2.272471187191994701e+00	6.698990542727938369e+00	2.518895608233603145e+00	5.593976389605566091e+00	7.020903802317410403e+00	3.969039638626496558e+00	8.340533026483477885e-02	8.861785225130400789e+00	2.017871767649855652e+00	2.752520307954589018e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.635900112966809594e+00	9.236909072685804745e+00	8.484423534922216348e-01	8.207053705753470041e+00	1.215335583147982845e+00	6.693672171875096666e+00	1.469888283493085979e+00	1.648674752376999286e-01	6.234749647133378675e-02	7.135069681655445528e+00	8.349672766709062444e+00	6.613152051304327372e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.688513943123708394e+00	2.894418639414083838e+00	5.057936413398360642e+00	3.525812576024931477e+00	6.424071246833841897e+00	2.855296394804697435e+00	4.999622611246447690e+00	1.068674452444509271e+01	4.823076501807060379e-01	5.383593768877953600e+00	2.107852885601054993e+00	7.712090520479756073e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.243372925575417121e+00	6.340519999753557734e+00	3.724657815047869747e+00	7.583589309581306281e+00	8.170118213390322737e+00	6.042786511312064235e+00	3.198794688410390830e+00	4.491888929192929147e+00	2.524354737257618608e-01	6.014802484338909849e+00	2.894057031983724215e+00	2.136131281577116958e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.696633843784353779e+00	6.155326854246679247e+00	5.454755137030646850e+00	3.938904086032199547e+00	5.908345581400785029e+00	7.566114281730676794e+00	5.327076136612963531e+00	4.581053156975082530e+00	2.215751340715611251e-01	9.208034905615534171e+00	5.413942368518836368e+00	3.009511188402542725e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.393439217988719392e+00	7.376130547676281957e+00	5.948392236378133191e+00	9.851400159557883285e+00	3.167958288280177115e+00	5.842578093269605866e+00	5.167397372555550206e+00	2.730741084062625390e+00	1.696072056020402063e-01	5.461750143320081463e+00	6.297440881467821328e+00	1.506574362923432719e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262481336730191472e+00	2.148361029164246538e+00	6.903018352685144077e-01	6.249224316488417585e+00	7.267044603093474109e+00	9.695688199492229487e+00	6.211489420956350038e+00	4.663360593465006865e+00	2.781311424432368340e-01	4.521754858827526924e+00	7.625319946693473128e+00	7.532661086029639463e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.421600776071105798e+00	7.237190630309080497e+00	1.856862614222223096e+00	3.795985387453231663e+00	1.469132862375913451e+00	6.314659752590364938e+00	4.322751541589997970e+00	1.157834908819727282e+00	1.823683417563072562e-02	5.047902818668417169e+00	5.079088389813803062e+00	1.556380645959627440e-01
