G c dx1dt d2x1dt2 m2 m1 Fg Fc d2 p W d1
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 1.40141859e+00 1.01079196e+00 4.47445842e+00 2.06136213e+01 -9.13917867e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 7.02254758e+00 4.11414650e+00 9.70035526e+00 1.69540369e+02 -5.93551561e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 4.41323979e+00 1.62185123e+00 7.27449629e+00 -3.87444833e+01 -1.66972841e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 2.28736227e+01 4.39404277e+00 1.74900760e+00 9.60623228e+00 4.53686116e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 5.42685521e+00 7.05685246e+00 8.76663661e+00 4.21436904e+02 -3.91176683e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 1.86158311e+01 2.04482950e+00 5.32503947e+00 2.10484850e+01 -5.63047914e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 7.80996255e+00 1.20037800e+00 1.61878516e+00 -9.80767818e+00 -4.33984105e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 8.64387319e+00 1.34186860e+00 5.94745530e+00 8.62263583e-02 3.89023586e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 3.56811456e+00 1.25682653e+00 4.75447851e+00 -1.97188598e+01 -1.03518113e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 2.49676816e+00 5.23993804e+00 8.89974464e+00 2.74208220e+02 -6.09380623e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 5.71326387e+00 2.43759377e+00 2.83595143e+00 5.11548505e+00 -9.62448124e-02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 1.03104040e+01 1.29505491e+00 8.43818149e+00 5.74231483e+00 8.25977868e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 8.95699169e+00 7.99087479e+00 6.01919822e+00 1.68842667e+02 -1.17890911e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.92451752e+01 1.76185324e+00 1.49149273e+00 4.94454634e+00 2.62661669e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 5.51220313e+00 1.45313542e+00 9.74660771e+00 -7.10649171e+01 -1.79618212e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 2.05153453e+01 1.74301287e+00 5.61353720e+00 -2.68743713e+01 -2.77523377e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 8.20522851e+00 1.73935137e+00 3.61789169e+00 2.20824366e+00 1.40557865e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 1.88118376e+00 2.00036797e+00 5.22466158e+00 1.73380377e+01 -1.66926973e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 3.92287620e+00 1.48127031e+00 8.72072005e+00 4.57400333e+01 -6.87753651e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 7.37849807e+00 3.08114819e+00 3.74412812e+00 2.81810123e+01 6.43143211e-02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 4.04150660e+00 4.67881373e-01 2.73408757e+00 -1.33692708e+01 -6.94564333e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 3.92564662e+01 1.07600793e+00 2.16164122e+00 2.40909315e+00 1.49919513e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 1.69533207e+00 1.22426564e+00 3.68073459e+00 3.72975342e+00 -4.28904465e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 6.25138405e+00 1.49037757e+00 8.02043278e+00 -5.77259768e+01 -1.34455630e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 7.19126434e+00 3.41115327e+00 5.24463729e+00 6.58769307e+01 -2.72823046e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 4.75955814e+00 2.32363806e+00 3.04733443e+00 -3.03401999e+00 -2.03887934e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 4.13111236e+00 1.87969896e+00 2.49566500e+00 -5.51594817e+00 -1.27174224e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 4.18631898e+00 1.62238186e+00 3.99456529e+00 3.66677043e+01 -5.36681946e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 3.58820333e+00 1.83307174e+00 9.45931936e+00 -2.96435126e+01 -2.18456399e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 9.12704361e-01 4.01461172e-01 4.08724041e+00 -2.43522478e+01 -3.92784252e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 1.60129982e+00 7.30190161e-01 9.89311668e+00 -4.17243858e+01 -5.80659857e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 1.22182376e+01 2.10624629e+00 5.36707410e+00 6.10792783e+01 -1.30961342e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 1.73947038e+00 2.39823951e+00 2.61247526e+00 2.63795661e+01 -4.85644764e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 2.40910784e-01 1.52867058e+00 9.02026083e+00 -1.64835538e+00 -1.66990064e+02
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 2.59707011e+00 7.28570918e-01 5.14319836e+00 -1.71541013e+01 -1.54035756e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 1.32008835e+01 5.27598082e+00 7.38704209e+00 2.10792427e+02 -6.22763096e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 1.91975768e+01 3.75455753e+00 9.85340425e+00 1.51079666e+01 3.19328561e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 2.99576186e+00 1.35358846e+00 1.45157815e+00 -3.75627958e-01 -6.64732616e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 2.40644920e+00 2.98326993e+00 1.87025104e+00 5.53375838e-01 5.88372463e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 8.03423258e+00 8.75308176e-01 7.48411067e+00 -3.60971198e+01 -7.05894895e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 2.37644994e+01 1.01953851e+01 3.53642503e+00 1.60348421e+02 -1.18963615e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 6.79185152e-01 5.27813787e+00 2.65871257e+00 2.72423192e+01 -3.49393928e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 3.87219560e+00 6.81374560e-01 1.35425692e+00 -5.74429662e+00 -5.06299753e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 8.81829725e+00 2.66361725e+00 1.19662041e+00 1.78896409e+01 2.10469434e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 4.93494332e-01 9.79267878e-01 7.97037043e+00 4.69584162e+01 -3.13230579e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.45132036e+00 3.75066943e-01 2.20990085e+00 -1.02749224e+01 -5.82665553e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 9.96164759e-01 7.49468102e-01 5.20948554e+00 -3.15213895e+01 -4.37291371e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 1.88606040e+00 9.04361830e-01 6.45307134e+00 -7.65929844e+00 -1.28761109e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 2.20449352e+00 5.97101884e-01 4.85516621e+00 -1.25690013e+01 -1.79322740e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 3.12847676e+00 4.58083092e+00 1.24395987e+00 3.97307304e+01 -1.87421228e-01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 2.89509244e+00 1.12252705e+01 8.05151352e+00 1.04276780e+02 -3.31779455e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 5.82881608e+00 2.12668072e+00 1.09461902e+00 1.56133281e+01 3.12740830e-01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.25652191e+00 1.91417704e+00 7.85700905e+00 -2.40125825e+01 -1.02981939e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 5.87760599e+00 1.08103612e+00 9.03974044e+00 -3.51993941e+00 -3.03438688e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 2.66238329e+01 2.49130861e+00 4.89555929e+00 5.31407273e+01 -8.36248050e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 1.89508465e+00 9.34946384e-01 5.81988226e+00 -8.84003703e+00 -3.55134893e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 2.16854727e+00 6.31814657e-01 5.29285053e+00 -5.05124868e+00 -2.29040982e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 2.70127112e+01 3.35513479e+00 4.50287757e+00 1.06527630e+02 -5.14391038e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 3.95808861e+00 4.96414373e-01 8.98682082e+00 -5.52122393e+01 -1.99280212e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 6.38576968e+00 2.38953886e+00 9.04540160e+00 1.49028012e+02 -4.24059740e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 2.59146064e+00 2.24883727e+00 4.02234728e+00 -4.34581738e+00 -2.15764189e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 1.21497373e+01 1.03955971e+01 6.53562779e+00 6.03949981e+02 -7.68190101e-01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 1.56284184e+00 8.86192986e+00 9.34216806e+00 4.79330763e+02 -7.05389788e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 6.04281088e+01 1.51499448e+00 9.65852649e+00 2.89270283e+01 -8.26567222e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 3.26984895e+01 2.33119664e+00 5.58063136e+00 1.84013582e+01 3.40017035e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 8.14442739e-01 6.01176173e-01 5.07542325e+00 -1.61421781e+01 -4.96398427e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 4.86183023e+00 1.48382736e+00 3.50824884e+00 1.34473525e+01 -5.82878825e-01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 5.91828618e+00 3.55610077e+00 9.62984686e+00 2.35073291e+02 -4.07904406e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.70589285e+00 3.98387567e+00 2.28532874e+00 1.02903224e+01 1.62648574e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 3.33541842e+00 2.88986519e+00 6.21846618e+00 7.50794964e+00 7.11465614e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 9.61649154e+00 3.08545763e+00 3.54295241e+00 1.41868908e+01 7.75168913e-01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 4.37883339e+01 1.99863565e+00 3.51107461e+00 -8.99847166e+00 -1.84303408e+00
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 5.77609183e+00 1.86440662e+00 4.64471729e+00 4.43610524e+01 -3.92806166e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 3.22643998e+00 2.15056487e+00 9.98913642e+00 2.87094264e+01 -6.54454126e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 8.67523226e+00 1.75407542e+00 1.49469676e+00 1.13088148e+01 4.71725939e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 1.18061726e+01 2.51157018e+00 6.20687636e+00 1.54286483e+01 2.23107931e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.22245441e+00 2.80197806e+00 1.74314942e+00 2.44983130e+00 3.16744775e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 1.76284124e+00 3.11763283e-01 2.39068747e+00 -9.50999325e+00 -1.16691954e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 5.27759779e+00 2.81702183e+00 4.95606648e+00 7.30572220e+01 -4.17837940e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 1.72757683e+00 9.04277911e-01 5.59414118e+00 9.67375502e+00 -2.31517093e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 1.77559624e+00 1.57881022e+00 3.32913168e+00 1.75324691e+01 -5.38128548e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 4.37828323e-01 3.92736966e-01 3.84811418e+00 -1.88009774e+01 -7.18800601e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.26160398e+01 1.13925157e+01 1.78270318e+00 6.00539978e+01 -9.46674218e-03
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 1.77102479e+01 7.02251828e+00 3.72897805e+00 2.53379669e+02 -3.49427835e-01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.97562165e-01 2.87178868e+00 9.69902595e+00 2.58501977e+02 -1.30717799e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 8.57070998e-01 6.51936613e+00 9.50236644e+00 4.11549468e+02 -1.47932004e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 3.55943523e+00 1.17393800e+00 4.01390461e+00 -2.17431329e+01 -1.31970186e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 5.03534860e+00 1.17865100e+00 6.13768543e+00 6.51512597e+00 5.81158532e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 1.45815079e+00 7.93241362e-01 9.18635852e+00 -3.63677482e+01 -3.64059855e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 2.04128519e+00 5.07366256e+00 1.05565440e+00 4.84845092e+00 2.02659324e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 4.29592911e+00 2.86129269e+00 8.29615213e+00 3.37861235e+01 -6.05475238e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 3.78869150e-01 6.23072557e-01 9.53532598e+00 -1.94896757e+01 -1.38490068e+02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 2.15716720e+00 1.34563765e+00 1.82193161e+00 1.69480494e+01 -7.22472605e-01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 1.46893124e+01 1.70977702e+00 2.45302917e+00 1.96114406e+01 -2.16584963e-01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 1.13232266e+01 4.13188417e+00 9.64671672e+00 2.62046668e+02 -3.51979993e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 3.93646970e+00 2.14504914e+00 5.83786129e+00 2.22815710e+01 -5.80029005e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.69469974e+01 2.11679450e+00 1.12776971e+00 2.24585328e+00 3.00639576e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 9.04531902e+00 6.04840631e+00 3.31868799e+00 8.24309295e+01 -2.89401370e-01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 1.39870240e+01 2.90194555e+00 5.04949307e+00 1.22830834e+02 -1.26373141e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 2.29793233e+00 3.29028661e-01 7.23618020e+00 -4.47553181e+01 -2.19126754e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 1.84717452e+01 2.43291936e+00 7.59844340e+00 1.20735105e+02 -1.90473465e+00
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 1.22077676e+01 2.11739779e+00 9.95879362e+00 4.41828202e+01 -4.92960167e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.35743008e+00 1.88017698e+00 3.58760079e+00 8.51698524e+00 3.22586868e-01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 1.53280611e+01 7.18719751e+00 5.84398092e+00 3.01747632e+02 -7.24844810e-01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 1.63928034e+01 9.19291961e+00 5.79991193e+00 2.77369055e+02 -4.65966881e-01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 7.93957187e+00 6.14891001e-01 4.65080734e+00 -6.20111538e+00 -6.51169892e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 3.74704936e+00 1.47296408e+01 2.52245704e+00 3.35219844e+02 -7.24466808e-01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 2.38371735e+00 5.09566210e-01 9.79710907e+00 -3.75068743e+01 -2.81001607e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 4.24856531e+00 1.22715345e+00 8.67985468e+00 -4.49401824e+01 -2.25745251e+01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 8.75316721e-01 7.37703644e-01 5.48499725e+00 -8.27550602e+00 -4.79149588e+01
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 2.07948810e-01 4.91978315e-01 6.42920880e+00 2.45697464e-01 2.88443733e+02
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 8.96223379e+00 1.41343013e+00 3.04534948e+00 -8.21135021e+00 -4.86425509e+00
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 3.97989561e+00 1.42668598e+00 5.89408363e+00 2.53528654e+01 -4.22660919e+00
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 9.08879911e+00 1.81844446e+00 7.25473120e+00 4.52985995e+01 -3.63630014e+00
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 1.99310846e+00 1.30786005e+00 5.63650326e+00 2.61511138e+00 1.39531214e+01
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 1.44986062e+00 6.22871688e-01 9.91256654e+00 -3.08727279e+01 -3.49146764e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 9.24881445e-01 4.36657727e-01 6.50207491e+00 -4.16192797e+01 -6.90711920e+01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 8.75677718e+00 1.31781349e+00 4.33876341e+00 1.28040189e+01 -2.21108292e+00
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 3.71544506e+00 2.96041147e+00 7.94936825e+00 3.96332820e+01 -4.81923402e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 2.77413807e+00 9.31205595e+00 2.53416260e+00 6.99326367e+01 -9.58179091e-01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 6.52854494e+00 7.20568179e+00 4.46064232e+00 3.04638476e+02 -1.21603295e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 6.06787353e+00 1.47946146e+01 4.12263055e+00 1.55538508e+02 -4.53811701e-01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 3.12323768e+00 7.81890556e+00 4.88626386e+00 3.22943567e+02 -2.79194615e+00
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 4.58014097e+00 3.20542417e+00 1.36262436e+00 8.03601843e+00 2.03047372e+00 3.71555007e+01
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 5.60536702e+00 4.74600668e+00 8.60207096e+00 5.35755729e+00 1.39841173e+02 -1.21349633e+00
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 8.00222719e+00 5.34964856e+00 2.32540025e+00 1.79727598e+00 8.14613005e+00 9.78455815e+01 -1.22273156e+01
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 7.84766198e+00 4.44505690e+00 2.12793127e+00 8.73285646e-01 6.18840013e+00 -2.61811652e+01 -2.87314755e+01
