G	c	dx1dt	d2x1dt2	m2	m1	Fg	Fc	d2	p	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	3.168750109634765888e+00	6.793135843897553983e+00	5.245957360668837666e+00	8.905255359363822620e+00	7.549416977584595401e+00	4.174643843257300091e+00	3.311212408857303391e+00	1.447664157005306595e+00	2.815305404673504697e+01	-2.943174211384116390e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.722562826049799156e+00	4.629075190327829326e+00	3.601698243572203584e+00	3.216989840043399163e+00	4.344763072788272673e+00	5.147558796398049807e+00	7.405346854537819823e-01	6.198216224119812878e+00	-3.945307755748955003e+01	-1.309967796660644268e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.553161318587613415e+00	3.430731644978107120e+00	6.431194261601254070e+00	4.105127119023190829e+00	6.715643767962307109e+00	1.036287293503397677e+01	2.828077397795096815e+00	8.901529034961230380e+00	4.561375837560398594e+01	-2.199463554307585778e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.062459127912330104e+00	9.776969461617422752e+00	3.587235110590496490e+00	2.014603350481144250e+00	5.185450079103185672e+00	9.792382275477491405e+00	7.999989302711328909e-01	2.356073062220200409e+00	-1.961208657885137319e+00	-6.025955115631454362e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.673365186557055573e+00	4.716348748759041420e+00	3.724230161372525050e+00	2.966767152153035436e+00	2.632908400214790667e+00	3.286618624747509987e+00	1.099387175256180571e+00	6.360935928849966281e+00	-9.594460148881111650e+00	-1.678534845448247736e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.168849557924236393e+00	8.959365088761098050e+00	7.594111841633472082e+00	5.607104016827848092e+00	7.296750392584516298e+00	9.686753675025556731e+00	1.874130636593261734e+00	6.982585632188407665e+00	6.205408936289986599e+01	-4.580183592300387296e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.521681780470713008e+00	3.078048324480323394e+00	1.407507391065515812e+00	6.507411683510808231e+00	5.916692869477778061e+00	1.273205854408324456e+00	5.403081614779735586e-01	4.724348133968743646e+00	-1.892138605907535975e+01	-2.313095768070057190e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.197467492893512286e+00	2.893061398252219529e+00	9.105968045936776889e+00	3.227884722721166000e+00	4.268245712176097939e+00	1.208275162907767353e+01	2.974177406348298636e+00	7.365041577212010360e+00	1.761674229633161204e+01	-1.164215553820766358e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.421810538202761265e+00	1.348002993704234598e+00	8.627851576494363073e+00	1.465499691696394713e+00	9.243803770864170488e+00	5.257925251286253854e+01	3.208069031898043377e+00	4.742340147027995556e+00	-5.943829963533603156e+00	-2.671877908802091195e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.758159621527073835e+00	6.843146912516128388e+00	6.990979758342283468e+00	4.451466239008865067e+00	1.231120400834499362e+00	1.894409709364484939e+00	5.081946773986963706e+00	5.532199867118611891e+00	1.781466466084741853e+02	-8.113767978670434644e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.648095325926204779e+00	4.378336409971138821e+00	6.396008590081904366e+00	3.097681263220554815e+00	3.843531028953439233e+00	7.848954813962403243e+00	1.693984774967083995e+00	1.039933338941847918e+00	-1.011013656266285698e+00	-3.096645780249045643e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.543817871138865261e+00	8.750617977747026544e+00	8.991300488066707786e+00	2.910803562884920481e+00	1.464006497440558219e+00	4.691491133658757917e+00	5.146932208034858292e+00	7.193696432738927449e+00	2.996949012675031554e+02	-5.515669308344365973e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.253769165228314053e+00	5.314520217062156604e+00	2.698072399741297200e+00	9.581303702888829932e+00	7.855151712725580992e+00	2.160266497491583060e+00	4.404739262016708956e+00	6.935068996063987079e+00	1.518719399404128012e+02	-3.024314420449041751e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.832957850925342136e+00	9.828360858992867932e+00	1.657402651852094566e+00	6.552963357460518168e+00	7.402314764675809400e+00	1.998650026855858242e+00	4.246953857944766320e-01	1.268787920671491376e+00	-2.475572921542382065e+00	-1.150366238843635713e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.579771651471952865e+00	2.610312514246969862e+00	3.145128023731363687e+00	5.959619732266957293e+00	4.060370553900853885e+00	2.059679836061703462e+00	2.425126513004929762e+00	4.261605181695228950e+00	1.745584140609830470e+01	-2.360180236089087114e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.534161954390180327e+00	8.833854912035217666e+00	8.169085785820037415e+00	4.765066103125123576e+00	7.087641635551683805e+00	1.210187153873284949e+01	1.716064303893693133e+00	9.858474326384103037e+00	5.618354214888439202e+01	-5.890712669410649305e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.569598507106940488e+00	8.142290726928656852e+00	1.257007573387269428e+00	4.941166067289635144e+00	4.535348722792940102e+00	1.152024079290743241e+00	2.931054504677181871e-01	4.803187037463784392e+00	-3.476747225425427956e+01	-3.849109346061165127e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.290882322095471935e+00	7.942001040150357127e+00	6.172832888581540445e+00	5.860103167670001056e+00	7.880832324824148749e+00	8.223470216051069315e+00	1.350768544110294789e+00	5.607167896574826393e+00	9.116921430926439029e+00	1.635356777526267624e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.313339984632128754e+00	8.606486427705924314e+00	9.986097447451669495e+00	7.274913825611268869e+00	5.049823734613917203e+00	7.023762958080795649e+00	4.619245625107101461e+00	9.172957034305792234e+00	3.240730718106526638e+02	-5.151624368279578370e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.087152871141602750e+00	7.893081344500413543e+00	8.763277426109251422e+00	7.428562022686729271e+00	4.722982847141663498e+00	5.540955190587019352e+00	1.524612637671501680e+01	7.435523612181548003e+00	8.850818741917063335e+02	-1.383569977017524044e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.374643431790655512e+00	6.638268282451586622e+00	5.688645505137842839e+00	2.480955862906795595e+00	9.486209650097343626e+00	2.097133291527530830e+01	1.224640905235597543e+00	6.216253109139147526e+00	-8.049251564007409598e+00	-6.617289839039981914e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.793869265364350873e+00	2.086228258977818495e+00	1.547516954875450157e+00	5.565500803368117033e+00	3.212356977629615695e+00	9.881000215637408823e-01	6.741000538735091308e-01	8.162732190669530041e+00	-2.742164879588463222e+01	-4.559997717163083308e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.728883873998636744e+00	1.355726530159906629e+00	8.490957482433881154e+00	4.765592402094504187e+00	2.129193436709953868e+00	3.781101715285933196e+00	1.706335989466364111e+00	8.743090132264381253e+00	-6.617791130441260350e+01	-2.397401960180780023e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.607948233821877793e+00	9.176203490215229408e+00	6.393869977786113878e+00	8.880990104932124041e+00	6.289242695353630452e+00	4.605349034714635081e+00	1.394095881630037503e+00	5.126859552327606373e+00	1.306550221429323955e+01	-4.042140623729198801e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.659819399720051436e+00	6.526666061308890043e+00	2.047809201867688333e+00	6.752697450767692011e+00	9.721743864531537938e+00	3.000872351071548483e+00	5.033405368957509785e-01	5.277571981628264020e+00	-2.977498272044633154e+01	-1.792919024513672710e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.572550395066810047e+00	8.236006594948566573e+00	1.705114675610471142e+00	5.807725176269626033e+00	4.346441109403228253e+00	1.341647050730613744e+00	1.010831083397654373e+00	4.446483590529981100e+00	2.011149108680669073e+01	-9.268270515871963156e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.618732204657842288e+00	5.313866149392355354e+00	9.127609156496298226e+00	2.006995617911647489e+00	1.518871013677759452e+00	7.028587533034921897e+00	4.090197574595325847e+00	9.768995546473760783e+00	1.700469495863167708e+02	-5.959946183134171349e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.570712638230640223e+00	2.017182283716405511e+00	6.976131708909032447e+00	6.509994361609072300e+00	4.069513659143168205e+00	4.423171109167507886e+00	1.616789592907447393e+00	7.378546250613070789e+00	-3.852579639084886054e+01	-1.686759600084022281e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.852829199952740424e+00	2.175586950466910086e+00	8.471911574725496052e+00	2.116160151948288437e+00	5.475856476297015440e+00	2.280067264944390359e+01	4.396465460509099366e+00	1.813008130033716636e+00	9.193565255293284721e+00	3.364941811622398915e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.587313879907372272e+00	7.122738748827166511e+00	8.921073629014218298e+00	4.094693971166596391e+00	2.464428609887239663e+00	5.339185418759099022e+00	7.069591826755959652e+00	8.797256300228154302e+00	4.217883170913387403e+02	-3.837843455914266677e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.067303767597080899e+00	4.804758729645685733e+00	6.181078839718665563e+00	2.287986744790058591e+00	6.952390725231102131e+00	1.856180487140285251e+01	2.088212965742779037e+00	5.366831531435451552e+00	2.095654717855547133e+01	-6.272490898590601383e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.471470236128219256e+00	2.819994180670096551e+00	5.671239936609105747e+00	7.189892522169836653e+00	1.003340892954384245e+01	7.971598176788890378e+00	1.186614196108737529e+00	1.720631464330370619e+00	-1.032430799319566539e+01	-4.251033637767758222e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.247098789457433909e+00	5.414174612012727650e+00	4.802024632019934458e+00	2.866628177246161702e+00	4.989487498654698427e+00	8.611115295307282480e+00	1.358136301639739418e+00	5.989167789298603495e+00	-3.275201598059130914e-01	3.890610096062151797e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.203675638369303691e+00	1.508692957680701108e+00	3.932417842678117115e+00	4.577740808264064931e+00	4.264252314552467560e+00	3.665962405887573272e+00	1.219462953599106170e+00	4.722374158435735048e+00	-1.946579491724094169e+01	-1.012043488555471527e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.924023988029275767e+00	6.273177281831010532e+00	4.981594546524612532e+00	9.116525008107918993e+00	4.698683066296326594e+00	2.459572396738674005e+00	5.227981019579579502e+00	8.921265418482002829e+00	2.747531800713398411e+02	-6.028269123399465634e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.546555351270973766e+00	3.446780808921310779e+00	7.895443630022151993e+00	2.815587468108840863e+00	2.058656352217148378e+00	5.783807552773235550e+00	2.448484493556990493e+00	2.870308320197359819e+00	4.832986157257138871e+00	4.302170641701123788e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.923505623954396171e+00	8.158018178120489239e+00	6.435681706993771733e+00	5.587317898871492439e+00	8.892920444560827420e+00	1.038203125530835180e+01	1.315039014075707113e+00	8.383609505850266430e+00	6.058284656114820699e+00	8.310010389117488572e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.244306907251102157e+00	3.777050376759953476e+00	8.999832350292583882e+00	4.702595866833226168e+00	4.715558957997752820e+00	9.032595096521491840e+00	7.969099160043714214e+00	6.003566401266544617e+00	1.697606476073100055e+02	-1.139987923892765931e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.615733691719814402e+00	5.123150020858060039e+00	4.998087715591227109e+00	1.216435416872795106e+00	4.482877102855079343e+00	1.927595554890467966e+01	1.749110139884797244e+00	1.551862210603473846e+00	4.213953186616839375e+00	4.082420723815445296e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.963316083341002383e+00	1.170806519726698802e+00	6.521966333223947920e+00	8.092419576223269573e+00	6.951944466417476320e+00	5.621519362437148892e+00	1.495359490007574843e+00	9.646567608926327253e+00	-7.085850193471900127e+01	-1.787822796331757402e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.737938311072923625e+00	1.636289763281176146e+00	6.799384914917985689e+00	1.663921980696940528e+00	4.979498113720791430e+00	2.054537378413374427e+01	1.776603153116941725e+00	5.544936434213091125e+00	-2.639229523760563012e+01	-2.748977843187242698e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.225290951567743924e+00	4.568863350520260269e+00	6.366757396937969382e+00	5.206079018392959945e+00	6.849416138855174196e+00	8.341224705251292448e+00	1.745377779323652678e+00	3.608213680794985834e+00	2.153022887537733077e+00	1.408149135093221282e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.314033431697008147e+00	5.350892478355802950e+00	7.339989228328397175e+00	6.101939065258876305e+00	1.548073681403976387e+00	1.752617020786979118e+00	1.935707511630330613e+00	5.244065080656735489e+00	1.805668286269961342e+01	-1.662542382402315866e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.227657852376303538e+00	6.449102164183469377e+00	3.118137479243917820e+00	6.673260257101432558e+00	8.337950335325530204e+00	3.950518325917052653e+00	1.553866081987711700e+00	8.646237884865467294e+00	4.701614169528326670e+01	-6.961451728551126372e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.640559161589389081e+00	3.627150041948788761e+00	5.621330852900922714e+00	7.155386834485917724e+00	9.439451109167723786e+00	7.400984362446535236e+00	3.080571977045108767e+00	3.737172232922461923e+00	2.838028065641610098e+01	-2.490373184151953301e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.287730237487423324e+00	7.204082890737705469e+00	2.013105095620189466e+00	3.316877166466389859e+00	6.820467625710726622e+00	3.967178659476954472e+00	4.588451925339948612e-01	2.797385393483187155e+00	-1.350483601616883256e+01	-6.767481327966653915e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.342267617916078848e+00	8.715372021781380596e+00	4.458133288246114212e+00	1.057850495228327414e+00	9.559717569055335318e+00	3.930246554721756524e+01	1.060906727115386472e+00	2.165407562784129158e+00	2.976091040798988452e+00	1.732228866865855643e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.763209160513255824e+00	8.037732372283603155e+00	5.340075567185211369e+00	7.551569188230558005e+00	2.467322958011846090e+00	1.577069999013752000e+00	1.235146250679564295e+00	3.732254703588756328e+00	4.218453184210159357e+00	-4.405146003786645004e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.173358055777077524e+00	1.457733435563445479e+00	6.780584709678785238e+00	5.806070706741230936e+00	5.376483623176132376e+00	6.199463982449908706e+00	1.501553507934334952e+00	7.987948331114114175e+00	-5.918779560327618583e+01	-1.352918085560566652e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.669011271351467762e+00	5.297635764518113355e+00	9.583108185446040039e+00	8.431892587764334479e+00	6.446507195239038701e+00	7.032604509433768136e+00	3.438635516759988242e+00	5.200203790125234704e+00	6.587534310345105837e+01	-2.585426120359868740e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.488606887090030639e+00	1.989143188911463467e+00	6.419513988584547803e+00	8.339313390618555033e+00	6.307818720636403143e+00	4.883260269292105882e+00	2.296865997413589877e+00	3.093905179720152887e+00	-3.263028180929085309e+00	-2.032210854346595497e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.116297234138784233e+00	3.160154848712510400e+00	7.656680451436501222e+00	8.566635545913289462e+00	4.656647783160599907e+00	4.112735176546610916e+00	1.870664866223572531e+00	2.515923573395974611e+00	-5.285717618763756676e+00	-1.263287540693748667e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.823418648579448131e+00	9.886108888941132378e+00	5.613047464721229396e+00	5.439917148446057560e+00	4.052633425622093277e+00	4.358296144586018883e+00	1.681084071665174484e+00	3.929521354167114122e+00	3.655531354388719478e+01	-5.254752940499281877e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.299838426171917583e+00	2.366763771338477262e+00	6.683647231293349478e+00	4.051437847883088139e+00	2.059408513410503350e+00	3.651930345128006294e+00	1.839564559511654540e+00	9.415383782601235652e+00	-2.969294506112972343e+01	-2.187572909979639491e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.246293407347110360e+00	5.532512166663134501e+00	1.630955372436996509e+00	8.211929534710110445e+00	4.511402127850033139e+00	9.482681747297468933e-01	3.964735658778649197e-01	4.173076159430117116e+00	-2.485321855412872338e+01	-3.923718213996223625e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.060102532141121046e+00	6.494346198177621154e+00	3.288604094627963104e+00	5.151164502484568253e+00	2.445698000566082442e+00	1.554773206187557655e+00	7.029683926099661306e-01	9.842393912737982475e+00	-4.129809731845180210e+01	-5.803446411204738808e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.104063771380420000e+00	7.290337052815719865e+00	4.237299452526677612e+00	2.622031701333136677e+00	7.547573075618596583e+00	1.213519286414395459e+01	2.120872635208225443e+00	5.418333060599020534e+00	6.203979207915417504e+01	-1.416916595014796831e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.424626077077712161e+00	6.106723699911672298e+00	5.265463847023442057e+00	8.684562678645244560e+00	2.798527935146502887e+00	1.780976601372620927e+00	2.428045807349155094e+00	2.586241075128381084e+00	2.588761454924078720e+01	-4.817064309265273181e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.897051091210760321e+00	1.095830526481466283e+00	1.474421363730936685e+00	8.920774763628219972e+00	1.553925916116049910e+00	2.352349950120635469e-01	1.553954536188168589e+00	9.020086596768425835e+00	-2.459144725771730045e+00	-1.668353620932968226e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.167280139273868755e+00	3.874240004867837595e+00	2.197133010735675462e+00	5.160436419883525971e+00	5.988970821382878285e+00	2.490777429925448594e+00	7.210890953052725427e-01	5.159360242637789362e+00	-1.714249231019750397e+01	-1.544533903413915610e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.312731497711488782e+00	5.613845189996587770e+00	3.518303149724736567e+00	1.581610527862055804e+00	6.293480084673237940e+00	1.308049634251574922e+01	5.286424469586408215e+00	7.271778470566632180e+00	2.107757965135277516e+02	-6.036934105250999494e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.136804884619623479e+00	1.829934930334750742e+00	9.753300221822925664e+00	4.489636460656407202e+00	8.806589936333924840e+00	1.912148821087061989e+01	3.802884492037780451e+00	9.773156938197915977e+00	1.578752453570867686e+01	3.219122232030419362e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.872409447421587991e+00	4.210962972703046425e+00	3.990613362854299240e+00	8.162246448014922606e+00	6.256085682258016867e+00	3.140284951763839150e+00	1.384547210775490811e+00	1.456314535157700263e+00	-1.088998694837511438e+00	-6.650884192491771785e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.615897145856441952e+00	1.299821298230455113e+00	5.386509739075092007e+00	9.114116407761089889e+00	4.061520008161339845e+00	2.582108466792602641e+00	2.960600119246325601e+00	1.830514220380922152e+00	2.411702933466461918e-01	5.892185243004865924e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.324783413209364547e+00	1.844912031959941690e+00	2.767601442036208503e+00	2.945789297157667352e+00	8.236410257316356009e+00	8.050501771963508801e+00	8.017042544065962062e-01	7.538784917717632261e+00	-3.734355238527821541e+01	-7.143950598742093483e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.345483644134516377e+00	4.618158369567250787e+00	6.523537226411439072e+00	1.575189747701883913e+00	5.852172914891124123e+00	2.377632041089468729e+01	1.020396466672829838e+01	3.448310340991264766e+00	1.611464010826597359e+02	4.760422944300765624e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.274356750579061170e+00	2.180896558883150593e+00	3.565676490307094326e+00	8.906697928164483358e+00	1.741103914469130043e+00	6.524927111446408023e-01	5.301224134283186729e+00	2.689723482121300968e+00	2.738772429279823228e+01	-3.415669620802575412e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.430479495175845273e+00	6.062488632110857978e+00	2.835083921171279275e+00	4.553724730952893651e+00	6.046023302165266955e+00	3.798029129636453671e+00	6.498855440465401978e-01	1.278754941109342624e+00	-6.013252719015469872e+00	-5.180084575554818827e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.174153765357833556e+00	7.150950387785039553e+00	5.665673528156431438e+00	5.891021899931403460e+00	9.177073710090919434e+00	8.927439867383036187e+00	2.663363148660549573e+00	1.177303294814566748e+00	1.712225263733543557e+01	4.227042774650664470e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.148641731498056817e+00	8.223940300465187647e+00	1.035704572236914478e+00	9.728425577166381899e+00	4.576003860888814501e+00	6.421928090207328355e-01	9.716444503648858921e-01	7.911976745688425794e+00	4.624430196565151618e+01	-3.130204683767529161e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.740258472310372895e+00	2.774160771738473752e+00	1.061650064473457444e+00	1.579464345697406236e+00	3.679470048598264320e+00	2.380413159291080660e+00	3.780818161404760347e-01	2.314271585276188148e+00	-1.003450009515752939e+01	-5.917017001150335354e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.918332438313613331e+00	2.600456211830911357e+00	2.953836171957776369e+00	6.822309644670708551e+00	2.295532221848202603e+00	9.895901988428966733e-01	7.337211644284763468e-01	5.135998583460373190e+00	-3.216409033378052129e+01	-4.359107843119691950e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.972217924683726586e+00	2.022683769325192671e+00	1.356503678363805587e+00	1.614979826267525231e+00	2.381780390162022698e+00	1.850356260047954171e+00	9.416699530688590336e-01	6.446374924913154558e+00	-7.598938262631045326e+00	-1.281428172821661882e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.554070600658641332e+00	6.763090728016071473e+00	1.976739926328736185e+00	4.425019952637029519e+00	5.014327948142629054e+00	2.171140777821687795e+00	6.013796012911778455e-01	4.760428863661787524e+00	-1.138336587407652623e+01	-1.815375188307798027e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.678083137912047995e+00	7.292692146653487306e+00	4.071531186727018969e+00	8.140057428547269325e+00	6.500630975544237522e+00	3.222597689385714670e+00	4.555418916360420845e+00	1.331715172563361582e+00	3.952900581740556163e+01	-2.531237008062843241e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.495283654278721786e+00	1.246878717162745120e+00	8.222303872262779478e+00	4.953818747512508835e+00	1.690720879823077061e+00	2.790967150878524983e+00	1.125179393993984434e+01	8.073528597275513974e+00	1.037187998926955004e+02	-3.282910073071530821e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.876582902509604800e+00	9.495765516430399344e+00	6.059863817491995874e+00	9.898653726530438846e+00	9.329843812592695684e+00	5.865837966507804424e+00	2.090133595256333798e+00	1.102133610798438967e+00	1.583502829581007454e+01	4.281581139648926726e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.811807060259146063e+00	1.436417300349668524e+00	5.615741584629068583e+00	6.083643105661199257e+00	7.828638878795794120e+00	7.314319338392871295e+00	1.951311225145590189e+00	7.937892517548861271e+00	-2.472397816237130996e+01	-1.028756095931864856e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.803018035361979798e+00	5.934093512354082556e+00	3.644907754476211181e+00	3.871305898969385151e+00	6.289760334459082891e+00	5.866324003799622488e+00	1.109687225674735434e+00	9.047828301090405034e+00	-2.521735968490621538e+00	-3.032412290117784082e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.537172209054758376e+00	7.407947635417280630e+00	9.399178772287632100e+00	2.914316253108095722e+00	8.513742437299919530e+00	2.669471222265890731e+01	2.531486421619730365e+00	4.907605370710400372e+00	5.395532647748615318e+01	-9.841731275975612592e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.710376967827375694e+00	8.841599256480938251e+00	4.540351712863227363e+00	4.186044420518427067e+00	1.737198396540799550e+00	1.906803202757572979e+00	9.303715487997545885e-01	5.827108946939138612e+00	-8.935315023579574856e+00	-3.547966129796840562e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.585462566966645781e+00	7.387682705979105258e+00	1.717825228039517649e+00	4.403077133544586630e+00	5.294742026055136108e+00	2.265146141656265488e+00	6.174722132331820212e-01	5.323772525904955977e+00	-5.571998213467616701e+00	-2.290316529205345120e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.907462580706058564e+00	8.210309818203258558e+00	6.588087252395391502e+00	1.594708258099968967e+00	6.732329094152204263e+00	2.689189968076189885e+01	3.357563823307826212e+00	4.475861347300871707e+00	1.062805318751035060e+02	-6.632913183304383065e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.134785001270293137e+00	4.065602141099685873e+00	2.009437939371325310e+00	4.365177144387381247e+00	8.526985977655673565e+00	3.930407672994622015e+00	4.939733414840491443e-01	8.975064631738108645e+00	-5.538383062905871412e+01	-1.981308499530270240e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.366431353060379106e+00	8.390867767055375737e+00	4.116463789587560207e+00	5.054446477413343963e+00	7.975700835952867607e+00	6.380070149942509872e+00	2.370668532108123117e+00	9.089858019582157667e+00	1.492506175084614881e+02	-4.135873751741734772e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.859056149858864693e+00	1.671758769034812797e+00	5.551166205178492241e+00	7.433150934922818642e+00	3.449143136412934130e+00	2.379377925012366113e+00	2.232832255881443295e+00	4.037564460510564501e+00	-3.742460459799073380e+00	-2.161263324307558520e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.660280363779915502e+00	9.038728989722317309e+00	8.867668007104123618e+00	6.980528307495697860e+00	9.462169936518193936e+00	1.206354945192205541e+01	1.038500541709297309e+01	6.529360162773332199e+00	6.033484346157467826e+02	-7.930108522950508609e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.238646232361799049e+00	5.930824970639839044e+00	5.417111248689262304e+00	7.366782842466356840e+00	2.124474416092231532e+00	1.498269629108343270e+00	8.828105551950747198e+00	9.265332875048828853e+00	4.799174504901407659e+02	-6.963121888271662563e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.663489301492077743e+00	8.392545759136231354e+00	7.266874687639598207e+00	9.744645413338808293e-01	8.863893382643624363e+00	6.050336422475419340e+01	1.534594109829602981e+00	9.740712231131789522e+00	2.928550588721468628e+01	-8.516481806933512422e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.496692533015455240e+00	5.020325274002471083e+00	9.961509361518519512e+00	2.921174349900142353e+00	9.762113288769700858e+00	3.264239009063960140e+01	2.329684752036058182e+00	5.544342794247490325e+00	1.810665949292013366e+01	9.867212199365260616e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.274694608745946312e+00	6.718956431910706684e+00	2.150099890390689605e+00	6.905171465700838951e+00	2.648639018934486167e+00	7.495149891141092979e-01	5.922610828511351011e-01	5.129584865901622770e+00	-1.677285793174605644e+01	-4.957898032391519649e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.736865959552695848e+00	5.775117681066562980e+00	3.481636559461450897e+00	5.346920178405424551e+00	7.592429680464774400e+00	4.926710899379502351e+00	1.451727494316892519e+00	3.517891002395818312e+00	1.351480886159600026e+01	-6.845284010711788492e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.580980224516472799e+00	7.499859826583351818e+00	4.573848863143139098e+00	1.027751137336481380e+00	1.394102760809228680e+00	5.789878899801411016e+00	3.522554881637818713e+00	9.558885830904278791e+00	2.344583524047019694e+02	-4.127770684098027054e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.401367779884959752e+00	1.806155262842765286e+00	4.764051856681445152e+00	8.250138026250617429e+00	4.602379258573998655e+00	2.541506257934516899e+00	4.039842120334664166e+00	2.354030831835225879e+00	1.088442178207156985e+01	1.808705508553461350e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.302416204556620105e+00	1.534494348347633208e+00	4.632715310390239871e+00	7.951525701829890380e+00	5.638522183791904396e+00	3.306720244415659149e+00	2.871731444016189627e+00	6.232430739059499736e+00	6.855697464929207285e+00	7.097910122169807323e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.891089915899358154e+00	3.137837545668039407e+00	9.302459013537246690e+00	6.009380260742743118e+00	6.221702632674766420e+00	9.501592680104524291e+00	3.103107745737146317e+00	3.616211865268736947e+00	1.450475540710012723e+01	7.753857632611562689e-01
