G	c	dx1dt	d2x1dt2	p	d1	Fg	m2	m1	d2	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	7.045750021532231067e+00	2.429498845916628902e+00	2.279593947493960826e+00	9.426160476457086546e+00	1.695228732306853114e+00	5.857940645827516057e+00	2.649132898784749113e+00	-7.826004576708487370e+00	7.703622834792806628e+00	1.032451575917770867e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.869862689819948187e+00	8.928528250677514322e+00	4.129871524009159245e+00	1.582518588548279093e+00	2.057736512884449809e+01	8.655344598732320094e+00	7.819608675066555215e+00	-1.444753765486698072e+01	7.509802251038525611e+00	-2.095610451122093423e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.131599234952405997e+00	8.851799176249672385e+00	5.048528901784462342e+00	8.420836115370939012e+00	1.887998022231117901e+00	9.610638782380018341e+00	5.256111622302761077e+00	-1.027853913980617051e+01	2.223339163320571910e+00	6.313934737397795871e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.554055962411189817e+00	1.267547769883556885e+00	7.735337276743826429e+00	3.636331348941669095e+00	1.611085716092120634e+01	6.088925030638442593e+00	3.027716063957800241e+00	-3.580275480060743920e+00	8.529420266003290507e+00	-5.456161394178610635e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.311020361239159548e+00	8.432520305037234820e+00	6.859143657775403469e+00	4.996398304760270470e+00	5.911183123546758011e+00	5.636158256128140920e+00	6.549689423970709967e+00	3.561712000507194631e+01	2.391149766414524702e+00	1.078159162190779767e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.698032834545491809e+00	2.154837251782736551e+00	6.568473172905367363e+00	1.199632581831842071e+00	3.683203425327597813e+01	1.766476099654616050e+00	1.361001484832309982e+00	-4.028503683692220783e+00	3.711044509567466676e+00	-1.739541727481342832e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.703714418485505533e+00	4.012437226588424721e+00	4.167502243364973324e+00	3.711707307119595622e+00	7.538621178486780927e+00	5.936969592905087190e+00	3.929474748833997388e+00	-7.229490329394463011e+00	3.248459102561908729e+00	-4.709503530164528939e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.819273399288131365e+00	7.688515746164581444e+00	8.568192035729135014e+00	5.514994309327739153e+00	9.035934810053328547e+00	4.424195718364775765e+00	5.211757585059827669e+00	3.615833895163710565e+01	4.350868436319331956e+00	1.433679508952458548e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.807459826290589655e+00	2.445085184282805191e+00	5.244526353225567483e+00	1.499499406349040775e+00	6.307334203767521075e+00	6.459683073210915616e+00	2.326190103014238453e+00	-8.245592001552527472e-01	3.282753366867005251e+00	-7.183333134362752226e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.515872414692749359e+00	8.363194426276590931e+00	9.807496602357048232e+00	5.420416655310853926e+00	1.540931392476937134e+01	4.499056497976837932e+00	9.860317293056869659e+00	9.973914111577942165e+00	5.402556476495615101e+00	4.561081079572794295e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.881570778002229716e+00	8.493186226518169235e+00	6.706091456555093089e+00	9.334861784886902214e+00	2.797945085447715474e+00	3.161713672717947787e+00	2.892584915118233901e+00	-9.585712135085695706e+01	4.662883246425458594e+00	1.975782572368367767e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.678925435407738309e+00	5.566925218749199544e+00	2.144898584108489992e+00	1.953038617763113383e+00	2.930790663039194666e+00	1.858931363927297298e+00	2.173605748069011412e+00	1.321355571557756647e+01	9.883832304349658315e+00	-7.864233674151509490e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.363922665949304669e+00	1.057562554706469093e+00	7.091088522595698329e+00	7.884684609653677789e+00	1.223034567711835052e+00	3.825674919232294524e+00	2.838303465483139387e+00	-2.230649179253082437e+01	1.507124268581487625e+00	8.182780670626307540e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.309950295835037970e+00	3.584140435294166149e+00	3.930918168260466583e+00	4.688810577032332283e+00	5.299892790934705999e+00	1.865172527171205852e+00	7.924331563693079339e+00	6.217729800847759947e+00	2.287636483528924902e+00	4.426704647195582432e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.104872496821529992e+00	6.549472208392613126e+00	7.174184648627328187e+00	6.890494310681721579e+00	7.371830221144466400e+00	2.583149121242416246e+00	4.835661780059036019e+00	1.475811534618474141e+01	1.480369825653965687e+00	4.717762783658093895e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.146596902532385664e+00	9.825527498744154542e+00	1.629768765018483334e+00	3.349600590221505136e+00	5.474193736467775073e-01	9.884611420180487329e+00	6.073382350715047728e+00	-5.366221109274410317e+00	6.638501438562530943e+00	5.277764488891516237e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.601973971782665096e+00	6.676555965574005214e+00	2.572641427851096729e+00	2.446458546022561631e+00	5.927668545278521606e+00	5.003530592500680108e+00	1.187412098370953073e+00	-6.995416845978169595e-01	1.486943761124909891e+00	-1.405149298443290995e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.037551309575459602e+00	3.334365005853959563e+00	8.700552571622266029e+00	2.444959712084002312e+00	1.081974706666886732e+01	5.784092755381244899e+00	1.317052960742072898e+00	-7.199704694111150882e-01	8.532331149301612072e+00	-7.292331918244276956e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.806925158040457724e+00	6.708683511847262970e+00	3.046878149707156869e+00	1.637191229673797599e+00	1.268308528344895691e+01	8.859785091193693063e+00	5.009293304133750624e+00	-2.148900185287401676e+00	5.618155621075863415e+00	-2.657606883090333838e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.559845442458017040e+00	5.855958014194210470e+00	8.530073739436122793e+00	2.671912427077132168e+00	8.206626239697623504e+00	9.964868337524398711e+00	8.359566435737269430e+00	-1.384295039529984095e+01	5.739322516307498567e+00	-4.072169491068399338e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.220234619646953789e+00	8.017285602413194212e+00	3.521728642883378946e+00	6.980845547536497442e+00	3.654480933044216506e+00	6.250250373776797375e+00	8.975290799081255599e+00	2.296326407365438271e+01	6.064140749560934296e+00	-3.884084470618178386e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.474950579687586583e+00	1.965420579896901110e+00	6.785053007168892591e+00	8.934568293564451480e+00	3.401055445189068660e+00	8.311781948010862564e+00	1.777785374258909812e+00	-2.433809236519342001e+00	2.534335016606185764e+00	-9.737480396445372222e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.439830516588886056e+00	7.852147796764150200e+00	7.250769531569858373e+00	8.326944060793275426e+00	8.205894626510119139e+00	3.946198826138495264e+00	5.842507474162490055e+00	2.554483472842228053e+01	2.774578194241032580e+00	9.371960511159362284e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.240524336184636311e+00	5.865393600609968949e+00	5.621930098620608440e+00	7.171111779404951037e+00	1.746695234952713838e+00	3.745829504721819969e+00	9.213506355491682953e+00	1.214130733997857448e+01	3.870967175115490377e+00	-1.062121165595650396e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.067432777692460810e+00	9.672474826488425492e+00	3.753492522647950747e+00	2.006584514205766556e+00	7.650366807828502758e+00	4.631839244408713974e+00	4.488300722463539394e+00	-6.747868197638265997e+01	6.345362134843773205e+00	-9.093174775089278228e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.017228611785164549e+00	4.083121114127881590e+00	2.906019829673966104e+00	3.595107908779593853e+00	1.639607271169533753e+00	7.064269251242159875e+00	8.459330274031660934e+00	2.157077427430463246e+01	2.896019699682258253e+00	-2.266519929818067425e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.321674442333751642e+00	6.687311509274166177e+00	1.301160750101587604e+00	3.787699904047617139e+00	3.205356046304596696e+00	7.142564235260882910e+00	2.205613425494520552e+00	-1.762906380930332695e+00	2.041753764448182018e+00	-6.176651660265874533e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.899370792833483534e+00	9.383669817184502548e+00	3.740214986050260926e+00	3.243222244213288530e+00	1.021453139358492379e+01	3.825801664245741307e+00	9.410562276262885106e+00	5.456442765323338939e+00	9.733415782336207300e+00	9.505812626345420124e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.321336667898922901e+00	1.929213772978511710e+00	6.883389666825305397e+00	5.643669168469725328e+00	4.052445218154949735e+00	2.195848668842780071e+00	7.766122048241843601e+00	7.852481544896105170e+00	1.194107064259255946e+00	6.323117572307110912e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.938681079438064891e+00	9.434239420989339209e+00	9.438596143870325861e+00	5.816802683717670064e+00	1.126560229902109889e+01	6.694904337600839028e+00	9.475455293038244520e+00	1.985297057416728350e+01	8.216177241154721145e+00	4.258866391618001757e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.355315718049153517e+00	7.178622529555745757e+00	8.837212420374987332e+00	4.204161192282522386e+00	1.754158228025253763e+01	2.152636964072387915e+00	7.080441432947517377e+00	5.998898616979560394e+00	8.087264229180201269e+00	1.737790543229226259e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.993539028883861697e+00	1.602746883793718657e+00	7.900074594009010021e+00	4.187557175819242694e+00	1.131485415174080167e+01	6.213362169247411693e+00	4.279137974465669458e+00	-9.270713030106595198e+00	3.670842287542580351e+00	-1.024052637308494837e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.764997673480185547e+00	3.707284817936726373e+00	8.091819914679934556e+00	8.466442990930634238e+00	5.524975720012655245e+00	7.244002811978218048e+00	9.446448303245629674e+00	3.628207687832384920e+01	2.223476902688474421e+00	9.157332869228372374e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.165381666852665088e+00	7.367078612596679399e+00	6.983209312808692282e+00	8.107227934396993518e+00	2.731737658952229530e+00	7.301655334752505055e+00	3.484213968593141253e+00	-7.323322271018520624e+00	2.316925608325589359e+00	-6.437105635989542662e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843195017223225873e+00	1.603855469174656490e+00	3.351283157082474595e+00	3.771271137796971651e+00	1.641746609652452227e+00	7.781424744743374866e+00	3.985390525839138665e+00	-3.999226167172264645e+00	7.268870640696768248e+00	4.375085870452805636e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.076559005909615507e+00	6.239714365182317479e+00	9.164491349195740710e+00	9.226310823418717888e+00	9.024374725525650121e+00	8.850866127013109264e+00	7.310690244122772796e+00	-4.359843486736730256e+01	6.787173910655093678e+00	-1.175617462233538504e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.099576327989765900e+00	4.121082260103237971e+00	7.032577816466245579e+00	9.582994213681349294e+00	6.679460563350072100e+00	5.498636399679392106e+00	7.894026297669515913e+00	3.179642471373501422e+01	8.038310091268437318e+00	-2.977649187522542107e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.708189660390076803e+00	6.586623819626852949e+00	6.039119782774353240e+00	3.935950511150877684e+00	1.026436457280764714e+01	7.569221869511947531e+00	9.364090366533845966e+00	2.062949237316702167e+01	9.440752635945340643e+00	1.390816511751755158e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.051739080078228028e+00	1.417645017075622516e+00	2.000742380196921300e+00	4.189219069634835257e+00	1.924560459026184223e+00	6.578953486324433442e+00	2.854204587763513157e+00	-3.208185446394963058e+00	7.223958752918135495e+00	3.895719145576914144e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.137278240840911891e+00	8.851779675305762041e+00	5.016138711252636107e+00	5.548256798272706014e+00	3.754730922760047829e+00	2.691285267435911344e+00	8.182224066536507578e+00	8.299281250321460135e+00	2.396944831903787154e+00	3.579991111492337730e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.538238037639658273e+00	9.769380008079272315e+00	5.141858736995295942e+00	9.463765216640085853e+00	4.081401174407854882e+00	1.223411191709325996e+00	7.653173036702041188e+00	1.128097164210380221e+01	3.195333548680223235e+00	1.807861672801852393e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076146699936654016e+00	9.721484834152526844e+00	8.782912472895029410e+00	8.885097281438889993e+00	8.963356350725449673e+00	3.550396811082602966e+00	1.575758509176180544e+00	-6.996287812067889078e+00	8.576550850411431171e+00	-6.002513046113667095e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.985913408798733570e+00	7.735944406695217879e+00	5.927007432600795767e+00	1.929108170164162139e+00	2.765796598206864232e+01	4.985967918590896275e+00	4.488220546758877383e+00	-1.716323268773245303e+01	2.882035905757798222e+00	-4.730529305056024327e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.016575589117692857e+00	2.173339800498087726e+00	4.427290907882647453e+00	4.537643920148632048e+00	7.822118214624318000e+00	6.545682768793215978e+00	3.535719879667019061e+00	-5.337302388269854703e+00	1.640624598752584262e+00	-6.124184530263801918e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.780723042051219451e+00	7.830201171860488252e+00	9.787260141245218037e+00	5.983828604630505588e+00	1.109966029045619784e+01	8.649885682197714587e+00	3.742449487746919878e+00	-4.562425529345264685e+00	7.334669520742180815e+00	-3.972687268422264850e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.755842963255267897e+00	1.220831261066547269e+00	2.002992160833675594e+00	5.528985177477202306e+00	6.262374530621387381e-01	2.770290865994658791e+00	9.842489714003061607e+00	7.612722960351852031e+00	4.627202761388725882e+00	-8.644572024058174264e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.457667356911052536e+00	1.208817351782007998e+00	4.801282032333176630e+00	2.747600558107299751e+00	4.299970607808827339e+00	2.138086623074266335e+00	6.780353226202023187e+00	4.101460135485793579e+00	9.280390159469726896e+00	-6.287598120822353032e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076677552025309126e+00	3.917275358018485587e+00	1.371398958511521382e+00	8.725017043911325487e+00	1.429859809820311467e+00	9.672416515669292281e+00	7.468653884710781732e+00	-2.948210206759456042e+01	6.843985936428943262e+00	2.068063337643919510e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.455513282760168003e+00	5.400950103303673977e+00	7.658187137564531177e+00	7.090791556788213157e+00	6.971272768898500338e+00	1.971348923553031041e+00	9.788385957854416120e+00	8.811277526015873107e+00	1.820349501728902197e+00	9.328588650712923425e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.092094295500682266e+00	7.939710465096399439e+00	9.270630039177065740e+00	8.542214761018840363e+00	1.176111919811993589e+00	5.295643470427127575e+00	4.389311745156979860e+00	-4.118784507289771568e+01	9.527084784053649003e+00	4.155731851492652709e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.909092283922932509e+00	7.151512978403741450e+00	3.521248367976081095e+00	8.730380807531876286e+00	7.724181558814517956e-01	6.270216189143450691e+00	8.214591259099904619e+00	3.679654170353077802e+01	3.324549227171647470e+00	-7.180411822231809538e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.968247760560057458e+00	4.999256466945428024e+00	8.725144231371398718e+00	7.736935977066783821e+00	7.863848253297000213e+00	5.872758087994367493e+00	4.903644165439493108e+00	-3.950582953538714293e+01	4.047489419984506398e+00	-1.810576969031077965e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.043129744825250116e+00	3.459863212273840638e+00	3.639004182191060810e+00	4.952146549183245483e+00	7.603749596689827195e-01	1.777769774479353915e+00	8.833669598869052564e+00	6.234906844611932897e+00	4.616516092858258702e+00	-4.839842855192405757e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.440697553841868039e+00	9.980780532190273391e+00	9.189028007311659252e+00	6.492877665433655743e+00	3.463026294715341624e+00	1.509383132220997625e+00	2.622101239934866435e+00	1.537980125149758059e+01	1.465056128577989503e+00	1.795305071551392473e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.926652202124635060e+00	4.831138963595533298e+00	7.778558499678521088e+00	2.460382861476844152e+00	1.892366558946266863e+01	1.946981141151402861e+00	9.532079424924715383e+00	3.114021007698744459e+00	5.471696457994440266e+00	8.494854866267406379e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.225808775164622944e+00	5.061240007648312833e+00	8.235238848853292382e+00	7.067717539943429550e+00	8.425056940680537565e+00	6.262238548714678998e+00	2.976385226079375723e+00	-6.367581108314552374e+00	2.111988870717161682e+00	-8.482065647435784683e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868386653180963641e+00	2.466801802856189330e+00	1.164116633430885006e+00	2.615515822395242829e+00	3.050229190584472949e+00	5.886623437450132279e+00	3.933240632161997041e+00	-5.236952552174556352e+00	4.610266960785455836e+00	1.224877728242878128e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018139616346056986e+00	8.163210179236754627e+00	9.666212527030898727e+00	7.244283864845767695e+00	4.029518557836227366e+00	3.097629204095680766e+00	7.808648881041694523e+00	1.204929269739209907e+01	4.158435560803124709e+00	-5.765962686417694938e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.408828862458172182e+00	7.252494434427131154e+00	7.548557382630459500e+00	3.063940833088718119e+00	1.820970388122630013e+01	6.731413797098855234e+00	4.538145032072560703e+00	-6.435661249697663067e+00	7.957040046866357130e+00	-9.684922622882133680e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.135474740491806855e+00	2.982009419676871609e+00	3.744104244533401626e+00	2.057253627279703512e+00	5.711085045550010619e+00	8.382441574331492617e+00	6.487320323079420525e+00	-6.957791309930644097e+00	8.228252175573480542e+00	2.282796340648988220e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.934133214081508623e+00	1.742248851717308034e+00	8.462320364999987632e+00	2.489145602467035090e+00	1.337803813258732255e+01	1.371388390786508538e+00	5.006298660343945883e+00	3.354270448185498132e+00	2.388936987038041693e+00	1.035156657136315772e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.717391896397703732e+00	7.120708025627743076e+00	3.533700700662582683e+00	1.007749716428277154e+00	2.678431944032129408e+01	5.480237740392962742e+00	7.680272756330250417e+00	3.663213059201183786e+00	4.291820105920717943e+00	5.725687851798581818e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.843588977712815158e+00	6.894021962802388437e+00	8.855434499347824229e+00	7.460160864924474389e+00	8.128080108230900436e+00	7.198431663422342197e+00	3.050741364731105243e+00	-5.520591107544574605e+00	4.365734956908949194e+00	-4.871919877578500291e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.641489152013656749e+00	3.462171186340039508e+00	2.003992626799007581e+00	7.588161756523987833e+00	2.290914960242011578e+00	3.253199724495710488e+00	1.525496484345843839e+00	-6.650194735483296427e+00	2.367167360822354016e+00	8.280756904601662693e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.921651633670319548e+00	9.562287704515162190e+00	7.348139306884246658e+00	5.635521473537618675e+00	9.007745661765053313e+00	3.778153840070129110e+00	3.697499367965221939e+00	-2.953871487457587364e+02	8.189880687260369996e+00	-2.462677581657015367e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.122419755754628490e+00	2.361367544019725262e+00	5.869156836605093908e+00	2.450969934624176005e+00	1.462380470933178955e+01	6.517292708573418025e+00	5.279492186139575161e+00	-1.033645140704566856e+01	7.371131081852123401e+00	-9.272873159696622736e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.839673201999814101e+00	4.907343331905293482e+00	1.869969822696351480e+00	1.759990665127765919e+00	1.973233808471279493e+00	9.079171209365330952e+00	2.505456965424242011e+00	-5.517060496230524747e-01	2.712932359702955321e+00	1.679244127491029248e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.309977690223954383e+00	9.486824779999746937e+00	3.180441171158056246e+00	1.164135929655929269e+00	1.168358291593163933e+01	8.281395058171025170e+00	4.193915154926701305e+00	-1.151015987541197827e+00	4.290330373036351119e+00	-1.759562680919779964e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.388652605021412967e+00	4.768029497118836169e+00	1.115553450229887833e+00	2.487666274895489860e+00	1.504552427721502106e+00	6.253466023946172569e+00	4.599746554058212311e+00	-7.034058677215364597e+00	1.951851963867819117e+00	4.226473277300048181e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.190534651140910505e+00	6.744546707991086798e+00	5.218135602631027936e+00	9.025928637281859679e+00	1.840429374137524610e+00	7.572776709947841134e+00	1.515882455911180982e+00	-2.180146682231000721e+00	6.648467491961448594e+00	5.430884592669286093e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.757205494017451741e+00	4.569626617070051466e+00	3.707901856411133679e+00	3.174541378130580238e+00	1.139817054167160570e+01	4.278901061342218703e+00	6.249169339436278392e+00	1.014957196457886468e+01	2.088366167234195547e+00	6.446896209586162740e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.529946840220272719e+00	3.459634019946226324e+00	6.388527317802273231e+00	4.193231925097055779e+00	6.919409237941939850e+00	6.766553295740951768e+00	8.958454064596200084e+00	1.711677080701112175e+01	9.866649030861458058e+00	-3.818451739777388099e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.018844353155140325e+00	9.850228360627474089e+00	3.677270030854678851e+00	1.959213529803331744e+00	1.703676715671997854e+01	5.204775278607859157e+00	2.370476017943312641e+00	-1.612563673746160386e+00	8.023542019199082276e+00	-3.216055267132522033e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.682232574876788789e+00	4.678875779491416864e+00	3.694800069091197958e+00	2.997495916210981104e+00	8.239039912058890636e+00	2.709027769306023181e+00	6.383613118535853559e+00	5.215676404171644798e+00	4.508901448628352959e+00	8.255386749158931892e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.151224081290331824e+00	9.041582140820453972e+00	7.696574210161697849e+00	5.672483514203960908e+00	1.104937504009375360e+01	7.314654566888357579e+00	6.984951064672747734e+00	-1.188575622772722227e+02	6.194141934252215265e+00	-6.035518851652926742e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.524828644066630545e+00	3.072474382732099940e+00	1.434905307721652479e+00	6.468299400908059660e+00	1.214595879067593698e+00	6.003054084088047304e+00	4.757367107019610408e+00	-2.506778321098408924e+01	9.205885402835885856e+00	2.510273144746915079e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.192038106855242141e+00	2.915126331416022953e+00	9.130084768201921719e+00	3.197589884254095072e+00	1.760895573359791655e+01	4.217274555175163364e+00	7.311523018763443460e+00	7.616023094232413193e+00	5.998971581445297296e+00	5.117566649952574664e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.427374661248622445e+00	1.279208082461223084e+00	8.678060572106028658e+00	1.517909135569031065e+00	3.100638631281784896e+01	9.201180987682530343e+00	4.687500753788412133e+00	-1.606317186639493411e+00	2.573784176689734249e+00	-8.833916151096379110e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.756941959735098369e+00	6.869976186198146983e+00	7.010363012442983432e+00	4.524065340397371848e+00	4.273078631650768955e+00	1.190179960450070240e+00	5.545281419012820123e+00	5.678473304532495547e+00	4.407226338410335842e+00	-3.685307801385404036e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.495395114733717001e+00	4.312473918442613297e+00	6.340744228535878158e+00	3.110756754143301883e+00	1.530298479906268128e+01	3.847947739292262082e+00	1.074266758561694735e+00	-1.079723963704463108e+00	8.588005981676174017e+00	-2.889452129097665178e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.534479632184031495e+00	8.777752539963415757e+00	9.035195168144872113e+00	2.979336639618223259e+00	1.069417866333665579e+01	1.499685136516257122e+00	7.220399515132367441e+00	3.702040742950304164e+00	6.795627069682882215e+00	3.078356486918373047e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.211504769526009273e+00	5.260923939768461288e+00	2.663969189683987882e+00	9.636732448910503734e+00	3.400206730492728591e-01	7.892617508920725555e+00	6.950647933731297634e+00	-7.077360912903476731e+01	6.857009266366882017e+00	5.241326734583738016e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.808191009619800838e+00	9.702939605932819234e+00	1.711020914447121788e+00	6.543152669342988226e+00	1.775725617748869833e+00	7.315803823534543504e+00	1.342319726476733921e+00	-1.565303333712782186e+00	8.801192054126547148e+00	5.643683608456009893e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.588355014124496201e+00	2.656462039213093540e+00	3.156284765546196969e+00	6.018776947468504446e+00	1.369803405417263198e+00	3.982151009999163271e+00	4.321028771596942875e+00	7.808329425938592294e+01	9.041182401944841018e+00	-5.539024307921866921e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.467214555638916451e+00	8.819534014606652761e+00	8.145925487830565359e+00	4.739283765579044072e+00	1.627442112972579125e+01	7.080176129038049382e+00	9.811807910121883580e+00	1.706203004808525847e+01	9.287287691848970184e+00	8.602621368173196004e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.583563381012986326e+00	7.992108832072280400e+00	1.324829582731707367e+00	4.862090976483175453e+00	2.583547969304676339e+00	4.562772208068663460e+00	4.796110986776953133e+00	1.041955811432337100e+02	1.845552948795729620e+00	7.283670190238390774e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.230972325455807592e+00	7.949780178105183559e+00	6.237490935997572983e+00	5.869029221947228869e+00	9.826191457110382999e+00	7.808506997970495078e+00	5.519778580199715456e+00	-1.411570719789918549e+01	5.901041585241280529e+00	-7.874093920351940312e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.336046090383963936e+00	8.603928556417164586e+00	9.951769972587641178e+00	7.275781082981258585e+00	5.930885313496054856e+00	5.082732769484347379e+00	9.190701545429618591e+00	1.626872827603177996e+01	7.664035197216058748e+00	-1.556585200033885918e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.139268837455620798e+00	7.853776259718673991e+00	8.708521541189044868e+00	7.324573489789315772e+00	1.343009358727931479e+00	4.715605769769982913e+00	7.455731074714042173e+00	1.994059382711425599e+01	7.822681716042179545e+00	-8.119536846403408958e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.357663299374165078e+00	6.634895445239557432e+00	5.696949607688559958e+00	2.538233448807527104e+00	2.091750672068138428e+01	9.414930232868412574e+00	6.243118832224451076e+00	-4.932055391971747582e+00	6.462300048277492159e+00	-1.091278615585917322e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.848346090821557652e+00	2.182857421325768321e+00	1.567103159790721678e+00	5.494586098865291923e+00	1.389245778190353997e+00	3.256169790319560331e+00	8.170708870033266180e+00	9.111418647319455388e+00	2.499128213217649552e+00	-4.286642034926623879e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.692290066639237978e+00	1.302010829480020337e+00	8.485714868322412840e+00	4.710756716185257709e+00	1.748017197786373345e+01	2.092746122429490985e+00	8.779764612336260043e+00	6.176948173265362385e+00	8.175437517446708213e+00	1.357628668269985361e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.673160032615669479e+00	9.275814527148384059e+00	6.398911528662740267e+00	8.834394416160460395e+00	6.998043955124565230e+00	6.269365737061324495e+00	5.111608362573146103e+00	-3.930051240237199295e+01	7.481219083620895383e+00	2.350181594841855670e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.675359405006940250e+00	6.552153841660143030e+00	2.034229867941566461e+00	6.680306274248365206e+00	2.639139384843936398e+00	9.728977742398795314e+00	5.279955058553251313e+00	-7.894664608909446102e+00	1.769005410543462720e+00	-1.260887818026130169e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.653430488003055920e+00	8.180716221589515058e+00	1.859065354455337937e+00	5.798034575033127247e+00	1.169752300992879412e+00	4.384110998528137237e+00	4.473428655128311782e+00	3.506981260502176951e+02	5.170116818837084516e+00	-1.383699318088239806e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.465447070764083648e+00	5.335270160287295838e+00	9.177121701455620340e+00	2.039566568013102543e+00	2.012578440872851715e+01	1.566931301661905973e+00	9.694656575503760365e+00	2.438610855315022086e+00	2.556086898292300624e+00	7.065015662419696696e+00
