G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	p	d2	m1	W	d1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.563267972588432642e+00	3.407889416417140716e+00	5.248088294021757250e+00	3.432164584591116618e+00	1.163648409648744675e+01	9.273227117627515170e+00	4.652911014632189257e+00	-3.145117629311081586e+01	8.056299927050460497e+00	1.375895806509563535e+01	-8.851038775396646940e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.326990145918934383e+00	8.904163705012788199e+00	8.395516400114571454e+00	4.308465115501385334e+00	3.845432389692334141e+01	6.849428206887455239e+00	8.915296214455985080e+00	-2.294606714159037608e+01	2.516215655722374045e+00	1.664353696444491604e+01	-2.861046785117695777e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.486118859106785095e+00	8.181642138367712036e+00	5.129671221240614365e+00	9.062426176578398440e+00	7.405632710791584827e+01	1.936079677769595442e+00	6.846639232364165828e+00	-8.838094824818077200e+01	5.618823662818723363e+00	7.366851029469978940e+00	-1.200078043801109260e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.516108857135647803e+00	6.911004021842116707e+00	4.223844367538730715e+00	7.007175212442787071e+00	4.847660127166823685e+01	4.608902925888926028e+00	9.089792510034579109e+00	-9.938885471180824993e+01	5.374440308863225546e+00	1.030315402324903573e+01	-1.413255548807003095e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.460669537256856554e+00	8.651230146090858497e+00	5.452843904808383435e+00	8.084724662082487967e+00	6.997261590074005255e+01	7.564143853991399880e+00	6.612104224678788889e+00	-1.798265797677938949e+01	6.628332950066383233e+00	8.000197829077547951e+00	-1.282821122200288073e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.500044730309404883e+00	8.800507104683241266e+00	8.457787585668775421e+00	5.093762314180336759e+00	4.485122510242987914e+01	8.018346159774905502e+00	2.177456773889447028e+00	-1.439312354752042289e+01	9.512878197961960325e+00	4.053529766101851450e+00	-6.667512486180862652e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.178148696946376361e+00	7.368293340824039639e+00	4.011186806177867048e+00	6.666908939782126176e+00	4.920602299804637170e+01	2.068608013265742507e+00	3.791849010367774664e+00	-6.896934716388031461e+01	6.227497289065263786e+00	3.353302037561709525e+00	-4.899954628747999408e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.159935422918496162e+00	8.531924132757309209e+00	2.561181766106395141e+00	3.231734939722926470e+00	2.759699742128466582e+01	1.005259707234472000e+00	2.813198980438381458e+00	-1.740426199662910278e+01	5.870367467960088348e+00	7.563834692607073196e-01	-1.233808277698035738e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.294689133486178534e+00	7.279389147152190986e+00	7.408103691212656550e+00	7.351231437737965280e+00	5.345371482068828328e+01	7.409591735776390742e+00	9.178903062312418371e+00	-4.127098357397000683e+01	1.453085019562970981e+00	1.855913005433864527e+01	-2.636889692703991841e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.412294241798560002e+00	7.125175957008465844e+00	8.433576088575611251e+00	4.852734941207345720e+00	3.453491986179763984e+01	4.206092892257200511e+00	7.834365271931563512e+00	-8.438412330414470830e+01	1.574520774000211398e+00	1.836077427511024496e+01	-2.599782106240428448e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.884370872315310308e+00	6.568842434916010831e+00	1.909877143255298337e+00	4.988977680174726537e+00	3.273089847572186528e+01	3.294578944484585215e+00	7.078734090800306689e+00	-1.382009804479224044e+02	2.695820869907350925e+00	3.678776855225998510e+00	-4.770017454098561416e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.178746440780066962e+00	7.770746403575389927e+00	3.147741427516696611e+00	6.852397908826591610e+00	5.321924614707172196e+01	1.115749571575602506e+00	3.708738976522826025e+00	-2.321533180624706105e+01	1.292641705892585646e+00	2.727973611766237649e+00	-4.190300763109943460e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.045750021532231067e+00	2.429498845916628902e+00	2.279593947493960826e+00	9.426160476457086546e+00	2.285148553846770625e+01	5.857940645827516057e+00	2.649132898784749113e+00	-3.489499330819977274e+01	7.703622834792806628e+00	4.274538891479928715e+00	-1.939248998692872306e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.869862689819948187e+00	8.928528250677514322e+00	4.129871524009159245e+00	1.582518588548279093e+00	1.402262330989624317e+01	8.655344598732320094e+00	7.819608675066555215e+00	-1.205716691003881635e+02	7.509802251038525611e+00	6.835450373338280983e+00	-1.203898975133146223e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.131599234952405997e+00	8.851799176249672385e+00	5.048528901784462342e+00	8.420836115370939012e+00	7.453090762637511091e+01	9.610638782380018341e+00	5.256111622302761077e+00	-3.125322549111584891e+01	2.223339163320571910e+00	5.942911140798170955e+00	-9.927294558138486025e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.554055962411189817e+00	1.267547769883556885e+00	7.735337276743826429e+00	3.636331348941669095e+00	4.631990306486151177e+00	6.088925030638442593e+00	3.027716063957800241e+00	-4.500126069229761328e+01	8.529420266003290507e+00	3.550132554431870346e+01	-8.814374010472420196e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.311020361239159548e+00	8.432520305037234820e+00	6.859143657775403469e+00	4.996398304760270470e+00	4.209104285489372188e+01	5.636158256128140920e+00	6.549689423970709967e+00	-5.560046413990617253e+01	2.391149766414524702e+00	1.048627368125650960e+01	-1.744127553450755386e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.698032834545491809e+00	2.154837251782736551e+00	6.568473172905367363e+00	1.199632581831842071e+00	2.633594557741141262e+00	1.766476099654616050e+00	1.361001484832309982e+00	-1.794286892559231106e+01	3.711044509567466676e+00	7.640852382276904997e+00	-3.267541774313746572e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.703714418485505533e+00	4.012437226588424721e+00	4.167502243364973324e+00	3.711707307119595622e+00	1.490580687360997736e+01	5.936969592905087190e+00	3.929474748833997388e+00	-5.126671315589081956e+01	3.248459102561908729e+00	7.924855038532554019e+00	-6.188539684219646375e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.819273399288131365e+00	7.688515746164581444e+00	8.568192035729135014e+00	5.514994309327739153e+00	4.248559187447547458e+01	4.424195718364775765e+00	5.211757585059827669e+00	-6.021954021147468694e+01	4.350868436319331956e+00	1.128089528603246094e+01	-1.722933591234759660e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.807459826290589655e+00	2.445085184282805191e+00	5.244526353225567483e+00	1.499499406349040775e+00	3.671966684935636938e+00	6.459683073210915616e+00	2.326190103014238453e+00	-7.192025792561885567e+00	3.282753366867005251e+00	9.736999941818796245e+00	-4.082400694820747589e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.515872414692749359e+00	8.363194426276590931e+00	9.807496602357048232e+00	5.420416655310853926e+00	4.527763282098381836e+01	4.499056497976837932e+00	9.860317293056869659e+00	-1.675342907323626775e+02	5.402556476495615101e+00	2.244493738318469411e+01	-3.741339646510548391e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.881570778002229716e+00	8.493186226518169235e+00	6.706091456555093089e+00	9.334861784886902214e+00	7.935282614761462128e+01	3.161713672717947787e+00	2.892584915118233901e+00	-2.189299266776608732e+01	4.662883246425458594e+00	4.316875373091998647e+00	-7.145281128055719932e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.678925435407738309e+00	5.566925218749199544e+00	2.144898584108489992e+00	1.953038617763113383e+00	1.082459748657472076e+01	1.858931363927297298e+00	2.173605748069011412e+00	-1.086445136892823449e+01	9.883832304349658315e+00	6.457172085342651746e-01	-6.210946433075040574e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.363922665949304669e+00	1.057562554706469093e+00	7.091088522595698329e+00	7.884684609653677789e+00	8.309397006965999921e+00	3.825674919232294524e+00	2.838303465483139387e+00	-7.251987390980047188e+00	1.507124268581487625e+00	3.741348352872476113e+01	-7.349356012048818343e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.309950295835037970e+00	3.584140435294166149e+00	3.930918168260466583e+00	4.688810577032332283e+00	1.682510440142108266e+01	1.865172527171205852e+00	7.924331563693079339e+00	-9.953030848517927609e+01	2.287636483528924902e+00	1.601873636494249808e+01	-1.141674018576211438e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.104872496821529992e+00	6.549472208392613126e+00	7.174184648627328187e+00	6.890494310681721579e+00	4.513201106136206420e+01	2.583149121242416246e+00	4.835661780059036019e+00	-6.834054441932413226e+01	1.480369825653965687e+00	1.036341708997561639e+01	-1.352492546192541454e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.146596902532385664e+00	9.825527498744154542e+00	1.629768765018483334e+00	3.349600590221505136e+00	3.280956572553309059e+01	9.884611420180487329e+00	6.073382350715047728e+00	-7.926394869157722844e+00	6.638501438562530943e+00	1.798692002571259163e+00	-2.007262000998680662e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.601973971782665096e+00	6.676555965574005214e+00	2.572641427851096729e+00	2.446458546022561631e+00	1.628352559036558489e+01	5.003530592500680108e+00	1.187412098370953073e+00	-1.133037135436911846e+01	1.486943761124909891e+00	9.061667151225768491e-01	-1.012153154732804694e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.037551309575459602e+00	3.334365005853959563e+00	8.700552571622266029e+00	2.444959712084002312e+00	8.168006349227196594e+00	5.784092755381244899e+00	1.317052960742072898e+00	-7.300353101953320767e+00	8.532331149301612072e+00	6.531846877644348126e+00	-4.007098885747574712e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.806925158040457724e+00	6.708683511847262970e+00	3.046878149707156869e+00	1.637191229673797599e+00	1.097513378957959240e+01	8.859785091193693063e+00	5.009293304133750624e+00	-6.534701414687508247e+01	5.618155621075863415e+00	4.318907464755485925e+00	-5.531691633315499956e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.559845442458017040e+00	5.855958014194210470e+00	8.530073739436122793e+00	2.671912427077132168e+00	1.564157883983468800e+01	9.964868337524398711e+00	8.359566435737269430e+00	-4.173215155660434306e+01	5.739322516307498567e+00	2.391030834046991060e+01	-2.727285902686658119e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.220234619646953789e+00	8.017285602413194212e+00	3.521728642883378946e+00	6.980845547536497442e+00	5.602974977397052925e+01	6.250250373776797375e+00	8.975290799081255599e+00	-1.277005696232855740e+02	6.064140749560934296e+00	7.300770766831005787e+00	-1.157457973095952184e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.474950579687586583e+00	1.965420579896901110e+00	6.785053007168892591e+00	8.934568293564451480e+00	1.753141695154282687e+01	8.311781948010862564e+00	1.777785374258909812e+00	-1.472753011907443188e+01	2.534335016606185764e+00	1.218559382159585880e+01	-4.405220143480701012e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.439830516588886056e+00	7.852147796764150200e+00	7.250769531569858373e+00	8.326944060793275426e+00	6.535480252317115912e+01	3.946198826138495264e+00	5.842507474162490055e+00	-1.097434905899164761e+02	2.774578194241032580e+00	1.053961199121256165e+01	-1.645463319579651511e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.240524336184636311e+00	5.865393600609968949e+00	5.621930098620608440e+00	7.171111779404951037e+00	4.205170224758472131e+01	3.745829504721819969e+00	9.213506355491682953e+00	-4.052714071052920985e+01	3.870967175115490377e+00	1.679137260747440052e+01	-1.943348701664384066e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.067432777692460810e+00	9.672474826488425492e+00	3.753492522647950747e+00	2.006584514205766556e+00	1.927848654961019292e+01	4.631839244408713974e+00	4.488300722463539394e+00	-3.524402937356364873e+01	6.345362134843773205e+00	3.168212251658022005e+00	-5.912754157915841091e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.017228611785164549e+00	4.083121114127881590e+00	2.906019829673966104e+00	3.595107908779593853e+00	1.470610841395696511e+01	7.064269251242159875e+00	8.459330274031660934e+00	-3.181159969423794109e+01	2.896019699682258253e+00	1.166505550497301336e+01	-8.856278561811140548e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.321674442333751642e+00	6.687311509274166177e+00	1.301160750101587604e+00	3.787699904047617139e+00	2.539329758745700616e+01	7.142564235260882910e+00	2.205613425494520552e+00	-3.566034151032055632e+01	2.041753764448182018e+00	8.234631107789146531e-01	-9.237029310129248216e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.899370792833483534e+00	9.383669817184502548e+00	3.740214986050260926e+00	3.243222244213288530e+00	3.046339224755790553e+01	3.825801664245741307e+00	9.410562276262885106e+00	-1.665786042817842088e+02	9.733415782336207300e+00	6.202382048179883256e+00	-1.162432757239278374e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.321336667898922901e+00	1.929213772978511710e+00	6.883389666825305397e+00	5.643669168469725328e+00	1.082648018822437663e+01	2.195848668842780071e+00	7.766122048241843601e+00	-5.125879193446964877e+01	1.194107064259255946e+00	5.444134571373898979e+01	-2.080231524711554414e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.938681079438064891e+00	9.434239420989339209e+00	9.438596143870325861e+00	5.816802683717670064e+00	5.492531555945154764e+01	6.694904337600839028e+00	9.475455293038244520e+00	-1.307313790058196332e+02	8.216177241154721145e+00	1.835171311148487661e+01	-3.442898383111068483e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.355315718049153517e+00	7.178622529555745757e+00	8.837212420374987332e+00	4.204161192282522386e+00	3.030583987600256535e+01	2.152636964072387915e+00	7.080441432947517377e+00	-1.182803338174134922e+02	8.087264229180201269e+00	1.558194221523274692e+01	-2.237310950615850516e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.993539028883861697e+00	1.602746883793718657e+00	7.900074594009010021e+00	4.187557175819242694e+00	6.738834218922356456e+00	6.213362169247411693e+00	4.279137974465669458e+00	-5.047815741451427840e+01	3.670842287542580351e+00	4.109382668738407318e+01	-1.302916601204918834e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.764997673480185547e+00	3.707284817936726373e+00	8.091819914679934556e+00	8.466442990930634238e+00	3.138055546674283391e+01	7.244002811978218048e+00	9.446448303245629674e+00	-1.079965443560001432e+02	2.223476902688474421e+00	4.081868798994376846e+01	-3.005403335049877001e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.165381666852665088e+00	7.367078612596679399e+00	6.983209312808692282e+00	8.107227934396993518e+00	5.972822221786676522e+01	7.301655334752505055e+00	3.484213968593141253e+00	-2.101069544316460380e+01	2.316925608325589359e+00	6.542287185452067888e+00	-9.143043147929923009e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.843195017223225873e+00	1.603855469174656490e+00	3.351283157082474595e+00	3.771271137796971651e+00	6.102322798302778573e+00	7.781424744743374866e+00	3.985390525839138665e+00	-1.237261149758353973e+01	7.268870640696768248e+00	1.545142727601289323e+01	-4.186121198168644497e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.076559005909615507e+00	6.239714365182317479e+00	9.164491349195740710e+00	9.226310823418717888e+00	5.758391640870983252e+01	8.850866127013109264e+00	7.310690244122772796e+00	-1.317361307205322021e+02	6.787173910655093678e+00	2.103693689497303509e+01	-2.604400397582357414e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.099576327989765900e+00	4.121082260103237971e+00	7.032577816466245579e+00	9.582994213681349294e+00	3.934240054582151913e+01	5.498636399679392106e+00	7.894026297669515913e+00	-1.426488672572276926e+02	8.038310091268437318e+00	2.559951221434598168e+01	-2.094658072848525023e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.708189660390076803e+00	6.586623819626852949e+00	6.039119782774353240e+00	3.935950511150877684e+00	2.592982815607203406e+01	7.569221869511947531e+00	9.364090366533845966e+00	-1.241493397224621731e+02	9.440752635945340643e+00	1.629605708625406635e+01	-2.127322270934417361e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.051739080078228028e+00	1.417645017075622516e+00	2.000742380196921300e+00	4.189219069634835257e+00	5.883196943203977902e+00	6.578953486324433442e+00	2.854204587763513157e+00	-1.976449164204768039e+01	7.223958752918135495e+00	6.926152990215912020e+00	-1.663271783542150573e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.137278240840911891e+00	8.851779675305762041e+00	5.016138711252636107e+00	5.548256798272706014e+00	4.910991017912501633e+01	2.691285267435911344e+00	8.182224066536507578e+00	-6.721092359847517628e+01	2.396944831903787154e+00	8.872301668144734421e+00	-1.557769424151099145e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.538238037639658273e+00	9.769380008079272315e+00	5.141858736995295942e+00	9.463765216640085853e+00	9.240267733534176386e+01	1.223411191709325996e+00	7.653173036702041188e+00	-1.149853370374536610e+02	3.195333548680223235e+00	7.065790114582663151e+00	-1.371991092798946852e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.076146699936654016e+00	9.721484834152526844e+00	8.782912472895029410e+00	8.885097281438889993e+00	8.636958553679573924e+01	3.550396811082602966e+00	1.575758509176180544e+00	-2.811258413985688520e+01	8.576550850411431171e+00	2.668916660678768427e+00	-5.083957282201148331e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.985913408798733570e+00	7.735944406695217879e+00	5.927007432600795767e+00	1.929108170164162139e+00	1.491176509290015950e+01	4.985967918590896275e+00	4.488220546758877383e+00	-7.973305106122738550e+01	2.882035905757798222e+00	6.678276301495361444e+00	-1.024253175476371496e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.016575589117692857e+00	2.173339800498087726e+00	4.427290907882647453e+00	4.537643920148632048e+00	9.841560958295715977e+00	6.545682768793215978e+00	3.535719879667019061e+00	-5.536527652753180462e+01	1.640624598752584262e+00	1.420134579239528172e+01	-6.031050747201217632e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.780723042051219451e+00	7.830201171860488252e+00	9.787260141245218037e+00	5.983828604630505588e+00	4.680017735983558680e+01	8.649885682197714587e+00	3.742449487746919878e+00	-4.983026412765535440e+01	7.334669520742180815e+00	9.155720206311354303e+00	-1.407384933782459768e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.755842963255267897e+00	1.220831261066547269e+00	2.002992160833675594e+00	5.528985177477202306e+00	6.719427735117075251e+00	2.770290865994658791e+00	9.842489714003061607e+00	-3.330298483926798525e+01	4.627202761388725882e+00	2.545224251857716524e+01	-5.978561607182042081e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.457667356911052536e+00	1.208817351782007998e+00	4.801282032333176630e+00	2.747600558107299751e+00	3.309174655500659146e+00	2.138086623074266335e+00	6.780353226202023187e+00	-3.275544779282186170e+01	9.280390159469726896e+00	4.202287218594504026e+01	-9.951812834750761283e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.076677552025309126e+00	3.917275358018485587e+00	1.371398958511521382e+00	8.725017043911325487e+00	3.413507239957804984e+01	9.672416515669292281e+00	7.468653884710781732e+00	-1.285978108089139198e+02	6.843985936428943262e+00	4.587274984794184718e+00	-3.389745936304829854e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.455513282760168003e+00	5.400950103303673977e+00	7.658187137564531177e+00	7.090791556788213157e+00	3.827387526480164581e+01	1.971348923553031041e+00	9.788385957854416120e+00	-1.262594470021351043e+02	1.820349501728902197e+00	2.696023581796004009e+01	-2.902281694544951733e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.092094295500682266e+00	7.939710465096399439e+00	9.270630039177065740e+00	8.542214761018840363e+00	6.776998927354725311e+01	5.295643470427127575e+00	4.389311745156979860e+00	-8.956466495942221329e+00	9.527084784053649003e+00	9.778740664580890751e+00	-1.455454966001411492e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.909092283922932509e+00	7.151512978403741450e+00	3.521248367976081095e+00	8.730380807531876286e+00	6.241159970404746815e+01	6.270216189143450691e+00	8.214591259099904619e+00	-2.971442977435079413e+01	3.324549227171647470e+00	7.792785152610013810e+00	-1.051488514608199978e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.968247760560057458e+00	4.999256466945428024e+00	8.725144231371398718e+00	7.736935977066783821e+00	3.877825422850885673e+01	5.872758087994367493e+00	4.903644165439493108e+00	-6.780105414320465229e+01	4.047489419984506398e+00	1.673160956816117562e+01	-1.664112606837425119e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.043129744825250116e+00	3.459863212273840638e+00	3.639004182191060810e+00	4.952146549183245483e+00	1.712751767688794402e+01	1.777769774479353915e+00	8.833669598869052564e+00	-1.792760898514895018e+01	4.616516092858258702e+00	1.518101006388218721e+01	-1.023639310144888128e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.440697553841868039e+00	9.980780532190273391e+00	9.189028007311659252e+00	6.492877665433655743e+00	6.477211338374264926e+01	1.509383132220997625e+00	2.622101239934866435e+00	-1.263124301448381104e+01	1.465056128577989503e+00	4.748462442571614872e+00	-9.295579439111295983e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.926652202124635060e+00	4.831138963595533298e+00	7.778558499678521088e+00	2.460382861476844152e+00	1.181490977417491806e+01	1.946981141151402861e+00	9.532079424924715383e+00	-1.128830543602393135e+02	5.471696457994440266e+00	2.792629124827663745e+01	-2.692820485264732042e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.225808775164622944e+00	5.061240007648312833e+00	8.235238848853292382e+00	7.067717539943429550e+00	3.571399342360986395e+01	6.262238548714678998e+00	2.976385226079375723e+00	-4.217037046522761301e+01	2.111988870717161682e+00	9.576337634798520071e+00	-9.545450532244352360e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868386653180963641e+00	2.466801802856189330e+00	1.164116633430885006e+00	2.615515822395242829e+00	6.447720763250143428e+00	5.886623437450132279e+00	3.933240632161997041e+00	-4.898268079267914743e+01	4.610266960785455836e+00	3.082926841725833089e+00	-1.387713935154387102e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018139616346056986e+00	8.163210179236754627e+00	9.666212527030898727e+00	7.244283864845767695e+00	5.908667084826307558e+01	3.097629204095680766e+00	7.808648881041694523e+00	-4.677757351719601076e+01	4.158435560803124709e+00	1.787145763895827599e+01	-2.893963653256628277e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.408828862458172182e+00	7.252494434427131154e+00	7.548557382630459500e+00	3.063940833088718119e+00	2.217182422600647840e+01	6.731413797098855234e+00	4.538145032072560703e+00	-6.654213009207744278e+01	7.957040046866357130e+00	9.055787061269942484e+00	-1.302442329872005473e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.135474740491806855e+00	2.982009419676871609e+00	3.744104244533401626e+00	2.057253627279703512e+00	6.181765982947601934e+00	8.382441574331492617e+00	6.487320323079420525e+00	-3.832273173613037187e+01	8.228252175573480542e+00	1.515674372695205641e+01	-8.572331313948149045e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.934133214081508623e+00	1.742248851717308034e+00	8.462320364999987632e+00	2.489145602467035090e+00	4.370096037401927092e+00	1.371388390786508538e+00	5.006298660343945883e+00	-3.921605045721555172e+01	2.388936987038041693e+00	4.613001946805039921e+01	-1.599334015852395225e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.717391896397703732e+00	7.120708025627743076e+00	3.533700700662582683e+00	1.007749716428277154e+00	7.214780877928232528e+00	5.480237740392962742e+00	7.680272756330250417e+00	-1.169071832063954020e+02	4.291820105920717943e+00	7.215424472112733412e+00	-1.012060566161742940e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.843588977712815158e+00	6.894021962802388437e+00	8.855434499347824229e+00	7.460160864924474389e+00	5.150436387702651331e+01	7.198431663422342197e+00	3.050741364731105243e+00	-4.104263089588451408e+01	4.365734956908949194e+00	7.718132067673917796e+00	-1.041137111287003307e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.641489152013656749e+00	3.462171186340039508e+00	2.003992626799007581e+00	7.588161756523987833e+00	2.625760750746415439e+01	3.253199724495710488e+00	1.525496484345843839e+00	-2.476648130847398122e+01	2.367167360822354016e+00	1.593427471668533268e+00	-1.032771951074339256e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.921651633670319548e+00	9.562287704515162190e+00	7.348139306884246658e+00	5.635521473537618675e+00	5.386489963911930090e+01	3.778153840070129110e+00	3.697499367965221939e+00	-5.071812965459553624e+01	8.189880687260369996e+00	5.262578641491535869e+00	-9.942255097381580242e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.122419755754628490e+00	2.361367544019725262e+00	5.869156836605093908e+00	2.450969934624176005e+00	5.771233929937189977e+00	6.517292708573418025e+00	5.279492186139575161e+00	-6.335891597547689003e+01	7.371131081852123401e+00	2.492650776155146275e+01	-1.156181217696437074e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.839673201999814101e+00	4.907343331905293482e+00	1.869969822696351480e+00	1.759990665127765919e+00	8.596763236273773146e+00	9.079171209365330952e+00	2.505456965424242011e+00	-4.270809738337713490e+00	2.712932359702955321e+00	1.825628236728651155e+00	-8.560509112451942570e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.309977690223954383e+00	9.486824779999746937e+00	3.180441171158056246e+00	1.164135929655929269e+00	1.113899997612253578e+01	8.281395058171025170e+00	4.193915154926701305e+00	-3.347761453946958454e+01	4.290330373036351119e+00	2.680301418108227640e+00	-4.771533222264950780e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.388652605021412967e+00	4.768029497118836169e+00	1.115553450229887833e+00	2.487666274895489860e+00	1.187988484138407230e+01	6.253466023946172569e+00	4.599746554058212311e+00	-2.562557651296030059e+01	1.951851963867819117e+00	1.997921741592414646e+00	-1.573973770989602272e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.190534651140910505e+00	6.744546707991086798e+00	5.218135602631027936e+00	9.025928637281859679e+00	6.080497281949312338e+01	7.572776709947841134e+00	1.515882455911180982e+00	-8.156496964284450257e+00	6.648467491961448594e+00	2.265444624957576369e+00	-2.577562519058413315e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.757205494017451741e+00	4.569626617070051466e+00	3.707901856411133679e+00	3.174541378130580238e+00	1.448699011164902650e+01	4.278901061342218703e+00	6.249169339436278392e+00	-1.207367753463559268e+02	2.088366167234195547e+00	9.806105425207435999e+00	-8.881119783069867424e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.529946840220272719e+00	3.459634019946226324e+00	6.388527317802273231e+00	4.193231925097055779e+00	1.453090457963643445e+01	6.766553295740951768e+00	8.958454064596200084e+00	-8.026656782238639209e+01	9.866649030861458058e+00	3.111607033923335663e+01	-2.129096507798238633e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.018844353155140325e+00	9.850228360627474089e+00	3.677270030854678851e+00	1.959213529803331744e+00	1.921739178045353569e+01	5.204775278607859157e+00	2.370476017943312641e+00	-4.128555766499184188e+01	8.023542019199082276e+00	1.585653763665218818e+00	-3.019096280567229229e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.682232574876788789e+00	4.678875779491416864e+00	3.694800069091197958e+00	2.997495916210981104e+00	1.407745989189014679e+01	2.709027769306023181e+00	6.383613118535853559e+00	-8.451202851516680425e+01	4.508901448628352959e+00	8.945080433579949641e+00	-8.296067616877816420e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.151224081290331824e+00	9.041582140820453972e+00	7.696574210161697849e+00	5.672483514203960908e+00	5.131966587375055155e+01	7.314654566888357579e+00	6.984951064672747734e+00	-1.127991218031945664e+02	6.194141934252215265e+00	1.155131095432971655e+01	-2.069179507354409679e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.524828644066630545e+00	3.072474382732099940e+00	1.434905307721652479e+00	6.468299400908059660e+00	1.982476531131079156e+01	6.003054084088047304e+00	4.757367107019610408e+00	-4.859436666461746057e+01	9.205885402835885856e+00	3.232665589734041056e+00	-1.836044716913556840e+01
