G c dx1dt d2x1dt2 dx2dt m2 Fc p d2 m1 W d1 Fg
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.11370556e+01 6.92291996e+00 5.32503947e+00 -6.28934559e+01 5.94889229e+00 1.29632983e+01 -1.24111078e+02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 2.02743936e+01 9.97974450e+00 1.61878516e+00 -2.87512370e+01 6.57624334e+00 6.33989067e+00 -3.35073073e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 1.54934055e+01 5.06565528e+00 5.94745530e+00 -8.53684657e+01 6.97141311e+00 9.93326081e+00 -1.06466760e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 7.14264557e+00 4.19255701e+00 4.75447851e+00 -5.72068778e+01 8.52662182e+00 2.01528102e+01 -6.24102017e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 5.65206412e+01 4.60633750e+00 8.89974464e+00 -3.24288231e+01 2.93916617e+00 1.35594620e+01 -1.64405983e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 9.71152861e+00 2.03631561e+00 2.83595143e+00 -3.68105935e+01 2.08433640e+00 1.27815197e+01 -8.68464658e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 4.55536460e+01 8.94946241e+00 8.43818149e+00 -1.65858355e+02 8.66383455e+00 1.27434612e+01 -2.06694918e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.81069065e+01 4.73343090e+00 6.01919822e+00 -2.66918464e+01 2.40951533e+00 2.82626010e+01 -2.10286174e+02
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 5.92838243e+00 4.48546970e+00 1.49149273e+00 -1.59996977e+01 9.77284073e+00 2.60184104e+00 -2.51123333e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 8.98560234e+00 6.93721246e+00 9.74660771e+00 -1.72345377e+02 8.58284406e+00 1.08611870e+02 -2.38457121e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 2.67861019e+00 4.97830079e+00 5.61353720e+00 -8.53319964e+01 5.50788945e+00 4.35292966e+01 -1.42577824e+02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 2.38782424e+01 6.83410122e+00 3.61789169e+00 -5.15464342e+01 9.83279282e+00 9.52370358e+00 -8.45588650e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 3.21619485e+01 1.55301661e+00 5.22466158e+00 -7.63016186e+01 1.87639056e+00 1.37930571e+01 -1.46336252e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 4.25985948e+01 8.32351009e+00 8.72072005e+00 -7.12184126e+01 3.72759185e+00 8.24340800e+00 -1.01728524e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 2.60913421e+01 9.46453558e+00 3.74412812e+00 -2.55879749e+01 6.74401974e+00 1.12234809e+01 -7.63374249e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 2.37918856e+01 6.83888848e+00 2.73408757e+00 -4.17709361e+01 4.15006182e+00 1.34639599e+00 -1.80139535e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.52613108e+00 9.59109336e+00 2.16164122e+00 -3.36942444e+01 9.35535297e+00 2.08557090e+00 -3.42732463e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 6.02280906e+01 2.36289083e+00 3.68073459e+00 -6.43693392e+01 1.59063479e+00 4.79283363e+00 -7.63441618e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 7.89646773e+00 5.29674571e+00 8.02043278e+00 -1.47112392e+02 5.94470649e+00 7.79173146e+01 -2.10298351e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 4.53922114e+01 6.41626061e+00 5.24463729e+00 -5.80902483e+01 6.31779641e+00 1.83377749e+01 -1.93049603e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 1.63181295e+01 6.23562983e+00 3.04733443e+00 -3.26304247e+01 6.87455311e+00 1.92153628e+01 -7.25590413e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 2.73022952e+01 4.61315601e+00 2.49566500e+00 -4.02526147e+01 3.30099601e+00 1.17990411e+01 -7.39032118e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 5.30144205e+01 4.04275968e+00 3.99456529e+00 -5.39953641e+01 4.28109785e+00 4.27893596e+00 -8.34272792e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 9.13590076e+00 2.14141620e+00 9.45931936e+00 -1.38121675e+02 8.59312477e+00 4.72765443e+01 -2.15315905e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.46008370e+01 4.52568206e+00 4.08724041e+00 -6.39589340e+01 2.75448492e+00 2.21296624e+00 -2.32923829e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 3.32216222e+01 2.46394734e+00 9.89311668e+00 -1.77525885e+02 8.44181062e+00 7.33457001e+00 -9.58749355e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 1.94109636e+01 7.60929109e+00 5.36707410e+00 -4.15993465e+01 6.06389881e+00 5.94812646e+00 -8.35176309e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 5.24888962e+01 2.87947842e+00 2.61247526e+00 -2.23383544e+01 7.85968760e+00 3.95543086e+00 -4.66126465e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 9.72946851e+00 1.52708775e+00 9.02026083e+00 -3.22174735e+01 7.42246630e+00 3.24523305e+00 -6.83170047e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 2.04657391e+01 5.97129524e+00 5.14319836e+00 -6.11802547e+01 2.86760346e+00 5.59006510e+00 -4.22064713e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 9.51514338e+00 6.35706759e+00 7.38704209e+00 -1.77323957e+01 6.11931463e+00 8.48601625e+00 -8.71071737e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.04146389e+00 8.84721755e+00 9.85340425e+00 -1.01377882e+02 8.80950838e+00 1.04486007e+02 -3.70904781e+02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 3.42085788e+01 6.19283451e+00 1.45157815e+00 -1.55264370e+01 4.88904613e+00 2.64405289e+00 -1.99747642e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 1.18400720e+01 4.10932768e+00 1.87025104e+00 -1.26170034e+01 9.69931693e+00 1.36746280e+01 -3.34793789e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 4.83353632e+00 8.22710693e+00 7.48411067e+00 -9.15861532e+01 5.06993590e+00 2.28907836e+01 -7.56991706e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 7.32832622e+00 5.86251004e+00 3.53642503e+00 -8.11202509e+00 2.28507073e+00 9.89942712e+00 -8.14647829e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.95220922e+01 1.71352256e+00 2.65871257e+00 -6.61884363e+00 4.50491212e+00 6.95170311e+00 -2.84234044e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 2.75137720e+01 6.09265504e+00 1.35425692e+00 -2.06326225e+01 9.56532166e+00 1.09550816e+00 -1.21311872e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 4.23365751e+01 9.17216691e+00 1.19662041e+00 -8.52781173e+00 3.87748764e+00 1.84129248e+00 -2.22898699e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 7.96945423e+01 4.56681363e+00 7.97037043e+00 -2.98184872e+01 8.81288344e+00 1.10174945e+00 -1.57779595e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 4.47959342e+00 3.66693222e+00 2.20990085e+00 -2.17633851e+01 8.93125614e+00 7.25871982e-01 -3.51311305e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 1.71373452e+01 2.29122511e+00 5.20948554e+00 -8.18508003e+01 4.15167872e+00 1.04658370e+01 -5.19931151e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 3.23573193e+00 2.36300970e+00 6.45307134e+00 -3.61988538e+01 1.74931892e+00 7.61571356e+00 -2.81831221e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 2.94628351e+01 4.89494336e+00 4.85516621e+00 -6.16646635e+01 7.52102118e+00 2.29211757e+00 -2.96488179e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.05905251e+01 6.36111842e+00 1.24395987e+00 -2.82821344e+00 3.80361069e+00 1.31872254e+00 -1.24773437e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 6.29455445e+00 1.72553865e+00 8.05151352e+00 -2.33832804e+01 8.04631253e+00 8.84912756e+01 -2.25272775e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.40200722e+01 9.45611730e+00 1.09461902e+00 -1.11206233e+01 4.98389363e+00 1.39741748e+00 -2.31431848e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 8.85273244e+00 7.79620256e+00 7.85700905e+00 -9.07852640e+01 5.36740068e+00 5.82623115e+01 -1.68451301e+02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 2.28434820e+01 6.27961526e+00 9.03974044e+00 -1.20074590e+02 8.00118466e+00 1.02314401e+01 -1.18450044e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 2.20043989e+01 8.45594804e+00 4.89555929e+00 -7.28734042e+01 4.44126998e+00 1.22754368e+01 -1.79010273e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 3.67221045e+01 1.72168081e+00 5.81988226e+00 -1.13491483e+02 4.98814611e+00 5.06853599e+00 -8.93025254e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 3.23272944e+01 5.29154990e+00 5.29285053e+00 -5.68079215e+01 4.38571422e+00 2.24723791e+00 -3.17229863e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 1.32962403e+01 6.67083814e+00 4.50287757e+00 -3.41640680e+01 4.30606464e+00 7.00704988e+00 -1.11802515e+02
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 1.75428342e+01 8.45787616e+00 8.98682082e+00 -1.42427500e+02 5.73351919e+00 8.22243838e+00 -6.47845726e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 4.31517023e+01 8.05122604e+00 9.04540160e+00 -6.02265970e+01 8.27919500e+00 8.35770524e+00 -1.34905492e+02
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 1.29157373e+01 3.49362325e+00 4.02234728e+00 -3.91996212e+01 4.25591481e+00 2.45971135e+01 -8.33307789e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 6.25637663e+01 9.46792153e+00 6.53562779e+00 -2.12333165e+01 5.71829248e+00 1.25856491e+01 -2.16974688e+02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 4.37445105e+01 2.11911257e+00 9.34216806e+00 -2.25578870e+01 7.03654593e+00 1.45349907e+01 -1.69412009e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.98463817e+00 8.87620257e+00 9.65852649e+00 -1.85464285e+02 3.42495502e+00 1.67004686e+01 -2.77274755e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 1.50047217e+01 9.73846225e+00 5.58063136e+00 -9.41564236e+01 3.49770524e+00 2.16706415e+01 -2.17513427e+02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 4.72408230e+01 2.59438171e+00 5.07542325e+00 -7.25451635e+01 9.40071814e+00 1.90924975e+00 -2.55180452e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 3.07301649e+01 7.49859458e+00 3.50824884e+00 -3.06818838e+01 7.51181116e+00 3.94033484e+00 -4.22432664e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 7.94699691e+00 1.36256967e+00 9.62984686e+00 -4.89986656e+01 6.19468009e+00 8.67109458e+00 -1.30729689e+02
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 1.42944632e+01 4.64880543e+00 2.28532874e+00 -1.00366215e+01 6.82948049e+00 1.16703925e+01 -3.69229751e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 1.22763490e+01 5.64654969e+00 6.21846618e+00 -3.92456177e+01 1.26369499e+00 3.74214804e+01 -1.12064199e+02
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 1.91365096e+01 6.22580703e+00 3.54295241e+00 -4.14327724e+01 6.56292669e+00 1.95723013e+01 -1.24164488e+02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 3.89298553e+00 9.42343523e+00 3.51107461e+00 -5.09152137e+01 5.58557986e+00 2.09811298e+01 -9.97304371e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 6.98717407e+01 7.05025619e+00 4.64471729e+00 -6.33956866e+01 5.91174712e+00 6.57535839e+00 -1.14366473e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 1.85909610e+01 5.33150156e+00 9.98913642e+00 -6.89028076e+01 4.23481444e+00 2.40966915e+01 -1.40404562e+02
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 7.86305205e+01 8.28707533e+00 1.49469676e+00 -2.76947045e+01 1.73326508e+00 2.55518039e+00 -4.82767164e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 3.13118773e+01 9.55479539e+00 6.20687636e+00 -9.38586282e+01 2.74005310e+00 2.93216556e+01 -2.33971255e+02
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 2.17116060e+01 1.19859534e+00 1.74314942e+00 -2.07372472e+01 9.55670242e+00 8.45129984e+00 -4.43018266e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 4.59040451e+01 9.84269145e+00 2.39068747e+00 -2.13991975e+01 4.67829606e+00 5.27990512e-01 -5.88974552e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.56783516e+01 1.77518925e+00 4.95606648e+00 -4.70804512e+01 5.20014840e+00 8.57719269e+00 -1.18189526e+02
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 3.86079688e+01 8.32948101e+00 5.59414118e+00 -3.04291702e+01 1.47438811e+00 2.88893514e+00 -2.66825377e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.94942065e+01 3.52301277e+00 3.32913168e+00 -2.69280626e+01 1.33809607e+00 3.57819476e+00 -4.12978040e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 5.73933095e+01 2.18961692e+00 3.84811418e+00 -5.87634493e+01 7.45463302e+00 7.05054818e-01 -1.02878731e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 7.72864155e+00 4.95870076e+00 1.78270318e+00 -3.25659051e+00 5.84285198e+00 7.16277673e+00 -3.54021709e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 2.74568748e+01 6.79560922e+00 3.72897805e+00 -1.43023833e+01 5.57835386e+00 5.21846403e+00 -9.75677276e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 8.80919979e+01 4.42856661e+00 9.69902595e+00 -2.52481644e+01 3.18812077e+00 3.67276354e+00 -6.60802984e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 5.31088473e+01 1.49108867e+00 9.50236644e+00 -2.56363591e+01 7.70275658e+00 8.77195159e+00 -1.18677588e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 2.56495797e+01 6.39515026e+00 4.01390461e+00 -6.85826325e+01 2.51412921e+00 1.43790156e+01 -7.89620698e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 5.57545588e+01 9.12162948e+00 6.13768543e+00 -8.79035549e+01 2.70941269e+00 7.32038685e+00 -1.01827276e+02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 1.05163901e+01 4.44893829e+00 9.18635852e+00 -9.46500031e+01 5.14640954e+00 2.00459227e+01 -6.46875891e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 8.78718237e+00 2.94699500e+00 1.05565440e+00 -3.35258193e+00 3.57651876e+00 7.39218286e+00 -1.59280483e+01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 2.98794545e+01 4.98319611e+00 8.29615213e+00 -8.93635513e+01 3.22716683e+00 3.79856572e+01 -2.50360936e+02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 3.20621801e+01 1.43526440e+00 9.53532598e+00 -9.94597318e+01 6.80713880e+00 1.67444055e+00 -1.71413892e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 5.89821024e+01 8.38438826e+00 1.82193161e+00 -4.45392146e+00 6.85874571e+00 6.27168148e-01 -5.28141900e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 1.81693993e+01 8.43706730e+00 2.45302917e+00 -2.20503647e+01 8.42065363e+00 2.56433592e+00 -3.54576828e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 4.04603845e+01 6.29200417e+00 9.64671672e+00 -8.78261281e+01 4.75937710e+00 2.33158124e+01 -3.55645207e+02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 3.59676119e+01 4.17792600e+00 5.83786129e+00 -7.57947891e+01 1.65776582e+00 1.67249483e+01 -1.60285187e+02
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 1.41439126e+01 8.19805028e+00 1.12776971e+00 -1.39944977e+01 3.46299746e+00 3.83969198e+00 -2.91833585e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 1.22382119e+01 5.99218322e+00 3.31868799e+00 -7.93615919e+00 9.82004917e+00 5.88517284e+00 -4.33816926e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 3.78193111e+01 8.43339078e+00 5.04949307e+00 -4.28182848e+01 6.36632718e+00 6.28500183e+00 -1.20559291e+02
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 4.31908636e+00 6.68312913e+00 7.23618020e+00 -8.98667157e+01 7.38763376e+00 8.66467080e+00 -2.20801110e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 2.58307152e+01 8.05964926e+00 7.59844340e+00 -8.28133447e+01 1.06622047e+00 1.15518716e+01 -2.00487322e+02
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 2.99456458e+01 6.38706694e+00 9.95879362e+00 -1.72757716e+02 5.66385159e+00 2.88682336e+01 -3.57000930e+02
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.53716350e+01 4.72726961e+00 3.58760079e+00 -4.89857353e+01 1.33775792e+00 9.34315502e+00 -9.11014289e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 4.18785161e+01 9.62151274e+00 5.84398092e+00 -2.77417574e+01 6.12307191e+00 1.35153337e+01 -1.95806464e+02
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 1.44791599e+01 5.87002442e+00 5.79991193e+00 -1.81860602e+01 9.28693765e+00 1.53518852e+01 -1.58384828e+02
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 1.49990906e+01 6.44580567e+00 4.65080734e+00 -5.99899686e+01 9.71577217e+00 1.79317955e+00 -3.02206753e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 6.61610822e+01 2.98438875e+00 2.52245704e+00 -5.92147864e+00 5.86497408e+00 4.78146335e+00 -8.25236195e+01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 2.13168515e+01 6.63085710e+00 9.79710907e+00 -1.18745062e+02 5.12384325e+00 5.74002203e+00 -5.31935940e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 2.93158864e+01 6.14446885e+00 8.67985468e+00 -1.63200473e+02 9.50515385e+00 2.69434642e+01 -1.86931282e+02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 4.39103249e+01 2.66354558e+00 5.48499725e+00 -6.66179174e+01 7.06248849e+00 2.80065108e+00 -3.48513371e+01
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 7.52208258e+01 1.53628388e+00 6.42920880e+00 -5.63898268e+01 1.58409352e+00 1.18317344e+00 -2.12727471e+01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 9.98386264e+00 6.43923388e+00 3.04534948e+00 -4.00113929e+01 5.19153020e+00 9.66775169e+00 -5.41777207e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 4.77745638e+01 7.87323042e+00 5.89408363e+00 -5.82519401e+01 3.16220517e+00 6.34301916e+00 -8.08243362e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 2.25690545e+01 5.71061234e+00 7.25473120e+00 -8.46962827e+01 5.22823889e+00 1.11688335e+01 -1.47455859e+02
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 7.18135433e+01 3.04095363e+00 5.63650326e+00 -1.06300369e+02 5.09919015e+00 8.56911123e+00 -1.29617942e+02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 1.46933073e+01 6.99869779e+00 9.91256654e+00 -8.36941171e+01 6.23930323e+00 1.06271374e+01 -4.37939196e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 2.91788164e+01 1.72095154e+00 6.50207491e+00 -1.24682578e+02 4.21093441e+00 2.61276177e+00 -3.86374604e+01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 3.14514983e+01 4.97650334e+00 4.33876341e+00 -7.85577727e+01 2.47843405e+00 5.57936958e+00 -1.01386143e+02
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 7.11429612e+00 2.47030083e+00 7.94936825e+00 -4.33100152e+01 5.53347491e+00 2.14350846e+01 -1.10653874e+02
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.27552517e+01 2.66013146e+00 2.53416260e+00 -7.88048581e+00 8.47182596e+00 1.09290630e+01 -6.56577225e+01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.89201975e+01 2.82064554e+00 4.46064232e+00 -1.66023708e+01 6.97611005e+00 5.72526344e+00 -1.08865416e+02
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 1.67131518e+01 4.48036351e+00 4.12263055e+00 -9.07711362e+00 4.04531079e+00 2.62988276e+01 -1.30771894e+02
