G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	Fg	d1	Fc	d2	W	m2
1.000000000000000000e+00	1.000000000000000000e+00	9.672491985474954035e+00	9.289533819180384455e+00	6.383468252939924703e+00	8.836695606338487607e+00	6.257133280478068826e+00	1.939568843259948849e+01	5.114780110861672391e+00	7.485301324377589438e+00	3.970026293108337256e+01	2.456736902060100203e+00	-2.383202717164667047e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.683346241861380932e+00	6.560518841249038502e+00	2.030298093388241298e+00	6.683161613962193215e+00	9.716213567463766410e+00	2.122911166677601358e+01	5.267247612636496434e+00	1.776144513972369277e+00	1.892934464835375650e+02	8.313384284019972981e+00	-7.409258321739334860e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.652190865478661674e+00	8.160348626985648224e+00	1.847625367608529690e+00	5.795545494960968824e+00	4.393484261145276903e+00	1.199443056692015475e+01	4.477331685002926775e+00	5.171434337495136369e+00	3.115514626330363868e+01	8.665305274569481853e+00	-1.220188474646073246e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.461834099051990243e+00	5.327280369333598387e+00	9.186683114681677864e+00	2.037325501746807710e+00	1.550366830521958228e+00	2.782103480361119097e+00	9.703677383530191491e+00	2.569937318705278972e+00	3.145982257074625110e+01	9.227517716339509235e+00	-1.512968012604144633e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.658711876217434877e+00	2.060531319182219434e+00	7.028008948477947548e+00	6.448410933270968037e+00	4.059246572170813749e+00	2.782239201510460447e+00	7.272111255537539343e+00	4.029100650978164389e+00	1.499421253105776408e+01	3.392475481687634797e+00	-4.507482580888526172e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.844705304899718179e+00	2.128142417601349923e+00	8.464582011142100626e+00	2.065707768449245751e+00	5.545135087000727658e+00	3.941917373945602154e+00	1.740804676298477904e+00	1.160457334213098379e+00	1.770857925642212294e+01	9.129919295918355715e+00	-5.861701528964208308e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.524849438371224775e+00	7.177396364865204603e+00	8.908863973311694551e+00	4.026888774699318496e+00	2.458799735288445643e+00	5.877335911935400503e+00	8.766680865697395575e+00	4.593334661418611908e+00	3.348559119752727753e+01	3.889791484122071985e+00	-3.510628232386235595e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.017230392167985720e+00	4.872666978852984165e+00	6.157813316675522231e+00	2.289550829486332706e+00	6.921471484768710880e+00	1.122406886743011967e+01	5.324997178947307397e+00	5.945064554426012116e+00	3.025168540300814257e+01	5.977215276231523156e+00	-3.862990291977953802e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.429101971679331839e+00	2.799893857540367126e+00	5.656498667215674736e+00	7.225552284418941262e+00	9.979185378568086406e+00	9.331342145588056525e+00	1.612631606398448048e+00	6.579735923763288419e+00	6.849664016116528309e+00	1.436898636359335235e+00	-1.895665207299293343e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.271856277664603851e+00	5.423162667527219760e+00	4.880268376089555993e+00	2.854451324280841806e+00	5.073082777897253592e+00	9.147941199771210563e+00	5.939493649575834588e+00	6.974162338554423357e+00	2.342819708255849065e+01	1.394121319940873516e+00	-2.025326229351709480e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.128911221475100923e+00	1.569353870359633252e+00	3.850303952568834731e+00	4.525017763317395136e+00	4.190168918971480139e+00	2.206859741771551420e+00	4.753998175449266839e+00	8.526898779279965979e+00	3.744578136981178140e+00	7.467998439132445654e+00	-4.845823701714879803e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.881873948005717834e+00	6.231464094311547797e+00	4.915281811054559746e+00	9.056723708640669557e+00	4.609668861843222665e+00	9.566086318807352384e+00	8.898465936476670279e+00	2.940093113843389450e+00	8.693527898033319445e+01	4.999688409026341596e+00	-3.415788462023172997e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.534018817799339018e+00	3.426350497415137752e+00	7.970041079088840519e+00	2.841939701104651217e+00	2.036520215618038865e+00	2.309981227672717630e+00	2.833662236930072353e+00	2.074077712211130020e+00	9.541165528305020516e+00	3.306593076155786903e+00	-4.480875435566745182e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.918449323157110697e+00	8.182887362320252933e+00	6.418462100009358906e+00	5.577773655874048941e+00	8.948634370940730776e+00	2.441266012028703614e+01	8.437723883661664814e+00	8.661807893323757668e+00	7.127203431756170460e+01	2.700461359532191352e+00	-7.612989540565475181e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.260637844529546747e+00	3.795277079373012175e+00	9.019708975755808211e+00	4.775989310405504895e+00	4.745958711999294977e+00	5.995922728261482426e+00	6.013148189869463422e+00	2.405808927462589786e+00	4.480506712490925736e+01	7.039862627587992527e+00	-8.460554374713798325e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.668794624715322250e+00	5.087406717699148651e+00	4.990520913728503594e+00	1.163676015558187560e+00	4.477618786600511491e+00	7.620742978651680488e+00	1.489107225675034396e+00	9.769255590571022552e+00	3.478710954038201297e+00	1.005141606403649135e+00	-1.148038938088870282e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.904341413895746626e+00	1.102591005089329945e+00	6.470600381611445684e+00	8.129483047239128624e+00	6.944234293947867620e+00	2.556126655391969482e+00	9.749533627331187446e+00	8.586105635560278060e+00	8.671210094138086077e+00	8.248485600952109920e+00	-3.143621857676600030e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.665870669908865231e+00	1.645207124829975776e+00	6.684680545351359804e+00	1.624210929195560427e+00	4.981876202365483230e+00	2.738898211731633836e+00	5.611617201003669564e+00	5.503208479839665657e+00	8.400641038380886272e+00	1.721073543242982673e+00	-4.634067333009369577e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.274323658678401472e+00	4.538987247731721908e+00	6.327736226909763673e+00	5.279968320114655889e+00	6.831489272336001228e+00	1.033085436730678275e+01	3.608718947391514664e+00	9.829503489475101219e+00	1.136965877341868314e+01	2.713815557255037092e+00	-4.326987644302863373e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.329332487090134407e+00	5.316202172858329966e+00	7.314194257356983364e+00	6.044043807077256858e+00	1.561891423082076846e+00	2.746852207631595544e+00	5.222068304889478263e+00	1.865037363390513292e+00	2.292186155183870611e+01	4.469562145051030555e+00	-1.464851476554805458e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.234700505781503921e+00	6.394144746383548572e+00	3.132923118153122743e+00	6.653802769729495026e+00	8.313443530498608069e+00	1.776744603827430424e+01	8.714848967609800212e+00	3.725991884737188009e+00	1.246208026909155535e+02	5.351446496445933398e+00	-1.279423430069137612e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.635177522837885089e+00	3.625128970707218290e+00	5.613545373495473001e+00	7.194647273884369199e+00	9.461693544200111106e+00	1.143362250800408830e+01	3.745593677914479613e+00	6.738102143550450229e+00	1.899003608760852657e+01	4.204576026750975082e+00	-1.667067892789826601e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.295849016325561820e+00	7.251275701054832545e+00	1.940289223450200495e+00	3.276802067007949404e+00	6.832305940391510291e+00	1.653406830142892048e+01	2.735836769514051081e+00	4.150492666472061387e+00	3.269533064354790497e+01	3.888184653491725040e+00	-3.153385761821297365e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.288478039571222311e+00	8.749355868460339636e+00	4.467308916691010268e+00	1.074947652848462054e+00	9.593337957164887797e+00	2.794579473282757931e+01	2.152540883159473228e+00	9.350179151894190355e+00	1.932108884394767045e+01	9.678766196227542196e+00	-1.346783294343128773e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.804510106800105262e+00	8.014571032532813888e+00	5.388203716259080345e+00	7.513185568606028042e+00	2.356828027828011596e+00	6.309723533018200214e+00	3.684898672084550242e+00	1.591203476769812442e+00	4.382330244725122981e+01	6.775824878593920353e+00	-1.343848048322072145e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.225421635277918142e+00	1.348785305269071255e+00	6.872259159191114186e+00	5.816332098623831826e+00	5.299104586756614665e+00	2.398478816267690661e+00	8.014331125309851700e+00	5.943919431357035599e+00	9.702062041243260992e+00	1.213961286144997098e+00	-1.407511594234766562e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.598788232980608903e+00	5.312585536803160480e+00	9.554869882858094243e+00	8.516342371197074712e+00	6.415245100555777569e+00	1.138245916476193997e+01	5.253191245326171988e+00	6.326891948649542741e+00	2.835164453351731240e+01	4.872000219269569499e+00	-4.331566120286908699e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.508191757442694403e+00	1.944200339892184992e+00	6.400410046124059171e+00	8.396572569967922561e+00	6.233018814047201595e+00	4.046227819468864340e+00	3.047066834613583186e+00	6.877257866203686731e+00	5.385047480275068743e+00	8.876525381801394943e+00	-2.641675595849948195e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.186029914649873618e+00	3.175279035257976723e+00	7.679889556334066114e+00	8.584078141507749393e+00	4.615272951301830240e+00	4.899865956955622437e+00	2.488827060414348757e+00	3.290988785515046366e+00	1.111407838880258936e+01	3.713680426060128603e+00	-7.959348488552674326e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.839970696509896086e+00	9.872014121127126174e+00	5.558774425328141255e+00	5.364018597264841759e+00	4.041296512008759834e+00	1.330678660693989634e+01	3.988300148398889355e+00	4.274217133528438239e+00	3.722005970579366618e+01	1.847756406948221963e+00	-9.420190474413064294e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.316143663354794491e+00	2.289075742021789317e+00	6.707896755870337735e+00	4.010593963209809765e+00	2.135486462724347057e+00	1.627903567495796899e+00	9.461229073568052428e+00	8.593425089398504468e+00	5.377659483689927633e+00	7.825213901483646595e+00	-1.635472127799768714e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.163460244963301804e+00	5.493705368676224943e+00	1.634976602829901315e+00	8.116395205823561554e+00	4.540940992731721693e+00	8.286682280866394024e+00	4.085093668212487650e+00	2.749426752142497321e+00	3.672697128719432413e+01	6.455585850422810523e+00	-2.096124911984226401e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.008587016924668234e+00	6.563244629544636943e+00	3.280583720607090914e+00	5.053350490372935155e+00	2.461293765733935324e+00	5.386190393912390739e+00	9.892586419215215088e+00	8.425663350106036731e+00	1.896257716116261705e+01	6.133403049943238372e+00	-9.304447596898073243e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.033602776600130113e+00	7.329774689385319064e+00	4.260155042156372751e+00	2.652437625509694197e+00	7.597211888870948115e+00	1.857693622296210734e+01	5.375922103306371547e+00	6.071240044444453865e+00	4.930132199992780784e+01	1.474295763293305583e+00	-1.750123326467705556e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.388874753667953321e+00	6.040523941141445086e+00	5.250971882014136227e+00	8.700988786653303109e+00	2.874891552307810461e+00	5.799966316678371037e+00	2.608639080918170983e+00	7.863605459881080506e+00	5.736345591959486789e+00	2.257307064881078684e+00	-9.256795872688195459e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.846397840480383579e+00	1.083359954462951080e+00	1.413913578165555629e+00	8.934516387226979717e+00	1.520184959899608002e+00	5.648144044835821109e-01	9.020589797054775261e+00	7.425300299344251620e+00	2.032353122862360362e+00	6.608728389455335694e+00	-1.673410786295997639e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.212267107458592896e+00	3.932370426372847394e+00	2.270509506429225333e+00	5.198994787604412693e+00	5.975795212130955214e+00	7.832456291335581966e+00	5.150987883001408640e+00	2.864299756514896433e+00	4.222650487124656848e+01	2.868774811786435119e+00	-5.383409020939129732e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.322073063468043763e+00	5.663955348729534656e+00	3.479504534892629231e+00	1.684442718634405978e+00	6.358819615279691639e+00	1.198281343755461670e+01	7.388526175727750278e+00	6.121641097354434180e+00	4.341043982220950426e+01	5.539753934288155435e+00	-1.886421250193043306e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.185619263249058086e+00	1.793003541111582111e+00	9.739931268120754382e+00	4.479287801231379262e+00	8.849389317859655435e+00	5.278064979483906072e+00	9.844590137558467902e+00	8.805676815110027533e+00	1.768106798236219745e+01	5.898101791091911572e+00	-5.399927009408177582e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.885258600311920496e+00	4.156586713270836064e+00	3.980966960823368872e+00	8.236161527523361059e+00	6.190819016905604322e+00	8.568554842273954364e+00	1.454350805291869442e+00	4.890160508553102581e+00	7.647863151069292265e+00	3.543696143546018806e+00	-3.477845883460199730e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.577703363398422542e+00	1.294118780883595665e+00	5.346402563177605316e+00	9.120711656731634420e+00	4.107806073757560128e+00	1.784847103697857928e+00	1.863870596513425903e+00	9.694309160190828223e+00	9.727171707871078432e-01	9.531320467416344755e+00	-3.695592584212136700e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.311124941084710116e+00	1.710588577000940580e+00	2.755843762757152593e+00	2.829566867638341421e+00	8.225086487603006091e+00	4.669969097256152502e+00	7.491828669894406545e+00	5.078184174910497006e+00	2.070551327021005861e+01	8.580988165273380375e+00	-2.308219935054964026e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.282457176542380672e+00	4.568106532046842361e+00	6.507709790003956662e+00	1.609541931027376194e+00	5.862067784955926619e+00	8.958808839839941029e+00	3.531910629871501062e+00	2.276528988755016414e+00	4.153597993743692030e+01	7.497808832467955042e+00	-2.217734326840104018e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.332765781284694029e+00	2.193874422356433929e+00	3.526899088947419880e+00	8.902306140683212021e+00	1.718072577704158110e+00	1.266594736957367573e+00	2.675003834866817698e+00	4.511615472379844505e+00	2.221840347169503183e+00	1.708856133137467870e+00	-9.345951847839842230e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.393444959720126164e+00	6.115917205642793952e+00	2.862403127798778257e+00	4.505202666045458493e+00	6.094485625263432738e+00	1.240450476011474734e+01	1.362307209390453133e+00	9.565533353525555782e+00	5.189209260968191018e+00	1.956129064194104705e+00	-1.175837972800792159e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.248904215060657741e+00	7.201508396223588626e+00	5.648060043004404562e+00	5.873404836616077596e+00	9.174890998528621111e+00	2.203787815339765643e+01	1.192250049732018313e+00	3.874825047446640358e+00	2.031903363970211629e+01	5.444907911589048410e+00	-2.991054311150294325e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.140815193320461773e+00	8.196529505775378865e+00	1.047143297558708053e+00	9.707326027388779366e+00	4.569534701347768291e+00	1.247400732509482957e+01	7.970480229344781620e+00	8.813791899078809777e+00	3.389650755369434165e+01	2.448580219653541334e+00	-8.338295882681886724e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.696899609287786603e+00	2.795496716041117047e+00	1.074763625512656695e+00	1.598879204621336703e+00	3.671749731879717871e+00	3.449798536544129934e+00	2.214035478488451503e+00	8.935245391495026723e+00	2.578180371012226413e+00	9.791502926529243922e+00	-1.244870885782416821e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.920387156909677984e+00	2.512874679231395625e+00	2.965719280738063013e+00	6.837946388936886777e+00	2.292794648264548929e+00	1.908957088456536999e+00	5.213784842736018277e+00	4.159113520953041210e+00	7.140272784192797317e+00	2.432322782583969722e+00	-2.038554973986152390e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.951811763241424469e+00	1.942527668990721601e+00	1.332399516746277657e+00	1.665193908945503676e+00	2.364964326757013513e+00	1.527728282916899438e+00	6.455498076520854056e+00	1.751022349014553781e+00	1.693950570171561054e+01	5.379147498241313663e+00	-4.216624634505457152e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.599035212638412418e+00	6.727155285070157476e+00	1.970110472715837835e+00	4.367324462050955702e+00	4.901418725662670894e+00	1.095863353395804118e+01	4.862035780369579285e+00	7.516175989647034150e+00	2.131569921394251210e+01	4.278320867674136885e+00	-4.793049080437558587e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.768443526649294828e+00	7.355449371871488395e+00	4.045537604674152021e+00	8.241198934624462069e+00	6.357495949531461576e+00	1.560724813747940587e+01	1.243285240174842654e+00	3.803913305609818440e+00	1.538783654071699125e+01	6.750339942496096590e+00	-7.722088682336004695e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.470074873166943075e+00	1.286975432758810767e+00	8.237549973798234504e+00	4.902279839715329324e+00	1.720877464748531205e+00	7.274316922467995994e-01	8.049501640713360828e+00	8.056195484701678566e+00	2.231495577261969565e+00	2.172772618640252507e+00	-3.929494021407894593e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.784474142343477787e+00	9.421186517468859378e+00	6.150751642132785690e+00	9.972586140077105199e+00	9.449657646832056557e+00	2.971187196078491866e+01	1.092716061587070131e+00	4.991224701694230603e+00	1.959770525279853715e+01	4.880537225599913320e+00	-5.082686349623904789e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.865393222431514175e+00	1.469442015164692084e+00	5.617395768636027853e+00	6.036173680159414801e+00	7.797198886098759552e+00	3.808732085841348258e+00	7.861718240403387625e+00	5.372344152987241550e+00	1.666028724432788266e+01	3.468382987028352904e+00	-4.760193784907712143e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.727659168594367856e+00	5.867598936943376309e+00	3.647681816907443864e+00	3.898712811117661658e+00	6.269518077055764138e+00	1.227963711328024132e+01	9.041743889066719220e+00	8.005513021983023947e+00	4.174650922502735995e+01	8.989083459958600031e+00	-9.034492760688768612e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.530439519000112547e+00	7.376550861032434625e+00	9.377935270892688635e+00	2.965834130753009834e+00	8.458465369284446922e+00	2.079780161560381657e+01	4.897157324738315332e+00	4.445074834301554922e+00	6.877825751510634689e+01	1.366577890366989623e+00	-3.303051208473163570e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.783685153456019634e+00	8.835175668113651071e+00	4.582810915309736721e+00	4.157035642172582257e+00	1.721086040902876091e+00	5.074783513034006432e+00	5.824245058553774612e+00	4.994449480856251178e+00	1.771541021743540867e+01	9.228159234282253820e+00	-2.182989904979174753e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.642442700712249071e+00	7.424693939906824802e+00	1.769981312744163482e+00	4.345076472215127161e+00	5.297730223333725341e+00	1.308669056028979760e+01	5.281598086475264964e+00	4.383230260067903394e+00	4.741700655661252739e+01	8.497102960145904049e+00	-2.927456305087749115e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.907708904231502967e+00	8.215281102017627290e+00	6.549353789771969581e+00	1.621124972554305321e+00	6.667178241414699613e+00	1.826058824246002388e+01	4.504578663505010461e+00	4.298693270526205090e+00	5.737340067022135059e+01	3.672662142430078269e+00	-4.729958623742774762e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.160365555973530860e+00	4.056361607259611368e+00	2.022010927057187324e+00	4.326860307974149222e+00	8.456768695891581089e+00	1.143912399415699888e+01	8.988019928354763266e+00	5.733894553832427299e+00	5.385123478248911510e+01	8.099783168525039656e+00	-1.113809148344753885e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.442699623012015042e+00	8.312907069433908447e+00	4.110220363711122538e+00	5.181588106358362644e+00	8.057338623093144747e+00	2.239124607606015260e+01	9.054556982191382275e+00	8.274747536400953507e+00	7.330890649347006160e+01	1.280898101221646268e+00	-5.893002335620451777e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.944106328450717847e+00	1.716540534158531361e+00	5.567915136049967906e+00	7.501937155230263166e+00	3.501157117810935304e+00	2.009073879245067307e+00	4.013961170568009607e+00	4.250175729666413105e+00	5.724841114138742526e+00	9.708383598956274341e+00	-2.009702155833951736e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.717996357169068622e+00	9.051171535230327692e+00	8.867081627130964705e+00	6.900424808004393284e+00	9.464216775497572343e+00	2.856280224178070171e+01	6.544170796785783395e+00	5.714374323326274485e+00	9.796997427310685680e+01	5.741639705577809671e+00	-4.352516210763124036e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.232310525348433439e+00	5.936704284528878439e+00	5.441852974843620849e+00	7.376452887899047184e+00	2.120102722903665526e+00	4.183865084887815833e+00	9.342581768085286953e+00	7.050065489870632973e+00	1.663532408578750221e+01	3.725398161350895965e+00	-1.433235601565349725e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.663826452470704709e+00	8.349671707282977806e+00	7.314928587670920912e+00	1.077475558991774607e+00	8.877806254833132016e+00	2.472255732230499703e+01	9.661209174780198694e+00	3.425695508001169287e+00	2.092158387443605818e+02	4.266712086572828966e+00	-6.274420183453178470e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.529717988632535608e+00	5.071770222941489159e+00	9.927084354450775194e+00	2.964503299883749055e+00	9.740497520634237461e+00	1.645725225502924260e+01	5.589825752808981640e+00	3.499673938848477217e+00	7.876396886451226464e+01	1.595581164119449280e+00	-3.281927550666585739e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.276570167725568083e+00	6.800516346458754136e+00	2.187413624014652669e+00	6.948815037230045455e+00	2.592951474063082795e+00	5.883041245982894907e+00	5.078499687479085978e+00	9.394068755795537129e+00	9.578719930439506314e+00	9.908901597939793859e+00	-1.318376150734708062e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.672789702277458268e+00	5.730319701577688996e+00	3.476414133421110719e+00	5.361464173679846290e+00	7.505574208613489340e+00	1.434358472137995477e+01	3.510445332663483686e+00	7.501781550353110006e+00	2.014846924959715224e+01	1.367125120604447019e+00	-7.323257708345952778e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.558429688977203575e+00	7.586497445541733775e+00	4.559933705798753678e+00	1.044314104065520832e+00	1.352276553572387963e+00	3.453952487785284298e+00	9.631176113155278884e+00	6.190224624178746637e+00	1.609073702502723435e+01	6.892247497945505508e+00	-1.431082777443816212e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.395060572969141433e+00	1.730206676836816060e+00	4.792091410884710356e+00	8.242413857283590772e+00	4.646511555550614680e+00	2.684848012950586060e+00	2.282676291730693752e+00	6.837303956938309391e+00	2.775767000253674510e+00	4.988904992143627481e+00	-8.531784025219366185e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.253228769620146288e+00	1.540361403896720827e+00	4.703015164169415563e+00	7.952525912603707781e+00	5.648989545365616038e+00	2.918013489602864663e+00	6.218309883523422954e+00	1.265513374845589789e+00	4.297263532676952735e+01	9.536264564090421558e+00	-4.581339561242538707e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.945017606536782573e+00	3.219461279349040250e+00	9.166932490307841519e+00	5.936758628000104565e+00	6.228297509730698067e+00	6.688826157216251289e+00	3.539026977884665470e+00	6.566182915339246584e+00	1.082809344274630625e+01	3.213398021548355299e+00	-1.855053155989771085e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.431151342530916359e+00	2.431830683809090399e+00	7.432867188029348426e+00	1.602997998473451258e+00	9.430803637965221142e+00	7.641639974956869530e+00	3.510830107949765910e+00	5.589597496438939217e+00	1.439497709402291292e+01	5.788939322094064366e+00	-1.455243183060867523e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.938233852076026942e+00	8.861194521207012897e+00	6.476789852334537301e+00	7.891993162141877072e+00	7.056782861292950848e+00	2.081113232212105757e+01	4.631901952787914389e+00	5.908530309734816299e+00	4.892141866581759757e+01	5.340171350579479892e+00	-6.989360590833844981e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.508312464179557555e+00	2.977623729537355768e+00	3.785520684703429950e+00	6.249741704123913166e+00	5.329946229642782640e+00	5.264816940663676448e+00	9.991490208467540768e+00	4.242364666804618878e+00	3.748241861840485711e+01	7.338953782597246622e+00	-3.048367598227826420e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.595809209709031506e+00	9.788916439316899698e+00	8.412238692789273387e+00	8.038641061925765996e+00	8.294155660944262820e+00	2.701604833601158973e+01	1.494028887464022404e+00	1.729822746160470714e+00	6.989346506120062941e+01	1.610454473508190709e+00	-4.320708181353874352e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.648949511126979850e+00	4.034799166393519876e+00	9.600850532639023882e+00	7.778723603983446644e+00	9.550906041820999448e+00	1.283546280888669955e+01	6.205031885648607748e+00	2.747702694035344173e+00	8.731751024252791638e+01	2.747236740991748416e+00	-1.653444172737377812e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.985987695504735306e+00	2.630125383317295285e+00	8.394356521353826039e+00	8.222345880020821340e+00	1.203665835077729618e+00	1.079911177237761644e+00	1.744355052493431923e+00	9.559108446225401678e+00	5.456406324283650244e-01	2.920774138373638085e+00	-6.940533618707806340e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.507868460305555658e+00	8.109483772702217763e+00	1.010306708603218473e+00	5.673116610652141567e+00	9.852553271617368935e+00	2.661755842751684753e+01	2.382822679699909685e+00	4.668564048749696660e+00	4.084286887771319385e+01	7.645664228605132173e+00	-1.552272727043868599e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.767913278450666148e+00	6.934338854550504472e+00	6.720280688416438331e+00	2.273771355863213994e+00	1.781806987255229568e+00	4.114923555948688971e+00	4.966650803246845491e+00	5.196079393288988157e+00	1.169229093705551215e+01	2.708348366804028018e+00	-2.134077771172858775e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.232053488370359773e+00	5.479013855811965428e+00	1.458625251866058292e+00	7.039890478207737168e+00	8.330057135768747401e+00	1.522226450448803092e+01	5.593577379166759123e+00	1.464678437864681548e+00	1.732574375350098990e+02	6.158607805553444337e+00	-2.995238790400972903e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.201625003457375662e+00	6.003642222595638067e+00	3.326832567019647247e+00	6.582650058440309593e+00	3.521205588314799240e+00	7.068682921263693686e+00	3.328331551129995347e+00	1.344424068360890789e+00	5.256676634557364736e+01	2.923786441218000576e+00	-1.333749138660166864e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.816488548479499698e+00	7.476734332033296404e+00	1.542052802579853221e+00	7.676532271257666018e+00	2.181290762844128484e+00	5.457949480234082884e+00	3.842817842231195602e+00	7.454498464763672949e+00	8.423976708862687346e+00	8.754418097932759935e+00	-8.696722055678176275e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.125426077036641104e+00	3.066395857217997900e+00	6.428017195319692512e+00	2.528559844098040799e+00	4.960392253229569448e+00	5.061360133718735277e+00	1.782834554174106856e+00	5.830730288357031554e+00	4.648886424810796392e+00	9.479760874711098850e+00	-1.857336963361306914e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.042523412499962276e+00	9.964681048033158461e+00	7.172861270472012052e+00	2.747161699587033379e+00	6.789534689858592209e+00	2.257911932420914880e+01	3.736587162169251020e+00	5.580397840204458504e+00	4.527474560501183731e+01	5.670304297815657257e+00	-1.364673347763295624e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.416093627268743216e+00	9.767032279156564911e+00	2.037427100035196670e+00	9.013272939576836507e+00	4.424246446807144295e+00	1.442649487111088646e+01	9.704709173206952144e+00	3.185198714828604949e+00	1.316976628145880852e+02	4.181520867888011139e+00	-5.508823796262030555e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.359457387323049105e+00	6.850919386505259112e+00	4.448279364263314939e+00	7.757903364895951448e+00	1.484602739657540305e+00	3.403547478776786317e+00	9.507054039645574051e+00	7.694685003248470601e+00	1.259335800816111117e+01	3.104489985921861095e+00	-1.628614495239721919e+03
