G	c	dx1dt	d2x1dt2	dx2dt	d1	m1	m2	Fc	Fg	W	d2
1.000000000000000000e+00	1.000000000000000000e+00	3.362752761672347823e+00	2.836568464110139409e+00	8.032699733037917511e+00	1.742345857755839500e+00	8.469661364981966756e+00	4.679664993782162163e+00	1.389797086861886966e+00	2.673532902816136669e+01	1.050836511218314627e+03	9.194159090889934305e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.379446786764193966e+00	6.729784316880333961e+00	8.229629935702188703e+00	3.140120129302427010e+00	1.439838796090800876e+01	3.345994981500465038e+00	8.693969963689927027e+00	1.339038892290513871e+01	1.420136427686565241e+02	4.756749196226536469e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.502932598495139160e+00	5.023351901521693641e+00	5.880828377696274423e+00	3.594468294030179756e+00	1.577023726340385501e+01	6.765651492628746766e+00	5.135857221897053293e+00	2.378352294580551884e+01	8.995611059502783746e+02	5.652745745967486357e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.041213219959021252e+01	2.780384876269074823e+00	5.629845292820306213e+00	7.397183149188682805e+00	6.649164107268912005e+01	1.145613561357829724e+01	1.785675308539323325e+00	9.303994126471932802e+00	3.637398539104498923e+03	2.157093613915874641e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.822363259038171535e+00	4.928441835779238112e+00	5.626608013311074963e+00	2.863362305641523609e+00	1.868786578704932566e+01	5.486590724620957538e+00	5.264030826657762674e+00	1.491511473173937574e+01	4.847209781966225819e+02	1.286320401689537363e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.050787590184986797e+00	1.732562291165200996e+00	3.211987077606445862e+00	4.325828845436430647e+00	3.007274462807803417e+01	5.188941498306308908e+00	4.699981840891624962e+00	9.352715536065176138e+00	-9.943212151912058516e+01	2.284657015450897433e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.587263030363535554e+00	6.650438793230091683e+00	5.036566047748306296e+00	9.456369831600266451e+00	9.925272684793409184e+00	5.147484845391584685e+00	8.210801936072563478e+00	1.358760861348890003e+01	9.013255050677247482e+02	1.685348698110751968e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.024312936252806061e+00	2.903106409768317686e+00	7.811651604834646712e+00	2.209650683465396614e+00	1.620202426528103246e+01	2.122658535272208713e+00	2.553103840976400640e+00	1.102262539277255193e+01	6.534424919758278349e+01	5.855862144841498917e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.103206514891183687e+01	8.434003936302039151e+00	6.291449920952522312e+00	5.400967006917562152e+00	5.930486162042883080e+01	8.623921451734736010e+00	8.384774724008408953e+00	2.098558873956426041e+01	2.544770050675359471e+03	1.168737859070078144e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.969790918685385250e+00	2.553214533022311716e+00	9.882694040921734313e+00	4.257999103867549096e+00	1.165532165611885596e+01	4.201351287115699940e+00	6.297585518393887583e+00	1.587428354451242107e+01	7.149863108728731049e+02	1.454754805846486931e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.360602939671387901e+00	4.513319883544107292e+00	5.035262642272162914e+00	1.553725432318581401e+00	4.381342951635273764e+00	5.095337775918651779e+00	1.815353069601692404e+00	2.027730977713978788e+01	8.975466894367148143e+02	4.405029179460967015e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.436549336882219308e+00	8.501563113648022973e-01	5.959373021943605409e+00	7.687276999416214451e+00	6.887228167488815700e+01	7.081575125767478163e+00	1.016405930579787054e+01	1.556202956102062451e+01	2.123432602992789953e+02	3.102866917713401307e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.222356251752984235e+00	1.850814260325576166e+00	7.172502949923073245e+00	2.217603251575237966e+00	1.487483434458155429e+01	5.314105695136066565e+00	4.800051821601162061e+00	2.700838779008753932e+01	2.044556378816295137e+02	2.556926856261852521e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.556654991251947173e+00	5.016055344491781476e+00	6.775421957035948850e+00	5.214553695595284033e+00	3.854348511811416245e+01	7.277822399210464255e+00	4.311392291364337659e+00	1.200441925110318486e+01	1.552968942171102526e+03	1.413568256859765881e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.962178564821353888e+00	5.365525174291736477e+00	6.770892159308038671e+00	6.465365216085671385e+00	4.363529685801616154e+01	1.746914004478390181e+00	4.870912968011932520e+00	5.879278252824871487e+00	1.485083753608354868e+02	7.895557556523364440e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.730158324168121986e+00	6.715390961625341326e+00	2.478203127538950667e+00	6.872296736007652562e+00	2.927854023955082141e+01	8.066491741671304894e+00	8.407024863971757966e+00	1.202296446394586660e+01	1.443344710354661629e+03	8.767235070356981907e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.521549258961288231e+00	3.535628996204761343e+00	5.837948686806836207e+00	7.771093655858925864e+00	2.669529185436260477e+01	1.001614934009727342e+01	3.891567873420428203e+00	1.228778090130241551e+01	2.034049461935569752e+03	2.698325876580124145e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.471255023008168905e+00	7.480004675709336581e+00	1.919818941922369016e+00	2.773205249245102255e+00	2.742359928380382783e+01	6.730937136766264928e+00	2.549202492543122034e+00	6.444721516931997130e+00	1.122579099363847263e+03	4.918739119285862671e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.152941203717251284e+00	8.936874064625039082e+00	4.200762578620890864e+00	1.580056819812887259e+00	5.182298970291821405e+00	9.640425966653996426e+00	2.360145392128594644e+00	4.145055455884445195e+01	5.341799194404135960e+03	6.144592223188513458e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.226306439020261152e+00	7.735482798143103800e+00	5.972254847803107225e+00	6.502703794861679931e+00	6.313730472188209575e+01	2.753649756053612396e+00	3.981044026817215364e+00	5.270803266698288247e+00	5.642106939982589893e+02	1.338599303027209260e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.158268291073214940e+00	1.158866069760624562e+00	6.542981578559513345e+00	5.844255525439693955e+00	5.584138929138717344e+01	5.264628649470393995e+00	7.601740843295543115e+00	1.307423618929213305e+01	2.461101274908110383e+02	4.078444082417307470e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.712019834720126532e+00	5.658422622747846908e+00	9.787551814769845038e+00	8.229531292503278195e+00	4.938518557345267368e+01	5.426088351989717395e+00	5.143841863325086194e+00	1.220600846917080773e+01	2.224601495933435672e+03	2.851489685776121519e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.721786838225946248e+00	2.952464280575163968e+00	7.054457287735107940e+00	7.632164288161757071e+00	4.738520666697738903e+01	6.802432422593041039e+00	2.962783087749515154e+00	7.192374008427881549e+00	8.640878913463167237e+02	1.287319569855200996e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.683386230571047193e+00	3.849777112555771819e+00	7.505089006550368147e+00	8.106238438249794953e+00	6.859894477507253896e+01	5.296709205865806958e+00	3.021390626147324454e+00	5.698178959104797769e+00	8.287291913513481632e+02	2.127837464140337715e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.620240027106486735e+00	9.251818492397893223e+00	4.546429956375240167e+00	5.019040943234111651e+00	3.898101511955037779e+01	3.045360284450598698e+00	3.739368549390644336e+00	6.760338164686295670e+00	1.378087950903883211e+03	1.482234665665779687e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.783926769223737274e+00	1.656281237930367967e+00	6.484376295511684596e+00	3.896254755339538356e+00	2.821138804744807160e+01	1.573140915498878467e+00	9.180239849914885397e+00	1.291248508137594975e+01	2.242632006419097763e+02	2.135966435216009529e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.156223799133107022e+00	5.192013318411035527e+00	1.742905836221677607e+00	7.839902999029325414e+00	7.009678013815926079e+01	5.628078743860976729e+00	3.526762369901338623e+00	5.829701624862988929e+00	6.611320754543817202e+02	3.491155707248561413e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.170910937589610512e+00	6.618433090926223450e+00	3.843349160345031823e+00	5.104968083891258779e+00	4.343245881853334112e+01	2.590335420552568380e+00	9.394140895814091508e+00	1.299854782760201743e+01	6.842254777775235652e+01	3.799212102209793329e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.662039808682918895e+00	7.349030437328981868e+00	3.968911067478771315e+00	2.201583907147397046e+00	9.186579283904904969e+00	7.611225450049338370e+00	4.626107423912927175e+00	1.571397628336781160e+01	1.391579127548324550e+03	5.414576257349739308e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.193730129396334050e+00	6.726825384982735301e+00	6.203872357357758105e+00	8.436625203784554827e+00	3.764451002472232943e+01	2.647229599505044551e+00	2.226761774485471079e+00	6.508188001526480804e+00	7.810486418663106178e+02	1.928971958546663359e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.193330494975882505e+00	1.808429332975124870e+00	6.936742518798459933e-01	8.786556576589282130e+00	1.897300574801344908e+01	9.656693857186537944e-01	9.894519343563302982e+00	9.654386239766953537e+00	1.267979651670499948e+02	6.530451804286308004e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.133350362328187089e+00	3.941303622849825494e+00	2.350851291730496229e+00	5.295363331584110433e+00	3.214150475700676424e+01	5.865396963091165539e+00	5.522242592248058024e+00	6.227481282206803748e+00	4.805151996558914220e+02	-6.091514663601135027e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.254343812263949198e-01	5.532733638276645216e+00	3.359271276780909421e+00	2.140810451922837476e+00	2.334818544748256119e+00	6.887830579584137247e+00	8.087817337019682640e+00	2.004605040447370001e+01	2.273192373465668084e+02	5.962251755572057732e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.250769486008554310e+00	2.078272578424862793e+00	1.048761086978639412e+01	4.952554644785373661e+00	2.216755836499670806e+01	8.838677847202461635e+00	9.332134414673790346e+00	2.653100527713513301e+01	4.546735457696030380e+02	4.086340255699238355e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.092540945696527821e+00	4.747117833329904890e+00	3.168426438221644048e+00	8.360397940621403734e+00	4.921464465418933543e+01	6.525253072195654092e+00	3.830179129402588867e-01	2.270487485296562635e+00	1.996410916141447615e+03	3.127868981153193317e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.321920959592386424e+00	1.606157181398815137e+00	5.573390201560205703e+00	9.348878370872879984e+00	3.241904687141406072e+01	5.071099165006415888e+00	2.043823912254490782e+00	6.587333191313082814e+00	6.060763846952570475e+02	1.491218153436460625e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.941296790580181231e+00	1.467130818400196768e+00	2.630023213485789491e+00	3.000079949963346593e+00	1.560416192208049857e+01	7.910923489221749705e+00	8.501027914142609276e+00	1.457968610510606666e+01	2.443631589281271204e+02	6.516907449618795312e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.239519495204692401e+00	4.231703131094445958e+00	7.341358987203442155e+00	1.432434887597314965e+00	2.413137398568558467e+00	6.027484420504614526e+00	3.270161095496855186e+00	2.802158396758650838e+01	1.174584529340433392e+03	1.240413484962371626e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.039898997326171193e+00	1.576595644156645548e+00	3.068647708600632740e+00	9.383673469894819874e+00	1.232529861375816438e+01	2.260610500063577444e+00	2.714570859301714822e+00	3.188648222071941429e+00	-1.858782865854104216e+01	4.869928228385806790e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.279841278610641453e+00	6.215507376806590045e+00	3.092257482160763349e+00	4.009601502284943386e+00	4.469217513794741592e+01	5.584507290988542927e+00	4.931816184689236104e-01	5.250358145645280139e+00	1.852224875296697064e+03	1.379061588217434178e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.958255013493346297e+00	7.551836135570812125e+00	5.186333499413409598e+00	4.767110644504341188e+00	2.314561924226659073e+01	9.269151357847583483e+00	1.212094962915149843e+00	1.050891286536701763e+01	9.429771565334196566e+03	1.053685147585902769e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.417494704716478537e+00	8.614086115892398254e+00	1.153393571063855649e+00	9.148795004325275926e+00	1.837682601362842405e+01	5.586659044335498869e+00	7.901799876164298908e+00	5.666527257585673993e+00	1.210016794190012661e+03	5.765170955652524754e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.263970689720214757e+00	3.442094431955837308e+00	8.650258783518438577e-01	2.358644524565277845e+00	9.927051531322700129e+00	3.481599610362202668e+00	1.061618957002769204e+00	6.431072854085430279e+00	-1.829540430222520797e+01	1.820325970038141250e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.600978643642076094e+00	3.330862526147714053e+00	2.758908833056286980e+00	6.674933020688137653e+00	5.131094646255248648e+01	2.873147903497456745e+00	4.640384098919421163e+00	6.073153932381378795e+00	2.222715419231343219e+02	2.824093292684403522e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.719290381556592084e+00	1.176195755592498227e+00	2.330997398739709237e-01	1.815345122669536959e+00	1.782280435492005211e+00	2.286133178263074051e+00	5.840413043113881209e+00	7.662246551633979053e+00	-3.906835473562466632e+01	9.726694789087176218e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.328889772049486773e+00	6.953047895749866925e+00	2.201150663534113150e+00	4.230920931128089535e+00	2.474787611378135210e+01	5.875169033043875721e+00	3.988499744018964677e+00	7.687855060132812390e+00	9.056645831996736433e+02	4.389908697140651839e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.540596728085302125e+00	7.602648435253958503e+00	3.452171100823438366e+00	8.538381439088970737e+00	1.230536708440467564e+01	5.464840633326389252e+00	8.462915140298090666e-01	3.404493885006932619e+00	4.309502674778965229e+03	1.371213541459027738e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.194573965511432245e-01	1.243137761307857136e+00	7.606679548946784664e+00	4.939529510874093532e+00	4.998852963067242250e+00	1.760919948841747962e+00	8.330634121503512901e+00	1.122608459205078901e+01	-2.707723575882473597e+02	5.372324144591384254e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.131192467067775986e+00	8.965089234565727594e+00	5.289664489636747291e+00	9.937509760253533386e+00	5.394104715667941718e+01	8.650592851927072502e+00	7.472437006351508870e-01	6.701423295940699632e+00	1.695080209853720226e+04	2.250620550149773408e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.847014935567483640e+00	2.271411626663787153e+00	5.030895873918158401e+00	6.363794815836087082e+00	3.465094812169636640e+01	7.414438609522037815e+00	8.487090982597006672e+00	1.606790506537401697e+01	2.966075302329818442e+02	5.691686795142726396e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.942142694663478331e+00	5.544219388459128872e+00	3.917746896997797990e+00	3.638370418883903668e+00	1.932460777566556942e+01	5.894614749955758626e+00	8.840723944569718995e+00	1.463017073677714741e+01	7.986397299571390249e+02	4.467570055180867428e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.800660035187247487e+00	6.161784475011447881e+00	9.634905638091295188e+00	3.182421602686017259e+00	2.389233719671655365e+01	8.310538330263527840e+00	5.074528462188686362e+00	3.013681747257352939e+01	3.410113223520463180e+03	1.041803173554514643e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.360241023173264452e+00	8.849888634825578748e+00	4.939613434405552894e+00	4.060101415285178206e+00	3.902365752410053545e+01	1.074424701904638013e+00	6.092808588233038058e+00	8.201330851423632495e+00	4.485758356995286817e+02	5.744616716003282164e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.380899143682746910e+00	7.294455127468806310e+00	1.216771837662832034e+00	4.294645596033218382e+00	2.338651275337843316e+01	5.252473736738116905e+00	6.134364748326478711e+00	7.098157558951440294e+00	8.644288485683376848e+02	4.667080367054452950e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.760744472720262355e+00	9.249018675845389836e+00	6.672193579252912343e+00	1.175285541019398750e+00	8.030327181294417471e+00	6.921651846103614503e+00	4.110006735317178972e+00	2.907130211552934895e+01	1.668985053753510101e+03	8.164035474186104580e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.950398637525221801e+00	4.327476103528457685e+00	1.684752197038638100e+00	4.209262889366641502e+00	3.636890748604661638e+01	7.623456504399931610e+00	9.229507226089950223e+00	1.321021932558937806e+01	6.163719611542853727e+02	2.124525373349700175e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.809866708789745093e+00	8.163603599578260983e+00	4.634176754910423135e+00	4.885151767688090452e+00	1.596682812450261224e+01	7.705381620481755789e+00	8.526065086151684014e+00	1.470977172436091429e+01	1.800297699290037599e+03	1.174995418977615742e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.242718541735419180e+00	1.611520067265789891e+00	5.801937510768894413e+00	8.116307983344222876e+00	3.846823371628421739e+01	4.877688426937255350e+00	4.967120041547716802e+00	7.077909853317190247e+00	3.209752843090902275e+02	7.754926025927359490e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.084073137624349759e+00	8.937411782778792002e+00	8.505496177355928111e+00	5.998914143269300503e+00	1.629738650222896013e+01	9.647255284317127533e+00	5.965235678982267586e+00	1.753764572403773059e+01	5.078942981178942318e+03	8.885353904679617472e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.066634286944224685e+00	7.161757217339271619e+00	6.016488770185257628e+00	7.860280664713210186e+00	6.117021641213623795e+00	1.128998405948547834e+00	9.552659760935418021e+00	9.285706365585850719e+00	4.321876803971484264e+02	9.831913419332647663e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.924728811341349655e+00	8.731462126267883761e+00	7.600466755726558610e+00	1.310409727961345805e-01	1.258471640641367628e+01	8.113376109456954310e+00	1.051407458026408293e+01	7.167069157110843491e+01	1.726414666734726552e+03	2.183105493703433098e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.495227844313179233e+00	4.288039440141012903e+00	9.169496921174967952e+00	3.249821593319045743e+00	2.198295088664715280e+01	9.861511115563734720e+00	4.924197971915219796e+00	3.941086078015985805e+01	3.090577638872730859e+03	6.214392044555603434e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.455451865768458752e+00	6.656213509805517958e+00	1.260445778169738684e+00	6.501663773323844708e+00	5.394109889478354347e+01	2.649213976772633483e+00	5.401904313327977825e+00	5.881034348060415695e+00	2.395759583498249583e+02	4.425506028583931339e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.549211865338115501e+00	5.724476851110281039e+00	2.728438582041842420e+00	5.662475813024856919e+00	2.299704144618837631e+01	7.178617546307832775e+00	2.963591839893277236e+00	8.957684726022275612e+00	1.645765670297871338e+03	1.473832033507142398e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.900911639931465835e+00	6.968148258429029518e+00	5.461805355652026961e+00	9.821250927809472842e-01	4.992298200791762675e-01	2.557256900528075860e+00	1.090722960253101981e+01	1.663593573138168580e+01	2.097724473644385057e+02	2.259377817248602760e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.760473074331366128e+00	7.427839502315806142e-01	4.235750533223113123e+00	7.465065133631114236e+00	2.318661314252021555e+01	6.075213375964423790e+00	1.247688420726592806e+00	4.977544167591111623e+00	6.284199183949410781e+02	1.032379137806728693e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.111614975488487644e+00	1.874489944977459022e+00	5.735128925758402829e+00	8.690757382218354365e+00	2.797182431292968019e+01	5.502541451244937321e+00	5.386042901457387622e+00	7.931731784166705879e+00	3.431693558785705136e+02	2.495356911665329136e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.998064282877338727e+00	2.776299242596130590e+00	8.579162890756503401e+00	6.356200275148727208e+00	3.330040166069712626e+01	6.701302087036513200e+00	2.927665455154071505e+00	1.356141532976739583e+01	1.313992481844893291e+03	1.606166835002363200e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.559202315393902083e+00	3.130613220582060485e+00	6.778126421566846638e+00	1.870557695584128099e+00	1.224721919100536383e+01	9.926279034109903421e+00	2.913454199087162522e+00	4.864466979312322081e+01	1.669747467825271542e+03	2.910574299005693533e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.806248364485633751e+00	8.850610790485132995e+00	6.957026026777241690e+00	7.551979265968578936e+00	5.276463027073427980e+01	7.625384788302755901e+00	4.930475950022644938e+00	1.121702411725507176e+01	3.301853317334167969e+03	3.077431411216658717e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.410170350711148490e+00	2.709082758718937889e+00	4.295396181030421090e+00	6.692492841802540227e+00	1.737352473400317976e+01	4.982850419875214598e+00	1.097647348438706416e+01	1.329517870535168100e+01	5.499542698808420482e+02	3.089705510205426719e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.071984294813234051e+01	8.438320730650511692e+00	8.721020752317459213e+00	7.342967510127357045e+00	7.766222030823318789e+01	9.343483214692774652e+00	2.128421415143257889e+00	1.092870739832614113e+01	1.328623568156218971e+04	1.085744887695706666e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.782523723077040323e+00	4.712056586917047873e+00	9.968869144153041262e+00	6.559814451392908197e+00	5.830127615174188804e+01	9.517430854581176547e+00	6.335199374172095332e+00	1.771339197899469298e+01	2.610220371669850010e+03	1.930336444295737124e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.177683265409318558e+00	2.802354788577384959e+00	7.948156929361926970e+00	7.381273002623339963e+00	4.652081205453638546e+01	1.428452228086875442e+00	1.748406769446026354e+00	4.367178478353705984e+00	-1.829187532414721318e+01	1.880402005882193919e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.885715477528767892e+00	7.857948857447368596e+00	1.474041287296897096e+00	5.162965861749805541e+00	4.063120531721815354e+01	9.843804539375307527e+00	2.058026179500345165e+00	5.961821150446100503e+00	2.184056746521145669e+03	1.041001238276560628e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.998533776402789286e+00	6.433087015115044771e+00	6.860130129078511274e+00	1.854299115808958121e+00	8.154674292045331896e+00	1.699102919670381295e+00	5.170616177667342050e+00	8.493825450286072609e+00	3.062054627964060955e+02	2.387859003637323596e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.585888518346089349e+00	6.373360794865188694e+00	1.258526088441368262e+00	6.805020110856290216e+00	2.315655497639349747e+01	8.481126468927499218e+00	5.479587635689426861e+00	8.819613546588016106e+00	1.498347889227954965e+03	6.398480844047634264e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.804688257593423550e+00	5.406229965669521853e+00	3.370710790384291222e+00	6.372907902069757213e+00	3.082112535207070536e+01	2.877067076049700134e+00	3.433045920056766676e+00	8.107788162075198812e+00	6.545051687485014327e+02	1.058539320535196850e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.161636203223302743e+00	7.267731677392204048e+00	2.121373960985407869e+00	7.328496820924380373e+00	5.931939206761283856e+01	1.115940139550315013e+00	3.441640368503301239e+00	4.991428778176872250e+00	3.971700833371053818e+02	2.522560287778684440e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.060946755004190667e+00	3.373050743853188482e+00	6.650525328330486374e+00	1.383288411044236499e+00	7.201096957211374772e-01	4.842473526361241731e+00	1.123358327489955011e+00	1.571921983040811810e+01	1.068504644104811860e+03	2.062768916728784632e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.952956628238265990e+00	1.077408931702330186e+01	5.987846096265807994e+00	2.858780391773120932e+00	6.499000069271867908e+00	6.316044872922071285e+00	3.742950991480615386e+00	2.057064170054682961e+01	3.264399306780926509e+03	3.518449290894905062e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.375011489502033779e+00	9.652796437871806745e+00	2.522493714353574834e+00	8.870407269275434103e+00	1.407163325216327898e+01	4.726789011075434033e+00	9.700874697070791086e+00	1.002047290126941448e+01	9.626762901270894872e+02	1.018069750721968916e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.424572159839575303e+00	6.444141052719452922e+00	4.904365060264461285e+00	7.372843264864966883e+00	1.314131647340730957e+01	1.727371909538416794e+00	9.175426920928087426e+00	1.007821700638799634e+01	3.949201289460031603e+02	4.972805712157828140e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.385236846417482681e+00	2.736501375855181717e+00	4.896822272980603685e+00	9.930857810918002571e+00	8.525159173881768027e+01	6.402492756502083715e+00	3.593383345036986309e+00	7.033140503127683019e+00	7.456078705397394515e+02	1.146912540273959138e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.913466396435903327e+00	7.625225296614464021e+00	4.385941539245966858e+00	7.697344686554563609e+00	5.607461645538695194e+01	9.928635549871083654e+00	6.444037193982387279e+00	9.412200087767695678e+00	2.775810419934134188e+03	1.763551393677082331e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.675063131593017118e+00	2.278085644598581094e+00	2.151475962004218978e+00	6.406083174234715294e+00	3.414747820035307058e+01	4.445546105767610889e+00	9.435951307575953351e+00	1.041274952385369446e+01	1.022496972601422840e+02	3.794672650440024775e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.978778589944268251e+00	5.108500677677392243e-01	3.677541509387701968e+00	7.318018195753703381e+00	9.257983684863720697e+00	2.152747832359777291e+00	2.085163669390965424e+00	4.219599142330183739e+00	1.402745344335522191e+02	1.288159352389502601e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.986904598868112437e+00	3.383088979117531370e+00	7.538814082123461269e+00	8.195633712273044935e+00	5.077168545981908210e+01	4.861378256687785004e+00	9.053755145130388371e+00	1.084909976450152769e+01	6.844095840431439228e+02	1.115432165290371103e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.012248024688603643e+00	4.365702424817325067e+00	1.438645686039190075e+00	6.197021119100568853e+00	3.320305597376476925e+01	2.073084442228029456e+00	8.880362460115245327e+00	1.015464012365119117e+01	2.657758638151840955e+02	1.481159886733654218e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.552715740234000830e+00	9.306356333584966833e+00	1.633976684095363119e+00	7.120557827994565159e+00	1.660240009921879079e+01	7.358044556019235571e+00	1.717241119368732027e+00	4.178360969351883725e+00	3.244437499925629709e+03	4.104409484049539856e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.540833478151412805e+00	7.779500372374558381e+00	3.902586818747441733e+00	2.358850676209089503e+00	1.001332682992215339e+01	8.385846202555896411e+00	1.704292431540224362e+00	1.673789172691990501e+01	3.406670802761198956e+03	1.205091577236003815e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.083332790387673938e+00	7.171888776361085682e+00	9.841529527248114917e+00	4.559742706450693461e+00	2.313557291285028583e+01	6.605455342246031591e+00	8.637678741929661896e+00	2.163641916057413894e+01	1.870023560617192970e+03	1.468347783738085752e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.613271025850601781e+00	5.682909084395162402e+00	6.570381037524378520e+00	7.186391938080801012e+00	4.941459603790248423e+01	5.622588582259568035e+00	7.042346210681717622e+00	1.031481211818836208e+01	9.633752046324167395e+02	1.140002586668335312e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.547342195711031820e+00	4.299788146644801579e+00	7.610542508072419388e+00	3.540789846464598600e+00	2.028080401124765331e+01	8.856181920187946588e+00	1.939887076911124275e+00	1.757485824477588210e+01	5.567473818519837550e+03	2.822220012322973730e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.891611155179956150e+00	4.464626954176975637e+00	4.597271241994137725e+00	1.679755519568820299e+00	3.076515329696543510e+00	6.064418673128521675e+00	2.973166200167113971e+00	1.378801838717282813e+01	7.542142150229419713e+02	1.271766170630647395e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.790391791533985533e+00	9.789203562772831546e+00	7.094122747921967509e+00	3.092195090414836756e+00	1.676712922049653898e+01	8.717045617597568352e+00	5.731631650661956456e+00	1.978901270223825648e+01	3.602645255728250049e+03	2.253142739363663338e+02
