G	c	dx1dt	d2x1dt2	dx2dt	Fc	Fg	d2	d1	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	1.844841952419859377e+00	4.893966657754898364e+00	1.863299099266523928e+00	1.759308136684009538e+00	3.220830444863883368e+00	-9.059213329886657284e-01	9.077765226332976667e+00	2.507619874638864044e+00	-4.491834273713755654e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.301922916006687636e+00	9.497317241303736779e+00	3.167357900349620614e+00	1.183525581088814560e+00	5.081935909657010697e+00	-2.008849314745498882e-01	8.288495125748733372e+00	4.190482175493289496e+00	-3.438968312072122613e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.385762129082516836e+00	4.776860822832070141e+00	1.112158278288672753e+00	2.491510298392054956e+00	8.405215383812958407e+00	-1.941954688134594209e-01	6.236441487744033729e+00	4.607444812654941657e+00	-1.712800841430942300e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.201644323218828525e+00	6.750085777880513227e+00	5.228884284749814704e+00	9.029387943408485384e+00	2.880932746910721320e+01	-7.065798768126425600e-01	7.573217864257482113e+00	1.518702562427292291e+00	-7.214783138677975938e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.756816131991275398e+00	4.575870357955782453e+00	3.726113071314469227e+00	3.174325900908251619e+00	3.099510838441410243e+01	-1.838525943054924727e-01	4.285306566494240244e+00	6.245194465302096098e+00	-9.830977197485629704e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.540602400519813564e+00	3.479362533247962741e+00	6.385753820400897673e+00	4.186382389356229083e+00	1.899791858883525464e+01	-1.040016080597439663e+00	6.769416914380722794e+00	8.964938919269108908e+00	-8.820908743980503175e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.026693835631059315e+00	9.851278511329676135e+00	3.681306194876559967e+00	1.944696451694545747e+00	1.760174550603609589e+01	-9.500911407154695454e-02	5.179438876184973672e+00	2.365784050965336061e+00	-1.347950536519606224e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.674673970084509023e+00	4.695718157492719591e+00	3.700553545713778814e+00	3.010113881684132853e+00	2.004504428394606919e+01	-2.796250572151419700e-01	2.702531374219318216e+00	6.380478218564028303e+00	-2.402578717752659632e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.152634153814544149e+00	9.047086917083333901e+00	7.691493449158167905e+00	5.668797928280716825e+00	4.626132538717020282e+01	-2.362569745728964332e-01	7.311569647389636550e+00	6.976054767143259561e+00	-1.761582770250988750e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.525406500251147435e+00	3.061939268690363480e+00	1.431396294375312017e+00	6.473754438816970769e+00	3.573066194294856501e+01	-2.068993701840145250e-01	6.009770391014558122e+00	4.768580726164449501e+00	-2.048311006280753854e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.188586175467935213e+00	2.925553178500297946e+00	9.127132106804697997e+00	3.205143866234007266e+00	1.988483803088458046e+01	-1.201590700009418144e+00	4.229170253945380153e+00	7.305351657362776585e+00	-1.903794631644284507e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.431383497912793956e+00	1.280907159032337983e+00	8.673342640114308111e+00	1.517097616681267747e+00	8.210451074044204489e+00	-3.054798801653435536e+00	9.201125509873262942e+00	4.696838784926260502e+00	-1.353438247664261240e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.752102224659094265e+00	6.869736365918863719e+00	7.007048096950125426e+00	4.524872948379986326e+00	1.244997096999036224e+01	-1.163224930956826553e+00	1.191867209343564937e+00	5.542162885149005902e+00	-3.798519271933220409e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.508126739318062626e+00	4.323545591086091378e+00	6.338566233480043444e+00	3.105773057873844500e+00	2.332378794290800172e+01	-4.517129747200460677e-01	3.836368471245761302e+00	1.074648570910470280e+00	-8.107480649623515223e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.525357574459017318e+00	8.781104349383094032e+00	9.030399849243748278e+00	2.973794000638913193e+00	1.051168541220189567e+01	-8.140154473346523645e-01	1.515256498284669240e+00	7.227593512116271768e+00	-3.513132802896567597e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.226706461882515198e+00	5.255594431940885158e+00	2.672534731145650433e+00	9.644897517114550567e+00	1.179159250725329855e+01	-4.637863689868154893e+00	7.901331745512475635e+00	6.937229916152543474e+00	-1.088276078992559626e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.817524715719516237e+00	9.719168895483889514e+00	1.704836201823193953e+00	6.555351681258898111e+00	4.456677244302721874e+01	-6.243599506924740750e-02	7.321023610960341266e+00	1.347048801326769629e+00	-2.261245618951601699e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.593557464197350004e+00	2.669733843005637652e+00	3.155306931884725330e+00	6.015395937940999360e+00	1.563791311074203705e+01	-1.481665120034787675e+00	3.981178405255616948e+00	4.306295918683300528e+00	-5.054408946030621408e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.458669223869044629e+00	8.821424043864851683e+00	8.161761937933084354e+00	4.738431415384402712e+00	4.485948637770839298e+01	-2.167624754430438061e-01	7.090938086237796867e+00	9.805987079243886129e+00	-2.471351913761622665e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.574067666185147374e+00	7.977390141382063149e+00	1.318459934528335209e+00	4.857734884495608974e+00	4.662828216408817639e+01	-3.706289860535681713e-02	4.566121451221242467e+00	4.782173351760600433e+00	-4.826404711554241334e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.225812390530881757e+00	7.940783228907550395e+00	6.252711216566258834e+00	5.868577641325203764e+00	5.420894535715315499e+01	-1.881018612101403586e-01	7.801009645000144488e+00	5.513869456289233639e+00	-8.218259446955028524e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.323992681440273600e+00	8.599496497597229450e+00	9.959072554107819997e+00	7.269605574911941481e+00	3.145366903104887868e+01	-6.960314145132736607e-01	5.089005466990390580e+00	9.181827102354700898e+00	-1.248593328742229147e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.146570253543256701e+00	7.858413539008763493e+00	8.703037276690251289e+00	7.313967180954024094e+00	8.346436165515205730e+00	-1.593451968221451942e+01	4.714616287752878776e+00	7.456473218979628115e+00	-2.194734109979495429e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.355493938453543379e+00	6.639449221959962344e+00	5.698545198868287365e+00	2.549159245816999597e+00	2.380893925825990820e+01	-2.071461688420482283e-01	9.409365843100287563e+00	6.230891264151548370e+00	-7.966692857063518707e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.855765990064360160e+00	2.182538265997156834e+00	1.581383367339595392e+00	5.501477685757599545e+00	2.671824495436569791e+01	-3.762202900610240319e-01	3.263845109181337190e+00	8.182198872837146197e+00	-1.467866712057148249e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.687875765434137421e+00	1.295441038234071973e+00	8.471585558780407865e+00	4.698335086743026245e+00	4.565694258861079646e+01	-1.511901761689092405e+00	2.086106977692267161e+00	8.791568826884224919e+00	-5.391759342922320997e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.666096025537505909e+00	9.282076148031809026e+00	6.383543161487751583e+00	8.829714072203673325e+00	8.544581296120719571e+01	-1.595649144458722857e-01	6.248128662530573862e+00	5.104699546382817310e+00	-8.522878132209433799e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.681886249839964265e+00	6.558883259785907249e+00	2.041627264032480404e+00	6.680041252224550696e+00	5.802680658923382140e+01	-8.191230627439899381e-02	9.725528607648582735e+00	5.274414405143987850e+00	-9.067520102386661396e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.651592140103657069e+00	8.179913923786566343e+00	1.843186673463699687e+00	5.792142193977348974e+00	2.114011766257639380e+01	-1.693907183494203494e-01	4.398341300348770133e+00	4.460614277670911676e+00	-3.367992850705579522e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.465082839548278670e+00	5.335886999054072710e+00	9.182932361872914839e+00	2.048779155411793784e+00	9.127975269716834816e+00	-9.934223162710456023e-01	1.561256860464411256e+00	9.698704274693247029e+00	-5.682179248436952435e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.663287141369691469e+00	2.064621362751716926e+00	7.015877330061043970e+00	6.452030310696760473e+00	5.585834336447491211e+01	-8.942727757768016428e-01	4.058890499044194300e+00	7.278022352247201177e+00	-1.122493067867890559e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.861151493155482228e+00	2.123505869927961864e+00	8.460516581177978779e+00	2.050283736109080657e+00	7.964336655325472414e+00	-2.791319255393807097e+00	5.554447927503446181e+00	1.752961156828438671e+00	-7.474381388688883909e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.524238369889654443e+00	7.165653123083465914e+00	8.903066705493575483e+00	4.036053537375113187e+00	1.017003424129328515e+01	-1.630139433853580844e+00	2.466377602163834393e+00	8.767061041380959097e+00	-5.181450411437145931e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.011586810805861880e+00	4.872980720751064254e+00	6.157497463900821089e+00	2.283671696838767584e+00	1.372121917584510875e+01	-5.068974429905913626e-01	6.921946552909854944e+00	5.329918129573688823e+00	-2.407355590734150841e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.426435364032755615e+00	2.807142184736972190e+00	5.656893285939141869e+00	7.230420858274545282e+00	6.817735052291877196e+01	-4.807205380498287828e-01	9.983147850131109280e+00	1.632753274499116669e+00	-4.480942284046730006e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.277215006459947233e+00	5.422159110730209619e+00	4.873526707302122674e+00	2.859411850852386916e+00	2.073575644303658905e+01	-2.883926951703412178e-01	5.070039760263597373e+00	5.956849312419551623e+00	-1.632919625889622584e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.119188165238033328e+00	1.580872118198517251e+00	3.855766444476126598e+00	4.533280379474751598e+00	2.779796430376883620e+01	-9.489466513852718998e-01	4.192026771578863276e+00	4.751611865917109156e+00	-4.162789080840339828e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.878286254058229465e+00	6.239447112407854767e+00	4.916677384681061191e+00	9.060941528081063012e+00	1.701173489404177275e+01	-1.800153812318365798e+00	4.610579443083835827e+00	8.891783621747267219e+00	-1.709655326494826610e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.534443694758126142e+00	3.415386903926299400e+00	7.970139764791559500e+00	2.847719758650668176e+00	1.854755245714830991e+01	-8.399758108092661990e-01	2.033076457219540778e+00	2.833723210057892405e+00	-9.307448572634445583e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.913552193703191406e+00	8.180918036356263912e+00	6.423239046254565210e+00	5.575161047571156381e+00	5.515106720579306909e+01	-1.790920944283372340e-01	8.947160701836091690e+00	8.432986171709641710e+00	-1.109352012761181339e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.257198236622861121e+00	3.798061572104622474e+00	9.029226300696139518e+00	4.769615314149981522e+00	1.079103284529153228e+01	-3.775140697001059475e+00	4.726281842480316797e+00	6.021674394071870218e+00	-4.336614052744953796e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.664701856123782520e+00	5.097935250519496364e+00	4.988775413299190831e+00	1.175079148364565951e+00	6.591973092756195918e+00	-4.171924965508999605e-01	4.486784642880203400e+00	1.485012489152268689e+00	-7.068622783223467154e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.900208023867651974e+00	1.110997220919317963e+00	6.468052534820721178e+00	8.136593164063846473e+00	7.240426055594888055e+01	-1.486100913340272056e+00	6.938984088933777272e+00	9.746208192997450226e+00	-1.346160877009204881e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.683765591834793796e+00	1.645249383090432893e+00	6.678855921378265670e+00	1.616892317529297518e+00	1.247746415948172682e+01	-1.214728461864695852e+00	4.984724174988837575e+00	5.618134696283124896e+00	-9.151694037826338501e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.277515011524001487e+00	4.535045291079945251e+00	6.325246262957428200e+00	5.277243028899275323e+00	3.829712445483013994e+01	-4.439503907224833790e-01	6.838410518387792791e+00	3.617339254275924620e+00	-1.460644212777968409e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.317766766948218482e+00	5.312939056163226148e+00	7.325905794551930583e+00	6.057352440128489945e+00	4.429504935979664992e+01	-4.342532839265304534e-01	1.551465343439904165e+00	5.219469931650903227e+00	-1.075400677535052019e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.233126841667660401e+00	6.393987121889910696e+00	3.141236738414982632e+00	6.655659331848815086e+00	2.821254508792114990e+01	-3.043166976443670846e-01	8.317092606622587425e+00	8.727165291859462215e+00	-9.955368464220065716e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.639872582749571706e+00	3.621453243506666642e+00	5.601458265185423890e+00	7.194958212055225566e+00	2.624755416813297515e+01	-1.172263240126433903e+00	9.466893293592367087e+00	3.733819691563976306e+00	-2.590856056027155851e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.274531824332042262e+00	7.249596152476228461e+00	1.941969806414829636e+00	3.278518319640591816e+00	2.718230867132616524e+01	-7.452680524003171825e-02	6.844938694663356138e+00	2.732289227188365643e+00	-8.733389841647311302e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.289233999891271409e+00	8.738052983911927640e+00	4.459311407197200872e+00	1.093678101172707251e+00	8.979102846164982665e+00	-1.397627071146279321e-01	9.595206813209522068e+00	2.161412665596152305e+00	-1.581463327475141067e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.807617167420291437e+00	8.017467548468358629e+00	5.392909954955127816e+00	7.517910477819263804e+00	6.611963697114050831e+01	-1.698755551669633712e-01	2.368797922579991333e+00	3.680821867769944244e+00	-1.448705784681988851e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.212268432059417478e+00	1.361226650791317550e+00	6.874308286071665108e+00	5.823997652099960121e+00	5.363029338492593467e+01	-1.233828946883271271e+00	5.295591558762348328e+00	8.021423013925607748e+00	-1.283610266499219499e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607756302067571141e+00	5.322775872248293183e+00	9.563657816665346090e+00	8.525609995917390549e+00	4.775218215534220434e+01	-7.778741558116645249e-01	6.413718960789744017e+00	5.247986272976423727e+00	-6.106134773607392319e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.516286638044333834e+00	1.935550527237634100e+00	6.413332899410912447e+00	8.400604570111051217e+00	4.630177112018431984e+01	-1.461369358317713418e+00	6.231615966724661781e+00	3.047140178401801958e+00	-4.576641749876761978e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.180682712398139600e+00	3.184747514991595363e+00	7.699780549487812209e+00	8.588242008723209864e+00	7.031455226381186208e+01	-6.753862213824307625e-01	4.612851544858387776e+00	2.493645765865477593e+00	-2.791327655563256016e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	5.371432693416513970e+00	3.678775287198899235e+01	-1.906627623828391904e-01	4.042331600028693295e+00	3.992329181325007248e+00	-1.062141384505949748e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	4.001096167925140001e+00	2.930018509852538600e+01	-9.284109937159383819e-01	2.142541962275390954e+00	9.455964473990958297e+00	-2.753930375089920801e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	6.627159054917224523e+01	-8.165314346235433285e-02	4.524977783487523553e+00	4.091561014752143954e+00	-1.422029822477170469e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	4.553232738896252130e+01	-1.277416637440385305e-01	2.463219476717767087e+00	9.889569708126154879e+00	-1.676557665889971460e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	1.071947497375809633e+01	-3.831354707841754803e-01	7.605060477956805620e+00	5.371719639063754492e+00	-1.111071895766268192e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	3.807899462781963251e+01	-5.131669241122877034e-01	2.884607369711392533e+00	2.612579492392762326e+00	-2.465657477218436977e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.647896748081316787e+01	-3.066230657053402808e+00	1.527504539898688396e+00	9.017401132093848304e+00	-2.557823679412788920e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	3.219409294652297859e+01	-2.226721990308187793e-01	5.970345052977934053e+00	5.146591053547861172e+00	-4.623476170824760700e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	2.203783734696401986e+00	-3.813280593927656170e+00	6.352996381796290670e+00	7.383051146534366893e+00	-1.545377817022608902e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	2.330141307778704984e+01	-2.598327981163496059e+00	8.839962688676230584e+00	9.856905442777515347e+00	-2.818804983301100719e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	4.845388477078653722e+01	-3.888704901032735695e-01	6.199958922815949514e+00	1.452745203877209956e+00	-3.710850026459464601e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	3.263035878688746294e+01	-3.184498786365214773e+00	4.112348768148241795e+00	1.866979495177099491e+00	-7.747545089282598774e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	1.793324369547590180e+01	-6.079397184749145699e-01	8.218261534112590638e+00	7.487010855964036260e+00	-1.512900731073430816e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	2.012588767925112432e+00	-1.035022639009715917e+01	5.866666836354625048e+00	3.539423719841352067e+00	-4.057833327205553076e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	1.191208975136906645e+01	-9.560678441320316523e+00	1.718547266875859680e+00	2.665062931377054856e+00	-5.226465236136871795e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	3.785572827397052009e+01	-1.251121934745523800e-01	6.093332510258564483e+00	1.359557376805539564e+00	-7.804683690608084368e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	2.494389458578633523e+01	-4.807982942365729429e-01	9.180871736792552085e+00	1.199315627904829817e+00	-3.363954185182146395e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	2.080667249702262822e+01	-2.232258233597819719e-01	4.567994090600224766e+00	7.964184262621295751e+00	-3.945376629417126080e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	9.146258768085571589e+00	-1.628778552225751408e-01	3.659214856055360343e+00	2.223334239948655089e+00	-1.052952954655611423e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	5.420865051903846421e+01	-3.454116769341401549e-01	2.293214166524541131e+00	5.201785048250004095e+00	-2.322115256634079916e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	4.885040660402545143e+00	-7.059223264176317514e-01	2.364343642844041415e+00	6.458279169023685817e+00	-2.558015670073327641e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	2.892884230570424720e+01	-1.029541710825696704e-01	4.891657233494594692e+00	4.857532310824173472e+00	-1.949241872932382658e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	8.242461545278603197e+00	1.455237332303705067e+01	-1.431137550360802146e+00	6.364242565103840121e+00	1.237518313126196645e+00	-1.145719713841184761e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	4.908890294558180045e+00	7.195230348798795639e+00	-2.753095455568687910e+01	1.716454964175232467e+00	8.050831582625097127e+00	-1.056411560211756296e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.785105856354046061e+00	9.420954845341068307e+00	6.143013737674134944e+00	9.978892560591308580e+00	5.764095628184914943e+01	-2.738700333107295104e-01	9.461512865903630498e+00	1.094186967458834259e+00	-1.707511041387451689e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.869589864860725648e+00	1.459803891530162767e+00	5.622873746213763901e+00	6.029765476984704442e+00	3.537840937754113213e+01	-1.576103809494771912e+00	7.791419476827870838e+00	7.864171712309492079e+00	-8.855969825885905422e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.749828136415700897e+00	5.872052753429641392e+00	3.648157559993879140e+00	3.901206979450687395e+00	2.622101887845760970e+01	-2.171819761907936852e-01	6.274250309769117351e+00	9.035827087717899886e+00	-1.117143355776471392e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.546648408722381518e+00	7.386343143743017592e+00	9.377106636354076485e+00	2.972594766985189541e+00	2.246227996465644594e+01	-3.897537969225179921e-01	8.455328042395159116e+00	4.894122212439187436e+00	-2.079335713219085502e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.778952004382414742e+00	8.829292708775403398e+00	4.567987140893913001e+00	4.147086820200310164e+00	4.068310053619906341e+01	-1.184410015247724102e-01	1.724039190982510794e+00	5.807066160713752367e+00	-1.833310922953441668e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.655492097328949086e+00	7.431345470580076551e+00	1.771213634569312134e+00	4.352345910625620817e+00	2.460149014436086645e+01	-1.021579364846702392e-01	5.292442785834459151e+00	5.302367751638846549e+00	-1.711684177561491882e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.908682084634251819e+00	8.220099551703953011e+00	6.549277453201723276e+00	1.630625054516869232e+00	6.322327351891782854e+00	-5.449665977378032045e-01	6.666792914214270560e+00	4.497004788103505568e+00	-2.402807240974063951e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.159377010767522975e+00	4.060359454018684033e+00	2.028777270108057085e+00	4.325072453533039152e+00	3.529345356361042718e+01	-1.392801131815082916e-01	8.455119517996555700e+00	8.988614311976796500e+00	-3.171117266257295064e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.428331167381440281e+00	8.340204615209323435e+00	4.104722906356666812e+00	5.177154704702767063e+00	1.780843254593743552e+01	-4.048078710691639936e-01	8.045054417361816590e+00	9.044845258351907447e+00	-1.875061391160588453e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.949820609591938592e+00	1.733283766418777239e+00	5.569251811807526487e+00	7.496834167906119895e+00	3.716527705259942138e+01	-1.637933116225528840e+00	3.492399430280946238e+00	4.021809629016594556e+00	-1.046160138267600459e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.701708177582930581e+00	9.051368904473452659e+00	8.859596920374706031e+00	6.915686031975308623e+00	1.173704100324059851e+01	-2.774196617043906521e+00	9.473777114550179235e+00	6.540070838950233778e+00	-1.700223854542446134e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.232638400159749015e+00	5.928940953765359900e+00	5.446325361289337863e+00	7.384050800915541224e+00	9.053659938814394792e+00	-8.048311212255169877e+00	2.119089350000739724e+00	9.351336907357369554e+00	-1.930719896018388511e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.669632748610547779e+00	8.353363218137026536e+00	7.317263770279527790e+00	1.079544700307593752e+00	1.034806643368268375e+01	-2.020031226384491618e-01	8.880883754672865393e+00	9.659906229643421938e+00	-1.582019102460775262e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.512593318893673100e+00	5.070875557495263308e+00	9.935418746744858254e+00	2.955600392269629229e+00	2.525924024979920191e+01	-5.199350387450639710e-01	9.746389745264711024e+00	5.584225236182517982e+00	-2.942640274106588461e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.263648590507678193e+00	6.800726873217019630e+00	2.182889259366822543e+00	6.951332930943952881e+00	5.051888670399603143e+01	-1.022257637400625363e-01	2.591178803760741722e+00	5.077227608303382489e+00	-4.302367728074046327e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.686648361096624527e+00	5.730141424944635631e+00	3.465562682157813601e+00	5.348904153781813164e+00	2.506309375788771376e+01	-3.279735848044940671e-01	7.497578325210493055e+00	3.513831200957028056e+00	-5.351814006072955765e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.558638515775908839e+00	7.579515546568296180e+00	4.544817750129688250e+00	1.048275313340276016e+00	2.708151003498958875e+00	-7.686482444367341849e-01	1.374396044401811734e+00	9.627307217230805847e+00	-2.475954088811655041e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.411879297712779202e+00	1.742331312040844349e+00	4.801797433815318428e+00	8.234603129509411090e+00	1.985474837789867308e+01	-3.931319968331142167e+00	4.656672693319254819e+00	2.291228526584812908e+00	-9.256108543790523058e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.254086696013875901e+00	1.548843381954981391e+00	4.701392775658914225e+00	7.948912362419736866e+00	2.583922809985211089e+01	-2.702919161832046058e+00	5.637440189674974178e+00	6.224558582600037582e+00	-1.396461671840276608e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.944889150741478723e+00	3.221908952092284117e+00	9.174297024902097419e+00	5.933478873083203098e+00	3.527446978311466097e+01	-1.151990629661929333e+00	6.227915806708360869e+00	3.548891403322157689e+00	-5.999148718320954643e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.429894859507814253e+00	2.440655291402330285e+00	7.428086449644406564e+00	1.595521943979878898e+00	1.186682817893719921e+01	-9.502335421574037433e-01	9.423438280249101240e+00	3.507452919707380712e+00	-2.582231618225665493e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.935191878788978137e+00	8.847950336874946586e+00	6.471936474458181543e+00	7.895723170250266598e+00	5.477979591048829633e+01	-2.484156432295048789e-01	7.054757837039210777e+00	4.643793759370022478e+00	-1.066741855028922936e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.513335002311840594e+00	2.981272151312346796e+00	3.774824030818046516e+00	6.255947329719939276e+00	2.198823934553146842e+01	-1.009650967620779882e+00	5.327443699464586402e+00	9.990450179100923478e+00	-7.165269364228925575e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.597626764983916203e+00	9.783201808475064709e+00	8.412620589313821284e+00	8.038067705429947196e+00	7.710606745212159296e+01	-2.006063298049883259e-01	8.282502026938479034e+00	1.487176073238557938e+00	-3.108387237890315458e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.641177564091077734e+00	4.037767881188054631e+00	9.595393393325208464e+00	7.764163033224456001e+00	5.933510497517424653e+01	-7.200193519368426331e-01	9.551112868034978831e+00	6.215626379989360295e+00	-4.487955370761014251e+00
