G c dx1dt d2x1dt2 dx2dt d2x2dt2 m2 m1 Fc d2 Fg d1 W
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 2.53754875e+00 1.76167846e-01 7.48100200e+00 7.31858269e-02 4.44291429e-01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 7.43110862e+00 2.02678481e-01 1.77522194e+00 1.56367380e+00 4.54994213e-01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 -1.07025075e-01 4.08621859e-01 5.17428842e+00 -8.31233949e-03 -5.23841322e-02
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 -4.14948458e+00 7.24034697e-01 2.56579660e+00 -1.88106301e-01 -2.33893214e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 -5.19405422e+00 2.79996268e-01 4.03729341e+00 -2.00734567e-01 -7.50736885e-01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 1.95434205e+00 1.51338896e-01 1.16272983e+00 8.07678273e-01 5.74133012e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 -6.36431406e+00 1.15711255e+00 4.60296882e+00 -4.48451620e-01 -5.74983129e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 9.13020000e-01 2.95283770e-01 5.94889229e+00 5.89183048e-02 7.90657522e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 1.51096390e+01 5.72490775e-02 6.57624334e+00 8.10914219e-01 2.91678572e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 -6.29664515e-01 2.72909129e-01 6.97141311e+00 -2.09947598e-02 -4.23125360e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 -6.35917340e-01 2.58512863e-01 8.52662182e+00 -1.70012914e-02 -3.90771767e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 -9.72571888e+00 1.58252418e+00 2.93916617e+00 -2.71035475e+00 -3.36581532e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 -5.67511032e-01 1.44653058e-01 2.08433640e+00 -2.82800658e-02 -1.27520541e-01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 7.11990081e-01 2.83813281e-01 8.66383455e+00 2.47368613e-02 2.23483186e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 -1.53438488e+00 8.87490417e-01 2.40951533e+00 -4.44432372e-01 -6.85185816e-01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 8.70585907e-01 8.77611916e-02 9.77284073e+00 2.35114877e-02 2.58250938e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 -5.71348330e+00 3.65190943e-01 8.58284406e+00 -1.73029936e-01 -1.35519515e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 -2.57495168e-01 2.44058848e-01 5.50788945e+00 -1.01186588e-02 -2.28175919e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 4.23598530e+00 1.65810588e-01 9.83279282e+00 1.34932218e-01 2.17404826e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 -5.54978743e+00 2.37840618e-01 1.87639056e+00 -2.09101463e-01 -4.70438698e-01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 -6.60941294e-01 6.86332509e-01 3.72759185e+00 -1.16151084e-01 -1.74792167e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 1.02934223e+01 3.42649862e-01 6.74401974e+00 1.32202639e+00 5.29586512e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 3.36537382e+00 1.10011465e-01 4.15006182e+00 2.23146354e-01 1.02816650e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 2.02417093e+00 8.69069217e-02 9.35535297e+00 8.34306983e-02 4.19159177e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 -2.47457879e+00 1.39363947e-01 1.59063479e+00 -1.39184348e-01 -1.19053343e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 -3.96358392e+00 2.89991296e-01 5.94470649e+00 -1.27689129e-01 -8.78144620e-01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 2.49703958e+00 3.12064793e-01 6.31779641e+00 1.50893701e-01 6.60654212e-01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 6.68943850e+00 1.84229823e-01 6.87455311e+00 3.66830412e-01 1.98762338e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 4.54727782e+00 1.01639980e-01 3.30099601e+00 2.58811109e-01 4.27008103e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 6.46509979e-02 1.94391951e-01 4.28109785e+00 2.97102811e-03 1.50609272e-02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 -7.32276144e+00 4.30887524e-01 8.59312477e+00 -8.31244691e-02 -4.29668055e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 8.90477586e-01 1.66918782e-01 2.75448492e+00 5.97505155e-02 7.39807070e-02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 -9.40095822e+00 3.66003104e-01 8.44181062e+00 -1.01512512e-01 -3.48031665e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 1.48601797e+00 4.42613556e-01 6.06389881e+00 1.53781266e-01 1.68193017e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 5.80382500e-01 1.98807321e-01 7.85968760e+00 1.61809136e-02 2.39548317e-01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 -1.67529346e+01 1.62893737e+00 7.42246630e+00 -6.22432041e-01 -1.50657428e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 1.07586094e+00 2.76314542e-01 2.86760346e+00 1.20358304e-01 1.91364763e-01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 -4.32923399e-01 1.86050904e+00 6.11931463e+00 -1.13272977e-01 -2.38112242e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 -1.12955394e+00 6.32798892e-01 8.80950838e+00 -7.28519900e-02 -8.53888005e-01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 9.75731467e+00 8.22358414e-02 4.88904613e+00 7.00190748e-01 1.96983364e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 5.10283679e+00 1.74193752e-01 9.69931693e+00 2.01360355e-01 3.03412897e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 5.25902910e-01 3.94887822e-01 5.06993590e+00 4.50281172e-02 2.98135640e-01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 9.32040461e-01 9.24916644e-01 2.28507073e+00 6.25398531e-01 2.08523318e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 -2.10213899e+00 6.63285063e-01 4.50491212e+00 -1.99477428e-01 -1.59340264e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 5.33619970e+00 5.37185784e-02 9.56532166e+00 1.34822549e-01 2.69678196e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 1.17157761e+01 9.40358786e-02 3.87748764e+00 2.17785906e+00 3.64535069e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 -8.26433990e+00 1.23943776e+00 8.81288344e+00 -6.65962310e-01 -6.99662352e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 5.82478360e-01 1.29229675e-01 8.93125614e+00 1.39849075e-02 1.14146387e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 -4.98647688e+00 2.18979557e-01 4.15167872e+00 -1.15676880e-01 -7.63919822e-01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 -1.70448084e+00 7.31046642e-01 1.74931892e+00 -2.60835833e-01 -1.21581844e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 4.35482306e-02 2.44987169e-01 7.52102118e+00 1.43014677e-03 2.26433674e-02
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 1.05340942e+01 2.34515534e-01 3.80361069e+00 3.32123696e+00 5.50403815e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 -7.75129624e+00 1.83180181e+00 8.04631253e+00 -3.78183943e-01 -1.73706702e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 2.08507363e+01 6.31028902e-02 4.98389363e+00 2.28061377e+00 3.60354865e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 -9.16890999e-02 4.46493314e-01 5.36740068e+00 -7.56823333e-03 -2.78203721e-02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 -2.68453872e+00 4.47277031e-01 8.00118466e+00 -1.04248317e-01 -1.63906044e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 2.65338144e+00 2.16574870e-01 4.44126998e+00 2.23491271e-01 1.04930466e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 -4.25668382e+00 1.98305882e-01 4.98814611e+00 -5.00617774e-02 -1.04482878e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 -1.41534970e-03 3.12444885e-01 4.38571422e+00 -1.00806866e-04 -5.05091973e-04
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 8.77169368e-01 3.84210315e-01 4.30606464e+00 1.15947716e-01 1.19481885e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 -5.72075842e-01 3.67258308e-01 5.73351919e+00 -3.44873009e-02 -1.85903821e-01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 -1.28699671e+00 8.77132337e-01 8.27919500e+00 -1.21363646e-01 -1.19723587e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 -9.91970854e-01 2.70824497e-01 4.25591481e+00 -5.48264892e-02 -2.27259276e-01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 5.06595189e+00 1.27690821e+00 5.71829248e+00 1.63878400e+00 4.91402620e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 -1.33245346e+01 2.53555271e+00 7.03654593e+00 -1.08910943e+00 -2.06917253e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 -2.10302975e-01 3.33150202e-01 3.42495502e+00 -1.87995284e-02 -1.38631508e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 3.07576225e+00 2.18236685e-01 3.49770524e+00 3.34891681e-01 8.53072040e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 -4.31400935e+00 2.32910493e-01 9.40071814e+00 -5.46349705e-02 -1.60547340e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 5.34297748e+00 2.49844497e-01 7.51181116e+00 3.79837600e-01 3.20203330e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 -2.16565724e+00 1.25405831e+00 6.19468009e+00 -6.20337316e-02 -1.00039380e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 4.86902892e+00 3.16361014e-01 6.82948049e+00 4.58807313e-01 3.35169528e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 -1.13743984e+00 6.37362687e-01 1.26369499e+00 -5.20921982e-01 -1.11114184e-01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 3.98120365e+00 1.98717178e-01 6.56292669e+00 2.11827622e-01 1.48134442e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 2.36223924e+00 1.57489031e-01 5.58557986e+00 1.78761964e-01 2.22193163e+00
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 4.75011870e+00 2.23032119e-01 5.91174712e+00 2.72020502e-01 1.02430105e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 -7.28153941e+00 9.46100853e-01 4.23481444e+00 -8.68256113e-01 -2.80220932e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 1.36486731e+01 5.19328005e-02 1.73326508e+00 2.26733337e+00 6.13573760e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 6.49975289e+00 2.70768123e-01 2.74005310e+00 9.88743625e-01 6.00274125e-01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 -1.12001415e+00 9.70164830e-02 9.55670242e+00 -7.81805896e-03 -4.34461455e-01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 1.05484469e+01 1.22495957e-01 4.67829606e+00 1.13713922e+00 2.67948290e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 -1.79951820e+00 3.45871779e-01 5.20014840e+00 -4.28709562e-02 -1.73153753e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 4.81448344e+00 5.77386025e-01 1.47438811e+00 2.80729897e+00 6.24377456e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 3.19141086e-01 2.63980844e-01 1.33809607e+00 6.66271265e-02 3.08571253e-02
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 -3.18443029e+00 1.64015839e-01 7.45463302e+00 -3.98668072e-02 -7.90442212e-01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 2.00796814e+00 5.26084653e-01 5.84285198e+00 5.02893968e-01 8.21434422e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 2.11197109e+00 6.07923310e-01 5.57835386e+00 4.19439450e-01 4.18328865e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 -1.18765660e+01 2.28638917e+00 3.18812077e+00 -3.88903036e+00 -5.94150579e+00
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 -1.55214505e+01 2.31783258e+00 7.70275658e+00 -7.32891845e-01 -2.25782101e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 5.46142046e+00 1.53804559e-01 2.51412921e+00 5.32317734e-01 3.44100430e-01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 5.83990518e+00 2.79001399e-01 2.70941269e+00 8.93726874e-01 5.51263010e-01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 -7.54955021e+00 5.81316001e-01 5.14640954e+00 -4.12992346e-01 -2.31422936e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 3.25650770e+00 1.87122259e-01 3.57651876e+00 4.75635968e-01 1.79856111e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 -7.45593285e+00 5.09791167e-01 3.22716683e+00 -7.07463680e-01 -9.85471221e-01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 -1.25738487e+01 6.04123440e-01 6.80713880e+00 -1.67967662e-01 -5.24003669e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 1.09782056e+01 2.37340371e-01 6.85874571e+00 1.74822605e+00 8.79512376e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 3.60282546e+00 1.66714020e-01 8.42065363e+00 2.45334340e-01 5.13689660e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 -4.41588444e+00 7.01088492e-01 4.75937710e+00 -4.24277399e-01 -1.74056402e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 -3.09062273e+00 2.97425890e-01 1.65776582e+00 -3.96833709e-01 -2.10295799e-01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 6.07776216e+00 5.59755856e-02 3.46299746e+00 7.14135010e-01 1.82288093e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 1.88500638e+00 7.85821532e-01 9.82004917e+00 2.72359011e-01 9.32484962e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 3.23537952e+00 3.85030115e-01 6.36632718e+00 3.26802538e-01 2.46402073e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 -4.38777671e-01 3.63659716e-01 7.38763376e+00 -1.99482515e-02 -3.07997841e-01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 3.38319139e-01 4.58160415e-01 1.06622047e+00 1.54201509e-01 4.44760302e-02
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 -4.30719662e+00 3.81194548e-01 5.66385159e+00 -1.85919203e-01 -1.16150555e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 2.61284651e+00 1.72607541e-01 1.33775792e+00 4.44224384e-01 1.10027972e-01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 5.25410935e+00 7.89809384e-01 6.12307191e+00 1.11580064e+00 4.68902179e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 5.79991193e+00 4.71731477e-02 1.18236306e+00 9.28693765e+00 6.07843375e-03 1.99107974e-01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 4.65080734e+00 7.59618624e-01 2.28593466e-01 9.71577217e+00 2.47702821e-02 1.28578423e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.52245704e+00 8.39030275e-01 6.78845306e-01 5.86497408e+00 1.14898397e-01 1.09365961e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 9.79710907e+00 -3.51864701e+00 5.20681332e-01 5.12384325e+00 -2.42004587e-01 -1.29332190e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 8.67985468e+00 -5.32207817e+00 3.05777090e-01 9.50515385e+00 -1.21198971e-01 -1.27346484e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 5.48499725e+00 -4.89211288e+00 2.95881735e-01 7.06248849e+00 -9.95269263e-02 -1.61236503e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 6.42920880e+00 -9.98911793e+00 4.76923470e-01 1.58409352e+00 -7.18635985e-01 -8.62445761e-01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 3.04534948e+00 2.92511629e+00 1.49510633e-01 5.19153020e+00 1.78121725e-01 1.29753365e+00
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 5.89408363e+00 3.57791656e+00 3.83409196e-01 3.16220517e+00 5.79481209e-01 6.10668530e-01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 7.25473120e+00 -1.30345167e+00 4.09140144e-01 5.22823889e+00 -8.02921259e-02 -6.82933126e-01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 5.63650326e+00 -6.13303480e+00 1.98331898e-01 5.09919015e+00 -1.28696526e-01 -6.98561439e-01
