G	c	dx1dt	d2x1dt2	dx2dt	Fc	Fg	d1	m1	W	d2
1.000000000000000000e+00	1.000000000000000000e+00	6.851789645143281149e+00	5.413296869903968300e+00	7.535939832266768335e+00	7.351261205106665031e+00	9.303213978945311169e+01	1.687750128931732974e+01	2.113233185844286766e+00	1.432876744585337203e+00	1.952255543460462661e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.929832412875993164e-01	8.221511702094721485e+00	9.102243715506848076e+00	8.234285921729732394e+00	1.315744846325321404e+01	1.977937718022757307e+00	5.427113097782830131e+00	3.937547307837105048e+00	2.874505715993895549e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.981052676637041543e+00	6.811962632691331621e+00	3.735854498064270057e+00	8.790324580631773799e+00	3.015738025088829843e+01	1.664745448955523788e+00	5.842008008439703914e+00	3.905662881253511465e+00	-1.852961635861371192e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.748184960868556459e+00	5.396308223605763565e+00	8.566552596891240157e+00	7.575392541687407721e+00	1.055306849184345310e+02	2.373252029839925115e+01	5.836539171366653456e+00	4.252717814236409488e+00	2.386744284699335026e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.993818724161293021e-01	3.041890527146829282e+00	3.624248883718208081e+00	5.142587961477229186e+00	9.034272107299548438e+00	1.931897861553273810e+00	1.364183419014922904e+00	1.251171894968983400e+00	5.507687625968867629e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.078033765538113364e+00	9.754034499273654291e+00	9.577655739764109555e+00	6.278957754234055777e+00	2.922980335574588295e+01	5.478586271776298311e+00	1.686340025781378760e+00	1.351151065632044013e+00	3.231919130354524583e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.817235660680671216e+00	4.573364854696143844e+00	8.122635321413911313e+00	2.652191629919981253e+00	2.998790314569861692e+01	1.872040009631995616e+01	2.158422837106166448e+00	1.417827548824221795e+00	1.206503299411195513e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.470149791133126271e+00	5.445488060069791914e+00	8.327479628040553195e+00	7.019984951523736250e+00	1.023236481022583320e+02	2.328491368781719117e+01	6.103945108211336290e+00	4.740118551712500405e+00	2.462502915418345424e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.961428563118486679e+00	2.336034427917341727e+00	1.080300021722143011e+00	2.359624625737539727e+00	3.994736115687731370e+01	7.004735250857068607e+00	5.867304992653513018e+00	1.398098411577075151e+00	3.202188921143591870e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.056365463170372276e+00	7.829839335477672080e+00	9.631230442515880341e+00	7.262785191991935285e+00	5.093879609833185640e+01	6.101583147895563997e+00	2.528621865052401496e+00	2.443919239370672347e+00	6.172118181783159230e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.865668462376531167e+00	7.366978902971085930e+00	7.779584777485034408e+00	2.541834593778313334e+00	4.176658704380731280e+01	1.480233251061853572e+01	7.004904051901766238e+00	4.591245930310764223e+00	2.708965098295687426e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.478946723118048645e+00	3.170839161363630421e+00	3.732683045433185853e+00	1.906632259019112707e+00	1.333306711379705867e+01	7.309025266217902050e+00	8.573885314567730731e+00	6.003891132381207640e+00	7.497198668108946151e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.989128461498433698e+00	1.927109773086505884e+00	8.310419938384127292e+00	2.578884343205705587e+00	1.996872041991752411e+01	3.823271208387077280e+01	1.687433365240946559e+00	1.086229680927974117e+00	3.775667808150612359e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.686106383644077056e+00	7.049018618186527974e+00	3.869345017495501082e+00	5.383705305699275634e-01	1.567230000096953013e+01	7.400215143046465549e+00	5.888025914404480865e+00	3.314569561163426492e+00	3.829937688973380432e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.153147278363091388e+00	6.961401627974370676e+00	8.904921194348789371e+00	6.772730106625723501e+00	9.911444811870705962e+01	1.736389189709420933e+01	6.870410732672135090e+00	5.228277574423985108e+00	1.904184646716997804e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.980602575969466983e+00	3.278468343489931769e+00	1.853853235497239238e+00	6.958415761471789196e+00	1.285597161586796346e+02	9.565875938780774135e+00	3.512663865099175275e+00	1.713832426847771151e+00	7.615429562338055121e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.230965988263164057e+00	1.002363118894028737e+01	7.465400841469173265e+00	5.993612405732555715e+00	7.866294594248681449e+01	9.820711997073923172e+00	4.172822862079321737e+00	2.525649174980581613e+00	2.305912802853816572e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.047912006753791481e+00	2.677790605176424421e+00	6.134422772100262655e+00	2.431488942314381507e+00	2.723918207012883030e+01	3.085799471305512398e+01	6.115696739968134565e+00	4.746543852832497024e+00	1.672866285784201068e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.571516649946423039e+00	5.192246085332827832e+00	1.590609253752833130e+00	1.607867285940739688e+00	6.921561957946865462e+00	1.157426397785879857e+00	9.034788712432403557e+00	3.992859938418494181e+00	7.366328130465666391e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.577060049244836115e+00	9.713432811239309572e+00	3.121702617082100950e+00	1.427984571175149764e+00	9.387013843200266550e+00	3.344621257657294677e+00	8.190348196473122400e+00	4.481171626292243637e+00	1.183056232970111097e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.017416488984514533e+00	4.922113716393897498e+00	1.043531350235070487e+00	2.382261691314745189e+00	1.729033157151290467e+01	7.500593809339611839e-01	6.481154780367422319e+00	-1.495501822997770791e+00	-1.603747853311436529e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.722864546644121475e+00	6.400604414780521445e+00	5.343780296160003829e+00	9.090364062630007069e+00	5.486539094149864582e+01	4.450036827134517203e+00	6.920011846425410340e+00	5.253896121359711735e+00	7.000053473459604447e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.764672099494511315e+00	4.754507250586108569e+00	3.885873836301963369e+00	3.180802749193809120e+00	6.239298131828294913e+01	1.565460102861780101e+01	4.777973578281421219e+00	2.872326899510859288e+00	5.220258870488406728e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.250787850811069468e+00	3.499720583562423659e+00	6.232965021564110586e+00	4.060957105410169632e+00	3.544975411678520771e+01	1.661540852757968167e+01	6.738040573708155456e+00	4.909298472401528279e+00	9.329748914317860908e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.695056338112854277e+00	1.020721338845392623e+01	3.263017678910764996e+00	2.027725465032427898e+00	3.564431271157652503e+01	7.293791207636868279e+00	5.445130244105905071e+00	2.784821229508401164e+00	5.667494912009894961e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.334508026898614474e+00	4.908595993214045272e+00	3.984133658856211735e+00	3.210549404846126720e+00	4.399579732522904152e+01	1.023177167693524225e+01	2.693019775223332246e+00	1.873187078337282818e+00	2.621136434359101486e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.191286101024646271e+00	9.199985443763832649e+00	7.379541413881187673e+00	5.622972693130808608e+00	9.326715836894851464e+01	1.441348284445363603e+01	7.449673435725081561e+00	5.345295704716511054e+00	2.979089385818694495e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.522003979436894916e+00	2.601111206963641731e+00	1.508154754102142947e+00	6.345116138809295592e+00	7.241125037379580931e+01	5.437011552410186965e+00	5.375949524199475249e+00	2.125290031638016774e+00	7.479847044489415566e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.857675326091697166e+00	2.893186147666384045e+00	9.089617333396784460e+00	3.115463417305164739e+00	4.210889085317268155e+01	3.865321191706532744e+01	4.122772528326458463e+00	3.453665800862774304e+00	1.460854173031779055e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.336196797273951908e+00	1.125024673420291998e+00	8.715222801925911256e+00	8.976162677490708841e-01	1.242652614772564590e+01	7.287996137609326297e+01	9.432938267623322659e+00	7.111419038071403520e+00	7.360825589831239313e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.387002441295374755e+00	6.935198977066614034e+00	7.466119079724314211e+00	4.595911199713357043e+00	2.992307747809973506e+01	6.193458175751646699e+00	1.267042562524609561e+00	9.395025286692866295e-01	3.834766655950566161e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.661543212809736048e+00	4.201149102289408965e+00	7.177810746777823603e+00	2.780561672809337637e+00	4.355859203925922429e+01	2.134476762783562975e+01	3.396168952112385675e+00	2.576730772587004115e+00	2.993653553924819448e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.512177478778749862e+00	8.702467783500621223e+00	8.579758870502855572e+00	3.146430503444353377e+00	2.355208762076609830e+01	7.240162495979849844e+00	1.528661489844998611e+00	1.158945195165939523e+00	4.139722897938779056e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.116442135959938353e+00	5.386573015295314626e+00	2.939610966643515511e+00	9.614290239756723366e+00	2.566977384155656239e+01	1.196620353208492249e+00	7.675763510248064136e+00	4.511287254704518190e+00	6.802254211094997949e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.460667996426210813e+00	9.593538268511558442e+00	1.667585172307863406e+00	6.575157368056048668e+00	8.653103519527294907e+01	2.244515967179952387e+00	7.072378515419271316e+00	-4.999980622316566592e-01	-4.232317424602297251e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.512769367477052374e+00	2.703551273605164784e+00	3.444885904203832006e+00	6.201463226249742888e+00	3.412553876121915408e+01	5.842855139055580516e+00	3.568012845834306113e+00	2.979976146752639554e+00	2.483725574412501302e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.351895488178303850e+00	8.394972260401386777e+00	8.415488166698217753e+00	4.491194880404041356e+00	9.120594207458943004e+01	1.688685496931273278e+01	7.249468167452285172e+00	5.046998002132551342e+00	4.201315407588307380e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.671338943905853469e+00	7.757832727059607691e+00	1.701238378929791129e+00	4.960443022538060021e+00	9.867899821798110338e+01	1.946745087830028309e+00	4.866561624576317691e+00	-1.537194195507788130e+00	-2.907546591743894624e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.278977155138525390e+00	8.120780227040992116e+00	6.323935368061177620e+00	5.940581691523201258e+00	1.089330392124887652e+02	1.557204080400667934e+01	8.383699579946068070e+00	5.524031234413008029e+00	4.099338027124005635e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.545772000156018677e+00	8.260861532836894838e+00	9.713341081818297695e+00	7.217853859032844710e+00	6.264464396979475680e+01	9.662781579285120159e+00	4.686199720175658889e+00	3.657881625343305743e+00	1.011957487596324512e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.007975651106447712e+00	8.195724051199444915e+00	8.957372701162844564e+00	7.068083851321185662e+00	1.517706511659660507e+01	2.430327109782326023e+00	4.919509359224876199e+00	3.803428277364065746e+00	2.127001980350586763e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.851410966015773596e+00	6.907019658640060733e+00	5.725588274871989292e+00	2.706357606745207089e+00	4.254776826679142943e+01	1.595134348409144209e+01	9.639481292452272143e+00	6.713425239360247154e+00	4.205683372298857421e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.121862373797315904e+00	2.106593654691959472e+00	1.508208142610497848e+00	5.691417947340199568e+00	5.247405227567928421e+01	7.813629811422408977e+00	3.099812963284091172e+00	1.650821269561198790e+00	2.770562566415127321e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.446588511206611471e+00	2.126856863558080679e+00	8.350884513905565854e+00	4.738371380810719735e+00	9.052402652075912215e+01	1.287293719749129366e+02	1.834125976882779119e+00	1.567439575036749133e+00	2.804850002402884570e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.373030934696947369e+00	9.633409570628208130e+00	6.668638286992715436e+00	8.545045260010921240e+00	1.716720855324552133e+02	1.343015853891966138e+01	5.965188927074570380e+00	4.443679709677904377e+00	4.594887960976473096e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.665417096784885587e+00	6.285803342863188981e+00	2.477059350834131646e+00	6.540006308232104715e+00	1.118327614813760107e+02	5.273573407298620452e+00	9.580273027816806675e+00	3.421073817161981889e+00	1.208859372545593715e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.731839100581437751e+00	8.376389743735410676e+00	1.514699545470694630e+00	5.776206416141642208e+00	4.159046519632293126e+01	8.137122308288644579e-01	4.455736383833618142e+00	6.814474679309325822e-01	5.661092485919244837e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.322227027724098392e+00	5.352021484793844763e+00	9.358351547718402941e+00	2.224905754024312010e+00	1.988472124883045922e+01	1.431115073219879719e+01	1.928753833181240385e+00	1.010401747661468397e+00	9.766744669912790755e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.514451478133644002e+00	1.839725183419137045e+00	6.919992756300208825e+00	6.022139869126150735e+00	1.136955073711096844e+02	5.785084131518492967e+01	4.354783427122564277e+00	2.722307430981385945e+00	2.764963719418461778e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.746480287448621826e+00	1.829068570099705804e+00	8.058492845514436453e+00	1.902231158952391255e+00	1.041968923400797564e+01	3.007083733388655133e+01	5.113430293138372384e+00	4.141234527760676798e+00	4.751364481236144854e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.908772423104960758e+00	7.446824918655448933e+00	8.951589103597077823e+00	3.925868292885898558e+00	2.243516107577710983e+01	4.723426124936531245e+00	2.242467656057648195e+00	1.810420047804822685e+00	3.577433970785634187e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.010486628133005382e+00	4.706429862620028715e+00	5.915936344858324425e+00	2.263052197341149707e+00	2.676066115471564189e+01	1.596540921110574374e+01	7.276873630582103125e+00	5.055178832936570110e+00	1.836251951421323838e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.163447271587603637e+00	2.776384838502310437e+00	5.221426993394868710e+00	6.876434704058263847e+00	1.357276009562123136e+02	3.833570214092667783e+01	9.780633271425877240e+00	7.171859801783904587e+00	3.795648263042004373e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.005077196830807651e+00	5.168160385736936036e+00	4.658021766079269987e+00	2.797389690117904504e+00	3.461676582924906143e+01	1.286708149485174779e+01	5.050154855847783786e+00	3.290689326999935105e+00	2.679785836194163835e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.062657395096324286e+00	1.369774473592510144e+00	3.568768818426927947e+00	4.442696155078277975e+00	5.984897815055870041e+01	3.076080388190143466e+01	3.728126010670355761e+00	2.875024446990409821e+00	9.402507997337208678e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.938956471614249999e+00	6.202436274561376806e+00	4.732824677256557422e+00	8.780229282831216508e+00	3.448604298341948038e+01	2.156006589003860441e+00	4.920363147242200696e+00	3.329697939983205401e+00	1.715661055669060886e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.666037548835637594e+00	3.528916567622313316e+00	7.598863407564156347e+00	2.806917308916887954e+00	3.264761864973734617e+01	2.982164659611439106e+01	1.515383618548018507e+00	1.390702675408167055e+00	1.656450887931393083e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.944083886326831490e+00	7.458059652268023143e+00	6.308219580633594781e+00	5.423768005402279435e+00	1.114994881504881334e+02	1.411657487679170231e+01	8.502047227588871436e+00	6.195452564611639623e+00	4.577920202493882584e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.032932205143804794e+00	3.797964003898181229e+00	8.835793952854599453e+00	4.907584642362801119e+00	2.258560799402770414e+01	1.134227514826118011e+01	5.019618189303835187e+00	3.443934285746136137e+00	3.512085638282363220e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.550241804871411055e+00	4.889441970063777454e+00	5.094120577065055500e+00	9.234858466927335918e-01	1.673558460023646788e+01	1.049091391078130542e+01	5.008393496967846303e+00	3.033263524661346633e+00	1.705693315913868560e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.094964460972498443e+00	1.494662952708826653e+00	6.627671982765837022e+00	8.159138311474796623e+00	1.438394084192571540e+02	1.041310180882978216e+02	6.858065288071855115e+00	5.043623425758663181e+00	2.168928986913032873e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.356767369531279854e+00	2.470571554653246960e+00	6.753590469414577413e+00	1.402607546537286476e+00	2.489739006719768710e+01	6.276422195975950302e+01	4.965537825259496607e+00	3.545124787358577390e+00	2.166402932618771331e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.147101606410932284e+00	4.432505748605551688e+00	6.260272347389010505e+00	5.105960447158934379e+00	7.476357024081144687e+01	2.131879707935258494e+01	7.081468792179880900e+00	5.161224630552776915e+00	2.134057254661702245e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.484039439543995087e+00	4.840398224286682094e+00	7.251252273171220786e+00	6.126572209646622191e+00	9.028347637233058265e+01	2.014086934401837325e+01	1.631846968366283956e+00	1.237546847230354352e+00	2.246258896018671862e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.472285036266737457e+00	6.432695169341624108e+00	2.905799400543333633e+00	6.719368870396360549e+00	5.410061983168152722e+01	4.437303767928350240e+00	8.221865091022086958e+00	5.093387581164797062e+00	1.277315980326018092e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.590120720233875407e+00	3.567821442256819964e+00	5.386820339546928516e+00	7.084809778155560345e+00	4.983407092513417069e+01	1.060467082073352252e+01	9.332323550746801644e+00	7.063159479100438176e+00	4.603891029225330556e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.172971484327165470e+00	7.803183514564945078e+00	2.132275998909741066e+00	3.206530408908323082e+00	5.413830595365953258e+01	5.676912034084125480e+00	6.412175137544006809e+00	1.442196389055219408e+00	1.567702734080045730e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.933235009650536185e+00	9.204676374130265515e+00	3.974778722252668484e+00	6.963631192657178115e-01	1.450404434684452326e+01	8.338386296499830763e+00	9.654534444859848463e+00	6.196136418721862604e+00	3.847048340789858685e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.945897153699014837e+00	8.259369687026278939e+00	5.366716871022659596e+00	7.890677452641207346e+00	1.369104549482510436e+02	1.189278560103553950e+01	2.337857522938406429e+00	1.513142061982813535e+00	4.209795130148720546e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.576047126622801997e+00	1.193375902534093091e+00	6.780697603030997556e+00	6.006982368669679495e+00	1.129361149067930086e+02	9.307414602682780469e+01	5.177499443639872467e+00	4.117250279636233579e+00	2.368133714790953377e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.296251907311867235e+00	5.513088578370698656e+00	9.720189404360622731e+00	8.701385973621768244e+00	9.419622730816061562e+01	2.099669673332818576e+01	6.143418960000343709e+00	4.597308714022020126e+00	1.716561673849310239e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.618224957465526970e+00	2.018085192465096434e+00	6.012438619718554200e+00	7.960769859342311960e+00	8.851157246333778517e+01	3.647845415043925499e+01	5.990372597848374170e+00	4.430358247668279681e+00	1.491735584346945700e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.170887790225602743e+00	3.245531068259577712e+00	7.695790955330203076e+00	8.428754965295656376e+00	1.415908139887456230e+02	4.018228767720272998e+01	4.781569353524279364e+00	3.163255420864833134e+00	2.632982331767326514e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.600760417930881196e+00	9.446529573180928452e+00	5.651086540746980802e+00	5.275300777342879499e+00	7.210578930220120242e+01	7.967399613901880784e+00	4.282878478047497772e+00	2.659105821425749028e+00	2.670977892700607299e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.809254192688158902e+00	2.577806531934673018e+00	6.181073177148024733e+00	3.479977518270817693e+00	6.199875417952505074e+01	4.284189010807495634e+01	2.052326966920971163e+00	1.728617081662073840e+00	1.930569510103512982e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.210021926822340887e+00	5.519981106058097886e+00	1.341786714978801864e+00	8.364905519196327077e+00	1.303281787833502676e+02	5.562353703884507006e+00	4.407897374768387166e+00	1.122190850708974619e+00	2.106469194187586254e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.646086156293421254e+00	6.535351803896280565e+00	3.264182652572528820e+00	5.455168148410233009e+00	9.279587698074422519e+01	9.288124991524576046e+00	2.231458518125040591e+00	1.277538990613134251e+00	5.457921153720150187e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.385857832118213118e+00	7.155246527300517023e+00	4.398624843087208802e+00	3.209081171443064484e+00	2.176200595642826485e+01	3.985416910202904894e+00	7.864431588596911382e+00	5.290476570807359558e+00	6.765656591858743241e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.682406111019120409e+00	5.816087540472995698e+00	5.302825080066911667e+00	8.411678089279808646e+00	7.420254631961246616e+01	6.887133760073418820e+00	2.887920037126626038e+00	2.108375510591295132e+00	2.507766596506607470e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.912301376612810300e+00	1.176185574977954396e+00	1.565570364304318618e+00	8.974794696755571621e+00	3.371332752735627736e+01	4.897958179808396650e+00	1.627284623394938068e+00	1.063862253236810940e+00	3.044524121455206256e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.301813791443720447e+00	3.451608515366582530e+00	1.962220935438125702e+00	5.554833405821425707e+00	6.704365450999843290e+01	7.796214434700251772e+00	6.068923646172007302e+00	3.537947482188217752e+00	3.420937380909420540e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.675769912113543869e-01	5.879010018078903776e+00	3.052702479636211219e+00	1.612650947875124308e+00	4.703054528260970812e+00	2.851149603991329329e+00	6.273265855162455829e+00	3.761519828192631199e+00	3.685335255190688031e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.396729303177649761e+00	1.497590854039609010e+00	9.767124800603584234e+00	4.336968887907972636e+00	4.689723987407519701e+01	5.516147343149952320e+01	8.529834762389491232e+00	6.444549328754513695e+00	8.803474892628553050e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.727023201642642114e+00	3.583004315519511263e+00	3.642720050259120157e+00	7.726766228714686768e+00	9.432925212364011713e+01	1.129531310756471996e+01	5.921540239820911822e+00	4.373570046698342040e+00	2.000425277669700392e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.388973009028182215e+00	1.805602349813030916e+00	5.099469102506283491e+00	9.422531789212161613e+00	6.857932839929998181e+01	2.978319693476363383e+01	4.416504366850106500e+00	2.902507347128594262e+00	3.083856918645717826e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.230021024509672323e+00	1.468522875023082985e+00	3.022265220447783562e+00	2.826041394815566932e+00	3.881248677886514997e+01	2.068251926984437006e+01	8.029468697145242473e+00	5.666002001224453188e+00	1.903475115188529116e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.177891319793626046e+00	4.371435295535731846e+00	6.549227732894285836e+00	1.405352445034953046e+00	2.890738487744777707e+00	4.372016809781583468e+00	5.750748931146568488e+00	4.225405048880252146e+00	2.781024342725798704e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.141930422063078376e+00	2.510022461786902692e+00	3.369294030590268996e+00	8.972985383917736257e+00	2.341122819504716546e+01	4.781059082493801959e+00	1.404574252602597717e+00	1.000505545817520492e+00	-4.004360699674871427e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.407159047040407174e+00	6.623692026032034441e+00	2.670218873546741367e+00	4.546058226390326418e+00	7.982402778883086114e+01	7.145530236844438221e+00	5.761462491234577321e+00	3.375401334195700098e+00	5.422774347186888235e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.090637227637749618e+00	6.778768392932237319e+00	5.820579283384961222e+00	5.921391164527084250e+00	4.654871553596394307e+01	5.897279520185121804e+00	8.962686826614438829e+00	6.511057436636423112e+00	8.064869120123535140e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.170693551716555536e+00	7.939314698051269659e+00	1.108073672110143848e+00	9.653830644176201403e+00	4.339720426370265471e+01	7.805481059498234897e-01	5.026646928590810859e+00	-4.959825293289507719e+00	-2.595329986667754838e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.297736047978652607e+00	2.555828211910495362e+00	7.336583625799378838e-01	2.038204239756559399e+00	1.660460349668457880e+01	5.086328574964577243e+00	3.846146989406178829e+00	6.849603794244093491e-01	1.064678512458300611e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.872014640289333620e+00	2.767365602081751863e+00	2.433859084712634235e+00	6.798684554199577512e+00	1.135742524867389420e+02	1.890317424200992846e+01	2.147755533070870637e+00	1.721029129085924536e+00	3.532833446795571035e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.645714726764720748e+00	2.397047925835739335e+00	1.850024958886282933e+00	2.105248717052351726e+00	9.994251840771349649e+00	2.861064470458580367e+00	2.657928374270573713e+00	1.190888054215003100e+00	2.019013187500914341e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.432428184666521886e+00	6.427391587720898691e+00	1.634726575452207342e+00	4.531909195447994421e+00	6.152603404681335064e+01	3.094888239459370638e+00	4.853465158572594973e+00	1.608012047889975760e+00	7.806333995248114661e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.806933122293025828e+00	7.751803972835477730e+00	4.195433650372534906e+00	8.329381701126866488e+00	2.690325743034188832e+01	2.460084399044260905e+00	6.729969403953004914e+00	4.098792530927397593e+00	1.566244903780352438e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.031068955294573986e+00	1.087051940400292516e+00	8.640347117436425251e+00	4.870590151688858782e+00	1.072882378801170944e+01	1.850358268388174210e+01	2.327897649716769823e+00	1.183352930476302634e+00	-2.438077052251323984e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.559635538341877847e+00	9.519405422952091911e+00	6.189186907125345805e+00	1.023826085173091904e+01	1.146688896149346846e+02	7.630996552627768992e+00	9.736134471487696729e+00	6.334101240926607979e+00	1.842850671863726291e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.019686642465218007e+00	1.114076802282879752e+00	5.448239425186327978e+00	6.062116902919327366e+00	7.152292505812000911e+01	4.566360389246241169e+01	7.821953266364333857e+00	5.643541475663297113e+00	1.262968162863496531e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.354441353812287474e+00	5.837751125950592090e+00	3.247692115998205509e+00	3.638160559133544858e+00	5.093282301237699272e+01	7.462597174819263657e+00	6.470070482458702976e+00	3.961180032380590799e+00	2.677216385763857147e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.015940314421783341e+00	7.350637813310024526e+00	8.988221650587055578e+00	2.719673344775028756e+00	4.712928132030963013e+01	1.885354217879112682e+01	8.460052647313329288e+00	6.057506842514142953e+00	2.237085346179468672e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.010860011982265050e+01	8.751058372858722123e+00	4.677134254470651342e+00	4.269038203594267777e+00	8.067685395332937048e+01	9.734526436850332587e+00	1.221651438061637673e+00	1.177069938249224457e+00	5.629303113597613901e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.512876461000263184e+00	7.533865066347643413e+00	2.184424182041821094e+00	4.107200331871935894e+00	4.310103627142138549e+01	2.976649565351899618e+00	5.113264373636758897e+00	9.141479216020805820e-01	1.286487215387583319e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.693577156886044044e+00	7.935439272866151583e+00	6.444419283582980995e+00	1.601579096260449253e+00	1.425375022159064642e+01	6.806969822824298966e+00	6.411674647671980587e+00	4.734740414716316792e+00	4.080357767945665159e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.211323807611339731e+00	3.809237212770122394e+00	1.871120802857658472e+00	4.612314630292604356e+00	6.800614935775536196e+01	7.044729604046731097e+00	8.273553882692784356e+00	4.309002314569911007e+00	6.897155903341861176e+02
