G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	Fc	p	W	Fg	m1	m2
1.000000000000000000e+00	1.000000000000000000e+00	4.117770404748055668e+00	3.460995936199315004e+00	5.902005644603379508e+00	9.468987301705160675e+00	2.104053850864337605e+00	-4.519275110012305419e+00	-7.075442257519011946e+02	2.481173559008789997e+00	3.873680456558730612e+00	-5.491302907055176519e+01	2.358197809452220461e+00	-5.881355117632662086e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.165014540336728466e+00	7.181296363660082172e+00	7.345334820011276911e+00	6.750489212224818125e+00	2.105403703300910312e+00	3.016367307167194056e+01	2.717617314271200030e+03	6.965653183762698930e+00	2.086810781538682491e+00	4.212194971667244658e+01	8.265032230790826162e+00	1.519796928239058616e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.279496604732862419e+00	5.813819190019629879e+00	3.869928246928079574e+00	6.292292474835624816e+00	8.299617823503398384e+00	4.110210100615616398e+02	1.831095811605127892e+04	7.666718094016526486e+00	8.483475311568660970e+00	1.345787231645464544e+03	3.726350085294373837e+00	9.623991804656255408e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.529420065932479922e+00	3.695377918692774877e+00	4.947869346870784391e+00	3.406170610732367265e+00	8.372364254674304007e+00	-3.848668662270498771e+03	-1.379048950982597889e+05	4.539592726622631247e+00	8.470928908157333126e+00	-1.137506163691804977e+04	9.814628088517517668e+00	-6.299867067540737335e+05
1.000000000000000000e+00	1.000000000000000000e+00	1.671569873961763930e+00	8.947714966210165599e+00	8.319913853638130519e+00	4.214552218532475081e+00	7.104273551891632010e+00	1.964824957399832783e+01	1.432831439245325782e+03	8.970540200434763634e+00	2.487725177592730041e+00	9.255430794138236550e+00	7.959821375770046004e+00	3.810384279760961363e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.774446234436586778e+00	8.185131330574959563e+00	5.150543004782873524e+00	9.069024670847175784e+00	2.624507290326733244e+00	-3.727050972999116851e+01	-3.527789909622563300e+03	7.201248042039113173e+00	6.066682995855092742e+00	-1.444718175877579256e+02	8.199055279653212125e+00	-2.701622692702402219e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.611142623008285035e+00	7.473744566071149009e+00	5.249446708911877479e+00	6.774662154379407220e+00	4.258776460911875006e+00	-8.915519981021084277e+02	-5.274796723678534181e+04	8.250817022559351344e+00	5.781401879846511882e+00	-1.852097911224206655e+03	3.573511887565891332e+00	-1.315083453223310644e+05
1.000000000000000000e+00	1.000000000000000000e+00	1.585971811612501003e+00	7.873828211005328370e+00	5.472615436215974682e+00	9.050191091675030108e+00	8.466166174026167113e+00	2.225850275780944116e+02	1.958288411967596403e+04	5.505875155753961359e+00	6.347044705055650660e+00	9.035921598642646586e+02	5.076769085142174731e+00	6.182113227224255388e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.289804553606034965e+00	9.789908666308216212e+00	9.193268951701057290e+00	4.401196638816929685e+00	8.491658633981014503e+00	3.004028946288833879e+01	2.601781432891015811e+03	2.869860688311240526e+00	9.114784793943215391e+00	3.347982554226880438e+02	7.133029958412535620e+00	6.716919831830959083e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.093950815617620975e+00	6.159728646514924577e+00	4.797695240363847091e+00	7.078114390527682431e+00	1.489773196844804914e+00	4.170526859661978847e+01	2.208841756243043164e+03	3.244052526115095425e+00	6.039322255601835998e+00	2.327728295557809588e+02	8.940336022095873858e+00	2.712516683482581357e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.289847142756046061e+00	9.340220200922091820e+00	1.835565773239886456e+00	3.638121208579701449e+00	6.473635754762540051e-01	2.796286441039343984e+00	8.790305259991225739e+01	3.980683853547086315e+00	5.866779490418749354e+00	2.402512501468807571e+01	2.040279568332798554e+00	2.564377158174290230e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.935721602450564571e-01	7.388971909605765553e+00	7.247341649992706358e+00	7.062026589247553332e+00	7.238754859898819838e+00	-1.507807675902447045e+03	-1.640601323412575584e+05	8.705666970979502040e+00	1.634607010280202832e+00	-8.793494419269483160e+02	9.918091523801203735e+00	-3.724153141024019569e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.345573840669052501e+00	6.829733348926851022e+00	9.215765463004178315e+00	5.008675366881549351e+00	4.108446312652420218e+00	2.226806552480226742e+01	1.859375818284432398e+03	7.742129451472123947e+00	1.808308912742293328e+00	1.023482147256225439e+01	8.702289830785076674e+00	2.525600701821484563e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.008240725619841704e+01	5.748808167842716088e+00	2.005739092145205404e+00	5.666597002232643732e+00	1.962159305410451138e+00	2.423860106171782292e+01	4.324921858891484590e+02	7.289805805878705414e+00	2.668753597763874552e+00	8.750949499026589251e+00	3.345097664726675912e+00	1.892327487399928486e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.120382177152080327e+00	7.440944342530466216e+00	3.094603889671964758e+00	6.665245600721865671e+00	7.058352440404325190e-01	1.729844430927015253e+01	7.707103641009369994e+02	2.539066889868727195e+00	9.216903685564218351e-01	1.113463514482799255e+01	8.593312785314344282e+00	7.379317354901687622e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.540303083402807083e+00	2.336389853505336234e+00	2.691888313902571550e+00	1.013672517791622063e+01	5.561132925449405739e+00	-9.365858761591740134e+00	-4.677004698360223642e+02	4.227859672745676534e+00	7.371065534618265858e+00	-1.365882163667534712e+02	5.457012401099172294e+00	-2.265656275734248084e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.215133295094609878e+00	9.036272778972616493e+00	4.720922920416397162e+00	2.181399845195211906e+00	9.690134751221027187e+00	1.224642116917081225e+01	1.072164185548197821e+02	7.591357395736540781e+00	7.791945732489191201e+00	1.288327525722549893e+01	5.205654311381239019e+00	3.333810949570226512e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.840314787885147574e+00	9.650800091955224147e+00	5.036941091867015885e+00	8.038415215934598734e+00	9.742290026474565323e+00	3.924293224461610521e+02	3.340608950356485730e+04	4.807398782346577804e+00	1.870820649155499726e+00	7.006305683071652766e+02	4.012221679193248569e+00	1.428514700539064652e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.853429449225357573e+00	1.304067012423539840e+00	7.585794762771750577e+00	3.031613064727109119e+00	5.657029739783927980e+00	-1.275269035327184675e+01	-7.584971063242805940e+02	2.392215718200465524e+00	8.829465319814108426e+00	-5.960716887737402914e+01	7.040932915803653991e+00	-1.125310975279865943e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.333876508875899702e+00	8.610179272519737026e+00	5.555247648069251198e+00	5.084829760351999184e+00	5.391286552512604580e+00	2.210958701863680531e+01	1.452146661894246790e+03	6.748062285497421264e+00	2.715631762384146164e+00	2.957933934766899142e+01	7.107621500847844942e+00	3.405407729163074237e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.932483265049737220e+00	2.354602565563754357e+00	6.614338411830867237e+00	5.257999221925462319e-01	1.997050445063227153e+00	6.261642939888091952e+00	1.016332354122567665e+02	1.522572621759767264e+00	4.544997089930363998e+00	2.292935502925249480e+01	4.922819325238302568e+00	4.001509057296186711e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.836698310981439874e+00	3.833855384373809461e+00	3.960913599281461028e+00	2.136990578635516336e+00	5.733985724972694875e+00	1.503738016504428003e+02	4.619323229912231909e+03	3.314151156260146891e+00	2.979218247373198292e+00	2.267063741241853450e+02	6.340268171376612472e+00	1.713468848644877289e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.163241631160794931e+00	7.584646603580357471e+00	8.017258606570258905e+00	5.258743932387972109e+00	4.100976690265932589e+00	2.726917072100607697e+01	2.543843410438917545e+03	4.464341023768543693e+00	4.173887266665073703e+00	5.599165423279234233e+01	7.702981990397574030e+00	3.450743039905921705e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.097748881658690445e+00	2.387339746091059922e+00	5.128205576725139991e+00	2.682589086563798908e+00	6.162887739351684324e+00	2.694229588528604324e+01	5.270975880515616154e+02	2.910557638468609376e+00	2.033917453364847638e+00	3.380112919647892511e+01	7.851705970217830455e+00	2.163774438969574476e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.209493919043442389e+00	8.710209675907965021e+00	9.581464144413201822e+00	5.177799021667688351e+00	4.759843765676006200e+00	2.095423047269234829e+01	2.198861932194768542e+03	9.502157378388691455e+00	4.887547485691036364e+00	3.833428229930413522e+01	2.363683234112574638e+00	2.768338474387948281e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.625126388157065449e+00	7.981331117627434857e+00	6.800686243674689990e+00	9.549434971923249194e+00	2.410079137991758103e+00	-6.610402493134638746e+01	-8.249410264865868157e+03	1.937695706356446390e+00	4.146557819065883166e+00	-4.981589656989533523e+02	8.510355967895108620e+00	-8.417675277600063055e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.709913182530540254e+00	5.285392862690886595e+00	1.982326971756232847e+00	2.327469770212220457e+00	1.262659034173672978e+00	3.860216940371805627e+00	3.578122409398849868e+01	2.092025623319331284e+00	1.015419967441519233e+01	1.570741057762181470e+01	5.202027981706474513e+00	1.048572747386153878e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.041817857520134227e+00	1.255709911862687989e+00	7.332414434237226608e+00	7.857676511236010519e+00	3.328982671792227954e+00	-5.438998740709512170e+00	-5.176994086382235309e+02	2.611419590655849277e+00	2.486511429998705669e+00	-1.431767885716559796e+01	3.791220204844907737e+00	-6.769863288042910199e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.162483904284285607e+00	2.984478659813754042e+00	4.021960783267518380e+00	4.506436749349481019e+00	1.268409377733147547e+00	-1.404692333859828501e+01	-5.492668040285960842e+02	8.991371794646035198e+00	2.595551930674542707e+00	-9.768518086787089771e+00	3.527680676950223138e+00	-6.873454604272635606e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.222071976739400156e+00	6.615567639264247290e+00	7.880154341051455624e+00	7.561713838780054431e+00	2.143443477608886205e+00	-1.006709553619183168e+02	-1.003494101601237708e+04	4.543070937978297863e+00	2.014402018342483114e+00	-1.014699908087318931e+02	4.018310053643196156e+00	-8.212447384312399663e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.547186483284462177e+00	9.527106672651077801e+00	1.331749648778087547e+00	3.363737577831251269e+00	1.037454160787571489e+01	2.065337997673188752e+01	2.231240918803567581e+02	5.919645101505870421e+00	6.245622800067789804e+00	3.148196437231730727e+01	8.614295524357212130e+00	5.082963965348198144e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.096611630079288524e+00	6.967420339365848925e+00	3.556703544835465802e+00	2.385959741155604164e+00	5.561429659147365534e+00	1.003323827394997814e+01	7.306812475390164252e+01	1.309480032235508684e+00	8.389117103172598622e-01	1.031238001473268184e+01	4.709646551999871811e+00	1.229656155764935875e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.272550451620209966e+00	4.102511352134146527e+00	9.290928720441471000e+00	2.875876261669213285e+00	5.934843316109015277e+00	3.666730714851406958e+01	1.514714968634021034e+03	9.966930173279608951e-01	8.396303311313250362e+00	3.023107237906299929e+02	7.635472714370839853e+00	3.217071769620264604e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.484092387223222786e+00	6.403066740675480872e+00	3.865544326968832767e+00	1.077086669451148726e+00	8.979574160111875258e+00	1.431352268943495254e+01	1.441645136164775920e+02	5.254346826061163434e+00	5.268139122937906649e+00	6.913167756879852632e+00	2.304791868879005445e+00	3.065015964365968557e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.769253692606187034e+00	6.281389198938437168e+00	8.672939841652196336e+00	1.987050213601057269e+00	9.595184428333158877e+00	2.585948342427323965e+01	1.271707038001773981e+03	7.792022879081452302e+00	5.274654368311641583e+00	2.561460413287689519e+01	5.841117057055638995e+00	5.130443014290292012e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.348491658836998397e+00	8.130207236323499842e+00	3.358151647759202607e+00	6.098352107322505766e+00	5.110869453323154232e+00	8.943192181301641597e+01	4.397424431850376095e+03	8.835858605985999148e+00	6.173079568021356600e+00	2.127248063161646598e+02	9.811142838584585135e+00	1.856561312862614432e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.512585985365952013e+00	1.749300399451991783e+00	6.488901306236242839e+00	9.242701979522557565e+00	8.390619625207014209e+00	-1.283757654859713604e+01	-1.584750851717391015e+03	2.003544562564425036e+00	1.892208849621688227e+00	-8.272048619720278850e+01	8.254860067776425225e+00	-3.910094130489245345e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.719708059611230411e+00	7.852940454599668385e+00	8.214963709783381418e+00	8.238534453269570790e+00	4.104644715796770704e+00	-1.334704495151766537e+02	-1.605853495031276361e+04	6.469396323933930049e+00	3.228800003069059343e+00	-2.690470091908931067e+02	3.672530653176583115e+00	-1.944122731465638572e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.547209084723969230e+00	6.593472815442362744e+00	6.219431028516954285e+00	7.613547310761837217e+00	3.384748309412887401e+00	-3.853448279645274255e+01	-3.045876203829923725e+03	8.897474328171986357e+00	3.652068737736273274e+00	-4.370189769628304077e+01	6.056990118823222247e+00	-4.379512741650791213e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.972565465927600847e+00	9.571341979148428436e+00	3.191149387540293425e+00	2.021446724874875756e+00	4.038202749530149127e+00	7.543118818302686712e+00	1.382809132619408388e+02	4.163611667225048940e+00	6.316859013146500779e+00	1.290284140182101957e+01	2.690994380379716944e+00	1.273865592073479320e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.665326037256062985e+00	4.805126392738060304e+00	3.453604499520541271e+00	2.860536427784508451e+00	6.358942526665315675e+00	1.140374674474720251e+02	2.512240298233228259e+03	9.311639930771569595e+00	2.945341531845624417e+00	6.637373596957372968e+01	4.587162360327273980e+00	1.533072525176515774e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.251139005602784238e+00	6.626857808110039549e+00	8.429691182126779481e-01	3.595755108464443683e+00	7.231035495709561722e+00	2.553034850213557050e+01	2.287595923097490243e+02	1.900522323212825215e+00	1.793103143252918308e+00	4.783164426433474858e+01	8.035434548932153476e+00	3.945057332859698363e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.121167540309624400e+00	8.602497737051464810e+00	3.914579665209581893e+00	3.735081798431964195e+00	3.881767681980619944e+00	8.347552452985965488e+00	1.842112297411033239e+02	9.387421006229111242e+00	1.041948264145744396e+01	2.711357229574891647e+01	7.441487761676485846e+00	1.018656753589269670e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.851921305022910413e+00	1.840953592454107390e+00	7.334516307879296981e+00	5.493128467163995943e+00	2.849557923967554363e+00	-4.295369226882398195e+00	-3.300564599017800447e+02	8.702456926434500417e+00	3.243269664413657161e-01	-1.269393106886660849e+00	3.624423321461208047e+00	-4.469882262162517463e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.623011153729159162e+00	8.605976126369117907e+00	1.024978697535436112e+01	6.462451626382192060e+00	6.252845671276468842e+00	2.821867847302682364e+01	3.168156093902520752e+03	9.509017870506509595e+00	8.922382597208519783e+00	8.293895608718496248e+01	8.955517460173867406e+00	5.678009330150905953e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.544473489101967800e+00	7.014223313573136664e+00	8.972004092663178554e+00	3.966439549050887248e+00	1.998096070327632923e+00	8.030713961181943361e+00	6.093859446067576755e+02	6.953632013327513128e+00	7.903526618652088054e+00	1.115112431807333415e+01	6.278939526857971742e+00	6.542871594007721114e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.899646829525259761e+00	1.412419317103570826e+00	7.820595022997117063e+00	4.573517826787118601e+00	6.215801643043874058e+00	-1.372342655049587101e+01	-8.919847972445227242e+02	4.175636671929220611e+00	4.175793333597856538e+00	-3.159208145379277255e+01	4.991824602142242107e+00	-1.615816691066445173e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.921534517282728949e+00	4.719417199379664751e+00	8.120394356145531845e+00	7.492017535794598615e+00	6.941293774601501099e+00	-1.874229914371564476e+01	-2.525499709382202127e+03	9.037405223616866934e+00	2.330110175758886903e+00	-3.462833165134833280e+01	5.276529635635061943e+00	-4.814576770475416197e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.234008437173863992e+00	8.268865083975237340e+00	7.573939570611828209e+00	7.981051716123336526e+00	7.762511065686692469e+00	-1.549707122946846027e+02	-1.753525291638564158e+04	3.727408846188824842e+00	2.773309305095540633e+00	-4.017029083961479046e+02	6.265847556773857185e+00	-4.063139426614566764e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.039873852311091085e+00	1.653663526764981961e+00	3.777898619936779667e+00	3.560627721497535703e+00	8.455660727061259152e+00	-1.985025596125158387e+01	-5.052384651120241870e+02	3.482617269134391513e+00	7.212471084573530256e+00	-7.933677171658843008e+01	6.219578753279805916e+00	-2.492242271424660430e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.879658639703357892e+00	6.913430589275955107e+00	9.155736351852675980e+00	8.467376470364181174e+00	8.253538158254228208e+00	-4.538002790719210822e+01	-7.783722623984055645e+03	7.734379756996680122e+00	6.914963261102359482e+00	-1.951819198820674615e+02	5.159230720275133741e+00	-1.608971238996050306e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.274401398859511758e+00	3.891677168099845652e+00	6.007713944708291010e+00	1.017725955735425991e+01	5.250115408101275527e+00	-1.309760911319824217e+01	-1.725948982847609841e+03	7.896194204306601350e+00	8.641947054969307374e+00	-5.415683974404731771e+01	6.363014176260429977e+00	-2.838130918890155044e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.798659468196018629e+00	5.794241620723800779e+00	4.699733905263955513e+00	3.594191169008462694e+00	8.293720897350375765e+00	3.020698478166245948e+01	1.368500484299800064e+03	9.493816480203982167e+00	9.489470229949816371e+00	6.713706709357569480e+01	2.098737362029762910e+00	5.423547865198882391e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.879681019617293725e+00	1.705316432005711702e+00	2.123327916925769721e+00	3.787460070693375869e+00	6.748580350199596900e+00	-1.346624272538925737e+01	-2.838719021961345561e+02	3.792167083572028030e+00	7.950879494246541945e+00	-6.772470472997807178e+01	7.088859583672200593e+00	-1.322017623031535550e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.728910211195187507e+00	9.044874099884385288e+00	4.371254987194493680e+00	6.255149613303908396e+00	2.743604116722870412e+00	1.212558401770785110e+01	6.637105339363540679e+02	7.386991410127325963e+00	2.594251090703322937e+00	1.924719685581582596e+01	6.326115620575477827e+00	1.040985066867075830e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.199861384602073144e+00	9.239838425193713789e+00	4.851215255894318901e+00	9.557486063434687651e+00	1.417078649622922848e+00	8.153928085165900086e+01	7.926469221020186524e+03	7.660312825215412680e+00	2.792400039245911181e+00	1.555468472072026600e+02	1.988729333848404002e+00	4.114313754148756743e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.840210882107854218e+00	9.222942545380513835e+00	8.655762927153041630e+00	9.309010749261172890e+00	3.918132032597891445e+00	7.934147399545599910e+01	1.243178879135533862e+04	1.924214148032965088e+00	8.386734157410556278e+00	1.930179062205119180e+03	7.464031265862174358e+00	1.117757510784162696e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.177888581038880389e+00	8.269562114173972134e+00	7.066396888841064872e+00	1.001373169161146048e+00	5.199278852674046547e+00	8.788243843441042813e+00	1.511238063819286879e+02	4.146931368787604377e+00	3.366865621311308843e+00	4.268201468994012870e+00	9.597057168328444021e+00	6.888544119418329501e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.144561537950691488e+00	1.234202198960456576e+00	4.491174771887046724e+00	4.102296022510035556e+00	6.670297590583545322e+00	-1.877848481644418044e+01	-7.897907144742017636e+02	4.066688655502534111e+00	9.782875660684254848e-01	-2.065964267845176394e+01	9.749772971252177456e+00	-2.235567361622200679e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.995735792456173385e+00	8.134893585896580959e+00	1.018874905817746246e+01	7.109781382938667349e+00	8.654849451059082099e+00	6.418603120539215467e+01	7.570927944913501960e+03	3.441589140672578928e+00	7.760829741825103767e+00	3.808513853058940981e+02	3.914212138556398823e+00	1.650086133564408738e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.339036868942094172e+00	1.046334466197496038e+00	2.275078799710454902e+00	5.990520136457597289e+00	3.500582206150406606e+00	-4.363989240660870905e+00	-5.684654156580288031e+01	1.000651159426008441e+01	4.423767243755336587e+00	3.260326781541566632e+00	2.853609272454161960e+00	-3.356734148913576519e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.073164340779007020e+00	1.510405909429601845e+00	3.465653943321215014e+00	2.163731708084740468e+00	1.984904570748670549e+00	-4.957042435998499030e+00	-1.868489748694547359e+02	6.717245477934304709e+00	8.578781599144889469e+00	1.641885525661088252e+00	6.125954073722313709e+00	-4.544599136065751850e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.392901388076385416e+00	4.462301838604648907e+00	1.157637049638059024e+00	8.851168419997330616e+00	9.671993327043347577e+00	-2.533709619539314417e+01	-6.042819923108235116e+02	7.547843644549040221e+00	6.965038461208570730e+00	-1.037922060133683857e+02	3.068168910561038132e+00	-9.128517045271044481e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.108640471105809766e+00	4.911388754611156315e+00	6.985478907732936449e+00	6.553484115544168986e+00	2.817763821571771299e+00	-1.505375886215274761e+01	-1.601302915202267968e+03	9.830128347329690541e+00	1.432882703267603475e+00	-1.778223814557203042e+01	9.160914930154310909e+00	-1.160360770908063159e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.791148952323320831e-01	7.299371050590957921e+00	1.021639033244364647e+01	9.295710830567399441e+00	5.483841165567585385e+00	-1.440807850209468484e+02	-2.283483022988386801e+04	4.377279085313523055e+00	9.219757890749452400e+00	-1.338927497024200420e+03	2.735684994485861665e+00	-2.860176143346025128e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.341386589516836203e+00	7.965376363060790332e+00	2.515773979333566501e+00	7.500178863942112528e+00	6.233804654128458189e+00	-6.251647807368763665e+01	-3.929317794474729908e+03	7.956808945847837045e+00	2.986628671656057943e+00	-9.668646446894301505e+01	3.399523065453065485e+00	-1.489928888575534984e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.086124119465354809e+00	4.981310678346834386e+00	8.492710746264423349e+00	7.884231471361649035e+00	6.215934224227186888e+00	-2.738147295263167891e+01	-3.673285857536278854e+03	4.546109631244575233e+00	4.097411776587379428e+00	-7.620082957694255299e+01	4.485095215425263682e+00	-5.566906927325168908e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.666416065886584086e+00	3.644971225753255606e+00	3.485999491107789172e+00	5.093795543128207370e+00	1.898092838823979944e+00	-1.002780493954670860e+01	-3.861201320762945102e+02	8.999158578427303823e+00	4.408210553990425495e+00	-2.124000253931098570e+01	4.663852974057188128e+00	-1.163051955500151280e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.006121837485099757e+00	1.048079642726246341e+01	8.652585111192047762e+00	5.892612659913542217e+00	1.110650018630589653e+00	7.105586584641970127e+00	9.089770544423266756e+02	2.654833405936423141e+00	1.673686150604793976e+00	2.550019374810310069e+01	8.407508542842439425e+00	2.677766545077259934e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.408475117361285278e+00	4.300852219257995657e+00	7.841659952825130731e+00	2.295421296932492528e+00	2.082856428078922129e+00	6.406820530306306161e+00	2.240549623486810162e+02	9.149478191615934008e+00	6.019373207560976269e+00	-1.222201886984032981e+00	5.362637119875834912e+00	2.859199234420850075e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.974943730072204140e+00	5.564258658072842145e+00	8.220816538755865821e+00	7.266104486644580973e+00	5.829757813849258063e+00	-3.756134100845525836e+01	-4.484760093821955707e+03	3.157332126387160542e+00	2.404532752398983231e+00	-9.036019858056748433e+01	2.362523427136664189e+00	-7.292388165691488211e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.948257257871248704e+00	2.828741588683067132e+00	1.252087125119612621e+00	1.650713138271562741e+00	6.894137368099147345e+00	-2.139058505803427579e+02	-1.274999765212428429e+03	3.682219452955658223e+00	5.590780725327967104e+00	-3.317119313396350435e+02	3.293083155635565529e+00	-1.789703852677322357e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.881703291441786829e+00	8.971082554969658673e+00	9.942751397062080443e+00	6.552874240727521560e+00	3.233727690685212597e+00	5.306448369951642974e+01	7.339953298982401066e+03	8.659072552523527477e+00	5.272276480071186988e+00	1.179172855552842236e+02	5.279115976712547287e+00	5.477836469311974724e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.397711952591734530e+00	8.051234564859578668e+00	7.670802052640854463e+00	2.982418271257860187e+00	6.228930591321665489e+00	1.686383007211150797e+01	7.531568205803546334e+02	5.909405494858930297e+00	7.797667742898599208e+00	4.034820546351293302e+01	1.926045943474004263e+00	2.540304629874003695e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.979995601698102625e+00	3.022217251577690167e+00	3.952845585399442196e+00	1.606994845865534982e+00	8.166743535118275332e+00	4.621399149551938024e+01	7.495895818498064500e+02	7.235958549232256232e+00	7.601534253365798577e+00	5.158700739070039276e+01	6.470743738156157221e+00	5.364690810549550406e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.752019525547113155e+00	2.160366289639604975e+00	9.078676486801091627e+00	2.236850827311153367e+00	1.787948955963528652e+00	-7.819333439299930077e+00	-3.832020051757688179e+02	5.732647403357911564e+00	2.223434361104070334e+00	-8.063109257003349128e+00	6.901756443775215466e+00	-8.463521450659635548e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.400452035577723464e+00	7.149278249009256569e+00	2.622803346091591603e+00	1.007061220035921245e+00	4.888837189483145274e+00	7.811326372907118731e+00	3.335485429626251630e+01	8.127996342253108963e+00	4.363342693628895042e+00	2.194262087455384602e+01	8.521445463627404848e+00	1.418598680187845957e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.295923746541016719e+00	6.971402515886113704e+00	9.241281666940768247e+00	6.975790580480142111e+00	8.685616466576050243e+00	-1.787400767558544601e+02	-2.371505615764470713e+04	2.939863895379223990e+00	5.570948901440797130e+00	-9.517741262147279713e+02	1.014111730762917318e+01	-4.324600387294984830e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.814778250145790750e+00	2.831333798105835964e+00	1.435823052817308376e+00	7.577222507292257880e+00	2.478138697466405915e+00	-9.237856475200937112e+00	-3.183189302314195857e+02	4.842631045957730418e-01	2.158809701379866830e+00	-5.917651100018921539e+01	8.962518080776661122e+00	-7.080069092942319458e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.541994588531053978e+00	9.432881902569530297e+00	6.978463464823971840e+00	5.795717662307161788e+00	4.274137541225697667e+00	1.504767066324935776e+01	1.186073296848980817e+03	3.137027846596454062e+00	8.337269544655280029e+00	8.504374943024160416e+01	9.732431724401449102e+00	1.557683994644752829e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.026423603636418491e+00	1.361065195728234922e+00	5.933145535267692949e+00	2.873895799948331220e+00	6.257687631390677296e+00	-3.380585473132940137e+02	-9.773372635102678032e+03	4.897506495744192279e+00	6.994518273932849084e+00	-5.932468420183379294e+02	2.109115203762443436e+00	-3.004996150300624868e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.378776714169982043e+00	4.814530687278587351e+00	2.095927362164959451e+00	1.077575687984701380e+00	8.640832379503066818e+00	1.893234499351338940e+01	1.141264228815359019e+02	3.174766841665178418e+00	2.524852908206258739e+00	2.226774607425366170e+01	2.101295056739898914e+00	3.207296236270733971e+03
