G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	Fc	p	W	Fg	m1	m2
1.000000000000000000e+00	1.000000000000000000e+00	8.515108401759759360e+00	8.359660223368686971e+00	9.819683036539814225e+00	5.409794505788413588e+00	4.504847266612001633e+00	2.107467259938248816e+01	2.241603503077417827e+03	9.862207149667616690e+00	5.400731237435844712e+00	3.122837731827177166e+01	1.459510769284105836e+00	2.715529135387783754e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.889892801032159397e+00	8.486863526453538142e+00	6.700604342594592922e+00	9.340288514951048171e+00	3.169358050105987701e+00	-6.598342685022745968e+01	-8.269943442136423982e+03	2.885385995372078849e+00	4.656685831250965357e+00	-4.992304398248426764e+02	8.736289474906298480e+00	-8.498014962974555601e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.675075868528677514e+00	5.570666248687009769e+00	2.133257762372505972e+00	1.948028646128522778e+00	1.859858248571254924e+00	3.852608516969515673e+00	3.239944510971138669e+01	2.175660647189729957e+00	9.878150597065106453e+00	1.699416803980380308e+01	5.125630529082735976e+00	1.645399304276205896e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.367179636748602878e+00	1.062747516903393530e+00	7.085180230705509175e+00	7.882198787671418572e+00	3.837120195012351687e+00	-5.017203393747783124e+00	-5.602641886088804313e+02	2.835948251636472683e+00	1.508556597139120159e+00	-1.046434231283598315e+01	3.371277077626597674e+00	-6.067639592328374647e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.316333286001452052e+00	3.581641127846066919e+00	3.934425962600856419e+00	4.695571893634943095e+00	1.870308676647675750e+00	-1.401164110316454803e+01	-5.160846476452359184e+02	7.910446546059562323e+00	2.277646571096656469e+00	-9.524818298513437753e+00	3.178031622984454074e+00	-5.543937210881266537e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.098779439624396836e+00	6.545463548714558044e+00	7.173309410054880431e+00	6.886503800516067919e+00	2.589365259721696066e+00	-1.012787883659985084e+02	-1.002519857556493116e+04	4.821028389403150705e+00	1.467410579845475072e+00	-1.066052210809990015e+02	5.350466575063742347e+00	-8.202421266331801235e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.136405164360328568e+00	9.837765509477089054e+00	1.623487687754711972e+00	3.339381041079475754e+00	9.880833630728140804e+00	2.006952867198540602e+01	2.183052999976007129e+02	6.094256133987886237e+00	6.631675827213686425e+00	3.663425972306375655e+01	8.987703716249015429e+00	5.189150086715922953e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.598934716681152501e+00	6.685791342660635017e+00	2.576573055642953580e+00	2.423917011853680137e+00	4.998909228685651129e+00	1.072059335991528428e+01	1.345828715811612710e+02	1.180824176883255916e+00	1.485920671246704572e+00	1.630139865227313223e+01	4.399975680118532573e+00	1.182840439110774469e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.041795783758161953e+00	3.347858279747565113e+00	8.698448074120646467e+00	2.444334711616610534e+00	5.780453196394291560e+00	3.743274054207028456e+01	1.592577667917039889e+03	1.312084693394181434e+00	8.530633001923140668e+00	2.977635789359862315e+02	7.746649958105364497e+00	3.351301387240905569e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.812168656235599862e+00	6.693558785909768716e+00	3.045458204775425948e+00	1.635898235241036947e+00	8.857152924478970846e+00	1.457998851052432698e+01	1.449601579551447514e+02	5.010498542076322614e+00	5.611654804506102323e+00	1.332591409947158922e+01	1.884323522520950922e+00	3.081908948871688153e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.564370024638378265e+00	5.860955478553361075e+00	8.524803081017932271e+00	2.679431914584643692e+00	9.966399958443352247e+00	2.664374860556551994e+01	1.214285463211850129e+03	8.344431916083500766e+00	5.737322741832996620e+00	2.453858966064770186e+01	5.284087701660099334e+00	5.285632746160415991e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.217118883158188503e+00	8.029282065851518269e+00	3.525711558326269923e+00	6.978627501250612042e+00	6.254782776312356241e+00	8.998287857952728075e+01	4.412726532387075167e+03	8.969068151645446463e+00	6.050511151532226073e+00	2.121039645181432149e+02	9.931138491257218703e+00	1.837810595868676319e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.482213231659038399e+00	1.960860486594915297e+00	6.778495609259755916e+00	8.940867209983911934e+00	8.314406648128137789e+00	-1.299770371597852403e+01	-1.576306722823650489e+03	1.781462016068361853e+00	2.541439328210975734e+00	-8.285102032795298044e+01	7.939087877392543291e+00	-3.915193621773581981e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.434321807850496455e+00	7.847996664966184532e+00	7.245578553688128309e+00	8.330291699312262210e+00	3.948496034465572180e+00	-1.334536933738837092e+02	-1.610788406762301383e+04	5.856845640500766059e+00	2.774540806455294550e+00	-2.642123634822122540e+02	2.886861298657642294e+00	-1.944244883683153603e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.226714084094155943e+00	5.873043187565219370e+00	5.613713431038584112e+00	7.163852628104428355e+00	3.750356497022815372e+00	-3.777483501609634686e+01	-3.039564633747469543e+03	9.215639353014331903e+00	3.863469208299101343e+00	-5.683089421493343707e+01	5.514631634002489236e+00	-4.478859374603334800e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.064801636414708597e+00	9.663819361829066423e+00	3.758357287373009115e+00	1.986259536511636448e+00	4.617047248397044612e+00	7.026005834619632573e+00	1.046369731510697818e+02	4.499655493918352178e+00	6.335055920081398284e+00	9.785436308951959816e+00	3.103406697491428723e+00	9.821953777609354574e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.019461667635902735e+00	4.075113385237888686e+00	2.906484053260100620e+00	3.604175710684736078e+00	7.055899826914378004e+00	1.142212485942476690e+02	2.398573568701063323e+03	8.468025935686332772e+00	2.892974992448801519e+00	7.022614452746107361e+01	4.687810770606374966e+00	1.531653129929838360e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.326048172003643444e+00	6.691717722017505032e+00	1.309657512984612415e+00	3.780184571601495680e+00	7.142826089285648550e+00	2.575606619995474134e+01	2.530020968105345105e+02	2.199634404707770940e+00	2.048667289841428651e+00	4.536199580345859772e+01	8.016728242196485610e+00	4.192226275697518759e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.909576457742751643e+00	9.384762510735821905e+00	3.739698476556489126e+00	3.256623962143809337e+00	3.837545284879277041e+00	7.899601776999556790e+00	1.917306432345943961e+02	9.422935220252101729e+00	9.727330920390311775e+00	1.324029428160600474e+01	7.935057498094895578e+00	8.231858278760471421e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.320240612557314286e+00	1.929423870378835559e+00	6.880768165038333883e+00	5.634173636998717427e+00	2.197569113506709026e+00	-4.486881042085211213e+00	-3.468882859630261351e+02	7.765913603496148454e+00	1.197863993433879504e+00	-2.062916561818888717e+00	3.050360870860624907e+00	-2.243686450866786686e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.932241413247309580e+00	9.437621438904940874e+00	9.439306565890683842e+00	5.826454274033834757e+00	6.696807420893352791e+00	2.823251516276297224e+01	3.104897028388013496e+03	9.472206182781816253e+00	8.232583913518769947e+00	7.156361416519334284e+01	9.299487504104616775e+00	5.761199501309240986e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.357176999126570749e+00	7.192365783889653308e+00	8.843993982915788976e+00	4.209374198981189252e+00	2.149563523520545694e+00	8.245844123146605753e+00	6.143086070711269713e+02	7.091016044365815674e+00	8.087017677474547028e+00	1.984863589987515553e+01	6.339443039566390325e+00	4.564974250799265292e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.003956937374168135e+00	1.615031736443409915e+00	7.890588148980778094e+00	4.185557820241410099e+00	6.202217827498343716e+00	-1.396905549777690680e+01	-9.227953112375995488e+02	4.267360211449653384e+00	3.664309970461868904e+00	-2.514867646571473259e+01	4.429025486902483877e+00	-1.560579226661064922e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.767439815796935321e+00	3.707201447327400867e+00	8.103020152053023395e+00	8.458133663960571980e+00	7.235308046376889735e+00	-1.855520718760690002e+01	-2.540088610119450095e+03	9.439100132856683700e+00	2.223115050812087379e+00	-1.852922405258517813e+01	5.524879927737138097e+00	-4.723469025240111478e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.171763557937429923e+00	7.369241783578990734e+00	6.979502263856416810e+00	8.103391789278298063e+00	7.305966313300650050e+00	-1.548693089405920205e+02	-1.753210836280032890e+04	3.484267426770955911e+00	2.310057262005928536e+00	-4.166206047784294810e+02	6.450235817853356757e+00	-4.067944080957798724e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.843109869212181229e+00	1.602802917136820993e+00	3.341956898225390660e+00	3.767820341620670810e+00	7.775323303438883116e+00	-1.933094815711217151e+01	-4.877116064904233781e+02	3.988324127918956297e+00	7.273022180050292107e+00	-6.648260638848091730e+01	6.033650271644015461e+00	-2.493206659185718308e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.078533133909585828e+00	6.239544059335367265e+00	9.161689255501238804e+00	9.226220501767700810e+00	8.852007758489623512e+00	-4.587766927842505282e+01	-7.758263479997011018e+03	7.306836410224421208e+00	6.788806492742384791e+00	-1.966417324238941831e+02	5.375461268320741226e+00	-1.597732091372877949e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.098209043432834875e+00	4.107054950297836626e+00	7.031138052318686604e+00	9.570321480545393555e+00	5.495786716220218970e+00	-1.377604886619688074e+01	-1.857101367960832249e+03	7.889381851755902453e+00	8.049276269782726700e+00	-6.737485704209986181e+01	5.545516525488435988e+00	-2.983339421634975224e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.699977513294952836e+00	6.585456630050841476e+00	6.048058989704941268e+00	3.934135752506172423e+00	7.570823189990660396e+00	3.011338106843763640e+01	1.434221797318175277e+03	9.366086769718199534e+00	9.425318004379079184e+00	5.985486145516877343e+01	2.584329120877258301e+00	5.222429056627041064e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.056665629387204319e+00	1.408807062737924110e+00	2.001861836614552637e+00	4.196552428567941639e+00	6.564452968878020656e+00	-1.325416296649447112e+01	-2.215803658681903130e+02	2.835380137125981914e+00	7.223796281236181116e+00	-7.042262393387350983e+01	8.317679189076491397e+00	-1.551201449971765442e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.149282924090619495e+00	8.855650497198672255e+00	5.030175623020568310e+00	5.554643813324471324e+00	2.680234461048518035e+00	1.171054345748315306e+01	6.535553756744677685e+02	8.189038930989550380e+00	2.415270607409299330e+00	9.574129821614889124e+00	5.879691238069518100e+00	9.516060024289048442e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.533241467614226750e+00	9.745969555477261181e+00	5.133396589876690008e+00	9.470444006015043215e+00	1.238000798004529557e+00	8.127888638661086418e+01	7.917690860433657690e+03	7.647579307146906480e+00	3.194157144132352855e+00	1.606834696319074283e+02	2.182583265180920939e+00	4.229952578226600963e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.072054303397919739e+00	9.718901447514683767e+00	8.786948469792061900e+00	8.895888940860931626e+00	3.561610484446330549e+00	7.953506624920026979e+01	1.241304632357213086e+04	1.573039217640976206e+00	8.583421434747636525e+00	1.926253414399378471e+03	7.900889497915705384e+00	1.138471114203422439e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.990420205128071274e+00	7.756466793340145216e+00	5.933668195794077782e+00	1.921662144719963106e+00	4.995698855977694919e+00	8.283542187054042216e+00	1.887710509170252351e+02	4.487371968910113473e+00	2.890134966315281329e+00	5.113313062818237498e+00	9.387164084784169304e+00	1.071886337288815639e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.012330147442572326e+00	2.171453999730813766e+00	4.421111135286685645e+00	4.541736979112124040e+00	6.561219718621315700e+00	-1.858963700877482239e+01	-7.462955426416783666e+02	3.546186823147005285e+00	1.652793700646323138e+00	-1.956977928824519353e+01	9.530744641127279593e+00	-2.404927959487361932e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.780658546634658279e+00	7.828560138746753161e+00	9.801667310243066922e+00	5.981291158437462840e+00	8.653870252284781017e+00	6.475524680313230874e+01	7.582821993625284449e+03	3.744622064294667041e+00	7.333854276204640144e+00	3.795361872932980418e+02	4.317443914221073875e+00	1.647139669717321885e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.749844672581986060e+00	1.221837599338496227e+00	1.995032255158183609e+00	5.522644889467775542e+00	2.766618259893943055e+00	-4.329456536700451608e+00	-9.610966333693086483e+01	9.849473395479090954e+00	4.626643299224189043e+00	-5.527105779149335874e+00	2.214626005337755110e+00	-2.652879654191491454e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.460424575565343996e+00	1.195399480465474173e+00	4.795357881665973210e+00	2.754771745367581293e+00	2.130070668442572757e+00	-5.426547467734442520e+00	-1.433513884820198427e+02	6.788934953913621229e+00	9.283292736912507337e+00	-1.028227736685641958e+01	5.668438850828851017e+00	-1.374064728524521684e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.085591077938628857e+00	3.900019842485834332e+00	1.376534484155244931e+00	8.734714029755240361e+00	9.675479907568469429e+00	-2.538182199057859378e+01	-6.102489946508832190e+02	7.466497216289674554e+00	6.850543965866263463e+00	-1.017785503067527486e+02	2.019977448692571453e+00	-8.931840113281266895e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.464727504438070760e+00	5.398931691985981551e+00	7.664924907047086400e+00	7.091811917724232472e+00	1.970267620594852387e+00	-1.453230636965348310e+01	-1.579381457384892428e+03	9.794406463683847264e+00	1.814706762607879886e+00	-9.530393244214256043e+00	9.408493413787871518e+00	-8.696064828536048026e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.085433137674070236e+00	7.929351939660606696e+00	9.258060851539749336e+00	8.545111821029681920e+00	5.296165637540233284e+00	-1.439047362525978713e+02	-2.276977538814284344e+04	4.393935583643141740e+00	9.527508552792436802e+00	-1.332750842486470674e+03	2.652327771271938861e+00	-2.883951891559321666e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.906623444164415870e+00	7.145205999486088366e+00	3.517021109121988953e+00	8.726693111749433740e+00	6.272753480450817598e+00	-6.303829870570981342e+01	-3.875129210636095195e+03	8.210401081683441404e+00	3.327085076991972645e+00	-1.113830947263929687e+02	3.276549375660001040e+00	-1.500336581954352550e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.979226445467364925e+00	5.010348416179484232e+00	8.728352407917393307e+00	7.739691175014108637e+00	5.866208918097902014e+00	-2.749743088018053072e+01	-3.712010502459112104e+03	4.919928510335596528e+00	4.028556077136742353e+00	-8.733393596257843683e+01	4.660457441948627100e+00	-5.350327127706807914e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.053950068685545194e+00	3.472346935761051245e+00	3.629980966898286976e+00	4.939951604043755218e+00	1.769048676854612756e+00	-1.001504478427895073e+01	-3.606113665188630080e+02	8.824498856687895909e+00	4.616042899777791142e+00	-1.291375276812281925e+01	4.442466138441201196e+00	-3.844295299120720983e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.452047667106757256e+00	9.987498985792516493e+00	9.200159534222981605e+00	6.489400232516808309e+00	1.513243449833066023e+00	7.163455018338909852e+00	8.557949920333784348e+02	2.623322317380482271e+00	1.459482954726638582e+00	1.306988948777101633e+01	8.145328778833937022e+00	3.895233275376656934e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.934482151159066632e+00	4.836840081585839890e+00	7.786970341848791222e+00	2.448589760639203305e+00	1.948832709747676528e+00	5.928131962150442469e+00	2.254974829907957030e+02	9.519647593367658089e+00	5.463505250489608223e+00	4.133262936419027866e+00	5.106430344527028709e+00	2.302706836328135864e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.225400537926850220e+00	5.059897647547524357e+00	8.246809313881916736e+00	7.061457280843470130e+00	6.262597647737146112e+00	-3.801450044919454996e+01	-4.425861328035252882e+03	2.970802304517180747e+00	2.107119237376450904e+00	-9.548795267983707902e+01	2.537340882156494448e+00	-7.349348539967411853e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.868438437034690480e+00	2.466065296090859782e+00	1.159671983493800962e+00	2.614402804359813537e+00	5.900005413928237630e+00	-2.132887323854727128e+02	-1.295490153820637488e+03	3.936801378768825188e+00	4.607841218823363505e+00	-3.262988163163276454e+02	3.404949590035539320e+00	-1.788328357748295093e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.014615091886435394e+00	8.155892501892157753e+00	9.666572747511764874e+00	7.238255653587375882e+00	3.108929642399838489e+00	5.265714844629493996e+01	7.374223770777650316e+03	7.797417916129015580e+00	4.158576308477636374e+00	1.017077171527443511e+02	5.585631755590235059e+00	5.527381675904765871e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.418772492551279463e+00	7.253058611534416222e+00	7.534918299419599563e+00	3.076386647792238360e+00	6.733821262249849227e+00	1.663495296625309905e+01	7.694928814141131852e+02	4.546283013166971365e+00	7.960724500461601849e+00	4.462259269598298772e+01	2.325934326553894760e+00	2.534832365288602432e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.136022929458962771e+00	2.985550526904586999e+00	3.749874141489415891e+00	2.064406483921856772e+00	8.387538670410709329e+00	4.551565430566546411e+01	7.020131314395764548e+02	6.471169219247899562e+00	8.226011715259357260e+00	5.957583503323805019e+01	6.507908140723076329e+00	5.411876448395558327e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.913965925088791487e+00	1.728194684505054424e+00	8.461049736036287072e+00	2.486474025569704871e+00	1.365712470795565014e+00	-7.785159229327123676e+00	-3.276262786717159088e+02	5.015921063469888530e+00	2.387978614798761168e+00	-4.559037317790792798e+00	6.090953473558371911e+00	-1.245493666350663915e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.720259348512768405e+00	7.128221310682181233e+00	3.539923892462385702e+00	1.015738449391877962e+00	5.494702444308385836e+00	7.309945399335729732e+00	5.255950537718270965e+01	7.678205811785932866e+00	4.304066527354168059e+00	2.097060112470161553e+00	7.442060022060071667e+00	1.371389234089225738e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.844811754594780417e+00	6.896082862067323127e+00	8.853494663765307138e+00	7.474230194952617090e+00	7.201553595860546331e+00	-1.789408677916933073e+02	-2.366868193132825763e+04	3.052593720869541283e+00	4.362920609320039667e+00	-9.537434774688911148e+02	9.439772659098633056e+00	-4.315960179529396555e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.642605164327486378e+00	3.450513433712673272e+00	2.014338878147812650e+00	7.602341296825427364e+00	3.271600508195523727e+00	-8.759938757878119375e+00	-2.675998496494325423e+02	1.521322709821808949e+00	2.363529817391956112e+00	-5.147269140811785348e+01	9.222793634917831440e+00	-8.879121338683945623e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.916520948096385624e+00	9.558753869000504721e+00	7.330440778227814036e+00	5.639563212334815390e+00	3.759632341699735480e+00	1.459265552615711137e+01	1.205918292110146467e+03	3.706375241126721676e+00	8.187817497030684066e+00	9.083165903317802758e+01	9.516560772028544335e+00	1.693915371499221692e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.119145414567812580e+00	2.362031270604624034e+00	5.860676317267958346e+00	2.464021993198254545e+00	6.522402678083037308e+00	-3.384191748536434829e+02	-9.736907045542126070e+03	5.266732864741832998e+00	7.371512256578317768e+00	-5.801178844775972721e+02	3.201299048530669822e+00	-3.011133847539898488e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.849133006218571129e+00	4.890606502692719459e+00	1.859176271127606972e+00	1.746996005977529798e+00	9.082662170518819522e+00	1.921506131363017644e+01	1.255185957198446971e+02	2.508203460176022581e+00	2.720092083615200274e+00	1.815466405515944359e+01	2.179283506541266568e+00	3.259737496572548480e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.310974201171887010e+00	9.488144098217349054e+00	3.171217317739806418e+00	1.167725051464202357e+00	8.288850459507747459e+00	1.062637041949143146e+01	7.941394242652182811e+01	4.197054092720967411e+00	4.307758995918033129e+00	6.469384303091870514e+00	3.712783347952244295e+00	3.429410501136374023e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.384984853014865180e+00	4.783197667003320497e+00	1.109847818183446799e+00	2.485297405363943835e+00	6.245104896708068232e+00	1.987154837280601782e+01	1.096189394582637817e+02	4.592274294777023869e+00	1.952470028855054274e+00	1.049890388789661166e+01	9.050470924072024914e+00	2.258288886427021225e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.195683060275206433e+00	6.744489465648205062e+00	5.220081612993010545e+00	9.020091226246703897e+00	7.566839572380646750e+00	-5.256100745923224338e+01	-4.946905924328119909e+03	1.519956059228308343e+00	6.656878269037006746e+00	-1.039881320008150624e+03	9.743782997543267044e+00	-1.543387784688045213e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.757201069180807096e+00	4.570087258064398306e+00	3.716966312486102542e+00	3.174782187941912248e+00	4.289560149599698669e+00	2.364469396017337033e+01	5.572967478048294652e+02	6.259538310214466605e+00	2.099655916815858614e+00	1.249321054442545709e+01	8.736033426214286024e+00	1.918522143155993717e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.533536520689481542e+00	3.456535274237802824e+00	6.382756042637883986e+00	4.187619371521652312e+00	6.768857554859377679e+00	-7.193101982258009741e+01	-3.847229865697301648e+03	8.962199362788476620e+00	9.870014642266090377e+00	-1.659535863738932164e+02	1.987349064193836501e+00	-9.719478317261960910e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.031552340723393968e+00	9.862813132252616910e+00	3.670270389992191795e+00	1.952490180773909012e+00	5.204026717926479861e+00	7.750222408025426724e+00	1.110535833589084405e+02	2.369185845241536192e+00	8.024406552509663726e+00	2.573263975616227128e+01	9.527850420112679686e+00	1.242290102071258161e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.682737521200573738e+00	4.687436657744346036e+00	3.691305831687329952e+00	3.007922797393019376e+00	2.706557508041525395e+00	1.237588240175158738e+01	2.745278704908970440e+02	6.385045427311105470e+00	4.512234185911566442e+00	1.321241384954651643e+01	4.817069726612356995e+00	6.433109686471555051e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.161639073955083035e+00	9.047382240544250109e+00	7.691389534012688323e+00	5.664762156599260301e+00	7.313276155956652147e+00	3.191475528812221896e+01	2.784497500364926054e+03	6.992032606681139129e+00	6.211969008821188076e+00	8.052440136038876517e+01	1.083323606129068084e+00	6.920904997022596035e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.530528180888795831e+00	3.067142133623978140e+00	1.440923038118744337e+00	6.466542516291828413e+00	6.012624239360391698e+00	-1.686314308880742274e+01	-3.121509896437439124e+02	4.780649816532717367e+00	9.207054684753384066e+00	-1.052161650538837705e+02	4.992649143605484063e+00	-2.769544335087384297e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.188423875486220638e+00	2.914999439432152339e+00	9.133047194467851071e+00	3.212610575181407135e+00	4.218753979933914877e+00	-8.923134540502880441e+01	-5.225572045961711410e+03	7.312290397413964804e+00	5.985637670128275190e+00	-1.172615497000938092e+02	1.408342129000486498e+00	-6.189347565254478468e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.437098948258568321e+00	1.274222259482533648e+00	8.674294871248539707e+00	1.517057384901190797e+00	9.195443038294914828e+00	-1.076201498243670898e+02	-2.836697429094142080e+03	4.701542801288275619e+00	2.562279877135893891e+00	-4.460842945797394066e+01	5.894096972738520179e+00	-9.327920835652586902e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.752040036465192241e+00	6.862601175051620039e+00	7.013767963687941531e+00	4.514974830838253794e+00	1.194385003463406925e+00	5.774497462777516965e+00	3.657541294076265217e+02	5.536875191173908028e+00	4.409669386386573464e+00	1.045215575373838490e+01	4.044105598703887416e+00	1.872928420095524302e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.505835639559337302e+00	4.304942714626187161e+00	6.348367816949050280e+00	3.113344065485266210e+00	3.835574896941634115e+00	2.359642276978007303e+01	9.298298767155716860e+02	1.070436286684245175e+00	8.583308352652538886e+00	2.952332578280467033e+02	5.265916596035824071e+00	1.670672197698868558e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.524155184332896429e+00	8.775129413256438582e+00	9.032556118111170207e+00	2.969004762005714948e+00	1.502024303886547729e+00	3.065372168159134603e+00	1.641379358160736501e+02	7.219964368537143962e+00	6.789812215498023384e+00	4.283278468243910453e+00	6.506569771320803497e+00	1.435841831793279937e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.213305537390392264e+00	5.257159366169117831e+00	2.671539322917414694e+00	9.637132655278351834e+00	7.908923620248978992e+00	-2.686065799233821494e+01	-1.382119055857457397e+03	6.950070558799577469e+00	6.849644277325708686e+00	-1.276735535945343685e+02	8.811501696990712063e+00	-8.553774688791309018e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.810766351923065898e+00	9.717133707689185940e+00	1.708951203296807941e+00	6.548483443494471423e+00	7.311375037885594175e+00	3.757478481782536051e+01	8.413403007024948010e+02	1.328696407804840662e+00	8.803168810733119187e+00	8.044956413770030395e+02	6.956540814600137068e+00	8.985073055995530012e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.579520526314892592e+00	2.669507522865848248e+00	3.148070801130610441e+00	6.008799687376857435e+00	3.983172858770645863e+00	-1.033918956632573227e+01	-3.927877463508905294e+02	4.316453285530256423e+00	9.053161263207512022e+00	-6.536949582645456758e+01	4.914726248986094781e+00	-1.038667813102871833e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.454650439175026122e+00	8.822030791088957713e+00	8.147428534668861744e+00	4.746215445586041248e+00	7.081342423445645906e+00	2.355950906880552154e+01	1.821050400688096261e+03	9.807754171990856307e+00	9.278344727594165064e+00	5.282862241459581298e+01	8.376056977018770056e+00	4.541029686074874007e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.584396549083585626e+00	7.996877128712776006e+00	1.311981826980816335e+00	4.857419455359836213e+00	4.548125693984375495e+00	1.874545599217167791e+01	2.389190834414228561e+02	4.792725003104131076e+00	1.854792604163142178e+00	1.757846425046840366e+01	9.143020171523362549e+00	2.307035196257897042e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.234225710313877400e+00	7.944183365038200328e+00	6.245597155645375764e+00	5.875770416155884135e+00	7.804828058101190180e+00	5.206319434003106039e+01	3.815695724202433667e+03	5.519649317053554327e+00	5.903568707702411267e+00	1.632056250518245690e+02	2.071445231508859841e+00	1.186221082281123381e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.329429432703819636e+00	8.605666569561213564e+00	9.969573929247271593e+00	7.267187548082737258e+00	5.090095443608976922e+00	6.048120600927958890e+01	8.754138072063149593e+03	9.195538412868190292e+00	7.656184195764311085e+00	1.832718760278179388e+02	5.796332799389027457e+00	1.049283164954887252e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.130561152737239006e+00	7.849281913931853261e+00	8.701713624197187968e+00	7.322948707264860246e+00	4.712447454742715536e+00	1.348405557426172265e+02	1.717503768518266224e+04	7.449412073872260009e+00	7.815171255062418609e+00	5.170851846723376184e+02	3.557289950612487317e+00	2.139804036806980002e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.350440376638189832e+00	6.630526613554925675e+00	5.699520362712204857e+00	2.549283677737186338e+00	9.417490670094059269e+00	2.111897817261784738e+01	6.122938353986747870e+02	6.244327953127429609e+00	6.460382774128233585e+00	2.784001181165035632e+01	1.418514096208248532e+00	4.224742620192570939e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.855774675754835457e+00	2.185320324001497116e+00	1.570365835081215300e+00	5.497617660367872361e+00	3.255801254994802552e+00	-7.532584640830539691e+00	-1.305871991683472118e+02	8.191795237807200536e+00	2.504165247790643534e+00	-6.406813270096296975e+00	7.024811402591441656e+00	-5.549361121863743165e+02
