G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d2	d1	Fg	Fc	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	4.143354122267933093e+00	7.901842923267255792e+00	6.304753898229687792e+00	4.877244743397946003e+00	5.621000315695972915e+00	-4.900900122878444343e+00	6.718365125047648156e+00	2.202175935813209051e+01	4.891015015552028444e+00	2.145995447019642910e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.797261484406736720e+00	2.198478993948337568e+00	7.106624996505712666e+00	1.256874195290446750e+00	1.938076876028441697e+00	-1.242739986464344248e+00	1.257026030963472651e+00	1.031862576239010565e+00	8.088574855877563863e-01	1.126449601099347042e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.981761668703905244e+00	4.215067676732606294e+00	4.362561625523155406e+00	3.722622626458437001e+00	5.438234999570380701e+00	-7.392696851383884216e+00	3.949086854843551819e+00	9.042062862129636613e+00	6.566601321819542036e+00	3.623520433075924529e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.953626309849050280e+00	7.761659948610317272e+00	8.601410175826565307e+00	5.768588271403096712e+00	4.273995210080856033e+00	-3.313289333940531822e+00	5.104356156729616956e+00	2.033153619394158795e+01	2.086873471322977736e+00	1.989796024575958455e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.864502672904033043e+00	2.552026078311680823e+00	4.995495632527804375e+00	1.375593779315781529e+00	6.036537034539070312e+00	-3.006937811382091930e+00	2.726557511744925222e+00	2.619738621760257846e+00	3.413724923753541418e+00	1.555373082118456374e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.771725034873218974e+00	8.399594753428903715e+00	9.691001672769052888e+00	5.090083979043412477e+00	4.384074401716765657e+00	-3.756348522486630426e+00	9.420413483333378579e+00	3.666804182606274765e+01	4.341860761783460809e+00	4.939721146941023733e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.645342431597197841e+00	8.184834045835710725e+00	6.875510405395496960e+00	9.441270248040567026e+00	2.917309313640348289e+00	-2.518312912745010124e+00	3.256546860120606013e+00	1.771460476327840183e+01	1.231022573724363856e+00	2.819891272939725191e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.544343058846380234e+00	6.225899922195124780e+00	2.310888774915272226e+00	1.819286541336891716e+00	1.958427008634010091e+00	-2.124699035410171799e+00	1.932515200633174501e+00	4.236300963263929020e+00	1.990027547269498154e+00	4.324677638387006695e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.511928076501634965e+00	9.174098721064742890e-01	7.270129824034653687e+00	8.092084780388088205e+00	3.880357954256431707e+00	-1.254722851639372694e+00	2.815925551515379599e+00	4.923774960207893514e+00	1.070122520774316133e+00	1.744699904974740479e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.758014255697785799e+00	3.704108529520369952e+00	3.724810884422876001e+00	4.689079951844710159e+00	2.221541370706284102e+00	-2.403423270136268108e+00	7.840569681929174806e+00	2.211180394188388831e+01	3.758551326535167991e+00	1.592507621493513170e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.481428727394893841e+00	6.372418776668870244e+00	6.920230017406596268e+00	7.073800915583802862e+00	2.577344598607398840e+00	-2.219881433243454882e+00	4.686868411110536314e+00	2.164795225530651379e+01	1.126419085656513719e+00	7.065438625790623206e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.231393123836110437e+00	9.197626530812840429e+00	1.680663096855758099e+00	3.067585431055448009e+00	9.978211701195009553e+00	-8.206486894731199300e+00	6.277957473777288300e+00	1.492161596369643739e+01	3.718438507308879792e+01	1.698907451944157998e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.650250276489515500e+00	6.429161284685896760e+00	2.786476194381963811e+00	2.474240543717602492e+00	4.845041830114303671e+00	-7.289465625510851865e+00	1.187658961976520988e+00	3.180885909813670143e+00	3.164983541279953627e+00	7.109015675774855936e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.597220005523405373e+00	2.935569155562056665e+00	8.702514611457859317e+00	2.254894816706091376e+00	5.486429115549786850e+00	-3.167174691838367639e+00	1.126725987360541525e+00	1.760021235942621276e+00	6.258747539457713005e-01	4.806729484409811626e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.458378803847598881e+00	7.009679341424842391e+00	3.453627998293108625e+00	1.304110472557604483e+00	9.089912134661508603e+00	-1.267530879719970116e+01	5.054672312987700700e+00	5.747323202695371336e+00	1.452596597337027795e+01	1.376943063368805156e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.461434962722750974e+00	5.691063355459672124e+00	8.542518805948368765e+00	2.437745328518282850e+00	1.029871737534745790e+01	-4.671759683538009078e+00	8.158954322081566346e+00	1.522191621872028300e+01	9.700155882654607709e+00	5.805867395399735642e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.436942631470516041e+00	7.875610050611527413e+00	3.513289155784591777e+00	6.830601514462130375e+00	6.436613531564170820e+00	-8.217669639473911047e+00	8.819633239818191583e+00	4.470633507674565266e+01	1.631536725207225658e+01	4.125734067475664801e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.918653745466596838e+00	1.666773874001700628e+00	6.971067120233259473e+00	9.272115448515474867e+00	8.348004027505472990e+00	-6.789045500718626336e+00	1.369646339166702420e+00	6.228305492132416354e+00	2.336327726063429644e+00	7.600421740576436491e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.643913594535005629e+00	7.875407798436675932e+00	7.583963358036447389e+00	8.172595433472741533e+00	3.677177377798173108e+00	-4.567926601388311525e+00	5.721744101240792801e+00	3.409766671102811841e+01	3.532668565377989900e+00	2.017396832192309120e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.140258461573790072e+00	5.672110694379868256e+00	5.241386911181018959e+00	6.822042552551383920e+00	4.062615079268960372e+00	-2.213017610899513432e+00	9.354631939379835615e+00	4.427361252001313829e+01	5.966867779971651409e+00	7.742473379396173527e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.009135316607771671e+00	9.942959226283612395e+00	3.439132536809981211e+00	2.029473602426436596e+00	4.782161342582086583e+00	-4.776499911559046296e+00	4.501938489867531423e+00	5.908738092046660562e+00	5.708546710214307929e+00	3.341328085662705405e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.089887857777874558e+00	4.160864079795168813e+00	2.827313365071529194e+00	3.610585313577023836e+00	7.604035774756965793e+00	-5.637014540800168838e+00	8.963980816512307825e+00	1.943834983349695023e+01	1.919992279970616522e+01	2.669744058957681787e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.395123965242168751e+00	6.534539244708366112e+00	2.170832977689322707e+00	3.655078495729031207e+00	6.825320844247038998e+00	-1.231432912434042315e+01	2.919980290998952732e+00	6.325771356597857498e+00	1.236854051319365055e+01	3.070715854610268281e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.703259997256720837e+00	9.624751894408291264e+00	3.663330695514842361e+00	3.205974362563343227e+00	4.072072649763117447e+00	-4.792719534307680718e+00	9.291211116578246276e+00	2.186756592158742407e+01	9.207837420290989172e+00	7.147833858381152083e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.490584974173125854e+00	1.924796268314335146e+00	6.844842961289565153e+00	5.899285126066347473e+00	2.348437046265592354e+00	-1.398565141450556881e+00	7.534223282425958068e+00	2.344007829355024697e+01	2.355974730027814434e+00	1.392911895841472436e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.312191440971438361e+00	9.441035921721018909e+00	9.615459564119086977e+00	6.001523435554872776e+00	6.598416092940112776e+00	-5.468884526448419159e+00	9.781928409760077159e+00	3.854244324268685773e+01	6.996659190482012569e+00	5.603465718606255308e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.233109490775214923e+00	6.784128211515806584e+00	9.110553388789316642e+00	4.370106652364490252e+00	2.526369637045528638e+00	-2.524862076025457647e+00	7.181505744411950332e+00	2.034451502611567619e+01	1.139030476373419365e+00	2.234238383527654292e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.038395959344614816e+00	1.590760368595052654e+00	7.941457702444457922e+00	3.863717547549806675e+00	6.316010223126878209e+00	-5.461437720039414856e+00	4.582215949920553477e+00	7.685411438522526950e+00	3.775172671602580188e+00	4.429379269958589305e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.673506596182372519e+00	3.798112245398427067e+00	8.417482146661958708e+00	9.238298797724317168e+00	6.985638774159120601e+00	-6.097619590905107856e+00	9.553033417075038614e+00	4.964583805386986626e+01	8.398382805218714608e+00	3.744988159365089331e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.682280467816827052e+00	7.744490796510723030e+00	6.655229489226152317e+00	8.388176774285801329e+00	7.273274147172400284e+00	-4.843719759652859835e+00	3.426786879523499696e+00	1.920893200530735356e+01	4.197068039424563857e+00	6.839280027238498150e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.043058829454525771e+00	1.397010341603457162e+00	3.131078053679446249e+00	3.910105976026439834e+00	7.522829775515112338e+00	-5.666669010139879781e+00	3.937794689309642049e+00	6.610857014629806905e+00	8.941137275907079740e+00	1.500924005492144531e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.737108791700103794e+00	6.873207793963498347e+00	9.485697672753113707e+00	8.908953152387326213e+00	8.728135755325340028e+00	-8.841296584026322236e+00	7.425990334009258120e+00	4.516756488617018306e+01	6.365752644811527361e+00	4.613218420672655640e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.085492176539212039e+00	4.267844768839712088e+00	7.039612013327081641e+00	9.831856095322086375e+00	5.691316149558861781e+00	-6.340944698561800763e+00	7.829936254130313245e+00	4.733949706029912363e+01	6.153852207176623068e+00	3.635524236901343897e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.739326646197376647e+00	6.165603414529388537e+00	5.695425063950874112e+00	3.805043041756412059e+00	7.841668919314483510e+00	-7.254813793311306824e+00	9.699151541070753169e+00	2.431023289484769023e+01	1.195769270611932811e+01	8.732894604066940758e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.056633654118527055e+00	1.176579862735966486e+00	1.633775539990828474e+00	4.137241499971935355e+00	6.632801222883802694e+00	-8.663106120609031180e+00	2.485978827951664361e+00	5.104196442407136658e+00	9.606010588139016093e+00	2.169953427016421088e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.459238586583865960e+00	9.239093243307092251e+00	4.799613262869525165e+00	5.095772918195619283e+00	2.475478521189257819e+00	-1.879300024189360929e+00	8.515032871106814838e+00	3.122895031911179231e+01	3.929219542342093696e+00	1.163828560428223291e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.519187438412632041e+00	1.010721458754250968e+01	5.143811265155946444e+00	9.134056608297282054e+00	1.335136859264080433e+00	-1.058307468876939605e+00	7.133023756525533443e+00	5.117439086860711939e+01	1.207566928361698100e+00	5.255387162555989811e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.189668376267830396e+00	9.724933542795847430e+00	8.910107845930010484e+00	9.005575742080754509e+00	3.757888477054194265e+00	-3.792761566932963735e+00	1.613953875990587150e+00	9.875411528876348655e+00	5.185805564484337049e-01	4.755734679499157735e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.968649324968090752e+00	7.788567266563194202e+00	5.828986247310395719e+00	2.195467963390630661e+00	4.450203863228396450e+00	-6.002420289219475791e+00	4.394200262940998414e+00	5.552480888345049159e+00	3.976536933449797306e+00	7.541480996655154456e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.184755295931486430e+00	1.846830743166168132e+00	4.529896508211521677e+00	4.719958927897074830e+00	6.585676190970573884e+00	-8.565726216577919772e+00	3.128939062760633494e+00	9.809518224230808769e+00	5.430671138448217583e+00	4.029512775491086529e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.155386175484329314e+00	8.191938348698565520e+00	9.670536518142993643e+00	6.156497088313696686e+00	8.597836273820792741e+00	-7.120738655795579852e+00	3.175331912358991371e+00	1.525206815709057118e+01	3.907163635414142355e+00	2.868607607539601290e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.794480623938349062e+00	9.465271427518345826e-01	2.334388382997554245e+00	5.510661992660664588e+00	3.025952226141278789e+00	-2.854894850124300998e+00	9.545463746263505911e+00	1.911926485830004196e+01	1.349955011227037005e+01	1.488610644955684847e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.666239215565006315e+00	1.434083278331284683e+00	5.507454438760947646e+00	2.634684721792632356e+00	2.234989549389729380e+00	-1.560598033704256649e+00	6.797528342854134209e+00	5.550661683760187870e+00	2.301482328165577851e+00	1.894474315962541411e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.480822193150016730e+00	4.288573083635518479e+00	1.269828545261667552e+00	8.807545833599572660e+00	9.803231454235247000e+00	-1.669773637522216703e+01	7.293900881695694949e+00	3.862879092905616574e+01	5.280109177421206113e+01	6.139589151070898509e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.825136564365240410e+00	5.411183552409036146e+00	7.791638177071763316e+00	7.314796631708908592e+00	1.841153833609275425e+00	-1.714162081106840096e+00	9.504017066912773259e+00	4.511496214880900624e+01	2.595882623589696792e+00	1.140355686521445122e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.785081950483512925e-01	8.202815396589620889e+00	9.372683256936054974e+00	8.542491430569567612e+00	5.306869470858551985e+00	-1.041991709247648057e+00	4.765758938798803968e+00	2.379809151871446105e+01	2.625915260867250911e+00	9.119503307214960053e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.193718497303960291e+00	7.663593762955464683e+00	3.558627360665141293e+00	9.056455937428697922e+00	6.527083703373485868e+00	-4.431765288493529020e+00	7.878562148376369478e+00	4.855490335490798515e+01	1.492867451879626728e+01	6.285918901778524415e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.038837239173426852e+00	5.087661968260194456e+00	8.905426294253544484e+00	7.676990146576694762e+00	5.854699963727160394e+00	-4.982753889490505017e+00	5.097066679771647735e+00	2.606734350218539475e+01	3.789734254766278454e+00	1.990627513730241560e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.347893947468562947e+00	3.413878434627499292e+00	3.762158257655570992e+00	4.687564514861481513e+00	1.821860208516462576e+00	-8.632979349176296280e-01	8.581943151730841990e+00	2.563045503677642856e+01	4.305135228757706933e+00	1.253289141692048858e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.601153763145541475e+00	9.955524857067215905e+00	9.066881766501321493e+00	6.492116064676833886e+00	1.094928260699224332e+00	-2.584549133875603255e-01	2.317922074677440492e+00	9.976691609190773136e+00	8.832244925323350371e-01	-1.542630072476196990e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.013204140170396172e+00	4.628963848984604113e+00	8.149132479313674793e+00	2.471972046368990483e+00	1.930684149642419634e+00	-2.188381670933626566e+00	9.363537207931230455e+00	1.645050016512363200e+01	2.597610926309724011e+00	3.425002472074761783e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.344496329374656796e+00	4.849530126201577751e+00	8.299837527249449565e+00	7.040605782464683493e+00	5.722326199633352317e+00	-5.679831608956895650e+00	3.138993943472352388e+00	1.321347128842578833e+01	2.006710305402528149e+00	1.165593725630214728e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.936722674074296435e+00	2.595673276522707518e+00	1.055822308559136280e+00	2.959912767371601472e+00	5.758533279307403774e+00	-9.958243593788857595e+00	3.559779132163674475e+00	5.619775915856123127e+00	1.989128789054986512e+01	5.797561778884490735e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.098074859163976402e+00	8.107682020238874188e+00	1.033981885830345071e+01	7.463516407804663189e+00	3.120965426698769640e+00	-1.660254659656839493e+00	7.884581680841238338e+00	3.968274059581406021e+01	2.743031616595898559e+00	6.369726182080487575e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.366630499426032763e+00	7.334255947428328426e+00	7.507954441382178601e+00	2.679072410528636539e+00	6.948866118881926290e+00	-6.777564104592744165e+00	4.280251136457219552e+00	9.974773384160791068e+00	3.789848370038321868e+00	5.602868569731678150e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.067121294543274423e+00	2.572489177303713959e+00	3.813145412666557377e+00	2.473266934754733803e+00	8.108488912057136844e+00	-7.514237948213105867e+00	6.259730994871667953e+00	8.460412326126231619e+00	1.483597299015913862e+01	7.009158416373193745e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.405739655170675562e+00	1.715666762521443234e+00	8.512988002397470666e+00	1.745544421991304773e+00	1.475982543084996435e+00	-6.226863689809244429e-01	5.111061111713781635e+00	6.596395897327215430e+00	8.725902694638858481e-01	9.671678158121602920e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.847649080073474614e+00	7.411029021863604349e+00	3.497829151102781697e+00	1.600144344454712986e+00	5.883109843481057588e+00	-7.997144564909699938e+00	8.277535375354709402e+00	3.690773410700905810e+00	1.206532749613088029e+01	2.369044081279971579e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.691550921058732726e+00	6.579363428933803881e+00	8.978653067864883042e+00	7.390891929601964172e+00	7.029288787210485445e+00	-6.112002138251950711e+00	2.805081092153352884e+00	1.414076328155236340e+01	3.037752331017459451e+00	1.504287618810354488e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.567937247234350906e+00	3.463932690788058988e+00	1.779933757745313372e+00	7.540299373605545696e+00	2.849471506601128912e+00	-5.429935805089395551e+00	1.723591627514644342e+00	8.104512353879437470e+00	2.616161500439549314e+00	7.934473778508279729e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.204355885635638224e+00	9.041898037730936366e+00	7.497869035293859952e+00	5.618155628327285100e+00	3.848875307316480310e+00	-3.354881920088646829e+00	3.613584754218234885e+00	1.381495668002645871e+01	1.929203546735498431e+00	1.147118162919244888e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.915553932904479950e+00	1.996396602449632240e+00	5.380835379004433427e+00	2.556528291279859033e+00	6.198103850236686974e+00	-7.157146886244973416e+00	5.138551568100847788e+00	6.326492694568231379e+00	5.826700397050642799e+00	7.886376481567663177e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.442013323462212337e+00	5.115670375424260286e+00	1.510435788272998403e+00	1.751917799636447892e+00	8.858365511878416143e+00	-8.354871276398386115e+00	2.806068573426961255e+00	1.675963588794409098e+00	1.215621697771230103e+01	2.025129755142266674e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.928294133427947532e+00	9.406513445318157807e+00	3.681095187416184800e+00	1.136054788114139846e+00	8.540788190923517931e+00	-9.783623982941426434e+00	3.961789694294454822e+00	3.050609015207024655e+00	1.106029199568672539e+01	9.336626119471875995e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.918933801647452864e+00	5.284369606620390236e+00	7.648269113620216331e-01	2.846016900780096393e+00	6.759340598618083895e+00	-9.020263079809932805e+00	4.283263491637127274e+00	7.071627355476819865e+00	2.637713279685613088e+01	3.053032900635681557e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.844427423968087787e+00	6.867020948738918662e+00	4.677801199807650967e+00	9.170789006068266858e+00	7.299460113456542665e+00	-5.770388030568129878e+00	1.642756961474781230e+00	8.370877186879827292e+00	1.965700067897121706e+00	8.740040173278398328e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.437534423496721558e+00	4.725938896109056486e+00	3.371414800993824734e+00	2.914313318633274363e+00	4.082567884670556424e+00	-6.428288619510892588e+00	6.687228810535873258e+00	1.173062691488821763e+01	6.949392615842135967e+00	6.373404523493228879e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.912746155448698637e+00	3.168504954907769289e+00	6.865616854570663286e+00	4.388919238471272521e+00	6.648892583878205365e+00	-5.552010577725327245e+00	9.164821162712229352e+00	2.302976752014901862e+01	9.989903477952799093e+00	5.204356814120451702e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.015922191631929650e+00	9.748678770490563750e+00	3.180438463567561325e+00	2.089968758683298233e+00	5.046440223577144835e+00	-7.105801563377487362e+00	1.979728660982172039e+00	2.471118522316692268e+00	3.127332192865186045e+00	3.900831458860926659e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.581942904252641391e+00	4.480217600688498614e+00	3.435388357576885543e+00	2.853663170568702334e+00	3.235952410210336083e+00	-3.908922013329551692e+00	6.211480715654352558e+00	1.175336259556141449e+01	4.755910541422237792e+00	2.943651117739439371e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.762691855864537693e+00	8.750531913204509848e+00	7.286157251533740720e+00	5.887428274717033005e+00	7.171145693631224560e+00	-7.339784122078524931e+00	7.251365473769475045e+00	2.548590776055356955e+01	6.416889801231662638e+00	5.544679083296576749e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.485001625685113957e+00	3.254258492974182015e+00	1.357603224905256090e+00	6.427124167605767546e+00	5.902578516112250817e+00	-9.544056455153040019e+00	5.207724914594410670e+00	1.993750175212788989e+01	1.936813813802481121e+01	2.053533114784519853e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.721987146295839821e+00	3.158414160328276044e+00	9.005677186913848331e+00	3.148170743626978574e+00	4.667755964928161916e+00	-3.261283851969390302e+00	7.372615869529004051e+00	1.444640451747846477e+01	3.462272164761670989e+00	5.423006901426787607e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.332689246325507781e+00	1.391174237210663023e+00	8.537646374833952834e+00	1.452216422295561360e+00	9.359109001295610852e+00	-7.086505539920643137e+00	4.537711639681814013e+00	2.104846352419577737e+00	5.412207722876291704e+00	2.156772000031407686e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.315870966257269181e+00	6.634668091777078835e+00	7.522688352130681544e+00	3.862080088481081752e+00	1.456914147979532226e+00	-8.261234870784239792e-01	5.993253404945194873e+00	1.612286827448439297e+01	9.156637447284731168e-01	4.827799520798980559e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.681704543496774562e+00	4.408732224764134067e+00	6.007950326590499657e+00	2.965269278607618908e+00	3.595180879315485356e+00	-4.466867974598480728e+00	1.045715706747990081e+00	2.111459287771968008e+00	7.803369441411922569e-02	8.461040896338461792e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.470176636637123835e+00	8.247197857986863667e+00	9.002510214463439908e+00	3.169019035308886068e+00	1.367539524322720190e+00	-6.667485657151382972e-01	7.059302273636456349e+00	1.488716110081952060e+01	1.251521589011655777e+00	9.992089711963352272e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.407766732931747589e+00	5.626894490792309966e+00	2.761453524574651208e+00	9.632699196415574150e+00	7.615581263590780914e+00	-4.772766258059433220e+00	6.739513124785190712e+00	4.269876534807200841e+01	2.029232945707780544e+01	6.594299346004772744e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.668113018680207560e+00	9.352650269531078919e+00	1.440103761173886721e+00	6.198844537889541151e+00	7.537188584901123534e+00	-1.151906834296773141e+01	1.017803588198322284e+00	3.780239218945563806e+00	4.752422420922799873e+00	6.358649277582991921e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.377320343109644796e+00	2.358065248658176571e+00	3.289930545842809639e+00	6.273001546788026239e+00	4.315861766071789951e+00	-3.477172119310739884e+00	5.091527641068034349e+00	1.410555297520132711e+01	5.413313919264401086e+00	5.632012844589245226e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.925291064843417388e+00	8.849677952599149577e+00	8.040823798452430893e+00	4.661154191648327227e+00	6.917619132872381726e+00	-7.352369615279346071e+00	1.020106812972264265e+01	3.080075420493481175e+01	8.721594223365302767e+00	1.005984985165780898e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.276240021652615297e+00	8.046160251537866515e+00	1.415372611494207566e+00	4.529856662654854205e+00	4.464234864499027289e+00	-7.646442659098596550e+00	4.606601883555395460e+00	1.615250211540956826e+01	1.710018008127029532e+01	3.466728972867430514e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.137948832808154620e+00	7.918061010823765677e+00	6.215444808351834105e+00	6.465243712902051243e+00	7.718999485613504241e+00	-9.822634429940464429e+00	5.992564122997415588e+00	2.240953611088669462e+01	7.570312814671350310e+00	4.667860669491503245e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.414245634114521089e+00	8.294258318290371079e+00	9.392821705541368971e+00	6.982807327678323794e+00	4.666270535708598288e+00	-3.719639194995356668e+00	9.335661016620218078e+00	4.530317864756995050e+01	4.944118630000945203e+00	1.664985485635063611e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.857501100435346553e-01	8.164465490168220541e+00	9.061855938108918096e+00	7.557365756899544706e+00	4.527003862323891070e+00	-6.243699537289886248e-01	7.585408981278359164e+00	3.695262199768799150e+01	4.394019598902935364e+00	3.528814723670793629e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.530930811645985656e+00	6.167022990690754547e+00	6.264628666754345154e+00	2.337015867428288374e+00	9.623166279352620478e+00	-1.206700784800832693e+01	6.041700062933155202e+00	1.235323472435852921e+01	9.822091763352460703e+00	1.617247529895959133e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.770688115054221967e+00	1.768621079611298885e+00	1.523969430000275072e+00	5.537778852450083278e+00	3.019493950643455271e+00	-5.215949359570883459e+00	8.039212407539812588e+00	2.415566600341395187e+01	1.756687630300183045e+01	2.266476777776997054e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.879557761387586012e+00	1.262977528871406907e+00	8.234452713723616313e+00	4.463430646979411165e+00	2.109349427968235879e+00	-2.301627504531338353e+00	8.767659104643446000e+00	1.459105632398198082e+01	2.642963263368939941e+00	4.988615536071095846e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.831156161907738777e+00	8.935974102950988041e+00	6.806590442678956521e+00	8.499301759746661133e+00	5.904652459490718819e+00	-7.988832922224929689e+00	4.572824831314675542e+00	3.357367639270789539e+01	4.867296517684907897e+00	2.530292583819302976e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.611322263159216561e+00	6.889935571574693718e+00	2.556298752865906021e+00	6.824114211237511718e+00	9.684678036954034397e+00	-1.585768734252620860e+01	5.142436123483925314e+00	2.263832022876393779e+01	2.547920032432463344e+01	4.646413232423217465e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.112970694762110746e+00	7.841106044021378452e+00	1.798114087824825624e+00	5.902236093949864149e+00	4.247133870912511711e+00	-6.103658875180475007e+00	4.475689966344393866e+00	1.709620763512466013e+01	1.089659871542889746e+01	1.008692952434051726e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.285829412820745254e+00	5.766800387461431754e+00	9.126267462264863184e+00	2.348372638858636563e+00	1.225611823655736510e+00	-1.082813453041176377e+00	1.005956810807670188e+01	1.287442523543935557e+01	2.209242078694600320e+00	2.469968479214620416e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.025255228024992249e+00	2.343700991240529774e+00	7.000740308244011167e+00	6.441434885165208790e+00	4.269007004454969056e+00	-4.401049207416353859e+00	7.105371736773449243e+00	2.235661301574318571e+01	4.141087829101909534e+00	3.891867973787301338e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.170253136994113596e+00	2.470212500609987316e+00	8.001267417764980294e+00	2.655815042401826531e+00	5.783961646490472397e+00	-3.567324882537942887e+00	1.971784409471258437e+00	3.516370692784231089e+00	8.614613111872615470e-01	1.841647688221686963e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.004662803745057342e+00	7.695000814663212729e+00	8.830435317252057104e+00	4.107492242809825278e+00	2.193255717220114587e+00	-1.192212977963605924e+00	8.201424569229267547e+00	2.423288561397391661e+01	2.229653396612274907e+00	1.026374782002537955e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.058313613237277018e+00	4.895347229635359732e+00	6.619416745289389503e+00	2.438985886684662763e+00	6.864042956651146277e+00	-6.776180097791382195e+00	5.645166373897818168e+00	7.144179714622817201e+00	6.342115403261617601e+00	7.395318314269471216e+01
