G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	d2	d1	Fc	Fg	p	W
1.000000000000000000e+00	1.000000000000000000e+00	1.139268837455620798e+00	7.853776259718673991e+00	8.708521541189044868e+00	7.324573489789315772e+00	4.702785971326473913e+00	7.460481748473666741e+00	3.861615398168153135e+00	7.818652203131283507e+00	1.215312406442063953e+01	7.526589359300204229e+00	1.542401873955331837e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.357663299374165078e+00	6.634895445239557432e+00	5.696949607688559958e+00	2.538233448807527104e+00	9.407898795756340249e+00	6.241009178291123227e+00	5.644636234028943544e-01	6.467853499173102705e+00	1.749496070732062813e+00	-3.564966152696161128e+00	2.536756573683457816e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.848346090821557652e+00	2.182857421325768321e+00	1.567103159790721678e+00	5.494586098865291923e+00	3.258991579457588994e+00	8.178487472500410860e+00	4.599601139976222441e+00	2.497894257847474986e+00	4.220433529300192887e+00	-3.762169482251265684e+00	4.329638281394926480e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.692290066639237978e+00	1.302010829480020337e+00	8.485714868322412840e+00	4.710756716185257709e+00	2.085797731541847888e+00	8.788079270051515124e+00	6.610763405904191536e+00	8.177202399839604396e+00	1.846876375035253304e+01	-7.701135194257389571e+00	2.020654432286771964e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.673160032615669479e+00	9.275814527148384059e+00	6.398911528662740267e+00	8.834394416160460395e+00	6.261697152691986012e+00	5.120531429152693548e+00	2.404329018199951040e+00	7.481999950550161316e+00	1.055674265601870410e+01	-2.643299171678279436e+00	1.105326954876778842e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.675359405006940250e+00	6.552153841660143030e+00	2.034229867941566461e+00	6.680306274248365206e+00	9.722252785774442074e+00	5.281093312215368485e+00	1.210536257665774551e+00	1.778591063633761626e+00	1.211535917627997616e+00	-1.800357876906537591e+00	2.006302882273626054e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.653430488003055920e+00	8.180716221589515058e+00	1.859065354455337937e+00	5.798034575033127247e+00	4.405635285191493722e+00	4.457898073001085315e+00	1.962783182875428523e+00	5.174366654889107409e+00	6.805323384122793584e+00	-1.143515557632190260e+00	4.116008375878303838e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.465447070764083648e+00	5.335270160287295838e+00	9.177121701455620340e+00	2.039566568013102543e+00	1.558676979443807786e+00	9.709017637624498320e+00	4.227171708159477070e+00	2.566831305687479414e+00	3.343221934980260990e+00	2.271054755279136472e+00	5.122352864477784351e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.661339971100099788e+00	2.064956094465376868e+00	7.026633421339005814e+00	6.451024971529303542e+00	4.057577996964300659e+00	7.278856478630808979e+00	3.858662143717808579e+00	4.035969332435227486e+00	6.417701164752633858e+00	-3.215847091894219023e+00	9.203143914716886798e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.843511802155353596e+00	2.123171724814596928e+00	8.470022352978292091e+00	2.059056655203387987e+00	5.543723229263060936e+00	1.760015119747888379e+00	2.128921635123349476e-01	1.163356709472098904e+00	4.309249668032005820e-01	2.521110827855634007e+00	1.812928023364869290e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.535655524206286593e+00	7.169909304798682825e+00	8.915731790422494640e+00	4.032828574183241699e+00	2.435941950174289605e+00	8.773425563992118370e+00	4.793198900790030414e+00	4.610029328526419334e+00	7.560231639092423350e+00	4.099185254064191319e+00	1.021228544264485407e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.010322431629530726e+00	4.872939553140741786e+00	6.144822788888284926e+00	2.294068662137272785e+00	6.924465738603160503e+00	5.333698542665920250e+00	5.879129781634658825e-01	5.952406840405383370e+00	1.949301966102615413e+00	1.645465368807665363e-01	2.449001978412863068e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.429168526223842051e+00	2.792385735443545070e+00	5.655413453345031094e+00	7.224396822358807313e+00	9.971983875710039413e+00	1.623605619019735435e+00	3.923587658612167073e-01	6.580058016089200379e+00	4.762373751443038650e+00	-8.835674035669432769e+00	4.854655724572634057e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.259742983545233841e+00	5.417852164804096482e+00	4.876299104865687184e+00	2.859825223666916827e+00	5.064498066643394303e+00	5.954854474195569125e+00	1.119043594708512446e+00	6.975346453164953608e+00	3.935015729838171161e+00	-3.072236235904008073e+00	3.734102563482503001e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.132217574759675216e+00	1.571778343098965136e+00	3.857023602013389230e+00	4.534496235459370084e+00	4.190911503155855478e+00	4.765418632586836623e+00	1.714550512079249023e+00	8.525785134154938660e+00	9.205045489465303987e+00	-1.231007074827302716e+01	6.130294500413115344e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.867537041586933233e+00	6.242315901625984154e+00	4.914690298374233102e+00	9.053617182438676636e+00	4.614983988382722835e+00	8.900932698361787132e+00	5.833791611708968539e+00	2.940900518832757271e+00	5.776891385909928012e+00	1.430876820129818316e+00	9.586994639957873687e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.537511770820546353e+00	3.425792563561687931e+00	7.970659737249167875e+00	2.836988847794823076e+00	2.038494370385307342e+00	2.827325889600662556e+00	1.314138995723646897e+00	2.078433294412625365e+00	2.902731876550855628e+00	8.712609967191138338e-01	3.097334640914264980e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.908558008266460604e+00	8.179834575198308144e+00	6.411685035137616673e+00	5.576428777436484907e+00	8.950365835478233834e+00	8.436494704035760961e+00	1.750490011719785910e+00	8.670736583946119680e+00	5.388450405585037295e+00	-3.700739819147124798e+00	8.123949828459926437e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.260914128026578762e+00	3.797842242766325427e+00	9.031451938023497661e+00	4.779709549201061058e+00	4.737989947214654052e+00	6.021337531905428975e+00	2.022453124450991790e+00	2.394376638742023555e+00	2.425154071233068365e+00	4.301605703944126446e+00	5.767392768639592759e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.668744521111023893e+00	5.096068151251337497e+00	4.985229689585483293e+00	1.162187999930524018e+00	4.487476887157934691e+00	1.491903576797779518e+00	1.267191041963458553e-01	9.772366661957256895e+00	2.535463127862131127e+00	-1.293389556036741217e+00	9.637893963165693023e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.889686761005469506e+00	1.111271393074263036e+00	6.461674229797249147e+00	8.130845969552439101e+00	6.934719517262739608e+00	9.739768846170591132e+00	3.809531571850372167e+00	8.589050282609138165e+00	1.008169259045054922e+01	-1.890134738740562526e+01	1.506454621545757391e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.663212879259723387e+00	1.652070881475131037e+00	6.687373675995630151e+00	1.626587999493156911e+00	4.984137063571532522e+00	5.604588868759290854e+00	6.078387329735677191e-01	5.500470309101010535e+00	1.788373374863143628e+00	-3.284547663406809370e+00	2.089822183342647222e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.275616850313261885e+00	4.532763916707955865e+00	6.325870709581625562e+00	5.274702185631983120e+00	6.828056468867923279e+00	3.613825537892174644e+00	9.248634630571181958e-01	9.834967534621739560e+00	7.577573374599960943e+00	-2.056329236501067914e+00	6.071812337107517266e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.333712982928550339e+00	5.317971976816045832e+00	7.338098127899682410e+00	6.039799890045070008e+00	1.554777320590322143e+00	5.229092984922469434e+00	6.778953801304277604e+00	1.872687340603210959e+00	7.304659330018742125e+00	5.045432356236205333e-04	8.238831994386870861e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.234673015740143320e+00	6.403992634607837076e+00	3.137969142564267955e+00	6.649320873432976953e+00	8.315080557954912521e+00	8.729390079080186382e+00	2.321520873520962258e+00	3.725585641538772474e+00	2.975637240183119925e+00	-6.397673048312950694e-01	4.692429644095747676e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.645526011319395021e+00	3.622620015382953529e+00	5.611603597764029061e+00	7.198904058987668719e+00	9.465646451567048203e+00	3.749156575280392811e+00	9.497288659564664393e-01	6.749165450296476187e+00	5.136918066157813989e+00	3.663156128045469639e+00	5.957060324458099387e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.283671437353088862e+00	7.260269019827092940e+00	1.938609535080115798e+00	3.282858415389543705e+00	6.839939684524576791e+00	2.739888806859771542e+00	4.353125665740171790e-01	4.151139206015853844e+00	1.972466025081699881e+00	-3.630287842185818903e+00	1.169478524817124487e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.301532583273710131e+00	8.734803248001965059e+00	4.457080192652046691e+00	1.088190016762176082e+00	9.600224922839458941e+00	2.161197851186282826e+00	8.477637647613163463e-02	9.344286522545401041e+00	1.059077375342544647e+00	-4.099612534110974593e+00	7.198169955407687226e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.794194366481972835e+00	8.012545457722620057e+00	5.388684266380487919e+00	7.514670232474768952e+00	2.354366498732695323e+00	3.671177211360768133e+00	3.904208935534311919e+00	1.585323250313482202e+00	5.062278240980627508e+00	-6.773724961050618942e-01	5.900177050310203697e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.219677088329753190e+00	1.360393692103059271e+00	6.876245592491033065e+00	5.817065153940681022e+00	5.293472708857477116e+00	8.017935357770287652e+00	2.939817756948644778e+00	5.950012101388415964e+00	6.530807353083786460e+00	-1.029433871434028092e+01	9.230536508117937444e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.593283643429896479e+00	5.324069944743825111e+00	9.555408776314610719e+00	8.513611699629027640e+00	6.420741718318353719e+00	5.243217661754687953e+00	2.318738277353654453e+00	6.320238559419105506e+00	8.388135629825541173e+00	4.690041153944188856e+00	1.255643754584964000e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.500080310179972010e+00	1.941846541359954159e+00	6.401478391864544371e+00	8.390200534350329420e+00	6.237456285626609365e+00	3.044607510387643323e+00	1.371059753145079885e+00	6.884062582144110820e+00	9.255692392481776665e+00	3.154514663160465471e+00	8.187148937018442041e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186266566541274159e+00	3.183356669789111137e+00	7.687237255085347165e+00	8.590277809348313198e+00	4.614138122221302929e+00	2.495965065898542612e+00	1.553133623095303451e+00	3.310149241977609069e+00	6.153358578272904111e+00	-5.112986696959052058e-01	8.125233740939948746e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.850430385174767878e+00	9.876585050174616853e+00	5.553908682033832811e+00	5.364358714738514777e+00	4.037551658637680951e+00	3.996986998436058425e+00	1.767343984851249550e+00	4.279236111938752529e+00	5.683756863639403356e+00	-5.604807566486822434e-01	5.255686410259804120e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.316160274484045267e+00	2.281346139241688498e+00	6.707344128145993345e+00	3.996383605559515217e+00	2.138198043237744539e+00	9.463999155208886904e+00	5.897123729181983798e+00	8.606741831829490152e+00	1.605599735108106429e+01	-2.299403810075895560e+00	1.787591076800673875e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.161559264772863642e+00	5.497777503011059608e+00	1.644980518925744040e+00	8.114195030444673051e+00	4.532463733509027648e+00	4.085714594250530851e+00	2.444219473238760543e+00	2.754618084007535828e+00	4.947947830824944049e+00	-3.273136399011815634e+00	3.350447896789025037e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.026817033849505734e+00	6.571964098585731939e+00	3.282122518835775882e+00	5.058864064297653229e+00	2.463666772105090885e+00	9.882672312457430053e+00	6.769549961167665053e+00	8.436573915389752543e+00	1.733888778470532444e+01	-7.357647961648385859e+00	1.881932880851605034e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.040559086382040199e+00	7.330932226139204921e+00	4.254911870741768354e+00	2.655839117698747920e+00	7.611335654709826315e+00	5.364424945719558302e+00	6.212881249786613713e-01	6.060451948813156520e+00	2.118120641396783466e+00	1.778224832885814122e-01	2.263920105473978950e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.383007520661269751e+00	6.035268640362823511e+00	5.253237029640326128e+00	8.701566448353613481e+00	2.878850995174107918e+00	2.612715063123368875e+00	2.634026584660189130e+00	7.847411512914444387e+00	2.374383972828615086e+01	1.135455668739906887e+00	1.076167484820355185e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.842322896955559619e+00	1.094784221938061686e+00	1.400713625733467138e+00	8.949468428451446300e+00	1.520643544833510497e+00	9.026969374858587969e+00	1.760446896605060019e+01	7.431208129143112018e+00	4.344861407640434692e+01	-2.967804443320610552e+00	4.048143317951331142e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.206119159917056649e+00	3.932872597623069844e+00	2.255614040761301897e+00	5.192370985369413994e+00	5.976381656742211668e+00	5.140083263743750130e+00	1.492031849995120618e+00	2.876278613660652184e+00	2.496485760158613676e+00	-2.872095119966758148e+00	2.447682040370096246e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.322191065741177285e+00	5.654359548060999607e+00	3.487574662400950487e+00	1.675052104534350716e+00	6.359808670581705847e+00	7.389853996809617520e+00	6.513231578409917066e-01	6.113790493397946335e+00	1.605523082973675963e+00	2.344060841896432379e+00	1.785683959003548438e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.188160307129499493e+00	1.777722538016648812e+00	9.739399148963428843e+00	4.493123279622365018e+00	8.859776233736630147e+00	9.854995724550020597e+00	1.665703287094085772e+00	8.808268739707504125e+00	4.489434775665349875e+00	2.239956489304105958e+01	8.785690628860419338e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.893646150859391142e+00	4.164948806350478705e+00	3.983182607200815628e+00	8.235276974798306782e+00	6.187302691133674593e+00	1.451818996244486515e+00	6.420130523940743572e-01	4.889566213963620456e+00	6.495297779702162266e+00	-2.237291826936800732e+00	4.215978568347899369e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.585242558747269381e+00	1.294021525537778050e+00	5.337482965785738109e+00	9.118132528308581897e+00	4.113808191848288054e+00	1.875356113660472834e+00	1.383151733356265733e+00	9.694092821102845647e+00	2.152211680454320586e+01	1.313951512644153752e+01	8.883316344209868021e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.318239465107692965e+00	1.706502549551864423e+00	2.761813313639219558e+00	2.820351799356997091e+00	8.219963018344357053e+00	7.480485175977125145e+00	8.570527515720599565e-01	5.060388531856037098e+00	1.744491890621088226e+00	-1.055034698037706598e+01	2.095817086974707166e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.262031143047451787e+00	4.567245213906050871e+00	6.499383700493818417e+00	1.598069738287641428e+00	5.863367098556848234e+00	3.533269453372107627e+00	3.185633933763495906e-01	2.283926431008057367e+00	6.187538332891662218e-01	2.610025348731180195e+00	1.255216312861334238e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.334179806539156132e+00	2.198309102545993987e+00	3.535663158159576547e+00	8.895993363432122436e+00	1.718841540517670685e+00	2.658647279937565333e+00	4.601671350745333733e+00	4.503165518684587809e+00	2.338145771779280579e+01	4.495788693327880559e+00	9.350891386442107489e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.418034670359800131e+00	6.105777921441813305e+00	2.871984613261893138e+00	4.507281945003807522e+00	6.081368227974418339e+00	1.350744960788943017e+00	3.365622985886057572e-01	9.563208788472930877e+00	7.083962860851182874e+00	-8.676784820466318493e+00	2.253699572269561102e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.240467357790322467e+00	7.197925820417896858e+00	5.638536784293375348e+00	5.880002402823885532e+00	9.171050653489150051e+00	1.199407457075478911e+00	2.577958246359933758e-01	3.878699166283566147e+00	2.491087014785795084e+00	7.573924776981116880e-01	3.616842447148956552e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.149515564372031839e+00	8.207737327631951629e+00	1.052738581509667481e+00	9.713373208473196740e+00	4.563745855920146255e+00	7.966457728356480139e+00	5.648284728904767071e+00	8.820659711809733849e+00	1.875747255946559733e+01	-1.175043977824189234e+00	1.594553071600182648e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.707993577810615449e+00	2.793376136573590518e+00	1.067993307427156813e+00	1.600873206930919723e+00	3.663108695165978812e+00	2.211142395709563946e+00	3.179653987195182885e-01	8.929607382420615025e+00	3.895170567798797556e+00	-1.476516913893269667e+01	1.044034950299755060e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.931127080368065130e+00	2.502684621527084374e+00	2.972475993737092814e+00	6.835321478587138344e+00	2.293323343248475421e+00	5.208935974119005330e+00	5.179327322695848501e+00	4.152605892339476412e+00	1.238684577683879695e+01	-8.210072371746381492e+00	8.479095990377288672e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.937833051222349390e+00	1.929389607714792954e+00	1.328293079876483374e+00	1.670660315074650848e+00	2.369114016658643962e+00	6.454250462615974904e+00	1.521500339438885963e+00	1.753272935413087819e+00	1.232045206268794546e+00	-1.452685581501947487e+00	1.015257476881617826e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.592833617197781493e+00	6.719950549245394811e+00	1.972881073438712773e+00	4.380914019230637280e+00	4.894217397781553736e+00	4.852643985768127166e+00	1.449563773686630475e+00	7.524035595361343809e+00	6.726486384113552930e+00	-5.179956859772560485e+00	4.132354684382633536e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.771830082677685159e+00	7.359274725576443466e+00	4.050581858880928365e+00	8.234686772633718732e+00	6.362237693865716359e+00	1.242099570443805812e+00	5.385979186523212059e-01	3.800268361474537837e+00	4.915952294334403838e+00	1.179459928130718316e+00	3.951616635864417049e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.460725778769474292e+00	1.273346280050480228e+00	8.220074350140354369e+00	4.899797308936600260e+00	1.726161283822783332e+00	8.052040244164556881e+00	7.625543410341821371e+00	8.046836800303736936e+00	2.285551068894125848e+01	4.234133667401598444e+01	2.244598593405741553e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.783145060672569393e+00	9.417670375650711634e+00	6.143488360753645239e+00	9.975081251002984928e+00	9.456127123605167384e+00	1.095727637195573534e+00	3.859794137809701708e-01	4.986872125918465848e+00	5.251321130935765247e+00	1.936061807745017016e-01	6.696530810926667243e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.858951676152754473e+00	1.467728371350602856e+00	5.611531988795324999e+00	6.034156835063744673e+00	7.790268967403745748e+00	7.856985997534128074e+00	2.026507097058188211e+00	5.361262697465078553e+00	4.155773361623564810e+00	-9.204545376410159241e-01	6.654583642447371972e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.735433562477901148e+00	5.868642850172179237e+00	3.642692908027171050e+00	3.891907314698360931e+00	6.285652899999067955e+00	9.049096365539684328e+00	1.868549852922737786e+00	8.008058033675942156e+00	4.958299749843313897e+00	-4.218106144258459977e+00	5.902975211470744910e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.535004497943635471e+00	7.392626690058516026e+00	9.389090919069507990e+00	2.983063486376123397e+00	8.457555953791601411e+00	4.890123928532239539e+00	5.738561781546843710e-01	4.449057508055558330e+00	1.567831971939412705e+00	1.113585745013047967e+00	3.563426010916391817e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.784122431450635204e+00	8.848924362108448349e+00	4.577847265690603962e+00	4.161953467533415107e+00	1.723831708903946547e+00	5.819530026398355815e+00	4.677735034332191510e+00	4.984214344744780867e+00	1.204962008635463988e+01	-2.939940923686821694e+00	8.911073263908384945e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.640669367864378003e+00	7.421954002163855257e+00	1.781106154900560679e+00	4.354234891864289914e+00	5.287156884067340634e+00	5.284217317297851935e+00	1.453177643740100278e+00	4.386767742205930354e+00	3.607383883572916172e+00	-2.281079554171612678e+00	2.692578056207857173e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.913086311876145640e+00	8.218652193343396917e+00	6.555165940790742773e+00	1.614909827355235583e+00	6.668336790416106830e+00	4.504918876116446924e+00	3.673821173585800626e-01	4.309558492128276797e+00	1.050322999827970394e+00	1.387410097700732647e+00	1.521262073102036538e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.153445170996526770e+00	4.059220105562033609e+00	2.029860143914281156e+00	4.330951085264985068e+00	8.456916766201112878e+00	8.980702376308029145e+00	1.529320378216435961e+00	5.730551169268318645e+00	2.947910867840924709e+00	-8.670263705972221402e+00	3.523804016542192841e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.428427513902587265e+00	8.330102152057586196e+00	4.113444298841937297e+00	5.170750935486506883e+00	8.042869742717909887e+00	9.043874739728359202e+00	1.941329750613328020e+00	8.281814873150441514e+00	5.334471434109024024e+00	6.651872090718822239e-01	6.932074863231107997e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.950152721565109992e+00	1.712713689507145531e+00	5.566382595480677153e+00	7.498785673375151895e+00	3.484428614971986971e+00	4.020306067989849907e+00	2.884518732076576164e+00	4.256802884617893135e+00	9.150682165175942018e+00	1.523234509425084315e+00	7.846835763549736953e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.706293479793731471e+00	9.053281481811060516e+00	8.866782812001861913e+00	6.912383427331031172e+00	9.464649287318909643e+00	6.537168809394032110e+00	1.590096134829367625e+00	5.710307328711112795e+00	4.171460766360705286e+00	4.523698803071701136e+00	8.854234606856222456e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.229025849631235845e+00	5.927369822590905279e+00	5.442974541419134837e+00	7.381686349033472538e+00	2.121958713393104823e+00	9.339135349301411537e+00	1.084121417326239012e+01	7.039043666338404392e+00	2.450342675602557208e+01	5.001527317698904795e+00	2.691910788526109286e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.671208011440304730e+00	8.353255704234571866e+00	7.313980605967498327e+00	1.068533210297728964e+00	8.872644964663479072e+00	9.655260535547737888e+00	3.903361322594473548e-01	3.418970487778064005e+00	4.051097756849768028e-01	-9.606414411296971823e-01	1.185683562285099057e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.522541345837641558e+00	5.073325237626890249e+00	9.934282505746203640e+00	2.956934265254294036e+00	9.732912871165305901e+00	5.588508727594257763e+00	5.637826140048681767e-01	3.502814296469031863e+00	1.066474999876845464e+00	9.736610530750055004e-01	3.532742568375098102e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.263120431632853702e+00	6.788022834272742223e+00	2.187513426630054436e+00	6.951877640674208436e+00	2.589944159689403058e+00	5.076984434749141073e+00	4.533879204922381945e+00	9.397066899717424704e+00	2.520399179027961978e+01	-7.031499811254796839e+00	1.431980778261164176e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.674605725266944845e+00	5.731215208223265023e+00	3.476128338352669100e+00	5.353269748351403123e+00	7.496114353543051223e+00	3.505170813810756236e+00	8.363918547535597048e-01	7.510933802795697112e+00	5.365518041757317391e+00	-1.581498934520389366e+00	3.740048438561755262e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.564089969092185228e+00	7.584912545553343932e+00	4.549692356467509136e+00	1.052929329017774807e+00	1.360642218664470438e+00	9.628470741225390483e+00	2.464275431128565952e+00	6.202144984775024739e+00	4.771363401707710672e+00	1.626666541676352828e+00	5.055924483684533755e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.408930917602590149e+00	1.736817051738440032e+00	4.797655774039226273e+00	8.244276359317449732e+00	4.660600912533236162e+00	2.294355454094518354e+00	1.346550864406362846e+00	6.832180696731505520e+00	1.209693446815630935e+01	9.403641558593651695e+00	6.716132211992271550e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.249912760159750391e+00	1.536622900918787504e+00	4.694636248182711746e+00	7.955182644461413766e+00	5.652294153620915473e+00	6.217176023053552214e+00	2.920398821390139954e+00	1.257822889843794423e+00	1.792534003066502457e+00	1.184938648781000303e+00	4.855193279257658645e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.932731292052730865e+00	3.229092222615779662e+00	9.172383458500092956e+00	5.932816973118100634e+00	6.231388921202055009e+00	3.539170914098070053e+00	1.125908729049539314e+00	6.557405767589689738e+00	6.263886085484652533e+00	6.566056520453285472e+00	7.659606742078517527e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.439180905094002760e+00	2.426052657684364622e+00	7.425864097147702125e+00	1.590863769636271297e+00	9.429800426364796095e+00	3.507316597545299786e+00	1.993842746736627647e-01	5.582319784944107077e+00	9.467631383072736551e-01	-1.164973826159578299e-02	1.533144027417408495e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.935131806703906499e+00	8.842835964790033643e+00	6.469623222243161997e+00	7.906323444253501975e+00	7.044815664760197826e+00	4.641704683061429471e+00	1.739440015536345197e+00	5.913893896815541673e+00	6.622021168198453545e+00	-3.144997607008346852e-01	8.192812820653466588e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.516204890720258991e+00	2.971490548329213777e+00	3.782357147025195765e+00	6.256627624839498303e+00	5.324843403623559901e+00	9.985874898245814535e+00	3.905757291867836045e+00	4.236763512007283516e+00	4.970666880470403726e+00	3.774564813934674912e-01	7.323642832726710594e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.595727001215202279e+00	9.779247888396920274e+00	8.413766181983291403e+00	8.033814324834947840e+00	8.281046265186514432e+00	1.487676381052118746e+00	4.847977074537996311e-01	1.728678789321611564e+00	1.692392931645866350e+00	-2.090104924240098749e-01	7.014596369476620907e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.634596108777953027e+00	4.028918610579460768e+00	9.593071575714377630e+00	7.769618392239803661e+00	9.562064375384672132e+00	6.200708795459494382e+00	1.679012626778132899e+00	2.733703737705538650e+00	2.227751036206025326e+00	1.328206327596552327e+00	8.827850300965127417e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.981103133615562228e+00	2.649470318758325948e+00	8.394418576504980578e+00	8.226638503177783335e+00	1.195614814832947514e+00	1.738599618814676839e+00	3.990263330742637837e+00	9.558234171649582223e+00	6.559716106653780798e+01	8.696868798904398901e+00	1.833275098147206279e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.493991259425270002e+00	8.102552959290484580e+00	1.011903331990344101e+00	5.660518368460690120e+00	9.835875378067107988e+00	2.393932935328201506e+00	4.570450462783279266e-01	4.677306781332521979e+00	2.691354987260098142e+00	-3.168776186061405209e+00	1.249344499601450131e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.780302818282706312e+00	6.941950876653777414e+00	6.736408122645998198e+00	2.265276623394047562e+00	1.772841636150964240e+00	4.953974943465810910e+00	2.106100030536062206e+00	5.211883178876958844e+00	6.642121974197165102e+00	1.464510601723849614e+00	4.814950375492048096e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.226628193591938754e+00	5.486193254356597215e+00	1.468308811825616900e+00	7.036403251592616037e+00	8.328181338099357234e+00	5.593004653601116871e+00	1.575847919868349711e+00	1.474587225822554082e+00	1.243472667397166553e+00	-4.757734461596397901e-01	1.731312549482545293e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.219597400208145110e+00	5.998784077066129150e+00	3.313542187520743365e+00	6.582403186903419190e+00	3.524474803118317290e+00	3.336099612033768480e+00	2.076668541093910747e+00	1.347965205436949088e+00	2.500588606046543205e+00	-1.974516956505219800e-01	3.013095927931670204e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.815233233149057490e+00	7.475465399258649057e+00	1.536107182686288875e+00	7.680936194340626244e+00	2.190983837136050827e+00	3.855218822847258142e+00	4.495781884186890842e+00	7.448266391233315353e+00	2.615866866687823489e+01	-6.269581074185922809e+00	1.125258315759543137e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.124554222351339172e+00	3.070167052096405058e+00	6.430566380868054210e+00	2.526225333184005883e+00	4.954189703614212625e+00	1.781155391665864673e+00	2.970966635099587250e-01	5.834294048418117384e+00	2.980936793642350757e+00	1.014181379014297768e+01	2.166170384097321389e+01
