G c dx1dt d2x1dt2 dx2dt m1 m2 d2 d1 Fc Fg p W
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 5.86014352e-01 5.94889229e+00 1.96400587e+00 1.64496864e-01 2.45054576e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 3.90846749e-01 6.57624334e+00 4.76339306e+00 -8.83572471e+00 4.86035797e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 1.11782395e+00 6.97141311e+00 3.93083031e+00 -3.07218612e+00 3.72994549e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 1.71114837e+00 8.52662182e+00 9.20625572e+00 -1.23101285e+01 6.12102764e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 5.83552811e+00 2.93916617e+00 5.78159963e+00 1.43090016e+00 9.59569848e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 1.31787585e+00 2.08433640e+00 2.90579371e+00 8.71190879e-01 3.08518739e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 1.75067287e+00 8.66383455e+00 5.39246759e+00 -3.70068006e+00 8.12486178e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 2.02336050e+00 2.40951533e+00 2.42988417e+00 4.30161284e+00 5.77430965e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 1.28918465e-01 9.77284073e+00 2.53417184e+00 -1.29336119e+00 9.58413822e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 3.80974007e+00 8.58284406e+00 1.00645494e+01 -1.89014085e+01 1.50677134e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 6.09435726e-01 5.50788945e+00 1.79389812e+00 -3.28451741e+00 2.09040203e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 9.29657549e-01 9.83279282e+00 7.57993677e+00 -2.05632678e+00 6.07468032e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 6.78010578e+00 1.87639056e+00 7.30504338e+00 4.75214004e-04 8.24462600e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 2.32448812e+00 3.72759185e+00 2.98074341e+00 -6.39798859e-01 4.68729355e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 9.49123998e-01 6.74401974e+00 5.12875957e+00 3.66310480e+00 5.95909137e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 4.37025572e-01 4.15006182e+00 1.99007869e+00 -3.63030006e+00 1.17967025e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 8.18737395e-02 9.35535297e+00 1.06302247e+00 -4.09958833e+00 7.15907730e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 3.90002100e+00 1.59063479e+00 5.05619921e+00 -6.77352259e-01 5.90872955e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 2.93804379e+00 5.94470649e+00 6.53299210e+00 -1.02943402e+01 9.23871783e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 2.32278824e+00 6.31779641e+00 8.39423342e+00 4.69002671e+00 1.25479771e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 1.36712946e+00 6.87455311e+00 9.25241813e+00 3.15452318e+00 8.19563587e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 1.54901918e+00 3.30099601e+00 6.14662560e+00 -5.11299781e-01 8.14166679e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 1.76729492e+00 4.28109785e+00 5.68219211e+00 -5.60392953e-01 5.25126778e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 5.89366937e+00 8.59312477e+00 1.60619494e+01 -2.29944243e+00 1.78780664e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 2.44565998e+00 2.75448492e+00 4.94455882e+00 -3.27314688e+00 3.35199196e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 6.77442301e+00 8.44181062e+00 1.73418745e+01 -7.35770594e+00 1.88215599e+02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 6.23273342e-01 6.06389881e+00 2.11258485e+00 1.77822474e-01 2.26227662e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 2.62951112e+00 7.85968760e+00 2.37328210e+01 1.13555627e+00 1.07670147e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 1.76083624e+01 7.42246630e+00 4.34679702e+01 -2.96778370e+00 4.04709615e+02
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 1.49203310e+00 2.86760346e+00 2.49566067e+00 -2.87208355e+00 2.45815454e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 6.51234003e-01 6.11931463e+00 1.61841738e+00 2.34401785e+00 1.78252798e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 1.66704274e+00 8.80950838e+00 4.47129539e+00 2.23996847e+01 8.78113537e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 6.43171154e-01 4.88904613e+00 6.49877535e+00 -2.23729421e+00 4.22136760e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 1.38296308e+00 9.69931693e+00 2.15165722e+01 1.31394854e+01 8.89057880e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 8.58520642e-01 5.06993590e+00 1.74475425e+00 -1.05503087e+01 2.08860117e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 3.22276602e-01 2.28507073e+00 6.24719731e-01 2.61002103e+00 1.26224556e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 4.60110987e+00 4.50491212e+00 2.33883074e+01 4.49582498e+00 9.35519511e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 3.33759577e-01 9.56532166e+00 7.07218328e+00 -8.67674260e+00 2.24740493e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 2.55525240e-01 3.87748764e+00 2.48398561e+00 7.57416113e-01 3.61659599e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 5.65039907e+00 8.81288344e+00 1.87430342e+01 -1.17500285e+00 1.59582798e+02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 3.21232543e-01 8.93125614e+00 3.89475862e+00 -1.47652087e+01 1.03164117e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 5.18006938e+00 4.15167872e+00 1.23847069e+01 -8.21002984e+00 8.48285593e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 1.51740660e+00 1.74931892e+00 1.23403010e+00 -1.45263333e+00 1.01811467e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 1.44787802e+00 7.52102118e+00 6.72861904e+00 -5.18005917e+00 4.13054013e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 5.36759761e-01 3.80361069e+00 4.92369219e+00 1.17940433e+00 3.94718229e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 7.62321986e+00 8.04631253e+00 2.28548866e+01 4.23414444e+01 2.24320737e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 3.84880729e-01 4.98389363e+00 5.25718423e+00 1.93650438e-01 6.70830747e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 2.02619217e+00 5.36740068e+00 4.15249054e+00 -9.20468569e-01 6.64872427e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 1.86682047e+00 8.00118466e+00 4.95703679e+00 -4.21812488e+00 5.89770424e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 5.75282300e-01 4.44126998e+00 1.56569486e+00 1.11367200e+00 3.56439907e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 4.68142841e+00 4.98814611e+00 1.20371760e+01 -2.94000797e+00 8.90548828e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 1.45128979e+00 4.38571422e+00 3.60766408e+00 -2.28112731e+00 2.68595024e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 3.64150197e-01 4.30606464e+00 1.04470148e+00 1.38738221e+00 1.53106583e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 1.53224025e+00 5.73351919e+00 2.93267076e+00 -8.67034222e+00 3.51139103e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 1.93918359e+00 8.27919500e+00 5.32476493e+00 6.65161035e-01 6.94313285e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 2.88013000e+00 4.25591481e+00 9.14211558e+00 1.52320855e+00 7.85488979e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 1.59010200e+00 5.71829248e+00 4.17373907e+00 4.52360866e+00 8.85609175e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 1.08433501e+01 7.03654593e+00 2.45017208e+01 5.00146359e+00 2.69054522e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 3.90014912e-01 3.42495502e+00 4.14902893e-01 -9.60592743e-01 1.18787036e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 5.65220141e-01 3.49770524e+00 1.06276870e+00 9.73624410e-01 3.53296911e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 4.53548958e+00 9.40071814e+00 2.52019529e+01 -7.03146137e+00 1.43096485e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 8.35260746e-01 7.51181116e+00 5.36534432e+00 -1.58152811e+00 3.74217892e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 2.46846301e+00 6.19468009e+00 4.76373265e+00 1.62663896e+00 5.06428441e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 1.35032118e+00 6.82948049e+00 1.21059067e+01 9.40372162e+00 6.71909211e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 2.92034845e+00 1.26369499e+00 1.78038905e+00 1.18494570e+00 4.84546877e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 1.12596698e+00 6.56292669e+00 6.25718712e+00 6.56604117e+00 7.65910402e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 1.98487202e-01 5.58557986e+00 9.47287859e-01 -1.16244901e-02 1.51944778e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 1.73454352e+00 5.91174712e+00 6.62312604e+00 -3.14517973e-01 8.18757785e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 3.90548439e+00 4.23481444e+00 4.96709655e+00 3.77409844e-01 7.32821716e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 4.83235790e-01 1.73326508e+00 1.68109494e+00 -2.09008722e-01 7.01423403e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 1.68155989e+00 2.74005310e+00 2.22699622e+00 1.32819333e+00 8.83390310e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 3.98825813e+00 9.55670242e+00 6.55960911e+01 8.69678874e+00 1.83374929e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 4.58419532e-01 4.67829606e+00 2.69122039e+00 -3.16880357e+00 1.21756951e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 2.10591354e+00 5.20014840e+00 6.62888380e+00 1.46449898e+00 4.80772417e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 1.57613214e+00 1.47438811e+00 1.24621300e+00 -4.75718002e-01 1.72520385e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 2.07397129e+00 1.33809607e+00 2.50080781e+00 -1.97490528e-01 3.01751682e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 4.49920243e+00 7.45463302e+00 2.61477972e+01 -6.26960018e+00 1.12414484e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 3.03058543e-01 5.84285198e+00 2.97984469e+00 1.01417395e+01 2.15837104e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 5.03879388e-01 5.57835386e+00 2.26133071e+00 2.87377446e+00 2.82098471e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 6.58030607e+00 3.18812077e+00 6.48894350e+00 2.01066009e-01 8.12377173e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 1.64625669e+01 7.70275658e+00 4.00343893e+01 3.47092949e+00 4.14943309e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 1.91936003e+00 2.51412921e+00 3.60660223e+00 -3.23093321e+00 6.13204689e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 1.75584451e+00 2.70941269e+00 2.32529385e+00 -1.14563062e+00 4.81023380e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 4.38737659e+00 5.14640954e+00 7.37372813e+00 -9.91464328e+00 8.10552614e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 8.22362819e-01 3.57651876e+00 8.35840604e+00 8.10129548e+00 4.16791575e+01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 4.99567046e+00 3.22716683e+00 5.82988176e+00 2.27132338e+00 1.18227703e+02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 1.37506199e+01 6.80713880e+00 2.94491385e+01 -4.77508516e+00 2.90984542e+02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 4.84690312e-01 6.85874571e+00 5.47391721e+00 -6.51443667e-01 2.14933616e+01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 2.33398902e-01 8.42065363e+00 2.40360530e+00 -7.94374379e-01 1.59939352e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 2.69086337e+00 4.75937710e+00 3.98275409e+00 3.02803946e+00 8.83119305e+01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 3.46885863e+00 1.65776582e+00 2.95513459e+00 1.62879081e-01 6.95124382e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 1.57672385e-01 3.46299746e+00 1.45247491e+00 3.30173773e-01 2.60789053e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 5.20659127e-01 9.82004917e+00 4.62191527e+00 6.44858512e+00 2.73454486e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 7.63294789e-01 6.36632718e+00 2.88705280e+00 1.26918663e+00 3.88363818e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 1.14537458e+00 7.38763376e+00 3.50804197e+00 -3.00804739e+01 2.88476918e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 9.22102037e-01 1.06622047e+00 3.88170581e-01 1.44932289e-01 2.26816817e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 2.50703548e+00 5.66385159e+00 4.27746898e+00 4.66362233e-01 8.70705399e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 2.31989168e+00 1.33775792e+00 2.59514950e+00 -1.12233284e-01 6.90396090e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 1.12640648e+00 6.12307191e+00 3.54060083e+00 5.20351817e+00 7.00024292e+01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 5.79991193e+00 8.86379439e-01 9.28693765e+00 4.25786668e+00 1.01511000e+01 4.49222853e+01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 4.65080734e+00 4.07119057e-01 9.71577217e+00 2.55147702e+00 -5.14992823e+00 1.53958450e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.52245704e+00 2.04694878e+00 5.86497408e+00 1.42781043e+01 5.07739793e+00 1.02291511e+02
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 9.79710907e+00 2.18925948e+00 5.12384325e+00 3.43491809e+00 -4.99402105e+00 4.07556550e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 8.67985468e+00 3.95370293e+00 9.50515385e+00 1.29888884e+01 -9.95411916e+00 1.61489160e+02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 5.48499725e+00 4.76078832e+00 7.06248849e+00 1.83899888e+01 -4.35054117e+00 1.16676887e+02
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 6.42920880e+00 1.13915647e+01 1.58409352e+00 8.42030694e+00 -5.82675115e-01 6.31624685e+01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 3.04534948e+00 5.43485258e-01 5.19153020e+00 2.77950378e+00 -3.56973871e+00 2.50067973e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 5.89408363e+00 1.80448913e+00 3.16220517e+00 2.90435216e+00 -7.03073273e-01 4.35512906e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 7.25473120e+00 1.42985365e+00 5.22823889e+00 3.09134119e+00 -4.19685293e-01 4.05724863e+01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 5.63650326e+00 5.83962277e+00 5.09919015e+00 1.58488404e+01 -2.20019309e+00 1.47882904e+02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 9.91256654e+00 3.17609029e+00 6.23930323e+00 5.99741458e+00 -8.80221153e+00 6.88253794e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 6.50207491e+00 4.93759307e+00 4.21093441e+00 9.59319028e+00 -4.26822788e+00 7.06364753e+01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 4.33876341e+00 9.95538183e-01 2.47843405e+00 1.70604536e+00 -8.42326014e-01 2.80509365e+01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 7.94936825e+00 2.91584998e+00 5.53347491e+00 6.08908112e+00 2.80439758e+00 5.95182950e+01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 2.53416260e+00 2.30278856e+00 8.47182596e+00 2.30949946e+01 1.60325337e+01 1.13368417e+02
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 4.46064232e+00 1.56478972e+00 6.97611005e+00 7.34164127e+00 3.55417815e+00 5.31434769e+01
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 4.12263055e+00 1.95003295e+00 4.04531079e+00 5.74038050e+00 1.14589397e+01 7.84083108e+01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 4.88626386e+00 3.77168305e+00 9.41970720e+00 2.18130770e+01 5.83477657e+00 1.31042487e+02
